ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
6855;Waddeneilandenbuurt;Huurwoning;Amersfoort                              ;Buurt     ;BU03073100;;;;;3.0
6856;Zuiderzeestedenbuurt-Oost;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073101;10.0;2820.0;2530.0;98.3;3.0
6857;Zuiderzeestedenbuurt-Oost;Appartement;Amersfoort                              ;Buurt     ;BU03073101;0.0;2050.0;2040.0;;3.0
6858;Zuiderzeestedenbuurt-Oost;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073101;20.0;3250.0;2820.0;;3.0
6859;Zuiderzeestedenbuurt-Oost;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073101;;3470.0;2930.0;;3.0
6860;Zuiderzeestedenbuurt-Oost;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073101;0.0;3960.0;3750.0;;3.0
6861;Zuiderzeestedenbuurt-Oost;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073101;0.0;3740.0;1720.0;;3.0
6862;Zuiderzeestedenbuurt-Oost;Eigen woning;Amersfoort                              ;Buurt     ;BU03073101;20.0;3290.0;2860.0;;3.0
6863;Zuiderzeestedenbuurt-Oost;Huurwoning;Amersfoort                              ;Buurt     ;BU03073101;0.0;2190.0;2080.0;;3.0
6864;Zuiderzeestedenbuurt-West;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073102;1040.0;3510.0;3080.0;16.9;3.0
6865;Zuiderzeestedenbuurt-West;Appartement;Amersfoort                              ;Buurt     ;BU03073102;420.0;1780.0;1780.0;;3.0
6866;Zuiderzeestedenbuurt-West;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073102;950.0;3520.0;3150.0;;3.0
6867;Zuiderzeestedenbuurt-West;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073102;1230.0;3340.0;2780.0;;3.0
6868;Zuiderzeestedenbuurt-West;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073102;1510.0;4430.0;3540.0;;3.0
6869;Zuiderzeestedenbuurt-West;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073102;1750.0;4740.0;4140.0;;3.0
6870;Zuiderzeestedenbuurt-West;Eigen woning;Amersfoort                              ;Buurt     ;BU03073102;1070.0;3540.0;3090.0;;3.0
6871;Zuiderzeestedenbuurt-West;Huurwoning;Amersfoort                              ;Buurt     ;BU03073102;450.0;2790.0;2680.0;;3.0
6872;De Baken;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073103;850.0;2780.0;2480.0;12.9;3.0
6873;De Baken;Appartement;Amersfoort                              ;Buurt     ;BU03073103;450.0;2190.0;2090.0;;3.0
6874;De Baken;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073103;1070.0;2880.0;2530.0;;3.0
6875;De Baken;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073103;1120.0;2940.0;2510.0;;3.0
6876;De Baken;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073103;1400.0;3710.0;3290.0;;3.0
6877;De Baken;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073103;1430.0;5790.0;4580.0;;3.0
6878;De Baken;Eigen woning;Amersfoort                              ;Buurt     ;BU03073103;1100.0;3210.0;2790.0;;3.0
6879;De Baken;Huurwoning;Amersfoort                              ;Buurt     ;BU03073103;590.0;2350.0;2170.0;;3.0
6880;Laakse Tuinen;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073104;0.0;7350.0;6970.0;;3.0
6881;Laakse Tuinen;Appartement;Amersfoort                              ;Buurt     ;BU03073104;;;;;3.0
6882;Laakse Tuinen;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073104;;;;;3.0
6883;Laakse Tuinen;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073104;;;;;3.0
6884;Laakse Tuinen;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073104;;;;;3.0
6885;Laakse Tuinen;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073104;0.0;7350.0;6970.0;;3.0
6886;Laakse Tuinen;Eigen woning;Amersfoort                              ;Buurt     ;BU03073104;0.0;7350.0;6970.0;;3.0
6887;Laakse Tuinen;Huurwoning;Amersfoort                              ;Buurt     ;BU03073104;;;;;3.0
6888;Over de Laak;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073105;2080.0;4110.0;4070.0;;3.0
6889;Over de Laak;Appartement;Amersfoort                              ;Buurt     ;BU03073105;;;;;3.0
6890;Over de Laak;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073105;;;;;3.0
6891;Over de Laak;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073105;;;;;3.0
6892;Over de Laak;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073105;;;;;3.0
6893;Over de Laak;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073105;2160.0;4260.0;4230.0;;3.0
6894;Over de Laak;Eigen woning;Amersfoort                              ;Buurt     ;BU03073105;2060.0;4150.0;4020.0;;3.0
6895;Over de Laak;Huurwoning;Amersfoort                              ;Buurt     ;BU03073105;2090.0;4090.0;4090.0;;3.0
6896;Podium;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073106;;;;;2.0
6897;Podium;Appartement;Amersfoort                              ;Buurt     ;BU03073106;;;;;2.0
6898;Podium;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073106;;;;;2.0
6899;Podium;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073106;;;;;2.0
6900;Podium;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073106;;;;;2.0
6901;Podium;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073106;;;;;2.0
6902;Podium;Eigen woning;Amersfoort                              ;Buurt     ;BU03073106;;;;;2.0
6903;Podium;Huurwoning;Amersfoort                              ;Buurt     ;BU03073106;;;;;2.0
6904;Vathorst-Bovenduist;Totaal woningen;Amersfoort                              ;Wijk      ;WK030732  ;;;;;3.0
6905;Vathorst-Bovenduist;Appartement;Amersfoort                              ;Wijk      ;WK030732  ;;;;;3.0
6906;Vathorst-Bovenduist;Tussenwoning;Amersfoort                              ;Wijk      ;WK030732  ;;;;;3.0
6907;Vathorst-Bovenduist;Hoekwoning;Amersfoort                              ;Wijk      ;WK030732  ;;;;;3.0
6908;Vathorst-Bovenduist;Twee-onder-één-kap woning;Amersfoort                              ;Wijk      ;WK030732  ;;;;;3.0
6909;Vathorst-Bovenduist;Vrijstaande woning;Amersfoort                              ;Wijk      ;WK030732  ;;;;;3.0
6910;Vathorst-Bovenduist;Eigen woning;Amersfoort                              ;Wijk      ;WK030732  ;;;;;3.0
6911;Vathorst-Bovenduist;Huurwoning;Amersfoort                              ;Wijk      ;WK030732  ;;;;;3.0
6912;Vathorst-Bovenduist;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073201;;;;;3.0
6913;Vathorst-Bovenduist;Appartement;Amersfoort                              ;Buurt     ;BU03073201;;;;;3.0
6914;Vathorst-Bovenduist;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073201;;;;;3.0
6915;Vathorst-Bovenduist;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073201;;;;;3.0
6916;Vathorst-Bovenduist;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073201;;;;;3.0
6917;Vathorst-Bovenduist;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073201;;;;;3.0
6918;Vathorst-Bovenduist;Eigen woning;Amersfoort                              ;Buurt     ;BU03073201;;;;;3.0
6919;Vathorst-Bovenduist;Huurwoning;Amersfoort                              ;Buurt     ;BU03073201;;;;;3.0
6920;Bedrijventerrein Vathorst;Totaal woningen;Amersfoort                              ;Wijk      ;WK030733  ;;;;;3.0
6921;Bedrijventerrein Vathorst;Appartement;Amersfoort                              ;Wijk      ;WK030733  ;;;;;3.0
6922;Bedrijventerrein Vathorst;Tussenwoning;Amersfoort                              ;Wijk      ;WK030733  ;;;;;3.0
6923;Bedrijventerrein Vathorst;Hoekwoning;Amersfoort                              ;Wijk      ;WK030733  ;;;;;3.0
6924;Bedrijventerrein Vathorst;Twee-onder-één-kap woning;Amersfoort                              ;Wijk      ;WK030733  ;;;;;3.0
6925;Bedrijventerrein Vathorst;Vrijstaande woning;Amersfoort                              ;Wijk      ;WK030733  ;;;;;3.0
6926;Bedrijventerrein Vathorst;Eigen woning;Amersfoort                              ;Wijk      ;WK030733  ;;;;;3.0
6927;Bedrijventerrein Vathorst;Huurwoning;Amersfoort                              ;Wijk      ;WK030733  ;;;;;3.0
6928;Bedrijventerrein Vathorst-Zuid;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073301;;;;;2.0
6929;Bedrijventerrein Vathorst-Zuid;Appartement;Amersfoort                              ;Buurt     ;BU03073301;;;;;2.0
6930;Bedrijventerrein Vathorst-Zuid;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073301;;;;;2.0
6931;Bedrijventerrein Vathorst-Zuid;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073301;;;;;2.0
6932;Bedrijventerrein Vathorst-Zuid;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073301;;;;;2.0
6933;Bedrijventerrein Vathorst-Zuid;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073301;;;;;2.0
6934;Bedrijventerrein Vathorst-Zuid;Eigen woning;Amersfoort                              ;Buurt     ;BU03073301;;;;;2.0
6935;Bedrijventerrein Vathorst-Zuid;Huurwoning;Amersfoort                              ;Buurt     ;BU03073301;;;;;2.0
6936;Bedrijventerrein Vathorst-Noord;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073302;;;;;3.0
6937;Bedrijventerrein Vathorst-Noord;Appartement;Amersfoort                              ;Buurt     ;BU03073302;;;;;3.0
6938;Bedrijventerrein Vathorst-Noord;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073302;;;;;3.0
6939;Bedrijventerrein Vathorst-Noord;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073302;;;;;3.0
6940;Bedrijventerrein Vathorst-Noord;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073302;;;;;3.0
6941;Bedrijventerrein Vathorst-Noord;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073302;;;;;3.0
6942;Bedrijventerrein Vathorst-Noord;Eigen woning;Amersfoort                              ;Buurt     ;BU03073302;;;;;3.0
6943;Bedrijventerrein Vathorst-Noord;Huurwoning;Amersfoort                              ;Buurt     ;BU03073302;;;;;3.0
6944;Olympus;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073303;;;;;3.0
6945;Olympus;Appartement;Amersfoort                              ;Buurt     ;BU03073303;;;;;3.0
6946;Olympus;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073303;;;;;3.0
6947;Olympus;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073303;;;;;3.0
6948;Olympus;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073303;;;;;3.0
6949;Olympus;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073303;;;;;3.0
6950;Olympus;Eigen woning;Amersfoort                              ;Buurt     ;BU03073303;;;;;3.0
6951;Olympus;Huurwoning;Amersfoort                              ;Buurt     ;BU03073303;;;;;3.0
6952;Lindeboomseweg e.o.;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073304;;;;;3.0
6953;Lindeboomseweg e.o.;Appartement;Amersfoort                              ;Buurt     ;BU03073304;;;;;3.0
6954;Lindeboomseweg e.o.;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073304;;;;;3.0
6955;Lindeboomseweg e.o.;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073304;;;;;3.0
6956;Lindeboomseweg e.o.;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073304;;;;;3.0
6957;Lindeboomseweg e.o.;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073304;;;;;3.0
6958;Lindeboomseweg e.o.;Eigen woning;Amersfoort                              ;Buurt     ;BU03073304;;;;;3.0
6959;Lindeboomseweg e.o.;Huurwoning;Amersfoort                              ;Buurt     ;BU03073304;;;;;3.0
6960;Bosgebied;Totaal woningen;Amersfoort                              ;Wijk      ;WK030734  ;1490.0;3270.0;3140.0;;3.0
6961;Bosgebied;Appartement;Amersfoort                              ;Wijk      ;WK030734  ;960.0;1850.0;1850.0;;3.0
6962;Bosgebied;Tussenwoning;Amersfoort                              ;Wijk      ;WK030734  ;1440.0;2480.0;2230.0;;3.0
6963;Bosgebied;Hoekwoning;Amersfoort                              ;Wijk      ;WK030734  ;1850.0;3430.0;3210.0;;3.0
6964;Bosgebied;Twee-onder-één-kap woning;Amersfoort                              ;Wijk      ;WK030734  ;1580.0;5120.0;4940.0;;3.0
6965;Bosgebied;Vrijstaande woning;Amersfoort                              ;Wijk      ;WK030734  ;2600.0;4990.0;4630.0;;3.0
6966;Bosgebied;Eigen woning;Amersfoort                              ;Wijk      ;WK030734  ;1980.0;5070.0;4760.0;;3.0
6967;Bosgebied;Huurwoning;Amersfoort                              ;Wijk      ;WK030734  ;1140.0;1990.0;1990.0;;3.0
6968;Birkhoven / Bokkeduinen;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073401;1280.0;2290.0;2290.0;;3.0
6969;Birkhoven / Bokkeduinen;Appartement;Amersfoort                              ;Buurt     ;BU03073401;770.0;1540.0;1540.0;;3.0
6970;Birkhoven / Bokkeduinen;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073401;;;;;3.0
6971;Birkhoven / Bokkeduinen;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073401;;;;;3.0
6972;Birkhoven / Bokkeduinen;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073401;;;;;3.0
6973;Birkhoven / Bokkeduinen;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073401;3550.0;5580.0;5560.0;;3.0
6974;Birkhoven / Bokkeduinen;Eigen woning;Amersfoort                              ;Buurt     ;BU03073401;3540.0;5470.0;5450.0;;3.0
6975;Birkhoven / Bokkeduinen;Huurwoning;Amersfoort                              ;Buurt     ;BU03073401;890.0;1740.0;1740.0;;3.0
6976;Vlasakkers;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073402;1430.0;3060.0;2830.0;;3.0
6977;Vlasakkers;Appartement;Amersfoort                              ;Buurt     ;BU03073402;970.0;1850.0;1850.0;;3.0
6978;Vlasakkers;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073402;;;;;3.0
6979;Vlasakkers;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073402;;;;;3.0
6980;Vlasakkers;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073402;2490.0;6010.0;5750.0;;3.0
6981;Vlasakkers;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073402;2310.0;5490.0;4590.0;;3.0
6982;Vlasakkers;Eigen woning;Amersfoort                              ;Buurt     ;BU03073402;2290.0;5380.0;4680.0;;3.0
6983;Vlasakkers;Huurwoning;Amersfoort                              ;Buurt     ;BU03073402;970.0;1840.0;1840.0;;3.0
6984;Zon en Schild;Totaal woningen;Amersfoort                              ;Buurt     ;BU03073403;1730.0;4260.0;4170.0;;2.0
6985;Zon en Schild;Appartement;Amersfoort                              ;Buurt     ;BU03073403;1500.0;2800.0;2800.0;;2.0
6986;Zon en Schild;Tussenwoning;Amersfoort                              ;Buurt     ;BU03073403;;;;;2.0
6987;Zon en Schild;Hoekwoning;Amersfoort                              ;Buurt     ;BU03073403;;;;;2.0
6988;Zon en Schild;Twee-onder-één-kap woning;Amersfoort                              ;Buurt     ;BU03073403;1340.0;5010.0;4850.0;;2.0
6989;Zon en Schild;Vrijstaande woning;Amersfoort                              ;Buurt     ;BU03073403;2460.0;4340.0;4280.0;;2.0
6990;Zon en Schild;Eigen woning;Amersfoort                              ;Buurt     ;BU03073403;1560.0;4820.0;4690.0;;2.0
6991;Zon en Schild;Huurwoning;Amersfoort                              ;Buurt     ;BU03073403;2130.0;2900.0;2900.0;;2.0
6992;Amstelveen;Totaal woningen;Amstelveen                              ;Gemeente  ;GM0362    ;1200.0;2790.0;2610.0;5.2;
6993;Amstelveen;Appartement;Amstelveen                              ;Gemeente  ;GM0362    ;860.0;2140.0;2110.0;;
6994;Amstelveen;Tussenwoning;Amstelveen                              ;Gemeente  ;GM0362    ;1380.0;3280.0;2970.0;;
6995;Amstelveen;Hoekwoning;Amstelveen                              ;Gemeente  ;GM0362    ;1650.0;3500.0;3140.0;;
6996;Amstelveen;Twee-onder-één-kap woning;Amstelveen                              ;Gemeente  ;GM0362    ;2170.0;4580.0;4070.0;;
6997;Amstelveen;Vrijstaande woning;Amstelveen                              ;Gemeente  ;GM0362    ;2610.0;5110.0;4490.0;;
6998;Amstelveen;Eigen woning;Amstelveen                              ;Gemeente  ;GM0362    ;1390.0;3420.0;3130.0;;
6999;Amstelveen;Huurwoning;Amstelveen                              ;Gemeente  ;GM0362    ;1020.0;2230.0;2150.0;;
7000;Randwijck;Totaal woningen;Amstelveen                              ;Wijk      ;WK036201  ;1540.0;3130.0;2950.0;;1.0
7001;Randwijck;Appartement;Amstelveen                              ;Wijk      ;WK036201  ;950.0;2400.0;2380.0;;1.0
7002;Randwijck;Tussenwoning;Amstelveen                              ;Wijk      ;WK036201  ;1810.0;3580.0;3320.0;;1.0
7003;Randwijck;Hoekwoning;Amstelveen                              ;Wijk      ;WK036201  ;2250.0;3700.0;3390.0;;1.0
7004;Randwijck;Twee-onder-één-kap woning;Amstelveen                              ;Wijk      ;WK036201  ;2440.0;4080.0;3500.0;;1.0
7005;Randwijck;Vrijstaande woning;Amstelveen                              ;Wijk      ;WK036201  ;3160.0;4430.0;3830.0;;1.0
7006;Randwijck;Eigen woning;Amstelveen                              ;Wijk      ;WK036201  ;1710.0;3380.0;3140.0;;1.0
7007;Randwijck;Huurwoning;Amstelveen                              ;Wijk      ;WK036201  ;1120.0;2510.0;2490.0;;1.0
7008;Randwijck West;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620101;1980.0;3630.0;3380.0;;1.0
7009;Randwijck West;Appartement;Amstelveen                              ;Buurt     ;BU03620101;1180.0;2410.0;2370.0;;1.0
7010;Randwijck West;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620101;1930.0;3710.0;3450.0;;1.0
7011;Randwijck West;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620101;2370.0;3950.0;3620.0;;1.0
7012;Randwijck West;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620101;2920.0;4620.0;3890.0;;1.0
7013;Randwijck West;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620101;3670.0;5080.0;4450.0;;1.0
7014;Randwijck West;Eigen woning;Amstelveen                              ;Buurt     ;BU03620101;2030.0;3740.0;3450.0;;1.0
7015;Randwijck West;Huurwoning;Amstelveen                              ;Buurt     ;BU03620101;1670.0;3010.0;2930.0;;1.0
7016;Randwijck Oost;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620102;1320.0;2880.0;2740.0;;1.0
7017;Randwijck Oost;Appartement;Amstelveen                              ;Buurt     ;BU03620102;920.0;2390.0;2380.0;;1.0
7018;Randwijck Oost;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620102;1700.0;3470.0;3200.0;;1.0
7019;Randwijck Oost;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620102;2110.0;3420.0;3140.0;;1.0
7020;Randwijck Oost;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620102;2210.0;3820.0;3320.0;;1.0
7021;Randwijck Oost;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620102;2260.0;3310.0;2750.0;;1.0
7022;Randwijck Oost;Eigen woning;Amstelveen                              ;Buurt     ;BU03620102;1490.0;3140.0;2940.0;;1.0
7023;Randwijck Oost;Huurwoning;Amstelveen                              ;Buurt     ;BU03620102;1020.0;2420.0;2410.0;;1.0
7024;Patrimonium;Totaal woningen;Amstelveen                              ;Wijk      ;WK036202  ;1600.0;2910.0;2600.0;;1.0
7025;Patrimonium;Appartement;Amstelveen                              ;Wijk      ;WK036202  ;1160.0;1960.0;1950.0;;1.0
7026;Patrimonium;Tussenwoning;Amstelveen                              ;Wijk      ;WK036202  ;1490.0;2980.0;2510.0;;1.0
7027;Patrimonium;Hoekwoning;Amstelveen                              ;Wijk      ;WK036202  ;1810.0;2990.0;2610.0;;1.0
7028;Patrimonium;Twee-onder-één-kap woning;Amstelveen                              ;Wijk      ;WK036202  ;2450.0;4500.0;4070.0;;1.0
7029;Patrimonium;Vrijstaande woning;Amstelveen                              ;Wijk      ;WK036202  ;3080.0;5500.0;5160.0;;1.0
7030;Patrimonium;Eigen woning;Amstelveen                              ;Wijk      ;WK036202  ;1990.0;3890.0;3620.0;;1.0
7031;Patrimonium;Huurwoning;Amstelveen                              ;Wijk      ;WK036202  ;1240.0;2020.0;1670.0;;1.0
7032;Oranjebuurt;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620201;2030.0;4010.0;3800.0;;1.0
7033;Oranjebuurt;Appartement;Amstelveen                              ;Buurt     ;BU03620201;1200.0;2440.0;2410.0;;1.0
7034;Oranjebuurt;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620201;2000.0;4190.0;3960.0;;1.0
7035;Oranjebuurt;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620201;2310.0;4350.0;4090.0;;1.0
7036;Oranjebuurt;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620201;2520.0;4800.0;4490.0;;1.0
7037;Oranjebuurt;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620201;3030.0;5740.0;5340.0;;1.0
7038;Oranjebuurt;Eigen woning;Amstelveen                              ;Buurt     ;BU03620201;2070.0;4120.0;3880.0;;1.0
7039;Oranjebuurt;Huurwoning;Amstelveen                              ;Buurt     ;BU03620201;1760.0;3280.0;3230.0;;1.0
7040;Patrimonium;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620202;1460.0;2540.0;2190.0;;1.0
7041;Patrimonium;Appartement;Amstelveen                              ;Buurt     ;BU03620202;1140.0;1800.0;1790.0;;1.0
7042;Patrimonium;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620202;1370.0;2700.0;2180.0;;1.0
7043;Patrimonium;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620202;1670.0;2610.0;2200.0;;1.0
7044;Patrimonium;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620202;2340.0;4040.0;3410.0;;1.0
7045;Patrimonium;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620202;3140.0;5140.0;4910.0;;1.0
7046;Patrimonium;Eigen woning;Amstelveen                              ;Buurt     ;BU03620202;1930.0;3700.0;3400.0;;1.0
7047;Patrimonium;Huurwoning;Amstelveen                              ;Buurt     ;BU03620202;1210.0;1940.0;1560.0;;1.0
7048;Elsrijk;Totaal woningen;Amstelveen                              ;Wijk      ;WK036203  ;1500.0;3020.0;2860.0;;1.0
7049;Elsrijk;Appartement;Amstelveen                              ;Wijk      ;WK036203  ;930.0;2210.0;2200.0;;1.0
7050;Elsrijk;Tussenwoning;Amstelveen                              ;Wijk      ;WK036203  ;1770.0;3390.0;3140.0;;1.0
7051;Elsrijk;Hoekwoning;Amstelveen                              ;Wijk      ;WK036203  ;2120.0;3860.0;3620.0;;1.0
7052;Elsrijk;Twee-onder-één-kap woning;Amstelveen                              ;Wijk      ;WK036203  ;2600.0;4730.0;4190.0;;1.0
7053;Elsrijk;Vrijstaande woning;Amstelveen                              ;Wijk      ;WK036203  ;3300.0;5660.0;4760.0;;1.0
7054;Elsrijk;Eigen woning;Amstelveen                              ;Wijk      ;WK036203  ;1710.0;3470.0;3220.0;;1.0
7055;Elsrijk;Huurwoning;Amstelveen                              ;Wijk      ;WK036203  ;1160.0;2270.0;2250.0;;1.0
7056;Elsrijk West;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620301;1860.0;3410.0;3200.0;;1.0
7057;Elsrijk West;Appartement;Amstelveen                              ;Buurt     ;BU03620301;1100.0;2400.0;2330.0;;1.0
7058;Elsrijk West;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620301;1850.0;3410.0;3210.0;;1.0
7059;Elsrijk West;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620301;2210.0;3800.0;3560.0;;1.0
7060;Elsrijk West;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620301;2510.0;4340.0;3880.0;;1.0
7061;Elsrijk West;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620301;3900.0;6000.0;5440.0;;1.0
7062;Elsrijk West;Eigen woning;Amstelveen                              ;Buurt     ;BU03620301;1980.0;3750.0;3490.0;;1.0
7063;Elsrijk West;Huurwoning;Amstelveen                              ;Buurt     ;BU03620301;1560.0;2530.0;2480.0;;1.0
7064;Kruiskerkbuurt;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620302;1840.0;3470.0;3250.0;;1.0
7065;Kruiskerkbuurt;Appartement;Amstelveen                              ;Buurt     ;BU03620302;1090.0;2030.0;2010.0;;1.0
7066;Kruiskerkbuurt;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620302;1930.0;3740.0;3500.0;;1.0
7067;Kruiskerkbuurt;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620302;2280.0;4210.0;3990.0;;1.0
7068;Kruiskerkbuurt;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620302;2680.0;4830.0;4130.0;;1.0
7069;Kruiskerkbuurt;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620302;3020.0;5260.0;4450.0;;1.0
7070;Kruiskerkbuurt;Eigen woning;Amstelveen                              ;Buurt     ;BU03620302;2070.0;4020.0;3730.0;;1.0
7071;Kruiskerkbuurt;Huurwoning;Amstelveen                              ;Buurt     ;BU03620302;1260.0;2090.0;2080.0;;1.0
7072;Vredeveldbuurt;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620303;1090.0;2790.0;2670.0;10.9;1.0
7073;Vredeveldbuurt;Appartement;Amstelveen                              ;Buurt     ;BU03620303;660.0;2340.0;2340.0;;1.0
7074;Vredeveldbuurt;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620303;1630.0;3200.0;2900.0;;1.0
7075;Vredeveldbuurt;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620303;1970.0;3860.0;3600.0;;1.0
7076;Vredeveldbuurt;Twee-onder-één-kap woning;Amstelveen                              ;Buurt     ;BU03620303;2780.0;5850.0;5380.0;;1.0
7077;Vredeveldbuurt;Vrijstaande woning;Amstelveen                              ;Buurt     ;BU03620303;;;;;1.0
7078;Vredeveldbuurt;Eigen woning;Amstelveen                              ;Buurt     ;BU03620303;1250.0;3070.0;2860.0;;1.0
7079;Vredeveldbuurt;Huurwoning;Amstelveen                              ;Buurt     ;BU03620303;870.0;2430.0;2420.0;;1.0
7080;Elsrijk Oost;Totaal woningen;Amstelveen                              ;Buurt     ;BU03620304;1270.0;2590.0;2470.0;;1.0
7081;Elsrijk Oost;Appartement;Amstelveen                              ;Buurt     ;BU03620304;1010.0;2140.0;2140.0;;1.0
7082;Elsrijk Oost;Tussenwoning;Amstelveen                              ;Buurt     ;BU03620304;1590.0;3140.0;2860.0;;1.0
7083;Elsrijk Oost;Hoekwoning;Amstelveen                              ;Buurt     ;BU03620304;1820.0;3570.0;3300.0;;1.0
