ID;BedrijfstakkenSBI93;Grootteklasse;Perioden;BanenWerkzamePersonen_1;ArbeidsvolumeWerkzamePersonen_2;Werknemers_3;ArbeidsvolumeWerknemers_4;TotaleBedrijfsopbrengsten_5;TotaleNettoOmzet_6;NettoOmzetUitHoofdactiviteit_7;NettoOmzetUitNevenactiviteiten_8;OverigeBedrijfsopbrengsten_9;TotaleBedrijfslasten_10;TotaleInkoopwaardeOmzet_11;InkoopwaardeGrondEnHulpstoffen_12;BeginvoorraadGrondEnHulpstoffen_13;InkopenGrondEnHulpstoffen_14;EindvoorraadGrondEnHulpstoffen_15;InkoopwaardeHandelsgoederen_16;BeginvoorraadHandelsgoederen_17;InkopenHandelsgoederen_18;EindvoorraadHandelsgoederen_19;TotaleOverigeInkoopwaarde_20;KostenUitbesteedWerk_21;NietEerderGenoemdeInkoopwaarde_22;TotalePersoneleKosten_23;BrutoLonenEnSalarissen_24;SocialeVerzekeringspremiesWerkgever_25;PremiesPensioenVUTInkoopsommen_26;OverigeSocialeLasten_27;OverigePersoneleKosten_28;TotaleOverigeBedrijfslasten_29;Energiekosten_30;Huisvestingskosten_31;KostenApparatuurEnInventaris_32;KostenVervoermiddelen_33;Verkoopkosten_34;Communicatiekosten_35;KostenVanDienstverleningDoorDerden_36;NietEerderGenoemdeBedrijfslasten_37;AfschrijvingenOpVasteActiva_38;Bedrijfsresultaat_39;SaldoFinancieleBatenEnLasten_40;SaldoVoorzieningen_41;SaldoBuitengewoneBatenEnLasten_42;ResultaatVoorBelastingen_43
2623;2466 Vervaardiging van overige..;100 of meer werkzame personen;2007;1.9;1.8;1.8;1.7;861.0;839.0;708.0;131.0;22.0;761.0;489.0;409.0;28.0;420.0;40.0;72.0;5.0;75.0;8.0;8.0;5.0;3.0;123.0;87.0;9.0;12.0;1.0;15.0;126.0;21.0;8.0;21.0;3.0;19.0;2.0;18.0;34.0;23.0;101.0;-6.0;2.0;4.0;101.0
2624;2466 Vervaardiging van overige..;100 of meer werkzame personen;2008;2.5;2.3;2.2;2.1;1833.0;1768.0;1584.0;184.0;65.0;1712.0;1146.0;1037.0;60.0;1041.0;64.0;57.0;19.0;59.0;22.0;52.0;52.0;0.0;177.0;120.0;13.0;19.0;1.0;24.0;348.0;50.0;15.0;56.0;4.0;35.0;2.0;60.0;127.0;41.0;121.0;-10.0;0.0;8.0;118.0
2625;247 Vervaardiging van synthetische en..;Totaal;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2626;247 Vervaardiging van synthetische en..;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2627;247 Vervaardiging van synthetische en..;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2628;247 Vervaardiging van synthetische en..;1 tot 20 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2629;247 Vervaardiging van synthetische en..;1 tot 20 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2630;247 Vervaardiging van synthetische en..;1 tot 20 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2631;247 Vervaardiging van synthetische en..;20 en meer werkzame personen;2006;3.0;2.7;2.7;2.6;1092.0;1086.0;1034.0;52.0;6.0;971.0;389.0;337.0;27.0;339.0;28.0;16.0;18.0;19.0;20.0;35.0;24.0;11.0;195.0;137.0;18.0;12.0;0.0;28.0;311.0;63.0;10.0;32.0;1.0;26.0;2.0;43.0;135.0;77.0;122.0;-12.0;-15.0;1.0;95.0
2632;247 Vervaardiging van synthetische en..;20 en meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2633;247 Vervaardiging van synthetische en..;20 en meer werkzame personen;2008;2.6;2.5;2.3;2.2;848.0;818.0;782.0;36.0;30.0;777.0;252.0;194.0;38.0;193.0;37.0;27.0;15.0;28.0;16.0;31.0;20.0;11.0;187.0;130.0;16.0;7.0;0.0;34.0;255.0;63.0;12.0;37.0;0.0;18.0;3.0;47.0;75.0;83.0;71.0;92.0;-5.0;-8.0;150.0
2634;247 Vervaardiging van synthetische en..;20 tot 100 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2635;247 Vervaardiging van synthetische en..;20 tot 100 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2636;247 Vervaardiging van synthetische en..;20 tot 100 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2637;247 Vervaardiging van synthetische en..;100 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2638;247 Vervaardiging van synthetische en..;100 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2639;247 Vervaardiging van synthetische en..;100 of meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2640;DH Vervaardiging van producten van..;Totaal;2006;37.2;34.2;32.6;30.1;7254.0;7188.0;6535.0;653.0;66.0;6852.0;3871.0;3272.0;343.0;3293.0;365.0;449.0;84.0;456.0;91.0;150.0;120.0;30.0;1586.0;1111.0;137.0;96.0;17.0;225.0;1078.0;177.0;163.0;148.0;57.0;140.0;24.0;95.0;275.0;316.0;402.0;-39.0;-6.0;-8.0;349.0
2641;DH Vervaardiging van producten van..;Totaal;2007;37.9;34.7;33.1;30.5;7734.0;7661.0;6954.0;707.0;73.0;7244.0;4185.0;3513.0;394.0;3534.0;415.0;481.0;92.0;483.0;94.0;191.0;152.0;39.0;1615.0;1121.0;142.0;95.0;16.0;241.0;1146.0;191.0;162.0;157.0;53.0;133.0;22.0;162.0;266.0;297.0;490.0;-37.0;-9.0;26.0;471.0
2642;DH Vervaardiging van producten van..;Totaal;2008;37.5;34.2;32.9;30.3;7735.0;7682.0;6995.0;688.0;53.0;7275.0;4126.0;3478.0;409.0;3465.0;396.0;464.0;114.0;476.0;126.0;184.0;150.0;34.0;1666.0;1165.0;150.0;99.0;18.0;235.0;1179.0;193.0;167.0;166.0;55.0;126.0;22.0;178.0;272.0;304.0;460.0;-57.0;-13.0;24.0;414.0
2643;DH Vervaardiging van producten van..;1 tot 20 werkzame personen;2006;6.2;5.5;5.4;4.7;930.0;918.0;889.0;30.0;12.0;867.0;463.0;406.0;65.0;406.0;64.0;18.0;6.0;20.0;8.0;38.0;31.0;7.0;216.0;159.0;20.0;12.0;3.0;22.0;148.0;12.0;42.0;19.0;12.0;16.0;5.0;1.0;39.0;40.0;64.0;-12.0;0.0;-1.0;51.0
2644;DH Vervaardiging van producten van..;1 tot 20 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2645;DH Vervaardiging van producten van..;1 tot 20 werkzame personen;2008;6.7;5.9;5.9;5.1;1127.0;1115.0;1075.0;40.0;12.0;1022.0;581.0;504.0;80.0;504.0;79.0;28.0;10.0;30.0;12.0;48.0;40.0;9.0;238.0;176.0;21.0;13.0;3.0;25.0;162.0;14.0;45.0;22.0;14.0;18.0;5.0;1.0;44.0;41.0;105.0;-13.0;0.0;0.0;93.0
2646;DH Vervaardiging van producten van..;20 en meer werkzame personen;2006;31.0;28.7;27.1;25.4;6324.0;6270.0;5646.0;624.0;54.0;5985.0;3408.0;2865.0;278.0;2888.0;300.0;431.0;78.0;436.0;83.0;112.0;89.0;23.0;1370.0;952.0;118.0;84.0;15.0;202.0;931.0;165.0;121.0;129.0;44.0;124.0;19.0;94.0;235.0;276.0;338.0;-27.0;-6.0;-7.0;298.0
2647;DH Vervaardiging van producten van..;20 en meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2648;DH Vervaardiging van producten van..;20 en meer werkzame personen;2008;30.8;28.3;27.0;25.2;6608.0;6567.0;5919.0;648.0;41.0;6254.0;3546.0;2974.0;329.0;2961.0;316.0;436.0;104.0;446.0;115.0;136.0;111.0;25.0;1428.0;989.0;128.0;86.0;15.0;210.0;1016.0;179.0;121.0;144.0;42.0;108.0;16.0;177.0;229.0;264.0;355.0;-44.0;-13.0;24.0;321.0
2649;DH Vervaardiging van producten van..;20 tot 100 werkzame personen;2006;13.4;12.3;12.2;11.2;2573.0;2554.0;2360.0;194.0;19.0;2422.0;1364.0;1163.0;145.0;1174.0;156.0;136.0;29.0;136.0;29.0;65.0;55.0;10.0;564.0;402.0;52.0;30.0;7.0;74.0;391.0;71.0;72.0;52.0;18.0;52.0;9.0;34.0;84.0;103.0;151.0;-13.0;-5.0;0.0;133.0
2650;DH Vervaardiging van producten van..;20 tot 100 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2651;DH Vervaardiging van producten van..;20 tot 100 werkzame personen;2008;13.9;12.5;12.3;11.3;2724.0;2710.0;2468.0;242.0;14.0;2568.0;1472.0;1251.0;179.0;1240.0;169.0;163.0;36.0;167.0;39.0;58.0;44.0;15.0;576.0;408.0;54.0;31.0;4.0;79.0;427.0;72.0;69.0;66.0;19.0;46.0;7.0;58.0;90.0;92.0;156.0;-19.0;-4.0;24.0;156.0
2652;DH Vervaardiging van producten van..;100 of meer werkzame personen;2006;17.6;16.4;15.0;14.2;3750.0;3716.0;3286.0;430.0;34.0;3563.0;2044.0;1702.0;132.0;1714.0;144.0;295.0;49.0;300.0;54.0;47.0;34.0;13.0;806.0;550.0;66.0;54.0;8.0;128.0;539.0;94.0;49.0;76.0;26.0;73.0;10.0;59.0;151.0;173.0;187.0;-14.0;-1.0;-7.0;165.0
2653;DH Vervaardiging van producten van..;100 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2654;DH Vervaardiging van producten van..;100 of meer werkzame personen;2008;16.9;15.8;14.7;13.9;3885.0;3857.0;3452.0;405.0;28.0;3686.0;2073.0;1723.0;149.0;1721.0;147.0;273.0;68.0;280.0;75.0;78.0;67.0;11.0;852.0;581.0;74.0;55.0;11.0;131.0;589.0;107.0;53.0;78.0;22.0;62.0;9.0;119.0;139.0;171.0;199.0;-25.0;-9.0;0.0;165.0
2655;25 Vervaardiging van producten van..;Totaal;2006;37.2;34.2;32.6;30.1;7254.0;7188.0;6535.0;653.0;66.0;6852.0;3871.0;3272.0;343.0;3293.0;365.0;449.0;84.0;456.0;91.0;150.0;120.0;30.0;1586.0;1111.0;137.0;96.0;17.0;225.0;1078.0;177.0;163.0;148.0;57.0;140.0;24.0;95.0;275.0;316.0;402.0;-39.0;-6.0;-8.0;349.0
2656;25 Vervaardiging van producten van..;Totaal;2007;37.9;34.7;33.1;30.5;7734.0;7661.0;6954.0;707.0;73.0;7244.0;4185.0;3513.0;394.0;3534.0;415.0;481.0;92.0;483.0;94.0;191.0;152.0;39.0;1615.0;1121.0;142.0;95.0;16.0;241.0;1146.0;191.0;162.0;157.0;53.0;133.0;22.0;162.0;266.0;297.0;490.0;-37.0;-9.0;26.0;471.0
2657;25 Vervaardiging van producten van..;Totaal;2008;37.5;34.2;32.9;30.3;7735.0;7682.0;6995.0;688.0;53.0;7275.0;4126.0;3478.0;409.0;3465.0;396.0;464.0;114.0;476.0;126.0;184.0;150.0;34.0;1666.0;1165.0;150.0;99.0;18.0;235.0;1179.0;193.0;167.0;166.0;55.0;126.0;22.0;178.0;272.0;304.0;460.0;-57.0;-13.0;24.0;414.0
2658;25 Vervaardiging van producten van..;1 tot 20 werkzame personen;2006;6.2;5.5;5.4;4.7;930.0;918.0;889.0;30.0;12.0;867.0;463.0;406.0;65.0;406.0;64.0;18.0;6.0;20.0;8.0;38.0;31.0;7.0;216.0;159.0;20.0;12.0;3.0;22.0;148.0;12.0;42.0;19.0;12.0;16.0;5.0;1.0;39.0;40.0;64.0;-12.0;0.0;-1.0;51.0
2659;25 Vervaardiging van producten van..;1 tot 20 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2660;25 Vervaardiging van producten van..;1 tot 20 werkzame personen;2008;6.7;5.9;5.9;5.1;1127.0;1115.0;1075.0;40.0;12.0;1022.0;581.0;504.0;80.0;504.0;79.0;28.0;10.0;30.0;12.0;48.0;40.0;9.0;238.0;176.0;21.0;13.0;3.0;25.0;162.0;14.0;45.0;22.0;14.0;18.0;5.0;1.0;44.0;41.0;105.0;-13.0;0.0;0.0;93.0
2661;25 Vervaardiging van producten van..;20 en meer werkzame personen;2006;31.0;28.7;27.1;25.4;6324.0;6270.0;5646.0;624.0;54.0;5985.0;3408.0;2865.0;278.0;2888.0;300.0;431.0;78.0;436.0;83.0;112.0;89.0;23.0;1370.0;952.0;118.0;84.0;15.0;202.0;931.0;165.0;121.0;129.0;44.0;124.0;19.0;94.0;235.0;276.0;338.0;-27.0;-6.0;-7.0;298.0
2662;25 Vervaardiging van producten van..;20 en meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2663;25 Vervaardiging van producten van..;20 en meer werkzame personen;2008;30.8;28.3;27.0;25.2;6608.0;6567.0;5919.0;648.0;41.0;6254.0;3546.0;2974.0;329.0;2961.0;316.0;436.0;104.0;446.0;115.0;136.0;111.0;25.0;1428.0;989.0;128.0;86.0;15.0;210.0;1016.0;179.0;121.0;144.0;42.0;108.0;16.0;177.0;229.0;264.0;355.0;-44.0;-13.0;24.0;321.0
2664;25 Vervaardiging van producten van..;20 tot 100 werkzame personen;2006;13.4;12.3;12.2;11.2;2573.0;2554.0;2360.0;194.0;19.0;2422.0;1364.0;1163.0;145.0;1174.0;156.0;136.0;29.0;136.0;29.0;65.0;55.0;10.0;564.0;402.0;52.0;30.0;7.0;74.0;391.0;71.0;72.0;52.0;18.0;52.0;9.0;34.0;84.0;103.0;151.0;-13.0;-5.0;0.0;133.0
2665;25 Vervaardiging van producten van..;20 tot 100 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2666;25 Vervaardiging van producten van..;20 tot 100 werkzame personen;2008;13.9;12.5;12.3;11.3;2724.0;2710.0;2468.0;242.0;14.0;2568.0;1472.0;1251.0;179.0;1240.0;169.0;163.0;36.0;167.0;39.0;58.0;44.0;15.0;576.0;408.0;54.0;31.0;4.0;79.0;427.0;72.0;69.0;66.0;19.0;46.0;7.0;58.0;90.0;92.0;156.0;-19.0;-4.0;24.0;156.0
2667;25 Vervaardiging van producten van..;100 of meer werkzame personen;2006;17.6;16.4;15.0;14.2;3750.0;3716.0;3286.0;430.0;34.0;3563.0;2044.0;1702.0;132.0;1714.0;144.0;295.0;49.0;300.0;54.0;47.0;34.0;13.0;806.0;550.0;66.0;54.0;8.0;128.0;539.0;94.0;49.0;76.0;26.0;73.0;10.0;59.0;151.0;173.0;187.0;-14.0;-1.0;-7.0;165.0
2668;25 Vervaardiging van producten van..;100 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2669;25 Vervaardiging van producten van..;100 of meer werkzame personen;2008;16.9;15.8;14.7;13.9;3885.0;3857.0;3452.0;405.0;28.0;3686.0;2073.0;1723.0;149.0;1721.0;147.0;273.0;68.0;280.0;75.0;78.0;67.0;11.0;852.0;581.0;74.0;55.0;11.0;131.0;589.0;107.0;53.0;78.0;22.0;62.0;9.0;119.0;139.0;171.0;199.0;-25.0;-9.0;0.0;165.0
2670;251 Vervaardiging van producten van..;Totaal;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2671;251 Vervaardiging van producten van..;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2672;251 Vervaardiging van producten van..;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2673;251 Vervaardiging van producten van..;1 tot 20 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2674;251 Vervaardiging van producten van..;1 tot 20 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2675;251 Vervaardiging van producten van..;1 tot 20 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2676;251 Vervaardiging van producten van..;20 en meer werkzame personen;2006;3.3;3.2;2.8;2.7;553.0;551.0;482.0;69.0;2.0;528.0;272.0;214.0;16.0;215.0;18.0;54.0;14.0;56.0;15.0;4.0;2.0;1.0;150.0;103.0;14.0;11.0;0.0;23.0;83.0;14.0;11.0;9.0;2.0;10.0;2.0;6.0;30.0;22.0;25.0;-1.0;0.0;0.0;24.0
2677;251 Vervaardiging van producten van..;20 en meer werkzame personen;2007;3.7;3.4;3.1;2.9;642.0;630.0;530.0;100.0;12.0;587.0;311.0;243.0;23.0;244.0;24.0;64.0;13.0;63.0;11.0;4.0;3.0;1.0;174.0;113.0;17.0;7.0;1.0;36.0;79.0;16.0;11.0;10.0;2.0;7.0;2.0;11.0;20.0;23.0;55.0;-5.0;-1.0;0.0;47.0
2678;251 Vervaardiging van producten van..;20 en meer werkzame personen;2008;3.6;3.4;3.1;2.9;669.0;659.0;549.0;110.0;11.0;618.0;324.0;253.0;23.0;260.0;30.0;61.0;17.0;66.0;22.0;10.0;10.0;0.0;184.0;125.0;18.0;9.0;2.0;30.0;84.0;17.0;10.0;12.0;3.0;7.0;2.0;16.0;18.0;26.0;51.0;-10.0;-2.0;0.0;40.0
2679;251 Vervaardiging van producten van..;20 tot 100 werkzame personen;2006;0.7;0.7;0.6;0.6;149.0;146.0;113.0;33.0;2.0;135.0;78.0;55.0;7.0;55.0;8.0;23.0;5.0;23.0;5.0;0.0;0.0;0.0;30.0;23.0;3.0;2.0;0.0;3.0;21.0;4.0;3.0;3.0;1.0;3.0;1.0;1.0;6.0;5.0;14.0;0.0;0.0;0.0;14.0
2680;251 Vervaardiging van producten van..;20 tot 100 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2681;251 Vervaardiging van producten van..;20 tot 100 werkzame personen;2008;0.8;0.8;0.8;0.7;198.0;198.0;138.0;59.0;0.0;176.0;106.0;71.0;13.0;72.0;13.0;34.0;5.0;35.0;6.0;1.0;1.0;0.0;41.0;29.0;4.0;2.0;0.0;5.0;24.0;4.0;3.0;3.0;1.0;2.0;0.0;5.0;5.0;5.0;23.0;0.0;0.0;0.0;23.0
2682;251 Vervaardiging van producten van..;100 of meer werkzame personen;2006;2.7;2.6;2.2;2.1;404.0;405.0;368.0;36.0;-1.0;393.0;193.0;159.0;9.0;160.0;10.0;31.0;9.0;32.0;10.0;3.0;2.0;1.0;120.0;80.0;11.0;9.0;0.0;20.0;62.0;10.0;8.0;6.0;1.0;7.0;1.0;5.0;24.0;18.0;11.0;-1.0;0.0;0.0;10.0
2683;251 Vervaardiging van producten van..;100 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2684;251 Vervaardiging van producten van..;100 of meer werkzame personen;2008;2.8;2.7;2.3;2.2;471.0;461.0;410.0;51.0;10.0;442.0;218.0;182.0;10.0;189.0;17.0;27.0;12.0;31.0;15.0;9.0;9.0;0.0;143.0;95.0;14.0;8.0;2.0;25.0;60.0;12.0;7.0;9.0;1.0;5.0;1.0;12.0;14.0;20.0;29.0;-10.0;-1.0;0.0;17.0
2685;2511 Vervaardiging van rubberbanden;Totaal;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2686;2511 Vervaardiging van rubberbanden;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2687;2511 Vervaardiging van rubberbanden;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2688;2511 Vervaardiging van rubberbanden;1 tot 20 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2689;2511 Vervaardiging van rubberbanden;1 tot 20 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2690;2511 Vervaardiging van rubberbanden;1 tot 20 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2691;2511 Vervaardiging van rubberbanden;20 en meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2692;2511 Vervaardiging van rubberbanden;20 en meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2693;2511 Vervaardiging van rubberbanden;20 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2694;2511 Vervaardiging van rubberbanden;20 tot 100 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2695;2511 Vervaardiging van rubberbanden;20 tot 100 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2696;2511 Vervaardiging van rubberbanden;20 tot 100 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2697;2511 Vervaardiging van rubberbanden;100 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2698;2511 Vervaardiging van rubberbanden;100 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2699;2511 Vervaardiging van rubberbanden;100 of meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2700;2512 Vernieuwen van loopvlakken;Totaal;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2701;2512 Vernieuwen van loopvlakken;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2702;2512 Vernieuwen van loopvlakken;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2703;2512 Vernieuwen van loopvlakken;1 tot 20 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2704;2512 Vernieuwen van loopvlakken;1 tot 20 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2705;2512 Vernieuwen van loopvlakken;1 tot 20 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2706;2512 Vernieuwen van loopvlakken;20 en meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2707;2512 Vernieuwen van loopvlakken;20 en meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2708;2512 Vernieuwen van loopvlakken;20 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2709;2512 Vernieuwen van loopvlakken;20 tot 100 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2710;2512 Vernieuwen van loopvlakken;20 tot 100 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2711;2512 Vernieuwen van loopvlakken;20 tot 100 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2712;2512 Vernieuwen van loopvlakken;100 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2713;2512 Vernieuwen van loopvlakken;100 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2714;2512 Vernieuwen van loopvlakken;100 of meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2715;2513 Vervaardiging van rubberproducten..;Totaal;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2716;2513 Vervaardiging van rubberproducten..;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2717;2513 Vervaardiging van rubberproducten..;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2718;2513 Vervaardiging van rubberproducten..;1 tot 20 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2719;2513 Vervaardiging van rubberproducten..;1 tot 20 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2720;2513 Vervaardiging van rubberproducten..;1 tot 20 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2721;2513 Vervaardiging van rubberproducten..;20 en meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2722;2513 Vervaardiging van rubberproducten..;20 en meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2723;2513 Vervaardiging van rubberproducten..;20 en meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2724;2513 Vervaardiging van rubberproducten..;20 tot 100 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2725;2513 Vervaardiging van rubberproducten..;20 tot 100 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2726;2513 Vervaardiging van rubberproducten..;20 tot 100 werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2727;2513 Vervaardiging van rubberproducten..;100 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2728;2513 Vervaardiging van rubberproducten..;100 of meer werkzame personen;2007;1.1;1.1;0.9;0.9;194.0;189.0;179.0;10.0;6.0;183.0;96.0;85.0;10.0;84.0;8.0;8.0;1.0;8.0;2.0;3.0;3.0;1.0;54.0;34.0;5.0;4.0;1.0;10.0;27.0;5.0;2.0;5.0;1.0;3.0;0.0;5.0;5.0;6.0;11.0;0.0;0.0;0.0;11.0
2729;2513 Vervaardiging van rubberproducten..;100 of meer werkzame personen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2730;252 Vervaardiging van producten van..;Totaal;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2731;252 Vervaardiging van producten van..;Totaal;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2732;252 Vervaardiging van producten van..;Totaal;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2733;252 Vervaardiging van producten van..;1 tot 20 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
