ID;LeeftijdVanDeMoeder;BurgerlijkeStaatMoeder;VolgordeGeboorteUitDeMoeder;Perioden;LevendgebLeeftijdMoederOp3112_1;LevendgebLftMoederOp3112Rel_2;LevendgebLftMoederLaatsteVerjDag_3
4546;18 jaar;Totaal burgerlijke staat;Eerste kind;1982;995;7.95;1302
4547;18 jaar;Totaal burgerlijke staat;Eerste kind;1983;866;7.09;1186
4548;18 jaar;Totaal burgerlijke staat;Eerste kind;1984;846;7.06;1104
4549;18 jaar;Totaal burgerlijke staat;Eerste kind;1985;740;6.24;987
4550;18 jaar;Totaal burgerlijke staat;Eerste kind;1986;819;6.87;999
4551;18 jaar;Totaal burgerlijke staat;Eerste kind;1987;788;6.32;1030
4552;18 jaar;Totaal burgerlijke staat;Eerste kind;1988;838;6.91;1064
4553;18 jaar;Totaal burgerlijke staat;Eerste kind;1989;843;7.29;1088
4554;18 jaar;Totaal burgerlijke staat;Eerste kind;1990;874;7.94;1076
4555;18 jaar;Totaal burgerlijke staat;Eerste kind;1991;784;7.79;1063
4556;18 jaar;Totaal burgerlijke staat;Eerste kind;1992;736;7.65;941
4557;18 jaar;Totaal burgerlijke staat;Eerste kind;1993;662;7.21;888
4558;18 jaar;Totaal burgerlijke staat;Eerste kind;1994;573;6.35;759
4559;18 jaar;Totaal burgerlijke staat;Eerste kind;1995;498;5.6;615
4560;18 jaar;Totaal burgerlijke staat;Eerste kind;1996;464;5.15;678
4561;18 jaar;Totaal burgerlijke staat;Eerste kind;1997;492;5.47;665
4562;18 jaar;Totaal burgerlijke staat;Eerste kind;1998;497;5.36;673
4563;18 jaar;Totaal burgerlijke staat;Eerste kind;1999;563;6.12;783
4564;18 jaar;Totaal burgerlijke staat;Eerste kind;2000;635;7.12;801
4565;18 jaar;Totaal burgerlijke staat;Eerste kind;2001;682;7.68;863
4566;18 jaar;Totaal burgerlijke staat;Eerste kind;2002;690;7.55;880
4567;18 jaar;Totaal burgerlijke staat;Eerste kind;2003;667;7.12;847
4568;18 jaar;Totaal burgerlijke staat;Eerste kind;2004;557;5.79;748
4569;18 jaar;Totaal burgerlijke staat;Eerste kind;2005;510;5.32;679
4570;18 jaar;Totaal burgerlijke staat;Eerste kind;2006;481;5.04;652
4571;18 jaar;Totaal burgerlijke staat;Eerste kind;2007;503;5.2;636
4572;18 jaar;Totaal burgerlijke staat;Eerste kind;2008;480;4.79;700
4573;18 jaar;Totaal burgerlijke staat;Eerste kind;2009;539;5.37;715
4574;18 jaar;Totaal burgerlijke staat;Eerste kind;2010;486;4.92;682
4575;18 jaar;Totaal burgerlijke staat;Eerste kind;2011;434;4.42;634
4576;18 jaar;Totaal burgerlijke staat;Eerste kind;2012;415;4.21;603
4577;18 jaar;Totaal burgerlijke staat;Eerste kind;2013;370;3.85;519
4578;18 jaar;Totaal burgerlijke staat;Eerste kind;2014;346;3.63;466
4579;18 jaar;Totaal burgerlijke staat;Eerste kind;2015;266;2.74;370
4580;18 jaar;Totaal burgerlijke staat;Eerste kind;2016;265;2.65;376
4581;18 jaar;Totaal burgerlijke staat;Eerste kind;2017;253;2.5;347
4582;18 jaar;Totaal burgerlijke staat;Eerste kind;2018;224;2.14;331
4583;18 jaar;Totaal burgerlijke staat;Eerste kind;2019;219;2.13;311
4584;18 jaar;Totaal burgerlijke staat;Eerste kind;2020;210;2.05;302
4585;18 jaar;Totaal burgerlijke staat;Eerste kind;2021;178;1.73;270
4586;18 jaar;Totaal burgerlijke staat;Eerste kind;2022;193;1.92;271
4587;18 jaar;Totaal burgerlijke staat;Eerste kind;2023;185;1.87;250
4588;18 jaar;Totaal burgerlijke staat;Tweede kind;1950;59;0.73;117
4589;18 jaar;Totaal burgerlijke staat;Tweede kind;1951;75;0.97;144
4590;18 jaar;Totaal burgerlijke staat;Tweede kind;1952;75;0.96;156
4591;18 jaar;Totaal burgerlijke staat;Tweede kind;1953;70;0.91;145
4592;18 jaar;Totaal burgerlijke staat;Tweede kind;1954;93;1.19;162
4593;18 jaar;Totaal burgerlijke staat;Tweede kind;1955;88;1.13;165
4594;18 jaar;Totaal burgerlijke staat;Tweede kind;1956;89;1.09;167
4595;18 jaar;Totaal burgerlijke staat;Tweede kind;1957;100;1.21;172
4596;18 jaar;Totaal burgerlijke staat;Tweede kind;1958;108;1.27;189
4597;18 jaar;Totaal burgerlijke staat;Tweede kind;1959;126;1.53;219
4598;18 jaar;Totaal burgerlijke staat;Tweede kind;1960;150;1.75;254
4599;18 jaar;Totaal burgerlijke staat;Tweede kind;1961;188;2.02;305
4600;18 jaar;Totaal burgerlijke staat;Tweede kind;1962;196;2.0;334
4601;18 jaar;Totaal burgerlijke staat;Tweede kind;1963;217;2.35;383
4602;18 jaar;Totaal burgerlijke staat;Tweede kind;1964;287;2.23;415
4603;18 jaar;Totaal burgerlijke staat;Tweede kind;1965;276;2.23;486
4604;18 jaar;Totaal burgerlijke staat;Tweede kind;1966;241;2.09;432
4605;18 jaar;Totaal burgerlijke staat;Tweede kind;1967;220;1.99;394
4606;18 jaar;Totaal burgerlijke staat;Tweede kind;1968;222;2.06;386
4607;18 jaar;Totaal burgerlijke staat;Tweede kind;1969;226;2.12;369
4608;18 jaar;Totaal burgerlijke staat;Tweede kind;1970;205;1.87;364
4609;18 jaar;Totaal burgerlijke staat;Tweede kind;1971;205;1.89;346
4610;18 jaar;Totaal burgerlijke staat;Tweede kind;1972;165;1.51;304
4611;18 jaar;Totaal burgerlijke staat;Tweede kind;1973;148;1.34;250
4612;18 jaar;Totaal burgerlijke staat;Tweede kind;1974;131;1.17;233
4613;18 jaar;Totaal burgerlijke staat;Tweede kind;1975;106;0.93;202
4614;18 jaar;Totaal burgerlijke staat;Tweede kind;1976;109;0.94;209
4615;18 jaar;Totaal burgerlijke staat;Tweede kind;1977;121;1.02;181
4616;18 jaar;Totaal burgerlijke staat;Tweede kind;1978;116;0.99;158
4617;18 jaar;Totaal burgerlijke staat;Tweede kind;1979;96;0.79;163
4618;18 jaar;Totaal burgerlijke staat;Tweede kind;1980;101;0.83;169
4619;18 jaar;Totaal burgerlijke staat;Tweede kind;1981;88;0.71;166
4620;18 jaar;Totaal burgerlijke staat;Tweede kind;1982;96;0.77;168
4621;18 jaar;Totaal burgerlijke staat;Tweede kind;1983;87;0.71;159
4622;18 jaar;Totaal burgerlijke staat;Tweede kind;1984;91;0.76;123
4623;18 jaar;Totaal burgerlijke staat;Tweede kind;1985;67;0.57;114
4624;18 jaar;Totaal burgerlijke staat;Tweede kind;1986;62;0.52;102
4625;18 jaar;Totaal burgerlijke staat;Tweede kind;1987;79;0.63;108
4626;18 jaar;Totaal burgerlijke staat;Tweede kind;1988;74;0.61;133
4627;18 jaar;Totaal burgerlijke staat;Tweede kind;1989;65;0.56;107
4628;18 jaar;Totaal burgerlijke staat;Tweede kind;1990;68;0.62;109
4629;18 jaar;Totaal burgerlijke staat;Tweede kind;1991;63;0.63;101
4630;18 jaar;Totaal burgerlijke staat;Tweede kind;1992;53;0.55;105
4631;18 jaar;Totaal burgerlijke staat;Tweede kind;1993;56;0.61;101
4632;18 jaar;Totaal burgerlijke staat;Tweede kind;1994;44;0.49;85
4633;18 jaar;Totaal burgerlijke staat;Tweede kind;1995;42;0.47;82
4634;18 jaar;Totaal burgerlijke staat;Tweede kind;1996;28;0.31;46
4635;18 jaar;Totaal burgerlijke staat;Tweede kind;1997;28;0.31;52
4636;18 jaar;Totaal burgerlijke staat;Tweede kind;1998;40;0.43;63
4637;18 jaar;Totaal burgerlijke staat;Tweede kind;1999;27;0.29;52
4638;18 jaar;Totaal burgerlijke staat;Tweede kind;2000;45;0.51;75
4639;18 jaar;Totaal burgerlijke staat;Tweede kind;2001;53;0.6;87
4640;18 jaar;Totaal burgerlijke staat;Tweede kind;2002;65;0.71;93
4641;18 jaar;Totaal burgerlijke staat;Tweede kind;2003;47;0.5;91
4642;18 jaar;Totaal burgerlijke staat;Tweede kind;2004;43;0.45;81
4643;18 jaar;Totaal burgerlijke staat;Tweede kind;2005;29;0.3;46
4644;18 jaar;Totaal burgerlijke staat;Tweede kind;2006;26;0.27;39
4645;18 jaar;Totaal burgerlijke staat;Tweede kind;2007;25;0.26;39
4646;18 jaar;Totaal burgerlijke staat;Tweede kind;2008;28;0.28;55
4647;18 jaar;Totaal burgerlijke staat;Tweede kind;2009;31;0.31;47
4648;18 jaar;Totaal burgerlijke staat;Tweede kind;2010;17;0.17;46
4649;18 jaar;Totaal burgerlijke staat;Tweede kind;2011;17;0.17;39
4650;18 jaar;Totaal burgerlijke staat;Tweede kind;2012;17;0.17;35
4651;18 jaar;Totaal burgerlijke staat;Tweede kind;2013;11;0.12;25
4652;18 jaar;Totaal burgerlijke staat;Tweede kind;2014;17;0.18;28
4653;18 jaar;Totaal burgerlijke staat;Tweede kind;2015;13;0.13;30
4654;18 jaar;Totaal burgerlijke staat;Tweede kind;2016;17;0.17;27
4655;18 jaar;Totaal burgerlijke staat;Tweede kind;2017;10;0.1;17
4656;18 jaar;Totaal burgerlijke staat;Tweede kind;2018;13;0.12;27
4657;18 jaar;Totaal burgerlijke staat;Tweede kind;2019;8;0.08;22
4658;18 jaar;Totaal burgerlijke staat;Tweede kind;2020;10;0.1;25
4659;18 jaar;Totaal burgerlijke staat;Tweede kind;2021;8;0.08;14
4660;18 jaar;Totaal burgerlijke staat;Tweede kind;2022;10;0.1;20
4661;18 jaar;Totaal burgerlijke staat;Tweede kind;2023;8;0.08;14
4662;18 jaar;Totaal burgerlijke staat;Derde kind;1950;5;0.06;10
4663;18 jaar;Totaal burgerlijke staat;Derde kind;1951;4;0.05;10
4664;18 jaar;Totaal burgerlijke staat;Derde kind;1952;3;0.04;7
4665;18 jaar;Totaal burgerlijke staat;Derde kind;1953;3;0.04;7
4666;18 jaar;Totaal burgerlijke staat;Derde kind;1954;2;0.03;6
4667;18 jaar;Totaal burgerlijke staat;Derde kind;1955;4;0.05;9
4668;18 jaar;Totaal burgerlijke staat;Derde kind;1956;2;0.03;6
4669;18 jaar;Totaal burgerlijke staat;Derde kind;1957;4;0.05;9
4670;18 jaar;Totaal burgerlijke staat;Derde kind;1958;5;0.06;11
4671;18 jaar;Totaal burgerlijke staat;Derde kind;1959;9;0.11;22
4672;18 jaar;Totaal burgerlijke staat;Derde kind;1960;9;0.11;21
4673;18 jaar;Totaal burgerlijke staat;Derde kind;1961;5;0.05;12
4674;18 jaar;Totaal burgerlijke staat;Derde kind;1962;9;0.09;24
4675;18 jaar;Totaal burgerlijke staat;Derde kind;1963;8;0.09;21
4676;18 jaar;Totaal burgerlijke staat;Derde kind;1964;11;0.09;23
4677;18 jaar;Totaal burgerlijke staat;Derde kind;1965;9;0.07;24
4678;18 jaar;Totaal burgerlijke staat;Derde kind;1966;7;0.06;18
4679;18 jaar;Totaal burgerlijke staat;Derde kind;1967;7;0.06;17
4680;18 jaar;Totaal burgerlijke staat;Derde kind;1968;6;0.06;13
4681;18 jaar;Totaal burgerlijke staat;Derde kind;1969;4;0.04;14
4682;18 jaar;Totaal burgerlijke staat;Derde kind;1970;10;0.09;18
4683;18 jaar;Totaal burgerlijke staat;Derde kind;1971;8;0.07;15
4684;18 jaar;Totaal burgerlijke staat;Derde kind;1972;5;0.05;9
4685;18 jaar;Totaal burgerlijke staat;Derde kind;1973;3;0.03;3
4686;18 jaar;Totaal burgerlijke staat;Derde kind;1974;6;0.05;6
4687;18 jaar;Totaal burgerlijke staat;Derde kind;1975;5;0.04;11
4688;18 jaar;Totaal burgerlijke staat;Derde kind;1976;4;0.04;4
4689;18 jaar;Totaal burgerlijke staat;Derde kind;1977;3;0.03;8
4690;18 jaar;Totaal burgerlijke staat;Derde kind;1978;6;0.05;11
4691;18 jaar;Totaal burgerlijke staat;Derde kind;1979;3;0.03;5
4692;18 jaar;Totaal burgerlijke staat;Derde kind;1980;3;0.03;10
4693;18 jaar;Totaal burgerlijke staat;Derde kind;1981;2;0.02;5
4694;18 jaar;Totaal burgerlijke staat;Derde kind;1982;1;0.01;2
4695;18 jaar;Totaal burgerlijke staat;Derde kind;1983;2;0.02;8
4696;18 jaar;Totaal burgerlijke staat;Derde kind;1984;3;0.03;2
4697;18 jaar;Totaal burgerlijke staat;Derde kind;1985;3;0.03;10
4698;18 jaar;Totaal burgerlijke staat;Derde kind;1986;4;0.03;6
4699;18 jaar;Totaal burgerlijke staat;Derde kind;1987;2;0.02;5
4700;18 jaar;Totaal burgerlijke staat;Derde kind;1988;0;0.0;2
4701;18 jaar;Totaal burgerlijke staat;Derde kind;1989;2;0.02;6
4702;18 jaar;Totaal burgerlijke staat;Derde kind;1990;4;0.04;8
4703;18 jaar;Totaal burgerlijke staat;Derde kind;1991;4;0.04;7
4704;18 jaar;Totaal burgerlijke staat;Derde kind;1992;2;0.02;5
4705;18 jaar;Totaal burgerlijke staat;Derde kind;1993;2;0.02;5
4706;18 jaar;Totaal burgerlijke staat;Derde kind;1994;4;0.04;10
4707;18 jaar;Totaal burgerlijke staat;Derde kind;1995;1;0.01;4
4708;18 jaar;Totaal burgerlijke staat;Derde kind;1996;1;0.01;2
4709;18 jaar;Totaal burgerlijke staat;Derde kind;1997;3;0.03;4
4710;18 jaar;Totaal burgerlijke staat;Derde kind;1998;0;0.0;0
4711;18 jaar;Totaal burgerlijke staat;Derde kind;1999;1;0.01;3
4712;18 jaar;Totaal burgerlijke staat;Derde kind;2000;1;0.01;2
4713;18 jaar;Totaal burgerlijke staat;Derde kind;2001;3;0.03;7
4714;18 jaar;Totaal burgerlijke staat;Derde kind;2002;2;0.02;4
4715;18 jaar;Totaal burgerlijke staat;Derde kind;2003;0;0.0;3
4716;18 jaar;Totaal burgerlijke staat;Derde kind;2004;0;0.0;6
4717;18 jaar;Totaal burgerlijke staat;Derde kind;2005;0;0.0;1
4718;18 jaar;Totaal burgerlijke staat;Derde kind;2006;0;0.0;0
4719;18 jaar;Totaal burgerlijke staat;Derde kind;2007;0;0.0;1
4720;18 jaar;Totaal burgerlijke staat;Derde kind;2008;1;0.01;2
4721;18 jaar;Totaal burgerlijke staat;Derde kind;2009;0;0.0;1
4722;18 jaar;Totaal burgerlijke staat;Derde kind;2010;0;0.0;2
4723;18 jaar;Totaal burgerlijke staat;Derde kind;2011;1;0.01;1
4724;18 jaar;Totaal burgerlijke staat;Derde kind;2012;0;0.0;0
4725;18 jaar;Totaal burgerlijke staat;Derde kind;2013;0;0.0;0
4726;18 jaar;Totaal burgerlijke staat;Derde kind;2014;0;0.0;0
4727;18 jaar;Totaal burgerlijke staat;Derde kind;2015;2;0.02;1
4728;18 jaar;Totaal burgerlijke staat;Derde kind;2016;0;0.0;0
4729;18 jaar;Totaal burgerlijke staat;Derde kind;2017;0;0.0;0
4730;18 jaar;Totaal burgerlijke staat;Derde kind;2018;0;0.0;0
4731;18 jaar;Totaal burgerlijke staat;Derde kind;2019;0;0.0;0
4732;18 jaar;Totaal burgerlijke staat;Derde kind;2020;1;0.01;1
4733;18 jaar;Totaal burgerlijke staat;Derde kind;2021;0;0.0;2
4734;18 jaar;Totaal burgerlijke staat;Derde kind;2022;1;0.01;1
4735;18 jaar;Totaal burgerlijke staat;Derde kind;2023;1;0.01;1
4736;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1950;0;0.0;0
4737;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1951;0;0.0;0
4738;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1952;0;0.0;0
4739;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1953;0;0.0;0
4740;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1954;0;0.0;0
4741;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1955;0;0.0;0
4742;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1956;0;0.0;0
4743;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1957;0;0.0;0
4744;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1958;0;0.0;0
4745;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1959;0;0.0;0
4746;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1960;0;0.0;0
4747;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1961;1;0.01;2
4748;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1962;0;0.0;0
4749;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1963;0;0.0;0
4750;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1964;1;0.01;2
4751;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1965;0;0.0;1
4752;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1966;1;0.01;2
4753;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1967;0;0.0;0
4754;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1968;0;0.0;0
4755;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1969;1;0.01;1
4756;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1970;0;0.0;2
4757;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1971;2;0.02;3
4758;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1972;0;0.0;1
4759;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1973;0;0.0;1
4760;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1974;0;0.0;0
4761;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1975;0;0.0;0
4762;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1976;0;0.0;0
4763;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1977;0;0.0;0
4764;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1978;0;0.0;0
4765;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1979;0;0.0;1
4766;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1980;1;0.01;1
4767;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1981;0;0.0;0
4768;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1982;0;0.0;0
4769;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1983;0;0.0;0
4770;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1984;0;0.0;0
4771;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1985;0;0.0;0
4772;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1986;0;0.0;1
4773;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1987;0;0.0;1
4774;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1988;1;0.01;2
4775;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1989;2;0.02;1
4776;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1990;0;0.0;0
4777;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1991;0;0.0;1
4778;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1992;0;0.0;0
4779;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1993;0;0.0;1
4780;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1994;0;0.0;0
4781;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1995;0;0.0;0
4782;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1996;0;0.0;0
4783;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1997;0;0.0;0
4784;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1998;0;0.0;0
4785;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;1999;0;0.0;0
4786;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2000;0;0.0;0
4787;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2001;0;0.0;0
4788;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2002;0;0.0;0
4789;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2003;0;0.0;0
4790;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2004;0;0.0;1
4791;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2005;0;0.0;0
4792;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2006;0;0.0;0
4793;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2007;0;0.0;0
4794;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2008;0;0.0;0
4795;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2009;0;0.0;0
4796;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2010;0;0.0;0
4797;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2011;0;0.0;0
4798;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2012;0;0.0;0
4799;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2013;0;0.0;0
4800;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2014;0;0.0;0
4801;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2015;0;0.0;0
4802;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2016;0;0.0;0
4803;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2017;0;0.0;0
4804;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2018;0;0.0;0
4805;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2019;0;0.0;0
4806;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2020;0;0.0;0
4807;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2021;0;0.0;0
4808;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2022;0;0.0;0
4809;18 jaar;Totaal burgerlijke staat;Vierde of volgende kind;2023;0;0.0;0
4810;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1950;842;10.36;1244
4811;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1951;932;11.99;1402
4812;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1952;934;11.95;1441
4813;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1953;931;12.04;1399
4814;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1954;902;11.55;1301
4815;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1955;1001;12.87;1491
4816;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1956;1015;12.47;1457
4817;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1957;1085;13.09;1558
4818;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1958;1154;13.59;1669
4819;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1959;1290;15.67;1790
4820;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1960;1407;16.39;1947
4821;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1961;1645;17.64;2217
4822;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1962;1785;18.23;2474
4823;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1963;1854;20.1;2681
4824;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1964;2511;19.53;2953
4825;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1965;2524;20.39;3661
4826;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1966;2304;19.98;3258
4827;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1967;2223;20.09;3196
4828;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1968;2209;20.51;3072
4829;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1969;2350;21.99;3134
4830;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1970;2381;21.76;3199
4831;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1971;2321;21.34;3218
4832;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1972;2138;19.6;2803
4833;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1973;1932;17.51;2556
4834;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1974;1555;13.9;2146
4835;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1975;1295;11.36;1803
4836;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1976;1090;9.44;1527
4837;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1977;1029;8.67;1404
4838;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1978;1013;8.62;1307
4839;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1979;838;6.87;1173
4840;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1980;886;7.25;1199
4841;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1981;901;7.27;1188
4842;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1982;738;5.9;1004
4843;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1983;594;4.86;883
4844;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1984;590;4.92;791
4845;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1985;494;4.16;678
4846;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1986;545;4.57;694
4847;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1987;514;4.12;692
4848;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1988;560;4.62;719
4849;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1989;535;4.62;708
4850;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1990;568;5.16;724
4851;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1991;503;5.0;689
4852;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1992;462;4.8;627
4853;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1993;402;4.38;539
4854;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1994;305;3.38;440
4855;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1995;224;2.52;322
4856;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1996;138;1.53;250
4857;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1997;129;1.44;245
4858;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1998;123;1.33;221
4859;18 jaar;Wettig gehuwd plus partnerschap;Totaal;1999;100;1.09;191
4860;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2000;116;1.3;205
4861;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2001;106;1.19;170
4862;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2002;88;0.96;168
4863;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2003;97;1.04;156
4864;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2004;71;0.74;136
4865;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2005;57;0.59;110
4866;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2006;53;0.55;84
4867;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2007;47;0.49;75
4868;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2008;40;0.4;80
4869;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2009;61;0.61;83
4870;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2010;46;0.47;68
4871;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2011;50;0.51;87
4872;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2012;43;0.44;60
4873;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2013;34;0.35;59
4874;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2014;31;0.33;47
4875;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2015;31;0.32;38
4876;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2016;30;0.3;60
4877;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2017;20;0.2;45
4878;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2018;9;0.09;41
4879;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2019;13;0.13;36
4880;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2020;7;0.07;32
4881;18 jaar;Wettig gehuwd plus partnerschap;Totaal;2021;12;0.12;24
