ID;SBI93;Perioden;Waarde_1;VoortschrijdendeWaarde_2;Prijs_3;Volume_4;Waarde_5;CumulatieveWaarde_6;Prijs_7;CumulatievePrijs_8;Volume_9;CumulatieveVolume_10
387;5510b Hotels, eetgelegenheden, cafés;1999 november;90.0;93.0;;;9.5;7.5;;;;
388;5510b Hotels, eetgelegenheden, cafés;1999 december;91.0;94.0;;;6.0;7.4;;;;
389;5510b Hotels, eetgelegenheden, cafés;1999 4e kwartaal;93.0;94.0;;;7.6;7.4;;;;
390;5510b Hotels, eetgelegenheden, cafés;1999;94.0;94.0;;;7.4;7.4;;;;
391;5510b Hotels, eetgelegenheden, cafés;2000 januari;81.0;94.0;98.0;82.0;5.7;5.7;;;;
392;5510b Hotels, eetgelegenheden, cafés;2000 februari;82.0;95.0;99.0;82.0;5.0;5.3;;;;
393;5510b Hotels, eetgelegenheden, cafés;2000 maart;95.0;95.0;99.0;96.0;12.2;7.8;;;;
394;5510b Hotels, eetgelegenheden, cafés;2000 1e kwartaal;86.0;95.0;99.0;87.0;7.8;7.8;;;;
395;5510b Hotels, eetgelegenheden, cafés;2000 april;103.0;96.0;99.0;103.0;7.2;7.6;;;;
396;5510b Hotels, eetgelegenheden, cafés;2000 mei;108.0;96.0;100.0;108.0;3.1;6.5;;;;
397;5510b Hotels, eetgelegenheden, cafés;2000 juni;112.0;97.0;100.0;112.0;7.8;6.8;;;;
398;5510b Hotels, eetgelegenheden, cafés;2000 2e kwartaal;107.0;97.0;100.0;108.0;6.0;6.8;;;;
399;5510b Hotels, eetgelegenheden, cafés;2000 juli;106.0;97.0;100.0;105.0;2.6;6.1;;;;
400;5510b Hotels, eetgelegenheden, cafés;2000 augustus;110.0;98.0;100.0;109.0;7.9;6.4;;;;
401;5510b Hotels, eetgelegenheden, cafés;2000 september;109.0;98.0;101.0;108.0;8.3;6.6;;;;
402;5510b Hotels, eetgelegenheden, cafés;2000 3e kwartaal;108.0;98.0;101.0;107.0;6.3;6.6;;;;
403;5510b Hotels, eetgelegenheden, cafés;2000 oktober;101.0;99.0;101.0;101.0;4.3;6.4;;;;
404;5510b Hotels, eetgelegenheden, cafés;2000 november;96.0;99.0;101.0;95.0;7.1;6.4;;;;
405;5510b Hotels, eetgelegenheden, cafés;2000 december;98.0;100.0;101.0;97.0;8.4;6.6;;;;
406;5510b Hotels, eetgelegenheden, cafés;2000 4e kwartaal;99.0;100.0;101.0;98.0;6.5;6.6;;;;
407;5510b Hotels, eetgelegenheden, cafés;2000;100.0;100.0;100.0;100.0;6.6;6.6;;;;
408;5510b Hotels, eetgelegenheden, cafés;2001 januari;85.0;100.0;104.0;82.0;5.3;5.3;5.6;5.6;-0.3;-0.3
409;5510b Hotels, eetgelegenheden, cafés;2001 februari;88.0;101.0;105.0;84.0;8.3;6.8;6.0;5.8;2.2;0.9
410;5510b Hotels, eetgelegenheden, cafés;2001 maart;97.0;101.0;105.0;92.0;1.7;4.9;5.9;5.8;-3.9;-0.8
411;5510b Hotels, eetgelegenheden, cafés;2001 1e kwartaal;90.0;101.0;105.0;86.0;4.9;4.9;5.8;5.8;-0.9;-0.9
412;5510b Hotels, eetgelegenheden, cafés;2001 april;104.0;101.0;106.0;99.0;1.5;4.0;6.4;6.0;-4.5;-1.9
413;5510b Hotels, eetgelegenheden, cafés;2001 mei;114.0;102.0;106.0;107.0;6.2;4.5;6.6;6.1;-0.4;-1.6
414;5510b Hotels, eetgelegenheden, cafés;2001 juni;118.0;102.0;107.0;111.0;5.5;4.7;6.6;6.2;-1.0;-1.4
415;5510b Hotels, eetgelegenheden, cafés;2001 2e kwartaal;112.0;102.0;106.0;106.0;4.5;4.7;6.5;6.2;-1.9;-1.4
416;5510b Hotels, eetgelegenheden, cafés;2001 juli;109.0;103.0;107.0;102.0;3.2;4.4;6.4;6.2;-3.0;-1.7
417;5510b Hotels, eetgelegenheden, cafés;2001 augustus;111.0;103.0;107.0;104.0;1.4;4.0;6.5;6.2;-4.8;-2.1
418;5510b Hotels, eetgelegenheden, cafés;2001 september;109.0;103.0;107.0;101.0;0.4;3.6;6.8;6.3;-6.0;-2.6
419;5510b Hotels, eetgelegenheden, cafés;2001 3e kwartaal;110.0;103.0;107.0;102.0;1.6;3.6;6.6;6.3;-4.6;-2.6
420;5510b Hotels, eetgelegenheden, cafés;2001 oktober;106.0;103.0;108.0;98.0;4.1;3.6;6.8;6.4;-2.5;-2.6
421;5510b Hotels, eetgelegenheden, cafés;2001 november;102.0;104.0;108.0;95.0;6.4;3.9;6.5;6.4;-0.2;-2.4
422;5510b Hotels, eetgelegenheden, cafés;2001 december;105.0;104.0;108.0;97.0;6.5;4.1;6.6;6.4;-0.1;-2.2
423;5510b Hotels, eetgelegenheden, cafés;2001 4e kwartaal;104.0;104.0;108.0;97.0;5.6;4.1;6.6;6.4;-0.9;-2.2
424;5510b Hotels, eetgelegenheden, cafés;2001;104.0;104.0;106.0;98.0;4.1;4.1;6.4;6.4;-2.2;-2.2
425;5510b Hotels, eetgelegenheden, cafés;2002 januari;89.0;104.0;112.0;80.0;4.5;4.5;7.5;7.5;-2.8;-2.8
426;5510b Hotels, eetgelegenheden, cafés;2002 februari;91.0;105.0;113.0;81.0;2.8;3.6;7.5;7.5;-4.4;-3.6
427;5510b Hotels, eetgelegenheden, cafés;2002 maart;103.0;105.0;113.0;91.0;6.8;4.7;7.7;7.6;-0.8;-2.6
428;5510b Hotels, eetgelegenheden, cafés;2002 1e kwartaal;94.0;105.0;113.0;84.0;4.7;4.7;7.6;7.6;-2.6;-2.6
429;5510b Hotels, eetgelegenheden, cafés;2002 april;112.0;106.0;113.0;99.0;7.1;5.4;7.2;7.5;-0.1;-1.9
430;5510b Hotels, eetgelegenheden, cafés;2002 mei;120.0;106.0;113.0;106.0;4.9;5.3;6.6;7.3;-1.6;-1.8
431;5510b Hotels, eetgelegenheden, cafés;2002 juni;119.0;106.0;114.0;104.0;0.4;4.3;6.6;7.2;-5.8;-2.6
432;5510b Hotels, eetgelegenheden, cafés;2002 2e kwartaal;117.0;106.0;113.0;103.0;4.0;4.3;6.8;7.2;-2.6;-2.6
433;5510b Hotels, eetgelegenheden, cafés;2002 juli;112.0;107.0;114.0;98.0;2.4;4.1;6.4;7.1;-3.8;-2.8
434;5510b Hotels, eetgelegenheden, cafés;2002 augustus;115.0;107.0;114.0;101.0;3.6;4.0;6.1;7.0;-2.4;-2.7
435;5510b Hotels, eetgelegenheden, cafés;2002 september;113.0;107.0;114.0;100.0;3.9;4.0;6.0;6.8;-2.0;-2.6
436;5510b Hotels, eetgelegenheden, cafés;2002 3e kwartaal;113.0;107.0;114.0;100.0;3.3;4.0;6.2;6.8;-2.7;-2.7
437;5510b Hotels, eetgelegenheden, cafés;2002 oktober;106.0;107.0;114.0;93.0;0.8;3.7;5.8;6.7;-4.7;-2.9
438;5510b Hotels, eetgelegenheden, cafés;2002 november;102.0;107.0;114.0;89.0;-0.7;3.3;5.7;6.6;-5.9;-3.1
439;5510b Hotels, eetgelegenheden, cafés;2002 december;99.0;107.0;114.0;86.0;-5.8;2.5;5.6;6.6;-10.7;-3.8
440;5510b Hotels, eetgelegenheden, cafés;2002 4e kwartaal;102.0;107.0;114.0;90.0;-1.9;2.5;5.7;6.6;-7.2;-3.8
441;5510b Hotels, eetgelegenheden, cafés;2002;107.0;107.0;113.0;94.0;2.5;2.5;6.6;6.6;-3.8;-3.8
442;5510b Hotels, eetgelegenheden, cafés;2003 januari;87.0;107.0;115.0;76.0;-1.8;-1.8;3.1;3.1;-4.7;-4.7
443;5510b Hotels, eetgelegenheden, cafés;2003 februari;85.0;106.0;115.0;74.0;-5.9;-3.9;2.4;2.8;-8.0;-6.4
444;5510b Hotels, eetgelegenheden, cafés;2003 maart;101.0;106.0;116.0;87.0;-2.3;-3.3;2.1;2.5;-4.2;-5.6
445;5510b Hotels, eetgelegenheden, cafés;2003 1e kwartaal;91.0;106.0;115.0;79.0;-3.3;-3.3;2.5;2.5;-5.6;-5.6
446;5510b Hotels, eetgelegenheden, cafés;2003 april;107.0;106.0;116.0;92.0;-4.6;-3.7;1.9;2.4;-6.2;-5.8
447;5510b Hotels, eetgelegenheden, cafés;2003 mei;117.0;105.0;116.0;101.0;-2.0;-3.3;2.2;2.3;-4.0;-5.4
448;5510b Hotels, eetgelegenheden, cafés;2003 juni;115.0;105.0;116.0;99.0;-3.4;-3.3;2.1;2.3;-5.4;-5.4
449;5510b Hotels, eetgelegenheden, cafés;2003 2e kwartaal;113.0;105.0;116.0;98.0;-3.3;-3.3;2.1;2.3;-5.2;-5.4
450;5510b Hotels, eetgelegenheden, cafés;2003 juli;108.0;105.0;116.0;93.0;-3.2;-3.3;2.2;2.3;-5.3;-5.4
451;5510b Hotels, eetgelegenheden, cafés;2003 augustus;111.0;104.0;116.0;96.0;-3.4;-3.3;2.2;2.3;-5.5;-5.4
452;5510b Hotels, eetgelegenheden, cafés;2003 september;110.0;104.0;116.0;95.0;-2.9;-3.3;2.1;2.2;-4.9;-5.3
453;5510b Hotels, eetgelegenheden, cafés;2003 3e kwartaal;110.0;104.0;116.0;95.0;-3.2;-3.3;2.1;2.2;-5.2;-5.3
454;5510b Hotels, eetgelegenheden, cafés;2003 oktober;108.0;104.0;116.0;93.0;1.1;-2.8;2.1;2.2;-1.0;-4.9
455;5510b Hotels, eetgelegenheden, cafés;2003 november;102.0;104.0;116.0;87.0;-0.1;-2.6;2.3;2.2;-2.3;-4.7
456;5510b Hotels, eetgelegenheden, cafés;2003 december;98.0;104.0;117.0;84.0;-0.5;-2.4;2.2;2.2;-2.6;-4.5
457;5510b Hotels, eetgelegenheden, cafés;2003 4e kwartaal;102.0;104.0;116.0;88.0;0.2;-2.4;2.2;2.2;-1.9;-4.5
458;5510b Hotels, eetgelegenheden, cafés;2003;104.0;104.0;116.0;90.0;-2.4;-2.4;2.2;2.2;-4.4;-4.4
459;5510b Hotels, eetgelegenheden, cafés;2004 januari;88.0;104.0;117.0;75.0;0.1;0.1;1.3;1.3;-1.2;-1.2
460;5510b Hotels, eetgelegenheden, cafés;2004 februari;89.0;104.0;117.0;76.0;4.0;2.1;1.1;1.2;2.9;0.9
461;5510b Hotels, eetgelegenheden, cafés;2004 maart;95.0;104.0;117.0;81.0;-5.8;-0.8;1.2;1.2;-6.9;-2.0
462;5510b Hotels, eetgelegenheden, cafés;2004 1e kwartaal;91.0;104.0;117.0;78.0;-0.8;-0.8;1.2;1.2;-2.0;-2.0
463;5510b Hotels, eetgelegenheden, cafés;2004 april;108.0;104.0;117.0;92.0;1.2;-0.3;1.3;1.2;-0.2;-1.5
464;5510b Hotels, eetgelegenheden, cafés;2004 mei;115.0;104.0;118.0;98.0;-1.8;-0.6;1.9;1.4;-3.7;-2.0
465;5510b Hotels, eetgelegenheden, cafés;2004 juni;111.0;104.0;118.0;95.0;-2.8;-1.0;1.5;1.4;-4.2;-2.4
466;5510b Hotels, eetgelegenheden, cafés;2004 2e kwartaal;112.0;104.0;118.0;95.0;-1.2;-1.0;1.6;1.4;-2.7;-2.4
467;5510b Hotels, eetgelegenheden, cafés;2004 juli;109.0;104.0;117.0;93.0;0.6;-0.8;1.1;1.3;-0.4;-2.1
468;5510b Hotels, eetgelegenheden, cafés;2004 augustus;109.0;103.0;117.0;94.0;-1.5;-0.9;0.7;1.3;-2.2;-2.1
469;5510b Hotels, eetgelegenheden, cafés;2004 september;111.0;104.0;118.0;94.0;0.5;-0.7;1.6;1.3;-1.0;-2.0
470;5510b Hotels, eetgelegenheden, cafés;2004 3e kwartaal;110.0;104.0;117.0;93.0;-0.1;-0.7;1.1;1.3;-1.2;-2.0
471;5510b Hotels, eetgelegenheden, cafés;2004 oktober;109.0;104.0;118.0;93.0;1.8;-0.5;1.3;1.3;0.5;-1.7
472;5510b Hotels, eetgelegenheden, cafés;2004 november;100.0;104.0;118.0;85.0;-1.5;-0.5;1.3;1.3;-2.7;-1.8
473;5510b Hotels, eetgelegenheden, cafés;2004 december;101.0;104.0;118.0;85.0;2.5;-0.3;1.1;1.3;1.4;-1.6
474;5510b Hotels, eetgelegenheden, cafés;2004 4e kwartaal;103.0;104.0;118.0;88.0;1.0;-0.3;1.2;1.3;-0.3;-1.6
475;5510b Hotels, eetgelegenheden, cafés;2004;104.0;104.0;117.0;88.0;-0.3;-0.3;1.3;1.3;-1.6;-1.6
476;5510b Hotels, eetgelegenheden, cafés;2005 januari;89.0;104.0;118.0;75.0;1.9;1.9;1.2;1.2;0.7;0.7
477;5510b Hotels, eetgelegenheden, cafés;2005 februari;88.0;104.0;118.0;74.0;-1.4;0.3;1.6;1.4;-3.0;-1.2
478;5510b Hotels, eetgelegenheden, cafés;2005 maart;98.0;104.0;119.0;82.0;2.7;1.1;1.7;1.5;1.0;-0.4
479;5510b Hotels, eetgelegenheden, cafés;2005 1e kwartaal;92.0;104.0;119.0;77.0;1.1;1.1;1.5;1.5;-0.4;-0.4
480;5510b Hotels, eetgelegenheden, cafés;2005 april;109.0;104.0;119.0;91.0;0.8;1.0;1.9;1.6;-1.0;-0.6
481;5510b Hotels, eetgelegenheden, cafés;2005 mei;115.0;104.0;119.0;97.0;-0.3;0.7;0.9;1.5;-1.2;-0.7
482;5510b Hotels, eetgelegenheden, cafés;2005 juni;116.0;105.0;120.0;97.0;4.6;1.4;2.0;1.5;2.6;-0.1
483;5510b Hotels, eetgelegenheden, cafés;2005 2e kwartaal;113.0;105.0;119.0;95.0;1.7;1.4;1.6;1.5;0.1;-0.1
484;5510b Hotels, eetgelegenheden, cafés;2005 juli;113.0;105.0;119.0;95.0;4.3;1.9;1.8;1.6;2.4;0.3
485;5510b Hotels, eetgelegenheden, cafés;2005 augustus;112.0;105.0;119.0;94.0;2.4;1.9;1.8;1.6;0.5;0.3
486;5510b Hotels, eetgelegenheden, cafés;2005 september;116.0;106.0;120.0;96.0;4.5;2.2;1.7;1.6;2.7;0.6
487;5510b Hotels, eetgelegenheden, cafés;2005 3e kwartaal;114.0;106.0;119.0;95.0;3.7;2.2;1.8;1.6;1.9;0.6
488;5510b Hotels, eetgelegenheden, cafés;2005 oktober;113.0;106.0;120.0;94.0;2.8;2.3;1.9;1.7;0.9;0.6
489;5510b Hotels, eetgelegenheden, cafés;2005 november;105.0;106.0;120.0;87.0;4.4;2.5;1.6;1.7;2.8;0.8
490;5510b Hotels, eetgelegenheden, cafés;2005 december;106.0;107.0;120.0;89.0;5.7;2.7;1.8;1.7;3.9;1.1
491;5510b Hotels, eetgelegenheden, cafés;2005 4e kwartaal;108.0;107.0;120.0;90.0;4.3;2.7;1.8;1.7;2.5;1.1
492;5510b Hotels, eetgelegenheden, cafés;2005;107.0;107.0;119.0;89.0;2.7;2.7;1.7;1.7;1.1;1.1
493;5510b Hotels, eetgelegenheden, cafés;2006 januari;92.0;107.0;120.0;77.0;3.5;3.5;1.6;1.6;1.9;1.9
494;5510b Hotels, eetgelegenheden, cafés;2006 februari;91.0;107.0;121.0;75.0;3.5;3.5;1.6;1.6;1.8;1.9
495;5510b Hotels, eetgelegenheden, cafés;2006 maart;102.0;108.0;121.0;84.0;4.8;3.9;1.9;1.7;2.8;2.2
496;5510b Hotels, eetgelegenheden, cafés;2006 1e kwartaal;95.0;108.0;121.0;79.0;3.9;3.9;1.7;1.7;2.2;2.2
497;5510b Hotels, eetgelegenheden, cafés;2006 april;115.0;108.0;122.0;95.0;6.1;4.5;1.8;1.7;4.2;2.8
498;5510b Hotels, eetgelegenheden, cafés;2006 mei;121.0;109.0;122.0;99.0;5.2;4.7;2.0;1.8;3.1;2.9
499;5510b Hotels, eetgelegenheden, cafés;2006 juni;122.0;109.0;122.0;100.0;4.8;4.7;1.8;1.8;2.9;2.9
500;5510b Hotels, eetgelegenheden, cafés;2006 2e kwartaal;119.0;109.0;122.0;98.0;5.3;4.7;1.9;1.8;3.4;2.9
501;5510b Hotels, eetgelegenheden, cafés;2006 juli;118.0;109.0;122.0;97.0;3.9;4.6;1.7;1.8;2.2;2.8
502;5510b Hotels, eetgelegenheden, cafés;2006 augustus;117.0;110.0;121.0;97.0;4.7;4.6;1.9;1.8;2.7;2.8
503;5510b Hotels, eetgelegenheden, cafés;2006 september;123.0;110.0;123.0;100.0;6.6;4.8;2.2;1.8;4.3;2.9
504;5510b Hotels, eetgelegenheden, cafés;2006 3e kwartaal;119.0;110.0;122.0;98.0;5.1;4.8;1.9;1.8;3.1;2.9
505;5510b Hotels, eetgelegenheden, cafés;2006 oktober;116.0;111.0;123.0;95.0;3.3;4.7;2.1;1.9;1.1;2.7
506;5510b Hotels, eetgelegenheden, cafés;2006 november;111.0;111.0;123.0;90.0;5.9;4.8;2.7;1.9;3.2;2.8
507;5510b Hotels, eetgelegenheden, cafés;2006 december;113.0;112.0;123.0;92.0;6.7;4.9;2.6;2.0;4.0;2.9
508;5510b Hotels, eetgelegenheden, cafés;2006 4e kwartaal;114.0;112.0;123.0;92.0;5.2;4.9;2.4;2.0;2.7;2.9
509;5510b Hotels, eetgelegenheden, cafés;2006;112.0;112.0;122.0;92.0;4.9;4.9;2.0;2.0;2.9;2.9
510;5510b Hotels, eetgelegenheden, cafés;2007 januari;99.0;112.0;124.0;80.0;7.1;7.1;3.0;3.0;3.9;3.9
511;5510b Hotels, eetgelegenheden, cafés;2007 februari;99.0;113.0;125.0;79.0;9.3;8.2;3.8;3.4;5.3;4.6
512;5510b Hotels, eetgelegenheden, cafés;2007 maart;112.0;114.0;125.0;90.0;9.7;8.7;3.4;3.4;6.1;5.1
513;5510b Hotels, eetgelegenheden, cafés;2007 1e kwartaal;103.0;114.0;125.0;83.0;8.7;8.7;3.4;3.4;5.1;5.1
514;5510b Hotels, eetgelegenheden, cafés;2007 april;124.0;115.0;126.0;99.0;7.5;8.4;3.2;3.4;4.2;4.9
515;5510b Hotels, eetgelegenheden, cafés;2007 mei;127.0;115.0;125.0;101.0;4.9;7.6;3.1;3.3;1.8;4.2
516;5510b Hotels, eetgelegenheden, cafés;2007 juni;131.0;116.0;126.0;104.0;7.5;7.6;3.1;3.3;4.2;4.2
517;5510b Hotels, eetgelegenheden, cafés;2007 2e kwartaal;127.0;116.0;126.0;101.0;6.6;7.6;3.1;3.3;3.4;4.2
518;5510b Hotels, eetgelegenheden, cafés;2007 juli;122.0;116.0;125.0;97.0;3.3;6.9;2.7;3.2;0.5;3.6
519;5510b Hotels, eetgelegenheden, cafés;2007 augustus;120.0;117.0;125.0;96.0;2.7;6.3;3.1;3.2;-0.4;3.1
520;5510b Hotels, eetgelegenheden, cafés;2007 september;125.0;117.0;128.0;98.0;1.6;5.8;3.9;3.3;-2.2;2.4
521;5510b Hotels, eetgelegenheden, cafés;2007 3e kwartaal;122.0;117.0;126.0;97.0;2.5;5.8;3.2;3.3;-0.7;2.4
522;5510b Hotels, eetgelegenheden, cafés;2007 oktober;120.0;117.0;127.0;94.0;3.6;5.5;3.7;3.3;-0.1;2.2
523;5510b Hotels, eetgelegenheden, cafés;2007 november;115.0;117.0;127.0;90.0;3.3;5.3;3.2;3.3;0.1;2.0
524;5510b Hotels, eetgelegenheden, cafés;2007 december;117.0;118.0;127.0;92.0;2.8;5.1;3.1;3.3;-0.3;1.8
525;5510b Hotels, eetgelegenheden, cafés;2007 4e kwartaal;117.0;118.0;127.0;92.0;3.2;5.1;3.3;3.3;-0.1;1.8
526;5510b Hotels, eetgelegenheden, cafés;2007;118.0;118.0;126.0;93.0;5.1;5.1;3.3;3.3;1.8;1.8
527;5510b Hotels, eetgelegenheden, cafés;2008 januari;101.0;118.0;128.0;79.0;2.2;2.2;3.5;3.5;-1.3;-1.3
528;5510b Hotels, eetgelegenheden, cafés;2008 februari;105.0;118.0;129.0;81.0;5.4;3.8;2.7;3.1;2.6;0.6
529;5510b Hotels, eetgelegenheden, cafés;2008 maart;114.0;118.0;129.0;88.0;1.1;2.8;3.1;3.1;-1.9;-0.3
530;5510b Hotels, eetgelegenheden, cafés;2008 1e kwartaal;106.0;118.0;129.0;83.0;2.8;2.8;3.1;3.1;-0.3;-0.3
531;5510b Hotels, eetgelegenheden, cafés;2008 april;124.0;118.0;131.0;95.0;0.0;2.0;4.4;3.5;-4.2;-1.4
532;5510b Hotels, eetgelegenheden, cafés;2008 mei;133.0;119.0;131.0;101.0;4.8;2.7;4.4;3.7;0.4;-1.0
533;5510b Hotels, eetgelegenheden, cafés;2008 juni;127.0;119.0;131.0;97.0;-2.9;1.6;3.6;3.6;-6.3;-2.0
534;5510b Hotels, eetgelegenheden, cafés;2008 2e kwartaal;128.0;119.0;131.0;98.0;0.6;1.6;4.1;3.6;-3.4;-2.0
535;5510b Hotels, eetgelegenheden, cafés;2008 juli;121.0;118.0;130.0;93.0;-0.9;1.2;4.1;3.7;-4.8;-2.4
536;5510b Hotels, eetgelegenheden, cafés;2008 augustus;123.0;119.0;130.0;95.0;1.8;1.3;3.6;3.7;-1.8;-2.3
537;5510b Hotels, eetgelegenheden, cafés;2008 september;122.0;118.0;132.0;92.0;-2.9;0.8;3.5;3.7;-6.2;-2.8
538;5510b Hotels, eetgelegenheden, cafés;2008 3e kwartaal;122.0;118.0;131.0;93.0;-0.7;0.8;3.7;3.7;-4.3;-2.8
539;5510b Hotels, eetgelegenheden, cafés;2008 oktober;120.0;118.0;132.0;91.0;-0.5;0.7;3.7;3.7;-4.0;-2.9
540;5510b Hotels, eetgelegenheden, cafés;2008 november;112.0;118.0;132.0;84.0;-2.3;0.4;4.0;3.7;-6.1;-3.2
541;5510b Hotels, eetgelegenheden, cafés;2008 december;109.0;117.0;132.0;83.0;-6.1;-0.1;3.7;3.7;-9.5;-3.7
542;5510b Hotels, eetgelegenheden, cafés;2008 4e kwartaal;114.0;89.0;132.0;86.0;-3.0;-0.1;3.8;3.7;-6.5;-3.7
543;5510b Hotels, eetgelegenheden, cafés;2008;117.0;117.0;131.0;90.0;-0.1;-0.1;3.7;3.7;-3.7;-3.7
544;551 Hotels, pensions, conferentie-oorden;1993 januari;41.0;;;;;;;;;
545;551 Hotels, pensions, conferentie-oorden;1993 februari;42.0;;;;;;;;;
546;551 Hotels, pensions, conferentie-oorden;1993 maart;52.0;;;;;;;;;
547;551 Hotels, pensions, conferentie-oorden;1993 1e kwartaal;45.0;;;;;;;;;
548;551 Hotels, pensions, conferentie-oorden;1993 april;63.0;;;;;;;;;
549;551 Hotels, pensions, conferentie-oorden;1993 mei;70.0;;;;;;;;;
550;551 Hotels, pensions, conferentie-oorden;1993 juni;67.0;;;;;;;;;
551;551 Hotels, pensions, conferentie-oorden;1993 2e kwartaal;67.0;;;;;;;;;
552;551 Hotels, pensions, conferentie-oorden;1993 juli;60.0;;;;;;;;;
553;551 Hotels, pensions, conferentie-oorden;1993 augustus;62.0;;;;;;;;;
554;551 Hotels, pensions, conferentie-oorden;1993 september;66.0;;;;;;;;;
555;551 Hotels, pensions, conferentie-oorden;1993 3e kwartaal;63.0;;;;;;;;;
556;551 Hotels, pensions, conferentie-oorden;1993 oktober;62.0;;;;;;;;;
557;551 Hotels, pensions, conferentie-oorden;1993 november;55.0;;;;;;;;;
558;551 Hotels, pensions, conferentie-oorden;1993 december;50.0;57.0;;;;;;;;
559;551 Hotels, pensions, conferentie-oorden;1993 4e kwartaal;56.0;57.0;;;;;;;;
560;551 Hotels, pensions, conferentie-oorden;1993;57.0;57.0;;;;;;;;
561;551 Hotels, pensions, conferentie-oorden;1994 januari;42.0;58.0;;;3.0;3.0;;;;
562;551 Hotels, pensions, conferentie-oorden;1994 februari;44.0;58.0;;;5.4;4.2;;;;
563;551 Hotels, pensions, conferentie-oorden;1994 maart;56.0;58.0;;;7.2;5.3;;;;
564;551 Hotels, pensions, conferentie-oorden;1994 1e kwartaal;47.0;58.0;;;5.3;5.3;;;;
565;551 Hotels, pensions, conferentie-oorden;1994 april;69.0;59.0;;;9.5;6.7;;;;
566;551 Hotels, pensions, conferentie-oorden;1994 mei;70.0;59.0;;;0.8;5.1;;;;
567;551 Hotels, pensions, conferentie-oorden;1994 juni;69.0;59.0;;;3.5;4.8;;;;
568;551 Hotels, pensions, conferentie-oorden;1994 2e kwartaal;70.0;59.0;;;4.5;4.8;;;;
569;551 Hotels, pensions, conferentie-oorden;1994 juli;62.0;59.0;;;4.0;4.7;;;;
570;551 Hotels, pensions, conferentie-oorden;1994 augustus;66.0;59.0;;;5.9;4.9;;;;
571;551 Hotels, pensions, conferentie-oorden;1994 september;73.0;60.0;;;10.4;5.6;;;;
572;551 Hotels, pensions, conferentie-oorden;1994 3e kwartaal;67.0;60.0;;;6.9;5.6;;;;
573;551 Hotels, pensions, conferentie-oorden;1994 oktober;65.0;60.0;;;3.6;5.3;;;;
574;551 Hotels, pensions, conferentie-oorden;1994 november;59.0;60.0;;;7.6;5.5;;;;
575;551 Hotels, pensions, conferentie-oorden;1994 december;55.0;61.0;;;9.6;5.8;;;;
576;551 Hotels, pensions, conferentie-oorden;1994 4e kwartaal;59.0;61.0;;;6.7;5.8;;;;
577;551 Hotels, pensions, conferentie-oorden;1994;61.0;61.0;;;5.8;5.8;;;;
578;551 Hotels, pensions, conferentie-oorden;1995 januari;45.0;61.0;;;5.8;5.8;;;;
579;551 Hotels, pensions, conferentie-oorden;1995 februari;45.0;61.0;;;3.3;4.5;;;;
580;551 Hotels, pensions, conferentie-oorden;1995 maart;57.0;61.0;;;2.2;3.6;;;;
581;551 Hotels, pensions, conferentie-oorden;1995 1e kwartaal;49.0;61.0;;;3.6;3.6;;;;
582;551 Hotels, pensions, conferentie-oorden;1995 april;69.0;61.0;;;-0.3;2.3;;;;
583;551 Hotels, pensions, conferentie-oorden;1995 mei;75.0;62.0;;;7.3;3.6;;;;
584;551 Hotels, pensions, conferentie-oorden;1995 juni;74.0;62.0;;;7.6;4.4;;;;
585;551 Hotels, pensions, conferentie-oorden;1995 2e kwartaal;73.0;62.0;;;4.9;4.4;;;;
586;551 Hotels, pensions, conferentie-oorden;1995 juli;66.0;62.0;;;5.2;4.5;;;;
587;551 Hotels, pensions, conferentie-oorden;1995 augustus;73.0;63.0;;;10.1;5.3;;;;
588;551 Hotels, pensions, conferentie-oorden;1995 september;75.0;63.0;;;3.1;5.0;;;;
589;551 Hotels, pensions, conferentie-oorden;1995 3e kwartaal;71.0;63.0;;;6.1;5.0;;;;
590;551 Hotels, pensions, conferentie-oorden;1995 oktober;70.0;64.0;;;8.3;5.3;;;;
591;551 Hotels, pensions, conferentie-oorden;1995 november;62.0;64.0;;;5.3;5.3;;;;
592;551 Hotels, pensions, conferentie-oorden;1995 december;56.0;64.0;;;1.9;5.1;;;;
593;551 Hotels, pensions, conferentie-oorden;1995 4e kwartaal;63.0;64.0;;;5.4;5.1;;;;
594;551 Hotels, pensions, conferentie-oorden;1995;64.0;64.0;;;5.1;5.1;;;;
595;551 Hotels, pensions, conferentie-oorden;1996 januari;47.0;64.0;;;5.7;5.7;;;;
596;551 Hotels, pensions, conferentie-oorden;1996 februari;50.0;64.0;;;11.3;8.5;;;;
597;551 Hotels, pensions, conferentie-oorden;1996 maart;63.0;65.0;;;11.5;9.7;;;;
598;551 Hotels, pensions, conferentie-oorden;1996 1e kwartaal;54.0;65.0;;;9.7;9.7;;;;
599;551 Hotels, pensions, conferentie-oorden;1996 april;76.0;66.0;;;9.9;9.7;;;;
600;551 Hotels, pensions, conferentie-oorden;1996 mei;83.0;66.0;;;10.2;9.9;;;;
601;551 Hotels, pensions, conferentie-oorden;1996 juni;81.0;67.0;;;9.1;9.7;;;;
602;551 Hotels, pensions, conferentie-oorden;1996 2e kwartaal;80.0;67.0;;;9.7;9.7;;;;
603;551 Hotels, pensions, conferentie-oorden;1996 juli;70.0;67.0;;;6.0;9.1;;;;
