ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBedrijven_1;k_1WerkzaamPersoon_2;k_2WerkzamePersonen_3;k_3Tot5WerkzamePersonen_4;k_5Tot10WerkzamePersonen_5;k_10Tot20WerkzamePersonen_6;k_20Tot50WerkzamePersonen_7;k_50Tot100WerkzamePersonen_8;k_100Tot150WerkzamePersonen_9;k_150Tot200WerkzamePersonen_10;k_200Tot250WerkzamePersonen_11;k_250Tot500WerkzamePersonen_12;k_500Tot1000WerkzamePersonen_13;k_1000Tot2000WerkzamePersonen_14;k_2000WerkzamePersonenOfMeer_15;k_0Tot50WerkzamePersonen_16;k_0Tot250WerkzamePersonen_17;k_2Tot10WerkzamePersonen_18;k_10Tot50WerkzamePersonen_19;k_50Tot250WerkzamePersonen_20;TotaalNatuurlijkePersonen_21;Eenmanszaak_22;MaatschapSamenwerking_23;VennootschapOnderFirmaVOF_24;CommanditaireVennootschapCV_25;TotaalRechtspersonen_26;BeslotenVennootschapBV_27;NaamlozeVennootschapNV_28;CooperatieveVereniging_29;VerenigingOfStichting_30;Overheid_31;OverigOfOnbekend_32
68;A-U Alle economische activiteiten;2024 1e kwartaal;2308165.0;1879430.0;194755.0;94375.0;67305.0;35020.0;21580.0;7260.0;2595.0;1400.0;855.0;1845.0;950.0;475.0;330.0;2292465.0;2304570.0;356435.0;56600.0;12105.0;1812570.0;1599585.0;33075.0;172325.0;7585.0;495600.0;440315.0;985.0;3140.0;42830.0;890.0;7440.0
69;A-U Alle economische activiteiten;2024 2e kwartaal;2316555.0;1891435.0;193090.0;93600.0;66830.0;34570.0;21345.0;7230.0;2605.0;1400.0;825.0;1865.0;955.0;475.0;325.0;2300875.0;2312935.0;353525.0;55915.0;12055.0;1810760.0;1599455.0;32875.0;170895.0;7535.0;505795.0;449635.0;980.0;3210.0;43745.0;885.0;7345.0
70;A-U Alle economische activiteiten;2024 3e kwartaal;2342140.0;1916635.0;194275.0;93265.0;66355.0;34545.0;21345.0;7275.0;2585.0;1390.0;840.0;1855.0;965.0;480.0;325.0;2326425.0;2338515.0;353895.0;55890.0;12090.0;1828345.0;1617140.0;32825.0;171545.0;6835.0;513800.0;457630.0;975.0;3230.0;43715.0;885.0;7355.0
71;A-U Alle economische activiteiten;2024 4e kwartaal;2359330.0;1932130.0;195195.0;92885.0;66720.0;35070.0;21560.0;7260.0;2620.0;1400.0;860.0;1845.0;965.0;495.0;330.0;2343555.0;2355695.0;354800.0;56625.0;12140.0;1844715.0;1632915.0;32710.0;172295.0;6795.0;514615.0;458575.0;960.0;3195.0;43700.0;895.0;7285.0
72;A-U Alle economische activiteiten;2025 1e kwartaal;2385010.0;1957885.0;196085.0;93130.0;66240.0;34740.0;21245.0;7210.0;2600.0;1400.0;850.0;1840.0;955.0;495.0;325.0;2369325.0;2381390.0;355455.0;55985.0;12065.0;1856720.0;1645025.0;32645.0;172285.0;6765.0;528290.0;470695.0;950.0;3275.0;45185.0;900.0;7280.0
73;A-U Alle economische activiteiten;2025 2e kwartaal;2363145.0;1939705.0;194055.0;92285.0;66015.0;34365.0;21135.0;7130.0;2590.0;1385.0;865.0;1845.0;945.0;500.0;330.0;2347555.0;2359530.0;352355.0;55500.0;11970.0;1842230.0;1633805.0;32285.0;169580.0;6560.0;520910.0;464525.0;915.0;3170.0;44265.0;905.0;7130.0
74;Totaal (ex. financieel en nutsbedrijven);2007 1e kwartaal;928635.0;572035.0;153470.0;78665.0;58390.0;31740.0;19785.0;6985.0;2525.0;1290.0;775.0;1515.0;805.0;400.0;255.0;914085.0;925655.0;290525.0;51525.0;11570.0;693965.0;516685.0;47220.0;123380.0;6680.0;234670.0;194755.0;625.0;1210.0;34425.0;1020.0;2635.0
75;Totaal (ex. financieel en nutsbedrijven);2007 2e kwartaal;952020.0;593680.0;153835.0;79705.0;58590.0;31885.0;19775.0;6960.0;2520.0;1295.0;780.0;1520.0;815.0;405.0;255.0;937470.0;949020.0;292130.0;51660.0;11550.0;712370.0;534840.0;47140.0;123740.0;6650.0;239650.0;199780.0;635.0;1215.0;34330.0;1005.0;2680.0
76;Totaal (ex. financieel en nutsbedrijven);2007 3e kwartaal;979220.0;623665.0;151490.0;79570.0;58300.0;31860.0;19755.0;6965.0;2505.0;1290.0;795.0;1540.0;820.0;405.0;260.0;964645.0;976200.0;289365.0;51615.0;11555.0;737420.0;563245.0;44230.0;123285.0;6655.0;241805.0;201955.0;605.0;1265.0;34255.0;985.0;2745.0
77;Totaal (ex. financieel en nutsbedrijven);2007 4e kwartaal;996320.0;638455.0;154205.0;79925.0;57940.0;31720.0;19680.0;6845.0;2470.0;1295.0;790.0;1510.0;820.0;400.0;260.0;981930.0;993330.0;292070.0;51400.0;11405.0;751715.0;574390.0;44260.0;126285.0;6775.0;244610.0;204810.0;600.0;1270.0;34190.0;960.0;2770.0
78;Totaal (ex. financieel en nutsbedrijven);2008 1e kwartaal;1018140.0;663510.0;152890.0;78720.0;57505.0;31685.0;19550.0;6815.0;2415.0;1280.0;795.0;1510.0;800.0;395.0;265.0;1003860.0;1015165.0;289115.0;51235.0;11305.0;766820.0;591255.0;44355.0;124510.0;6705.0;251315.0;211220.0;605.0;1280.0;34450.0;970.0;2795.0
79;Totaal (ex. financieel en nutsbedrijven);2008 2e kwartaal;1019930.0;665605.0;152770.0;78900.0;57360.0;31640.0;19475.0;6755.0;2420.0;1260.0;790.0;1505.0;795.0;395.0;260.0;1005750.0;1016975.0;289030.0;51115.0;11225.0;770565.0;595490.0;44090.0;124325.0;6665.0;249365.0;211750.0;615.0;1265.0;32000.0;995.0;2740.0
80;Totaal (ex. financieel en nutsbedrijven);2008 3e kwartaal;1043660.0;690635.0;151825.0;79025.0;57075.0;31625.0;19410.0;6690.0;2400.0;1245.0;780.0;1505.0;795.0;395.0;260.0;1029595.0;1040710.0;287925.0;51035.0;11115.0;790695.0;618275.0;43770.0;122170.0;6480.0;252970.0;214920.0;610.0;1265.0;32435.0;985.0;2750.0
81;Totaal (ex. financieel en nutsbedrijven);2008 4e kwartaal;1060110.0;703840.0;153440.0;79850.0;57515.0;31895.0;19490.0;6685.0;2410.0;1250.0;780.0;1515.0;785.0;395.0;260.0;1046035.0;1057160.0;290805.0;51385.0;11125.0;807390.0;633125.0;43585.0;124100.0;6585.0;252720.0;215765.0;615.0;1220.0;31485.0;1005.0;2630.0
82;Totaal (ex. financieel en nutsbedrijven);2009 1e kwartaal;1083750.0;728540.0;153330.0;78200.0;58975.0;31000.0;19420.0;6880.0;2420.0;1260.0;775.0;1520.0;780.0;395.0;260.0;1069465.0;1080795.0;290505.0;50415.0;11330.0;822865.0;643915.0;43935.0;128070.0;6940.0;260885.0;222530.0;635.0;1255.0;32705.0;995.0;2770.0
83;Totaal (ex. financieel en nutsbedrijven);2009 2e kwartaal;1086980.0;731500.0;153110.0;78520.0;57635.0;31760.0;19960.0;6920.0;2480.0;1280.0;775.0;1585.0;805.0;395.0;260.0;1072480.0;1083930.0;289260.0;51720.0;11450.0;824440.0;650105.0;43175.0;124565.0;6595.0;262540.0;223950.0;630.0;1255.0;33025.0;980.0;2705.0
84;Totaal (ex. financieel en nutsbedrijven);2009 3e kwartaal;1116710.0;762305.0;158230.0;81090.0;54660.0;29075.0;18025.0;6260.0;2265.0;1185.0;725.0;1440.0;785.0;395.0;265.0;1103385.0;1113825.0;293985.0;47100.0;10435.0;852030.0;677770.0;43050.0;124680.0;6530.0;264680.0;225915.0;620.0;1275.0;33210.0;975.0;2680.0
85;Totaal (ex. financieel en nutsbedrijven);2009 4e kwartaal;1139350.0;783955.0;160585.0;79910.0;53530.0;29745.0;18175.0;6335.0;2315.0;1160.0;730.0;1460.0;780.0;405.0;270.0;1125905.0;1136440.0;294025.0;47920.0;10535.0;874195.0;699870.0;42475.0;125380.0;6465.0;265160.0;226975.0;625.0;1270.0;32680.0;960.0;2650.0
86;Totaal (ex. financieel en nutsbedrijven);2010 1e kwartaal;1142935.0;780465.0;165590.0;78725.0;56440.0;29420.0;18480.0;6590.0;2350.0;1210.0;770.0;1455.0;790.0;390.0;265.0;1129120.0;1140040.0;300755.0;47900.0;10920.0;879765.0;688480.0;41480.0;143685.0;6125.0;263170.0;223025.0;625.0;1345.0;34235.0;970.0;2970.0
87;Totaal (ex. financieel en nutsbedrijven);2010 2e kwartaal;1153400.0;791845.0;163775.0;79170.0;56745.0;29545.0;18460.0;6615.0;2330.0;1245.0;775.0;1460.0;780.0;400.0;260.0;1139540.0;1150505.0;299695.0;48000.0;10965.0;887635.0;700820.0;39255.0;141625.0;5935.0;265765.0;225400.0;625.0;1345.0;34500.0;965.0;2930.0
88;Totaal (ex. financieel en nutsbedrijven);2010 3e kwartaal;1174840.0;816860.0;163030.0;78100.0;56005.0;29185.0;18035.0;6490.0;2325.0;1230.0;765.0;1410.0;740.0;400.0;260.0;1161220.0;1172030.0;297135.0;47225.0;10810.0;907310.0;720880.0;38235.0;142355.0;5840.0;267530.0;227345.0;605.0;1390.0;34345.0;960.0;2890.0
89;Totaal (ex. financieel en nutsbedrijven);2010 4e kwartaal;1191105.0;812165.0;164995.0;85930.0;63235.0;31775.0;19060.0;6725.0;2390.0;1200.0;775.0;1460.0;745.0;390.0;270.0;1177155.0;1188245.0;314160.0;50830.0;11090.0;925945.0;737850.0;38250.0;143955.0;5895.0;265160.0;225205.0;595.0;1375.0;34035.0;945.0;3005.0
90;Totaal (ex. financieel en nutsbedrijven);2011 1e kwartaal;1203215.0;825280.0;164290.0;86140.0;63320.0;31460.0;18945.0;6615.0;2335.0;1205.0;775.0;1450.0;735.0;405.0;260.0;1189430.0;1200365.0;313745.0;50405.0;10935.0;936275.0;749845.0;36615.0;143960.0;5855.0;266940.0;226725.0;610.0;1390.0;34235.0;940.0;3045.0
91;Totaal (ex. financieel en nutsbedrijven);2011 2e kwartaal;1208115.0;830730.0;164245.0;86590.0;62980.0;31010.0;18920.0;6505.0;2370.0;1205.0;745.0;1420.0;735.0;405.0;255.0;1194475.0;1205300.0;313815.0;49930.0;10825.0;940260.0;754670.0;36640.0;143170.0;5780.0;267855.0;227705.0;625.0;1405.0;34245.0;915.0;2960.0
92;Totaal (ex. financieel en nutsbedrijven);2011 3e kwartaal;1229975.0;854665.0;163295.0;86410.0;62535.0;30670.0;18795.0;6485.0;2370.0;1170.0;760.0;1425.0;735.0;405.0;260.0;1216365.0;1227150.0;312235.0;49465.0;10785.0;959725.0;775195.0;36060.0;142705.0;5770.0;270250.0;229960.0;615.0;1445.0;34330.0;915.0;2980.0
93;Totaal (ex. financieel en nutsbedrijven);2011 4e kwartaal;1241600.0;863110.0;164220.0;86625.0;63370.0;31335.0;19050.0;6655.0;2430.0;1195.0;760.0;1445.0;740.0;405.0;260.0;1227705.0;1238745.0;314215.0;50385.0;11040.0;972030.0;786190.0;35815.0;144230.0;5800.0;269570.0;229405.0;615.0;1425.0;34215.0;910.0;2995.0
94;Totaal (ex. financieel en nutsbedrijven);2012 1e kwartaal;1263215.0;881280.0;166980.0;87200.0;63400.0;31505.0;19090.0;6560.0;2405.0;1195.0;775.0;1420.0;745.0;405.0;260.0;1249455.0;1260385.0;317575.0;50595.0;10935.0;989085.0;799530.0;35565.0;147970.0;6020.0;274130.0;233125.0;625.0;1450.0;34915.0;920.0;3100.0
95;Totaal (ex. financieel en nutsbedrijven);2012 2e kwartaal;1267315.0;889060.0;165400.0;86360.0;62765.0;31180.0;18855.0;6520.0;2370.0;1200.0;770.0;1430.0;725.0;410.0;260.0;1253625.0;1264485.0;314525.0;50040.0;10860.0;993485.0;806550.0;34840.0;146185.0;5910.0;273830.0;232680.0;630.0;1475.0;35075.0;915.0;3055.0
96;Totaal (ex. financieel en nutsbedrijven);2012 3e kwartaal;1277555.0;899740.0;165805.0;86575.0;62390.0;30740.0;18755.0;6455.0;2345.0;1185.0;750.0;1420.0;730.0;410.0;255.0;1264005.0;1274740.0;314770.0;49490.0;10735.0;999135.0;809755.0;34840.0;148530.0;6005.0;278420.0;236575.0;635.0;1535.0;35590.0;915.0;3170.0
97;Totaal (ex. financieel en nutsbedrijven);2012 4e kwartaal;1283465.0;905985.0;165055.0;86300.0;62655.0;30940.0;18870.0;6540.0;2355.0;1185.0;745.0;1435.0;735.0;415.0;255.0;1269800.0;1280625.0;314010.0;49805.0;10820.0;1008725.0;819635.0;34330.0;148785.0;5975.0;274740.0;233770.0;645.0;1540.0;34830.0;905.0;3055.0
98;Totaal (ex. financieel en nutsbedrijven);2013 1e kwartaal;1286665.0;908190.0;167175.0;86180.0;62145.0;30775.0;18665.0;6425.0;2360.0;1155.0;735.0;1430.0;740.0;430.0;250.0;1273135.0;1283810.0;315500.0;49440.0;10680.0;1010785.0;818410.0;34480.0;151565.0;6325.0;275880.0;234580.0;640.0;1560.0;35135.0;905.0;3060.0
99;Totaal (ex. financieel en nutsbedrijven);2013 2e kwartaal;1292845.0;917200.0;166495.0;86030.0;61430.0;30120.0;18225.0;6355.0;2295.0;1135.0;755.0;1380.0;755.0;410.0;255.0;1279505.0;1290045.0;313955.0;48350.0;10540.0;1014550.0;823665.0;34195.0;150430.0;6260.0;278295.0;236655.0;655.0;1590.0;35510.0;895.0;2985.0
100;Totaal (ex. financieel en nutsbedrijven);2013 3e kwartaal;1310115.0;936120.0;166435.0;85840.0;61000.0;29665.0;17885.0;6260.0;2260.0;1140.0;735.0;1370.0;745.0;410.0;250.0;1296945.0;1307335.0;313275.0;47550.0;10395.0;1028980.0;838070.0;33735.0;151045.0;6130.0;281135.0;239485.0;685.0;1615.0;35495.0;910.0;2945.0
101;Totaal (ex. financieel en nutsbedrijven);2013 4e kwartaal;1314320.0;940995.0;165375.0;85405.0;61165.0;30020.0;18070.0;6310.0;2295.0;1150.0;745.0;1375.0;750.0;410.0;255.0;1301035.0;1311530.0;311945.0;48090.0;10500.0;1035335.0;845500.0;33055.0;150795.0;5985.0;278985.0;238120.0;690.0;1600.0;34855.0;905.0;2820.0
102;Totaal (ex. financieel en nutsbedrijven);2014 1e kwartaal;1322005.0;951215.0;164180.0;85375.0;60445.0;29830.0;17795.0;6255.0;2275.0;1145.0;730.0;1355.0;740.0;410.0;255.0;1308840.0;1319240.0;310000.0;47625.0;10405.0;1042160.0;853030.0;32810.0;150455.0;5865.0;279845.0;238800.0;705.0;1640.0;35065.0;915.0;2720.0
103;Totaal (ex. financieel en nutsbedrijven);2014 2e kwartaal;1335250.0;964275.0;164635.0;85650.0;60505.0;29300.0;17745.0;6225.0;2290.0;1140.0;745.0;1340.0;745.0;405.0;250.0;1322110.0;1332510.0;310795.0;47045.0;10400.0;1051990.0;862625.0;32510.0;151010.0;5850.0;283255.0;241200.0;720.0;1730.0;35945.0;905.0;2755.0
104;Totaal (ex. financieel en nutsbedrijven);2014 3e kwartaal;1352300.0;982470.0;164750.0;85335.0;60135.0;29000.0;17605.0;6190.0;2265.0;1135.0;695.0;1360.0;730.0;390.0;240.0;1339295.0;1349580.0;310220.0;46605.0;10285.0;1068340.0;879015.0;32100.0;151445.0;5785.0;283960.0;242500.0;710.0;1760.0;35445.0;870.0;2680.0
105;Totaal (ex. financieel en nutsbedrijven);2014 4e kwartaal;1371215.0;997885.0;166130.0;85865.0;60700.0;29595.0;17865.0;6295.0;2260.0;1170.0;715.0;1365.0;735.0;395.0;240.0;1358040.0;1368480.0;312695.0;47460.0;10440.0;1088705.0;896715.0;32935.0;153245.0;5810.0;282505.0;241360.0;700.0;1760.0;35185.0;860.0;2645.0
106;Totaal (ex. financieel en nutsbedrijven);2015 1e kwartaal;1384840.0;1011520.0;166395.0;85880.0;60445.0;29635.0;17845.0;6245.0;2215.0;1225.0;685.0;1385.0;720.0;400.0;240.0;1371720.0;1382100.0;312720.0;47480.0;10375.0;1101250.0;908555.0;33130.0;153770.0;5795.0;283595.0;242310.0;695.0;1805.0;35305.0;865.0;2610.0
107;Totaal (ex. financieel en nutsbedrijven);2015 2e kwartaal;1394300.0;1019605.0;166290.0;86150.0;60940.0;29850.0;17995.0;6455.0;2280.0;1200.0;740.0;1430.0;730.0;405.0;240.0;1380825.0;1391500.0;313375.0;47845.0;10675.0;1107430.0;914945.0;33090.0;153640.0;5765.0;286870.0;245000.0;705.0;1900.0;35790.0;855.0;2615.0
108;Totaal (ex. financieel en nutsbedrijven);2015 3e kwartaal;1418740.0;1045045.0;167510.0;86345.0;59940.0;29070.0;17635.0;6280.0;2265.0;1175.0;720.0;1395.0;715.0;385.0;255.0;1405545.0;1415990.0;313795.0;46705.0;10440.0;1125925.0;932170.0;33310.0;154715.0;5730.0;292815.0;250785.0;710.0;1975.0;35890.0;860.0;2600.0
109;Totaal (ex. financieel en nutsbedrijven);2015 4e kwartaal;1438295.0;1061745.0;167985.0;86615.0;60715.0;29835.0;18035.0;6395.0;2280.0;1200.0;720.0;1420.0;710.0;390.0;250.0;1424935.0;1435530.0;315315.0;47870.0;10595.0;1146480.0;951170.0;33515.0;156010.0;5785.0;291815.0;250305.0;705.0;1945.0;35475.0;850.0;2535.0
110;Totaal (ex. financieel en nutsbedrijven);2016 1e kwartaal;1450400.0;1073900.0;168040.0;86700.0;60605.0;29820.0;17970.0;6355.0;2315.0;1200.0;715.0;1430.0;700.0;405.0;245.0;1437030.0;1447610.0;315340.0;47790.0;10585.0;1158420.0;962585.0;33600.0;156440.0;5795.0;291980.0;250495.0;700.0;2005.0;35410.0;850.0;2520.0
111;Totaal (ex. financieel en nutsbedrijven);2016 2e kwartaal;1461620.0;1085095.0;168165.0;86695.0;60625.0;29645.0;18005.0;6385.0;2290.0;1205.0;730.0;1425.0;710.0;405.0;245.0;1448230.0;1458840.0;315485.0;47645.0;10610.0;1166390.0;970765.0;33605.0;156230.0;5790.0;295230.0;253330.0;690.0;2095.0;35800.0;845.0;2470.0
112;Totaal (ex. financieel en nutsbedrijven);2016 3e kwartaal;1485135.0;1105965.0;170495.0;87040.0;60725.0;29610.0;17965.0;6360.0;2280.0;1195.0;725.0;1430.0;705.0;400.0;245.0;1471790.0;1482355.0;318255.0;47570.0;10565.0;1185455.0;988660.0;33770.0;157320.0;5705.0;299680.0;257460.0;690.0;2180.0;36015.0;855.0;2480.0
113;Totaal (ex. financieel en nutsbedrijven);2016 4e kwartaal;1493840.0;1110355.0;171430.0;87945.0;61415.0;30490.0;18535.0;6505.0;2345.0;1195.0;765.0;1475.0;730.0;400.0;255.0;1480175.0;1490985.0;320790.0;49030.0;10810.0;1196140.0;998025.0;33855.0;158510.0;5745.0;297700.0;256050.0;680.0;2160.0;35535.0;850.0;2420.0
114;Totaal (ex. financieel en nutsbedrijven);2017 1e kwartaal;1498915.0;1118680.0;169305.0;86950.0;61280.0;30610.0;18450.0;6485.0;2360.0;1185.0;760.0;1455.0;740.0;400.0;255.0;1485275.0;1496070.0;317535.0;49065.0;10795.0;1201655.0;1005770.0;33870.0;156390.0;5625.0;297260.0;255535.0;695.0;2155.0;35570.0;910.0;2390.0
115;Totaal (ex. financieel en nutsbedrijven);2017 2e kwartaal;1514590.0;1132925.0;170390.0;87210.0;61355.0;30550.0;18445.0;6555.0;2360.0;1180.0;745.0;1500.0;735.0;385.0;260.0;1500870.0;1511710.0;318955.0;48995.0;10840.0;1211260.0;1014940.0;33905.0;156765.0;5650.0;303330.0;260710.0;700.0;2205.0;36380.0;910.0;2425.0
116;Totaal (ex. financieel en nutsbedrijven);2017 3e kwartaal;1536015.0;1152155.0;172345.0;87560.0;61140.0;30495.0;18545.0;6560.0;2390.0;1175.0;745.0;1520.0;740.0;390.0;255.0;1522240.0;1533110.0;321045.0;49040.0;10875.0;1228680.0;1030970.0;34000.0;158145.0;5565.0;307335.0;264500.0;705.0;2250.0;36530.0;915.0;2435.0
117;Totaal (ex. financieel en nutsbedrijven);2017 4e kwartaal;1556245.0;1169250.0;172820.0;87905.0;61805.0;31330.0;19105.0;6695.0;2395.0;1230.0;740.0;1560.0;750.0;400.0;260.0;1542215.0;1553275.0;322530.0;50435.0;11060.0;1250165.0;1051165.0;34070.0;159360.0;5570.0;306080.0;263595.0;690.0;2230.0;36245.0;915.0;2405.0
118;Totaal (ex. financieel en nutsbedrijven);2018 1e kwartaal;1572640.0;1188400.0;172065.0;84710.0;62825.0;31475.0;19035.0;6730.0;2420.0;1240.0;750.0;1565.0;770.0;395.0;265.0;1558510.0;1569650.0;319600.0;50510.0;11140.0;1265230.0;1065440.0;34145.0;160040.0;5605.0;307410.0;264765.0;680.0;2225.0;36410.0;910.0;2415.0
119;Totaal (ex. financieel en nutsbedrijven);2018 2e kwartaal;1582135.0;1196885.0;172785.0;85170.0;62915.0;31130.0;19065.0;6740.0;2440.0;1230.0;790.0;1565.0;755.0;405.0;265.0;1567950.0;1579150.0;320870.0;50195.0;11200.0;1270970.0;1072170.0;33960.0;159300.0;5535.0;311165.0;268195.0;685.0;2280.0;36755.0;855.0;2390.0
120;Totaal (ex. financieel en nutsbedrijven);2018 3e kwartaal;1607220.0;1219470.0;174535.0;85430.0;62900.0;31460.0;19135.0;6775.0;2470.0;1215.0;805.0;1580.0;770.0;395.0;275.0;1592935.0;1604200.0;322870.0;50600.0;11265.0;1291930.0;1091875.0;34075.0;160425.0;5555.0;315285.0;272145.0;680.0;2310.0;36890.0;855.0;2405.0
121;Totaal (ex. financieel en nutsbedrijven);2018 4e kwartaal;1630905.0;1239775.0;175950.0;85745.0;62990.0;32250.0;19655.0;6935.0;2495.0;1220.0;815.0;1600.0;800.0;405.0;280.0;1616355.0;1627820.0;324680.0;51900.0;11465.0;1316310.0;1115205.0;34100.0;161490.0;5515.0;314595.0;271520.0;680.0;2305.0;36810.0;915.0;2370.0
122;Totaal (ex. financieel en nutsbedrijven);2019 1e kwartaal;1658410.0;1265265.0;177060.0;86465.0;63400.0;31995.0;19725.0;6890.0;2495.0;1230.0;820.0;1575.0;805.0;410.0;275.0;1643915.0;1655345.0;326925.0;51720.0;11435.0;1336315.0;1134030.0;34390.0;162365.0;5530.0;322095.0;273340.0;670.0;2345.0;38460.0;945.0;6340.0
123;Totaal (ex. financieel en nutsbedrijven);2019 2e kwartaal;1674480.0;1281115.0;177080.0;86990.0;63355.0;31855.0;19590.0;6890.0;2430.0;1285.0;805.0;1595.0;800.0;420.0;270.0;1659985.0;1671395.0;327425.0;51445.0;11410.0;1349300.0;1147535.0;34195.0;162050.0;5520.0;325175.0;276150.0;680.0;2380.0;38665.0;890.0;6415.0
124;Totaal (ex. financieel en nutsbedrijven);2019 3e kwartaal;1693410.0;1299495.0;177715.0;86975.0;63315.0;31750.0;19595.0;6910.0;2455.0;1285.0;805.0;1605.0;810.0;420.0;270.0;1678845.0;1690300.0;328000.0;51345.0;11455.0;1366655.0;1164710.0;34140.0;162330.0;5475.0;326755.0;278135.0;670.0;2385.0;38355.0;880.0;6330.0
125;Totaal (ex. financieel en nutsbedrijven);2019 4e kwartaal;1730355.0;1331580.0;180365.0;87560.0;63535.0;32485.0;20095.0;6945.0;2505.0;1285.0;830.0;1645.0;825.0;425.0;275.0;1715625.0;1727185.0;331460.0;52580.0;11560.0;1402580.0;1197940.0;34310.0;164800.0;5535.0;327775.0;279510.0;665.0;2370.0;37865.0;875.0;6490.0
126;Totaal (ex. financieel en nutsbedrijven);2020 1e kwartaal;1752235.0;1353565.0;175375.0;90975.0;64495.0;32980.0;20080.0;6985.0;2505.0;1280.0;845.0;1630.0;810.0;425.0;285.0;1737470.0;1749085.0;330840.0;53060.0;11615.0;1422195.0;1216850.0;34280.0;165390.0;5670.0;330040.0;281725.0;655.0;2355.0;37905.0;895.0;6515.0
127;Totaal (ex. financieel en nutsbedrijven);2020 2e kwartaal;1770090.0;1369805.0;177260.0;91220.0;64280.0;32850.0;19925.0;7000.0;2445.0;1320.0;825.0;1635.0;820.0;425.0;280.0;1755345.0;1766935.0;332765.0;52775.0;11590.0;1436935.0;1231635.0;34125.0;165585.0;5595.0;333155.0;284480.0;645.0;2385.0;38285.0;895.0;6460.0
128;Totaal (ex. financieel en nutsbedrijven);2020 3e kwartaal;1793685.0;1393955.0;177735.0;91230.0;63830.0;32395.0;19820.0;6970.0;2445.0;1310.0;820.0;1640.0;820.0;430.0;280.0;1778965.0;1790515.0;332795.0;52220.0;11550.0;1457160.0;1251670.0;34090.0;165805.0;5595.0;336520.0;288940.0;640.0;2430.0;37145.0;890.0;6475.0
129;Totaal (ex. financieel en nutsbedrijven);2020 4e kwartaal;1800520.0;1399750.0;178390.0;91435.0;64300.0;32510.0;19605.0;6895.0;2445.0;1260.0;805.0;1620.0;810.0;430.0;275.0;1785985.0;1797390.0;334120.0;52115.0;11405.0;1468105.0;1261380.0;34030.0;167100.0;5590.0;332420.0;286985.0;625.0;2355.0;35150.0;890.0;6410.0
130;Totaal (ex. financieel en nutsbedrijven);2021 1e kwartaal;1819295.0;1415350.0;180415.0;91510.0;64560.0;32985.0;19855.0;6955.0;2445.0;1245.0;840.0;1610.0;835.0;420.0;280.0;1804670.0;1816155.0;336485.0;52835.0;11485.0;1483385.0;1275310.0;33995.0;168495.0;5585.0;335905.0;290195.0;625.0;2355.0;35375.0;890.0;6470.0
131;Totaal (ex. financieel en nutsbedrijven);2021 2e kwartaal;1851640.0;1446990.0;182570.0;92455.0;64125.0;31760.0;19225.0;6830.0;2470.0;1250.0;805.0;1620.0;830.0;425.0;275.0;1837130.0;1848490.0;339155.0;50985.0;11360.0;1503545.0;1295235.0;33835.0;168870.0;5605.0;348095.0;299505.0;630.0;2525.0;37995.0;890.0;6550.0
132;Totaal (ex. financieel en nutsbedrijven);2021 3e kwartaal;1893425.0;1485280.0;185910.0;93040.0;63805.0;31730.0;19235.0;6760.0;2470.0;1265.0;765.0;1650.0;815.0;425.0;275.0;1878995.0;1890260.0;342755.0;50965.0;11265.0;1533730.0;1323105.0;33885.0;171055.0;5685.0;359700.0;309605.0;630.0;2615.0;39230.0;880.0;6735.0
133;Totaal (ex. financieel en nutsbedrijven);2021 4e kwartaal;1936140.0;1521470.0;186990.0;93570.0;65650.0;33515.0;20230.0;6930.0;2510.0;1270.0;790.0;1660.0;850.0;425.0;285.0;1921425.0;1932925.0;346210.0;53745.0;11500.0;1567990.0;1355040.0;33905.0;173290.0;5755.0;368150.0;316865.0;630.0;2670.0;40170.0;880.0;6935.0
134;Totaal (ex. financieel en nutsbedrijven);2022 1e kwartaal;1970545.0;1553035.0;188465.0;93110.0;66080.0;34260.0;20720.0;7040.0;2485.0;1305.0;800.0;1670.0;870.0;415.0;295.0;1955670.0;1967300.0;347650.0;54980.0;11630.0;1594100.0;1380915.0;33770.0;173650.0;5765.0;376445.0;323930.0;635.0;2730.0;41170.0;875.0;7110.0
135;Totaal (ex. financieel en nutsbedrijven);2022 2e kwartaal;1976905.0;1561570.0;187495.0;93275.0;65945.0;33405.0;20355.0;7030.0;2470.0;1310.0;780.0;1690.0;855.0;430.0;300.0;1962040.0;1973635.0;346710.0;53760.0;11590.0;1606475.0;1396430.0;33360.0;171090.0;5590.0;370430.0;319645.0;620.0;2565.0;39785.0;855.0;6955.0
136;Totaal (ex. financieel en nutsbedrijven);2022 3e kwartaal;2006175.0;1590335.0;186755.0;93315.0;65825.0;34190.0;20690.0;7095.0;2510.0;1315.0;830.0;1700.0;880.0;420.0;310.0;1991115.0;2002865.0;345900.0;54880.0;11750.0;1628040.0;1419955.0;33050.0;169470.0;5565.0;378135.0;326800.0;620.0;2595.0;40225.0;865.0;7030.0
137;Totaal (ex. financieel en nutsbedrijven);2022 4e kwartaal;2040460.0;1622535.0;186570.0;93320.0;66650.0;34760.0;21250.0;7295.0;2550.0;1320.0;845.0;1725.0;895.0;435.0;310.0;2025085.0;2037090.0;346540.0;56010.0;12010.0;1661710.0;1453375.0;33015.0;169755.0;5560.0;378750.0;327585.0;615.0;2535.0;40140.0;860.0;7015.0
