ID;RegioS;Perioden;PaardenEnPonySTotaal_1;k_1Tot20Stuks_2;k_20Tot50Stuks_3;k_50Tot100Stuks_4;k_100Tot200Stuks_5;k_200StuksOfMeer_6;RundveeTotaal_7;k_1Tot20Stuks_8;k_20Tot50Stuks_9;k_50Tot100Stuks_10;k_100Tot200Stuks_11;k_200StuksOfMeer_12;MelkEnFokveeTotaal_13;k_1Tot20Stuks_14;k_20Tot50Stuks_15;k_50Tot100Stuks_16;k_100Tot200Stuks_17;k_200StuksOfMeer_18;VleesEnWeideveeTotaal_19;k_1Tot20Stuks_20;k_20Tot50Stuks_21;k_50Tot100Stuks_22;k_100Tot200Stuks_23;k_200StuksOfMeer_24;SchapenTotaal_25;k_1Tot20Stuks_26;k_20Tot50Stuks_27;k_50Tot100Stuks_28;k_100Tot200Stuks_29;k_200StuksOfMeer_30;GeitenTotaal_31;k_1Tot20Stuks_32;k_20Tot50Stuks_33;k_50Tot100Stuks_34;k_100Tot200Stuks_35;k_200StuksOfMeer_36;VarkensTotaal_37;k_1Tot200Stuks_38;k_200Tot500Stuks_39;k_500Tot1000Stuks_40;k_1000Tot2000Stuks_41;k_2000StuksOfMeer_42;BiggenTotaal_43;k_1Tot200Stuks_44;k_200Tot500Stuks_45;k_500Tot1000Stuks_46;k_1000Tot2000Stuks_47;k_2000StuksOfMeer_48;VleesvarkensTotaal_49;k_1Tot200Stuks_50;k_200Tot500Stuks_51;k_500Tot1000Stuks_52;k_1000Tot2000Stuks_53;k_2000StuksOfMeer_54;FokvarkensTotaal_55;k_1Tot200Stuks_56;k_200Tot500Stuks_57;k_500Tot1000Stuks_58;k_1000Tot2000Stuks_59;k_2000StuksOfMeer_60;KippenTotaal_61;k_1Tot5000Stuks_62;k_5000Tot10000Stuks_63;k_10000Tot25000Stuks_64;k_25000Tot50000Stuks_65;k_50000StuksOfMeer_66;VleeskuikensTotaal_67;k_1Tot5000Stuks_68;k_5000Tot10000Stuks_69;k_10000Tot25000Stuks_70;k_25000Tot50000Stuks_71;k_50000StuksOfMeer_72;OuderdierenVanVleesrassenTotaal_73;k_1Tot5000Stuks_74;k_5000Tot10000Stuks_75;k_10000Tot25000Stuks_76;k_25000Tot50000Stuks_77;k_50000StuksOfMeer_78;LeghennenTotaal_79;k_1Tot5000Stuks_80;k_5000Tot10000Stuks_81;k_10000Tot25000Stuks_82;k_25000Tot50000Stuks_83;k_50000StuksOfMeer_84;OuderdierenVanLeghennenTotaal_85;k_1Tot5000Stuks_86;k_5000Tot10000Stuks_87;k_10000Tot25000Stuks_88;k_25000Tot50000Stuks_89;k_50000StuksOfMeer_90;PaardenEnPonySTotaal_91;k_1Tot20Stuks_92;k_20Tot50Stuks_93;k_50Tot100Stuks_94;k_100Tot200Stuks_95;k_200StuksOfMeer_96;RundveeTotaal_97;k_1Tot20Stuks_98;k_20Tot50Stuks_99;k_50Tot100Stuks_100;k_100Tot200Stuks_101;k_200StuksOfMeer_102;MelkEnFokveeTotaal_103;k_1Tot20Stuks_104;k_20Tot50Stuks_105;k_50Tot100Stuks_106;k_100Tot200Stuks_107;k_200StuksOfMeer_108;VleesEnWeideveeTotaal_109;k_1Tot20Stuks_110;k_20Tot50Stuks_111;k_50Tot100Stuks_112;k_100Tot200Stuks_113;k_200StuksOfMeer_114;SchapenTotaal_115;k_1Tot20Stuks_116;k_20Tot50Stuks_117;k_50Tot100Stuks_118;k_100Tot200Stuks_119;k_200StuksOfMeer_120;GeitenTotaal_121;k_1Tot20Stuks_122;k_20Tot50Stuks_123;k_50Tot100Stuks_124;k_100Tot200Stuks_125;k_200StuksOfMeer_126;VarkensTotaal_127;k_1Tot200Stuks_128;k_200Tot500Stuks_129;k_500Tot1000Stuks_130;k_1000Tot2000Stuks_131;k_2000StuksOfMeer_132;BiggenTotaal_133;k_1Tot200Stuks_134;k_200Tot500Stuks_135;k_500Tot1000Stuks_136;k_1000Tot2000Stuks_137;k_2000StuksOfMeer_138;VleesvarkensTotaal_139;k_1Tot200Stuks_140;k_200Tot500Stuks_141;k_500Tot1000Stuks_142;k_1000Tot2000Stuks_143;k_2000StuksOfMeer_144;FokvarkensTotaal_145;k_1Tot200Stuks_146;k_200Tot500Stuks_147;k_500Tot1000Stuks_148;k_1000Tot2000Stuks_149;k_2000StuksOfMeer_150;KippenTotaal_151;k_1Tot5000Stuks_152;k_5000Tot10000Stuks_153;k_10000Tot25000Stuks_154;k_25000Tot50000Stuks_155;k_50000StuksOfMeer_156;VleeskuikensTotaal_157;k_1Tot5000Stuks_158;k_5000Tot10000Stuks_159;k_10000Tot25000Stuks_160;k_25000Tot50000Stuks_161;k_50000StuksOfMeer_162;OuderdierenVanVleesrassenTotaal_163;k_1Tot5000Stuks_164;k_5000Tot10000Stuks_165;k_10000Tot25000Stuks_166;k_25000Tot50000Stuks_167;k_50000StuksOfMeer_168;LeghennenTotaal_169;k_1Tot5000Stuks_170;k_5000Tot10000Stuks_171;k_10000Tot25000Stuks_172;k_25000Tot50000Stuks_173;k_50000StuksOfMeer_174;OuderdierenVanLeghennenTotaal_175;k_1Tot5000Stuks_176;k_5000Tot10000Stuks_177;k_10000Tot25000Stuks_178;k_25000Tot50000Stuks_179;k_50000StuksOfMeer_180
10;Noord-Nederland (LD);2000;4241;4060;156;23;1;1;9383;1446;1216;2725;3316;680;8502;1281;921;2611;3176;513;2357;1466;467;201;101;122;4375;788;1181;1151;794;461;909;832;16;10;16;35;613;142;125;145;134;67;280;49;48;104;67;12;515;218;120;102;52;23;306;174;97;29;5;1;490;65;33;91;164;137;281;1;3;26;131;120;47;2;6;26;10;3;166;63;25;39;25;14;;;;;;;23425;17116;4352;1413;123;421;925704;13138;40635;208207;448014;215710;807254;9840;31379;200382;429228;136425;118450;10036;14683;13786;13926;66019;410225;7669;39235;81135;108497;173689;21872;2736;488;759;2459;15430;568195;10840;43098;106195;183977;224085;219890;3432;17370;75401;87767;35920;275782;13050;40942;72107;72533;77150;72523;16152;27155;19951;6965;2300;18885856;71090;249869;1513006;5730796;11321095;14731566;300;24019;473306;4577496;9656445;973000;4800;44350;431000;323900;168950;3181290;65990;189500;608700;910900;1406200;;;;;;
11;Noord-Nederland (LD);2001;4147;3966;152;24;4;1;8995;1335;1078;2255;3505;822;8130;1182;784;2148;3363;653;2535;1620;490;195;111;119;4196;823;1125;1052;742;454;1172;1085;21;7;14;45;549;133;103;113;126;74;254;30;39;86;80;19;452;184;111;91;44;22;287;165;90;30;2;0;471;57;32;92;146;144;272;1;1;24;119;127;39;1;5;25;8;0;163;56;26;44;20;17;;;;;;;24028;17417;4269;1436;478;428;958236;12054;35808;173165;481478;255731;837473;8914;26416;165962;461374;174807;120763;10646;15307;13334;14948;66528;404511;7852;37768;74627;102701;181563;27828;3699;555;455;2173;20946;561430;8661;34993;83120;182231;252425;247024;1778;13972;64443;110000;56831;248606;11182;35360;63599;62893;75572;65800;15355;26085;20984;3376;0;18692581;52690;235372;1546421;4981336;11876762;14867041;400;7922;414671;4087036;10357012;713250;400;40500;428950;243400;0;3112290;55490;186950;726550;682900;1460400;;;;;;
12;Noord-Nederland (LD);2002;3769;3578;161;27;2;1;8646;1283;1028;2160;3377;798;7744;1051;726;2086;3229;652;2493;1644;478;156;107;108;3734;759;964;914;682;415;1236;1148;17;7;13;51;522;106;100;131;121;64;247;26;51;93;63;14;451;189;104;87;51;20;260;136;91;30;3;0;474;49;24;92;159;150;297;2;3;26;129;137;40;0;3;24;10;3;140;47;19;44;21;9;;;;;;;23469;16472;4651;1614;341;391;926574;11340;34196;166359;465280;249399;814854;7922;24616;161273;444381;176662;111720;10009;14731;10943;14471;61566;356453;6976;32487;64210;93049;159731;33959;4068;455;491;2083;26862;528382;6923;34489;94983;169482;222505;216223;1734;18498;68698;83097;44196;247665;9405;34861;61416;71588;70395;64494;13729;25781;20715;4269;0;19802955;41030;172272;1521433;5448655;12619565;16451725;4800;26122;475133;4452155;11493515;884700;0;24000;394850;298000;167850;2466530;36230;129150;689000;725500;886650;;;;;;
13;Noord-Nederland (LD);2003;3806;3594;175;33;2;2;8242;1195;944;2029;3249;825;7328;956;640;1920;3122;690;2178;1379;428;163;94;114;3592;734;897;857;681;423;1205;1121;15;9;11;49;472;81;91;114;121;65;228;17;43;88;63;17;409;162;90;86;49;22;244;128;86;24;6;0;407;45;23;94;119;126;240;3;3;22;102;110;34;1;2;23;6;2;135;41;18;49;14;13;;;;;;;24520;16760;4835;1989;292;644;912594;10532;30933;155621;451092;264416;795453;7103;21538;148143;432310;186359;117141;8639;13163;11302;13154;70883;360039;7008;30089;60699;94386;167857;31834;3610;424;610;1554;25636;520733;5214;31263;82222;170218;231816;214102;1233;14431;64612;82036;51790;244065;8194;29847;60120;68101;77803;62566;12839;25016;17260;7451;0;16920049;41460;155802;1602544;4177818;10942425;13610039;7700;25102;397144;3604718;9575375;707450;850;15100;394100;178500;118900;2602560;32910;115600;811300;477400;1165350;;;;;;
14;Noord-Nederland (LD);2004;3759;3535;188;30;4;2;8090;1216;867;1969;3181;857;7167;947;591;1862;3053;714;2012;1256;363;166;107;120;3470;645;845;871;650;459;1137;1061;13;4;13;46;449;76;84;109;111;69;211;16;42;73;62;18;386;145;85;79;54;23;230;112;84;26;8;0;405;44;22;89;130;120;232;2;1;17;104;108;29;0;2;20;5;2;145;42;19;52;22;10;;;;;;;25190;16767;5234;1900;544;745;905934;10463;28901;150918;442356;273296;787743;6878;20322;143691;423987;192865;118191;8043;11421;11627;14740;72360;373907;5746;28226;62312;89581;188042;33885;3562;400;318;2127;27478;524223;3833;28451;79696;156623;255620;207959;1136;15280;53460;82659;55424;252002;6897;27350;56004;74426;87325;64262;11155;24174;18808;10125;0;17087358;22750;162172;1548495;4529379;10824562;13791958;4000;7922;311995;3656179;9811862;656300;0;17600;380700;144100;113900;2639100;18750;136650;855800;756100;871800;;;;;;
15;Noord-Nederland (LD);2005;3858;3638;184;29;6;1;7879;1083;894;1924;3104;874;6920;814;597;1797;2989;723;2145;1336;399;180;105;125;3479;615;806;834;675;549;1112;1039;14;3;9;47;435;76;81;99;105;74;202;20;32;71;62;17;381;134;87;89;48;23;214;106;80;21;7;0;419;48;22;90;122;137;229;2;2;15;90;120;23;0;0;17;6;0;158;44;19;54;25;16;10.0;2.0;1.0;4.0;2.0;1.0;25491;17172;5368;1912;726;313;900312;9969;29912;146876;431016;282539;775527;6309;20503;137562;414488;196665;124785;8512;12228;12818;14353;76874;427751;5716;27299;59780;95061;239895;32642;3264;418;250;1369;27341;525544;4018;27935;71916;148243;273432;207484;2013;10773;53129;85063;56506;259556;6392;28757;64260;71478;88669;58504;11073;23398;14175;9858;0;18555591;38440;169950;1566877;4243529;12536795;14661101;4000;17500;251427;3117179;11270995;507700;0;0;319600;188100;0;3183150;34300;144700;912100;907250;1184800;203640.0;140.0;7750.0;83750.0;59000.0;53000.0
16;Noord-Nederland (LD);2006;3765;3520;194;39;9;3;7647;1087;840;1799;3032;889;6761;845;598;1679;2901;738;2157;1389;358;177;107;126;3455;665;705;845;702;538;1062;980;21;7;7;47;406;67;78;90;92;79;193;18;27;62;61;25;345;118;80;75;46;26;204;92;81;23;6;2;402;44;17;84;126;131;213;1;1;11;89;111;28;0;0;19;8;1;156;43;16;50;29;18;8.0;0.0;0.0;5.0;2.0;1.0;26062;16095;5534;2477;1111;845;885295;9893;28235;137287;421285;288595;761230;6255;20457;129006;403178;202334;124065;8168;11039;12301;14666;77891;428253;5947;23875;59911;97461;241059;36219;3327;595;465;1101;30731;530907;3611;26581;67718;127880;305117;218847;1607;9410;45995;83159;78676;252038;5329;26177;54669;63562;102301;60022;8452;23784;15686;7167;4933;18436772;31650;128950;1539750;4484651;12251771;13770472;400;8500;202100;3141151;10418321;668750;0;0;351800;261950;55000;3777700;31250;120450;921600;1093450;1610950;219850.0;0.0;0.0;87750.0;65100.0;67000.0
17;Noord-Nederland (LD);2007;3654;3385;217;44;5;3;7513;1017;870;1667;3006;953;6648;827;614;1524;2888;795;2278;1492;359;186;110;131;3413;655;724;825;669;540;1067;991;20;3;5;48;393;76;67;80;92;78;177;10;30;52;59;26;334;119;72;71;48;24;191;83;74;24;7;3;408;35;19;78;135;141;231;1;2;13;94;121;26;0;0;16;10;0;146;32;17;45;32;20;7.0;2.0;0.0;4.0;1.0;0.0;26120;15734;6236;2894;536;720;893408;9339;29062;127434;420779;306794;768299;6280;21185;117184;403722;219928;125109;8028;11263;12884;15240;77694;424821;5936;24714;58834;93544;241793;36108;3357;641;211;675;31224;537931;3162;22380;58470;129942;323977;222302;724;10232;39693;78199;93454;251687;4701;23959;51236;66723;105068;63942;7691;21962;17146;9920;7223;19463170;31326;146849;1422079;4710642;13152274;14788170;350;18750;205500;3244018;11319552;646287;0;0;304527;341760;0;3899276;30751;128099;823122;1171622;1745682;129437.0;225.0;0.0;88930.0;40282.0;0.0
18;Noord-Nederland (LD);2008;3699;3409;231;47;8;4;7299;978;740;1478;2964;1139;6307;648;476;1347;2855;981;1814;1037;374;167;99;137;3491;700;795;926;607;463;1071;993;20;5;4;49;355;63;57;65;83;87;164;19;17;40;62;26;296;85;63;64;50;34;174;78;67;20;6;3;392;32;13;74;143;130;221;1;0;13;93;114;33;0;0;20;12;1;136;30;13;39;39;15;4.0;1.0;0.0;3.0;0.0;0.0;28271;16081;6763;3120;985;1322;936344;8885;24371;113597;421038;368453;807180;5012;16257;104339;405936;275636;129164;6944;11578;11731;13674;85237;392234;6316;26218;66276;84636;208788;36894;3346;617;304;562;32065;548936;3082;18016;47020;117785;363033;221462;1276;5999;29520;87518;97149;272795;4076;20250;45357;68976;134136;54679;6294;20331;13810;7162;7082;19756707;21004;94255;1335416;5161531;13144501;15177045;600;0;231080;3341484;11603881;833043;0;0;379270;396896;56877;3682234;20219;94255;679666;1466164;1421930;64385.0;185.0;0.0;64200.0;0.0;0.0
19;Noord-Nederland (LD);2009;3684;3376;243;51;11;3;7157;917;686;1384;2911;1259;6225;634;419;1239;2818;1115;1840;1107;340;173;90;130;3275;710;827;774;540;424;1002;930;19;4;4;45;342;72;45;63;73;89;147;16;14;30;53;34;281;88;48;62;48;35;159;65;63;20;8;3;375;40;11;56;132;136;201;2;1;8;77;113;29;0;1;11;15;2;139;37;9;33;39;21;7.0;1.0;0.0;5.0;1.0;0.0;28922;16104;7112;3196;1362;1148;957555;8039;22411;105546;416703;404856;833027;4521;14328;95162;403137;315879;124528;7033;10337;12108;12555;82495;350047;6242;27445;55398;73181;187781;36338;3139;515;281;584;31819;548240;2009;14880;46430;107319;377602;219820;643;4937;22623;73108;118509;273482;2885;16146;46008;69697;138746;54938;5191;19477;13658;9895;6717;20127329;23551;79983;1014405;4739668;14269722;15091451;380;8000;140500;2770616;12171955;820748;0;9015;181891;490647;139195;4071614;22986;62968;598983;1444405;1942272;143516.0;185.0;0.0;109331.0;34000.0;0.0
20;Oost-Nederland (LD);2000;6994;6646;272;61;12;3;18208;3865;3871;5357;3820;1295;15144;3532;3016;4996;3276;324;7298;3968;1402;626;457;845;4511;1817;1200;817;429;248;1219;1061;25;10;22;101;6849;1931;2215;1379;958;366;2254;406;595;728;423;102;6164;2634;2118;1003;333;76;2390;1541;693;128;25;3;1602;569;243;398;239;153;349;33;22;106;107;81;241;42;63;104;26;6;1032;505;162;190;108;67;;;;;;;39546;24785;8006;3901;1672;1182;1620236;38156;130263;395545;504655;551617;1013351;29124;103212;369032;426212;85771;606885;29705;43379;43504;64701;425596;261244;14774;39355;56906;58736;91473;58190;4023;712;663;3399;49393;4358838;207268;722908;964617;1339954;1124091;1629152;36055;208010;527118;570164;287805;2256708;224739;682519;684206;441348;223896;472978;141963;204558;86535;31811;8111;32287858;779704;1794201;6281267;8343815;15088871;12650988;61790;163546;1767386;3796029;6862237;3607640;121390;479850;1574950;886500;544950;16029230;619840;1172670;2960820;3686600;7589300;;;;;;
21;Oost-Nederland (LD);2001;6704;6322;303;65;9;5;17188;3486;3445;4842;4168;1247;14362;3346;2541;4435;3652;388;7372;4138;1437;639;423;735;4292;1731;1122;762;437;240;1544;1360;43;13;14;114;5934;1641;1786;1161;874;472;2028;320;456;622;488;142;5400;2250;1835;903;336;76;2153;1361;647;117;26;2;1490;501;221;398;219;151;327;21;20;104;101;81;196;22;42;99;28;5;986;467;160;201;94;64;;;;;;;40433;24424;8842;4207;1204;1756;1579387;35209;114822;359697;555416;514243;1027460;27727;86752;330444;481044;101493;551927;30783;44310;44312;60377;372145;260338;14317;36844;53873;60471;94833;73841;5641;1193;969;2040;63998;4261154;175929;586973;810257;1237670;1450325;1736549;30842;161889;453449;669540;420829;2085874;206266;595136;617028;446821;220623;438731;128121;191861;79227;33976;5546;31324286;658563;1640103;6315703;7839180;14870737;12685696;53366;145000;1729483;3683215;7074632;3230960;49910;309800;1500500;992700;378050;15407630;577410;1188700;3172170;3302000;7167350;;;;;;
22;Oost-Nederland (LD);2002;6254;5850;325;64;9;6;16305;3450;3235;4550;3894;1176;13362;2988;2392;4185;3439;358;7114;4156;1324;540;373;721;3888;1546;1021;698;421;202;1604;1427;29;6;11;131;5463;1440;1710;1122;822;369;1837;265;449;583;440;100;4938;2094;1634;865;274;71;1932;1162;639;104;25;2;1373;427;182;402;193;169;333;22;20;102;91;98;186;18;42;102;17;7;867;393;121;204;86;63;;;;;;;40587;23434;9598;4189;1285;2081;1501607;34219;108383;337652;518023;503330;962274;24084;81460;311436;451379;93915;539333;30076;40793;37402;53276;377786;236339;12791;33136;48912;57473;84027;86307;6049;835;407;1699;77317;3778039;155231;561495;781479;1156216;1123618;1501413;24919;158816;424573;597013;296092;1870472;174549;531828;589995;369363;204737;406154;111142;189282;69125;30936;5669;30580138;600276;1335330;6381702;6717488;15545342;13226178;57826;144880;1718812;3205152;8099508;2980610;51560;306950;1591950;551300;478850;14373350;498890;892760;3158700;3000200;6822800;;;;;;
23;Oost-Nederland (LD);2003;6248;5818;346;65;12;7;15578;3325;3046;4224;3806;1177;12490;2674;2173;3873;3400;370;6520;3675;1283;481;343;738;3767;1467;972;693;413;222;1540;1365;28;7;8;132;4952;1171;1591;1012;786;392;1673;243;356;529;434;111;4480;1741;1545;828;293;73;1751;1004;599;121;22;5;852;240;98;253;138;123;225;15;7;51;75;77;141;14;21;84;17;5;497;218;70;121;48;40;;;;;;;42368;23661;10178;4400;1665;2464;1464656;32764;102387;314076;505998;509431;926954;21104;74888;289300;447439;94223;537702;26483;39758;33068;48301;390092;235014;11888;31927;48113;55329;87757;95456;5606;824;473;1147;87406;3690144;126039;520584;709530;1105153;1228838;1461368;22954;124789;387561;596077;329987;1829030;142217;501985;572669;394787;217372;399746;96190;177992;80511;29524;15529;20804424;253796;713383;3972969;4806528;11057748;10157594;31426;51103;860069;2623162;6591834;2438880;37630;151400;1321900;606200;321750;8207950;196350;510300;1839100;1662950;3999250;;;;;;
24;Oost-Nederland (LD);2004;6185;5745;350;70;12;8;15280;3246;2954;4058;3815;1207;12155;2584;2073;3675;3439;384;6192;3355;1243;506;338;750;3735;1400;963;695;446;231;1492;1327;24;8;7;126;4655;1062;1463;950;767;413;1529;194;296;483;428;128;4195;1554;1449;803;306;83;1626;883;595;116;27;5;1151;345;160;323;179;144;217;17;10;55;59;76;146;18;27;72;24;5;798;317;124;198;96;63;;;;;;;43254;23977;10382;4748;1576;2571;1481864;31072;98864;300823;507486;543619;919708;19502;71320;274146;454420;100320;562156;24965;38505;35059;47119;416508;249938;11550;31691;48933;60815;96949;97130;5270;634;519;990;89717;3664293;119202;478674;660735;1087239;1318443;1455860;18689;106081;356505;587688;386897;1812269;133782;471116;552255;413172;241944;396164;87991;179855;77364;35834;15120;26693750;506534;1175730;5172492;6132418;13706576;10001550;40254;71830;948872;2106602;6833992;2437680;39030;201500;1125000;732000;340150;14254520;438270;908700;3126400;3305100;6476050;;;;;;
25;Oost-Nederland (LD);2005;6212;5763;344;82;12;11;14877;2990;3007;3916;3705;1259;11724;2430;2039;3515;3339;401;6191;3243;1308;519;336;785;3719;1344;930;697;450;298;1534;1370;26;9;9;120;4480;972;1407;933;724;444;1429;162;256;434;434;143;4074;1446;1403;802;326;97;1488;751;572;135;24;6;1153;321;148;331;206;147;209;12;9;55;66;67;135;11;19;75;23;7;778;292;118;187;110;71;46.0;15.0;4.0;19.0;6.0;2.0;45152;24349;10335;5429;1491;3548;1511013;30129;100182;290801;496907;592994;901261;19459;69697;262417;444842;104846;609752;24547;40511;35613;47432;461649;278900;11270;30443;49195;61521;126471;96785;5434;732;582;1207;88830;3703103;108957;461919;653595;1032389;1446243;1451569;13394;89832;317135;596437;434771;1861556;124695;460368;549499;444073;282921;389978;75706;172963;91343;32541;17425;28137726;440320;1091297;5327596;7128605;14149908;9758396;26490;68108;899235;2368155;6396408;2669650;33100;141700;1247900;766750;480200;15076350;373000;862850;2984200;3769350;7086950;633330.0;16930.0;35200.0;277700.0;177450.0;126050.0
26;Oost-Nederland (LD);2006;5922;5492;327;79;16;8;14507;3025;2837;3708;3659;1278;11426;2453;1941;3303;3296;433;6256;3462;1211;466;331;786;3668;1285;910;677;482;314;1368;1206;25;13;11;113;4194;847;1321;863;698;465;1341;114;247;393;423;164;3787;1274;1312;781;314;106;1405;667;566;135;30;7;1077;273;134;329;195;146;178;11;7;44;45;71;147;15;20;74;30;8;727;246;98;197;118;68;37.0;9.0;11.0;16.0;1.0;0.0;42641;22961;9964;5123;2038;2555;1498322;30561;94045;274930;491023;607763;885240;19620;66255;247088;439042;113235;613082;25531;37535;32332;46478;471206;293915;10440;29583;47422;65499;140971;98968;5091;719;884;1557;90717;3714728;96136;436701;607724;1000573;1573594;1476179;10154;86979;290480;586036;502530;1849388;111014;430831;542257;429795;335491;389161;67967;171438;89329;38594;21833;27505007;369505;1007100;5306960;6711968;14109474;8841707;25125;52556;705184;1609918;6448924;2915600;35300;154000;1210800;981750;533750;15398070;313520;729400;3197050;4063300;7094800;349630.0;1930.0;90600.0;225100.0;32000.0;0.0
27;Oost-Nederland (LD);2007;5497;5045;348;75;18;11;14068;2905;2676;3470;3710;1307;11079;2386;1815;3068;3340;470;6282;3535;1152;495;331;769;3577;1270;833;693;463;318;1347;1187;20;11;12;117;3999;806;1193;830;665;505;1296;117;209;367;414;189;3557;1161;1196;755;325;120;1360;633;540;140;37;10;1072;249;133;343;211;136;206;17;8;65;56;60;149;11;16;84;31;7;690;213;103;184;121;69;42.0;18.0;8.0;13.0;2.0;1.0;43031;22071;10363;4941;2379;3277;1508085;28545;88617;257873;501637;631413;882880;18784;61832;230140;448109;124015;625205;24093;35818;34288;47546;483460;292850;10782;27643;48223;63811;142391;108172;5117;578;783;1499;100195;3849852;89694;395068;585050;954336;1825704;1561818;10332;74941;270723;576143;629679;1879527;102341;394475;523089;451921;407701;408507;65434;165998;93796;49977;33302;27992616;304260;991785;5604990;7336692;13754889;9140230;31320;60884;1064305;2013464;5970257;3066747;25459;128175;1414364;1007051;491698;15391148;247677;755653;2989376;4211408;7187034;394491.0;10214.0;66562.0;199015.0;63800.0;54900.0
28;Oost-Nederland (LD);2008;5461;4957;397;81;17;9;13647;2801;2415;3110;3860;1461;10301;1928;1525;2709;3535;604;5668;2934;1136;458;336;804;3459;1278;859;668;395;259;1318;1139;31;14;8;126;3755;727;1101;757;626;544;1174;89;160;306;410;209;3354;1003;1136;716;356;143;1206;533;495;130;39;9;994;228;107;287;210;162;180;14;5;41;47;73;131;8;14;68;35;6;664;205;81;171;123;84;33.0;10.0;8.0;11.0;4.0;0.0;45185;22079;12240;5452;2458;2956;1559391;27703;80412;230454;527771;693051;909695;15373;52714;202228;480381;158999;649696;22768;35424;31783;47175;512546;257049;10674;27921;46687;53896;117871;120292;4766;875;1005;1073;112573;3904989;77155;364370;531594;907527;2024343;1555877;7318;55680;227502;575687;689690;1967259;87559;376837;495436;506257;501170;381853;54061;154778;88224;51597;33193;30667018;283906;828292;4742181;7361077;17451562;9997072;36471;34468;682755;1682944;7560434;2803237;22335;108309;1123919;1130323;418351;17465103;235769;617476;2825696;4348385;9437777;401606.0;6681.0;71286.0;172181.0;151458.0;0.0
29;Oost-Nederland (LD);2009;5290;4773;405;89;14;9;13247;2612;2243;2874;3914;1604;9980;1754;1381;2499;3593;753;5472;2812;1079;461;312;808;3220;1202;813;592;356;257;1253;1080;28;10;10;125;3346;630;940;641;561;574;1056;74;129;253;378;222;2947;839;958;622;367;161;1095;436;456;147;44;12;959;220;103;279;194;163;173;16;4;43;46;64;136;9;16;72;30;9;630;195;79;154;111;91;37.0;12.0;5.0;15.0;5.0;0.0;44486;21731;12262;5940;1853;2700;1601487;25208;73780;213496;541716;747287;942208;12931;47613;187615;495682;198367;659279;21268;32969;31727;43454;529861;238300;9808;26470;41405;48578;112039;125280;4334;763;630;1460;118093;3888826;64881;311723;454969;819300;2237953;1576277;6755;45139;192888;537829;793666;1927341;71936;316918;435917;530507;572063;385208;43851;144764;99625;57021;39947;29742868;268798;813611;4646819;6816343;17197297;9455016;32850;30480;727730;1665551;6998405;2947049;17988;119168;1227032;981716;601145;16898841;224743;623176;2569275;3934240;9547407;441962.0;14724.0;46809.0;224779.0;155650.0;0.0
30;West-Nederland (LD);2000;3278;3059;165;45;8;1;8770;1955;1837;3012;1679;287;7504;1562;1408;2849;1526;159;3082;2043;598;236;104;101;6375;1399;1856;1629;1016;475;984;915;21;9;8;31;1582;696;467;226;144;49;455;174;114;104;50;13;1410;747;440;144;69;10;527;411;96;18;2;0;472;256;47;75;56;38;105;8;7;31;38;21;19;4;6;4;5;0;355;250;34;40;14;17;;;;;;;20069;11139;4885;2891;953;201;626156;17752;62996;221393;217704;106311;510179;11820;49424;209519;196222;43194;115977;13800;18168;16165;14133;53711;504022;13217;62394;114077;138265;176069;19765;2891;698;635;1272;14269;725563;63605;148955;160577;197868;154558;228826;11698;38673;77175;64982;36298;428713;62490;137335;97935;95488;35465;68024;24893;27414;12619;3098;0;6576454;161605;335550;1250965;1928719;2899615;3412254;9365;57600;521765;1325159;1498365;262920;2470;42200;50450;167800;0;2901280;150380;235750;678750;465150;1371250;;;;;;
31;West-Nederland (LD);2001;3135;2921;159;44;11;0;8355;1777;1598;2764;1903;313;7230;1541;1151;2600;1736;202;3200;2190;588;240;95;87;6022;1296;1744;1530;959;493;1103;1018;23;12;16;34;1389;621;385;188;136;59;408;150;91;90;59;18;1251;660;383;134;63;11;468;361;82;19;6;0;415;212;48;64;55;36;93;6;6;25;34;22;14;2;7;2;3;0;313;209;35;37;18;14;;;;;;;20069;11078;4795;2850;1346;0;632524;16297;54202;204926;248106;108993;522818;11550;39975;193432;225154;52707;109706;14713;18306;16469;12511;47707;495621;12142;58436;107380;130664;186999;23934;3435;692;726;2453;16628;700333;55857;125045;134369;192087;192975;241049;9812;30237;66186;78582;56232;393513;56629;121060;91581;86832;37411;65771;21337;23544;12145;8745;0;6293326;137779;328810;1084654;1899400;2842683;3368126;9489;49300;425054;1212700;1671583;168960;1310;46250;28200;93200;0;2756240;127490;232750;631400;593500;1171100;;;;;;
