ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalBedrijven_1;k_1WerkzaamPersoon_2;k_2WerkzamePersonen_3;k_3Tot5WerkzamePersonen_4;k_5Tot10WerkzamePersonen_5;k_10Tot20WerkzamePersonen_6;k_20Tot50WerkzamePersonen_7;k_50Tot100WerkzamePersonen_8;k_100WerkzamePersonenOfMeer_9;k_0Tot50WerkzamePersonen_10;k_0Tot250WerkzamePersonen_11;NatuurlijkePersonen_12;Rechtspersonen_13
2847;01309 Teelt sierplanten volle grond rest;2015 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2848;01309 Teelt sierplanten volle grond rest;2016 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2849;01309 Teelt sierplanten volle grond rest;2016 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2850;01309 Teelt sierplanten volle grond rest;2016 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2851;01309 Teelt sierplanten volle grond rest;2016 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
2852;01309 Teelt sierplanten volle grond rest;2017 1e kwartaal;285;140;50;40;30;15;10;5;5;280.0;285.0;215;70
2853;01309 Teelt sierplanten volle grond rest;2017 2e kwartaal;230;105;40;35;15;15;10;0;5;225.0;230.0;170;60
2854;01309 Teelt sierplanten volle grond rest;2017 3e kwartaal;210;90;35;30;20;15;10;0;5;200.0;210.0;160;50
2855;01309 Teelt sierplanten volle grond rest;2017 4e kwartaal;210;90;30;35;25;10;10;5;5;200.0;210.0;155;55
2856;01309 Teelt sierplanten volle grond rest;2018 1e kwartaal;210;100;30;40;25;15;5;0;0;205.0;210.0;165;40
2857;01309 Teelt sierplanten volle grond rest;2018 2e kwartaal;210;100;30;40;25;10;5;0;0;210.0;210.0;170;40
2858;01309 Teelt sierplanten volle grond rest;2018 3e kwartaal;215;100;30;45;25;10;5;0;0;215.0;215.0;175;40
2859;01309 Teelt sierplanten volle grond rest;2018 4e kwartaal;220;100;30;45;25;10;0;0;0;215.0;220.0;180;40
2860;01309 Teelt sierplanten volle grond rest;2019 1e kwartaal;215;95;40;40;25;10;5;0;0;215.0;215.0;175;40
2861;01309 Teelt sierplanten volle grond rest;2019 2e kwartaal;215;100;40;40;25;10;5;0;0;215.0;215.0;175;40
2862;01309 Teelt sierplanten volle grond rest;2019 3e kwartaal;215;95;35;40;25;10;5;0;0;210.0;215.0;175;40
2863;01309 Teelt sierplanten volle grond rest;2019 4e kwartaal;210;95;40;35;25;10;5;0;0;210.0;210.0;175;35
2864;01309 Teelt sierplanten volle grond rest;2020 1e kwartaal;205;90;35;40;25;10;5;0;0;205.0;205.0;170;35
2865;01309 Teelt sierplanten volle grond rest;2020 2e kwartaal;205;90;40;40;25;10;5;0;0;205.0;205.0;170;35
2866;01309 Teelt sierplanten volle grond rest;2020 3e kwartaal;210;95;35;35;25;10;5;0;0;205.0;210.0;170;35
2867;01309 Teelt sierplanten volle grond rest;2020 4e kwartaal;210;95;35;40;25;10;5;0;0;210.0;210.0;175;35
2868;01309 Teelt sierplanten volle grond rest;2021 1e kwartaal;215;95;45;35;25;10;0;0;0;215.0;215.0;180;35
2869;01309 Teelt sierplanten volle grond rest;2021 2e kwartaal;215;95;45;35;25;5;5;0;0;215.0;215.0;175;40
2870;01309 Teelt sierplanten volle grond rest;2021 3e kwartaal;220;100;45;40;25;5;5;0;0;220.0;220.0;180;45
2871;01309 Teelt sierplanten volle grond rest;2021 4e kwartaal;230;105;45;30;30;10;5;0;0;225.0;230.0;180;50
2872;01309 Teelt sierplanten volle grond rest;2022 1e kwartaal;240;115;45;35;25;10;5;0;0;235.0;240.0;185;50
2873;01309 Teelt sierplanten volle grond rest;2022 2e kwartaal;240;115;50;35;25;10;5;0;0;235.0;235.0;185;50
2874;01309 Teelt sierplanten volle grond rest;2022 3e kwartaal;245;125;45;35;25;10;5;0;0;240.0;240.0;190;55
2875;01309 Teelt sierplanten volle grond rest;2022 4e kwartaal;245;125;45;35;25;10;5;0;0;245.0;245.0;190;55
2876;01309 Teelt sierplanten volle grond rest;2023 1e kwartaal;250;130;50;30;25;10;5;0;0;250.0;250.0;195;55
2877;01309 Teelt sierplanten volle grond rest;2023 2e kwartaal;250;130;55;30;20;10;5;0;0;250.0;250.0;200;55
2878;01309 Teelt sierplanten volle grond rest;2023 3e kwartaal;280;160;55;30;20;5;5;0;0;275.0;275.0;205;75
2879;01309 Teelt sierplanten volle grond rest;2023 4e kwartaal;275;160;55;25;20;10;5;0;0;275.0;275.0;205;75
2880;01309 Teelt sierplanten volle grond rest;2024 1e kwartaal;295;150;65;35;25;5;5;0;0;290.0;295.0;215;80
2881;01309 Teelt sierplanten volle grond rest;2024 2e kwartaal;300;160;65;30;25;5;5;0;0;295.0;300.0;215;85
2882;01309 Teelt sierplanten volle grond rest;2024 3e kwartaal;295;160;60;35;25;5;5;0;0;290.0;295.0;215;80
2883;01309 Teelt sierplanten volle grond rest;2024 4e kwartaal;295;155;60;40;25;5;5;5;0;290.0;295.0;215;80
2884;01309 Teelt sierplanten volle grond rest;2025 1e kwartaal;285;155;55;35;20;10;5;5;0;280.0;285.0;215;70
2885;01309 Teelt sierplanten volle grond rest;2025 2e kwartaal;285;155;60;35;25;5;5;0;0;280.0;285.0;215;70
2886;014 Veeteelt en fokkerijen;2007 1e kwartaal;35525;7200;20940;6555;670;105;35;10;5;35510.0;35525.0;33470;2055
2887;014 Veeteelt en fokkerijen;2007 2e kwartaal;35445;7320;20790;6515;670;100;35;10;5;35430.0;35445.0;33360;2085
2888;014 Veeteelt en fokkerijen;2007 3e kwartaal;34615;7575;19845;6385;665;95;35;10;5;34600.0;34615.0;32520;2095
2889;014 Veeteelt en fokkerijen;2007 4e kwartaal;34540;7480;19870;6390;655;90;35;10;5;34525.0;34540.0;32485;2060
2890;014 Veeteelt en fokkerijen;2008 1e kwartaal;34825;7785;19845;6405;650;90;35;10;5;34805.0;34825.0;32725;2095
2891;014 Veeteelt en fokkerijen;2008 2e kwartaal;34535;7610;19755;6380;655;90;35;10;5;34520.0;34535.0;32565;1970
2892;014 Veeteelt en fokkerijen;2008 3e kwartaal;34545;7845;19575;6335;650;90;35;10;5;34530.0;34545.0;32600;1945
2893;014 Veeteelt en fokkerijen;2008 4e kwartaal;34265;7730;19445;6305;650;90;35;10;5;34250.0;34265.0;32340;1925
2894;014 Veeteelt en fokkerijen;2009 1e kwartaal;33870;7855;19060;6195;635;80;30;10;5;33855.0;33870.0;31985;1885
2895;014 Veeteelt en fokkerijen;2009 2e kwartaal;33655;7930;18785;6165;645;85;35;10;5;33640.0;33655.0;31765;1895
2896;014 Veeteelt en fokkerijen;2009 3e kwartaal;34450;8830;18670;6225;610;75;25;5;10;34435.0;34445.0;32555;1895
2897;014 Veeteelt en fokkerijen;2009 4e kwartaal;35510;10100;18550;6145;600;75;25;5;10;35495.0;35505.0;33720;1785
2898;014 Veeteelt en fokkerijen;2010 1e kwartaal;33460;11520;15845;5495;515;55;25;5;5;33450.0;33460.0;32035;1430
2899;014 Veeteelt en fokkerijen;2010 2e kwartaal;33555;12195;15460;5310;490;60;25;5;5;33540.0;33555.0;32105;1445
2900;014 Veeteelt en fokkerijen;2010 3e kwartaal;34810;14095;15010;5120;490;60;25;5;5;34800.0;34810.0;33335;1475
2901;014 Veeteelt en fokkerijen;2010 4e kwartaal;35035;14115;14820;5390;595;75;25;5;5;35020.0;35035.0;33655;1380
2902;014 Veeteelt en fokkerijen;2011 1e kwartaal;32475;13030;13690;5120;540;60;25;5;5;32465.0;32475.0;31295;1180
2903;014 Veeteelt en fokkerijen;2011 2e kwartaal;32455;12860;13570;5350;575;60;30;5;5;32445.0;32455.0;31265;1190
2904;014 Veeteelt en fokkerijen;2011 3e kwartaal;32385;12945;13485;5330;530;60;25;5;5;32375.0;32380.0;31155;1230
2905;014 Veeteelt en fokkerijen;2011 4e kwartaal;32230;12815;13315;5435;565;65;30;5;5;32220.0;32230.0;31045;1190
2906;014 Veeteelt en fokkerijen;2012 1e kwartaal;31630;12770;12975;5270;525;60;25;5;5;31620.0;31625.0;30500;1125
2907;014 Veeteelt en fokkerijen;2012 2e kwartaal;31350;12640;12875;5225;520;60;20;5;5;31340.0;31350.0;30220;1130
2908;014 Veeteelt en fokkerijen;2012 3e kwartaal;31470;12945;12680;5215;525;65;25;5;5;31460.0;31465.0;30310;1155
2909;014 Veeteelt en fokkerijen;2012 4e kwartaal;31350;12850;12645;5200;545;75;25;5;5;31335.0;31345.0;30200;1145
2910;014 Veeteelt en fokkerijen;2013 1e kwartaal;32025;13185;12960;5210;570;65;25;5;5;32015.0;32025.0;30865;1160
2911;014 Veeteelt en fokkerijen;2013 2e kwartaal;32075;13275;12850;5265;575;75;25;5;5;32065.0;32070.0;30865;1210
2912;014 Veeteelt en fokkerijen;2013 3e kwartaal;32085;13305;12855;5255;565;70;25;5;5;32075.0;32080.0;30875;1205
2913;014 Veeteelt en fokkerijen;2013 4e kwartaal;31835;13165;12760;5235;565;80;25;5;5;31825.0;31830.0;30670;1165
2914;014 Veeteelt en fokkerijen;2014 1e kwartaal;31690;13055;12785;5180;570;65;25;5;5;31680.0;31685.0;30510;1175
2915;014 Veeteelt en fokkerijen;2014 2e kwartaal;31415;12795;12620;5265;630;75;25;5;5;31405.0;31415.0;30205;1210
2916;014 Veeteelt en fokkerijen;2014 3e kwartaal;31435;12965;12535;5230;605;70;25;5;5;31420.0;31430.0;30210;1225
2917;014 Veeteelt en fokkerijen;2014 4e kwartaal;31925;13140;12745;5295;635;70;25;5;5;31915.0;31920.0;30720;1200
2918;014 Veeteelt en fokkerijen;2015 1e kwartaal;32175;13225;12825;5350;670;70;20;5;5;32165.0;32170.0;30950;1225
2919;014 Veeteelt en fokkerijen;2015 2e kwartaal;32500;13310;12840;5550;690;75;25;5;5;32490.0;32500.0;31225;1275
2920;014 Veeteelt en fokkerijen;2015 3e kwartaal;32800;13530;13010;5485;665;70;25;5;5;32790.0;32800.0;31535;1265
2921;014 Veeteelt en fokkerijen;2015 4e kwartaal;33280;13875;13040;5535;715;75;25;5;5;33270.0;33275.0;32055;1225
2922;014 Veeteelt en fokkerijen;2016 1e kwartaal;33325;13875;13080;5570;700;70;20;5;5;33315.0;33320.0;32095;1225
2923;014 Veeteelt en fokkerijen;2016 2e kwartaal;33590;13950;13125;5650;750;80;25;5;5;33580.0;33585.0;32320;1270
2924;014 Veeteelt en fokkerijen;2016 3e kwartaal;34040;14155;13280;5715;765;85;25;5;5;34030.0;34040.0;32740;1305
2925;014 Veeteelt en fokkerijen;2016 4e kwartaal;33945;13930;13080;6020;805;80;25;5;5;33940.0;33945.0;32695;1250
2926;014 Veeteelt en fokkerijen;2017 1e kwartaal;33655;13535;13190;6010;815;80;20;5;5;33645.0;33650.0;32370;1280
2927;014 Veeteelt en fokkerijen;2017 2e kwartaal;33685;13470;13200;6085;815;85;20;0;5;33675.0;33680.0;32385;1300
2928;014 Veeteelt en fokkerijen;2017 3e kwartaal;33735;13465;13165;6180;815;80;20;5;5;33725.0;33735.0;32390;1345
2929;014 Veeteelt en fokkerijen;2017 4e kwartaal;33775;13445;13090;6280;835;100;20;5;5;33770.0;33775.0;32435;1340
2930;014 Veeteelt en fokkerijen;2018 1e kwartaal;29755;11385;11640;5760;850;90;20;5;5;29740.0;29750.0;28500;1250
2931;014 Veeteelt en fokkerijen;2018 2e kwartaal;29625;11250;11535;5850;855;100;20;5;5;29615.0;29620.0;28305;1320
2932;014 Veeteelt en fokkerijen;2018 3e kwartaal;29745;11290;11520;5940;865;90;25;5;5;29735.0;29740.0;28360;1380
2933;014 Veeteelt en fokkerijen;2018 4e kwartaal;29660;11190;11420;6015;895;105;25;5;5;29650.0;29655.0;28270;1390
2934;014 Veeteelt en fokkerijen;2019 1e kwartaal;29075;11000;11170;5885;890;100;20;5;5;29065.0;29075.0;27680;1395
2935;014 Veeteelt en fokkerijen;2019 2e kwartaal;29045;10950;11130;5920;910;100;25;5;5;29035.0;29040.0;27605;1440
2936;014 Veeteelt en fokkerijen;2019 3e kwartaal;29000;10915;11095;5960;900;95;30;5;5;28990.0;29000.0;27535;1460
2937;014 Veeteelt en fokkerijen;2019 4e kwartaal;29060;10945;11030;6030;920;95;30;5;5;29050.0;29060.0;27580;1480
2938;014 Veeteelt en fokkerijen;2020 1e kwartaal;28795;10150;11230;6295;975;105;25;5;5;28785.0;28795.0;27325;1475
2939;014 Veeteelt en fokkerijen;2020 2e kwartaal;28790;10050;11255;6355;985;110;25;5;5;28780.0;28790.0;27255;1540
2940;014 Veeteelt en fokkerijen;2020 3e kwartaal;28825;10060;11130;6515;980;100;25;5;5;28810.0;28820.0;27220;1605
2941;014 Veeteelt en fokkerijen;2020 4e kwartaal;28845;10065;11035;6570;1025;115;25;5;5;28835.0;28845.0;27215;1630
2942;014 Veeteelt en fokkerijen;2021 1e kwartaal;28460;10000;10915;6385;1020;100;25;10;5;28450.0;28460.0;26850;1610
2943;014 Veeteelt en fokkerijen;2021 2e kwartaal;28435;9990;10850;6430;1025;105;25;10;5;28425.0;28435.0;26765;1670
2944;014 Veeteelt en fokkerijen;2021 3e kwartaal;28520;10015;10765;6590;1010;105;25;10;5;28510.0;28520.0;26780;1740
2945;014 Veeteelt en fokkerijen;2021 4e kwartaal;28570;10040;10690;6635;1065;105;30;10;5;28560.0;28570.0;26790;1780
2946;014 Veeteelt en fokkerijen;2022 1e kwartaal;27650;9740;10400;6340;1030;100;30;5;5;27640.0;27650.0;25895;1755
2947;014 Veeteelt en fokkerijen;2022 2e kwartaal;27465;9620;10320;6350;1035;105;30;5;5;27450.0;27460.0;25710;1750
2948;014 Veeteelt en fokkerijen;2022 3e kwartaal;27450;9610;10190;6485;1020;110;25;5;5;27440.0;27450.0;25655;1795
2949;014 Veeteelt en fokkerijen;2022 4e kwartaal;27430;9520;10115;6575;1060;115;30;10;5;27415.0;27430.0;25655;1775
2950;014 Veeteelt en fokkerijen;2023 1e kwartaal;28030;9870;10325;6570;1105;120;25;5;5;28015.0;28030.0;26255;1775
2951;014 Veeteelt en fokkerijen;2023 2e kwartaal;27985;9900;10445;6450;1035;115;30;5;5;27970.0;27985.0;26150;1835
2952;014 Veeteelt en fokkerijen;2023 3e kwartaal;28120;10035;10385;6485;1055;110;35;5;5;28110.0;28120.0;26060;2060
2953;014 Veeteelt en fokkerijen;2023 4e kwartaal;28040;9935;10360;6495;1075;125;35;5;5;28025.0;28040.0;25970;2070
2954;014 Veeteelt en fokkerijen;2024 1e kwartaal;27695;9890;10195;6390;1065;110;35;5;5;27680.0;27690.0;25595;2100
2955;014 Veeteelt en fokkerijen;2024 2e kwartaal;27560;9880;10080;6415;1025;110;35;5;5;27550.0;27555.0;25380;2180
2956;014 Veeteelt en fokkerijen;2024 3e kwartaal;27575;9910;10010;6470;1025;110;35;5;5;27565.0;27575.0;25315;2260
2957;014 Veeteelt en fokkerijen;2024 4e kwartaal;27555;9900;9965;6470;1060;120;30;5;5;27545.0;27555.0;25285;2270
2958;014 Veeteelt en fokkerijen;2025 1e kwartaal;27560;9970;10030;6370;1035;115;30;5;5;27550.0;27560.0;25210;2350
2959;014 Veeteelt en fokkerijen;2025 2e kwartaal;27480;9895;9925;6435;1060;120;35;5;5;27470.0;27480.0;25095;2385
2960;0141 Melkveehouderij;2007 1e kwartaal;19885;3070;12270;4245;280;15;5;0;0;19885.0;19885.0;19615;270
2961;0141 Melkveehouderij;2007 2e kwartaal;19810;3185;12130;4200;275;15;5;0;0;19810.0;19810.0;19510;300
2962;0141 Melkveehouderij;2007 3e kwartaal;19005;3355;11265;4090;275;15;5;0;0;19005.0;19005.0;18695;310
2963;0141 Melkveehouderij;2007 4e kwartaal;18905;3275;11245;4095;270;15;5;0;0;18905.0;18905.0;18590;315
2964;0141 Melkveehouderij;2008 1e kwartaal;19615;3485;11625;4205;280;15;5;0;0;19615.0;19615.0;19290;325
2965;0141 Melkveehouderij;2008 2e kwartaal;19390;3385;11530;4175;280;15;5;0;0;19390.0;19390.0;19095;295
2966;0141 Melkveehouderij;2008 3e kwartaal;19355;3540;11370;4140;280;15;5;0;0;19355.0;19355.0;19070;280
2967;0141 Melkveehouderij;2008 4e kwartaal;19040;3435;11205;4105;275;15;5;0;0;19040.0;19040.0;18765;275
2968;0141 Melkveehouderij;2009 1e kwartaal;19290;3525;11325;4140;275;10;5;0;0;19290.0;19290.0;19020;270
2969;0141 Melkveehouderij;2009 2e kwartaal;19060;3550;11125;4100;265;15;5;0;0;19060.0;19060.0;18785;275
2970;0141 Melkveehouderij;2009 3e kwartaal;19440;4145;10905;4120;255;10;5;0;0;19435.0;19440.0;19155;285
2971;0141 Melkveehouderij;2009 4e kwartaal;20010;5020;10725;4000;255;10;0;0;0;20010.0;20010.0;19775;235
2972;0141 Melkveehouderij;2010 1e kwartaal;18920;5590;9365;3715;240;5;5;0;0;18920.0;18920.0;18700;220
2973;0141 Melkveehouderij;2010 2e kwartaal;18370;5855;8825;3475;210;5;0;0;0;18370.0;18370.0;18145;225
2974;0141 Melkveehouderij;2010 3e kwartaal;18510;6790;8255;3265;195;5;0;0;0;18510.0;18510.0;18280;230
2975;0141 Melkveehouderij;2010 4e kwartaal;18440;6780;8040;3390;225;5;5;0;0;18440.0;18440.0;18265;175
2976;0141 Melkveehouderij;2011 1e kwartaal;18630;6835;8110;3440;240;5;5;0;0;18625.0;18625.0;18455;175
2977;0141 Melkveehouderij;2011 2e kwartaal;18500;6695;7935;3590;265;5;5;0;0;18495.0;18495.0;18330;170
2978;0141 Melkveehouderij;2011 3e kwartaal;18385;6715;7880;3550;230;5;5;0;0;18385.0;18385.0;18200;185
2979;0141 Melkveehouderij;2011 4e kwartaal;18185;6625;7695;3605;245;5;5;0;0;18185.0;18185.0;18010;175
2980;0141 Melkveehouderij;2012 1e kwartaal;18255;6760;7685;3555;245;5;5;0;0;18255.0;18255.0;18085;170
2981;0141 Melkveehouderij;2012 2e kwartaal;17995;6640;7605;3505;235;5;5;0;0;17995.0;17995.0;17825;170
2982;0141 Melkveehouderij;2012 3e kwartaal;17985;6805;7430;3505;235;10;5;0;0;17985.0;17985.0;17810;175
2983;0141 Melkveehouderij;2012 4e kwartaal;17885;6730;7405;3490;235;15;5;0;0;17880.0;17880.0;17715;165
2984;0141 Melkveehouderij;2013 1e kwartaal;18255;6880;7615;3475;260;15;10;0;0;18250.0;18250.0;18070;185
2985;0141 Melkveehouderij;2013 2e kwartaal;18210;6880;7520;3515;270;10;10;0;0;18210.0;18210.0;18005;205
2986;0141 Melkveehouderij;2013 3e kwartaal;18165;6860;7525;3505;255;10;5;0;0;18165.0;18165.0;17960;205
2987;0141 Melkveehouderij;2013 4e kwartaal;17960;6760;7450;3475;255;10;5;0;0;17960.0;17960.0;17765;195
2988;0141 Melkveehouderij;2014 1e kwartaal;17645;6595;7355;3425;255;10;5;0;0;17645.0;17645.0;17465;180
2989;0141 Melkveehouderij;2014 2e kwartaal;17395;6395;7220;3480;285;5;5;0;0;17395.0;17395.0;17205;190
2990;0141 Melkveehouderij;2014 3e kwartaal;17415;6465;7195;3465;270;10;5;0;0;17410.0;17410.0;17215;195
2991;0141 Melkveehouderij;2014 4e kwartaal;17605;6455;7335;3505;295;10;5;0;0;17605.0;17605.0;17410;195
2992;0141 Melkveehouderij;2015 1e kwartaal;17610;6370;7360;3535;330;10;5;0;0;17610.0;17610.0;17415;195
2993;0141 Melkveehouderij;2015 2e kwartaal;17720;6315;7365;3685;340;10;5;0;0;17720.0;17720.0;17500;220
2994;0141 Melkveehouderij;2015 3e kwartaal;17770;6340;7450;3645;320;10;5;0;0;17770.0;17770.0;17555;215
2995;0141 Melkveehouderij;2015 4e kwartaal;17795;6285;7460;3680;350;10;5;0;0;17795.0;17795.0;17595;200
2996;0141 Melkveehouderij;2016 1e kwartaal;17790;6245;7510;3665;355;10;5;0;0;17790.0;17790.0;17585;205
2997;0141 Melkveehouderij;2016 2e kwartaal;17875;6215;7530;3730;380;10;5;0;0;17875.0;17875.0;17655;220
2998;0141 Melkveehouderij;2016 3e kwartaal;18030;6260;7590;3765;395;15;5;0;0;18025.0;18030.0;17790;240
2999;0141 Melkveehouderij;2016 4e kwartaal;18010;6105;7460;4005;415;15;5;0;0;18010.0;18010.0;17785;225
3000;0141 Melkveehouderij;2017 1e kwartaal;18495;6005;7900;4125;440;20;5;0;0;18495.0;18495.0;18245;250
3001;0141 Melkveehouderij;2017 2e kwartaal;18500;5940;7895;4185;445;25;5;0;0;18500.0;18500.0;18240;260
3002;0141 Melkveehouderij;2017 3e kwartaal;18450;5890;7840;4260;435;20;5;0;0;18450.0;18450.0;18195;255
3003;0141 Melkveehouderij;2017 4e kwartaal;18435;5845;7760;4335;460;30;5;0;0;18435.0;18435.0;18180;255
3004;0141 Melkveehouderij;2018 1e kwartaal;17215;5360;7255;4080;490;25;5;0;0;17210.0;17210.0;17010;205
3005;0141 Melkveehouderij;2018 2e kwartaal;17135;5260;7195;4165;485;25;0;0;0;17130.0;17130.0;16910;220
3006;0141 Melkveehouderij;2018 3e kwartaal;17215;5280;7175;4245;490;25;5;0;0;17215.0;17215.0;16975;245
3007;0141 Melkveehouderij;2018 4e kwartaal;17210;5245;7110;4305;505;40;5;0;0;17210.0;17210.0;16960;250
3008;0141 Melkveehouderij;2019 1e kwartaal;16645;4990;6905;4195;520;30;5;0;0;16645.0;16645.0;16410;240
3009;0141 Melkveehouderij;2019 2e kwartaal;16625;4940;6880;4235;530;30;5;0;0;16620.0;16620.0;16375;250
3010;0141 Melkveehouderij;2019 3e kwartaal;16610;4930;6865;4255;520;35;5;0;0;16610.0;16610.0;16360;250
3011;0141 Melkveehouderij;2019 4e kwartaal;16630;4915;6820;4315;545;30;5;0;0;16630.0;16630.0;16380;250
3012;0141 Melkveehouderij;2020 1e kwartaal;16275;4185;6975;4500;580;35;5;0;0;16275.0;16275.0;16035;240
3013;0141 Melkveehouderij;2020 2e kwartaal;16275;4120;6990;4550;580;35;0;0;0;16275.0;16275.0;16025;250
3014;0141 Melkveehouderij;2020 3e kwartaal;16270;4085;6915;4670;565;30;5;0;0;16265.0;16265.0;16010;260
3015;0141 Melkveehouderij;2020 4e kwartaal;16275;4090;6845;4715;585;35;5;0;0;16275.0;16275.0;16005;270
3016;0141 Melkveehouderij;2021 1e kwartaal;16080;4045;6805;4585;610;30;5;0;0;16075.0;16075.0;15810;270
3017;0141 Melkveehouderij;2021 2e kwartaal;16060;4015;6785;4620;605;30;0;0;0;16060.0;16060.0;15765;290
3018;0141 Melkveehouderij;2021 3e kwartaal;16065;3990;6685;4760;600;30;5;0;0;16065.0;16065.0;15765;300
3019;0141 Melkveehouderij;2021 4e kwartaal;16070;3960;6615;4820;640;30;5;0;0;16070.0;16070.0;15760;310
3020;0141 Melkveehouderij;2022 1e kwartaal;15715;3870;6520;4650;640;35;5;0;0;15715.0;15715.0;15405;310
3021;0141 Melkveehouderij;2022 2e kwartaal;15640;3810;6490;4670;625;35;5;0;0;15640.0;15640.0;15330;310
3022;0141 Melkveehouderij;2022 3e kwartaal;15615;3780;6385;4770;635;35;5;0;0;15615.0;15615.0;15295;320
3023;0141 Melkveehouderij;2022 4e kwartaal;15605;3720;6310;4865;660;40;10;0;0;15605.0;15605.0;15290;315
3024;0141 Melkveehouderij;2023 1e kwartaal;15430;3670;6275;4780;660;40;5;0;0;15430.0;15430.0;15130;305
3025;0141 Melkveehouderij;2023 2e kwartaal;15415;3685;6395;4695;595;40;5;0;0;15415.0;15415.0;15090;330
3026;0141 Melkveehouderij;2023 3e kwartaal;15440;3695;6355;4730;615;40;5;0;0;15440.0;15440.0;15045;395
3027;0141 Melkveehouderij;2023 4e kwartaal;15415;3660;6330;4730;645;40;10;0;0;15415.0;15415.0;15015;400
3028;0141 Melkveehouderij;2024 1e kwartaal;15085;3610;6145;4660;625;40;10;0;0;15085.0;15085.0;14670;415
3029;0141 Melkveehouderij;2024 2e kwartaal;15050;3625;6100;4685;595;35;10;0;0;15050.0;15050.0;14615;435
3030;0141 Melkveehouderij;2024 3e kwartaal;15055;3635;6045;4725;600;35;10;0;0;15055.0;15055.0;14585;465
3031;0141 Melkveehouderij;2024 4e kwartaal;15025;3610;6005;4735;630;40;10;0;0;15025.0;15025.0;14570;455
3032;0141 Melkveehouderij;2025 1e kwartaal;15025;3635;6070;4650;625;40;10;0;0;15025.0;15025.0;14535;490
3033;0141 Melkveehouderij;2025 2e kwartaal;14995;3615;5985;4700;650;35;10;0;0;14995.0;14995.0;14500;500
3034;01411 Houden van melkvee;2007 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3035;01411 Houden van melkvee;2007 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3036;01411 Houden van melkvee;2007 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3037;01411 Houden van melkvee;2007 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3038;01411 Houden van melkvee;2008 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3039;01411 Houden van melkvee;2008 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3040;01411 Houden van melkvee;2008 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3041;01411 Houden van melkvee;2008 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3042;01411 Houden van melkvee;2009 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3043;01411 Houden van melkvee;2009 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3044;01411 Houden van melkvee;2009 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3045;01411 Houden van melkvee;2009 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3046;01411 Houden van melkvee;2010 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3047;01411 Houden van melkvee;2010 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3048;01411 Houden van melkvee;2010 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3049;01411 Houden van melkvee;2010 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3050;01411 Houden van melkvee;2011 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3051;01411 Houden van melkvee;2011 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3052;01411 Houden van melkvee;2011 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3053;01411 Houden van melkvee;2011 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3054;01411 Houden van melkvee;2012 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3055;01411 Houden van melkvee;2012 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3056;01411 Houden van melkvee;2012 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3057;01411 Houden van melkvee;2012 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3058;01411 Houden van melkvee;2013 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3059;01411 Houden van melkvee;2013 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3060;01411 Houden van melkvee;2013 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3061;01411 Houden van melkvee;2013 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3062;01411 Houden van melkvee;2014 1e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3063;01411 Houden van melkvee;2014 2e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3064;01411 Houden van melkvee;2014 3e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
3065;01411 Houden van melkvee;2014 4e kwartaal;0;0;0;0;0;0;0;0;0;;;0;0
