ID;Geslacht;Leeftijd;Recidive;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenPer10000Inwoners_2;TotaalVerdachtenVanMisdrijven_3;VerdachtenPer10000Inwoners_4
7952;Vrouwen;11800;Totaal verdachten;2019;1040.0;93.0;;
7953;Vrouwen;11800;Totaal verdachten;2020;840.0;78.0;;
7954;Vrouwen;11800;Totaal verdachten;2021;630.0;57.0;;
7955;Vrouwen;11800;Totaal verdachten;2022;780.0;72.0;;
7956;Vrouwen;11800;First offender;2005;750.0;70.0;820.0;78.0
7957;Vrouwen;11800;First offender;2006;750.0;71.0;810.0;79.0
7958;Vrouwen;11800;First offender;2007;770.0;72.0;940.0;92.0
7959;Vrouwen;11800;First offender;2008;820.0;74.0;890.0;82.0
7960;Vrouwen;11800;First offender;2009;820.0;75.0;790.0;73.0
7961;Vrouwen;11800;First offender;2010;;;760.0;68.0
7962;Vrouwen;11800;First offender;2011;;;760.0;69.0
7963;Vrouwen;11800;First offender;2012;;;680.0;62.0
7964;Vrouwen;11800;First offender;2013;;;690.0;64.0
7965;Vrouwen;11800;First offender;2014;;;490.0;42.0
7966;Vrouwen;11800;First offender;2015;;;;
7967;Vrouwen;11800;First offender;2016;;;;
7968;Vrouwen;11800;First offender;2017;;;;
7969;Vrouwen;11800;First offender;2018;;;;
7970;Vrouwen;11800;First offender;2019;;;;
7971;Vrouwen;11800;First offender;2020;;;;
7972;Vrouwen;11800;First offender;2021;;;;
7973;Vrouwen;11800;First offender;2022;;;;
7974;Vrouwen;11800;Meer- of veelpleger;2005;1030.0;101.0;440.0;44.0
7975;Vrouwen;11800;Meer- of veelpleger;2006;1050.0;105.0;480.0;48.0
7976;Vrouwen;11800;Meer- of veelpleger;2007;1140.0;113.0;500.0;51.0
7977;Vrouwen;11800;Meer- of veelpleger;2008;1090.0;102.0;490.0;47.0
7978;Vrouwen;11800;Meer- of veelpleger;2009;1080.0;100.0;520.0;49.0
7979;Vrouwen;11800;Meer- of veelpleger;2010;;;460.0;44.0
7980;Vrouwen;11800;Meer- of veelpleger;2011;;;460.0;44.0
7981;Vrouwen;11800;Meer- of veelpleger;2012;;;400.0;39.0
7982;Vrouwen;11800;Meer- of veelpleger;2013;;;360.0;36.0
7983;Vrouwen;11800;Meer- of veelpleger;2014;;;270.0;26.0
7984;Vrouwen;11800;Meer- of veelpleger;2015;;;;
7985;Vrouwen;11800;Meer- of veelpleger;2016;;;;
7986;Vrouwen;11800;Meer- of veelpleger;2017;;;;
7987;Vrouwen;11800;Meer- of veelpleger;2018;;;;
7988;Vrouwen;11800;Meer- of veelpleger;2019;;;;
7989;Vrouwen;11800;Meer- of veelpleger;2020;;;;
7990;Vrouwen;11800;Meer- of veelpleger;2021;;;;
7991;Vrouwen;11800;Meer- of veelpleger;2022;;;;
7992;Vrouwen;11900;Totaal verdachten;2005;1690.0;155.0;1310.0;121.0
7993;Vrouwen;11900;Totaal verdachten;2006;1680.0;157.0;1340.0;126.0
7994;Vrouwen;11900;Totaal verdachten;2007;1780.0;165.0;1440.0;135.0
7995;Vrouwen;11900;Totaal verdachten;2008;1720.0;158.0;1320.0;123.0
7996;Vrouwen;11900;Totaal verdachten;2009;1710.0;156.0;1350.0;122.0
7997;Vrouwen;11900;Totaal verdachten;2010;1730.0;155.0;1320.0;116.0
7998;Vrouwen;11900;Totaal verdachten;2011;1620.0;145.0;1220.0;108.0
7999;Vrouwen;11900;Totaal verdachten;2012;1520.0;138.0;1250.0;112.0
8000;Vrouwen;11900;Totaal verdachten;2013;1370.0;122.0;1080.0;93.0
8001;Vrouwen;11900;Totaal verdachten;2014;1230.0;112.0;920.0;82.0
8002;Vrouwen;11900;Totaal verdachten;2015;1030.0;94.0;;
8003;Vrouwen;11900;Totaal verdachten;2016;920.0;84.0;;
8004;Vrouwen;11900;Totaal verdachten;2017;870.0;77.0;;
8005;Vrouwen;11900;Totaal verdachten;2018;830.0;71.0;;
8006;Vrouwen;11900;Totaal verdachten;2019;910.0;76.0;;
8007;Vrouwen;11900;Totaal verdachten;2020;880.0;75.0;;
8008;Vrouwen;11900;Totaal verdachten;2021;790.0;66.0;;
8009;Vrouwen;11900;Totaal verdachten;2022;790.0;66.0;;
8010;Vrouwen;11900;First offender;2005;700.0;62.0;860.0;78.0
8011;Vrouwen;11900;First offender;2006;680.0;62.0;870.0;82.0
8012;Vrouwen;11900;First offender;2007;720.0;65.0;890.0;83.0
8013;Vrouwen;11900;First offender;2008;710.0;62.0;790.0;72.0
8014;Vrouwen;11900;First offender;2009;770.0;68.0;810.0;72.0
8015;Vrouwen;11900;First offender;2010;;;800.0;69.0
8016;Vrouwen;11900;First offender;2011;;;740.0;64.0
8017;Vrouwen;11900;First offender;2012;;;750.0;66.0
8018;Vrouwen;11900;First offender;2013;;;670.0;55.0
8019;Vrouwen;11900;First offender;2014;;;570.0;48.0
8020;Vrouwen;11900;First offender;2015;;;;
8021;Vrouwen;11900;First offender;2016;;;;
8022;Vrouwen;11900;First offender;2017;;;;
8023;Vrouwen;11900;First offender;2018;;;;
8024;Vrouwen;11900;First offender;2019;;;;
8025;Vrouwen;11900;First offender;2020;;;;
8026;Vrouwen;11900;First offender;2021;;;;
8027;Vrouwen;11900;First offender;2022;;;;
8028;Vrouwen;11900;Meer- of veelpleger;2005;980.0;93.0;450.0;43.0
8029;Vrouwen;11900;Meer- of veelpleger;2006;990.0;95.0;470.0;45.0
8030;Vrouwen;11900;Meer- of veelpleger;2007;1060.0;101.0;550.0;53.0
8031;Vrouwen;11900;Meer- of veelpleger;2008;1020.0;95.0;530.0;51.0
8032;Vrouwen;11900;Meer- of veelpleger;2009;940.0;88.0;540.0;50.0
8033;Vrouwen;11900;Meer- of veelpleger;2010;;;520.0;48.0
8034;Vrouwen;11900;Meer- of veelpleger;2011;;;480.0;44.0
8035;Vrouwen;11900;Meer- of veelpleger;2012;;;500.0;46.0
8036;Vrouwen;11900;Meer- of veelpleger;2013;;;410.0;37.0
8037;Vrouwen;11900;Meer- of veelpleger;2014;;;350.0;34.0
8038;Vrouwen;11900;Meer- of veelpleger;2015;;;;
8039;Vrouwen;11900;Meer- of veelpleger;2016;;;;
8040;Vrouwen;11900;Meer- of veelpleger;2017;;;;
8041;Vrouwen;11900;Meer- of veelpleger;2018;;;;
8042;Vrouwen;11900;Meer- of veelpleger;2019;;;;
8043;Vrouwen;11900;Meer- of veelpleger;2020;;;;
8044;Vrouwen;11900;Meer- of veelpleger;2021;;;;
8045;Vrouwen;11900;Meer- of veelpleger;2022;;;;
8046;Vrouwen;12000;Totaal verdachten;2005;1530.0;144.0;1270.0;118.0
8047;Vrouwen;12000;Totaal verdachten;2006;1640.0;149.0;1250.0;115.0
8048;Vrouwen;12000;Totaal verdachten;2007;1650.0;149.0;1320.0;120.0
8049;Vrouwen;12000;Totaal verdachten;2008;1620.0;142.0;1290.0;114.0
8050;Vrouwen;12000;Totaal verdachten;2009;1660.0;148.0;1310.0;115.0
8051;Vrouwen;12000;Totaal verdachten;2010;1600.0;140.0;1280.0;111.0
8052;Vrouwen;12000;Totaal verdachten;2011;1610.0;139.0;1310.0;111.0
8053;Vrouwen;12000;Totaal verdachten;2012;1550.0;133.0;1280.0;109.0
8054;Vrouwen;12000;Totaal verdachten;2013;1440.0;124.0;1150.0;96.0
8055;Vrouwen;12000;Totaal verdachten;2014;1230.0;108.0;930.0;79.0
8056;Vrouwen;12000;Totaal verdachten;2015;1040.0;93.0;;
8057;Vrouwen;12000;Totaal verdachten;2016;880.0;77.0;;
8058;Vrouwen;12000;Totaal verdachten;2017;890.0;76.0;;
8059;Vrouwen;12000;Totaal verdachten;2018;800.0;67.0;;
8060;Vrouwen;12000;Totaal verdachten;2019;890.0;73.0;;
8061;Vrouwen;12000;Totaal verdachten;2020;890.0;74.0;;
8062;Vrouwen;12000;Totaal verdachten;2021;780.0;64.0;;
8063;Vrouwen;12000;Totaal verdachten;2022;750.0;62.0;;
8064;Vrouwen;12000;First offender;2005;660.0;60.0;830.0;75.0
8065;Vrouwen;12000;First offender;2006;690.0;60.0;780.0;70.0
8066;Vrouwen;12000;First offender;2007;700.0;61.0;810.0;73.0
8067;Vrouwen;12000;First offender;2008;740.0;62.0;790.0;68.0
8068;Vrouwen;12000;First offender;2009;770.0;66.0;750.0;64.0
8069;Vrouwen;12000;First offender;2010;;;730.0;61.0
8070;Vrouwen;12000;First offender;2011;;;780.0;64.0
8071;Vrouwen;12000;First offender;2012;;;760.0;62.0
8072;Vrouwen;12000;First offender;2013;;;670.0;53.0
8073;Vrouwen;12000;First offender;2014;;;560.0;46.0
8074;Vrouwen;12000;First offender;2015;;;;
8075;Vrouwen;12000;First offender;2016;;;;
8076;Vrouwen;12000;First offender;2017;;;;
8077;Vrouwen;12000;First offender;2018;;;;
8078;Vrouwen;12000;First offender;2019;;;;
8079;Vrouwen;12000;First offender;2020;;;;
8080;Vrouwen;12000;First offender;2021;;;;
8081;Vrouwen;12000;First offender;2022;;;;
8082;Vrouwen;12000;Meer- of veelpleger;2005;870.0;83.0;450.0;43.0
8083;Vrouwen;12000;Meer- of veelpleger;2006;950.0;90.0;470.0;45.0
8084;Vrouwen;12000;Meer- of veelpleger;2007;950.0;88.0;510.0;47.0
8085;Vrouwen;12000;Meer- of veelpleger;2008;880.0;80.0;500.0;46.0
8086;Vrouwen;12000;Meer- of veelpleger;2009;890.0;82.0;560.0;52.0
8087;Vrouwen;12000;Meer- of veelpleger;2010;;;550.0;50.0
8088;Vrouwen;12000;Meer- of veelpleger;2011;;;520.0;46.0
8089;Vrouwen;12000;Meer- of veelpleger;2012;;;530.0;47.0
8090;Vrouwen;12000;Meer- of veelpleger;2013;;;480.0;43.0
8091;Vrouwen;12000;Meer- of veelpleger;2014;;;370.0;33.0
8092;Vrouwen;12000;Meer- of veelpleger;2015;;;;
8093;Vrouwen;12000;Meer- of veelpleger;2016;;;;
8094;Vrouwen;12000;Meer- of veelpleger;2017;;;;
8095;Vrouwen;12000;Meer- of veelpleger;2018;;;;
8096;Vrouwen;12000;Meer- of veelpleger;2019;;;;
8097;Vrouwen;12000;Meer- of veelpleger;2020;;;;
8098;Vrouwen;12000;Meer- of veelpleger;2021;;;;
8099;Vrouwen;12000;Meer- of veelpleger;2022;;;;
8100;Vrouwen;12100;Totaal verdachten;2005;1380.0;129.0;1140.0;103.0
8101;Vrouwen;12100;Totaal verdachten;2006;1570.0;142.0;1260.0;117.0
8102;Vrouwen;12100;Totaal verdachten;2007;1580.0;139.0;1250.0;113.0
8103;Vrouwen;12100;Totaal verdachten;2008;1650.0;140.0;1280.0;113.0
8104;Vrouwen;12100;Totaal verdachten;2009;1580.0;134.0;1180.0;103.0
8105;Vrouwen;12100;Totaal verdachten;2010;1570.0;130.0;1210.0;102.0
8106;Vrouwen;12100;Totaal verdachten;2011;1560.0;134.0;1220.0;102.0
8107;Vrouwen;12100;Totaal verdachten;2012;1530.0;128.0;1250.0;103.0
8108;Vrouwen;12100;Totaal verdachten;2013;1360.0;113.0;1100.0;89.0
8109;Vrouwen;12100;Totaal verdachten;2014;1180.0;100.0;930.0;75.0
8110;Vrouwen;12100;Totaal verdachten;2015;1050.0;90.0;;
8111;Vrouwen;12100;Totaal verdachten;2016;920.0;78.0;;
8112;Vrouwen;12100;Totaal verdachten;2017;810.0;69.0;;
8113;Vrouwen;12100;Totaal verdachten;2018;750.0;63.0;;
8114;Vrouwen;12100;Totaal verdachten;2019;810.0;66.0;;
8115;Vrouwen;12100;Totaal verdachten;2020;770.0;63.0;;
8116;Vrouwen;12100;Totaal verdachten;2021;750.0;58.0;;
8117;Vrouwen;12100;Totaal verdachten;2022;770.0;60.0;;
8118;Vrouwen;12100;First offender;2005;590.0;52.0;710.0;61.0
8119;Vrouwen;12100;First offender;2006;660.0;59.0;790.0;71.0
8120;Vrouwen;12100;First offender;2007;650.0;56.0;740.0;65.0
8121;Vrouwen;12100;First offender;2008;710.0;59.0;750.0;64.0
8122;Vrouwen;12100;First offender;2009;690.0;55.0;670.0;56.0
8123;Vrouwen;12100;First offender;2010;;;680.0;54.0
8124;Vrouwen;12100;First offender;2011;;;690.0;56.0
8125;Vrouwen;12100;First offender;2012;;;670.0;53.0
8126;Vrouwen;12100;First offender;2013;;;650.0;49.0
8127;Vrouwen;12100;First offender;2014;;;550.0;42.0
8128;Vrouwen;12100;First offender;2015;;;;
8129;Vrouwen;12100;First offender;2016;;;;
8130;Vrouwen;12100;First offender;2017;;;;
8131;Vrouwen;12100;First offender;2018;;;;
8132;Vrouwen;12100;First offender;2019;;;;
8133;Vrouwen;12100;First offender;2020;;;;
8134;Vrouwen;12100;First offender;2021;;;;
8135;Vrouwen;12100;First offender;2022;;;;
8136;Vrouwen;12100;Meer- of veelpleger;2005;800.0;77.0;420.0;41.0
8137;Vrouwen;12100;Meer- of veelpleger;2006;910.0;83.0;470.0;46.0
8138;Vrouwen;12100;Meer- of veelpleger;2007;930.0;84.0;520.0;48.0
8139;Vrouwen;12100;Meer- of veelpleger;2008;940.0;81.0;530.0;49.0
8140;Vrouwen;12100;Meer- of veelpleger;2009;890.0;79.0;510.0;48.0
8141;Vrouwen;12100;Meer- of veelpleger;2010;;;530.0;47.0
8142;Vrouwen;12100;Meer- of veelpleger;2011;;;530.0;46.0
8143;Vrouwen;12100;Meer- of veelpleger;2012;;;580.0;50.0
8144;Vrouwen;12100;Meer- of veelpleger;2013;;;450.0;40.0
8145;Vrouwen;12100;Meer- of veelpleger;2014;;;380.0;33.0
8146;Vrouwen;12100;Meer- of veelpleger;2015;;;;
8147;Vrouwen;12100;Meer- of veelpleger;2016;;;;
8148;Vrouwen;12100;Meer- of veelpleger;2017;;;;
8149;Vrouwen;12100;Meer- of veelpleger;2018;;;;
8150;Vrouwen;12100;Meer- of veelpleger;2019;;;;
8151;Vrouwen;12100;Meer- of veelpleger;2020;;;;
8152;Vrouwen;12100;Meer- of veelpleger;2021;;;;
8153;Vrouwen;12100;Meer- of veelpleger;2022;;;;
8154;Vrouwen;12200;Totaal verdachten;2005;1380.0;124.0;1120.0;98.0
8155;Vrouwen;12200;Totaal verdachten;2006;1360.0;122.0;1100.0;101.0
8156;Vrouwen;12200;Totaal verdachten;2007;1460.0;130.0;1230.0;111.0
8157;Vrouwen;12200;Totaal verdachten;2008;1510.0;127.0;1180.0;101.0
8158;Vrouwen;12200;Totaal verdachten;2009;1470.0;128.0;1110.0;97.0
8159;Vrouwen;12200;Totaal verdachten;2010;1470.0;126.0;1160.0;98.0
8160;Vrouwen;12200;Totaal verdachten;2011;1460.0;123.0;1150.0;95.0
8161;Vrouwen;12200;Totaal verdachten;2012;1510.0;126.0;1260.0;102.0
8162;Vrouwen;12200;Totaal verdachten;2013;1400.0;117.0;1140.0;93.0
8163;Vrouwen;12200;Totaal verdachten;2014;1260.0;106.0;990.0;80.0
8164;Vrouwen;12200;Totaal verdachten;2015;1050.0;89.0;;
8165;Vrouwen;12200;Totaal verdachten;2016;880.0;73.0;;
8166;Vrouwen;12200;Totaal verdachten;2017;770.0;64.0;;
8167;Vrouwen;12200;Totaal verdachten;2018;770.0;64.0;;
8168;Vrouwen;12200;Totaal verdachten;2019;780.0;61.0;;
8169;Vrouwen;12200;Totaal verdachten;2020;710.0;59.0;;
8170;Vrouwen;12200;Totaal verdachten;2021;650.0;51.0;;
8171;Vrouwen;12200;Totaal verdachten;2022;780.0;58.0;;
8172;Vrouwen;12200;First offender;2005;650.0;55.0;690.0;57.0
8173;Vrouwen;12200;First offender;2006;610.0;52.0;650.0;57.0
8174;Vrouwen;12200;First offender;2007;620.0;54.0;720.0;63.0
8175;Vrouwen;12200;First offender;2008;640.0;52.0;700.0;57.0
8176;Vrouwen;12200;First offender;2009;630.0;53.0;610.0;51.0
8177;Vrouwen;12200;First offender;2010;;;650.0;52.0
8178;Vrouwen;12200;First offender;2011;;;650.0;50.0
8179;Vrouwen;12200;First offender;2012;;;680.0;51.0
8180;Vrouwen;12200;First offender;2013;;;610.0;47.0
8181;Vrouwen;12200;First offender;2014;;;550.0;42.0
8182;Vrouwen;12200;First offender;2015;;;;
8183;Vrouwen;12200;First offender;2016;;;;
8184;Vrouwen;12200;First offender;2017;;;;
8185;Vrouwen;12200;First offender;2018;;;;
8186;Vrouwen;12200;First offender;2019;;;;
8187;Vrouwen;12200;First offender;2020;;;;
8188;Vrouwen;12200;First offender;2021;;;;
8189;Vrouwen;12200;First offender;2022;;;;
8190;Vrouwen;12200;Meer- of veelpleger;2005;730.0;70.0;430.0;41.0
8191;Vrouwen;12200;Meer- of veelpleger;2006;760.0;70.0;450.0;44.0
8192;Vrouwen;12200;Meer- of veelpleger;2007;840.0;76.0;510.0;48.0
8193;Vrouwen;12200;Meer- of veelpleger;2008;880.0;75.0;480.0;44.0
8194;Vrouwen;12200;Meer- of veelpleger;2009;840.0;75.0;500.0;46.0
8195;Vrouwen;12200;Meer- of veelpleger;2010;;;510.0;45.0
8196;Vrouwen;12200;Meer- of veelpleger;2011;;;510.0;45.0
8197;Vrouwen;12200;Meer- of veelpleger;2012;;;590.0;51.0
8198;Vrouwen;12200;Meer- of veelpleger;2013;;;530.0;46.0
8199;Vrouwen;12200;Meer- of veelpleger;2014;;;440.0;37.0
8200;Vrouwen;12200;Meer- of veelpleger;2015;;;;
8201;Vrouwen;12200;Meer- of veelpleger;2016;;;;
8202;Vrouwen;12200;Meer- of veelpleger;2017;;;;
8203;Vrouwen;12200;Meer- of veelpleger;2018;;;;
8204;Vrouwen;12200;Meer- of veelpleger;2019;;;;
8205;Vrouwen;12200;Meer- of veelpleger;2020;;;;
8206;Vrouwen;12200;Meer- of veelpleger;2021;;;;
8207;Vrouwen;12200;Meer- of veelpleger;2022;;;;
8208;Vrouwen;12300;Totaal verdachten;2005;1240.0;111.0;1020.0;89.0
8209;Vrouwen;12300;Totaal verdachten;2006;1370.0;123.0;1130.0;103.0
8210;Vrouwen;12300;Totaal verdachten;2007;1340.0;119.0;1100.0;100.0
8211;Vrouwen;12300;Totaal verdachten;2008;1540.0;133.0;1190.0;107.0
8212;Vrouwen;12300;Totaal verdachten;2009;1390.0;118.0;1070.0;93.0
8213;Vrouwen;12300;Totaal verdachten;2010;1390.0;118.0;1070.0;91.0
8214;Vrouwen;12300;Totaal verdachten;2011;1410.0;121.0;1150.0;96.0
8215;Vrouwen;12300;Totaal verdachten;2012;1340.0;113.0;1090.0;89.0
8216;Vrouwen;12300;Totaal verdachten;2013;1320.0;108.0;1130.0;89.0
8217;Vrouwen;12300;Totaal verdachten;2014;1220.0;99.0;920.0;73.0
8218;Vrouwen;12300;Totaal verdachten;2015;1040.0;84.0;;
8219;Vrouwen;12300;Totaal verdachten;2016;930.0;76.0;;
8220;Vrouwen;12300;Totaal verdachten;2017;800.0;66.0;;
8221;Vrouwen;12300;Totaal verdachten;2018;710.0;57.0;;
8222;Vrouwen;12300;Totaal verdachten;2019;720.0;59.0;;
8223;Vrouwen;12300;Totaal verdachten;2020;650.0;53.0;;
8224;Vrouwen;12300;Totaal verdachten;2021;620.0;50.0;;
8225;Vrouwen;12300;Totaal verdachten;2022;730.0;55.0;;
8226;Vrouwen;12300;First offender;2005;540.0;46.0;600.0;50.0
8227;Vrouwen;12300;First offender;2006;610.0;52.0;680.0;59.0
8228;Vrouwen;12300;First offender;2007;590.0;50.0;650.0;57.0
8229;Vrouwen;12300;First offender;2008;700.0;59.0;670.0;58.0
8230;Vrouwen;12300;First offender;2009;620.0;50.0;550.0;46.0
8231;Vrouwen;12300;First offender;2010;;;570.0;45.0
8232;Vrouwen;12300;First offender;2011;;;650.0;51.0
8233;Vrouwen;12300;First offender;2012;;;600.0;45.0
8234;Vrouwen;12300;First offender;2013;;;570.0;42.0
8235;Vrouwen;12300;First offender;2014;;;430.0;31.0
8236;Vrouwen;12300;First offender;2015;;;;
8237;Vrouwen;12300;First offender;2016;;;;
8238;Vrouwen;12300;First offender;2017;;;;
8239;Vrouwen;12300;First offender;2018;;;;
8240;Vrouwen;12300;First offender;2019;;;;
8241;Vrouwen;12300;First offender;2020;;;;
8242;Vrouwen;12300;First offender;2021;;;;
8243;Vrouwen;12300;First offender;2022;;;;
8244;Vrouwen;12300;Meer- of veelpleger;2005;700.0;65.0;410.0;39.0
8245;Vrouwen;12300;Meer- of veelpleger;2006;760.0;70.0;450.0;44.0
8246;Vrouwen;12300;Meer- of veelpleger;2007;750.0;69.0;450.0;43.0
8247;Vrouwen;12300;Meer- of veelpleger;2008;840.0;75.0;520.0;49.0
8248;Vrouwen;12300;Meer- of veelpleger;2009;770.0;68.0;520.0;47.0
8249;Vrouwen;12300;Meer- of veelpleger;2010;;;500.0;46.0
8250;Vrouwen;12300;Meer- of veelpleger;2011;;;500.0;46.0
8251;Vrouwen;12300;Meer- of veelpleger;2012;;;490.0;44.0
8252;Vrouwen;12300;Meer- of veelpleger;2013;;;560.0;47.0
8253;Vrouwen;12300;Meer- of veelpleger;2014;;;490.0;42.0
8254;Vrouwen;12300;Meer- of veelpleger;2015;;;;
8255;Vrouwen;12300;Meer- of veelpleger;2016;;;;
8256;Vrouwen;12300;Meer- of veelpleger;2017;;;;
8257;Vrouwen;12300;Meer- of veelpleger;2018;;;;
8258;Vrouwen;12300;Meer- of veelpleger;2019;;;;
8259;Vrouwen;12300;Meer- of veelpleger;2020;;;;
8260;Vrouwen;12300;Meer- of veelpleger;2021;;;;
8261;Vrouwen;12300;Meer- of veelpleger;2022;;;;
8262;Vrouwen;12400;Totaal verdachten;2005;1070.0;93.0;890.0;75.0
8263;Vrouwen;12400;Totaal verdachten;2006;1150.0;102.0;1000.0;88.0
8264;Vrouwen;12400;Totaal verdachten;2007;1310.0;115.0;1060.0;95.0
8265;Vrouwen;12400;Totaal verdachten;2008;1280.0;112.0;1010.0;90.0
8266;Vrouwen;12400;Totaal verdachten;2009;1240.0;108.0;1010.0;88.0
8267;Vrouwen;12400;Totaal verdachten;2010;1250.0;109.0;970.0;81.0
8268;Vrouwen;12400;Totaal verdachten;2011;1300.0;111.0;1030.0;87.0
8269;Vrouwen;12400;Totaal verdachten;2012;1310.0;107.0;1050.0;86.0
8270;Vrouwen;12400;Totaal verdachten;2013;1320.0;111.0;1090.0;89.0
8271;Vrouwen;12400;Totaal verdachten;2014;1210.0;99.0;930.0;73.0
8272;Vrouwen;12400;Totaal verdachten;2015;1090.0;89.0;;
8273;Vrouwen;12400;Totaal verdachten;2016;880.0;73.0;;
8274;Vrouwen;12400;Totaal verdachten;2017;760.0;63.0;;
8275;Vrouwen;12400;Totaal verdachten;2018;690.0;56.0;;
8276;Vrouwen;12400;Totaal verdachten;2019;710.0;58.0;;
8277;Vrouwen;12400;Totaal verdachten;2020;600.0;49.0;;
8278;Vrouwen;12400;Totaal verdachten;2021;580.0;47.0;;
8279;Vrouwen;12400;Totaal verdachten;2022;610.0;46.0;;
8280;Vrouwen;12400;First offender;2005;480.0;38.0;560.0;45.0
8281;Vrouwen;12400;First offender;2006;500.0;42.0;580.0;49.0
8282;Vrouwen;12400;First offender;2007;580.0;49.0;600.0;52.0
8283;Vrouwen;12400;First offender;2008;590.0;50.0;570.0;49.0
8284;Vrouwen;12400;First offender;2009;540.0;43.0;540.0;44.0
8285;Vrouwen;12400;First offender;2010;;;520.0;42.0
8286;Vrouwen;12400;First offender;2011;;;530.0;42.0
8287;Vrouwen;12400;First offender;2012;;;560.0;42.0
8288;Vrouwen;12400;First offender;2013;;;570.0;44.0
8289;Vrouwen;12400;First offender;2014;;;480.0;34.0
8290;Vrouwen;12400;First offender;2015;;;;
8291;Vrouwen;12400;First offender;2016;;;;
8292;Vrouwen;12400;First offender;2017;;;;
8293;Vrouwen;12400;First offender;2018;;;;
8294;Vrouwen;12400;First offender;2019;;;;
8295;Vrouwen;12400;First offender;2020;;;;
8296;Vrouwen;12400;First offender;2021;;;;
8297;Vrouwen;12400;First offender;2022;;;;
8298;Vrouwen;12400;Meer- of veelpleger;2005;590.0;55.0;330.0;31.0
8299;Vrouwen;12400;Meer- of veelpleger;2006;660.0;61.0;420.0;39.0
8300;Vrouwen;12400;Meer- of veelpleger;2007;720.0;66.0;460.0;43.0
8301;Vrouwen;12400;Meer- of veelpleger;2008;690.0;62.0;440.0;41.0
8302;Vrouwen;12400;Meer- of veelpleger;2009;700.0;65.0;470.0;44.0
8303;Vrouwen;12400;Meer- of veelpleger;2010;;;450.0;40.0
8304;Vrouwen;12400;Meer- of veelpleger;2011;;;500.0;45.0
8305;Vrouwen;12400;Meer- of veelpleger;2012;;;490.0;44.0
8306;Vrouwen;12400;Meer- of veelpleger;2013;;;520.0;45.0
8307;Vrouwen;12400;Meer- of veelpleger;2014;;;450.0;39.0
8308;Vrouwen;12400;Meer- of veelpleger;2015;;;;
8309;Vrouwen;12400;Meer- of veelpleger;2016;;;;
8310;Vrouwen;12400;Meer- of veelpleger;2017;;;;
8311;Vrouwen;12400;Meer- of veelpleger;2018;;;;
8312;Vrouwen;12400;Meer- of veelpleger;2019;;;;
8313;Vrouwen;12400;Meer- of veelpleger;2020;;;;
8314;Vrouwen;12400;Meer- of veelpleger;2021;;;;
8315;Vrouwen;12400;Meer- of veelpleger;2022;;;;
8316;Vrouwen;12500;Totaal verdachten;2005;1140.0;95.0;940.0;79.0
8317;Vrouwen;12500;Totaal verdachten;2006;1210.0;104.0;960.0;83.0
8318;Vrouwen;12500;Totaal verdachten;2007;1150.0;104.0;1000.0;89.0
8319;Vrouwen;12500;Totaal verdachten;2008;1150.0;100.0;960.0;85.0
8320;Vrouwen;12500;Totaal verdachten;2009;1240.0;109.0;920.0;82.0
8321;Vrouwen;12500;Totaal verdachten;2010;1240.0;109.0;950.0;82.0
8322;Vrouwen;12500;Totaal verdachten;2011;1230.0;104.0;990.0;82.0
8323;Vrouwen;12500;Totaal verdachten;2012;1220.0;104.0;960.0;81.0
8324;Vrouwen;12500;Totaal verdachten;2013;1230.0;104.0;1010.0;82.0
8325;Vrouwen;12500;Totaal verdachten;2014;1210.0;101.0;910.0;74.0
8326;Vrouwen;12500;Totaal verdachten;2015;1050.0;84.0;;
8327;Vrouwen;12500;Totaal verdachten;2016;940.0;76.0;;
8328;Vrouwen;12500;Totaal verdachten;2017;800.0;67.0;;
8329;Vrouwen;12500;Totaal verdachten;2018;730.0;59.0;;
8330;Vrouwen;12500;Totaal verdachten;2019;720.0;57.0;;
8331;Vrouwen;12500;Totaal verdachten;2020;660.0;53.0;;
8332;Vrouwen;12500;Totaal verdachten;2021;530.0;44.0;;
8333;Vrouwen;12500;Totaal verdachten;2022;620.0;47.0;;
8334;Vrouwen;12500;First offender;2005;560.0;44.0;580.0;45.0
8335;Vrouwen;12500;First offender;2006;580.0;47.0;590.0;49.0
8336;Vrouwen;12500;First offender;2007;500.0;42.0;550.0;46.0
8337;Vrouwen;12500;First offender;2008;540.0;43.0;550.0;45.0
8338;Vrouwen;12500;First offender;2009;590.0;51.0;500.0;43.0
8339;Vrouwen;12500;First offender;2010;;;490.0;40.0
8340;Vrouwen;12500;First offender;2011;;;530.0;40.0
8341;Vrouwen;12500;First offender;2012;;;490.0;37.0
8342;Vrouwen;12500;First offender;2013;;;510.0;39.0
8343;Vrouwen;12500;First offender;2014;;;460.0;35.0
8344;Vrouwen;12500;First offender;2015;;;;
8345;Vrouwen;12500;First offender;2016;;;;
8346;Vrouwen;12500;First offender;2017;;;;
8347;Vrouwen;12500;First offender;2018;;;;
8348;Vrouwen;12500;First offender;2019;;;;
8349;Vrouwen;12500;First offender;2020;;;;
8350;Vrouwen;12500;First offender;2021;;;;
8351;Vrouwen;12500;First offender;2022;;;;
8352;Vrouwen;12500;Meer- of veelpleger;2005;590.0;51.0;360.0;34.0
