ID;BedrijfstakkenBranchesSBI2008;Perioden;PrijsindexArbeid_1;JaarmutatiePrijsVanArbeid_2;LoonkostenPerGewerktUur_3;JaarmutatieLoonkostenPerGewerktUur_4;Structuureffect_5
2100;P Onderwijs;2015 oktober - 2016 september;87.7;-0.3;89.5;-0.6;-0.3
2101;P Onderwijs;2016 januari - 2016 december ;88.7;1.2;90.4;0.9;-0.4
2102;P Onderwijs;2016 april - 2017 maart;88.6;1.1;90.2;0.8;-0.4
2103;P Onderwijs;2016 juli - 2017 juni;90.0;3.6;91.6;3.2;-0.4
2104;P Onderwijs;2016 oktober - 2017 september;89.5;2.0;90.9;1.6;-0.4
2105;P Onderwijs;2017 januari - 2017 december;90.3;1.8;91.7;1.4;-0.4
2106;P Onderwijs;2017 april - 2018 maart;91.1;2.8;92.4;2.4;-0.5
2107;P Onderwijs;2017 juli - 2018 juni;91.4;1.5;92.5;1.0;-0.5
2108;P Onderwijs;2017 oktober - 2018 september;92.6;3.5;93.6;3.0;-0.5
2109;P Onderwijs;2018 januari - 2018 december;93.6;3.6;94.6;3.2;-0.5
2110;P Onderwijs;2018 april - 2019 maart;94.9;4.2;95.8;3.7;-0.4
2111;P Onderwijs;2018 juli - 2019 juni;95.8;4.8;96.6;4.4;-0.4
2112;P Onderwijs;2018 oktober - 2019 september;95.4;3.1;96.2;2.8;-0.3
2113;P Onderwijs;2019 januari - 2019 december;95.6;2.2;96.4;1.9;-0.2
2114;P Onderwijs;2019 april - 2020 maart;98.4;3.7;99.1;3.5;-0.2
2115;P Onderwijs;2019 juli - 2020 juni;98.3;2.6;99.0;2.5;-0.1
2116;P Onderwijs;2019 oktober - 2020 september;100.4;5.2;101.0;5.0;-0.1
2117;P Onderwijs;2020 januari - 2020 december;101.2;5.8;101.8;5.6;-0.2
2118;P Onderwijs;2020 april - 2021 maart;98.0;-0.4;98.5;-0.6;-0.2
2119;P Onderwijs;2020 juli - 2021 juni;98.7;0.4;99.0;0.0;-0.4
2120;P Onderwijs;2020 oktober - 2021 september;99.4;-0.9;99.6;-1.4;-0.5
2121;P Onderwijs;2021 januari - 2021 december;100.0;-1.2;100.0;-1.8;-0.6
2122;P Onderwijs;2021 april - 2022 maart;101.6;3.7;101.4;2.9;-0.7
2123;P Onderwijs;2021 juli - 2022 juni;103.7;5.0;103.2;4.2;-0.7
2124;P Onderwijs;2021 oktober - 2022 september;104.9;5.5;104.4;4.8;-0.7
2125;P Onderwijs;2022 januari - 2022 december;107.4;7.4;106.7;6.7;-0.6
2126;P Onderwijs;2022 april - 2023 maart;108.1;6.4;107.5;6.0;-0.4
2127;P Onderwijs;2022 juli - 2023 juni;109.7;5.8;109.0;5.6;-0.2
2128;P Onderwijs;2022 oktober - 2023 september;112.0;6.8;111.4;6.7;-0.1
2129;P Onderwijs;2023 januari - 2023 december;115.2;7.3;114.5;7.3;0.0
2130;P Onderwijs;2023 april - 2024 maart;117.5;8.7;116.7;8.6;-0.1
2131;P Onderwijs;2023 juli - 2024 juni;119.7;9.1;118.7;8.9;-0.2
2132;P Onderwijs;2023 oktober - 2024 september;119.2;6.4;118.3;6.2;-0.2
2133;P Onderwijs;2024 januari - 2024 december;119.3;3.6;118.4;3.4;-0.2
2134;Q Gezondheids- en welzijnszorg;2001;61.6;;59.3;;
2135;Q Gezondheids- en welzijnszorg;2002;64.5;4.7;61.9;4.4;-0.3
2136;Q Gezondheids- en welzijnszorg;2003;67.5;4.6;64.9;4.7;0.1
2137;Q Gezondheids- en welzijnszorg;2004;68.2;1.0;65.9;1.7;0.6
2138;Q Gezondheids- en welzijnszorg;2005;70.3;3.2;68.4;3.7;0.5
2139;Q Gezondheids- en welzijnszorg;2006;71.4;1.5;70.1;2.6;1.1
2140;Q Gezondheids- en welzijnszorg;2007;73.6;3.1;72.4;3.2;0.1
2141;Q Gezondheids- en welzijnszorg;2008;76.8;4.4;75.3;4.0;-0.3
2142;Q Gezondheids- en welzijnszorg;2009;78.5;2.2;76.9;2.2;0.0
2143;Q Gezondheids- en welzijnszorg;2010;80.7;2.7;78.9;2.6;-0.2
2144;Q Gezondheids- en welzijnszorg;2011;81.9;1.5;80.3;1.7;0.2
2145;Q Gezondheids- en welzijnszorg;2012;83.5;2.0;82.2;2.4;0.4
2146;Q Gezondheids- en welzijnszorg;2013;85.2;2.1;84.7;3.1;1.0
2147;Q Gezondheids- en welzijnszorg;2014;86.6;1.6;86.9;2.5;0.9
2148;Q Gezondheids- en welzijnszorg;2015;86.4;-0.1;87.5;0.7;0.8
2149;Q Gezondheids- en welzijnszorg;2016;88.0;1.8;89.2;2.0;0.2
2150;Q Gezondheids- en welzijnszorg;2017;89.2;1.3;90.2;1.1;-0.2
2151;Q Gezondheids- en welzijnszorg;2018;91.2;2.3;92.0;2.0;-0.3
2152;Q Gezondheids- en welzijnszorg;2019;94.1;3.2;94.4;2.7;-0.5
2153;Q Gezondheids- en welzijnszorg;2020;98.4;4.6;98.7;4.5;-0.1
2154;Q Gezondheids- en welzijnszorg;2021;100.0;1.6;100.0;1.3;-0.3
2155;Q Gezondheids- en welzijnszorg;2022;105.1;5.1;105.0;5.0;-0.1
2156;Q Gezondheids- en welzijnszorg;2023;111.7;6.2;111.5;6.1;-0.1
2157;Q Gezondheids- en welzijnszorg;2024;119.6;7.1;119.2;7.0;-0.1
2158;Q Gezondheids- en welzijnszorg;2006 januari - 2006 december;71.4;1.5;70.1;2.6;1.1
2159;Q Gezondheids- en welzijnszorg;2006 april - 2007 maart;72.1;;70.9;;
2160;Q Gezondheids- en welzijnszorg;2006 juli - 2007 juni;72.6;;71.4;;
2161;Q Gezondheids- en welzijnszorg;2006 oktober - 2007 september;73.0;;71.8;;
2162;Q Gezondheids- en welzijnszorg;2007 januari - 2007 december;73.6;3.1;72.4;3.2;0.1
2163;Q Gezondheids- en welzijnszorg;2007 april - 2008 maart;74.5;3.3;73.1;3.2;-0.1
2164;Q Gezondheids- en welzijnszorg;2007 juli - 2008 juni;75.2;3.6;73.8;3.4;-0.2
2165;Q Gezondheids- en welzijnszorg;2007 oktober - 2008 september;75.8;3.8;74.3;3.5;-0.3
2166;Q Gezondheids- en welzijnszorg;2008 januari - 2008 december;76.8;4.4;75.3;4.0;-0.3
2167;Q Gezondheids- en welzijnszorg;2008 april - 2009 maart;77.2;3.6;75.6;3.3;-0.3
2168;Q Gezondheids- en welzijnszorg;2008 juli - 2009 juni;78.0;3.7;76.4;3.5;-0.2
2169;Q Gezondheids- en welzijnszorg;2008 oktober - 2009 september;78.2;3.2;76.6;3.1;-0.1
2170;Q Gezondheids- en welzijnszorg;2009 januari - 2009 december;78.5;2.2;76.9;2.2;0.0
2171;Q Gezondheids- en welzijnszorg;2009 april - 2010 maart;78.9;2.2;77.2;2.2;0.0
2172;Q Gezondheids- en welzijnszorg;2009 juli - 2010 juni;80.0;2.5;78.3;2.4;-0.1
2173;Q Gezondheids- en welzijnszorg;2009 oktober - 2010 september;80.7;3.2;79.0;3.1;-0.1
2174;Q Gezondheids- en welzijnszorg;2010 januari - 2010 december;80.7;2.7;78.9;2.6;-0.2
2175;Q Gezondheids- en welzijnszorg;2010 april - 2011 maart;80.5;2.0;78.7;1.9;0.0
2176;Q Gezondheids- en welzijnszorg;2010 juli - 2011 juni;80.5;0.6;78.8;0.7;0.1
2177;Q Gezondheids- en welzijnszorg;2010 oktober - 2011 september;80.7;0.0;79.0;0.1;0.1
2178;Q Gezondheids- en welzijnszorg;2011 januari - 2011 december;81.9;1.5;80.3;1.7;0.2
2179;Q Gezondheids- en welzijnszorg;2011 april - 2012 maart;81.7;1.5;80.1;1.8;0.3
2180;Q Gezondheids- en welzijnszorg;2011 juli - 2012 juni;81.9;1.8;80.4;2.1;0.3
2181;Q Gezondheids- en welzijnszorg;2011 oktober - 2012 september;82.6;2.3;81.2;2.7;0.4
2182;Q Gezondheids- en welzijnszorg;2012 januari - 2012 december;83.5;2.0;82.2;2.4;0.4
2183;Q Gezondheids- en welzijnszorg;2012 april - 2013 maart;84.7;3.7;83.6;4.3;0.6
2184;Q Gezondheids- en welzijnszorg;2012 juli - 2013 juni;84.9;3.6;84.0;4.4;0.7
2185;Q Gezondheids- en welzijnszorg;2012 oktober - 2013 september;85.1;3.1;84.4;4.0;0.8
2186;Q Gezondheids- en welzijnszorg;2013 januari - 2013 december;85.2;2.1;84.7;3.1;1.0
2187;Q Gezondheids- en welzijnszorg;2013 april - 2014 maart;85.3;0.7;85.0;1.8;1.0
2188;Q Gezondheids- en welzijnszorg;2013 juli - 2014 juni;85.9;1.2;85.9;2.3;1.1
2189;Q Gezondheids- en welzijnszorg;2013 oktober - 2014 september;85.9;0.9;86.1;1.9;1.0
2190;Q Gezondheids- en welzijnszorg;2014 januari - 2014 december;86.6;1.6;86.9;2.5;0.9
2191;Q Gezondheids- en welzijnszorg;2014 april - 2015 maart;86.6;1.6;87.1;2.4;0.9
2192;Q Gezondheids- en welzijnszorg;2014 juli - 2015 juni;86.7;0.9;87.4;1.8;0.8
2193;Q Gezondheids- en welzijnszorg;2014 oktober - 2015 september;87.0;1.2;87.8;2.1;0.8
2194;Q Gezondheids- en welzijnszorg;2015 januari - 2015 december;86.4;-0.1;87.5;0.7;0.8
2195;Q Gezondheids- en welzijnszorg;2015 april - 2016 maart;87.0;0.5;88.2;1.2;0.7
2196;Q Gezondheids- en welzijnszorg;2015 juli - 2016 juni;86.5;-0.3;87.6;0.3;0.6
2197;Q Gezondheids- en welzijnszorg;2015 oktober - 2016 september;86.9;-0.1;88.1;0.3;0.4
2198;Q Gezondheids- en welzijnszorg;2016 januari - 2016 december ;88.0;1.8;89.2;2.0;0.2
2199;Q Gezondheids- en welzijnszorg;2016 april - 2017 maart;87.4;0.4;88.6;0.5;0.1
2200;Q Gezondheids- en welzijnszorg;2016 juli - 2017 juni;87.9;1.7;89.1;1.6;-0.1
2201;Q Gezondheids- en welzijnszorg;2016 oktober - 2017 september;88.4;1.8;89.5;1.6;-0.2
2202;Q Gezondheids- en welzijnszorg;2017 januari - 2017 december;89.2;1.3;90.2;1.1;-0.2
2203;Q Gezondheids- en welzijnszorg;2017 april - 2018 maart;89.8;2.8;90.8;2.5;-0.3
2204;Q Gezondheids- en welzijnszorg;2017 juli - 2018 juni;90.4;2.8;91.3;2.5;-0.3
2205;Q Gezondheids- en welzijnszorg;2017 oktober - 2018 september;90.9;2.9;91.8;2.6;-0.3
2206;Q Gezondheids- en welzijnszorg;2018 januari - 2018 december;91.2;2.3;92.0;2.0;-0.3
2207;Q Gezondheids- en welzijnszorg;2018 april - 2019 maart;92.2;2.7;92.9;2.3;-0.3
2208;Q Gezondheids- en welzijnszorg;2018 juli - 2019 juni;92.9;2.8;93.5;2.3;-0.4
2209;Q Gezondheids- en welzijnszorg;2018 oktober - 2019 september;92.9;2.2;93.4;1.7;-0.5
2210;Q Gezondheids- en welzijnszorg;2019 januari - 2019 december;94.1;3.2;94.4;2.7;-0.5
2211;Q Gezondheids- en welzijnszorg;2019 april - 2020 maart;95.7;3.8;96.0;3.4;-0.4
2212;Q Gezondheids- en welzijnszorg;2019 juli - 2020 juni;95.3;2.6;95.7;2.4;-0.2
2213;Q Gezondheids- en welzijnszorg;2019 oktober - 2020 september;97.2;4.6;97.5;4.4;-0.1
2214;Q Gezondheids- en welzijnszorg;2020 januari - 2020 december;98.4;4.6;98.7;4.5;-0.1
2215;Q Gezondheids- en welzijnszorg;2020 april - 2021 maart;97.2;1.6;97.4;1.5;-0.1
2216;Q Gezondheids- en welzijnszorg;2020 juli - 2021 juni;99.1;3.9;99.1;3.6;-0.3
2217;Q Gezondheids- en welzijnszorg;2020 oktober - 2021 september;100.3;3.2;100.4;3.0;-0.3
2218;Q Gezondheids- en welzijnszorg;2021 januari - 2021 december;100.0;1.6;100.0;1.3;-0.3
2219;Q Gezondheids- en welzijnszorg;2021 april - 2022 maart;101.4;4.3;101.3;4.0;-0.3
2220;Q Gezondheids- en welzijnszorg;2021 juli - 2022 juni;103.3;4.3;103.3;4.2;-0.1
2221;Q Gezondheids- en welzijnszorg;2021 oktober - 2022 september;103.1;2.8;103.1;2.7;-0.1
2222;Q Gezondheids- en welzijnszorg;2022 januari - 2022 december;105.1;5.1;105.0;5.0;-0.1
2223;Q Gezondheids- en welzijnszorg;2022 april - 2023 maart;105.6;4.1;105.4;4.1;-0.1
2224;Q Gezondheids- en welzijnszorg;2022 juli - 2023 juni;107.3;3.8;107.1;3.7;-0.1
2225;Q Gezondheids- en welzijnszorg;2022 oktober - 2023 september;108.9;5.6;108.7;5.5;-0.1
2226;Q Gezondheids- en welzijnszorg;2023 januari - 2023 december;111.7;6.2;111.5;6.1;-0.1
2227;Q Gezondheids- en welzijnszorg;2023 april - 2024 maart;114.1;8.1;113.8;7.9;-0.1
2228;Q Gezondheids- en welzijnszorg;2023 juli - 2024 juni;115.9;8.1;115.6;7.9;-0.1
2229;Q Gezondheids- en welzijnszorg;2023 oktober - 2024 september;117.7;8.1;117.4;8.0;-0.1
2230;Q Gezondheids- en welzijnszorg;2024 januari - 2024 december;119.6;7.1;119.2;7.0;-0.1
2231;R-U Cultuur, recreatie, overige diensten;2001;67.8;;64.8;;
2232;R-U Cultuur, recreatie, overige diensten;2002;71.2;5.0;68.5;5.8;0.7
2233;R-U Cultuur, recreatie, overige diensten;2003;74.8;5.0;72.2;5.4;0.4
2234;R-U Cultuur, recreatie, overige diensten;2004;75.9;1.5;73.1;1.3;-0.2
2235;R-U Cultuur, recreatie, overige diensten;2005;76.9;1.3;74.5;1.8;0.5
2236;R-U Cultuur, recreatie, overige diensten;2006;78.2;1.7;76.1;2.2;0.5
2237;R-U Cultuur, recreatie, overige diensten;2007;79.5;1.7;77.0;1.2;-0.5
2238;R-U Cultuur, recreatie, overige diensten;2008;81.6;2.6;78.8;2.3;-0.3
2239;R-U Cultuur, recreatie, overige diensten;2009;83.3;2.1;80.9;2.7;0.6
2240;R-U Cultuur, recreatie, overige diensten;2010;84.4;1.3;82.5;2.0;0.7
2241;R-U Cultuur, recreatie, overige diensten;2011;86.1;2.0;84.4;2.2;0.2
2242;R-U Cultuur, recreatie, overige diensten;2012;88.4;2.7;86.7;2.8;0.1
2243;R-U Cultuur, recreatie, overige diensten;2013;88.8;0.5;87.6;1.0;0.5
2244;R-U Cultuur, recreatie, overige diensten;2014;89.8;1.1;89.3;2.0;0.9
2245;R-U Cultuur, recreatie, overige diensten;2015;90.7;1.1;90.4;1.2;0.1
2246;R-U Cultuur, recreatie, overige diensten;2016;92.4;1.9;91.9;1.7;-0.2
2247;R-U Cultuur, recreatie, overige diensten;2017;93.8;1.4;92.9;1.1;-0.3
2248;R-U Cultuur, recreatie, overige diensten;2018;95.9;2.3;94.9;2.1;-0.2
2249;R-U Cultuur, recreatie, overige diensten;2019;99.4;3.6;98.2;3.4;-0.1
2250;R-U Cultuur, recreatie, overige diensten;2020;100.1;0.8;99.6;1.5;0.7
2251;R-U Cultuur, recreatie, overige diensten;2021;100.0;-0.1;100.0;0.4;0.5
2252;R-U Cultuur, recreatie, overige diensten;2022;107.2;7.2;106.3;6.3;-0.9
2253;R-U Cultuur, recreatie, overige diensten;2023;114.0;6.3;112.5;5.9;-0.4
2254;R-U Cultuur, recreatie, overige diensten;2024;120.2;5.5;118.5;5.3;-0.1
2255;R-U Cultuur, recreatie, overige diensten;2006 januari - 2006 december;78.2;1.7;76.1;2.2;0.5
2256;R-U Cultuur, recreatie, overige diensten;2006 april - 2007 maart;78.8;;76.6;;
2257;R-U Cultuur, recreatie, overige diensten;2006 juli - 2007 juni;79.2;;76.9;;
2258;R-U Cultuur, recreatie, overige diensten;2006 oktober - 2007 september;79.4;;77.1;;
2259;R-U Cultuur, recreatie, overige diensten;2007 januari - 2007 december;79.5;1.7;77.0;1.2;-0.5
2260;R-U Cultuur, recreatie, overige diensten;2007 april - 2008 maart;79.9;1.5;77.4;1.1;-0.4
2261;R-U Cultuur, recreatie, overige diensten;2007 juli - 2008 juni;80.4;1.5;77.8;1.2;-0.3
2262;R-U Cultuur, recreatie, overige diensten;2007 oktober - 2008 september;80.7;1.6;78.0;1.2;-0.4
2263;R-U Cultuur, recreatie, overige diensten;2008 januari - 2008 december;81.6;2.6;78.8;2.3;-0.3
2264;R-U Cultuur, recreatie, overige diensten;2008 april - 2009 maart;82.2;2.8;79.4;2.6;-0.2
2265;R-U Cultuur, recreatie, overige diensten;2008 juli - 2009 juni;83.0;3.2;80.3;3.2;0.0
2266;R-U Cultuur, recreatie, overige diensten;2008 oktober - 2009 september;83.1;2.9;80.6;3.3;0.4
2267;R-U Cultuur, recreatie, overige diensten;2009 januari - 2009 december;83.3;2.1;80.9;2.7;0.6
2268;R-U Cultuur, recreatie, overige diensten;2009 april - 2010 maart;83.9;2.1;81.7;3.0;0.8
2269;R-U Cultuur, recreatie, overige diensten;2009 juli - 2010 juni;84.4;1.7;82.5;2.7;1.0
2270;R-U Cultuur, recreatie, overige diensten;2009 oktober - 2010 september;84.3;1.5;82.5;2.3;0.8
2271;R-U Cultuur, recreatie, overige diensten;2010 januari - 2010 december;84.4;1.3;82.5;2.0;0.7
2272;R-U Cultuur, recreatie, overige diensten;2010 april - 2011 maart;84.4;0.6;82.6;1.1;0.5
2273;R-U Cultuur, recreatie, overige diensten;2010 juli - 2011 juni;84.7;0.4;83.0;0.6;0.2
2274;R-U Cultuur, recreatie, overige diensten;2010 oktober - 2011 september;85.0;0.8;83.3;1.0;0.2
2275;R-U Cultuur, recreatie, overige diensten;2011 januari - 2011 december;86.1;2.0;84.4;2.2;0.2
2276;R-U Cultuur, recreatie, overige diensten;2011 april - 2012 maart;86.2;2.1;84.4;2.2;0.1
2277;R-U Cultuur, recreatie, overige diensten;2011 juli - 2012 juni;86.5;2.1;84.8;2.2;0.1
2278;R-U Cultuur, recreatie, overige diensten;2011 oktober - 2012 september;87.4;2.8;85.7;2.9;0.2
2279;R-U Cultuur, recreatie, overige diensten;2012 januari - 2012 december;88.4;2.7;86.7;2.8;0.1
2280;R-U Cultuur, recreatie, overige diensten;2012 april - 2013 maart;89.4;3.8;87.8;4.0;0.3
2281;R-U Cultuur, recreatie, overige diensten;2012 juli - 2013 juni;89.3;3.2;87.8;3.6;0.4
2282;R-U Cultuur, recreatie, overige diensten;2012 oktober - 2013 september;89.2;2.1;87.9;2.6;0.5
2283;R-U Cultuur, recreatie, overige diensten;2013 januari - 2013 december;88.8;0.5;87.6;1.0;0.5
2284;R-U Cultuur, recreatie, overige diensten;2013 april - 2014 maart;88.9;-0.6;87.8;0.0;0.6
2285;R-U Cultuur, recreatie, overige diensten;2013 juli - 2014 juni;89.2;-0.1;88.2;0.4;0.5
2286;R-U Cultuur, recreatie, overige diensten;2013 oktober - 2014 september;89.0;-0.2;88.3;0.4;0.7
2287;R-U Cultuur, recreatie, overige diensten;2014 januari - 2014 december;89.8;1.1;89.3;2.0;0.9
2288;R-U Cultuur, recreatie, overige diensten;2014 april - 2015 maart;90.0;1.3;89.6;2.1;0.8
2289;R-U Cultuur, recreatie, overige diensten;2014 juli - 2015 juni;90.4;1.4;90.1;2.2;0.7
2290;R-U Cultuur, recreatie, overige diensten;2014 oktober - 2015 september;91.1;2.3;90.7;2.8;0.4
2291;R-U Cultuur, recreatie, overige diensten;2015 januari - 2015 december;90.7;1.1;90.4;1.2;0.1
2292;R-U Cultuur, recreatie, overige diensten;2015 april - 2016 maart;91.3;1.5;90.9;1.5;0.0
2293;R-U Cultuur, recreatie, overige diensten;2015 juli - 2016 juni;91.0;0.7;90.7;0.7;0.0
2294;R-U Cultuur, recreatie, overige diensten;2015 oktober - 2016 september;91.6;0.6;91.2;0.5;-0.1
2295;R-U Cultuur, recreatie, overige diensten;2016 januari - 2016 december ;92.4;1.9;91.9;1.7;-0.2
2296;R-U Cultuur, recreatie, overige diensten;2016 april - 2017 maart;92.1;0.9;91.5;0.6;-0.3
2297;R-U Cultuur, recreatie, overige diensten;2016 juli - 2017 juni;92.8;1.9;92.1;1.6;-0.3
2298;R-U Cultuur, recreatie, overige diensten;2016 oktober - 2017 september;93.1;1.6;92.3;1.2;-0.4
2299;R-U Cultuur, recreatie, overige diensten;2017 januari - 2017 december;93.8;1.4;92.9;1.1;-0.3
2300;R-U Cultuur, recreatie, overige diensten;2017 april - 2018 maart;94.4;2.5;93.5;2.2;-0.3
2301;R-U Cultuur, recreatie, overige diensten;2017 juli - 2018 juni;95.2;2.6;94.2;2.3;-0.3
2302;R-U Cultuur, recreatie, overige diensten;2017 oktober - 2018 september;95.8;2.9;94.8;2.7;-0.2
2303;R-U Cultuur, recreatie, overige diensten;2018 januari - 2018 december;95.9;2.3;94.9;2.1;-0.2
2304;R-U Cultuur, recreatie, overige diensten;2018 april - 2019 maart;97.1;2.8;96.0;2.6;-0.2
2305;R-U Cultuur, recreatie, overige diensten;2018 juli - 2019 juni;97.7;2.7;96.6;2.5;-0.2
2306;R-U Cultuur, recreatie, overige diensten;2018 oktober - 2019 september;98.1;2.4;96.9;2.3;-0.1
2307;R-U Cultuur, recreatie, overige diensten;2019 januari - 2019 december;99.4;3.6;98.2;3.4;-0.1
2308;R-U Cultuur, recreatie, overige diensten;2019 april - 2020 maart;100.8;3.8;99.6;3.8;0.0
2309;R-U Cultuur, recreatie, overige diensten;2019 juli - 2020 juni;100.3;2.7;99.6;3.1;0.4
2310;R-U Cultuur, recreatie, overige diensten;2019 oktober - 2020 september;101.0;3.0;100.4;3.6;0.6
2311;R-U Cultuur, recreatie, overige diensten;2020 januari - 2020 december;100.1;0.8;99.6;1.5;0.7
2312;R-U Cultuur, recreatie, overige diensten;2020 april - 2021 maart;97.8;-3.0;98.0;-1.7;1.4
2313;R-U Cultuur, recreatie, overige diensten;2020 juli - 2021 juni;97.2;-3.1;97.4;-2.2;0.9
2314;R-U Cultuur, recreatie, overige diensten;2020 oktober - 2021 september;98.7;-2.3;98.9;-1.5;0.9
2315;R-U Cultuur, recreatie, overige diensten;2021 januari - 2021 december;100.0;-0.1;100.0;0.4;0.5
2316;R-U Cultuur, recreatie, overige diensten;2021 april - 2022 maart;101.7;4.0;101.2;3.3;-0.6
2317;R-U Cultuur, recreatie, overige diensten;2021 juli - 2022 juni;105.2;8.2;104.3;7.1;-1.1
2318;R-U Cultuur, recreatie, overige diensten;2021 oktober - 2022 september;105.5;6.9;104.6;5.7;-1.1
2319;R-U Cultuur, recreatie, overige diensten;2022 januari - 2022 december;107.2;7.2;106.3;6.3;-0.9
2320;R-U Cultuur, recreatie, overige diensten;2022 april - 2023 maart;108.6;6.8;107.5;6.2;-0.6
2321;R-U Cultuur, recreatie, overige diensten;2022 juli - 2023 juni;110.4;4.9;109.2;4.7;-0.2
2322;R-U Cultuur, recreatie, overige diensten;2022 oktober - 2023 september;112.1;6.2;110.8;5.9;-0.3
2323;R-U Cultuur, recreatie, overige diensten;2023 januari - 2023 december;114.0;6.3;112.5;5.9;-0.4
2324;R-U Cultuur, recreatie, overige diensten;2023 april - 2024 maart;115.7;6.5;114.2;6.2;-0.3
2325;R-U Cultuur, recreatie, overige diensten;2023 juli - 2024 juni;117.0;6.0;115.4;5.7;-0.3
2326;R-U Cultuur, recreatie, overige diensten;2023 oktober - 2024 september;118.6;5.8;116.9;5.5;-0.2
2327;R-U Cultuur, recreatie, overige diensten;2024 januari - 2024 december;120.2;5.5;118.5;5.3;-0.1
