ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
3303;60 tot 65 jaar;2;2014;1039630;519400;520219
3304;60 tot 65 jaar;2;2015;1040243;519004;521199
3305;60 tot 65 jaar;2;2016;1046273;520933;525414
3306;60 tot 65 jaar;2;2017;1058335;526262;532008
3307;60 tot 65 jaar;2;2018;1067002;529863;537114
3308;60 tot 65 jaar;2;2019;1080630;536205;544312
3309;60 tot 65 jaar;2;2020;1097015;543713;553093
3310;60 tot 65 jaar;2;2021;1111670;551045;560521
3311;60 tot 65 jaar;2;2022;1128142;558888;569222
3312;60 tot 65 jaar;2;2023;1143094;566311;576895
3313;60 tot 65 jaar;2;2024;1158559;573946;584401
3314;60 tot 65 jaar;2;2025;1171112;580121;590262
3315;60 tot 65 jaar;2;2026;1177298;583286;593394
3316;60 tot 65 jaar;2;2027;1173502;581376;591799
3317;60 tot 65 jaar;2;2028;1166873;578083;588747
3318;60 tot 65 jaar;2;2029;1158683;573500;585556
3319;60 tot 65 jaar;2;2030;1157523;572054;585645
3320;60 tot 65 jaar;2;2031;1154894;569974;585544
3321;60 tot 65 jaar;2;2032;1146421;564910;581986
3322;60 tot 65 jaar;2;2033;1129571;554716;574862
3323;60 tot 65 jaar;2;2034;1094699;536698;558155
3324;60 tot 65 jaar;2;2035;1043360;510456;533026
3325;60 tot 65 jaar;2;2036;989684;483843;506095
3326;60 tot 65 jaar;2;2037;945206;461450;483308
3327;60 tot 65 jaar;2;2038;908903;444229;464645
3328;60 tot 65 jaar;2;2039;890336;434859;455353
3329;60 tot 65 jaar;2;2040;878245;428546;449337
3330;60 tot 65 jaar;2;2041;878391;428855;449523
3331;60 tot 65 jaar;2;2042;877682;427939;449756
3332;60 tot 65 jaar;2;2043;874211;426451;448031
3333;60 tot 65 jaar;2;2044;867546;423231;444591
3334;60 tot 65 jaar;2;2045;864818;422665;443241
3335;60 tot 65 jaar;2;2046;861122;420792;440832
3336;60 tot 65 jaar;2;2047;864201;422657;441619
3337;60 tot 65 jaar;2;2048;872035;427870;445787
3338;60 tot 65 jaar;2;2049;881793;432590;449825
3339;60 tot 65 jaar;2;2050;889783;436196;453677
3340;60 tot 65 jaar;2;2051;900508;442586;458484
3341;60 tot 65 jaar;2;2052;906604;446788;461481
3342;60 tot 65 jaar;2;2053;911198;449211;463350
3343;60 tot 65 jaar;2;2054;915310;450992;465129
3344;60 tot 65 jaar;2;2055;918320;452814;465909
3345;60 tot 65 jaar;2;2056;912254;449509;462136
3346;60 tot 65 jaar;2;2057;904893;446032;458439
3347;60 tot 65 jaar;2;2058;901530;443329;456785
3348;60 tot 65 jaar;2;2059;903853;444253;458469
3349;60 tot 65 jaar;2;2060;907039;446254;459862
3350;60 tot 65 jaar;3;2011;1104112;553765;550348
3351;60 tot 65 jaar;3;2012;1071705;536959;534745
3352;60 tot 65 jaar;3;2013;1054147;528147;526001
3353;60 tot 65 jaar;3;2014;1047862;524205;523633
3354;60 tot 65 jaar;3;2015;1050902;525271;525674
3355;60 tot 65 jaar;3;2016;1059790;528768;531034
3356;60 tot 65 jaar;3;2017;1074834;535870;538967
3357;60 tot 65 jaar;3;2018;1086554;541208;545440
3358;60 tot 65 jaar;3;2019;1103104;549299;554021
3359;60 tot 65 jaar;3;2020;1123182;558826;564344
3360;60 tot 65 jaar;3;2021;1142069;568876;573336
3361;60 tot 65 jaar;3;2022;1163041;578971;583919
3362;60 tot 65 jaar;3;2023;1181947;588524;593546
3363;60 tot 65 jaar;3;2024;1200899;598467;602556
3364;60 tot 65 jaar;3;2025;1217666;607521;610552
3365;60 tot 65 jaar;3;2026;1229227;613475;615819
3366;60 tot 65 jaar;3;2027;1230513;614750;616045
3367;60 tot 65 jaar;3;2028;1228886;614187;614932
3368;60 tot 65 jaar;3;2029;1225506;611858;613434
3369;60 tot 65 jaar;3;2030;1228901;613539;615828
3370;60 tot 65 jaar;3;2031;1231382;613524;617733
3371;60 tot 65 jaar;3;2032;1227983;611508;616853
3372;60 tot 65 jaar;3;2033;1216377;604313;612434
3373;60 tot 65 jaar;3;2034;1186637;588943;598507
3374;60 tot 65 jaar;3;2035;1140790;565579;575726
3375;60 tot 65 jaar;3;2036;1093182;541469;551855
3376;60 tot 65 jaar;3;2037;1054794;523020;532191
3377;60 tot 65 jaar;3;2038;1024909;508380;516373
3378;60 tot 65 jaar;3;2039;1013969;503603;510249
3379;60 tot 65 jaar;3;2040;1009223;501334;507548
3380;60 tot 65 jaar;3;2041;1017962;506067;511453
3381;60 tot 65 jaar;3;2042;1025761;509119;515605
3382;60 tot 65 jaar;3;2043;1031203;512303;517907
3383;60 tot 65 jaar;3;2044;1034208;514267;519668
3384;60 tot 65 jaar;3;2045;1042419;518632;523728
3385;60 tot 65 jaar;3;2046;1048366;521684;527106
3386;60 tot 65 jaar;3;2047;1061711;528148;534098
3387;60 tot 65 jaar;3;2048;1081017;538480;543710
3388;60 tot 65 jaar;3;2049;1101290;548467;553574
3389;60 tot 65 jaar;3;2050;1118928;556573;563132
3390;60 tot 65 jaar;3;2051;1139617;567222;573713
3391;60 tot 65 jaar;3;2052;1157008;574750;581694
3392;60 tot 65 jaar;3;2053;1170274;580746;588305
3393;60 tot 65 jaar;3;2054;1181515;586316;594063
3394;60 tot 65 jaar;3;2055;1190246;590841;598435
3395;60 tot 65 jaar;3;2056;1188111;589565;598959
3396;60 tot 65 jaar;3;2057;1185535;588966;598501
3397;60 tot 65 jaar;3;2058;1185736;589026;599758
3398;60 tot 65 jaar;3;2059;1192556;592806;602587
3399;60 tot 65 jaar;3;2060;1200994;595851;605417
3400;60 tot 65 jaar;4;2011;1102840;553007;549832
3401;60 tot 65 jaar;4;2012;1069036;535383;533656
3402;60 tot 65 jaar;4;2013;1050064;525747;524316
3403;60 tot 65 jaar;4;2014;1041926;520725;521185
3404;60 tot 65 jaar;4;2015;1043234;520775;522463
3405;60 tot 65 jaar;4;2016;1050108;523122;526996
3406;60 tot 65 jaar;4;2017;1062937;528970;533965
3407;60 tot 65 jaar;4;2018;1072418;533004;539422
3408;60 tot 65 jaar;4;2019;1086901;539857;547033
3409;60 tot 65 jaar;4;2020;1104449;548101;556315
3410;60 tot 65 jaar;4;2021;1120755;556409;564227
3411;60 tot 65 jaar;4;2022;1138384;564763;573587
3412;60 tot 65 jaar;4;2023;1154497;572628;581745
3413;60 tot 65 jaar;4;2024;1170285;580730;589405
3414;60 tot 65 jaar;4;2025;1183620;587602;596032
3415;60 tot 65 jaar;4;2026;1191298;591726;599739
3416;60 tot 65 jaar;4;2027;1188983;590793;598526
3417;60 tot 65 jaar;4;2028;1183655;588017;595678
3418;60 tot 65 jaar;4;2029;1176355;583605;592853
3419;60 tot 65 jaar;4;2030;1176124;582739;593246
3420;60 tot 65 jaar;4;2031;1174234;580854;593535
3421;60 tot 65 jaar;4;2032;1166539;576183;590563
3422;60 tot 65 jaar;4;2033;1150163;566213;583989
3423;60 tot 65 jaar;4;2034;1116310;548376;567566
3424;60 tot 65 jaar;4;2035;1065756;522915;542899
3425;60 tot 65 jaar;4;2036;1013244;496543;516764
3426;60 tot 65 jaar;4;2037;969395;475037;494537
3427;60 tot 65 jaar;4;2038;933930;457785;476095
3428;60 tot 65 jaar;4;2039;916214;449265;466879
3429;60 tot 65 jaar;4;2040;905141;443882;461289
3430;60 tot 65 jaar;4;2041;906800;444683;462206
3431;60 tot 65 jaar;4;2042;907812;444179;463051
3432;60 tot 65 jaar;4;2043;905380;443430;461763
3433;60 tot 65 jaar;4;2044;899950;440829;458865
3434;60 tot 65 jaar;4;2045;899681;441166;458141
3435;60 tot 65 jaar;4;2046;897098;439707;456692
3436;60 tot 65 jaar;4;2047;901557;442187;458979
3437;60 tot 65 jaar;4;2048;911492;447970;463899
3438;60 tot 65 jaar;4;2049;922295;453737;468752
3439;60 tot 65 jaar;4;2050;931638;458420;473351
3440;60 tot 65 jaar;4;2051;945242;465384;479448
3441;60 tot 65 jaar;4;2052;953925;470038;483624
3442;60 tot 65 jaar;4;2053;959161;472335;486507
3443;60 tot 65 jaar;4;2054;964269;474705;488732
3444;60 tot 65 jaar;4;2055;967375;476782;489905
3445;60 tot 65 jaar;4;2056;960249;473463;486756
3446;60 tot 65 jaar;4;2057;953493;470639;482658
3447;60 tot 65 jaar;4;2058;950192;468912;481183
3448;60 tot 65 jaar;4;2059;952876;470646;482317
3449;60 tot 65 jaar;4;2060;955240;472579;483946
3450;60 tot 65 jaar;5;2011;1103690;553509;550177
3451;60 tot 65 jaar;5;2012;1070848;536448;534395
3452;60 tot 65 jaar;5;2013;1052885;527409;525477
3453;60 tot 65 jaar;5;2014;1045820;523015;522810
3454;60 tot 65 jaar;5;2015;1048300;523731;524568
3455;60 tot 65 jaar;5;2016;1056473;526787;529677
3456;60 tot 65 jaar;5;2017;1070669;533446;537210
3457;60 tot 65 jaar;5;2018;1081692;538373;543350
3458;60 tot 65 jaar;5;2019;1097620;546126;551524
3459;60 tot 65 jaar;5;2020;1116922;555399;561587
3460;60 tot 65 jaar;5;2021;1135075;564791;570254
3461;60 tot 65 jaar;5;2022;1154469;574048;580428
3462;60 tot 65 jaar;5;2023;1172653;583203;589425
3463;60 tot 65 jaar;5;2024;1190640;592536;598030
3464;60 tot 65 jaar;5;2025;1206124;600674;605527
3465;60 tot 65 jaar;5;2026;1216007;606099;610117
3466;60 tot 65 jaar;5;2027;1215909;606384;609667
3467;60 tot 65 jaar;5;2028;1212926;604955;607884
3468;60 tot 65 jaar;5;2029;1208011;601843;606121
3469;60 tot 65 jaar;5;2030;1210054;602466;607514
3470;60 tot 65 jaar;5;2031;1210728;601947;609059
3471;60 tot 65 jaar;5;2032;1205985;598682;607293
3472;60 tot 65 jaar;5;2033;1192111;590506;601701
3473;60 tot 65 jaar;5;2034;1160528;574066;586611
3474;60 tot 65 jaar;5;2035;1113485;550203;563346
3475;60 tot 65 jaar;5;2036;1063809;525235;538555
3476;60 tot 65 jaar;5;2037;1022664;504961;517574
3477;60 tot 65 jaar;5;2038;990065;489432;500716
3478;60 tot 65 jaar;5;2039;976258;482730;493557
3479;60 tot 65 jaar;5;2040;968989;479185;489932
3480;60 tot 65 jaar;5;2041;974836;482509;492862
3481;60 tot 65 jaar;5;2042;980403;484343;495942
3482;60 tot 65 jaar;5;2043;983229;486064;496883
3483;60 tot 65 jaar;5;2044;982773;486127;496439
3484;60 tot 65 jaar;5;2045;987047;488643;498536
3485;60 tot 65 jaar;5;2046;989669;489768;499901
3486;60 tot 65 jaar;5;2047;999518;494593;504660
3487;60 tot 65 jaar;5;2048;1015192;502926;512055
3488;60 tot 65 jaar;5;2049;1030817;511247;520034
3489;60 tot 65 jaar;5;2050;1045309;517902;527487
3490;60 tot 65 jaar;5;2051;1063801;526954;536448
3491;60 tot 65 jaar;5;2052;1077111;533430;543235
3492;60 tot 65 jaar;5;2053;1086680;537677;548646
3493;60 tot 65 jaar;5;2054;1095043;541520;553151
3494;60 tot 65 jaar;5;2055;1101816;545189;556651
3495;60 tot 65 jaar;5;2056;1097367;542859;554814
3496;60 tot 65 jaar;5;2057;1092874;541079;551780
3497;60 tot 65 jaar;5;2058;1091237;540057;551725
3498;60 tot 65 jaar;5;2059;1096374;542013;553950
3499;60 tot 65 jaar;5;2060;1101650;544515;556796
3500;65 tot 70 jaar;1;2011;790697;390922;399775
3501;65 tot 70 jaar;1;2012;873751;432872;440878
3502;65 tot 70 jaar;1;2013;941566;466336;475231
3503;65 tot 70 jaar;1;2014;985156;488163;496993
3504;65 tot 70 jaar;1;2015;1013220;502169;511051
3505;65 tot 70 jaar;1;2016;1044794;517557;527237
3506;65 tot 70 jaar;1;2017;1013956;501859;512098
3507;65 tot 70 jaar;1;2018;997121;493610;503511
3508;65 tot 70 jaar;1;2019;990663;489745;500918
3509;65 tot 70 jaar;1;2020;993080;490568;502512
3510;65 tot 70 jaar;1;2021;1000940;493627;507313
3511;65 tot 70 jaar;1;2022;1014413;499989;514424
3512;65 tot 70 jaar;1;2023;1024880;504709;520171
3513;65 tot 70 jaar;1;2024;1039939;511980;527959
3514;65 tot 70 jaar;1;2025;1058000;520560;537440
3515;65 tot 70 jaar;1;2026;1074825;529241;545584
3516;65 tot 70 jaar;1;2027;1093174;537987;555187
3517;65 tot 70 jaar;1;2028;1109967;546270;563697
3518;65 tot 70 jaar;1;2029;1126655;554871;571784
3519;65 tot 70 jaar;1;2030;1141056;562311;578745
3520;65 tot 70 jaar;1;2031;1150056;567069;582988
3521;65 tot 70 jaar;1;2032;1149440;567023;582416
3522;65 tot 70 jaar;1;2033;1145943;565419;580524
3523;65 tot 70 jaar;1;2034;1140663;562193;578470
3524;65 tot 70 jaar;1;2035;1142416;562630;579785
3525;65 tot 70 jaar;1;2036;1142723;561854;580869
3526;65 tot 70 jaar;1;2037;1137375;558490;578885
3527;65 tot 70 jaar;1;2038;1123275;550154;573121
3528;65 tot 70 jaar;1;2039;1092264;534116;558147
3529;65 tot 70 jaar;1;2040;1045533;510578;534955
3530;65 tot 70 jaar;1;2041;997080;486526;510554
3531;65 tot 70 jaar;1;2042;956827;467004;489823
3532;65 tot 70 jaar;1;2043;924839;451847;472991
3533;65 tot 70 jaar;1;2044;910278;444902;465376
3534;65 tot 70 jaar;1;2045;901796;440898;460898
3535;65 tot 70 jaar;1;2046;905762;443004;462757
3536;65 tot 70 jaar;1;2047;908758;443900;464858
3537;65 tot 70 jaar;1;2048;909213;444241;464972
3538;65 tot 70 jaar;1;2049;906815;443190;463625
3539;65 tot 70 jaar;1;2050;909146;444599;464547
3540;65 tot 70 jaar;1;2051;909606;444912;464695
3541;65 tot 70 jaar;1;2052;916907;448732;468175
3542;65 tot 70 jaar;1;2053;930001;455677;474324
3543;65 tot 70 jaar;1;2054;943565;462584;480981
3544;65 tot 70 jaar;1;2055;955221;468120;487102
3545;65 tot 70 jaar;1;2056;970558;476040;494518
3546;65 tot 70 jaar;1;2057;981519;481660;499859
3547;65 tot 70 jaar;1;2058;988960;485110;503849
3548;65 tot 70 jaar;1;2059;995621;488316;507305
3549;65 tot 70 jaar;1;2060;1000783;491083;509700
3550;65 tot 70 jaar;2;2011;789757;390350;399407
3551;65 tot 70 jaar;2;2012;871563;431575;440015
3552;65 tot 70 jaar;2;2013;937990;464210;473806
3553;65 tot 70 jaar;2;2014;979448;484751;494699
3554;65 tot 70 jaar;2;2015;1005736;497691;508037
3555;65 tot 70 jaar;2;2016;1035152;511951;523329
3556;65 tot 70 jaar;2;2017;1002674;495214;507507
3557;65 tot 70 jaar;2;2018;984261;485935;498326
3558;65 tot 70 jaar;2;2019;975659;480908;494814
3559;65 tot 70 jaar;2;2020;976277;480768;495456
3560;65 tot 70 jaar;2;2021;982382;482877;499454
3561;65 tot 70 jaar;2;2022;993849;488208;505707
3562;65 tot 70 jaar;2;2023;1002276;491579;510468
3563;65 tot 70 jaar;2;2024;1014636;497608;517053
3564;65 tot 70 jaar;2;2025;1029866;504446;525451
3565;65 tot 70 jaar;2;2026;1044626;511778;532444
3566;65 tot 70 jaar;2;2027;1059625;519171;540780
3567;65 tot 70 jaar;2;2028;1074531;525625;548157
3568;65 tot 70 jaar;2;2029;1088218;532447;555197
3569;65 tot 70 jaar;2;2030;1099507;538239;561126
3570;65 tot 70 jaar;2;2031;1104884;541660;564026
3571;65 tot 70 jaar;2;2032;1103042;540584;562452
3572;65 tot 70 jaar;2;2033;1098072;537975;559981
3573;65 tot 70 jaar;2;2034;1090602;533500;556726
3574;65 tot 70 jaar;2;2035;1089009;532188;556738
3575;65 tot 70 jaar;2;2036;1087315;530350;556728
3576;65 tot 70 jaar;2;2037;1079482;525877;553514
3577;65 tot 70 jaar;2;2038;1062708;516096;546690
3578;65 tot 70 jaar;2;2039;1030406;499149;531249
3579;65 tot 70 jaar;2;2040;982548;475417;507204
3580;65 tot 70 jaar;2;2041;934169;451285;482817
3581;65 tot 70 jaar;2;2042;893019;431449;461392
3582;65 tot 70 jaar;2;2043;859333;415489;443842
3583;65 tot 70 jaar;2;2044;842108;407221;435161
3584;65 tot 70 jaar;2;2045;831276;402106;429562
3585;65 tot 70 jaar;2;2046;832062;402935;429798
3586;65 tot 70 jaar;2;2047;832152;402415;430042
3587;65 tot 70 jaar;2;2048;829472;401404;428575
3588;65 tot 70 jaar;2;2049;823965;398385;425614
3589;65 tot 70 jaar;2;2050;822872;397814;424712
3590;65 tot 70 jaar;2;2051;819617;396268;422920
3591;65 tot 70 jaar;2;2052;822914;398207;424122
3592;65 tot 70 jaar;2;2053;831916;403479;428431
3593;65 tot 70 jaar;2;2054;841393;407706;432855
3594;65 tot 70 jaar;2;2055;848980;412154;436319
3595;65 tot 70 jaar;2;2056;859152;417674;441018
3596;65 tot 70 jaar;2;2057;866492;421673;444236
3597;65 tot 70 jaar;2;2058;870620;423521;446834
3598;65 tot 70 jaar;2;2059;874510;425238;448805
3599;65 tot 70 jaar;2;2060;877643;426353;449661
3600;65 tot 70 jaar;3;2011;791477;391399;400090
3601;65 tot 70 jaar;3;2012;875568;433945;441598
3602;65 tot 70 jaar;3;2013;944645;468195;476479
3603;65 tot 70 jaar;3;2014;989591;490852;498758
3604;65 tot 70 jaar;3;2015;1019097;505654;513424
3605;65 tot 70 jaar;3;2016;1052450;522069;530338
3606;65 tot 70 jaar;3;2017;1022958;507110;515789
3607;65 tot 70 jaar;3;2018;1007270;499662;507693
3608;65 tot 70 jaar;3;2019;1002398;496492;505828
3609;65 tot 70 jaar;3;2020;1006423;498202;508067
3610;65 tot 70 jaar;3;2021;1015180;502047;513278
3611;65 tot 70 jaar;3;2022;1030486;509194;521083
3612;65 tot 70 jaar;3;2023;1042268;514838;527517
3613;65 tot 70 jaar;3;2024;1059090;523004;536142
3614;65 tot 70 jaar;3;2025;1078949;532575;546441
3615;65 tot 70 jaar;3;2026;1097525;542259;555215
3616;65 tot 70 jaar;3;2027;1117380;552071;565719
3617;65 tot 70 jaar;3;2028;1136532;561532;575045
3618;65 tot 70 jaar;3;2029;1155659;571413;584043
3619;65 tot 70 jaar;3;2030;1171886;579954;591835
3620;65 tot 70 jaar;3;2031;1182488;585936;596779
3621;65 tot 70 jaar;3;2032;1184583;587230;597466
3622;65 tot 70 jaar;3;2033;1183775;586914;596511
3623;65 tot 70 jaar;3;2034;1180251;584735;595289
3624;65 tot 70 jaar;3;2035;1184157;586297;597610
3625;65 tot 70 jaar;3;2036;1186675;587117;599802
3626;65 tot 70 jaar;3;2037;1184438;585398;599023
3627;65 tot 70 jaar;3;2038;1172772;578627;594410
3628;65 tot 70 jaar;3;2039;1144833;564077;580560
3629;65 tot 70 jaar;3;2040;1101150;542028;558489
3630;65 tot 70 jaar;3;2041;1054946;519938;535064
3631;65 tot 70 jaar;3;2042;1016657;500998;515758
3632;65 tot 70 jaar;3;2043;987877;487375;501046
3633;65 tot 70 jaar;3;2044;977386;482746;495266
3634;65 tot 70 jaar;3;2045;973403;480619;492588
3635;65 tot 70 jaar;3;2046;980612;484955;496315
3636;65 tot 70 jaar;3;2047;988948;488128;500434
3637;65 tot 70 jaar;3;2048;992683;491549;502479
3638;65 tot 70 jaar;3;2049;995496;493244;503752
3639;65 tot 70 jaar;3;2050;1003624;496683;507078
3640;65 tot 70 jaar;3;2051;1008937;499944;510505
3641;65 tot 70 jaar;3;2052;1022361;505737;517117
3642;65 tot 70 jaar;3;2053;1041126;515686;525833
3643;65 tot 70 jaar;3;2054;1060989;525012;534854
3644;65 tot 70 jaar;3;2055;1078185;533845;544345
3645;65 tot 70 jaar;3;2056;1099047;544048;555075
3646;65 tot 70 jaar;3;2057;1116681;551712;563304
3647;65 tot 70 jaar;3;2058;1129517;557511;570798
3648;65 tot 70 jaar;3;2059;1141420;563085;576887
3649;65 tot 70 jaar;3;2060;1151368;567677;581407
3650;65 tot 70 jaar;4;2011;790264;390659;399603
3651;65 tot 70 jaar;4;2012;872708;432239;440461
3652;65 tot 70 jaar;4;2013;939744;465243;474501
3653;65 tot 70 jaar;4;2014;982465;486535;495935
3654;65 tot 70 jaar;4;2015;1009741;500089;509643
3655;65 tot 70 jaar;4;2016;1040233;514827;525415
3656;65 tot 70 jaar;4;2017;1008674;498735;509989
3657;65 tot 70 jaar;4;2018;991101;490026;501061
3658;65 tot 70 jaar;4;2019;983743;485657;498111
3659;65 tot 70 jaar;4;2020;985370;486076;499290
3660;65 tot 70 jaar;4;2021;992272;488547;503681
3661;65 tot 70 jaar;4;2022;1004723;494380;510332
3662;65 tot 70 jaar;4;2023;1014302;498607;515637
3663;65 tot 70 jaar;4;2024;1028196;505257;522998
3664;65 tot 70 jaar;4;2025;1045365;513294;532043
3665;65 tot 70 jaar;4;2026;1061245;521409;539751
3666;65 tot 70 jaar;4;2027;1078296;529370;548824
3667;65 tot 70 jaar;4;2028;1093633;536982;556640
3668;65 tot 70 jaar;4;2029;1108953;544714;564246
3669;65 tot 70 jaar;4;2030;1122163;551486;570665
3670;65 tot 70 jaar;4;2031;1129699;555254;574213
3671;65 tot 70 jaar;4;2032;1127558;554580;573050
3672;65 tot 70 jaar;4;2033;1122935;552139;570584
3673;65 tot 70 jaar;4;2034;1115913;548005;567891
3674;65 tot 70 jaar;4;2035;1116664;547751;568694
3675;65 tot 70 jaar;4;2036;1115953;546506;569394
3676;65 tot 70 jaar;4;2037;1109154;542266;566973
3677;65 tot 70 jaar;4;2038;1093627;533087;560509
3678;65 tot 70 jaar;4;2039;1061297;516615;544856
3679;65 tot 70 jaar;4;2040;1014221;492712;521454
3680;65 tot 70 jaar;4;2041;965292;468733;496956
3681;65 tot 70 jaar;4;2042;924482;448729;475760
3682;65 tot 70 jaar;4;2043;891563;433156;458384
3683;65 tot 70 jaar;4;2044;875479;425624;449849
3684;65 tot 70 jaar;4;2045;865189;420693;444338
3685;65 tot 70 jaar;4;2046;866872;421817;445158
3686;65 tot 70 jaar;4;2047;867841;421673;446240
3687;65 tot 70 jaar;4;2048;866128;420765;445426
3688;65 tot 70 jaar;4;2049;861275;418715;442772
3689;65 tot 70 jaar;4;2050;861486;418866;442716
3690;65 tot 70 jaar;4;2051;859216;417910;441428
3691;65 tot 70 jaar;4;2052;864173;420490;443437
3692;65 tot 70 jaar;4;2053;874568;426356;448162
3693;65 tot 70 jaar;4;2054;885145;431996;453382
3694;65 tot 70 jaar;4;2055;893705;436375;457712
3695;65 tot 70 jaar;4;2056;906018;443309;463544
3696;65 tot 70 jaar;4;2057;914696;447852;466734
3697;65 tot 70 jaar;4;2058;920129;450389;469357
3698;65 tot 70 jaar;4;2059;924541;452443;472162
3699;65 tot 70 jaar;4;2060;928437;454897;473893
3700;65 tot 70 jaar;5;2011;791102;391169;399936
3701;65 tot 70 jaar;5;2012;874709;433433;441253
3702;65 tot 70 jaar;5;2013;943182;467311;475874
3703;65 tot 70 jaar;5;2014;987461;489546;497917
3704;65 tot 70 jaar;5;2015;1016242;503946;512290
3705;65 tot 70 jaar;5;2016;1048629;519881;528803
3706;65 tot 70 jaar;5;2017;1018517;504586;513954
3707;65 tot 70 jaar;5;2018;1002273;496690;505593
3708;65 tot 70 jaar;5;2019;996499;493157;503329
3709;65 tot 70 jaar;5;2020;999548;494365;505149
3710;65 tot 70 jaar;5;2021;1008072;497791;510277
3711;65 tot 70 jaar;5;2022;1022192;504549;517631
3712;65 tot 70 jaar;5;2023;1033160;509527;523673
3713;65 tot 70 jaar;5;2024;1049090;517255;531813
3714;65 tot 70 jaar;5;2025;1067635;526157;541547
3715;65 tot 70 jaar;5;2026;1085302;535253;550072
3716;65 tot 70 jaar;5;2027;1104777;544727;560076
3717;65 tot 70 jaar;5;2028;1122688;553559;569034
3718;65 tot 70 jaar;5;2029;1140272;562702;577495
3719;65 tot 70 jaar;5;2030;1155546;570691;584855
3720;65 tot 70 jaar;5;2031;1165591;576025;589515
3721;65 tot 70 jaar;5;2032;1165574;576449;589385
3722;65 tot 70 jaar;5;2033;1162915;575133;587868
3723;65 tot 70 jaar;5;2034;1158704;572640;586166
3724;65 tot 70 jaar;5;2035;1161104;573187;587787
3725;65 tot 70 jaar;5;2036;1161983;572865;589011
3726;65 tot 70 jaar;5;2037;1157864;570493;587437
3727;65 tot 70 jaar;5;2038;1144835;562526;582234
3728;65 tot 70 jaar;5;2039;1114561;546917;567608
3729;65 tot 70 jaar;5;2040;1068512;523667;544903
3730;65 tot 70 jaar;5;2041;1021487;500410;520912
3731;65 tot 70 jaar;5;2042;982445;481427;500913
3732;65 tot 70 jaar;5;2043;951315;466507;484591
3733;65 tot 70 jaar;5;2044;938438;460062;477887
3734;65 tot 70 jaar;5;2045;931292;457186;473652
3735;65 tot 70 jaar;5;2046;936868;460267;476482
3736;65 tot 70 jaar;5;2047;941392;462197;479805
3737;65 tot 70 jaar;5;2048;944472;463337;481045
3738;65 tot 70 jaar;5;2049;943679;463184;480661
3739;65 tot 70 jaar;5;2050;947195;466109;482331
3740;65 tot 70 jaar;5;2051;950178;467178;483469
3741;65 tot 70 jaar;5;2052;959797;471549;487952
3742;65 tot 70 jaar;5;2053;974225;479116;495374
3743;65 tot 70 jaar;5;2054;990877;487731;503471
3744;65 tot 70 jaar;5;2055;1004905;494326;511250
3745;65 tot 70 jaar;5;2056;1023170;502990;519966
3746;65 tot 70 jaar;5;2057;1036078;509542;526268
3747;65 tot 70 jaar;5;2058;1045489;513562;531519
3748;65 tot 70 jaar;5;2059;1053883;517741;536432
3749;65 tot 70 jaar;5;2060;1059896;521055;539658
3750;70 tot 75 jaar;1;2011;637260;302317;334943
3751;70 tot 75 jaar;1;2012;649349;309661;339688
3752;70 tot 75 jaar;1;2013;667103;319730;347373
3753;70 tot 75 jaar;1;2014;688925;331544;357381
3754;70 tot 75 jaar;1;2015;715806;345698;370108
3755;70 tot 75 jaar;1;2016;730372;353511;376861
3756;70 tot 75 jaar;1;2017;808420;392417;416003
3757;70 tot 75 jaar;1;2018;872133;423469;448664
3758;70 tot 75 jaar;1;2019;913257;443907;469350
3759;70 tot 75 jaar;1;2020;939956;457208;482748
3760;70 tot 75 jaar;1;2021;969565;471563;498002
3761;70 tot 75 jaar;1;2022;942094;458096;483998
3762;70 tot 75 jaar;1;2023;927549;451354;476194
3763;70 tot 75 jaar;1;2024;922497;448491;474005
3764;70 tot 75 jaar;1;2025;925545;449807;475738
3765;70 tot 75 jaar;1;2026;933606;453099;480507
3766;70 tot 75 jaar;1;2027;946737;459325;487412
3767;70 tot 75 jaar;1;2028;957124;464061;493064
3768;70 tot 75 jaar;1;2029;971734;471088;500646
3769;70 tot 75 jaar;1;2030;989171;479314;509858
3770;70 tot 75 jaar;1;2031;1005281;487538;517743
3771;70 tot 75 jaar;1;2032;1022993;495909;527084
3772;70 tot 75 jaar;1;2033;1039142;503793;535349
3773;70 tot 75 jaar;1;2034;1055223;512000;543223
3774;70 tot 75 jaar;1;2035;1069166;519144;550023
3775;70 tot 75 jaar;1;2036;1078077;523818;554259
3776;70 tot 75 jaar;1;2037;1077945;524042;553903
3777;70 tot 75 jaar;1;2038;1075230;522899;552331
3778;70 tot 75 jaar;1;2039;1070890;520293;550597
3779;70 tot 75 jaar;1;2040;1073368;521205;552163
3780;70 tot 75 jaar;1;2041;1074376;520939;553437
3781;70 tot 75 jaar;1;2042;1069947;518210;551736
3782;70 tot 75 jaar;1;2043;1057122;510762;546360
3783;70 tot 75 jaar;1;2044;1028331;496139;532192
3784;70 tot 75 jaar;1;2045;984834;474621;510213
3785;70 tot 75 jaar;1;2046;939749;452635;487115
3786;70 tot 75 jaar;1;2047;902419;434874;467544
3787;70 tot 75 jaar;1;2048;872854;421150;451704
3788;70 tot 75 jaar;1;2049;859687;415036;444651
3789;70 tot 75 jaar;1;2050;852229;411633;440596
