ID;Geslacht;Herkomstgroepering;Generatie;Onderwijssoort;Woongemeente;Perioden;PercentageGeslaagdeExamenkandidaten_1
221;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2003/'04;89.0
222;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2004/'05;91.0
223;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2005/'06;93.0
224;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Gravenhage (gemeente);2006/'07*;93.0
225;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);1998/'99;91.0
226;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);1999/'00;89.0
227;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2000/'01;94.0
228;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2001/'02;94.0
229;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2002/'03;91.0
230;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2003/'04;93.0
231;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2004/'05;91.0
232;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2005/'06;96.0
233;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Groningen (gemeente);2006/'07*;92.0
234;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;1998/'99;92.0
235;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;1999/'00;91.0
236;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2000/'01;93.0
237;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2001/'02;95.0
238;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2002/'03;94.0
239;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2003/'04;91.0
240;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2004/'05;91.0
241;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2005/'06;91.0
242;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlem;2006/'07*;89.0
243;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;1998/'99;88.0
244;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;1999/'00;93.0
245;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2000/'01;95.0
246;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2001/'02;95.0
247;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2002/'03;93.0
248;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2003/'04;94.0
249;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2004/'05;93.0
250;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2005/'06;95.0
251;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Haarlemmermeer;2006/'07*;94.0
252;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;1998/'99;97.0
253;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;1999/'00;94.0
254;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2000/'01;95.0
255;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2001/'02;98.0
256;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2002/'03;98.0
257;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2003/'04;97.0
258;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2004/'05;98.0
259;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2005/'06;96.0
260;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hardenberg;2006/'07*;97.0
261;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;1998/'99;94.0
262;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;1999/'00;96.0
263;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2000/'01;94.0
264;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2001/'02;95.0
265;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2002/'03;94.0
266;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2003/'04;90.0
267;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2004/'05;93.0
268;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2005/'06;94.0
269;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Heerlen;2006/'07*;94.0
270;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;1998/'99;88.0
271;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;1999/'00;94.0
272;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2000/'01;83.0
273;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2001/'02;90.0
274;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2002/'03;92.0
275;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2003/'04;93.0
276;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2004/'05;89.0
277;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2005/'06;94.0
278;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Den Helder;2006/'07*;95.0
279;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;1998/'99;91.0
280;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;1999/'00;89.0
281;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2000/'01;93.0
282;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2001/'02;92.0
283;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2002/'03;93.0
284;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2003/'04;97.0
285;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2004/'05;97.0
286;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2005/'06;94.0
287;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Helmond;2006/'07*;96.0
288;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);1998/'99;93.0
289;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);1999/'00;93.0
290;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2000/'01;95.0
291;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2001/'02;97.0
292;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2002/'03;94.0
293;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2003/'04;98.0
294;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2004/'05;98.0
295;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2005/'06;98.0
296;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hengelo (O.);2006/'07*;97.0
297;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;1998/'99;90.0
298;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;1999/'00;95.0
299;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2000/'01;94.0
300;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2001/'02;91.0
301;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2002/'03;95.0
302;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2003/'04;94.0
303;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2004/'05;91.0
304;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2005/'06;90.0
305;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;'s-Hertogenbosch;2006/'07*;89.0
306;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;1998/'99;90.0
307;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;1999/'00;90.0
308;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2000/'01;91.0
309;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2001/'02;92.0
310;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2002/'03;96.0
311;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2003/'04;95.0
312;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2004/'05;96.0
313;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2005/'06;97.0
314;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hilversum;2006/'07*;91.0
315;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;1998/'99;95.0
316;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;1999/'00;98.0
317;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2000/'01;97.0
318;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2001/'02;95.0
319;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2002/'03;98.0
320;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2003/'04;97.0
321;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2004/'05;98.0
322;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2005/'06;99.0
323;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoogeveen;2006/'07*;96.0
324;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;1998/'99;80.0
325;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;1999/'00;92.0
326;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2000/'01;91.0
327;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2001/'02;93.0
328;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2002/'03;96.0
329;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2003/'04;98.0
330;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2004/'05;95.0
331;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2005/'06;96.0
332;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Hoorn;2006/'07*;94.0
333;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;1998/'99;97.0
334;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;1999/'00;95.0
335;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2000/'01;98.0
336;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2001/'02;98.0
337;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2002/'03;93.0
338;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2003/'04;94.0
339;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2004/'05;96.0
340;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2005/'06;96.0
341;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Kerkrade;2006/'07*;92.0
342;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;1998/'99;91.0
343;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;1999/'00;94.0
344;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2000/'01;97.0
345;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2001/'02;95.0
346;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2002/'03;83.0
347;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2003/'04;84.0
348;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2004/'05;90.0
349;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2005/'06;94.0
350;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leeuwarden;2006/'07*;88.0
351;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;1998/'99;94.0
352;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;1999/'00;94.0
353;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2000/'01;97.0
354;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2001/'02;97.0
355;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2002/'03;96.0
356;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2003/'04;97.0
357;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2004/'05;95.0
358;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2005/'06;98.0
359;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leiden;2006/'07*;96.0
360;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;1998/'99;
361;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;1999/'00;
362;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2000/'01;
363;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2001/'02;93.0
364;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2002/'03;82.0
365;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2003/'04;86.0
366;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2004/'05;95.0
367;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2005/'06;96.0
368;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Leidschendam-Voorburg;2006/'07*;92.0
369;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;1998/'99;98.0
370;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;1999/'00;95.0
371;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2000/'01;98.0
372;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2001/'02;91.0
373;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2002/'03;93.0
374;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2003/'04;93.0
375;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2004/'05;94.0
376;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2005/'06;92.0
377;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Lelystad;2006/'07*;93.0
378;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;1998/'99;96.0
379;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;1999/'00;96.0
380;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;2000/'01;98.0
381;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;2001/'02;95.0
382;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;2002/'03;94.0
383;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;2003/'04;97.0
384;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;2004/'05;96.0
385;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;2005/'06;96.0
386;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Maastricht;2006/'07*;96.0
387;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nieuwegein;1998/'99;92.0
388;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nieuwegein;1999/'00;96.0
389;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nieuwegein;2000/'01;95.0
390;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nieuwegein;2001/'02;96.0
391;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nieuwegein;2002/'03;97.0
392;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nieuwegein;2003/'04;95.0
393;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nieuwegein;2004/'05;97.0
394;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nieuwegein;2005/'06;98.0
395;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nieuwegein;2006/'07*;96.0
396;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nijmegen;1998/'99;91.0
397;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nijmegen;1999/'00;92.0
398;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nijmegen;2000/'01;95.0
399;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nijmegen;2001/'02;93.0
400;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nijmegen;2002/'03;93.0
401;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nijmegen;2003/'04;94.0
402;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nijmegen;2004/'05;93.0
403;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nijmegen;2005/'06;90.0
404;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Nijmegen;2006/'07*;90.0
405;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oosterhout;1998/'99;95.0
406;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oosterhout;1999/'00;96.0
407;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oosterhout;2000/'01;98.0
408;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oosterhout;2001/'02;95.0
409;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oosterhout;2002/'03;96.0
410;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oosterhout;2003/'04;93.0
411;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oosterhout;2004/'05;97.0
412;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oosterhout;2005/'06;99.0
413;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oosterhout;2006/'07*;98.0
414;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oss;1998/'99;95.0
415;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oss;1999/'00;95.0
416;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oss;2000/'01;98.0
417;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oss;2001/'02;94.0
418;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oss;2002/'03;99.0
419;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oss;2003/'04;98.0
420;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oss;2004/'05;98.0
421;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oss;2005/'06;99.0
422;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Oss;2006/'07*;99.0
423;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Purmerend;1998/'99;
424;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Purmerend;1999/'00;94.0
425;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Purmerend;2000/'01;94.0
426;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Purmerend;2001/'02;95.0
427;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Purmerend;2002/'03;96.0
428;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Purmerend;2003/'04;94.0
429;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Purmerend;2004/'05;98.0
430;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Purmerend;2005/'06;97.0
431;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Purmerend;2006/'07*;97.0
432;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Roosendaal;1998/'99;97.0
433;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Roosendaal;1999/'00;94.0
434;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Roosendaal;2000/'01;94.0
435;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Roosendaal;2001/'02;98.0
436;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Roosendaal;2002/'03;90.0
437;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Roosendaal;2003/'04;86.0
438;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Roosendaal;2004/'05;92.0
439;Totaal mannen en vrouwen;0;0;Vbo/vmbo-kaderberoeps en -basisberoeps;Roosendaal;2005/'06;97.0
