ID;Geslacht;Geboorteland;Leeftijd;Perioden;TotaalNietNederlandseImmigranten_1;MotiefArbeid_2;MotiefAsiel_3;MotiefGezinsmigratie_4;MotiefStudie_5;MotiefAuPairStage_6;OverigeMotieven_7
202;Mannen en vrouwen;Totaal Afrika;21 tot 30 jaar;2010;4182.0;103.0;1475.0;1693.0;604.0;210.0;98.0
203;Mannen en vrouwen;Totaal Afrika;21 tot 30 jaar;2011;3565.0;191.0;828.0;1616.0;582.0;232.0;116.0
204;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;1995;2768.0;221.0;1193.0;1251.0;53.0;0.0;50.0
205;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;1996;3479.0;253.0;1078.0;1890.0;205.0;3.0;49.0
206;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;1997;3384.0;309.0;746.0;1902.0;378.0;4.0;45.0
207;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;1998;3719.0;421.0;638.0;2161.0;442.0;3.0;53.0
208;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;1999;2995.0;377.0;724.0;1465.0;395.0;1.0;33.0
209;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;2000;3746.0;423.0;1420.0;1462.0;378.0;2.0;61.0
210;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;2001;4003.0;404.0;1419.0;1709.0;415.0;1.0;56.0
211;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;2002;3818.0;387.0;1176.0;1735.0;460.0;1.0;59.0
212;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;2003;3425.0;372.0;688.0;1907.0;355.0;2.0;99.0
213;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;2004;2743.0;331.0;244.0;1547.0;399.0;8.0;214.0
214;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;2005;2483.0;249.0;235.0;1457.0;394.0;8.0;139.0
215;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;2006;2273.0;289.0;307.0;1258.0;345.0;5.0;69.0
216;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;2007;2108.0;313.0;424.0;877.0;422.0;6.0;66.0
217;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;2008;2744.0;394.0;621.0;1160.0;464.0;8.0;97.0
218;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;2009;3539.0;291.0;1041.0;1504.0;472.0;5.0;227.0
219;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;2010;2939.0;217.0;741.0;1354.0;492.0;1.0;134.0
220;Mannen en vrouwen;Totaal Afrika;30 tot 40 jaar;2011;2812.0;269.0;508.0;1376.0;489.0;2.0;169.0
221;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;1995;727.0;95.0;320.0;271.0;11.0;0.0;30.0
222;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;1996;963.0;137.0;336.0;433.0;27.0;0.0;30.0
223;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;1997;1053.0;186.0;243.0;527.0;50.0;1.0;46.0
224;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;1998;1146.0;214.0;243.0;575.0;79.0;0.0;35.0
225;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;1999;982.0;166.0;260.0;466.0;54.0;0.0;36.0
226;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;2000;1269.0;228.0;490.0;454.0;63.0;0.0;34.0
227;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;2001;1433.0;276.0;468.0;564.0;79.0;0.0;45.0
228;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;2002;1501.0;341.0;393.0;634.0;83.0;0.0;51.0
229;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;2003;1214.0;257.0;184.0;627.0;73.0;2.0;70.0
230;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;2004;1005.0;216.0;91.0;488.0;92.0;7.0;111.0
231;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;2005;1027.0;179.0;101.0;563.0;108.0;2.0;74.0
232;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;2006;916.0;154.0;140.0;515.0;59.0;0.0;48.0
233;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;2007;916.0;215.0;166.0;362.0;114.0;2.0;57.0
234;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;2008;1450.0;291.0;340.0;558.0;163.0;1.0;96.0
235;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;2009;1853.0;263.0;492.0;707.0;168.0;1.0;222.0
236;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;2010;1577.0;220.0;399.0;688.0;138.0;1.0;131.0
237;Mannen en vrouwen;Totaal Afrika;40 jaar en ouder;2011;1585.0;200.0;298.0;810.0;124.0;5.0;148.0
238;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;1995;6263.0;919.0;217.0;4359.0;415.0;29.0;323.0
239;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;1996;8861.0;1356.0;183.0;6107.0;630.0;44.0;542.0
240;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;1997;8943.0;1469.0;140.0;5909.0;694.0;95.0;636.0
241;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;1998;10265.0;1562.0;143.0;6884.0;802.0;136.0;737.0
242;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;1999;8266.0;1632.0;79.0;4877.0;849.0;99.0;730.0
243;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;2000;8856.0;1765.0;112.0;5548.0;767.0;106.0;557.0
244;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;2001;8885.0;1671.0;64.0;5524.0;897.0;135.0;594.0
245;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;2002;9131.0;1470.0;64.0;5790.0;1146.0;111.0;549.0
246;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;2003;8839.0;1369.0;50.0;5743.0;1018.0;128.0;531.0
247;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;2004;7715.0;1218.0;57.0;4243.0;1153.0;87.0;956.0
248;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;2005;7673.0;1366.0;31.0;4094.0;1233.0;153.0;796.0
249;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;2006;8046.0;1627.0;24.0;4241.0;1427.0;170.0;557.0
250;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;2007;7929.0;1808.0;24.0;3637.0;1469.0;314.0;676.0
251;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;2008;9555.0;2122.0;54.0;4457.0;1704.0;434.0;784.0
252;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;2009;9088.0;1520.0;75.0;4186.0;1974.0;434.0;899.0
253;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;2010;9647.0;1647.0;90.0;4219.0;2270.0;437.0;985.0
254;Mannen en vrouwen;Totaal Amerika;Totaal alle leeftijden;2011;9869.0;1783.0;56.0;4184.0;2471.0;444.0;931.0
255;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;1995;1291.0;;19.0;1107.0;;;165.0
256;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;1996;1688.0;;11.0;1385.0;;;291.0
257;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;1997;1572.0;;8.0;1281.0;;;283.0
258;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;1998;1747.0;;10.0;1406.0;;;331.0
259;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;1999;1563.0;;13.0;1178.0;;;372.0
260;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;2000;1551.0;;10.0;1342.0;;;199.0
261;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;2001;1430.0;;9.0;1206.0;;;215.0
262;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;2002;1406.0;;3.0;1244.0;;;158.0
263;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;2003;1396.0;;4.0;1240.0;;;152.0
264;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;2004;1106.0;;10.0;976.0;;;121.0
265;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;2005;1090.0;;0.0;971.0;;;119.0
266;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;2006;1094.0;;0.0;981.0;;;113.0
267;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;2007;1060.0;;0.0;961.0;;;99.0
268;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;2008;1183.0;;0.0;1027.0;;;156.0
269;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;2009;1031.0;;4.0;922.0;;;105.0
270;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;2010;1042.0;;4.0;867.0;;;171.0
271;Mannen en vrouwen;Totaal Amerika;Jonger dan 13 jaar;2011;899.0;;0.0;814.0;;;85.0
272;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;1995;415.0;;15.0;374.0;14.0;0.0;12.0
273;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;1996;610.0;;17.0;557.0;16.0;0.0;20.0
274;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;1997;545.0;;10.0;438.0;18.0;0.0;79.0
275;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;1998;589.0;;11.0;469.0;15.0;0.0;94.0
276;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;1999;531.0;;10.0;401.0;27.0;0.0;93.0
277;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;2000;547.0;;7.0;449.0;9.0;0.0;82.0
278;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;2001;552.0;;2.0;450.0;14.0;0.0;86.0
279;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;2002;556.0;;11.0;460.0;17.0;0.0;69.0
280;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;2003;505.0;;2.0;435.0;11.0;0.0;58.0
281;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;2004;434.0;;4.0;337.0;4.0;0.0;88.0
282;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;2005;429.0;;1.0;335.0;11.0;0.0;82.0
283;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;2006;357.0;;0.0;318.0;5.0;0.0;34.0
284;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;2007;420.0;;1.0;327.0;3.0;0.0;89.0
285;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;2008;452.0;;1.0;379.0;3.0;0.0;69.0
286;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;2009;369.0;;1.0;282.0;3.0;0.0;84.0
287;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;2010;401.0;;4.0;310.0;18.0;0.0;70.0
288;Mannen en vrouwen;Totaal Amerika;13 tot 18 jaar;2011;410.0;;0.0;314.0;12.0;0.0;84.0
289;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;1995;363.0;29.0;22.0;176.0;121.0;13.0;3.0
290;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;1996;488.0;26.0;11.0;264.0;96.0;4.0;87.0
291;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;1997;473.0;11.0;5.0;223.0;100.0;28.0;106.0
292;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;1998;541.0;6.0;4.0;257.0;113.0;28.0;133.0
293;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;1999;474.0;16.0;2.0;191.0;118.0;24.0;122.0
294;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;2000;556.0;24.0;5.0;230.0;124.0;28.0;145.0
295;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;2001;572.0;36.0;6.0;252.0;167.0;17.0;94.0
296;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;2002;547.0;29.0;3.0;240.0;152.0;30.0;92.0
297;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;2003;521.0;43.0;1.0;212.0;170.0;28.0;67.0
298;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;2004;464.0;37.0;2.0;163.0;143.0;16.0;102.0
299;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;2005;432.0;15.0;1.0;103.0;173.0;29.0;110.0
300;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;2006;435.0;9.0;0.0;96.0;217.0;41.0;71.0
301;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;2007;436.0;11.0;2.0;86.0;177.0;50.0;111.0
302;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;2008;504.0;15.0;2.0;101.0;220.0;63.0;103.0
303;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;2009;555.0;4.0;0.0;136.0;244.0;49.0;123.0
304;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;2010;632.0;8.0;2.0;141.0;286.0;55.0;141.0
305;Mannen en vrouwen;Totaal Amerika;18 tot 21 jaar;2011;663.0;9.0;3.0;121.0;359.0;38.0;133.0
306;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;1995;1670.0;248.0;29.0;1139.0;212.0;8.0;34.0
307;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;1996;2413.0;348.0;35.0;1588.0;367.0;28.0;47.0
308;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;1997;2525.0;406.0;19.0;1577.0;409.0;50.0;64.0
309;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;1998;3036.0;463.0;24.0;1923.0;457.0;96.0;73.0
310;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;1999;2326.0;486.0;19.0;1192.0;502.0;62.0;65.0
311;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;2000;2502.0;591.0;21.0;1310.0;439.0;75.0;66.0
312;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;2001;2641.0;492.0;14.0;1373.0;563.0;96.0;102.0
313;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;2002;2882.0;428.0;17.0;1507.0;740.0;74.0;116.0
314;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;2003;2728.0;435.0;9.0;1426.0;652.0;96.0;110.0
315;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;2004;2542.0;371.0;14.0;1033.0;812.0;64.0;248.0
316;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;2005;2635.0;416.0;10.0;1003.0;823.0;119.0;265.0
317;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;2006;2899.0;509.0;3.0;1108.0;986.0;127.0;166.0
318;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;2007;2974.0;620.0;4.0;792.0;1087.0;259.0;213.0
319;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;2008;3693.0;813.0;11.0;1092.0;1172.0;357.0;249.0
320;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;2009;3640.0;537.0;13.0;994.0;1385.0;383.0;329.0
321;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;2010;3709.0;524.0;12.0;947.0;1558.0;371.0;297.0
322;Mannen en vrouwen;Totaal Amerika;21 tot 30 jaar;2011;3916.0;527.0;4.0;987.0;1657.0;397.0;343.0
323;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;1995;1492.0;388.0;47.0;975.0;39.0;8.0;35.0
324;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;1996;2261.0;564.0;36.0;1514.0;120.0;8.0;20.0
325;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;1997;2294.0;553.0;42.0;1541.0;118.0;12.0;28.0
326;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;1998;2625.0;607.0;28.0;1802.0;146.0;9.0;32.0
327;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;1999;2046.0;633.0;17.0;1209.0;155.0;11.0;20.0
328;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;2000;2275.0;654.0;38.0;1413.0;147.0;2.0;21.0
329;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;2001;2281.0;638.0;11.0;1442.0;132.0;20.0;38.0
330;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;2002;2267.0;544.0;17.0;1446.0;210.0;6.0;45.0
331;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;2003;2274.0;503.0;16.0;1506.0;167.0;4.0;78.0
332;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;2004;1932.0;452.0;11.0;1072.0;170.0;4.0;224.0
333;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;2005;1895.0;516.0;6.0;1062.0;192.0;4.0;115.0
334;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;2006;1871.0;561.0;9.0;1038.0;189.0;1.0;73.0
335;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;2007;1811.0;655.0;6.0;907.0;167.0;4.0;71.0
336;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;2008;2240.0;739.0;19.0;1110.0;254.0;11.0;108.0
337;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;2009;2130.0;546.0;33.0;1145.0;274.0;3.0;129.0
338;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;2010;2406.0;610.0;38.0;1235.0;332.0;10.0;181.0
339;Mannen en vrouwen;Totaal Amerika;30 tot 40 jaar;2011;2367.0;667.0;27.0;1148.0;358.0;7.0;160.0
340;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;1995;1032.0;254.0;86.0;588.0;30.0;0.0;74.0
341;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;1996;1401.0;419.0;72.0;798.0;30.0;4.0;77.0
342;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;1997;1534.0;500.0;55.0;849.0;48.0;5.0;77.0
343;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;1998;1727.0;486.0;65.0;1027.0;72.0;3.0;73.0
344;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;1999;1326.0;496.0;19.0;705.0;47.0;1.0;58.0
345;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;2000;1425.0;497.0;31.0;804.0;49.0;0.0;45.0
346;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;2001;1409.0;505.0;22.0;801.0;22.0;1.0;59.0
347;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;2002;1473.0;470.0;13.0;894.0;27.0;0.0;69.0
348;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;2003;1415.0;388.0;18.0;925.0;18.0;0.0;66.0
349;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;2004;1237.0;358.0;16.0;661.0;24.0;3.0;174.0
350;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;2005;1192.0;419.0;12.0;620.0;34.0;1.0;106.0
351;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;2006;1390.0;548.0;12.0;699.0;29.0;0.0;101.0
352;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;2007;1228.0;522.0;11.0;565.0;36.0;2.0;93.0
353;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;2008;1483.0;554.0;22.0;749.0;55.0;4.0;99.0
354;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;2009;1363.0;433.0;23.0;708.0;69.0;0.0;130.0
355;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;2010;1457.0;505.0;31.0;719.0;76.0;1.0;126.0
356;Mannen en vrouwen;Totaal Amerika;40 jaar en ouder;2011;1614.0;580.0;21.0;799.0;86.0;2.0;125.0
357;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;1995;15171.0;1197.0;7908.0;5471.0;339.0;29.0;228.0
358;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;1996;19498.0;1397.0;10177.0;6516.0;965.0;83.0;360.0
359;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;1997;20810.0;1365.0;10819.0;6653.0;1325.0;219.0;428.0
360;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;1998;22628.0;1605.0;11452.0;7427.0;1348.0;210.0;586.0
361;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;1999;20007.0;1710.0;9564.0;6458.0;1376.0;249.0;651.0
362;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;2000;22871.0;1659.0;10828.0;7282.0;1963.0;260.0;879.0
363;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;2001;23550.0;1898.0;9641.0;7527.0;3114.0;286.0;1084.0
364;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;2002;19529.0;1766.0;4942.0;7431.0;4089.0;377.0;923.0
365;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;2003;16663.0;1626.0;2466.0;7215.0;3969.0;322.0;1066.0
366;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;2004;13545.0;1525.0;835.0;5814.0;3505.0;335.0;1531.0
367;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;2005;13770.0;1971.0;755.0;5838.0;3528.0;344.0;1334.0
368;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;2006;14643.0;2862.0;830.0;6156.0;3805.0;303.0;687.0
369;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;2007;16349.0;4087.0;1754.0;5341.0;3925.0;527.0;715.0
370;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;2008;21818.0;5149.0;3108.0;7506.0;4625.0;751.0;678.0
371;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;2009;21520.0;3654.0;3885.0;7147.0;5150.0;806.0;878.0
372;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;2010;21562.0;3764.0;3163.0;7322.0;5717.0;741.0;854.0
373;Mannen en vrouwen;Totaal Azië;Totaal alle leeftijden;2011;23492.0;4839.0;2632.0;7984.0;6428.0;705.0;904.0
374;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;1995;3312.0;;1770.0;1417.0;;;125.0
375;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;1996;4397.0;;2598.0;1551.0;;;248.0
376;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;1997;4506.0;;2528.0;1698.0;;;280.0
377;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;1998;4621.0;;2355.0;1856.0;;;411.0
378;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;1999;4290.0;;2200.0;1595.0;;;495.0
379;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;2000;4523.0;;2260.0;1629.0;;;634.0
380;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;2001;4365.0;;2005.0;1663.0;;;697.0
381;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;2002;3231.0;;925.0;1624.0;;;682.0
382;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;2003;2635.0;;363.0;1519.0;;;753.0
383;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;2004;2187.0;;50.0;1252.0;;;886.0
384;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;2005;1992.0;;69.0;1175.0;;;748.0
385;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;2006;1732.0;;32.0;1267.0;;;432.0
386;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;2007;1819.0;;105.0;1307.0;;;408.0
387;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;2008;2236.0;;61.0;1860.0;;;314.0
388;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;2009;2332.0;;388.0;1681.0;;;263.0
389;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;2010;2317.0;;393.0;1715.0;;;208.0
390;Mannen en vrouwen;Totaal Azië;Jonger dan 13 jaar;2011;2254.0;;307.0;1783.0;;;164.0
391;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;1995;1106.0;;718.0;381.0;2.0;0.0;4.0
392;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;1996;1562.0;;1023.0;523.0;8.0;0.0;8.0
393;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;1997;2170.0;;1500.0;615.0;29.0;0.0;26.0
394;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;1998;2145.0;;1422.0;689.0;16.0;0.0;19.0
395;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;1999;2157.0;;1506.0;620.0;8.0;0.0;23.0
396;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;2000;2179.0;;1535.0;605.0;19.0;0.0;21.0
397;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;2001;2154.0;;1455.0;641.0;20.0;0.0;38.0
398;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;2002;1372.0;;693.0;639.0;16.0;0.0;24.0
399;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;2003;858.0;;248.0;556.0;19.0;0.0;35.0
400;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;2004;548.0;;55.0;439.0;14.0;0.0;39.0
401;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;2005;537.0;;46.0;446.0;15.0;0.0;30.0
402;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;2006;552.0;;38.0;477.0;27.0;0.0;10.0
403;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;2007;471.0;;69.0;367.0;10.0;0.0;24.0
404;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;2008;626.0;;55.0;530.0;16.0;0.0;26.0
405;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;2009;747.0;;258.0;440.0;16.0;0.0;33.0
406;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;2010;963.0;;388.0;499.0;26.0;0.0;51.0
407;Mannen en vrouwen;Totaal Azië;13 tot 18 jaar;2011;906.0;;331.0;479.0;35.0;0.0;61.0
408;Mannen en vrouwen;Totaal Azië;18 tot 21 jaar;1995;683.0;20.0;359.0;210.0;91.0;3.0;0.0
409;Mannen en vrouwen;Totaal Azië;18 tot 21 jaar;1996;863.0;37.0;385.0;292.0;133.0;12.0;4.0
410;Mannen en vrouwen;Totaal Azië;18 tot 21 jaar;1997;940.0;11.0;435.0;291.0;174.0;20.0;8.0
411;Mannen en vrouwen;Totaal Azië;18 tot 21 jaar;1998;907.0;12.0;393.0;342.0;141.0;14.0;5.0
412;Mannen en vrouwen;Totaal Azië;18 tot 21 jaar;1999;918.0;19.0;422.0;334.0;120.0;15.0;8.0
413;Mannen en vrouwen;Totaal Azië;18 tot 21 jaar;2000;1307.0;29.0;546.0;415.0;290.0;14.0;12.0
414;Mannen en vrouwen;Totaal Azië;18 tot 21 jaar;2001;1601.0;23.0;531.0;367.0;652.0;13.0;15.0
415;Mannen en vrouwen;Totaal Azië;18 tot 21 jaar;2002;1578.0;33.0;332.0;352.0;819.0;17.0;26.0
416;Mannen en vrouwen;Totaal Azië;18 tot 21 jaar;2003;1459.0;13.0;223.0;398.0;780.0;14.0;32.0
417;Mannen en vrouwen;Totaal Azië;18 tot 21 jaar;2004;1007.0;11.0;73.0;314.0;555.0;19.0;34.0
418;Mannen en vrouwen;Totaal Azië;18 tot 21 jaar;2005;787.0;11.0;63.0;176.0;481.0;19.0;37.0
