ID;SoortBromfiets;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;VoertuigenPer1000Inwoners_2
2509;Voertuigen met bromfietskenteken;Goirle;2020;1465.0;61.0
2510;Voertuigen met bromfietskenteken;Goirle;2021;1489.0;62.0
2511;Voertuigen met bromfietskenteken;Goirle;2022;1488.0;62.0
2512;Voertuigen met bromfietskenteken;Gooise Meren;2007;;
2513;Voertuigen met bromfietskenteken;Gooise Meren;2008;;
2514;Voertuigen met bromfietskenteken;Gooise Meren;2009;;
2515;Voertuigen met bromfietskenteken;Gooise Meren;2010;;
2516;Voertuigen met bromfietskenteken;Gooise Meren;2011;;
2517;Voertuigen met bromfietskenteken;Gooise Meren;2012;;
2518;Voertuigen met bromfietskenteken;Gooise Meren;2013;;
2519;Voertuigen met bromfietskenteken;Gooise Meren;2014;;
2520;Voertuigen met bromfietskenteken;Gooise Meren;2015;;
2521;Voertuigen met bromfietskenteken;Gooise Meren;2016;3047.0;54.0
2522;Voertuigen met bromfietskenteken;Gooise Meren;2017;3163.0;56.0
2523;Voertuigen met bromfietskenteken;Gooise Meren;2018;3283.0;57.0
2524;Voertuigen met bromfietskenteken;Gooise Meren;2019;3405.0;59.0
2525;Voertuigen met bromfietskenteken;Gooise Meren;2020;3420.0;59.0
2526;Voertuigen met bromfietskenteken;Gooise Meren;2021;3497.0;60.0
2527;Voertuigen met bromfietskenteken;Gooise Meren;2022;3517.0;60.0
2528;Voertuigen met bromfietskenteken;Gorinchem;2007;1658.0;48.0
2529;Voertuigen met bromfietskenteken;Gorinchem;2008;1875.0;54.0
2530;Voertuigen met bromfietskenteken;Gorinchem;2009;2017.0;58.0
2531;Voertuigen met bromfietskenteken;Gorinchem;2010;2188.0;63.0
2532;Voertuigen met bromfietskenteken;Gorinchem;2011;2330.0;67.0
2533;Voertuigen met bromfietskenteken;Gorinchem;2012;2410.0;69.0
2534;Voertuigen met bromfietskenteken;Gorinchem;2013;2670.0;76.0
2535;Voertuigen met bromfietskenteken;Gorinchem;2014;2659.0;75.0
2536;Voertuigen met bromfietskenteken;Gorinchem;2015;2591.0;73.0
2537;Voertuigen met bromfietskenteken;Gorinchem;2016;2677.0;76.0
2538;Voertuigen met bromfietskenteken;Gorinchem;2017;2751.0;77.0
2539;Voertuigen met bromfietskenteken;Gorinchem;2018;2742.0;76.0
2540;Voertuigen met bromfietskenteken;Gorinchem;2019;2748.0;75.0
2541;Voertuigen met bromfietskenteken;Gorinchem;2020;2729.0;74.0
2542;Voertuigen met bromfietskenteken;Gorinchem;2021;2557.0;68.0
2543;Voertuigen met bromfietskenteken;Gorinchem;2022;2580.0;69.0
2544;Voertuigen met bromfietskenteken;Gouda;2007;2125.0;30.0
2545;Voertuigen met bromfietskenteken;Gouda;2008;2316.0;33.0
2546;Voertuigen met bromfietskenteken;Gouda;2009;2626.0;37.0
2547;Voertuigen met bromfietskenteken;Gouda;2010;2810.0;40.0
2548;Voertuigen met bromfietskenteken;Gouda;2011;3083.0;43.0
2549;Voertuigen met bromfietskenteken;Gouda;2012;3190.0;45.0
2550;Voertuigen met bromfietskenteken;Gouda;2013;3244.0;46.0
2551;Voertuigen met bromfietskenteken;Gouda;2014;3425.0;48.0
2552;Voertuigen met bromfietskenteken;Gouda;2015;3445.0;48.0
2553;Voertuigen met bromfietskenteken;Gouda;2016;3483.0;49.0
2554;Voertuigen met bromfietskenteken;Gouda;2017;3647.0;51.0
2555;Voertuigen met bromfietskenteken;Gouda;2018;3816.0;52.0
2556;Voertuigen met bromfietskenteken;Gouda;2019;3906.0;53.0
2557;Voertuigen met bromfietskenteken;Gouda;2020;4062.0;55.0
2558;Voertuigen met bromfietskenteken;Gouda;2021;4179.0;57.0
2559;Voertuigen met bromfietskenteken;Gouda;2022;4226.0;57.0
2560;Voertuigen met bromfietskenteken;Graafstroom;2007;657.0;67.0
2561;Voertuigen met bromfietskenteken;Graafstroom;2008;694.0;71.0
2562;Voertuigen met bromfietskenteken;Graafstroom;2009;720.0;73.0
2563;Voertuigen met bromfietskenteken;Graafstroom;2010;762.0;78.0
2564;Voertuigen met bromfietskenteken;Graafstroom;2011;804.0;82.0
2565;Voertuigen met bromfietskenteken;Graafstroom;2012;821.0;84.0
2566;Voertuigen met bromfietskenteken;Graafstroom;2013;;
2567;Voertuigen met bromfietskenteken;Graafstroom;2014;;
2568;Voertuigen met bromfietskenteken;Graafstroom;2015;;
2569;Voertuigen met bromfietskenteken;Graafstroom;2016;;
2570;Voertuigen met bromfietskenteken;Graafstroom;2017;;
2571;Voertuigen met bromfietskenteken;Graafstroom;2018;;
2572;Voertuigen met bromfietskenteken;Graafstroom;2019;;
2573;Voertuigen met bromfietskenteken;Graafstroom;2020;;
2574;Voertuigen met bromfietskenteken;Graafstroom;2021;;
2575;Voertuigen met bromfietskenteken;Graafstroom;2022;;
2576;Voertuigen met bromfietskenteken;Graft-De Rijp;2007;395.0;60.0
2577;Voertuigen met bromfietskenteken;Graft-De Rijp;2008;438.0;67.0
2578;Voertuigen met bromfietskenteken;Graft-De Rijp;2009;485.0;75.0
2579;Voertuigen met bromfietskenteken;Graft-De Rijp;2010;501.0;77.0
2580;Voertuigen met bromfietskenteken;Graft-De Rijp;2011;542.0;84.0
2581;Voertuigen met bromfietskenteken;Graft-De Rijp;2012;544.0;84.0
2582;Voertuigen met bromfietskenteken;Graft-De Rijp;2013;513.0;80.0
2583;Voertuigen met bromfietskenteken;Graft-De Rijp;2014;509.0;79.0
2584;Voertuigen met bromfietskenteken;Graft-De Rijp;2015;;
2585;Voertuigen met bromfietskenteken;Graft-De Rijp;2016;;
2586;Voertuigen met bromfietskenteken;Graft-De Rijp;2017;;
2587;Voertuigen met bromfietskenteken;Graft-De Rijp;2018;;
2588;Voertuigen met bromfietskenteken;Graft-De Rijp;2019;;
2589;Voertuigen met bromfietskenteken;Graft-De Rijp;2020;;
2590;Voertuigen met bromfietskenteken;Graft-De Rijp;2021;;
2591;Voertuigen met bromfietskenteken;Graft-De Rijp;2022;;
2592;Voertuigen met bromfietskenteken;Grave;2007;559.0;44.0
2593;Voertuigen met bromfietskenteken;Grave;2008;585.0;46.0
2594;Voertuigen met bromfietskenteken;Grave;2009;682.0;54.0
2595;Voertuigen met bromfietskenteken;Grave;2010;781.0;60.0
2596;Voertuigen met bromfietskenteken;Grave;2011;860.0;66.0
2597;Voertuigen met bromfietskenteken;Grave;2012;912.0;71.0
2598;Voertuigen met bromfietskenteken;Grave;2013;904.0;71.0
2599;Voertuigen met bromfietskenteken;Grave;2014;919.0;72.0
2600;Voertuigen met bromfietskenteken;Grave;2015;957.0;75.0
2601;Voertuigen met bromfietskenteken;Grave;2016;989.0;78.0
2602;Voertuigen met bromfietskenteken;Grave;2017;982.0;79.0
2603;Voertuigen met bromfietskenteken;Grave;2018;1007.0;81.0
2604;Voertuigen met bromfietskenteken;Grave;2019;1076.0;86.0
2605;Voertuigen met bromfietskenteken;Grave;2020;1088.0;87.0
2606;Voertuigen met bromfietskenteken;Grave;2021;1054.0;84.0
2607;Voertuigen met bromfietskenteken;Grave;2022;;
2608;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2007;15305.0;32.0
2609;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2008;17856.0;38.0
2610;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2009;20821.0;43.0
2611;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2010;23563.0;48.0
2612;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2011;26223.0;53.0
2613;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2012;27876.0;56.0
2614;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2013;29282.0;58.0
2615;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2014;30348.0;60.0
2616;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2015;31703.0;62.0
2617;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2016;32772.0;63.0
2618;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2017;34127.0;65.0
2619;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2018;36062.0;68.0
2620;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2019;36899.0;69.0
2621;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2020;37273.0;68.0
2622;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2021;36611.0;67.0
2623;Voertuigen met bromfietskenteken;'s-Gravenhage (gemeente);2022;36909.0;67.0
2624;Voertuigen met bromfietskenteken;Groesbeek;2007;1337.0;71.0
2625;Voertuigen met bromfietskenteken;Groesbeek;2008;1401.0;74.0
2626;Voertuigen met bromfietskenteken;Groesbeek;2009;1483.0;78.0
2627;Voertuigen met bromfietskenteken;Groesbeek;2010;1608.0;85.0
2628;Voertuigen met bromfietskenteken;Groesbeek;2011;1772.0;94.0
2629;Voertuigen met bromfietskenteken;Groesbeek;2012;1797.0;95.0
2630;Voertuigen met bromfietskenteken;Groesbeek;2013;1849.0;97.0
2631;Voertuigen met bromfietskenteken;Groesbeek;2014;1925.0;101.0
2632;Voertuigen met bromfietskenteken;Groesbeek;2015;3160.0;92.0
2633;Voertuigen met bromfietskenteken;Groesbeek;2016;;
2634;Voertuigen met bromfietskenteken;Groesbeek;2017;;
2635;Voertuigen met bromfietskenteken;Groesbeek;2018;;
2636;Voertuigen met bromfietskenteken;Groesbeek;2019;;
2637;Voertuigen met bromfietskenteken;Groesbeek;2020;;
2638;Voertuigen met bromfietskenteken;Groesbeek;2021;;
2639;Voertuigen met bromfietskenteken;Groesbeek;2022;;
2640;Voertuigen met bromfietskenteken;Groningen (gemeente);2007;7493.0;41.0
2641;Voertuigen met bromfietskenteken;Groningen (gemeente);2008;8375.0;46.0
2642;Voertuigen met bromfietskenteken;Groningen (gemeente);2009;9341.0;51.0
2643;Voertuigen met bromfietskenteken;Groningen (gemeente);2010;10470.0;56.0
2644;Voertuigen met bromfietskenteken;Groningen (gemeente);2011;11186.0;59.0
2645;Voertuigen met bromfietskenteken;Groningen (gemeente);2012;11737.0;61.0
2646;Voertuigen met bromfietskenteken;Groningen (gemeente);2013;11993.0;61.0
2647;Voertuigen met bromfietskenteken;Groningen (gemeente);2014;12132.0;61.0
2648;Voertuigen met bromfietskenteken;Groningen (gemeente);2015;12304.0;61.0
2649;Voertuigen met bromfietskenteken;Groningen (gemeente);2016;12338.0;61.0
2650;Voertuigen met bromfietskenteken;Groningen (gemeente);2017;12682.0;63.0
2651;Voertuigen met bromfietskenteken;Groningen (gemeente);2018;12804.0;63.0
2652;Voertuigen met bromfietskenteken;Groningen (gemeente);2019;14149.0;61.0
2653;Voertuigen met bromfietskenteken;Groningen (gemeente);2020;14253.0;61.0
2654;Voertuigen met bromfietskenteken;Groningen (gemeente);2021;14870.0;64.0
2655;Voertuigen met bromfietskenteken;Groningen (gemeente);2022;15427.0;66.0
2656;Voertuigen met bromfietskenteken;Grootegast;2007;671.0;55.0
2657;Voertuigen met bromfietskenteken;Grootegast;2008;708.0;58.0
2658;Voertuigen met bromfietskenteken;Grootegast;2009;739.0;61.0
2659;Voertuigen met bromfietskenteken;Grootegast;2010;810.0;67.0
2660;Voertuigen met bromfietskenteken;Grootegast;2011;832.0;68.0
2661;Voertuigen met bromfietskenteken;Grootegast;2012;828.0;67.0
2662;Voertuigen met bromfietskenteken;Grootegast;2013;832.0;68.0
2663;Voertuigen met bromfietskenteken;Grootegast;2014;827.0;68.0
2664;Voertuigen met bromfietskenteken;Grootegast;2015;842.0;69.0
2665;Voertuigen met bromfietskenteken;Grootegast;2016;911.0;75.0
2666;Voertuigen met bromfietskenteken;Grootegast;2017;959.0;79.0
2667;Voertuigen met bromfietskenteken;Grootegast;2018;954.0;79.0
2668;Voertuigen met bromfietskenteken;Grootegast;2019;;
2669;Voertuigen met bromfietskenteken;Grootegast;2020;;
2670;Voertuigen met bromfietskenteken;Grootegast;2021;;
2671;Voertuigen met bromfietskenteken;Grootegast;2022;;
2672;Voertuigen met bromfietskenteken;Gulpen-Wittem;2007;904.0;61.0
2673;Voertuigen met bromfietskenteken;Gulpen-Wittem;2008;880.0;60.0
2674;Voertuigen met bromfietskenteken;Gulpen-Wittem;2009;920.0;63.0
2675;Voertuigen met bromfietskenteken;Gulpen-Wittem;2010;940.0;64.0
2676;Voertuigen met bromfietskenteken;Gulpen-Wittem;2011;1034.0;71.0
2677;Voertuigen met bromfietskenteken;Gulpen-Wittem;2012;1084.0;75.0
2678;Voertuigen met bromfietskenteken;Gulpen-Wittem;2013;1112.0;77.0
2679;Voertuigen met bromfietskenteken;Gulpen-Wittem;2014;1107.0;76.0
2680;Voertuigen met bromfietskenteken;Gulpen-Wittem;2015;1081.0;75.0
2681;Voertuigen met bromfietskenteken;Gulpen-Wittem;2016;1115.0;77.0
2682;Voertuigen met bromfietskenteken;Gulpen-Wittem;2017;1113.0;78.0
2683;Voertuigen met bromfietskenteken;Gulpen-Wittem;2018;1127.0;79.0
2684;Voertuigen met bromfietskenteken;Gulpen-Wittem;2019;1133.0;80.0
2685;Voertuigen met bromfietskenteken;Gulpen-Wittem;2020;1133.0;80.0
2686;Voertuigen met bromfietskenteken;Gulpen-Wittem;2021;1177.0;83.0
2687;Voertuigen met bromfietskenteken;Gulpen-Wittem;2022;1199.0;85.0
2688;Voertuigen met bromfietskenteken;Haaksbergen;2007;785.0;32.0
2689;Voertuigen met bromfietskenteken;Haaksbergen;2008;853.0;35.0
2690;Voertuigen met bromfietskenteken;Haaksbergen;2009;911.0;37.0
2691;Voertuigen met bromfietskenteken;Haaksbergen;2010;965.0;39.0
2692;Voertuigen met bromfietskenteken;Haaksbergen;2011;1028.0;42.0
2693;Voertuigen met bromfietskenteken;Haaksbergen;2012;1051.0;43.0
2694;Voertuigen met bromfietskenteken;Haaksbergen;2013;1082.0;44.0
2695;Voertuigen met bromfietskenteken;Haaksbergen;2014;1095.0;45.0
2696;Voertuigen met bromfietskenteken;Haaksbergen;2015;1169.0;48.0
2697;Voertuigen met bromfietskenteken;Haaksbergen;2016;1197.0;49.0
2698;Voertuigen met bromfietskenteken;Haaksbergen;2017;1273.0;52.0
2699;Voertuigen met bromfietskenteken;Haaksbergen;2018;1325.0;55.0
2700;Voertuigen met bromfietskenteken;Haaksbergen;2019;1365.0;56.0
2701;Voertuigen met bromfietskenteken;Haaksbergen;2020;1396.0;57.0
2702;Voertuigen met bromfietskenteken;Haaksbergen;2021;1441.0;59.0
2703;Voertuigen met bromfietskenteken;Haaksbergen;2022;1574.0;65.0
2704;Voertuigen met bromfietskenteken;Haaren;2007;632.0;46.0
2705;Voertuigen met bromfietskenteken;Haaren;2008;693.0;50.0
2706;Voertuigen met bromfietskenteken;Haaren;2009;727.0;53.0
2707;Voertuigen met bromfietskenteken;Haaren;2010;794.0;58.0
2708;Voertuigen met bromfietskenteken;Haaren;2011;881.0;65.0
2709;Voertuigen met bromfietskenteken;Haaren;2012;889.0;65.0
2710;Voertuigen met bromfietskenteken;Haaren;2013;923.0;68.0
2711;Voertuigen met bromfietskenteken;Haaren;2014;934.0;69.0
2712;Voertuigen met bromfietskenteken;Haaren;2015;939.0;69.0
2713;Voertuigen met bromfietskenteken;Haaren;2016;953.0;70.0
2714;Voertuigen met bromfietskenteken;Haaren;2017;978.0;70.0
2715;Voertuigen met bromfietskenteken;Haaren;2018;1005.0;71.0
2716;Voertuigen met bromfietskenteken;Haaren;2019;1049.0;74.0
2717;Voertuigen met bromfietskenteken;Haaren;2020;1082.0;75.0
2718;Voertuigen met bromfietskenteken;Haaren;2021;;
2719;Voertuigen met bromfietskenteken;Haaren;2022;;
2720;Voertuigen met bromfietskenteken;Haarlem;2007;6239.0;42.0
2721;Voertuigen met bromfietskenteken;Haarlem;2008;7144.0;48.0
2722;Voertuigen met bromfietskenteken;Haarlem;2009;8284.0;56.0
2723;Voertuigen met bromfietskenteken;Haarlem;2010;9295.0;62.0
2724;Voertuigen met bromfietskenteken;Haarlem;2011;9934.0;66.0
2725;Voertuigen met bromfietskenteken;Haarlem;2012;10297.0;68.0
2726;Voertuigen met bromfietskenteken;Haarlem;2013;10545.0;69.0
2727;Voertuigen met bromfietskenteken;Haarlem;2014;10622.0;68.0
2728;Voertuigen met bromfietskenteken;Haarlem;2015;10817.0;69.0
2729;Voertuigen met bromfietskenteken;Haarlem;2016;10817.0;68.0
2730;Voertuigen met bromfietskenteken;Haarlem;2017;10974.0;69.0
2731;Voertuigen met bromfietskenteken;Haarlem;2018;11137.0;70.0
2732;Voertuigen met bromfietskenteken;Haarlem;2019;11167.0;69.0
2733;Voertuigen met bromfietskenteken;Haarlem;2020;11094.0;68.0
2734;Voertuigen met bromfietskenteken;Haarlem;2021;11130.0;68.0
2735;Voertuigen met bromfietskenteken;Haarlem;2022;11070.0;68.0
2736;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2007;476.0;87.0
2737;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2008;545.0;100.0
2738;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2009;622.0;115.0
2739;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2010;708.0;131.0
2740;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2011;789.0;145.0
2741;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2012;882.0;161.0
2742;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2013;879.0;159.0
2743;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2014;904.0;163.0
2744;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2015;916.0;164.0
2745;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2016;864.0;155.0
2746;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2017;879.0;155.0
2747;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2018;895.0;153.0
2748;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2019;;
2749;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2020;;
2750;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2021;;
2751;Voertuigen met bromfietskenteken;Haarlemmerliede en Spaarnwoude;2022;;
2752;Voertuigen met bromfietskenteken;Haarlemmermeer;2007;6620.0;48.0
2753;Voertuigen met bromfietskenteken;Haarlemmermeer;2008;7511.0;53.0
2754;Voertuigen met bromfietskenteken;Haarlemmermeer;2009;8784.0;62.0
2755;Voertuigen met bromfietskenteken;Haarlemmermeer;2010;9852.0;69.0
2756;Voertuigen met bromfietskenteken;Haarlemmermeer;2011;10738.0;75.0
2757;Voertuigen met bromfietskenteken;Haarlemmermeer;2012;11364.0;79.0
2758;Voertuigen met bromfietskenteken;Haarlemmermeer;2013;11817.0;82.0
2759;Voertuigen met bromfietskenteken;Haarlemmermeer;2014;12285.0;85.0
2760;Voertuigen met bromfietskenteken;Haarlemmermeer;2015;12648.0;88.0
2761;Voertuigen met bromfietskenteken;Haarlemmermeer;2016;13036.0;90.0
2762;Voertuigen met bromfietskenteken;Haarlemmermeer;2017;13535.0;93.0
2763;Voertuigen met bromfietskenteken;Haarlemmermeer;2018;14060.0;95.0
2764;Voertuigen met bromfietskenteken;Haarlemmermeer;2019;14796.0;96.0
2765;Voertuigen met bromfietskenteken;Haarlemmermeer;2020;14841.0;95.0
2766;Voertuigen met bromfietskenteken;Haarlemmermeer;2021;15093.0;96.0
2767;Voertuigen met bromfietskenteken;Haarlemmermeer;2022;15299.0;96.0
2768;Voertuigen met bromfietskenteken;Halderberge;2007;1058.0;36.0
2769;Voertuigen met bromfietskenteken;Halderberge;2008;1207.0;41.0
2770;Voertuigen met bromfietskenteken;Halderberge;2009;1297.0;44.0
2771;Voertuigen met bromfietskenteken;Halderberge;2010;1410.0;48.0
2772;Voertuigen met bromfietskenteken;Halderberge;2011;1513.0;52.0
2773;Voertuigen met bromfietskenteken;Halderberge;2012;1587.0;54.0
2774;Voertuigen met bromfietskenteken;Halderberge;2013;1649.0;56.0
2775;Voertuigen met bromfietskenteken;Halderberge;2014;1685.0;57.0
2776;Voertuigen met bromfietskenteken;Halderberge;2015;1796.0;61.0
2777;Voertuigen met bromfietskenteken;Halderberge;2016;1828.0;62.0
2778;Voertuigen met bromfietskenteken;Halderberge;2017;1870.0;63.0
2779;Voertuigen met bromfietskenteken;Halderberge;2018;1914.0;64.0
2780;Voertuigen met bromfietskenteken;Halderberge;2019;1999.0;66.0
2781;Voertuigen met bromfietskenteken;Halderberge;2020;2059.0;68.0
2782;Voertuigen met bromfietskenteken;Halderberge;2021;2161.0;71.0
2783;Voertuigen met bromfietskenteken;Halderberge;2022;2287.0;74.0
2784;Voertuigen met bromfietskenteken;Hardenberg;2007;2105.0;36.0
2785;Voertuigen met bromfietskenteken;Hardenberg;2008;2247.0;39.0
2786;Voertuigen met bromfietskenteken;Hardenberg;2009;2488.0;42.0
2787;Voertuigen met bromfietskenteken;Hardenberg;2010;2653.0;45.0
2788;Voertuigen met bromfietskenteken;Hardenberg;2011;2817.0;48.0
2789;Voertuigen met bromfietskenteken;Hardenberg;2012;2793.0;47.0
2790;Voertuigen met bromfietskenteken;Hardenberg;2013;2707.0;45.0
2791;Voertuigen met bromfietskenteken;Hardenberg;2014;2695.0;45.0
2792;Voertuigen met bromfietskenteken;Hardenberg;2015;2777.0;47.0
2793;Voertuigen met bromfietskenteken;Hardenberg;2016;2816.0;47.0
2794;Voertuigen met bromfietskenteken;Hardenberg;2017;2899.0;48.0
2795;Voertuigen met bromfietskenteken;Hardenberg;2018;2983.0;49.0
2796;Voertuigen met bromfietskenteken;Hardenberg;2019;3080.0;51.0
2797;Voertuigen met bromfietskenteken;Hardenberg;2020;3138.0;51.0
2798;Voertuigen met bromfietskenteken;Hardenberg;2021;3483.0;57.0
2799;Voertuigen met bromfietskenteken;Hardenberg;2022;3724.0;60.0
2800;Voertuigen met bromfietskenteken;Harderwijk;2007;1743.0;41.0
2801;Voertuigen met bromfietskenteken;Harderwijk;2008;1880.0;44.0
2802;Voertuigen met bromfietskenteken;Harderwijk;2009;2134.0;50.0
2803;Voertuigen met bromfietskenteken;Harderwijk;2010;2409.0;55.0
2804;Voertuigen met bromfietskenteken;Harderwijk;2011;2647.0;59.0
2805;Voertuigen met bromfietskenteken;Harderwijk;2012;2797.0;62.0
2806;Voertuigen met bromfietskenteken;Harderwijk;2013;2876.0;63.0
2807;Voertuigen met bromfietskenteken;Harderwijk;2014;2949.0;64.0
2808;Voertuigen met bromfietskenteken;Harderwijk;2015;2960.0;65.0
2809;Voertuigen met bromfietskenteken;Harderwijk;2016;3040.0;66.0
2810;Voertuigen met bromfietskenteken;Harderwijk;2017;3129.0;68.0
2811;Voertuigen met bromfietskenteken;Harderwijk;2018;3125.0;67.0
2812;Voertuigen met bromfietskenteken;Harderwijk;2019;3261.0;69.0
2813;Voertuigen met bromfietskenteken;Harderwijk;2020;3351.0;69.0
2814;Voertuigen met bromfietskenteken;Harderwijk;2021;3417.0;70.0
2815;Voertuigen met bromfietskenteken;Harderwijk;2022;3388.0;69.0
2816;Voertuigen met bromfietskenteken;Hardinxveld-Giessendam;2007;735.0;42.0
2817;Voertuigen met bromfietskenteken;Hardinxveld-Giessendam;2008;798.0;45.0
2818;Voertuigen met bromfietskenteken;Hardinxveld-Giessendam;2009;869.0;50.0
2819;Voertuigen met bromfietskenteken;Hardinxveld-Giessendam;2010;932.0;53.0
2820;Voertuigen met bromfietskenteken;Hardinxveld-Giessendam;2011;959.0;55.0
