ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldeElektriciteitslevering_5;GemiddeldeNettoElektriciteitslevering_6;Stadsverwarming_7;IndelingswijzigingWijkenEnBuurten_8
8779;Totaal woningen;Dokter Lohmanstraat en omgeving;Koggenland                              ;Buurt     ;BU15980107;790.0;2330.0;1470.0;;1.0
8780;Totaal woningen;Bedrijventerrein Braken;Koggenland                              ;Buurt     ;BU15980108;1680.0;4150.0;2000.0;;1.0
8781;Totaal woningen;Dorpsstraat en omgeving;Koggenland                              ;Buurt     ;BU15980109;1010.0;2770.0;1810.0;;1.0
8782;Totaal woningen;Laan van Meerweijde en omgeving;Koggenland                              ;Buurt     ;BU15980110;680.0;2850.0;1900.0;;1.0
8783;Totaal woningen;Nijenburglaan en omgeving;Koggenland                              ;Buurt     ;BU15980111;730.0;2450.0;1640.0;;1.0
8784;Totaal woningen;Duinweid en omgeving;Koggenland                              ;Buurt     ;BU15980112;;;;;1.0
8785;Totaal woningen;Obdam Verspreide huizen Oost;Koggenland                              ;Buurt     ;BU15980113;1370.0;4920.0;3100.0;;1.0
8786;Totaal woningen;Hensbroek;Koggenland                              ;Wijk      ;WK159802  ;1060.0;3040.0;1940.0;;1.0
8787;Totaal woningen;Hensbroek Verspreide huizen;Koggenland                              ;Buurt     ;BU15980201;1190.0;3720.0;2400.0;;1.0
8788;Totaal woningen;Dorpsweg en omgeving;Koggenland                              ;Buurt     ;BU15980202;960.0;2550.0;1610.0;;1.0
8789;Totaal woningen;Wogmeer West;Koggenland                              ;Buurt     ;BU15980203;1250.0;3930.0;2530.0;;1.0
8790;Totaal woningen;Spierdijk;Koggenland                              ;Wijk      ;WK159803  ;990.0;2940.0;1950.0;;1.0
8791;Totaal woningen;Wogmeer Oost;Koggenland                              ;Buurt     ;BU15980301;1450.0;3910.0;2620.0;;1.0
8792;Totaal woningen;Spierdijk Verspreide huizen;Koggenland                              ;Buurt     ;BU15980302;1190.0;3410.0;2080.0;;1.0
8793;Totaal woningen;Spierdijkerweg en omgeving;Koggenland                              ;Buurt     ;BU15980303;800.0;2530.0;1760.0;;1.0
8794;Totaal woningen;Zuidermeer;Koggenland                              ;Wijk      ;WK159804  ;1070.0;3320.0;2150.0;;1.0
8795;Totaal woningen;Zuidermeer Verspreide huizen West;Koggenland                              ;Buurt     ;BU15980401;1150.0;3940.0;2390.0;;1.0
8796;Totaal woningen;Zuidermeerweg en omgeving;Koggenland                              ;Buurt     ;BU15980402;880.0;2720.0;1960.0;;1.0
8797;Totaal woningen;Baarsdorpermeer;Koggenland                              ;Buurt     ;BU15980403;1300.0;3440.0;2120.0;;1.0
8798;Totaal woningen;Berkhout;Koggenland                              ;Wijk      ;WK159805  ;1120.0;3120.0;2170.0;;1.0
8799;Totaal woningen;Bobeldijk en omgeving;Koggenland                              ;Buurt     ;BU15980501;1350.0;3440.0;2360.0;;1.0
8800;Totaal woningen;Westeinde;Koggenland                              ;Buurt     ;BU15980502;1280.0;3470.0;2200.0;;1.0
8801;Totaal woningen;Kerkebuurt;Koggenland                              ;Buurt     ;BU15980503;1370.0;3420.0;2500.0;;1.0
8802;Totaal woningen;Slagterslaan en omgeving;Koggenland                              ;Buurt     ;BU15980504;950.0;2380.0;1900.0;;1.0
8803;Totaal woningen;Bruggevaart en omgeving;Koggenland                              ;Buurt     ;BU15980505;720.0;3360.0;1930.0;;1.0
8804;Totaal woningen;Oosteinde;Koggenland                              ;Buurt     ;BU15980506;1350.0;3750.0;2540.0;;1.0
8805;Totaal woningen;Berkhout Verspreide huizen Zuid;Koggenland                              ;Buurt     ;BU15980507;1070.0;2780.0;2460.0;;1.0
8806;Totaal woningen;Ursem;Koggenland                              ;Wijk      ;WK159806  ;940.0;2810.0;1810.0;;1.0
8807;Totaal woningen;Rustenburg;Koggenland                              ;Buurt     ;BU15980601;1070.0;2900.0;1840.0;;1.0
8808;Totaal woningen;Ursem Verspreide huizen Noord;Koggenland                              ;Buurt     ;BU15980602;1300.0;3950.0;2490.0;;1.0
8809;Totaal woningen;Reigerlaan Ursem en omgeving;Koggenland                              ;Buurt     ;BU15980603;1080.0;2620.0;1690.0;;1.0
8810;Totaal woningen;Drechterlandsedijk en omgeving;Koggenland                              ;Buurt     ;BU15980604;800.0;2590.0;1750.0;;1.0
8811;Totaal woningen;Ruijterstraat en omgeving;Koggenland                              ;Buurt     ;BU15980605;960.0;2530.0;1910.0;;1.0
8812;Totaal woningen;Zuidgouw en omgeving;Koggenland                              ;Buurt     ;BU15980606;900.0;2620.0;1620.0;;1.0
8813;Totaal woningen;Tuinderij en omgeving;Koggenland                              ;Buurt     ;BU15980607;0.0;3190.0;860.0;;1.0
8814;Totaal woningen;Geesterland en omgeving;Koggenland                              ;Buurt     ;BU15980608;800.0;2570.0;1520.0;;1.0
8815;Totaal woningen;Ursem Verspreide huizen Oost;Koggenland                              ;Buurt     ;BU15980609;1360.0;3650.0;2430.0;;1.0
8816;Totaal woningen;Mijzerdijk;Koggenland                              ;Buurt     ;BU15980610;1350.0;4270.0;2930.0;;1.0
8817;Totaal woningen;De Goorn;Koggenland                              ;Wijk      ;WK159807  ;770.0;2810.0;2000.0;;1.0
8818;Totaal woningen;De Goorn Verspreide huizen;Koggenland                              ;Buurt     ;BU15980701;1220.0;3760.0;2330.0;;1.0
8819;Totaal woningen;Singel en omgeving;Koggenland                              ;Buurt     ;BU15980702;340.0;3690.0;2310.0;;1.0
8820;Totaal woningen;Pastoor Lemeerstraat en omgeving;Koggenland                              ;Buurt     ;BU15980703;950.0;2500.0;1970.0;;1.0
8821;Totaal woningen;De Goorn en omgeving;Koggenland                              ;Buurt     ;BU15980704;1250.0;3440.0;2460.0;;1.0
8822;Totaal woningen;Rietgras en omgeving;Koggenland                              ;Buurt     ;BU15980705;740.0;2920.0;1960.0;;1.0
8823;Totaal woningen;Kanteel en omgeving;Koggenland                              ;Buurt     ;BU15980706;770.0;2130.0;1620.0;;1.0
8824;Totaal woningen;Kantbeugel en omgeving;Koggenland                              ;Buurt     ;BU15980707;820.0;2200.0;1780.0;;1.0
8825;Totaal woningen;Bedrijventerrein Vredemaker;Koggenland                              ;Buurt     ;BU15980708;;;;;1.0
8826;Totaal woningen;De Goorn Buitenroede en omgeving;Koggenland                              ;Buurt     ;BU15980709;;;;;1.0
8827;Totaal woningen;Avenhorn;Koggenland                              ;Wijk      ;WK159808  ;960.0;2850.0;2040.0;;1.0
8828;Totaal woningen;Avenhorn Verspreide huizen West;Koggenland                              ;Buurt     ;BU15980801;1290.0;3130.0;2270.0;;1.0
8829;Totaal woningen;West en omgeving;Koggenland                              ;Buurt     ;BU15980802;1240.0;3470.0;2190.0;;1.0
8830;Totaal woningen;Alver en omgeving;Koggenland                              ;Buurt     ;BU15980803;680.0;2560.0;1910.0;;1.0
8831;Totaal woningen;Wieken en omgeving;Koggenland                              ;Buurt     ;BU15980804;890.0;2390.0;1900.0;;1.0
8832;Totaal woningen;Het Veer en omgeving;Koggenland                              ;Buurt     ;BU15980805;950.0;2680.0;1980.0;;1.0
8833;Totaal woningen;Jaagweg en omgeving;Koggenland                              ;Buurt     ;BU15980806;1160.0;3290.0;2140.0;;1.0
8834;Totaal woningen;Avenhorn Buitenroede en omgeving;Koggenland                              ;Buurt     ;BU15980807;;;;;1.0
8835;Totaal woningen;Grosthuizen;Koggenland                              ;Buurt     ;BU15980808;1450.0;3860.0;2570.0;;1.0
8836;Totaal woningen;Scharwoude;Koggenland                              ;Wijk      ;WK159809  ;950.0;2590.0;2110.0;;1.0
8837;Totaal woningen;Scharwoude Verspreide huizen;Koggenland                              ;Buurt     ;BU15980901;1370.0;3390.0;2550.0;;1.0
8838;Totaal woningen;Scharwoude en omgeving;Koggenland                              ;Buurt     ;BU15980902;850.0;2410.0;2000.0;;1.0
8839;Totaal woningen;Oudendijk;Koggenland                              ;Wijk      ;WK159810  ;1250.0;3370.0;2590.0;;1.0
8840;Totaal woningen;Oudendijk Verspreide huizen;Koggenland                              ;Buurt     ;BU15981001;1460.0;3720.0;2750.0;;1.0
8841;Totaal woningen;Lange weide en omgeving;Koggenland                              ;Buurt     ;BU15981002;1030.0;2990.0;2430.0;;1.0
8842;Totaal woningen;Krimpen aan den IJssel;Krimpen aan den IJssel                  ;Gemeente  ;GM0542    ;820.0;2520.0;1980.0;;1.0
8843;Totaal woningen;Wijk 00 Krimpen aan den IJssel;Krimpen aan den IJssel                  ;Wijk      ;WK054200  ;820.0;2520.0;1980.0;;1.0
8844;Totaal woningen;Oud Krimpen;Krimpen aan den IJssel                  ;Buurt     ;BU05420000;960.0;2810.0;2280.0;;1.0
8845;Totaal woningen;Kortland-Noord;Krimpen aan den IJssel                  ;Buurt     ;BU05420001;710.0;2340.0;1970.0;;1.0
8846;Totaal woningen;Kortland-Zuid;Krimpen aan den IJssel                  ;Buurt     ;BU05420002;750.0;2520.0;2020.0;;1.0
8847;Totaal woningen;Boveneind;Krimpen aan den IJssel                  ;Buurt     ;BU05420003;900.0;2550.0;1970.0;;1.0
8848;Totaal woningen;Langeland;Krimpen aan den IJssel                  ;Buurt     ;BU05420004;940.0;2580.0;1900.0;;1.0
8849;Totaal woningen;Lansingh-Zuid;Krimpen aan den IJssel                  ;Buurt     ;BU05420005;690.0;2610.0;1920.0;;1.0
8850;Totaal woningen;Krimpenerwaard;Krimpenerwaard                          ;Gemeente  ;GM1931    ;890.0;2660.0;1990.0;;1.0
8851;Totaal woningen;Wijk 00 Lekkerkerk;Krimpenerwaard                          ;Wijk      ;WK193100  ;890.0;2600.0;1950.0;;1.0
8852;Totaal woningen;Tiendhoek;Krimpenerwaard                          ;Buurt     ;BU19310000;750.0;2550.0;1860.0;;1.0
8853;Totaal woningen;Schuwacht;Krimpenerwaard                          ;Buurt     ;BU19310001;1210.0;3610.0;2580.0;;1.0
8854;Totaal woningen;Opperduit;Krimpenerwaard                          ;Buurt     ;BU19310002;1310.0;3750.0;2850.0;;1.0
8855;Totaal woningen;Tiendweg-West;Krimpenerwaard                          ;Buurt     ;BU19310003;1210.0;3540.0;2210.0;;1.0
8856;Totaal woningen;Lekkerkerk-Oost;Krimpenerwaard                          ;Buurt     ;BU19310004;880.0;2420.0;1690.0;;1.0
8857;Totaal woningen;Prinsessenbuurt;Krimpenerwaard                          ;Buurt     ;BU19310005;810.0;2480.0;1810.0;;1.0
8858;Totaal woningen;Koninginnenbuurt;Krimpenerwaard                          ;Buurt     ;BU19310006;840.0;2310.0;1710.0;;1.0
8859;Totaal woningen;Wibautsraat en Lorentzweg;Krimpenerwaard                          ;Buurt     ;BU19310007;680.0;2090.0;1870.0;;1.0
8860;Totaal woningen;Molenwerf en omstreken;Krimpenerwaard                          ;Buurt     ;BU19310008;850.0;2420.0;1950.0;;1.0
8861;Totaal woningen;Voorstraat en Centrum;Krimpenerwaard                          ;Buurt     ;BU19310009;940.0;2680.0;2180.0;;1.0
8862;Totaal woningen;Industrieterrein;Krimpenerwaard                          ;Buurt     ;BU19310010;1260.0;3610.0;2290.0;;1.0
8863;Totaal woningen;Verspr. huizen Lekkerkerk;Krimpenerwaard                          ;Buurt     ;BU19310011;1460.0;4290.0;2330.0;;1.0
8864;Totaal woningen;Wijk 01 Krimpen aan de Lek;Krimpenerwaard                          ;Wijk      ;WK193101  ;820.0;2510.0;1900.0;;1.0
8865;Totaal woningen;Hoofdstraat;Krimpenerwaard                          ;Buurt     ;BU19310100;800.0;2340.0;1920.0;;1.0
8866;Totaal woningen;Binnen Krimpen;Krimpenerwaard                          ;Buurt     ;BU19310101;770.0;2390.0;1640.0;;1.0
8867;Totaal woningen;Beroepenbuurt;Krimpenerwaard                          ;Buurt     ;BU19310102;760.0;2120.0;1610.0;;1.0
8868;Totaal woningen;Krimpen-Oost;Krimpenerwaard                          ;Buurt     ;BU19310103;1360.0;3890.0;2810.0;;1.0
8869;Totaal woningen;Zaag;Krimpenerwaard                          ;Buurt     ;BU19310104;1420.0;3860.0;2570.0;;1.0
8870;Totaal woningen;Tiendweg Noord;Krimpenerwaard                          ;Buurt     ;BU19310105;810.0;2600.0;1850.0;;1.0
8871;Totaal woningen;Krimpen Centrum;Krimpenerwaard                          ;Buurt     ;BU19310106;620.0;2140.0;1730.0;;1.0
8872;Totaal woningen;Industrieterrein Krimpen;Krimpenerwaard                          ;Buurt     ;BU19310107;1400.0;3600.0;2550.0;;1.0
8873;Totaal woningen;Lekdijk;Krimpenerwaard                          ;Buurt     ;BU19310108;1080.0;3580.0;2880.0;;1.0
8874;Totaal woningen;Verspr. huizen Krimpen aan de Lek;Krimpenerwaard                          ;Buurt     ;BU19310109;1110.0;4570.0;3240.0;;1.0
8875;Totaal woningen;Wijk 02 Ouderkerk aan den IJssel;Krimpenerwaard                          ;Wijk      ;WK193102  ;950.0;2810.0;2110.0;;1.0
8876;Totaal woningen;Ouderkerk aan den IJssel;Krimpenerwaard                          ;Buurt     ;BU19310200;930.0;2650.0;2060.0;;1.0
8877;Totaal woningen;Verspr. huizen Ouderkerk Noord;Krimpenerwaard                          ;Buurt     ;BU19310208;970.0;3120.0;2160.0;;1.0
8878;Totaal woningen;Verspr. huizen Ouderkerk Oost;Krimpenerwaard                          ;Buurt     ;BU19310209;1400.0;4540.0;3300.0;;1.0
8879;Totaal woningen;Wijk 03 Gouderak;Krimpenerwaard                          ;Wijk      ;WK193103  ;890.0;2650.0;2080.0;;1.0
8880;Totaal woningen;Gouderak;Krimpenerwaard                          ;Buurt     ;BU19310300;890.0;2650.0;2080.0;;1.0
8881;Totaal woningen;Wijk 04 Bergambacht;Krimpenerwaard                          ;Wijk      ;WK193104  ;890.0;2690.0;2010.0;;1.0
8882;Totaal woningen;Bergambacht-Dorp;Krimpenerwaard                          ;Buurt     ;BU19310400;910.0;2510.0;1870.0;;1.0
8883;Totaal woningen;Kadijk en Kadijkselaan;Krimpenerwaard                          ;Buurt     ;BU19310401;1240.0;4280.0;3220.0;;1.0
8884;Totaal woningen;Uitbreiding Dorp;Krimpenerwaard                          ;Buurt     ;BU19310402;810.0;2440.0;1890.0;;1.0
8885;Totaal woningen;Benedenberg en Zuidbroek;Krimpenerwaard                          ;Buurt     ;BU19310403;1330.0;4370.0;2790.0;;1.0
8886;Totaal woningen;Tussenlanen;Krimpenerwaard                          ;Buurt     ;BU19310404;1190.0;4950.0;3410.0;;1.0
8887;Totaal woningen;Bovenberg westelijk van de Fransekade;Krimpenerwaard                          ;Buurt     ;BU19310409;1290.0;3920.0;2830.0;;1.0
8888;Totaal woningen;Wijk 05 Bergstoep;Krimpenerwaard                          ;Wijk      ;WK193105  ;940.0;3010.0;2210.0;;1.0
8889;Totaal woningen;Bergstoep;Krimpenerwaard                          ;Buurt     ;BU19310500;820.0;2660.0;2000.0;;1.0
8890;Totaal woningen;Lekdijk-West en Provinciale weg (ged.);Krimpenerwaard                          ;Buurt     ;BU19310501;1540.0;4780.0;3440.0;;1.0
8891;Totaal woningen;Lekdijk-Oost en Provinciale weg (ged.);Krimpenerwaard                          ;Buurt     ;BU19310502;1100.0;3960.0;1560.0;;1.0
8892;Totaal woningen;Bovenstad;Krimpenerwaard                          ;Buurt     ;BU19310503;1330.0;3810.0;2980.0;;1.0
8893;Totaal woningen;Provinciale weg (ged.) De Hem en Hogedij;Krimpenerwaard                          ;Buurt     ;BU19310504;1120.0;4280.0;2720.0;;1.0
8894;Totaal woningen;Wijk 06 Ammerstol;Krimpenerwaard                          ;Wijk      ;WK193106  ;940.0;2480.0;1680.0;;1.0
8895;Totaal woningen;Ammerstol;Krimpenerwaard                          ;Buurt     ;BU19310600;940.0;2480.0;1680.0;;1.0
8896;Totaal woningen;Wijk 07 Berkenwoude;Krimpenerwaard                          ;Wijk      ;WK193107  ;1140.0;3340.0;2400.0;;1.0
8897;Totaal woningen;Berkenwoude;Krimpenerwaard                          ;Buurt     ;BU19310700;1140.0;3220.0;2300.0;;1.0
8898;Totaal woningen;Achterbroek;Krimpenerwaard                          ;Buurt     ;BU19310701;1170.0;4130.0;3050.0;;1.0
8899;Totaal woningen;Wijk 08 Haastrecht;Krimpenerwaard                          ;Wijk      ;WK193108  ;960.0;2680.0;1900.0;;1.0
8900;Totaal woningen;Haastrecht-Dorpskern;Krimpenerwaard                          ;Buurt     ;BU19310800;1140.0;3050.0;2580.0;;1.0
8901;Totaal woningen;Boven-Haastrecht;Krimpenerwaard                          ;Buurt     ;BU19310801;1340.0;4500.0;2950.0;;1.0
8902;Totaal woningen;Beneden-Haastrecht;Krimpenerwaard                          ;Buurt     ;BU19310802;1240.0;4460.0;2720.0;;1.0
8903;Totaal woningen;Rozendaal;Krimpenerwaard                          ;Buurt     ;BU19310803;1750.0;3840.0;2500.0;;1.0
8904;Totaal woningen;Stolwijkersluis (ged.);Krimpenerwaard                          ;Buurt     ;BU19310804;1260.0;3280.0;2860.0;;1.0
8905;Totaal woningen;Hofkamp;Krimpenerwaard                          ;Buurt     ;BU19310805;1050.0;2540.0;1860.0;;1.0
8906;Totaal woningen;Agterpoort;Krimpenerwaard                          ;Buurt     ;BU19310806;780.0;1960.0;1360.0;;1.0
8907;Totaal woningen;Stein;Krimpenerwaard                          ;Buurt     ;BU19310807;810.0;2250.0;1600.0;;1.0
8908;Totaal woningen;Verspr. huizen Haastrecht Noord;Krimpenerwaard                          ;Buurt     ;BU19310808;1510.0;3940.0;2240.0;;1.0
8909;Totaal woningen;Verspr. huizen Haastrecht Zuid;Krimpenerwaard                          ;Buurt     ;BU19310809;1380.0;4320.0;3050.0;;1.0
8910;Totaal woningen;Bergvliet;Krimpenerwaard                          ;Buurt     ;BU19310810;770.0;2460.0;1530.0;;1.0
8911;Totaal woningen;Wijk 10 Stolwijk;Krimpenerwaard                          ;Wijk      ;WK193110  ;960.0;2870.0;1970.0;;1.0
8912;Totaal woningen;Stolwijk;Krimpenerwaard                          ;Buurt     ;BU19311000;850.0;2520.0;1760.0;;1.0
8913;Totaal woningen;Bovenkerk;Krimpenerwaard                          ;Buurt     ;BU19311001;1270.0;3510.0;1860.0;;1.0
8914;Totaal woningen;Benedenkerk;Krimpenerwaard                          ;Buurt     ;BU19311002;1490.0;4090.0;2860.0;;1.0
8915;Totaal woningen;Benedenheul;Krimpenerwaard                          ;Buurt     ;BU19311003;1410.0;4270.0;2330.0;;1.0
8916;Totaal woningen;Goudseweg;Krimpenerwaard                          ;Buurt     ;BU19311004;1210.0;3900.0;3120.0;;1.0
8917;Totaal woningen;Het Beijersche;Krimpenerwaard                          ;Buurt     ;BU19311005;1320.0;4130.0;2720.0;;1.0
