ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;TotaalVermogen_2;GemiddeldVermogen_3;MediaanVermogen_4
1985;Particuliere huishoudens;Ooststellingwerf;2016;11.0;1.6;147.1;42.6
1986;Particuliere huishoudens;Oostzaan;2011;3.7;0.9;240.9;137.2
1987;Particuliere huishoudens;Oostzaan;2012;3.7;0.9;239.3;122.7
1988;Particuliere huishoudens;Oostzaan;2013;3.8;0.8;216.4;93.6
1989;Particuliere huishoudens;Oostzaan;2014;3.8;0.8;211.1;90.8
1990;Particuliere huishoudens;Oostzaan;2015;3.8;0.9;222.8;97.3
1991;Particuliere huishoudens;Oostzaan;2016;4.0;0.9;229.1;95.9
1992;Particuliere huishoudens;Opmeer;2011;4.5;1.1;237.7;139.8
1993;Particuliere huishoudens;Opmeer;2012;4.5;1.0;209.6;121.6
1994;Particuliere huishoudens;Opmeer;2013;4.6;0.9;192.3;98.9
1995;Particuliere huishoudens;Opmeer;2014;4.6;0.9;194.3;97.7
1996;Particuliere huishoudens;Opmeer;2015;4.6;0.9;202.4;106.9
1997;Particuliere huishoudens;Opmeer;2016;4.6;1.0;209.2;106.7
1998;Particuliere huishoudens;Opsterland;2011;12.2;2.3;189.3;94.5
1999;Particuliere huishoudens;Opsterland;2012;12.2;2.2;176.4;77.3
2000;Particuliere huishoudens;Opsterland;2013;12.2;1.9;159.4;59.2
2001;Particuliere huishoudens;Opsterland;2014;12.3;1.9;156.9;55.8
2002;Particuliere huishoudens;Opsterland;2015;12.3;2.1;169.3;65.8
2003;Particuliere huishoudens;Opsterland;2016;12.3;2.1;171.5;68.3
2004;Particuliere huishoudens;Oss;2011;35.5;6.1;171.1;61.3
2005;Particuliere huishoudens;Oss;2012;35.9;5.5;152.1;43.9
2006;Particuliere huishoudens;Oss;2013;36.2;4.9;136.5;31.2
2007;Particuliere huishoudens;Oss;2014;36.4;5.0;136.1;28.8
2008;Particuliere huishoudens;Oss;2015;38.6;5.7;146.3;33.1
2009;Particuliere huishoudens;Oss;2016;38.8;5.8;150.5;34.0
2010;Particuliere huishoudens;Oud-Beijerland;2011;9.4;1.7;176.6;81.5
2011;Particuliere huishoudens;Oud-Beijerland;2012;9.4;1.6;166.2;66.5
2012;Particuliere huishoudens;Oud-Beijerland;2013;9.4;1.4;149.1;48.6
2013;Particuliere huishoudens;Oud-Beijerland;2014;9.7;1.4;148.0;44.4
2014;Particuliere huishoudens;Oud-Beijerland;2015;9.7;1.5;156.2;46.7
2015;Particuliere huishoudens;Oud-Beijerland;2016;9.8;1.6;165.9;53.3
2016;Particuliere huishoudens;Oude IJsselstreek;2011;16.3;3.2;196.3;97.9
2017;Particuliere huishoudens;Oude IJsselstreek;2012;16.5;3.1;184.8;76.9
2018;Particuliere huishoudens;Oude IJsselstreek;2013;16.7;2.8;167.4;56.4
2019;Particuliere huishoudens;Oude IJsselstreek;2014;16.6;2.7;164.2;53.5
2020;Particuliere huishoudens;Oude IJsselstreek;2015;16.7;2.7;160.0;51.9
2021;Particuliere huishoudens;Oude IJsselstreek;2016;16.8;2.8;167.6;55.2
2022;Particuliere huishoudens;Ouder-Amstel;2011;5.7;1.7;296.0;93.3
2023;Particuliere huishoudens;Ouder-Amstel;2012;5.7;1.5;267.9;76.6
2024;Particuliere huishoudens;Ouder-Amstel;2013;5.8;1.4;240.2;55.9
2025;Particuliere huishoudens;Ouder-Amstel;2014;5.8;1.4;245.1;56.1
2026;Particuliere huishoudens;Ouder-Amstel;2015;5.8;1.5;260.6;62.3
2027;Particuliere huishoudens;Ouder-Amstel;2016;5.9;1.7;281.4;73.3
2028;Particuliere huishoudens;Ouderkerk;2011;3.1;0.7;232.0;118.7
2029;Particuliere huishoudens;Ouderkerk;2012;3.1;0.7;218.8;102.8
2030;Particuliere huishoudens;Ouderkerk;2013;3.2;0.6;200.7;84.7
2031;Particuliere huishoudens;Ouderkerk;2014;3.2;0.6;198.8;79.1
2032;Particuliere huishoudens;Ouderkerk;2015;;;;
2033;Particuliere huishoudens;Ouderkerk;2016;;;;
2034;Particuliere huishoudens;Oudewater;2011;3.8;1.2;323.1;176.4
2035;Particuliere huishoudens;Oudewater;2012;3.9;1.2;305.9;155.3
2036;Particuliere huishoudens;Oudewater;2013;3.9;1.1;281.6;126.1
2037;Particuliere huishoudens;Oudewater;2014;4.0;1.1;288.1;128.4
2038;Particuliere huishoudens;Oudewater;2015;4.0;1.2;307.4;131.6
2039;Particuliere huishoudens;Oudewater;2016;4.1;1.3;315.0;127.1
2040;Particuliere huishoudens;Overbetuwe;2011;18.1;3.2;177.1;67.5
2041;Particuliere huishoudens;Overbetuwe;2012;18.3;3.0;161.6;50.5
2042;Particuliere huishoudens;Overbetuwe;2013;18.6;2.7;142.8;34.7
2043;Particuliere huishoudens;Overbetuwe;2014;18.8;2.7;144.7;34.9
2044;Particuliere huishoudens;Overbetuwe;2015;18.9;2.8;148.6;38.7
2045;Particuliere huishoudens;Overbetuwe;2016;19.0;2.9;154.9;43.4
2046;Particuliere huishoudens;Papendrecht;2011;13.5;1.9;137.6;42.9
2047;Particuliere huishoudens;Papendrecht;2012;13.7;1.8;128.9;34.4
2048;Particuliere huishoudens;Papendrecht;2013;13.8;1.6;114.5;23.9
2049;Particuliere huishoudens;Papendrecht;2014;13.8;1.6;114.5;22.1
2050;Particuliere huishoudens;Papendrecht;2015;13.9;1.7;120.1;24.8
2051;Particuliere huishoudens;Papendrecht;2016;13.9;1.8;126.3;29.9
2052;Particuliere huishoudens;Peel en Maas;2011;16.9;3.9;228.2;136.5
2053;Particuliere huishoudens;Peel en Maas;2012;17.1;3.7;217.3;117.5
2054;Particuliere huishoudens;Peel en Maas;2013;17.3;3.5;200.0;91.4
2055;Particuliere huishoudens;Peel en Maas;2014;17.4;3.6;208.2;92.4
2056;Particuliere huishoudens;Peel en Maas;2015;17.7;3.7;209.1;94.2
2057;Particuliere huishoudens;Peel en Maas;2016;17.7;3.9;219.8;99.7
2058;Particuliere huishoudens;Pekela;2011;5.5;0.5;94.2;30.0
2059;Particuliere huishoudens;Pekela;2012;5.6;0.5;90.0;24.5
2060;Particuliere huishoudens;Pekela;2013;5.6;0.4;79.1;13.9
2061;Particuliere huishoudens;Pekela;2014;5.5;0.4;78.9;13.4
2062;Particuliere huishoudens;Pekela;2015;5.5;0.4;78.9;15.4
2063;Particuliere huishoudens;Pekela;2016;5.5;0.4;79.8;16.4
2064;Particuliere huishoudens;Pijnacker-Nootdorp;2011;18.4;4.0;215.4;90.8
2065;Particuliere huishoudens;Pijnacker-Nootdorp;2012;18.9;3.8;200.7;74.0
2066;Particuliere huishoudens;Pijnacker-Nootdorp;2013;19.1;3.5;182.2;52.1
2067;Particuliere huishoudens;Pijnacker-Nootdorp;2014;19.4;3.6;183.5;51.9
2068;Particuliere huishoudens;Pijnacker-Nootdorp;2015;19.5;3.8;194.6;61.6
2069;Particuliere huishoudens;Pijnacker-Nootdorp;2016;19.9;4.1;205.6;68.7
2070;Particuliere huishoudens;Purmerend;2011;34.1;3.3;97.2;26.5
2071;Particuliere huishoudens;Purmerend;2012;34.3;3.0;87.0;20.0
2072;Particuliere huishoudens;Purmerend;2013;34.6;2.5;72.6;9.8
2073;Particuliere huishoudens;Purmerend;2014;34.9;2.6;73.6;9.7
2074;Particuliere huishoudens;Purmerend;2015;35.1;2.8;79.5;13.8
2075;Particuliere huishoudens;Purmerend;2016;35.4;3.0;85.9;16.4
2076;Particuliere huishoudens;Putten;2011;9.0;2.6;293.9;148.0
2077;Particuliere huishoudens;Putten;2012;9.2;2.6;280.2;127.9
2078;Particuliere huishoudens;Putten;2013;9.3;2.4;258.0;101.4
2079;Particuliere huishoudens;Putten;2014;9.3;2.5;266.0;104.0
2080;Particuliere huishoudens;Putten;2015;9.8;2.6;264.9;99.0
2081;Particuliere huishoudens;Putten;2016;9.8;2.7;271.8;103.8
2082;Particuliere huishoudens;Raalte;2011;14.6;3.2;217.7;143.4
2083;Particuliere huishoudens;Raalte;2012;14.6;3.1;209.6;128.0
2084;Particuliere huishoudens;Raalte;2013;14.7;2.9;196.5;106.4
2085;Particuliere huishoudens;Raalte;2014;14.8;3.0;199.5;104.1
2086;Particuliere huishoudens;Raalte;2015;15.0;3.0;204.0;106.7
2087;Particuliere huishoudens;Raalte;2016;15.0;3.2;213.3;111.1
2088;Particuliere huishoudens;Reimerswaal;2011;8.2;1.7;200.1;88.0
2089;Particuliere huishoudens;Reimerswaal;2012;8.3;1.6;193.1;75.0
2090;Particuliere huishoudens;Reimerswaal;2013;8.4;1.5;182.9;60.1
2091;Particuliere huishoudens;Reimerswaal;2014;8.5;1.6;182.9;57.6
2092;Particuliere huishoudens;Reimerswaal;2015;8.5;1.6;185.1;58.6
2093;Particuliere huishoudens;Reimerswaal;2016;8.6;1.7;192.1;60.3
2094;Particuliere huishoudens;Renkum;2011;13.9;3.6;259.5;96.6
2095;Particuliere huishoudens;Renkum;2012;14.0;3.4;244.3;81.9
2096;Particuliere huishoudens;Renkum;2013;14.0;3.1;222.1;59.4
2097;Particuliere huishoudens;Renkum;2014;14.0;3.0;214.7;56.1
2098;Particuliere huishoudens;Renkum;2015;14.2;3.1;215.9;58.6
2099;Particuliere huishoudens;Renkum;2016;14.2;3.2;224.1;62.4
2100;Particuliere huishoudens;Renswoude;2011;1.7;0.6;324.1;153.3
2101;Particuliere huishoudens;Renswoude;2012;1.7;0.5;310.0;131.8
2102;Particuliere huishoudens;Renswoude;2013;1.8;0.5;297.4;99.0
2103;Particuliere huishoudens;Renswoude;2014;1.8;0.5;294.5;104.2
2104;Particuliere huishoudens;Renswoude;2015;1.8;0.5;284.5;105.8
2105;Particuliere huishoudens;Renswoude;2016;1.9;0.6;316.2;108.5
2106;Particuliere huishoudens;Reusel-De Mierden;2011;4.9;2.1;424.1;238.3
2107;Particuliere huishoudens;Reusel-De Mierden;2012;5.0;2.0;399.4;216.5
2108;Particuliere huishoudens;Reusel-De Mierden;2013;5.0;1.9;382.2;186.2
2109;Particuliere huishoudens;Reusel-De Mierden;2014;5.1;2.0;386.1;186.4
2110;Particuliere huishoudens;Reusel-De Mierden;2015;5.2;;;185.5
2111;Particuliere huishoudens;Reusel-De Mierden;2016;5.2;;;189.9
2112;Particuliere huishoudens;Rheden;2011;20.2;3.4;166.1;34.3
2113;Particuliere huishoudens;Rheden;2012;20.2;3.0;149.8;24.6
2114;Particuliere huishoudens;Rheden;2013;20.4;2.7;133.3;17.0
2115;Particuliere huishoudens;Rheden;2014;20.5;2.7;131.7;15.6
2116;Particuliere huishoudens;Rheden;2015;20.6;2.8;136.1;18.1
2117;Particuliere huishoudens;Rheden;2016;20.6;3.0;145.8;18.3
2118;Particuliere huishoudens;Rhenen;2011;7.6;1.8;239.8;85.2
2119;Particuliere huishoudens;Rhenen;2012;7.6;1.7;226.6;68.3
2120;Particuliere huishoudens;Rhenen;2013;7.6;1.6;211.7;51.0
2121;Particuliere huishoudens;Rhenen;2014;7.7;1.6;211.3;47.9
2122;Particuliere huishoudens;Rhenen;2015;7.8;1.7;224.6;50.0
2123;Particuliere huishoudens;Rhenen;2016;7.9;1.7;218.7;51.0
2124;Particuliere huishoudens;Ridderkerk;2011;20.0;3.0;150.2;30.3
2125;Particuliere huishoudens;Ridderkerk;2012;20.1;2.9;146.3;26.2
2126;Particuliere huishoudens;Ridderkerk;2013;20.3;2.4;119.0;18.0
2127;Particuliere huishoudens;Ridderkerk;2014;20.3;2.5;122.7;18.5
2128;Particuliere huishoudens;Ridderkerk;2015;20.3;2.6;127.0;20.9
2129;Particuliere huishoudens;Ridderkerk;2016;20.2;2.7;135.1;22.7
2130;Particuliere huishoudens;Rijnwaarden;2011;4.6;0.6;129.2;48.2
2131;Particuliere huishoudens;Rijnwaarden;2012;4.6;0.6;120.1;39.0
2132;Particuliere huishoudens;Rijnwaarden;2013;4.6;0.5;100.9;25.9
2133;Particuliere huishoudens;Rijnwaarden;2014;4.6;0.5;106.9;26.8
2134;Particuliere huishoudens;Rijnwaarden;2015;4.6;0.5;110.7;29.8
2135;Particuliere huishoudens;Rijnwaarden;2016;4.6;0.5;112.9;28.7
2136;Particuliere huishoudens;Rijnwoude;2011;7.3;1.9;262.6;116.6
2137;Particuliere huishoudens;Rijnwoude;2012;7.5;1.9;248.2;97.9
2138;Particuliere huishoudens;Rijnwoude;2013;7.5;1.7;232.5;81.8
2139;Particuliere huishoudens;Rijnwoude;2014;;;;
2140;Particuliere huishoudens;Rijnwoude;2015;;;;
2141;Particuliere huishoudens;Rijnwoude;2016;;;;
2142;Particuliere huishoudens;Rijssen-Holten;2011;13.5;2.9;216.9;105.0
2143;Particuliere huishoudens;Rijssen-Holten;2012;13.6;2.8;205.8;88.4
2144;Particuliere huishoudens;Rijssen-Holten;2013;13.7;2.6;189.6;65.5
2145;Particuliere huishoudens;Rijssen-Holten;2014;13.6;2.5;186.8;65.8
2146;Particuliere huishoudens;Rijssen-Holten;2015;13.8;2.6;190.3;65.7
2147;Particuliere huishoudens;Rijssen-Holten;2016;13.9;2.7;196.1;69.7
2148;Particuliere huishoudens;Rijswijk (ZH.);2011;23.5;2.8;119.9;19.9
2149;Particuliere huishoudens;Rijswijk (ZH.);2012;23.7;2.6;111.6;16.6
2150;Particuliere huishoudens;Rijswijk (ZH.);2013;23.9;2.4;98.9;8.9
2151;Particuliere huishoudens;Rijswijk (ZH.);2014;23.8;2.4;99.5;9.2
2152;Particuliere huishoudens;Rijswijk (ZH.);2015;24.2;2.5;105.1;13.0
2153;Particuliere huishoudens;Rijswijk (ZH.);2016;24.7;2.7;110.2;14.2
2154;Particuliere huishoudens;Roerdalen;2011;9.1;1.7;191.5;114.0
2155;Particuliere huishoudens;Roerdalen;2012;9.1;1.6;177.5;99.7
2156;Particuliere huishoudens;Roerdalen;2013;9.1;1.5;162.4;80.2
2157;Particuliere huishoudens;Roerdalen;2014;9.1;1.5;168.4;85.0
2158;Particuliere huishoudens;Roerdalen;2015;9.1;1.6;173.3;84.9
2159;Particuliere huishoudens;Roerdalen;2016;9.1;1.7;185.0;91.4
2160;Particuliere huishoudens;Roermond;2011;25.7;3.0;115.0;20.2
2161;Particuliere huishoudens;Roermond;2012;26.0;2.9;111.0;16.0
2162;Particuliere huishoudens;Roermond;2013;26.4;2.6;97.9;9.6
2163;Particuliere huishoudens;Roermond;2014;26.5;2.7;103.0;9.0
2164;Particuliere huishoudens;Roermond;2015;26.8;2.7;101.3;10.9
2165;Particuliere huishoudens;Roermond;2016;27.0;3.0;109.8;13.6
2166;Particuliere huishoudens;De Ronde Venen;2011;17.5;5.9;336.9;139.9
2167;Particuliere huishoudens;De Ronde Venen;2012;17.6;5.8;326.2;119.9
2168;Particuliere huishoudens;De Ronde Venen;2013;17.7;5.2;291.8;93.9
2169;Particuliere huishoudens;De Ronde Venen;2014;17.8;5.3;298.0;94.9
2170;Particuliere huishoudens;De Ronde Venen;2015;17.8;5.5;309.5;104.5
2171;Particuliere huishoudens;De Ronde Venen;2016;17.9;5.9;328.2;111.9
2172;Particuliere huishoudens;Roosendaal;2011;33.7;5.1;150.4;49.2
2173;Particuliere huishoudens;Roosendaal;2012;33.8;4.7;140.1;39.5
2174;Particuliere huishoudens;Roosendaal;2013;33.8;4.3;126.9;28.2
2175;Particuliere huishoudens;Roosendaal;2014;33.7;4.3;127.5;27.5
2176;Particuliere huishoudens;Roosendaal;2015;33.9;4.6;135.1;32.1
2177;Particuliere huishoudens;Roosendaal;2016;34.1;4.8;139.4;34.0
2178;Particuliere huishoudens;Rotterdam;2011;302.5;23.7;78.2;2.9
2179;Particuliere huishoudens;Rotterdam;2012;305.0;19.5;64.1;2.1
2180;Particuliere huishoudens;Rotterdam;2013;305.3;17.4;57.0;1.2
2181;Particuliere huishoudens;Rotterdam;2014;304.1;18.1;59.4;1.1
2182;Particuliere huishoudens;Rotterdam;2015;307.8;19.6;63.7;1.7
2183;Particuliere huishoudens;Rotterdam;2016;310.7;22.9;73.7;1.9
2184;Particuliere huishoudens;Rozendaal;2011;0.6;0.3;553.6;310.9
2185;Particuliere huishoudens;Rozendaal;2012;0.6;0.3;504.6;283.8
2186;Particuliere huishoudens;Rozendaal;2013;0.6;0.3;453.1;241.0
2187;Particuliere huishoudens;Rozendaal;2014;0.6;0.3;470.2;232.2
2188;Particuliere huishoudens;Rozendaal;2015;0.6;0.3;461.8;246.1
2189;Particuliere huishoudens;Rozendaal;2016;0.6;0.3;488.8;256.6
2190;Particuliere huishoudens;Rucphen;2011;9.2;2.2;235.5;141.8
2191;Particuliere huishoudens;Rucphen;2012;9.3;2.1;225.9;121.4
2192;Particuliere huishoudens;Rucphen;2013;9.4;2.0;210.5;99.4
2193;Particuliere huishoudens;Rucphen;2014;9.4;2.0;213.0;103.1
2194;Particuliere huishoudens;Rucphen;2015;9.5;2.1;219.1;104.7
2195;Particuliere huishoudens;Rucphen;2016;9.5;2.1;224.1;105.3
2196;Particuliere huishoudens;Schagen;2011;8.2;1.3;159.5;61.1
2197;Particuliere huishoudens;Schagen;2012;8.2;1.2;150.8;50.7
2198;Particuliere huishoudens;Schagen;2013;19.6;3.6;184.3;69.7
2199;Particuliere huishoudens;Schagen;2014;19.7;3.6;184.9;67.6
2200;Particuliere huishoudens;Schagen;2015;19.9;3.8;191.0;72.7
2201;Particuliere huishoudens;Schagen;2016;19.9;4.0;198.2;79.2
2202;Particuliere huishoudens;Schermer;2011;2.1;0.6;268.1;154.5
2203;Particuliere huishoudens;Schermer;2012;2.2;0.5;249.5;131.7
2204;Particuliere huishoudens;Schermer;2013;2.2;0.5;232.5;100.6
2205;Particuliere huishoudens;Schermer;2014;2.2;0.5;224.4;90.4
2206;Particuliere huishoudens;Schermer;2015;;;;
2207;Particuliere huishoudens;Schermer;2016;;;;
2208;Particuliere huishoudens;Scherpenzeel;2011;3.6;0.8;218.9;134.1
2209;Particuliere huishoudens;Scherpenzeel;2012;3.6;0.8;211.3;119.7
2210;Particuliere huishoudens;Scherpenzeel;2013;3.6;0.7;195.5;99.0
2211;Particuliere huishoudens;Scherpenzeel;2014;3.6;0.7;202.2;106.8
2212;Particuliere huishoudens;Scherpenzeel;2015;3.7;0.8;209.8;108.7
2213;Particuliere huishoudens;Scherpenzeel;2016;3.7;0.8;213.2;110.0
2214;Particuliere huishoudens;Schiedam;2011;35.1;2.6;75.1;8.9
2215;Particuliere huishoudens;Schiedam;2012;35.3;2.4;68.4;6.0
2216;Particuliere huishoudens;Schiedam;2013;35.3;2.1;59.9;2.5
2217;Particuliere huishoudens;Schiedam;2014;35.3;2.4;68.0;1.9
2218;Particuliere huishoudens;Schiedam;2015;35.7;3.9;107.9;4.0
2219;Particuliere huishoudens;Schiedam;2016;35.9;3.3;92.5;4.2
2220;Particuliere huishoudens;Schiermonnikoog;2011;0.5;0.1;278.3;160.5
2221;Particuliere huishoudens;Schiermonnikoog;2012;0.5;0.1;272.2;149.9
2222;Particuliere huishoudens;Schiermonnikoog;2013;0.5;0.1;236.4;110.8
2223;Particuliere huishoudens;Schiermonnikoog;2014;0.5;0.1;227.5;93.4
2224;Particuliere huishoudens;Schiermonnikoog;2015;0.5;0.1;226.5;99.2
2225;Particuliere huishoudens;Schiermonnikoog;2016;0.5;0.1;239.7;105.0
2226;Particuliere huishoudens;Schijndel;2011;9.2;2.1;229.5;124.0
2227;Particuliere huishoudens;Schijndel;2012;9.3;2.0;215.6;108.5
2228;Particuliere huishoudens;Schijndel;2013;9.5;1.8;190.8;79.9
2229;Particuliere huishoudens;Schijndel;2014;9.7;1.9;193.5;80.2
2230;Particuliere huishoudens;Schijndel;2015;9.8;1.9;195.1;81.3
2231;Particuliere huishoudens;Schijndel;2016;10.0;2.0;203.5;85.9
2232;Particuliere huishoudens;Schinnen;2011;5.6;0.9;167.2;99.9
2233;Particuliere huishoudens;Schinnen;2012;5.6;0.9;159.8;92.0
2234;Particuliere huishoudens;Schinnen;2013;5.6;0.8;142.7;68.7
2235;Particuliere huishoudens;Schinnen;2014;5.6;0.8;142.9;66.3
2236;Particuliere huishoudens;Schinnen;2015;5.6;0.8;146.8;68.8
2237;Particuliere huishoudens;Schinnen;2016;5.6;0.9;152.3;74.7
2238;Particuliere huishoudens;Schoonhoven;2011;5.2;0.9;164.6;51.8
2239;Particuliere huishoudens;Schoonhoven;2012;5.1;0.8;158.2;47.8
2240;Particuliere huishoudens;Schoonhoven;2013;5.2;0.7;142.5;33.3
2241;Particuliere huishoudens;Schoonhoven;2014;5.2;0.7;143.1;31.5
2242;Particuliere huishoudens;Schoonhoven;2015;;;;
2243;Particuliere huishoudens;Schoonhoven;2016;;;;
2244;Particuliere huishoudens;Schouwen-Duiveland;2011;14.9;3.7;245.8;99.4
2245;Particuliere huishoudens;Schouwen-Duiveland;2012;15.1;3.5;230.9;81.4
2246;Particuliere huishoudens;Schouwen-Duiveland;2013;15.1;3.3;220.1;64.0
2247;Particuliere huishoudens;Schouwen-Duiveland;2014;15.2;3.4;225.9;67.7
2248;Particuliere huishoudens;Schouwen-Duiveland;2015;15.3;3.6;234.0;70.9
2249;Particuliere huishoudens;Schouwen-Duiveland;2016;15.2;3.7;240.1;74.7
2250;Particuliere huishoudens;Simpelveld;2011;4.7;0.7;144.4;64.7
2251;Particuliere huishoudens;Simpelveld;2012;4.8;0.7;138.6;57.6
2252;Particuliere huishoudens;Simpelveld;2013;4.8;0.6;126.8;43.5
2253;Particuliere huishoudens;Simpelveld;2014;4.9;0.6;123.1;37.7
2254;Particuliere huishoudens;Simpelveld;2015;4.9;0.6;126.7;38.9
2255;Particuliere huishoudens;Simpelveld;2016;4.9;0.7;136.2;42.9
2256;Particuliere huishoudens;Sint Anthonis;2011;4.4;1.4;316.8;242.3
2257;Particuliere huishoudens;Sint Anthonis;2012;4.5;1.4;308.9;225.5
2258;Particuliere huishoudens;Sint Anthonis;2013;4.5;1.3;294.4;194.2
2259;Particuliere huishoudens;Sint Anthonis;2014;4.5;1.4;299.1;191.6
2260;Particuliere huishoudens;Sint Anthonis;2015;4.6;1.4;302.6;191.8
2261;Particuliere huishoudens;Sint Anthonis;2016;4.6;1.4;312.2;196.2
2262;Particuliere huishoudens;Sint-Michielsgestel;2011;11.0;4.0;360.4;211.3
2263;Particuliere huishoudens;Sint-Michielsgestel;2012;11.1;;;188.1
2264;Particuliere huishoudens;Sint-Michielsgestel;2013;11.1;;;155.2
2265;Particuliere huishoudens;Sint-Michielsgestel;2014;11.3;;;152.7
2266;Particuliere huishoudens;Sint-Michielsgestel;2015;11.5;3.0;261.6;153.5
2267;Particuliere huishoudens;Sint-Michielsgestel;2016;11.5;3.1;265.4;156.6
2268;Particuliere huishoudens;Sint-Oedenrode;2011;7.2;2.2;302.4;185.7
2269;Particuliere huishoudens;Sint-Oedenrode;2012;7.3;2.1;286.3;169.9
2270;Particuliere huishoudens;Sint-Oedenrode;2013;7.3;1.9;261.6;140.0
2271;Particuliere huishoudens;Sint-Oedenrode;2014;7.2;1.9;266.1;142.4
2272;Particuliere huishoudens;Sint-Oedenrode;2015;7.3;2.0;267.4;143.2
2273;Particuliere huishoudens;Sint-Oedenrode;2016;7.4;2.0;277.4;148.7
2274;Particuliere huishoudens;Sittard-Geleen;2011;43.6;5.2;119.9;30.2
2275;Particuliere huishoudens;Sittard-Geleen;2012;43.7;4.8;110.2;23.7
2276;Particuliere huishoudens;Sittard-Geleen;2013;43.9;4.2;96.0;14.4
2277;Particuliere huishoudens;Sittard-Geleen;2014;43.9;4.1;93.6;12.4
2278;Particuliere huishoudens;Sittard-Geleen;2015;44.3;4.3;97.2;15.0
2279;Particuliere huishoudens;Sittard-Geleen;2016;44.4;4.6;103.8;17.8
2280;Particuliere huishoudens;Skarsterlân;2011;11.4;2.2;191.3;95.4
2281;Particuliere huishoudens;Skarsterlân;2012;11.3;2.0;180.3;82.5
2282;Particuliere huishoudens;Skarsterlân;2013;11.3;1.9;165.4;67.6
2283;Particuliere huishoudens;Skarsterlân;2014;;;;
2284;Particuliere huishoudens;Skarsterlân;2015;;;;
2285;Particuliere huishoudens;Skarsterlân;2016;;;;
2286;Particuliere huishoudens;Sliedrecht;2011;10.1;1.5;145.6;41.6
2287;Particuliere huishoudens;Sliedrecht;2012;9.9;1.3;135.0;33.9
2288;Particuliere huishoudens;Sliedrecht;2013;10.0;1.2;122.7;24.4
2289;Particuliere huishoudens;Sliedrecht;2014;10.1;1.2;119.5;21.7
2290;Particuliere huishoudens;Sliedrecht;2015;10.2;1.3;124.7;24.4
2291;Particuliere huishoudens;Sliedrecht;2016;10.2;1.3;129.8;27.5
2292;Particuliere huishoudens;Slochteren;2011;6.3;1.1;181.5;99.2
2293;Particuliere huishoudens;Slochteren;2012;6.4;1.1;169.3;83.8
2294;Particuliere huishoudens;Slochteren;2013;6.4;1.0;153.1;63.0
2295;Particuliere huishoudens;Slochteren;2014;6.5;1.0;155.8;63.1
2296;Particuliere huishoudens;Slochteren;2015;6.5;1.1;167.5;71.6
2297;Particuliere huishoudens;Slochteren;2016;6.6;1.1;171.3;74.5
2298;Particuliere huishoudens;Sluis;2011;11.1;2.6;236.6;109.3
2299;Particuliere huishoudens;Sluis;2012;11.2;2.6;236.8;103.0
2300;Particuliere huishoudens;Sluis;2013;11.2;2.6;234.8;91.7
2301;Particuliere huishoudens;Sluis;2014;11.1;2.7;245.2;95.9
2302;Particuliere huishoudens;Sluis;2015;11.2;2.8;252.3;99.5
2303;Particuliere huishoudens;Sluis;2016;11.2;2.9;255.9;102.2
2304;Particuliere huishoudens;Smallingerland;2011;23.9;2.9;121.5;32.6
2305;Particuliere huishoudens;Smallingerland;2012;24.1;2.7;110.0;24.7
2306;Particuliere huishoudens;Smallingerland;2013;24.2;2.3;96.5;16.3
2307;Particuliere huishoudens;Smallingerland;2014;24.1;2.3;93.7;15.6
2308;Particuliere huishoudens;Smallingerland;2015;24.2;2.3;95.2;17.0
2309;Particuliere huishoudens;Smallingerland;2016;24.2;2.4;100.4;18.0
2310;Particuliere huishoudens;Soest;2011;19.8;5.3;264.9;92.9
2311;Particuliere huishoudens;Soest;2012;19.8;4.9;247.9;75.5
2312;Particuliere huishoudens;Soest;2013;19.8;4.0;202.3;54.0
2313;Particuliere huishoudens;Soest;2014;19.9;4.0;202.9;51.3
2314;Particuliere huishoudens;Soest;2015;19.9;4.3;217.9;59.0
2315;Particuliere huishoudens;Soest;2016;19.9;4.4;223.4;65.8
2316;Particuliere huishoudens;Someren;2011;7.2;2.1;297.7;198.6
2317;Particuliere huishoudens;Someren;2012;7.5;2.1;279.3;168.2
2318;Particuliere huishoudens;Someren;2013;7.6;2.0;266.2;140.6
2319;Particuliere huishoudens;Someren;2014;7.6;2.0;267.1;135.4
2320;Particuliere huishoudens;Someren;2015;7.6;2.0;260.6;134.6
2321;Particuliere huishoudens;Someren;2016;7.8;2.1;266.6;128.5
2322;Particuliere huishoudens;Son en Breugel;2011;6.3;1.8;287.0;162.3
2323;Particuliere huishoudens;Son en Breugel;2012;6.5;1.7;258.6;134.4
2324;Particuliere huishoudens;Son en Breugel;2013;6.7;1.5;227.3;98.4
2325;Particuliere huishoudens;Son en Breugel;2014;6.7;1.6;238.3;97.9
