ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
5283;Defence works ;Friesland (PV);2016;53
5284;Defence works ;Friesland (PV);2017;53
5285;Defence works ;Friesland (PV);2018;53
5286;Defence works ;Drenthe (PV);2013;6
5287;Defence works ;Drenthe (PV);2014;6
5288;Defence works ;Drenthe (PV);2015;6
5289;Defence works ;Drenthe (PV);2016;6
5290;Defence works ;Drenthe (PV);2017;6
5291;Defence works ;Drenthe (PV);2018;6
5292;Defence works ;Overijssel (PV);2013;139
5293;Defence works ;Overijssel (PV);2014;139
5294;Defence works ;Overijssel (PV);2015;140
5295;Defence works ;Overijssel (PV);2016;140
5296;Defence works ;Overijssel (PV);2017;140
5297;Defence works ;Overijssel (PV);2018;140
5298;Defence works ;Flevoland (PV);2013;0
5299;Defence works ;Flevoland (PV);2014;0
5300;Defence works ;Flevoland (PV);2015;0
5301;Defence works ;Flevoland (PV);2016;0
5302;Defence works ;Flevoland (PV);2017;0
5303;Defence works ;Flevoland (PV);2018;0
5304;Defence works ;Gelderland (PV);2013;254
5305;Defence works ;Gelderland (PV);2014;304
5306;Defence works ;Gelderland (PV);2015;341
5307;Defence works ;Gelderland (PV);2016;343
5308;Defence works ;Gelderland (PV);2017;350
5309;Defence works ;Gelderland (PV);2018;350
5310;Defence works ;Utrecht (PV);2013;392
5311;Defence works ;Utrecht (PV);2014;421
5312;Defence works ;Utrecht (PV);2015;445
5313;Defence works ;Utrecht (PV);2016;549
5314;Defence works ;Utrecht (PV);2017;549
5315;Defence works ;Utrecht (PV);2018;549
5316;Defence works ;Noord-Holland (PV);2013;198
5317;Defence works ;Noord-Holland (PV);2014;162
5318;Defence works ;Noord-Holland (PV);2015;162
5319;Defence works ;Noord-Holland (PV);2016;162
5320;Defence works ;Noord-Holland (PV);2017;162
5321;Defence works ;Noord-Holland (PV);2018;162
5322;Defence works ;Zuid-Holland (PV);2013;117
5323;Defence works ;Zuid-Holland (PV);2014;112
5324;Defence works ;Zuid-Holland (PV);2015;116
5325;Defence works ;Zuid-Holland (PV);2016;115
5326;Defence works ;Zuid-Holland (PV);2017;115
5327;Defence works ;Zuid-Holland (PV);2018;115
5328;Defence works ;Zeeland (PV);2013;207
5329;Defence works ;Zeeland (PV);2014;189
5330;Defence works ;Zeeland (PV);2015;189
5331;Defence works ;Zeeland (PV);2016;189
5332;Defence works ;Zeeland (PV);2017;189
5333;Defence works ;Zeeland (PV);2018;189
5334;Defence works ;Noord-Brabant (PV);2013;176
5335;Defence works ;Noord-Brabant (PV);2014;173
5336;Defence works ;Noord-Brabant (PV);2015;198
5337;Defence works ;Noord-Brabant (PV);2016;194
5338;Defence works ;Noord-Brabant (PV);2017;193
5339;Defence works ;Noord-Brabant (PV);2018;193
5340;Defence works ;Limburg (PV);2013;149
5341;Defence works ;Limburg (PV);2014;147
5342;Defence works ;Limburg (PV);2015;146
5343;Defence works ;Limburg (PV);2016;146
5344;Defence works ;Limburg (PV);2017;146
5345;Defence works ;Limburg (PV);2018;146
5346;Defence works ;Oost-Groningen (CR);2013;12
5347;Defence works ;Oost-Groningen (CR);2014;12
5348;Defence works ;Oost-Groningen (CR);2015;12
5349;Defence works ;Oost-Groningen (CR);2016;12
5350;Defence works ;Oost-Groningen (CR);2017;12
5351;Defence works ;Oost-Groningen (CR);2018;12
5352;Defence works ;Delfzijl en omgeving (CR);2013;2
5353;Defence works ;Delfzijl en omgeving (CR);2014;2
5354;Defence works ;Delfzijl en omgeving (CR);2015;2
5355;Defence works ;Delfzijl en omgeving (CR);2016;2
5356;Defence works ;Delfzijl en omgeving (CR);2017;2
5357;Defence works ;Delfzijl en omgeving (CR);2018;2
5358;Defence works ;Overig Groningen (CR);2013;2
5359;Defence works ;Overig Groningen (CR);2014;2
5360;Defence works ;Overig Groningen (CR);2015;3
5361;Defence works ;Overig Groningen (CR);2016;3
5362;Defence works ;Overig Groningen (CR);2017;3
5363;Defence works ;Overig Groningen (CR);2018;3
5364;Defence works ;Noord-Friesland (CR);2013;26
5365;Defence works ;Noord-Friesland (CR);2014;23
5366;Defence works ;Noord-Friesland (CR);2015;23
5367;Defence works ;Noord-Friesland (CR);2016;23
5368;Defence works ;Noord-Friesland (CR);2017;23
5369;Defence works ;Noord-Friesland (CR);2018;23
5370;Defence works ;Zuidwest-Friesland (CR);2013;28
5371;Defence works ;Zuidwest-Friesland (CR);2014;28
5372;Defence works ;Zuidwest-Friesland (CR);2015;28
5373;Defence works ;Zuidwest-Friesland (CR);2016;29
5374;Defence works ;Zuidwest-Friesland (CR);2017;29
5375;Defence works ;Zuidwest-Friesland (CR);2018;29
5376;Defence works ;Zuidoost-Friesland (CR);2013;1
5377;Defence works ;Zuidoost-Friesland (CR);2014;1
5378;Defence works ;Zuidoost-Friesland (CR);2015;1
5379;Defence works ;Zuidoost-Friesland (CR);2016;1
5380;Defence works ;Zuidoost-Friesland (CR);2017;1
5381;Defence works ;Zuidoost-Friesland (CR);2018;1
5382;Defence works ;Noord-Drenthe (CR);2013;3
5383;Defence works ;Noord-Drenthe (CR);2014;3
5384;Defence works ;Noord-Drenthe (CR);2015;3
5385;Defence works ;Noord-Drenthe (CR);2016;3
5386;Defence works ;Noord-Drenthe (CR);2017;3
5387;Defence works ;Noord-Drenthe (CR);2018;3
5388;Defence works ;Zuidoost-Drenthe (CR);2013;3
5389;Defence works ;Zuidoost-Drenthe (CR);2014;3
5390;Defence works ;Zuidoost-Drenthe (CR);2015;3
5391;Defence works ;Zuidoost-Drenthe (CR);2016;3
5392;Defence works ;Zuidoost-Drenthe (CR);2017;3
5393;Defence works ;Zuidoost-Drenthe (CR);2018;3
5394;Defence works ;Zuidwest-Drenthe (CR);2013;0
5395;Defence works ;Zuidwest-Drenthe (CR);2014;0
5396;Defence works ;Zuidwest-Drenthe (CR);2015;0
5397;Defence works ;Zuidwest-Drenthe (CR);2016;0
5398;Defence works ;Zuidwest-Drenthe (CR);2017;0
5399;Defence works ;Zuidwest-Drenthe (CR);2018;0
5400;Defence works ;Noord-Overijssel (CR);2013;118
5401;Defence works ;Noord-Overijssel (CR);2014;118
5402;Defence works ;Noord-Overijssel (CR);2015;118
5403;Defence works ;Noord-Overijssel (CR);2016;118
5404;Defence works ;Noord-Overijssel (CR);2017;118
5405;Defence works ;Noord-Overijssel (CR);2018;118
5406;Defence works ;Zuidwest-Overijssel (CR);2013;18
5407;Defence works ;Zuidwest-Overijssel (CR);2014;18
5408;Defence works ;Zuidwest-Overijssel (CR);2015;19
5409;Defence works ;Zuidwest-Overijssel (CR);2016;19
5410;Defence works ;Zuidwest-Overijssel (CR);2017;19
5411;Defence works ;Zuidwest-Overijssel (CR);2018;19
5412;Defence works ;Twente (CR);2013;3
5413;Defence works ;Twente (CR);2014;3
5414;Defence works ;Twente (CR);2015;3
5415;Defence works ;Twente (CR);2016;3
5416;Defence works ;Twente (CR);2017;3
5417;Defence works ;Twente (CR);2018;3
5418;Defence works ;Veluwe (CR);2013;48
5419;Defence works ;Veluwe (CR);2014;48
5420;Defence works ;Veluwe (CR);2015;48
5421;Defence works ;Veluwe (CR);2016;48
5422;Defence works ;Veluwe (CR);2017;48
5423;Defence works ;Veluwe (CR);2018;48
5424;Defence works ;Achterhoek (CR);2013;27
5425;Defence works ;Achterhoek (CR);2014;27
5426;Defence works ;Achterhoek (CR);2015;27
5427;Defence works ;Achterhoek (CR);2016;27
5428;Defence works ;Achterhoek (CR);2017;27
5429;Defence works ;Achterhoek (CR);2018;27
5430;Defence works ;Arnhem/Nijmegen (CR);2013;115
5431;Defence works ;Arnhem/Nijmegen (CR);2014;115
5432;Defence works ;Arnhem/Nijmegen (CR);2015;115
5433;Defence works ;Arnhem/Nijmegen (CR);2016;120
5434;Defence works ;Arnhem/Nijmegen (CR);2017;120
5435;Defence works ;Arnhem/Nijmegen (CR);2018;120
5436;Defence works ;Zuidwest-Gelderland (CR);2013;64
5437;Defence works ;Zuidwest-Gelderland (CR);2014;114
5438;Defence works ;Zuidwest-Gelderland (CR);2015;151
5439;Defence works ;Zuidwest-Gelderland (CR);2016;148
5440;Defence works ;Zuidwest-Gelderland (CR);2017;155
5441;Defence works ;Zuidwest-Gelderland (CR);2018;155
5442;Defence works ;Utrecht (CR);2013;392
5443;Defence works ;Utrecht (CR);2014;421
5444;Defence works ;Utrecht (CR);2015;445
5445;Defence works ;Utrecht (CR);2016;549
5446;Defence works ;Utrecht (CR);2017;549
5447;Defence works ;Utrecht (CR);2018;549
5448;Defence works ;Kop van Noord-Holland (CR);2013;47
5449;Defence works ;Kop van Noord-Holland (CR);2014;48
5450;Defence works ;Kop van Noord-Holland (CR);2015;48
5451;Defence works ;Kop van Noord-Holland (CR);2016;48
5452;Defence works ;Kop van Noord-Holland (CR);2017;48
5453;Defence works ;Kop van Noord-Holland (CR);2018;48
5454;Defence works ;Alkmaar en omgeving (CR);2013;3
5455;Defence works ;Alkmaar en omgeving (CR);2014;3
5456;Defence works ;Alkmaar en omgeving (CR);2015;3
5457;Defence works ;Alkmaar en omgeving (CR);2016;3
5458;Defence works ;Alkmaar en omgeving (CR);2017;3
5459;Defence works ;Alkmaar en omgeving (CR);2018;3
5460;Defence works ;IJmond (CR);2013;4
5461;Defence works ;IJmond (CR);2014;4
5462;Defence works ;IJmond (CR);2015;4
5463;Defence works ;IJmond (CR);2016;4
5464;Defence works ;IJmond (CR);2017;4
5465;Defence works ;IJmond (CR);2018;4
5466;Defence works ;Agglomeratie Haarlem (CR);2013;5
5467;Defence works ;Agglomeratie Haarlem (CR);2014;4
5468;Defence works ;Agglomeratie Haarlem (CR);2015;4
5469;Defence works ;Agglomeratie Haarlem (CR);2016;4
5470;Defence works ;Agglomeratie Haarlem (CR);2017;4
5471;Defence works ;Agglomeratie Haarlem (CR);2018;4
5472;Defence works ;Zaanstreek (CR);2013;3
5473;Defence works ;Zaanstreek (CR);2014;3
5474;Defence works ;Zaanstreek (CR);2015;3
5475;Defence works ;Zaanstreek (CR);2016;3
5476;Defence works ;Zaanstreek (CR);2017;3
5477;Defence works ;Zaanstreek (CR);2018;3
5478;Defence works ;Groot-Amsterdam (CR);2013;11
5479;Defence works ;Groot-Amsterdam (CR);2014;11
5480;Defence works ;Groot-Amsterdam (CR);2015;11
5481;Defence works ;Groot-Amsterdam (CR);2016;11
5482;Defence works ;Groot-Amsterdam (CR);2017;11
5483;Defence works ;Groot-Amsterdam (CR);2018;11
5484;Defence works ;Het Gooi en Vechtstreek (CR);2013;125
5485;Defence works ;Het Gooi en Vechtstreek (CR);2014;89
5486;Defence works ;Het Gooi en Vechtstreek (CR);2015;89
5487;Defence works ;Het Gooi en Vechtstreek (CR);2016;89
5488;Defence works ;Het Gooi en Vechtstreek (CR);2017;89
5489;Defence works ;Het Gooi en Vechtstreek (CR);2018;89
5490;Defence works ;Agglomeratie Leiden en Bollenstreek (CR);2013;16
5491;Defence works ;Agglomeratie Leiden en Bollenstreek (CR);2014;17
5492;Defence works ;Agglomeratie Leiden en Bollenstreek (CR);2015;17
5493;Defence works ;Agglomeratie Leiden en Bollenstreek (CR);2016;17
5494;Defence works ;Agglomeratie Leiden en Bollenstreek (CR);2017;17
5495;Defence works ;Agglomeratie Leiden en Bollenstreek (CR);2018;17
5496;Defence works ;Agglomeratie 's-Gravenhage (CR);2013;1
5497;Defence works ;Agglomeratie 's-Gravenhage (CR);2014;1
5498;Defence works ;Agglomeratie 's-Gravenhage (CR);2015;2
5499;Defence works ;Agglomeratie 's-Gravenhage (CR);2016;2
5500;Defence works ;Agglomeratie 's-Gravenhage (CR);2017;2
5501;Defence works ;Agglomeratie 's-Gravenhage (CR);2018;2
5502;Defence works ;Delft en Westland (CR);2013;5
5503;Defence works ;Delft en Westland (CR);2014;5
5504;Defence works ;Delft en Westland (CR);2015;5
5505;Defence works ;Delft en Westland (CR);2016;5
5506;Defence works ;Delft en Westland (CR);2017;5
5507;Defence works ;Delft en Westland (CR);2018;5
5508;Defence works ;Oost-Zuid-Holland (CR);2013;9
5509;Defence works ;Oost-Zuid-Holland (CR);2014;9
5510;Defence works ;Oost-Zuid-Holland (CR);2015;10
5511;Defence works ;Oost-Zuid-Holland (CR);2016;10
5512;Defence works ;Oost-Zuid-Holland (CR);2017;10
5513;Defence works ;Oost-Zuid-Holland (CR);2018;10
5514;Defence works ;Groot-Rijnmond (CR);2013;43
5515;Defence works ;Groot-Rijnmond (CR);2014;35
5516;Defence works ;Groot-Rijnmond (CR);2015;35
5517;Defence works ;Groot-Rijnmond (CR);2016;35
5518;Defence works ;Groot-Rijnmond (CR);2017;35
5519;Defence works ;Groot-Rijnmond (CR);2018;35
5520;Defence works ;Zuidoost-Zuid-Holland (CR);2013;43
5521;Defence works ;Zuidoost-Zuid-Holland (CR);2014;45
5522;Defence works ;Zuidoost-Zuid-Holland (CR);2015;47
5523;Defence works ;Zuidoost-Zuid-Holland (CR);2016;46
5524;Defence works ;Zuidoost-Zuid-Holland (CR);2017;46
5525;Defence works ;Zuidoost-Zuid-Holland (CR);2018;46
5526;Defence works ;Zeeuwsch-Vlaanderen (CR);2013;74
5527;Defence works ;Zeeuwsch-Vlaanderen (CR);2014;72
5528;Defence works ;Zeeuwsch-Vlaanderen (CR);2015;72
5529;Defence works ;Zeeuwsch-Vlaanderen (CR);2016;72
5530;Defence works ;Zeeuwsch-Vlaanderen (CR);2017;72
5531;Defence works ;Zeeuwsch-Vlaanderen (CR);2018;72
5532;Defence works ;Overig Zeeland (CR);2013;133
5533;Defence works ;Overig Zeeland (CR);2014;117
5534;Defence works ;Overig Zeeland (CR);2015;117
5535;Defence works ;Overig Zeeland (CR);2016;117
5536;Defence works ;Overig Zeeland (CR);2017;117
5537;Defence works ;Overig Zeeland (CR);2018;117
5538;Defence works ;West-Noord-Brabant (CR);2013;28
5539;Defence works ;West-Noord-Brabant (CR);2014;26
5540;Defence works ;West-Noord-Brabant (CR);2015;27
5541;Defence works ;West-Noord-Brabant (CR);2016;26
5542;Defence works ;West-Noord-Brabant (CR);2017;26
5543;Defence works ;West-Noord-Brabant (CR);2018;26
5544;Defence works ;Midden-Noord-Brabant (CR);2013;8
5545;Defence works ;Midden-Noord-Brabant (CR);2014;8
5546;Defence works ;Midden-Noord-Brabant (CR);2015;31
5547;Defence works ;Midden-Noord-Brabant (CR);2016;28
5548;Defence works ;Midden-Noord-Brabant (CR);2017;28
5549;Defence works ;Midden-Noord-Brabant (CR);2018;28
5550;Defence works ;Noordoost-Noord-Brabant (CR);2013;132
5551;Defence works ;Noordoost-Noord-Brabant (CR);2014;131
5552;Defence works ;Noordoost-Noord-Brabant (CR);2015;132
5553;Defence works ;Noordoost-Noord-Brabant (CR);2016;132
5554;Defence works ;Noordoost-Noord-Brabant (CR);2017;131
5555;Defence works ;Noordoost-Noord-Brabant (CR);2018;131
5556;Defence works ;Zuidoost-Noord-Brabant (CR);2013;8
5557;Defence works ;Zuidoost-Noord-Brabant (CR);2014;8
5558;Defence works ;Zuidoost-Noord-Brabant (CR);2015;8
5559;Defence works ;Zuidoost-Noord-Brabant (CR);2016;8
5560;Defence works ;Zuidoost-Noord-Brabant (CR);2017;8
5561;Defence works ;Zuidoost-Noord-Brabant (CR);2018;8
5562;Defence works ;Noord-Limburg (CR);2013;66
5563;Defence works ;Noord-Limburg (CR);2014;66
5564;Defence works ;Noord-Limburg (CR);2015;66
5565;Defence works ;Noord-Limburg (CR);2016;66
5566;Defence works ;Noord-Limburg (CR);2017;66
5567;Defence works ;Noord-Limburg (CR);2018;66
5568;Defence works ;Midden-Limburg (CR);2013;39
5569;Defence works ;Midden-Limburg (CR);2014;37
5570;Defence works ;Midden-Limburg (CR);2015;36
5571;Defence works ;Midden-Limburg (CR);2016;36
5572;Defence works ;Midden-Limburg (CR);2017;36
5573;Defence works ;Midden-Limburg (CR);2018;36
5574;Defence works ;Zuid-Limburg (CR);2013;44
5575;Defence works ;Zuid-Limburg (CR);2014;44
5576;Defence works ;Zuid-Limburg (CR);2015;44
5577;Defence works ;Zuid-Limburg (CR);2016;44
5578;Defence works ;Zuid-Limburg (CR);2017;44
5579;Defence works ;Zuid-Limburg (CR);2018;44
5580;Defence works ;Flevoland (CR);2013;0
5581;Defence works ;Flevoland (CR);2014;0
5582;Defence works ;Flevoland (CR);2015;0
5583;Defence works ;Flevoland (CR);2016;0
5584;Defence works ;Flevoland (CR);2017;0
5585;Defence works ;Flevoland (CR);2018;0
5586;Defence works ;Aa en Hunze;2013;1
5587;Defence works ;Aa en Hunze;2014;1
5588;Defence works ;Aa en Hunze;2015;1
5589;Defence works ;Aa en Hunze;2016;1
5590;Defence works ;Aa en Hunze;2017;1
5591;Defence works ;Aa en Hunze;2018;1
5592;Defence works ;Aalburg;2013;0
5593;Defence works ;Aalburg;2014;0
5594;Defence works ;Aalburg;2015;0
5595;Defence works ;Aalburg;2016;0
5596;Defence works ;Aalburg;2017;0
5597;Defence works ;Aalburg;2018;0
5598;Defence works ;Aalsmeer;2013;1
5599;Defence works ;Aalsmeer;2014;1
5600;Defence works ;Aalsmeer;2015;1
5601;Defence works ;Aalsmeer;2016;1
5602;Defence works ;Aalsmeer;2017;1
5603;Defence works ;Aalsmeer;2018;1
5604;Defence works ;Aalten;2013;2
5605;Defence works ;Aalten;2014;2
5606;Defence works ;Aalten;2015;2
5607;Defence works ;Aalten;2016;2
5608;Defence works ;Aalten;2017;2
5609;Defence works ;Aalten;2018;2
5610;Defence works ;Achtkarspelen;2013;0
5611;Defence works ;Achtkarspelen;2014;0
5612;Defence works ;Achtkarspelen;2015;0
5613;Defence works ;Achtkarspelen;2016;0
5614;Defence works ;Achtkarspelen;2017;0
5615;Defence works ;Achtkarspelen;2018;0
5616;Defence works ;Alblasserdam;2013;0
5617;Defence works ;Alblasserdam;2014;0
5618;Defence works ;Alblasserdam;2015;0
5619;Defence works ;Alblasserdam;2016;0
5620;Defence works ;Alblasserdam;2017;0
5621;Defence works ;Alblasserdam;2018;0
5622;Defence works ;Albrandswaard;2013;0
5623;Defence works ;Albrandswaard;2014;0
5624;Defence works ;Albrandswaard;2015;0
5625;Defence works ;Albrandswaard;2016;0
5626;Defence works ;Albrandswaard;2017;0
5627;Defence works ;Albrandswaard;2018;0
5628;Defence works ;Alkmaar;2013;3
5629;Defence works ;Alkmaar;2014;3
5630;Defence works ;Alkmaar;2015;3
5631;Defence works ;Alkmaar;2016;3
5632;Defence works ;Alkmaar;2017;3
5633;Defence works ;Alkmaar;2018;3
5634;Defence works ;Almelo;2013;1
5635;Defence works ;Almelo;2014;1
5636;Defence works ;Almelo;2015;1
5637;Defence works ;Almelo;2016;1
5638;Defence works ;Almelo;2017;1
5639;Defence works ;Almelo;2018;1
5640;Defence works ;Almere;2013;0
5641;Defence works ;Almere;2014;0
5642;Defence works ;Almere;2015;0
5643;Defence works ;Almere;2016;0
5644;Defence works ;Almere;2017;0
5645;Defence works ;Almere;2018;0
5646;Defence works ;Alphen aan den Rijn;2013;0
5647;Defence works ;Alphen aan den Rijn;2014;0
5648;Defence works ;Alphen aan den Rijn;2015;0
5649;Defence works ;Alphen aan den Rijn;2016;0
5650;Defence works ;Alphen aan den Rijn;2017;0
5651;Defence works ;Alphen aan den Rijn;2018;0
5652;Defence works ;Alphen-Chaam;2013;0
5653;Defence works ;Alphen-Chaam;2014;0
5654;Defence works ;Alphen-Chaam;2015;0
5655;Defence works ;Alphen-Chaam;2016;0
5656;Defence works ;Alphen-Chaam;2017;0
5657;Defence works ;Alphen-Chaam;2018;0
5658;Defence works ;Ameland;2013;0
5659;Defence works ;Ameland;2014;0
5660;Defence works ;Ameland;2015;0
5661;Defence works ;Ameland;2016;0
5662;Defence works ;Ameland;2017;0
5663;Defence works ;Ameland;2018;0
5664;Defence works ;Amersfoort;2013;32
5665;Defence works ;Amersfoort;2014;32
5666;Defence works ;Amersfoort;2015;32
5667;Defence works ;Amersfoort;2016;32
5668;Defence works ;Amersfoort;2017;32
5669;Defence works ;Amersfoort;2018;32
5670;Defence works ;Amstelveen;2013;0
5671;Defence works ;Amstelveen;2014;0
5672;Defence works ;Amstelveen;2015;0
5673;Defence works ;Amstelveen;2016;0
5674;Defence works ;Amstelveen;2017;0
5675;Defence works ;Amstelveen;2018;0
5676;Defence works ;Amsterdam;2013;8
5677;Defence works ;Amsterdam;2014;8
5678;Defence works ;Amsterdam;2015;8
5679;Defence works ;Amsterdam;2016;8
5680;Defence works ;Amsterdam;2017;8
5681;Defence works ;Amsterdam;2018;8
5682;Defence works ;Apeldoorn;2013;2
