ID;RegioS;Perioden;TotaalWegvoertuigen_1;Personenauto_2;TotaalBedrijfsvoertuigen_3;TotaalBedrijfsmotorvoertuigen_4;Bestelauto_5;VrachtautoExclTrekkerVoorOplegger_6;TrekkerVoorOplegger_7;SpeciaalVoertuig_8;Bus_9;TotaalAanhangwagensEnOpleggers_10;Aanhangwagen_11;Oplegger_12;Motorfiets_13;AlleVoertuigenMetBromfietskenteken_14;Snorfiets_15;Bromfiets_16;Brommobiel_17;OverigeVoertuigenMetBromfietskenteken_18;LandsdeelCode_19;ProvincieCode_20;CoropgebiedCode_21;Gemeentecode_22;Naam_23;GemeenteGrootteklasseCode_24;StedelijkheidVanGemeentenCode_25
2608;Bergschenhoek;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2609;Bergschenhoek;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2610;Bergschenhoek;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2611;Bergschenhoek;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2612;Bergschenhoek;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2613;Bergschenhoek;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2614;Bergschenhoek;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2615;Bergschenhoek;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2616;Bergschenhoek;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2617;Bergschenhoek;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2618;Bergschenhoek;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2619;Bergschenhoek;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2620;Bergschenhoek;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2621;Bergschenhoek;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2622;Berkel en Rodenrijs;2000;8463;6866;1080;1080;758;194;88;37;3;0;0;0;517;0;0;0;0;0;  03  ;  28  ;  29  ;0493  ;Berkel en Rodenrijs                     ;3.0;4.0
2623;Berkel en Rodenrijs;2001;8772;7066;1161;1161;815;200;108;36;2;0;0;0;545;0;0;0;0;0;  03  ;  28  ;  29  ;0493  ;Berkel en Rodenrijs                     ;3.0;4.0
2624;Berkel en Rodenrijs;2002;8841;7108;1177;1177;847;175;112;41;2;0;0;0;556;0;0;0;0;0;  03  ;  28  ;  29  ;0493  ;Berkel en Rodenrijs                     ;3.0;4.0
2625;Berkel en Rodenrijs;2003;9260;7404;1255;1255;932;174;97;50;2;0;0;0;601;0;0;0;0;0;  03  ;  28  ;  29  ;0493  ;Berkel en Rodenrijs                     ;3.0;4.0
2626;Berkel en Rodenrijs;2004;10610;7588;2398;1283;961;162;103;55;2;1115;989;126;624;0;0;0;0;0;  03  ;  28  ;  29  ;0493  ;Berkel en Rodenrijs                     ;3.0;4.0
2627;Berkel en Rodenrijs;2005;11179;7930;2588;1350;1021;162;106;59;2;1238;1090;148;661;0;0;0;0;0;  03  ;  28  ;  29  ;0493  ;Berkel en Rodenrijs                     ;3.0;4.0
2628;Berkel en Rodenrijs;2006;11890;8535;2618;1326;1020;145;97;62;2;1292;1137;155;737;0;0;0;0;0;  03  ;  28  ;  29  ;0493  ;Berkel en Rodenrijs                     ;3.0;4.0
2629;Berkel en Rodenrijs;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2630;Berkel en Rodenrijs;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2631;Berkel en Rodenrijs;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2632;Berkel en Rodenrijs;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2633;Berkel en Rodenrijs;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2634;Berkel en Rodenrijs;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2635;Berkel en Rodenrijs;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2636;Berkel en Rodenrijs;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2637;Berkel en Rodenrijs;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2638;Berkel en Rodenrijs;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2639;Berkel en Rodenrijs;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2640;Berkel en Rodenrijs;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2641;Berkel en Rodenrijs;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2642;Berkel en Rodenrijs;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2643;Berkel en Rodenrijs;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2644;Berkel en Rodenrijs;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2645;Berkelland;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2646;Berkelland;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2647;Berkelland;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2648;Berkelland;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2649;Berkelland;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2650;Berkelland;2005;30272;20849;7255;3382;2874;202;135;158;13;3873;3713;160;2168;0;0;0;0;0;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2651;Berkelland;2006;30378;20906;7267;3287;2735;206;151;176;19;3980;3810;170;2205;0;0;0;0;0;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2652;Berkelland;2007;32207;21124;7359;3220;2654;208;151;194;13;4139;3963;176;2254;1470;415;998;42;15;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2653;Berkelland;2008;32775;21378;7487;3223;2654;203;153;200;13;4264;4092;172;2324;1586;423;1095;53;15;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2654;Berkelland;2009;33528;21758;7676;3281;2687;214;162;207;11;4395;4208;187;2384;1710;452;1185;60;13;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2655;Berkelland;2010;34217;22097;7819;3251;2668;213;158;202;10;4568;4383;185;2484;1817;531;1220;54;12;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2656;Berkelland;2011;34878;22603;7853;3239;2634;204;198;193;10;4614;4417;197;2522;1900;579;1249;57;15;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2657;Berkelland;2012;35160;22887;7741;3116;2587;190;147;182;10;4625;4460;165;2561;1971;639;1259;59;14;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2658;Berkelland;2013;35432;23143;7736;3054;2536;191;132;188;7;4682;4516;166;2579;1974;669;1234;57;14;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2659;Berkelland;2014;35405;23197;7720;3031;2514;179;142;189;7;4689;4526;163;2537;1951;692;1185;60;14;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2660;Berkelland;2015;35536;23315;7746;3011;2487;177;151;186;10;4735;4555;180;2500;1975;750;1154;55;16;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2661;Berkelland;2016;35859;23554;7845;3011;2508;176;150;169;8;4834;4636;198;2446;2014;793;1147;56;18;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2662;Berkelland;2017;36389;23878;8091;3158;2633;178;161;179;7;4933;4723;210;2380;2040;834;1136;51;19;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2663;Berkelland;2018;37064;24238;8304;3277;2728;184;184;175;6;5027;4793;234;2400;2122;890;1163;54;15;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2664;Berkelland;2019;37567;24587;8387;3345;2793;175;204;167;6;5042;4774;268;2392;2201;942;1198;49;12;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2665;Berkelland;2020;37955;24821;8489;3400;2816;174;234;168;8;5089;4800;289;2407;2238;987;1189;50;12;  02  ;  25  ;  14  ;1859  ;Berkelland                              ;4.0;4.0
2666;Berkelland;2021;38914;25292;8704;3540;2929;191;249;163;8;5164;4852;312;2500;2418;1084;1270;49;15;    02;    25;    14;  1859;Berkelland                              ;4.0;4.0
2667;Berkelland;2022;39718;25664;8876;3624;3014;195;238;170;7;5252;4941;311;2615;2563;1170;1322;53;18;      ;  25  ;02    ;      ;59    Berkelland                        ;;
2668;Bernheze;2000;15996;12281;2497;2497;1911;262;188;118;18;0;0;0;1218;0;0;0;0;0;  01  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2669;Bernheze;2001;16294;12390;2670;2670;2080;261;198;114;17;0;0;0;1234;0;0;0;0;0;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2670;Bernheze;2002;16567;12551;2774;2774;2182;259;192;136;5;0;0;0;1242;0;0;0;0;0;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2671;Bernheze;2003;16956;12788;2875;2875;2283;262;176;149;5;0;0;0;1293;0;0;0;0;0;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2672;Bernheze;2004;19860;12869;5653;3036;2426;265;179;163;3;2617;2412;205;1338;0;0;0;0;0;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2673;Bernheze;2005;20462;13133;5942;3150;2529;259;189;169;4;2792;2589;203;1387;0;0;0;0;0;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2674;Bernheze;2006;20796;13423;5946;3046;2451;246;175;173;1;2900;2704;196;1427;0;0;0;0;0;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2675;Bernheze;2007;22679;13781;6018;3039;2430;242;181;185;1;2979;2777;202;1472;1408;503;874;28;3;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2676;Bernheze;2008;23271;14105;6206;3092;2469;248;190;184;1;3114;2886;228;1503;1457;541;880;32;4;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2677;Bernheze;2009;23775;14198;6422;3189;2502;254;236;196;1;3233;2956;277;1520;1635;655;932;41;7;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2678;Bernheze;2010;24346;14419;6578;3220;2510;263;248;198;1;3358;3058;300;1552;1797;745;997;49;6;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2679;Bernheze;2011;24970;14786;6661;3222;2506;255;261;199;1;3439;3143;296;1596;1927;871;1001;48;7;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2680;Bernheze;2012;25235;14975;6743;3219;2513;252;257;196;1;3524;3225;299;1601;1916;912;944;55;5;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2681;Bernheze;2013;25387;15103;6696;3103;2471;240;199;192;1;3593;3334;259;1595;1993;1021;913;52;7;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2682;Bernheze;2014;25369;15148;6627;3038;2431;237;187;181;2;3589;3371;218;1566;2028;1115;848;58;7;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2683;Bernheze;2015;25533;15291;6584;2954;2386;225;167;174;2;3630;3417;213;1575;2083;1170;852;53;8;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2684;Bernheze;2016;25802;15557;6631;2961;2406;220;164;168;3;3670;3455;215;1584;2030;1136;831;53;10;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2685;Bernheze;2017;26424;15908;6815;3096;2532;220;170;171;3;3719;3495;224;1585;2116;1206;846;54;10;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2686;Bernheze;2018;27190;16295;7002;3168;2606;211;173;174;4;3834;3607;227;1649;2244;1309;873;53;9;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2687;Bernheze;2019;27771;16550;7207;3300;2737;211;173;175;4;3907;3691;216;1616;2398;1412;920;48;18;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2688;Bernheze;2020;28635;17078;7411;3381;2806;215;177;179;4;4030;3801;229;1638;2508;1543;907;47;11;  04  ;  30  ;  35  ;1721  ;Bernheze                                ;4.0;4.0
2689;Bernheze;2021;29311;17393;7565;3451;2893;201;180;175;2;4114;3883;231;1680;2673;1724;891;46;12;    04;    30;    35;  1721;Bernheze                                ;4.0;4.0
2690;Bernheze;2022;30075;17768;7796;3546;2975;202;188;178;3;4250;4017;233;1730;2781;1800;918;50;13;      ;  30  ;04    ;      ;21    Bernheze                          ;;
2691;Bernisse;2000;6865;5581;864;864;745;64;20;34;1;0;0;0;420;0;0;0;0;0;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2692;Bernisse;2001;7055;5706;903;903;779;66;23;33;2;0;0;0;446;0;0;0;0;0;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2693;Bernisse;2002;7307;5853;978;978;841;74;26;35;2;0;0;0;476;0;0;0;0;0;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2694;Bernisse;2003;7559;6007;1034;1034;896;77;24;36;1;0;0;0;518;0;0;0;0;0;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2695;Bernisse;2004;8594;6049;2011;1061;925;74;22;39;1;950;922;28;534;0;0;0;0;0;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2696;Bernisse;2005;8792;6098;2133;1097;950;79;24;43;1;1036;1001;35;561;0;0;0;0;0;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2697;Bernisse;2006;8873;6225;2072;1041;900;70;28;43;0;1031;995;36;576;0;0;0;0;0;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2698;Bernisse;2007;10019;6324;2119;1053;903;68;34;47;1;1066;1029;37;614;962;194;745;10;13;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2699;Bernisse;2008;10187;6402;2130;1068;913;68;35;50;2;1062;1026;36;611;1044;207;808;16;13;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2700;Bernisse;2009;10447;6478;2149;1059;899;70;43;45;2;1090;1052;38;670;1150;265;858;18;9;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2701;Bernisse;2010;10574;6577;2131;1020;851;69;47;50;3;1111;1070;41;688;1178;281;867;18;12;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2702;Bernisse;2011;10717;6641;2176;1026;863;68;44;48;3;1150;1108;42;694;1206;293;881;19;13;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2703;Bernisse;2012;10885;6753;2156;983;824;66;40;50;3;1173;1127;46;687;1289;346;912;17;14;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2704;Bernisse;2013;10979;6831;2105;935;777;61;43;51;3;1170;1122;48;718;1325;369;926;16;14;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2705;Bernisse;2014;11286;7072;2219;1007;822;60;72;50;3;1212;1134;78;693;1302;358;919;14;11;  03  ;  28  ;  29  ;0568  ;Bernisse                                ;3.0;5.0
2706;Bernisse;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2707;Bernisse;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2708;Bernisse;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2709;Bernisse;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2710;Bernisse;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2711;Bernisse;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2712;Bernisse;2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2713;Bernisse;2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;      ;      ;      ;      ;                                        ;;
2714;Best;2000;13243;10788;1600;1600;1281;131;113;65;10;0;0;0;855;0;0;0;0;0;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2715;Best;2001;14053;11420;1691;1691;1336;141;127;74;13;0;0;0;942;0;0;0;0;0;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2716;Best;2002;14498;11849;1628;1628;1307;118;112;79;12;0;0;0;1021;0;0;0;0;0;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2717;Best;2003;15038;12264;1678;1678;1362;107;105;94;10;0;0;0;1096;0;0;0;0;0;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2718;Best;2004;17060;12576;3339;1693;1380;113;95;91;14;1646;1552;94;1145;0;0;0;0;0;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2719;Best;2005;17582;12875;3509;1756;1445;111;80;103;17;1753;1659;94;1198;0;0;0;0;0;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2720;Best;2006;17687;12996;3507;1689;1382;111;75;102;19;1818;1742;76;1184;0;0;0;0;0;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2721;Best;2007;19500;13168;3544;1674;1346;119;79;106;24;1870;1793;77;1155;1633;921;678;26;8;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2722;Best;2008;19993;13456;3628;1694;1368;128;79;100;19;1934;1849;85;1155;1754;1011;708;25;10;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2723;Best;2009;20326;13606;3630;1672;1346;122;73;113;18;1958;1866;92;1156;1934;1166;735;25;8;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2724;Best;2010;20601;13729;3624;1631;1301;126;79;112;13;1993;1892;101;1182;2066;1274;760;25;7;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2725;Best;2011;20770;13821;3574;1561;1250;128;73;107;3;2013;1912;101;1194;2181;1405;742;26;8;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2726;Best;2012;21053;14031;3590;1537;1243;124;73;96;1;2053;1943;110;1213;2219;1479;706;26;8;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2727;Best;2013;21155;14151;3571;1529;1230;130;72;96;1;2042;1919;123;1214;2219;1536;653;22;8;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2728;Best;2014;21254;14280;3579;1530;1240;126;77;86;1;2049;1926;123;1179;2216;1565;617;26;8;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2729;Best;2015;21352;14384;3600;1544;1246;122;87;89;0;2056;1931;125;1181;2187;1566;594;21;6;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2730;Best;2016;21568;14553;3639;1543;1253;124;80;86;0;2096;1968;128;1181;2195;1589;580;18;8;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2731;Best;2017;21957;14851;3676;1581;1297;127;79;78;0;2095;1969;126;1189;2241;1625;591;17;8;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2732;Best;2018;22306;15104;3742;1616;1317;128;90;80;1;2126;1995;131;1192;2268;1638;601;20;9;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2733;Best;2019;22405;15288;3713;1592;1298;123;92;78;1;2121;1997;124;1169;2235;1624;583;18;10;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2734;Best;2020;22877;15636;3754;1625;1350;108;89;76;2;2129;2001;128;1205;2282;1685;572;15;10;  04  ;  30  ;  36  ;0753  ;Best                                    ;4.0;3.0
2735;Best;2021;23153;15789;3721;1642;1381;105;83;71;2;2079;1963;116;1248;2395;1788;582;16;9;    04;    30;    36;  0753;Best                                    ;4.0;3.0
2736;Best;2022;23724;16148;3792;1693;1436;102;81;72;2;2099;1986;113;1313;2471;1820;626;19;6;      ;  30  ;04    ;      ;53    Best                              ;;
2737;Beuningen;2000;12578;10489;1212;1212;904;122;136;47;3;0;0;0;877;0;0;0;0;0;  02  ;  25  ;  15  ;0209  ;Beuningen                               ;4.0;4.0
2738;Beuningen;2001;13024;10775;1317;1317;964;129;150;70;4;0;0;0;932;0;0;0;0;0;  02  ;  25  ;  15  ;0209  ;Beuningen                               ;4.0;4.0
2739;Beuningen;2002;13296;10983;1367;1367;1021;124;135;83;4;0;0;0;946;0;0;0;0;0;  02  ;  25  ;  15  ;0209  ;Beuningen                               ;4.0;4.0
2740;Beuningen;2003;13689;11267;1419;1419;1080;128;137;72;2;0;0;0;1003;0;0;0;0;0;  02  ;  25  ;  15  ;0209  ;Beuningen                               ;4.0;4.0
2741;Beuningen;2004;15375;11356;2988;1469;1102;127;147;92;1;1519;1316;203;1031;0;0;0;0;0;  02  ;  25  ;  15  ;0209  ;Beuningen                               ;4.0;4.0
