ID;Persoonskenmerken;OnderwijspositieInStartjaar;Peilmoment;NiveauOpPeilmoment;OnderwijspositieOpPeilmoment;BehaaldeDiplomaSOpPeilmoment;Regiokenmerken;TotaalEerstejaarsMbo_1;InstroomOpNiveau1_2;InstroomOpNiveau2_3;InstroomOpNiveau3_4;InstroomOpNiveau4_5;TotaalEerstejaarsMbo_6;InstroomOpNiveau1_7;InstroomOpNiveau2_8;InstroomOpNiveau3_9;InstroomOpNiveau4_10;TotaalEerstejaarsMbo_11;InstroomOpNiveau1_12;InstroomOpNiveau2_13;InstroomOpNiveau3_14;InstroomOpNiveau4_15;TotaalEerstejaarsMbo_16;InstroomOpNiveau1_17;InstroomOpNiveau2_18;InstroomOpNiveau3_19;InstroomOpNiveau4_20
6533;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 2 en niveau 3;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6534;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6535;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6536;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6537;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6538;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6539;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6540;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6541;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6542;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6543;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6544;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6545;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6546;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6547;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6548;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6549;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6550;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6551;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6552;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6553;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6554;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6555;Totaal deelnemers;0;2;5;9;Gestapelde dipl. niveau 3 en niveau 4;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6556;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6557;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Vier grootste gemeenten (G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6558;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Amsterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6559;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Rotterdam;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6560;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6561;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6562;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Rest van Nederland;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6563;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Gemeenten >= 100 000 inwoners (excl. G4);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6564;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Gemeenten < 100 000 inwoners;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6565;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6566;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Groningen (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6567;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Friesland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6568;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Drenthe (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6569;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Overijssel (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6570;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Flevoland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6571;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Gelderland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6572;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Utrecht (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6573;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Noord-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6574;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Zuid-Holland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6575;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6576;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Noord-Brabant (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6577;Totaal deelnemers;0;2;5;9;Overig gestapelde combinaties;Limburg (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6578;Totaal deelnemers;0;2;5;9;8;Nederland;15870.0;1050.0;7670.0;590.0;6570.0;17220.0;1030.0;8420.0;870.0;6910.0;17700.0;1010.0;8880.0;1030.0;6780.0;17990.0;1180.0;9120.0;1020.0;6680.0
6579;Totaal deelnemers;0;2;5;9;8;Vier grootste gemeenten (G4);1140.0;180.0;560.0;30.0;370.0;1210.0;160.0;600.0;50.0;410.0;1270.0;170.0;610.0;80.0;400.0;1270.0;150.0;630.0;60.0;430.0
6580;Totaal deelnemers;0;2;5;9;8;Amsterdam;340.0;50.0;160.0;10.0;120.0;370.0;50.0;170.0;10.0;130.0;390.0;60.0;170.0;40.0;120.0;350.0;40.0;180.0;20.0;110.0
6581;Totaal deelnemers;0;2;5;9;8;Rotterdam;400.0;80.0;210.0;;120.0;410.0;70.0;200.0;20.0;130.0;460.0;80.0;220.0;20.0;140.0;460.0;80.0;210.0;20.0;150.0
6582;Totaal deelnemers;0;2;5;9;8;'s-Gravenhage;260.0;30.0;140.0;;90.0;260.0;10.0;150.0;10.0;90.0;270.0;20.0;160.0;10.0;90.0;330.0;20.0;170.0;20.0;120.0
6583;Totaal deelnemers;0;2;5;9;8;Utrecht (gemeente);130.0;20.0;60.0;;50.0;170.0;20.0;80.0;;60.0;150.0;20.0;60.0;10.0;50.0;130.0;20.0;60.0;;50.0
6584;Totaal deelnemers;0;2;5;9;8;Rest van Nederland;14730.0;870.0;7100.0;560.0;6200.0;16010.0;870.0;7820.0;820.0;6500.0;16440.0;840.0;8270.0;950.0;6380.0;16720.0;1030.0;8490.0;960.0;6240.0
6585;Totaal deelnemers;0;2;5;9;8;Gemeenten >= 100 000 inwoners (excl. G4);2350.0;210.0;1170.0;80.0;890.0;2450.0;180.0;1200.0;100.0;980.0;2580.0;180.0;1310.0;140.0;950.0;2580.0;200.0;1260.0;140.0;980.0
6586;Totaal deelnemers;0;2;5;9;8;Gemeenten < 100 000 inwoners;12360.0;660.0;5920.0;480.0;5300.0;13530.0;690.0;6610.0;720.0;5510.0;13830.0;660.0;6940.0;810.0;5420.0;14110.0;830.0;7210.0;820.0;5250.0
6587;Totaal deelnemers;0;2;5;9;8;Woonregio onbekend;20.0;;10.0;0.0;;20.0;;10.0;;10.0;30.0;;20.0;0.0;10.0;30.0;;20.0;;
6588;Totaal deelnemers;0;2;5;9;8;Groningen (PV);510.0;30.0;250.0;;230.0;540.0;30.0;250.0;;260.0;520.0;20.0;260.0;20.0;230.0;550.0;30.0;280.0;20.0;220.0
6589;Totaal deelnemers;0;2;5;9;8;Friesland (PV);730.0;20.0;360.0;20.0;330.0;830.0;20.0;450.0;30.0;330.0;850.0;10.0;460.0;30.0;350.0;850.0;40.0;470.0;40.0;300.0
6590;Totaal deelnemers;0;2;5;9;8;Drenthe (PV);480.0;40.0;210.0;20.0;220.0;540.0;30.0;260.0;20.0;240.0;590.0;20.0;270.0;40.0;260.0;600.0;30.0;290.0;30.0;240.0
6591;Totaal deelnemers;0;2;5;9;8;Overijssel (PV);1440.0;80.0;720.0;40.0;610.0;1470.0;70.0;710.0;90.0;610.0;1490.0;70.0;790.0;100.0;540.0;1520.0;90.0;760.0;80.0;600.0
6592;Totaal deelnemers;0;2;5;9;8;Flevoland (PV);410.0;30.0;200.0;20.0;170.0;480.0;20.0;240.0;20.0;190.0;440.0;20.0;230.0;30.0;160.0;460.0;20.0;230.0;50.0;170.0
6593;Totaal deelnemers;0;2;5;9;8;Gelderland (PV);2240.0;120.0;1110.0;120.0;890.0;2350.0;130.0;1160.0;150.0;920.0;2340.0;100.0;1220.0;140.0;890.0;2350.0;140.0;1210.0;140.0;850.0
6594;Totaal deelnemers;0;2;5;9;8;Utrecht (PV);950.0;60.0;470.0;40.0;380.0;1100.0;80.0;500.0;60.0;460.0;1080.0;80.0;530.0;70.0;400.0;1100.0;90.0;540.0;50.0;420.0
6595;Totaal deelnemers;0;2;5;9;8;Noord-Holland (PV);1970.0;170.0;950.0;100.0;750.0;2260.0;170.0;1110.0;150.0;830.0;2350.0;160.0;1230.0;180.0;780.0;2270.0;160.0;1250.0;180.0;680.0
6596;Totaal deelnemers;0;2;5;9;8;Zuid-Holland (PV);2990.0;240.0;1460.0;90.0;1190.0;3240.0;220.0;1650.0;130.0;1240.0;3450.0;280.0;1700.0;150.0;1330.0;3570.0;270.0;1820.0;160.0;1320.0
6597;Totaal deelnemers;0;2;5;9;8;Zeeland (PV);400.0;30.0;200.0;20.0;150.0;560.0;30.0;290.0;30.0;200.0;500.0;20.0;290.0;30.0;170.0;540.0;30.0;280.0;40.0;190.0
6598;Totaal deelnemers;0;2;5;9;8;Noord-Brabant (PV);2630.0;150.0;1290.0;80.0;1100.0;2780.0;140.0;1370.0;120.0;1150.0;2890.0;150.0;1430.0;160.0;1150.0;3030.0;200.0;1510.0;140.0;1190.0
6599;Totaal deelnemers;0;2;5;9;8;Limburg (PV);1110.0;90.0;440.0;30.0;540.0;1070.0;100.0;430.0;50.0;490.0;1170.0;80.0;460.0;90.0;530.0;1120.0;80.0;460.0;90.0;490.0
6600;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Nederland;2360.0;30.0;530.0;460.0;1350.0;4120.0;60.0;1160.0;930.0;1980.0;3980.0;80.0;1090.0;830.0;1980.0;4480.0;130.0;1230.0;940.0;2190.0
6601;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Vier grootste gemeenten (G4);50.0;0.0;;10.0;40.0;150.0;;50.0;50.0;40.0;150.0;;50.0;30.0;70.0;150.0;10.0;60.0;30.0;60.0
6602;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Amsterdam;10.0;0.0;;;;30.0;;10.0;;;30.0;0.0;10.0;;20.0;40.0;;20.0;10.0;10.0
6603;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Rotterdam;20.0;0.0;;;10.0;70.0;;30.0;20.0;20.0;70.0;;30.0;10.0;20.0;60.0;;20.0;;20.0
6604;Totaal deelnemers;0;2;5;Landbouw en dieren;0;'s-Gravenhage;10.0;0.0;0.0;0.0;10.0;40.0;;;10.0;10.0;30.0;;;;10.0;40.0;;10.0;;10.0
6605;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Utrecht (gemeente);;0.0;;0.0;;20.0;0.0;;;;30.0;0.0;;;10.0;20.0;0.0;;;10.0
6606;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Rest van Nederland;2310.0;30.0;520.0;450.0;1310.0;3970.0;50.0;1110.0;880.0;1930.0;3820.0;70.0;1040.0;800.0;1920.0;4330.0;120.0;1170.0;910.0;2130.0
6607;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Gemeenten >= 100 000 inwoners (excl. G4);270.0;;50.0;50.0;170.0;520.0;20.0;130.0;100.0;270.0;450.0;;120.0;90.0;230.0;570.0;20.0;150.0;130.0;270.0
6608;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Gemeenten < 100 000 inwoners;2040.0;30.0;470.0;400.0;1150.0;3450.0;40.0;980.0;770.0;1660.0;3370.0;60.0;920.0;710.0;1690.0;3750.0;100.0;1020.0;770.0;1860.0
6609;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Woonregio onbekend;;0.0;;;;10.0;;;;;;0.0;;;;10.0;0.0;;;
6610;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Groningen (PV);110.0;;20.0;;70.0;170.0;;40.0;40.0;90.0;160.0;;60.0;20.0;80.0;170.0;;60.0;20.0;80.0
6611;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Friesland (PV);150.0;;40.0;20.0;90.0;250.0;0.0;90.0;40.0;130.0;250.0;;80.0;40.0;120.0;310.0;20.0;90.0;60.0;150.0
6612;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Drenthe (PV);60.0;;10.0;10.0;40.0;190.0;;50.0;40.0;90.0;150.0;;50.0;30.0;60.0;190.0;10.0;50.0;20.0;110.0
6613;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Overijssel (PV);250.0;;60.0;50.0;140.0;370.0;;110.0;90.0;170.0;400.0;;90.0;90.0;210.0;450.0;10.0;120.0;70.0;250.0
6614;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Flevoland (PV);70.0;;;20.0;50.0;110.0;;10.0;40.0;60.0;90.0;;20.0;10.0;60.0;120.0;;20.0;40.0;70.0
6615;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Gelderland (PV);460.0;;100.0;120.0;240.0;670.0;;180.0;160.0;330.0;680.0;10.0;150.0;180.0;340.0;730.0;;180.0;170.0;380.0
6616;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Utrecht (PV);140.0;0.0;40.0;20.0;90.0;230.0;;50.0;50.0;130.0;260.0;;70.0;50.0;140.0;260.0;10.0;60.0;50.0;140.0
6617;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Noord-Holland (PV);170.0;;30.0;30.0;110.0;380.0;;130.0;90.0;160.0;360.0;;110.0;70.0;180.0;390.0;20.0;130.0;90.0;150.0
6618;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Zuid-Holland (PV);330.0;;80.0;50.0;190.0;680.0;30.0;220.0;160.0;270.0;650.0;20.0;210.0;150.0;270.0;710.0;30.0;250.0;160.0;280.0
6619;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Zeeland (PV);50.0;0.0;;10.0;20.0;110.0;0.0;40.0;30.0;50.0;110.0;;30.0;20.0;60.0;100.0;;30.0;20.0;40.0
6620;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Noord-Brabant (PV);420.0;;90.0;80.0;250.0;670.0;;150.0;150.0;370.0;610.0;;150.0;120.0;330.0;760.0;10.0;170.0;170.0;400.0
6621;Totaal deelnemers;0;2;5;Landbouw en dieren;0;Limburg (PV);140.0;;40.0;40.0;60.0;270.0;;90.0;60.0;130.0;270.0;;80.0;50.0;130.0;280.0;;80.0;60.0;140.0
6622;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Nederland;40.0;20.0;20.0;0.0;;60.0;20.0;20.0;;;70.0;50.0;10.0;;;130.0;90.0;30.0;;10.0
6623;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Vier grootste gemeenten (G4);;0.0;;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;10.0;10.0;;0.0;0.0
6624;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Amsterdam;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
6625;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Rotterdam;;0.0;;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;0.0;0.0
6626;Totaal deelnemers;0;2;5;Landbouw en dieren;6;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0
6627;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6628;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Rest van Nederland;40.0;20.0;20.0;0.0;;50.0;20.0;20.0;;;60.0;40.0;10.0;;;120.0;80.0;30.0;;10.0
6629;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Gemeenten >= 100 000 inwoners (excl. G4);;;;0.0;;10.0;;;;;;;;0.0;0.0;20.0;20.0;;;0.0
6630;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Gemeenten < 100 000 inwoners;30.0;10.0;20.0;0.0;;40.0;20.0;20.0;;;60.0;40.0;;;;100.0;60.0;20.0;;
6631;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Woonregio onbekend;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;;0.0;0.0;0.0;
6632;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Groningen (PV);;;0.0;0.0;;;0.0;0.0;0.0;;;;0.0;0.0;;;;0.0;0.0;
6633;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Friesland (PV);;;;0.0;;;0.0;;0.0;0.0;;;;0.0;0.0;20.0;;;;
6634;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Drenthe (PV);;0.0;;0.0;0.0;;0.0;;0.0;0.0;;;0.0;0.0;;10.0;10.0;;0.0;0.0
6635;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Overijssel (PV);;;;0.0;0.0;;0.0;;;0.0;;;0.0;;;10.0;;;0.0;
6636;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Flevoland (PV);;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;0.0
6637;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Gelderland (PV);;;;0.0;0.0;10.0;;;;;10.0;;;;0.0;;;;0.0;0.0
6638;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Utrecht (PV);;0.0;;0.0;0.0;;;;0.0;0.0;;;;0.0;0.0;;;;0.0;0.0
6639;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Noord-Holland (PV);;;0.0;0.0;;;;;;;;;;0.0;0.0;10.0;10.0;;;0.0
6640;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Zuid-Holland (PV);;;;0.0;0.0;10.0;10.0;0.0;0.0;0.0;20.0;20.0;;0.0;0.0;40.0;20.0;;0.0;
6641;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Zeeland (PV);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;;0.0;0.0
6642;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Noord-Brabant (PV);;;;0.0;;;;;0.0;0.0;;;0.0;0.0;;;;;;0.0
6643;Totaal deelnemers;0;2;5;Landbouw en dieren;6;Limburg (PV);;;0.0;0.0;0.0;;0.0;;;0.0;;;0.0;;0.0;;;;0.0;0.0
6644;Totaal deelnemers;0;2;5;Landbouw en dieren;1;Nederland;20.0;20.0;;0.0;;30.0;20.0;;;;50.0;50.0;;0.0;0.0;100.0;90.0;;0.0;0.0
6645;Totaal deelnemers;0;2;5;Landbouw en dieren;1;Vier grootste gemeenten (G4);;0.0;;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0
6646;Totaal deelnemers;0;2;5;Landbouw en dieren;1;Amsterdam;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
6647;Totaal deelnemers;0;2;5;Landbouw en dieren;1;Rotterdam;;0.0;;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0
6648;Totaal deelnemers;0;2;5;Landbouw en dieren;1;'s-Gravenhage;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0;;;0.0;0.0;0.0
6649;Totaal deelnemers;0;2;5;Landbouw en dieren;1;Utrecht (gemeente);0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
