ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
488;Totaal mannen en vrouwen;8 jaar;2069;213453
489;Totaal mannen en vrouwen;8 jaar;2070;215107
490;Totaal mannen en vrouwen;9 jaar;2022;182816
491;Totaal mannen en vrouwen;9 jaar;2023;179031
492;Totaal mannen en vrouwen;9 jaar;2024;183196
493;Totaal mannen en vrouwen;9 jaar;2025;179279
494;Totaal mannen en vrouwen;9 jaar;2026;180662
495;Totaal mannen en vrouwen;9 jaar;2027;178064
496;Totaal mannen en vrouwen;9 jaar;2028;176863
497;Totaal mannen en vrouwen;9 jaar;2029;178071
498;Totaal mannen en vrouwen;9 jaar;2030;177123
499;Totaal mannen en vrouwen;9 jaar;2031;187133
500;Totaal mannen en vrouwen;9 jaar;2032;185901
501;Totaal mannen en vrouwen;9 jaar;2033;190353
502;Totaal mannen en vrouwen;9 jaar;2034;194324
503;Totaal mannen en vrouwen;9 jaar;2035;197331
504;Totaal mannen en vrouwen;9 jaar;2036;201021
505;Totaal mannen en vrouwen;9 jaar;2037;203058
506;Totaal mannen en vrouwen;9 jaar;2038;205584
507;Totaal mannen en vrouwen;9 jaar;2039;207708
508;Totaal mannen en vrouwen;9 jaar;2040;209225
509;Totaal mannen en vrouwen;9 jaar;2041;210395
510;Totaal mannen en vrouwen;9 jaar;2042;210909
511;Totaal mannen en vrouwen;9 jaar;2043;211288
512;Totaal mannen en vrouwen;9 jaar;2044;211153
513;Totaal mannen en vrouwen;9 jaar;2045;210578
514;Totaal mannen en vrouwen;9 jaar;2046;209558
515;Totaal mannen en vrouwen;9 jaar;2047;208115
516;Totaal mannen en vrouwen;9 jaar;2048;206725
517;Totaal mannen en vrouwen;9 jaar;2049;205523
518;Totaal mannen en vrouwen;9 jaar;2050;204274
519;Totaal mannen en vrouwen;9 jaar;2051;203050
520;Totaal mannen en vrouwen;9 jaar;2052;201909
521;Totaal mannen en vrouwen;9 jaar;2053;200914
522;Totaal mannen en vrouwen;9 jaar;2054;200064
523;Totaal mannen en vrouwen;9 jaar;2055;199346
524;Totaal mannen en vrouwen;9 jaar;2056;198782
525;Totaal mannen en vrouwen;9 jaar;2057;198381
526;Totaal mannen en vrouwen;9 jaar;2058;198200
527;Totaal mannen en vrouwen;9 jaar;2059;198285
528;Totaal mannen en vrouwen;9 jaar;2060;198641
529;Totaal mannen en vrouwen;9 jaar;2061;199275
530;Totaal mannen en vrouwen;9 jaar;2062;200206
531;Totaal mannen en vrouwen;9 jaar;2063;201424
532;Totaal mannen en vrouwen;9 jaar;2064;202925
533;Totaal mannen en vrouwen;9 jaar;2065;204644
534;Totaal mannen en vrouwen;9 jaar;2066;206535
535;Totaal mannen en vrouwen;9 jaar;2067;208526
536;Totaal mannen en vrouwen;9 jaar;2068;210533
537;Totaal mannen en vrouwen;9 jaar;2069;212494
538;Totaal mannen en vrouwen;9 jaar;2070;214333
539;Totaal mannen en vrouwen;10 jaar;2022;186627
540;Totaal mannen en vrouwen;10 jaar;2023;183922
541;Totaal mannen en vrouwen;10 jaar;2024;180055
542;Totaal mannen en vrouwen;10 jaar;2025;184114
543;Totaal mannen en vrouwen;10 jaar;2026;180172
544;Totaal mannen en vrouwen;10 jaar;2027;181531
545;Totaal mannen en vrouwen;10 jaar;2028;178919
546;Totaal mannen en vrouwen;10 jaar;2029;177711
547;Totaal mannen en vrouwen;10 jaar;2030;178925
548;Totaal mannen en vrouwen;10 jaar;2031;177972
549;Totaal mannen en vrouwen;10 jaar;2032;187860
550;Totaal mannen en vrouwen;10 jaar;2033;186655
551;Totaal mannen en vrouwen;10 jaar;2034;191115
552;Totaal mannen en vrouwen;10 jaar;2035;195110
553;Totaal mannen en vrouwen;10 jaar;2036;198130
554;Totaal mannen en vrouwen;10 jaar;2037;201817
555;Totaal mannen en vrouwen;10 jaar;2038;203871
556;Totaal mannen en vrouwen;10 jaar;2039;206402
557;Totaal mannen en vrouwen;10 jaar;2040;208529
558;Totaal mannen en vrouwen;10 jaar;2041;210047
559;Totaal mannen en vrouwen;10 jaar;2042;211224
560;Totaal mannen en vrouwen;10 jaar;2043;211736
561;Totaal mannen en vrouwen;10 jaar;2044;212118
562;Totaal mannen en vrouwen;10 jaar;2045;211985
563;Totaal mannen en vrouwen;10 jaar;2046;211414
564;Totaal mannen en vrouwen;10 jaar;2047;210400
565;Totaal mannen en vrouwen;10 jaar;2048;208961
566;Totaal mannen en vrouwen;10 jaar;2049;207575
567;Totaal mannen en vrouwen;10 jaar;2050;206372
568;Totaal mannen en vrouwen;10 jaar;2051;205122
569;Totaal mannen en vrouwen;10 jaar;2052;203901
570;Totaal mannen en vrouwen;10 jaar;2053;202762
571;Totaal mannen en vrouwen;10 jaar;2054;201769
572;Totaal mannen en vrouwen;10 jaar;2055;200925
573;Totaal mannen en vrouwen;10 jaar;2056;200211
574;Totaal mannen en vrouwen;10 jaar;2057;199648
575;Totaal mannen en vrouwen;10 jaar;2058;199243
576;Totaal mannen en vrouwen;10 jaar;2059;199063
577;Totaal mannen en vrouwen;10 jaar;2060;199148
578;Totaal mannen en vrouwen;10 jaar;2061;199506
579;Totaal mannen en vrouwen;10 jaar;2062;200140
580;Totaal mannen en vrouwen;10 jaar;2063;201071
581;Totaal mannen en vrouwen;10 jaar;2064;202288
582;Totaal mannen en vrouwen;10 jaar;2065;203792
583;Totaal mannen en vrouwen;10 jaar;2066;205511
584;Totaal mannen en vrouwen;10 jaar;2067;207404
585;Totaal mannen en vrouwen;10 jaar;2068;209394
586;Totaal mannen en vrouwen;10 jaar;2069;211406
587;Totaal mannen en vrouwen;10 jaar;2070;213368
588;Totaal mannen en vrouwen;11 jaar;2022;191648
589;Totaal mannen en vrouwen;11 jaar;2023;187722
590;Totaal mannen en vrouwen;11 jaar;2024;184925
591;Totaal mannen en vrouwen;11 jaar;2025;180967
592;Totaal mannen en vrouwen;11 jaar;2026;184992
593;Totaal mannen en vrouwen;11 jaar;2027;181026
594;Totaal mannen en vrouwen;11 jaar;2028;182372
595;Totaal mannen en vrouwen;11 jaar;2029;179752
596;Totaal mannen en vrouwen;11 jaar;2030;178530
597;Totaal mannen en vrouwen;11 jaar;2031;179752
598;Totaal mannen en vrouwen;11 jaar;2032;178809
599;Totaal mannen en vrouwen;11 jaar;2033;188576
600;Totaal mannen en vrouwen;11 jaar;2034;187397
601;Totaal mannen en vrouwen;11 jaar;2035;191871
602;Totaal mannen en vrouwen;11 jaar;2036;195888
603;Totaal mannen en vrouwen;11 jaar;2037;198918
604;Totaal mannen en vrouwen;11 jaar;2038;202607
605;Totaal mannen en vrouwen;11 jaar;2039;204677
606;Totaal mannen en vrouwen;11 jaar;2040;207213
607;Totaal mannen en vrouwen;11 jaar;2041;209346
608;Totaal mannen en vrouwen;11 jaar;2042;210868
609;Totaal mannen en vrouwen;11 jaar;2043;212049
610;Totaal mannen en vrouwen;11 jaar;2044;212560
611;Totaal mannen en vrouwen;11 jaar;2045;212942
612;Totaal mannen en vrouwen;11 jaar;2046;212812
613;Totaal mannen en vrouwen;11 jaar;2047;212245
614;Totaal mannen en vrouwen;11 jaar;2048;211231
615;Totaal mannen en vrouwen;11 jaar;2049;209796
616;Totaal mannen en vrouwen;11 jaar;2050;208413
617;Totaal mannen en vrouwen;11 jaar;2051;207212
618;Totaal mannen en vrouwen;11 jaar;2052;205964
619;Totaal mannen en vrouwen;11 jaar;2053;204743
620;Totaal mannen en vrouwen;11 jaar;2054;203608
621;Totaal mannen en vrouwen;11 jaar;2055;202617
622;Totaal mannen en vrouwen;11 jaar;2056;201775
623;Totaal mannen en vrouwen;11 jaar;2057;201064
624;Totaal mannen en vrouwen;11 jaar;2058;200498
625;Totaal mannen en vrouwen;11 jaar;2059;200097
626;Totaal mannen en vrouwen;11 jaar;2060;199914
627;Totaal mannen en vrouwen;11 jaar;2061;199998
628;Totaal mannen en vrouwen;11 jaar;2062;200358
629;Totaal mannen en vrouwen;11 jaar;2063;200994
630;Totaal mannen en vrouwen;11 jaar;2064;201926
631;Totaal mannen en vrouwen;11 jaar;2065;203142
632;Totaal mannen en vrouwen;11 jaar;2066;204648
633;Totaal mannen en vrouwen;11 jaar;2067;206368
634;Totaal mannen en vrouwen;11 jaar;2068;208260
635;Totaal mannen en vrouwen;11 jaar;2069;210248
636;Totaal mannen en vrouwen;11 jaar;2070;212263
637;Totaal mannen en vrouwen;12 jaar;2022;192477
638;Totaal mannen en vrouwen;12 jaar;2023;192704
639;Totaal mannen en vrouwen;12 jaar;2024;188703
640;Totaal mannen en vrouwen;12 jaar;2025;185825
641;Totaal mannen en vrouwen;12 jaar;2026;181830
642;Totaal mannen en vrouwen;12 jaar;2027;185821
643;Totaal mannen en vrouwen;12 jaar;2028;181835
644;Totaal mannen en vrouwen;12 jaar;2029;183184
645;Totaal mannen en vrouwen;12 jaar;2030;180549
646;Totaal mannen en vrouwen;12 jaar;2031;179314
647;Totaal mannen en vrouwen;12 jaar;2032;180547
648;Totaal mannen en vrouwen;12 jaar;2033;179610
649;Totaal mannen en vrouwen;12 jaar;2034;189264
650;Totaal mannen en vrouwen;12 jaar;2035;188118
651;Totaal mannen en vrouwen;12 jaar;2036;192605
652;Totaal mannen en vrouwen;12 jaar;2037;196641
653;Totaal mannen en vrouwen;12 jaar;2038;199678
654;Totaal mannen en vrouwen;12 jaar;2039;203367
655;Totaal mannen en vrouwen;12 jaar;2040;205456
656;Totaal mannen en vrouwen;12 jaar;2041;207999
657;Totaal mannen en vrouwen;12 jaar;2042;210135
658;Totaal mannen en vrouwen;12 jaar;2043;211659
659;Totaal mannen en vrouwen;12 jaar;2044;212847
660;Totaal mannen en vrouwen;12 jaar;2045;213354
661;Totaal mannen en vrouwen;12 jaar;2046;213735
662;Totaal mannen en vrouwen;12 jaar;2047;213608
663;Totaal mannen en vrouwen;12 jaar;2048;213045
664;Totaal mannen en vrouwen;12 jaar;2049;212034
665;Totaal mannen en vrouwen;12 jaar;2050;210604
666;Totaal mannen en vrouwen;12 jaar;2051;209222
667;Totaal mannen en vrouwen;12 jaar;2052;208021
668;Totaal mannen en vrouwen;12 jaar;2053;206775
669;Totaal mannen en vrouwen;12 jaar;2054;205558
670;Totaal mannen en vrouwen;12 jaar;2055;204425
671;Totaal mannen en vrouwen;12 jaar;2056;203437
672;Totaal mannen en vrouwen;12 jaar;2057;202595
673;Totaal mannen en vrouwen;12 jaar;2058;201887
674;Totaal mannen en vrouwen;12 jaar;2059;201321
675;Totaal mannen en vrouwen;12 jaar;2060;200920
676;Totaal mannen en vrouwen;12 jaar;2061;200738
677;Totaal mannen en vrouwen;12 jaar;2062;200821
678;Totaal mannen en vrouwen;12 jaar;2063;201183
679;Totaal mannen en vrouwen;12 jaar;2064;201820
680;Totaal mannen en vrouwen;12 jaar;2065;202752
681;Totaal mannen en vrouwen;12 jaar;2066;203970
682;Totaal mannen en vrouwen;12 jaar;2067;205476
683;Totaal mannen en vrouwen;12 jaar;2068;207198
684;Totaal mannen en vrouwen;12 jaar;2069;209086
685;Totaal mannen en vrouwen;12 jaar;2070;211077
686;Totaal mannen en vrouwen;13 jaar;2022;192960
687;Totaal mannen en vrouwen;13 jaar;2023;193496
688;Totaal mannen en vrouwen;13 jaar;2024;193647
689;Totaal mannen en vrouwen;13 jaar;2025;189579
690;Totaal mannen en vrouwen;13 jaar;2026;186658
691;Totaal mannen en vrouwen;13 jaar;2027;182636
692;Totaal mannen en vrouwen;13 jaar;2028;186597
693;Totaal mannen en vrouwen;13 jaar;2029;182602
694;Totaal mannen en vrouwen;13 jaar;2030;183941
695;Totaal mannen en vrouwen;13 jaar;2031;181294
696;Totaal mannen en vrouwen;13 jaar;2032;180057
697;Totaal mannen en vrouwen;13 jaar;2033;181296
698;Totaal mannen en vrouwen;13 jaar;2034;180366
699;Totaal mannen en vrouwen;13 jaar;2035;189916
700;Totaal mannen en vrouwen;13 jaar;2036;188797
701;Totaal mannen en vrouwen;13 jaar;2037;193299
702;Totaal mannen en vrouwen;13 jaar;2038;197356
703;Totaal mannen en vrouwen;13 jaar;2039;200400
704;Totaal mannen en vrouwen;13 jaar;2040;204087
705;Totaal mannen en vrouwen;13 jaar;2041;206196
706;Totaal mannen en vrouwen;13 jaar;2042;208745
707;Totaal mannen en vrouwen;13 jaar;2043;210887
708;Totaal mannen en vrouwen;13 jaar;2044;212416
709;Totaal mannen en vrouwen;13 jaar;2045;213607
710;Totaal mannen en vrouwen;13 jaar;2046;214110
711;Totaal mannen en vrouwen;13 jaar;2047;214490
712;Totaal mannen en vrouwen;13 jaar;2048;214367
713;Totaal mannen en vrouwen;13 jaar;2049;213804
714;Totaal mannen en vrouwen;13 jaar;2050;212798
715;Totaal mannen en vrouwen;13 jaar;2051;211370
716;Totaal mannen en vrouwen;13 jaar;2052;209991
717;Totaal mannen en vrouwen;13 jaar;2053;208791
718;Totaal mannen en vrouwen;13 jaar;2054;207547
719;Totaal mannen en vrouwen;13 jaar;2055;206332
720;Totaal mannen en vrouwen;13 jaar;2056;205204
721;Totaal mannen en vrouwen;13 jaar;2057;204217
722;Totaal mannen en vrouwen;13 jaar;2058;203376
723;Totaal mannen en vrouwen;13 jaar;2059;202670
724;Totaal mannen en vrouwen;13 jaar;2060;202103
725;Totaal mannen en vrouwen;13 jaar;2061;201704
726;Totaal mannen en vrouwen;13 jaar;2062;201522
727;Totaal mannen en vrouwen;13 jaar;2063;201604
728;Totaal mannen en vrouwen;13 jaar;2064;201967
729;Totaal mannen en vrouwen;13 jaar;2065;202606
730;Totaal mannen en vrouwen;13 jaar;2066;203537
731;Totaal mannen en vrouwen;13 jaar;2067;204754
732;Totaal mannen en vrouwen;13 jaar;2068;206262
733;Totaal mannen en vrouwen;13 jaar;2069;207987
734;Totaal mannen en vrouwen;13 jaar;2070;209873
735;Totaal mannen en vrouwen;14 jaar;2022;189389
736;Totaal mannen en vrouwen;14 jaar;2023;193967
737;Totaal mannen en vrouwen;14 jaar;2024;194445
738;Totaal mannen en vrouwen;14 jaar;2025;194520
739;Totaal mannen en vrouwen;14 jaar;2026;190429
740;Totaal mannen en vrouwen;14 jaar;2027;187476
741;Totaal mannen en vrouwen;14 jaar;2028;183433
742;Totaal mannen en vrouwen;14 jaar;2029;187374
743;Totaal mannen en vrouwen;14 jaar;2030;183363
744;Totaal mannen en vrouwen;14 jaar;2031;184697
745;Totaal mannen en vrouwen;14 jaar;2032;182046
746;Totaal mannen en vrouwen;14 jaar;2033;180805
747;Totaal mannen en vrouwen;14 jaar;2034;182052
748;Totaal mannen en vrouwen;14 jaar;2035;181132
749;Totaal mannen en vrouwen;14 jaar;2036;190580
750;Totaal mannen en vrouwen;14 jaar;2037;189487
751;Totaal mannen en vrouwen;14 jaar;2038;194000
752;Totaal mannen en vrouwen;14 jaar;2039;198081
753;Totaal mannen en vrouwen;14 jaar;2040;201132
754;Totaal mannen en vrouwen;14 jaar;2041;204816
755;Totaal mannen en vrouwen;14 jaar;2042;206943
756;Totaal mannen en vrouwen;14 jaar;2043;209501
757;Totaal mannen en vrouwen;14 jaar;2044;211648
758;Totaal mannen en vrouwen;14 jaar;2045;213182
759;Totaal mannen en vrouwen;14 jaar;2046;214375
760;Totaal mannen en vrouwen;14 jaar;2047;214879
761;Totaal mannen en vrouwen;14 jaar;2048;215256
762;Totaal mannen en vrouwen;14 jaar;2049;215134
763;Totaal mannen en vrouwen;14 jaar;2050;214576
764;Totaal mannen en vrouwen;14 jaar;2051;213572
765;Totaal mannen en vrouwen;14 jaar;2052;212148
766;Totaal mannen en vrouwen;14 jaar;2053;210771
767;Totaal mannen en vrouwen;14 jaar;2054;209572
768;Totaal mannen en vrouwen;14 jaar;2055;208332
769;Totaal mannen en vrouwen;14 jaar;2056;207118
770;Totaal mannen en vrouwen;14 jaar;2057;205993
771;Totaal mannen en vrouwen;14 jaar;2058;205007
772;Totaal mannen en vrouwen;14 jaar;2059;204167
773;Totaal mannen en vrouwen;14 jaar;2060;203462
774;Totaal mannen en vrouwen;14 jaar;2061;202894
775;Totaal mannen en vrouwen;14 jaar;2062;202498
776;Totaal mannen en vrouwen;14 jaar;2063;202316
777;Totaal mannen en vrouwen;14 jaar;2064;202398
778;Totaal mannen en vrouwen;14 jaar;2065;202762
779;Totaal mannen en vrouwen;14 jaar;2066;203400
780;Totaal mannen en vrouwen;14 jaar;2067;204334
781;Totaal mannen en vrouwen;14 jaar;2068;205550
782;Totaal mannen en vrouwen;14 jaar;2069;207060
783;Totaal mannen en vrouwen;14 jaar;2070;208785
784;Totaal mannen en vrouwen;15 jaar;2022;192708
785;Totaal mannen en vrouwen;15 jaar;2023;190441
786;Totaal mannen en vrouwen;15 jaar;2024;194948
787;Totaal mannen en vrouwen;15 jaar;2025;195362
788;Totaal mannen en vrouwen;15 jaar;2026;195409
789;Totaal mannen en vrouwen;15 jaar;2027;191302
790;Totaal mannen en vrouwen;15 jaar;2028;188316
791;Totaal mannen en vrouwen;15 jaar;2029;184271
792;Totaal mannen en vrouwen;15 jaar;2030;188190
793;Totaal mannen en vrouwen;15 jaar;2031;184159
794;Totaal mannen en vrouwen;15 jaar;2032;185500
795;Totaal mannen en vrouwen;15 jaar;2033;182847
796;Totaal mannen en vrouwen;15 jaar;2034;181603
797;Totaal mannen en vrouwen;15 jaar;2035;182863
798;Totaal mannen en vrouwen;15 jaar;2036;181947
799;Totaal mannen en vrouwen;15 jaar;2037;191297
800;Totaal mannen en vrouwen;15 jaar;2038;190232
801;Totaal mannen en vrouwen;15 jaar;2039;194754
802;Totaal mannen en vrouwen;15 jaar;2040;198859
803;Totaal mannen en vrouwen;15 jaar;2041;201917
804;Totaal mannen en vrouwen;15 jaar;2042;205602
805;Totaal mannen en vrouwen;15 jaar;2043;207745
806;Totaal mannen en vrouwen;15 jaar;2044;210311
807;Totaal mannen en vrouwen;15 jaar;2045;212464
808;Totaal mannen en vrouwen;15 jaar;2046;214001
809;Totaal mannen en vrouwen;15 jaar;2047;215197
810;Totaal mannen en vrouwen;15 jaar;2048;215697
811;Totaal mannen en vrouwen;15 jaar;2049;216073
812;Totaal mannen en vrouwen;15 jaar;2050;215952
813;Totaal mannen en vrouwen;15 jaar;2051;215399
814;Totaal mannen en vrouwen;15 jaar;2052;214397
815;Totaal mannen en vrouwen;15 jaar;2053;212975
816;Totaal mannen en vrouwen;15 jaar;2054;211602
817;Totaal mannen en vrouwen;15 jaar;2055;210406
818;Totaal mannen en vrouwen;15 jaar;2056;209168
819;Totaal mannen en vrouwen;15 jaar;2057;207954
820;Totaal mannen en vrouwen;15 jaar;2058;206830
821;Totaal mannen en vrouwen;15 jaar;2059;205850
822;Totaal mannen en vrouwen;15 jaar;2060;205011
823;Totaal mannen en vrouwen;15 jaar;2061;204309
824;Totaal mannen en vrouwen;15 jaar;2062;203741
825;Totaal mannen en vrouwen;15 jaar;2063;203346
826;Totaal mannen en vrouwen;15 jaar;2064;203166
827;Totaal mannen en vrouwen;15 jaar;2065;203245
828;Totaal mannen en vrouwen;15 jaar;2066;203610
829;Totaal mannen en vrouwen;15 jaar;2067;204250
830;Totaal mannen en vrouwen;15 jaar;2068;205185
831;Totaal mannen en vrouwen;15 jaar;2069;206399
832;Totaal mannen en vrouwen;15 jaar;2070;207912
833;Totaal mannen en vrouwen;16 jaar;2022;194676
834;Totaal mannen en vrouwen;16 jaar;2023;193892
835;Totaal mannen en vrouwen;16 jaar;2024;191552
836;Totaal mannen en vrouwen;16 jaar;2025;195987
837;Totaal mannen en vrouwen;16 jaar;2026;196379
838;Totaal mannen en vrouwen;16 jaar;2027;196400
839;Totaal mannen en vrouwen;16 jaar;2028;192281
840;Totaal mannen en vrouwen;16 jaar;2029;189278
841;Totaal mannen en vrouwen;16 jaar;2030;185220
842;Totaal mannen en vrouwen;16 jaar;2031;189120
843;Totaal mannen en vrouwen;16 jaar;2032;185081
844;Totaal mannen en vrouwen;16 jaar;2033;186429
845;Totaal mannen en vrouwen;16 jaar;2034;183780
846;Totaal mannen en vrouwen;16 jaar;2035;182534
847;Totaal mannen en vrouwen;16 jaar;2036;183804
848;Totaal mannen en vrouwen;16 jaar;2037;182889
849;Totaal mannen en vrouwen;16 jaar;2038;192140
850;Totaal mannen en vrouwen;16 jaar;2039;191104
851;Totaal mannen en vrouwen;16 jaar;2040;195639
852;Totaal mannen en vrouwen;16 jaar;2041;199765
853;Totaal mannen en vrouwen;16 jaar;2042;202836
854;Totaal mannen en vrouwen;16 jaar;2043;206522
855;Totaal mannen en vrouwen;16 jaar;2044;208676
856;Totaal mannen en vrouwen;16 jaar;2045;211254
857;Totaal mannen en vrouwen;16 jaar;2046;213411
858;Totaal mannen en vrouwen;16 jaar;2047;214951
859;Totaal mannen en vrouwen;16 jaar;2048;216151
860;Totaal mannen en vrouwen;16 jaar;2049;216651
861;Totaal mannen en vrouwen;16 jaar;2050;217024
862;Totaal mannen en vrouwen;16 jaar;2051;216906
863;Totaal mannen en vrouwen;16 jaar;2052;216353
864;Totaal mannen en vrouwen;16 jaar;2053;215355
865;Totaal mannen en vrouwen;16 jaar;2054;213938
866;Totaal mannen en vrouwen;16 jaar;2055;212568
867;Totaal mannen en vrouwen;16 jaar;2056;211371
868;Totaal mannen en vrouwen;16 jaar;2057;210133
869;Totaal mannen en vrouwen;16 jaar;2058;208922
870;Totaal mannen en vrouwen;16 jaar;2059;207799
871;Totaal mannen en vrouwen;16 jaar;2060;206823
872;Totaal mannen en vrouwen;16 jaar;2061;205988
873;Totaal mannen en vrouwen;16 jaar;2062;205284
874;Totaal mannen en vrouwen;16 jaar;2063;204720
875;Totaal mannen en vrouwen;16 jaar;2064;204327
876;Totaal mannen en vrouwen;16 jaar;2065;204147
877;Totaal mannen en vrouwen;16 jaar;2066;204228
878;Totaal mannen en vrouwen;16 jaar;2067;204591
879;Totaal mannen en vrouwen;16 jaar;2068;205231
880;Totaal mannen en vrouwen;16 jaar;2069;206167
881;Totaal mannen en vrouwen;16 jaar;2070;207381
882;Totaal mannen en vrouwen;17 jaar;2022;200627
883;Totaal mannen en vrouwen;17 jaar;2023;196012
884;Totaal mannen en vrouwen;17 jaar;2024;195168
885;Totaal mannen en vrouwen;17 jaar;2025;192756
886;Totaal mannen en vrouwen;17 jaar;2026;197161
887;Totaal mannen en vrouwen;17 jaar;2027;197536
888;Totaal mannen en vrouwen;17 jaar;2028;197540
889;Totaal mannen en vrouwen;17 jaar;2029;193416
890;Totaal mannen en vrouwen;17 jaar;2030;190393
891;Totaal mannen en vrouwen;17 jaar;2031;186314
892;Totaal mannen en vrouwen;17 jaar;2032;190208
893;Totaal mannen en vrouwen;17 jaar;2033;186164
894;Totaal mannen en vrouwen;17 jaar;2034;187521
895;Totaal mannen en vrouwen;17 jaar;2035;184874
896;Totaal mannen en vrouwen;17 jaar;2036;183630
897;Totaal mannen en vrouwen;17 jaar;2037;184905
898;Totaal mannen en vrouwen;17 jaar;2038;183991
899;Totaal mannen en vrouwen;17 jaar;2039;193148
900;Totaal mannen en vrouwen;17 jaar;2040;192141
901;Totaal mannen en vrouwen;17 jaar;2041;196690
902;Totaal mannen en vrouwen;17 jaar;2042;200835
903;Totaal mannen en vrouwen;17 jaar;2043;203920
904;Totaal mannen en vrouwen;17 jaar;2044;207606
905;Totaal mannen en vrouwen;17 jaar;2045;209775
906;Totaal mannen en vrouwen;17 jaar;2046;212359
907;Totaal mannen en vrouwen;17 jaar;2047;214523
908;Totaal mannen en vrouwen;17 jaar;2048;216067
909;Totaal mannen en vrouwen;17 jaar;2049;217270
910;Totaal mannen en vrouwen;17 jaar;2050;217771
911;Totaal mannen en vrouwen;17 jaar;2051;218143
912;Totaal mannen en vrouwen;17 jaar;2052;218027
913;Totaal mannen en vrouwen;17 jaar;2053;217476
914;Totaal mannen en vrouwen;17 jaar;2054;216478
915;Totaal mannen en vrouwen;17 jaar;2055;215067
916;Totaal mannen en vrouwen;17 jaar;2056;213696
917;Totaal mannen en vrouwen;17 jaar;2057;212504
918;Totaal mannen en vrouwen;17 jaar;2058;211267
919;Totaal mannen en vrouwen;17 jaar;2059;210056
