ID;RegioS;Inkomensverdeling;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
4169;Anna Paulowna;"9e-10e 10%-groep; meer dan 39 000 euro";1.1;20.0
4170;Beemster;Totaal huishouden;3.4;100.0
4171;Beemster;"1e 10%-groep; minder dan 11 100 euro";0.3;8.0
4172;Beemster;"2e 10%-groep; 11 100 tot 14 600 euro";0.2;7.0
4173;Beemster;"3e 10%-groep; 14 600 tot 17 700 euro";0.3;8.0
4174;Beemster;"4e 10%-groep; 17 700 tot 20 900 euro";0.3;10.0
4175;Beemster;"5e 10%-groep; 20 900 tot 24 500 euro";0.3;9.0
4176;Beemster;"6e 10%-groep; 24 500 tot 28 600 euro";0.2;6.0
4177;Beemster;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;12.0
4178;Beemster;"8e 10%-groep; 33 200 tot 39 000 euro";0.4;12.0
4179;Beemster;"9e 10%-groep; 39 000 tot 48 500 euro";0.5;13.0
4180;Beemster;"10e 10%-groep; meer dan 48 500  euro";0.5;16.0
4181;Beemster;"1e 10%-groep; minder dan 11 100 euro";0.3;8.0
4182;Beemster;"2e-4e 10%-groep; 11 100 tot 20 900 euro";0.9;25.0
4183;Beemster;"5e-8e 10%-groep; 20 900 tot 39 000 euro";1.3;38.0
4184;Beemster;"9e-10e 10%-groep; meer dan 39 000 euro";1.0;29.0
4185;Bennebroek;Totaal huishouden;2.4;100.0
4186;Bennebroek;"1e 10%-groep; minder dan 11 100 euro";0.2;8.0
4187;Bennebroek;"2e 10%-groep; 11 100 tot 14 600 euro";0.2;8.0
4188;Bennebroek;"3e 10%-groep; 14 600 tot 17 700 euro";0.1;5.0
4189;Bennebroek;"4e 10%-groep; 17 700 tot 20 900 euro";0.2;7.0
4190;Bennebroek;"5e 10%-groep; 20 900 tot 24 500 euro";0.2;8.0
4191;Bennebroek;"6e 10%-groep; 24 500 tot 28 600 euro";0.2;8.0
4192;Bennebroek;"7e 10%-groep; 28 600 tot 33 200 euro";0.2;9.0
4193;Bennebroek;"8e 10%-groep; 33 200 tot 39 000 euro";0.2;10.0
4194;Bennebroek;"9e 10%-groep; 39 000 tot 48 500 euro";0.3;13.0
4195;Bennebroek;"10e 10%-groep; meer dan 48 500  euro";0.5;23.0
4196;Bennebroek;"1e 10%-groep; minder dan 11 100 euro";0.2;8.0
4197;Bennebroek;"2e-4e 10%-groep; 11 100 tot 20 900 euro";0.5;21.0
4198;Bennebroek;"5e-8e 10%-groep; 20 900 tot 39 000 euro";0.8;35.0
4199;Bennebroek;"9e-10e 10%-groep; meer dan 39 000 euro";0.9;36.0
4200;Bergen (NH.);Totaal huishouden;14.2;100.0
4201;Bergen (NH.);"1e 10%-groep; minder dan 11 100 euro";1.3;9.0
4202;Bergen (NH.);"2e 10%-groep; 11 100 tot 14 600 euro";1.3;9.0
4203;Bergen (NH.);"3e 10%-groep; 14 600 tot 17 700 euro";1.2;8.0
4204;Bergen (NH.);"4e 10%-groep; 17 700 tot 20 900 euro";1.4;10.0
4205;Bergen (NH.);"5e 10%-groep; 20 900 tot 24 500 euro";1.2;8.0
4206;Bergen (NH.);"6e 10%-groep; 24 500 tot 28 600 euro";1.4;10.0
4207;Bergen (NH.);"7e 10%-groep; 28 600 tot 33 200 euro";1.5;10.0
4208;Bergen (NH.);"8e 10%-groep; 33 200 tot 39 000 euro";1.4;10.0
4209;Bergen (NH.);"9e 10%-groep; 39 000 tot 48 500 euro";1.6;11.0
4210;Bergen (NH.);"10e 10%-groep; meer dan 48 500  euro";2.1;15.0
4211;Bergen (NH.);"1e 10%-groep; minder dan 11 100 euro";1.3;9.0
4212;Bergen (NH.);"2e-4e 10%-groep; 11 100 tot 20 900 euro";3.9;27.0
4213;Bergen (NH.);"5e-8e 10%-groep; 20 900 tot 39 000 euro";5.4;38.0
4214;Bergen (NH.);"9e-10e 10%-groep; meer dan 39 000 euro";3.7;26.0
4215;Beverwijk;Totaal huishouden;16.8;100.0
4216;Beverwijk;"1e 10%-groep; minder dan 11 100 euro";1.1;6.0
4217;Beverwijk;"2e 10%-groep; 11 100 tot 14 600 euro";1.6;9.0
4218;Beverwijk;"3e 10%-groep; 14 600 tot 17 700 euro";1.8;11.0
4219;Beverwijk;"4e 10%-groep; 17 700 tot 20 900 euro";1.9;11.0
4220;Beverwijk;"5e 10%-groep; 20 900 tot 24 500 euro";2.0;12.0
4221;Beverwijk;"6e 10%-groep; 24 500 tot 28 600 euro";1.9;11.0
4222;Beverwijk;"7e 10%-groep; 28 600 tot 33 200 euro";1.9;11.0
4223;Beverwijk;"8e 10%-groep; 33 200 tot 39 000 euro";1.8;11.0
4224;Beverwijk;"9e 10%-groep; 39 000 tot 48 500 euro";1.6;10.0
4225;Beverwijk;"10e 10%-groep; meer dan 48 500  euro";1.3;8.0
4226;Beverwijk;"1e 10%-groep; minder dan 11 100 euro";1.1;6.0
4227;Beverwijk;"2e-4e 10%-groep; 11 100 tot 20 900 euro";5.3;31.0
4228;Beverwijk;"5e-8e 10%-groep; 20 900 tot 39 000 euro";7.6;45.0
4229;Beverwijk;"9e-10e 10%-groep; meer dan 39 000 euro";3.0;18.0
4230;Blaricum;Totaal huishouden;3.9;100.0
4231;Blaricum;"1e 10%-groep; minder dan 11 100 euro";0.2;6.0
4232;Blaricum;"2e 10%-groep; 11 100 tot 14 600 euro";0.2;6.0
4233;Blaricum;"3e 10%-groep; 14 600 tot 17 700 euro";0.2;6.0
4234;Blaricum;"4e 10%-groep; 17 700 tot 20 900 euro";0.3;7.0
4235;Blaricum;"5e 10%-groep; 20 900 tot 24 500 euro";0.3;7.0
4236;Blaricum;"6e 10%-groep; 24 500 tot 28 600 euro";0.3;8.0
4237;Blaricum;"7e 10%-groep; 28 600 tot 33 200 euro";0.3;8.0
4238;Blaricum;"8e 10%-groep; 33 200 tot 39 000 euro";0.4;11.0
4239;Blaricum;"9e 10%-groep; 39 000 tot 48 500 euro";0.6;14.0
4240;Blaricum;"10e 10%-groep; meer dan 48 500  euro";1.0;26.0
4241;Blaricum;"1e 10%-groep; minder dan 11 100 euro";0.2;6.0
4242;Blaricum;"2e-4e 10%-groep; 11 100 tot 20 900 euro";0.7;19.0
4243;Blaricum;"5e-8e 10%-groep; 20 900 tot 39 000 euro";1.3;34.0
4244;Blaricum;"9e-10e 10%-groep; meer dan 39 000 euro";1.6;41.0
4245;Bloemendaal;Totaal huishouden;7.3;100.0
4246;Bloemendaal;"1e 10%-groep; minder dan 11 100 euro";0.7;10.0
4247;Bloemendaal;"2e 10%-groep; 11 100 tot 14 600 euro";0.4;6.0
4248;Bloemendaal;"3e 10%-groep; 14 600 tot 17 700 euro";0.4;5.0
4249;Bloemendaal;"4e 10%-groep; 17 700 tot 20 900 euro";0.5;7.0
4250;Bloemendaal;"5e 10%-groep; 20 900 tot 24 500 euro";0.5;7.0
4251;Bloemendaal;"6e 10%-groep; 24 500 tot 28 600 euro";0.5;6.0
4252;Bloemendaal;"7e 10%-groep; 28 600 tot 33 200 euro";0.5;7.0
4253;Bloemendaal;"8e 10%-groep; 33 200 tot 39 000 euro";0.7;9.0
4254;Bloemendaal;"9e 10%-groep; 39 000 tot 48 500 euro";0.8;11.0
4255;Bloemendaal;"10e 10%-groep; meer dan 48 500  euro";2.3;32.0
4256;Bloemendaal;"1e 10%-groep; minder dan 11 100 euro";0.7;10.0
4257;Bloemendaal;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.4;18.0
4258;Bloemendaal;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.2;30.0
4259;Bloemendaal;"9e-10e 10%-groep; meer dan 39 000 euro";3.1;42.0
4260;Bussum;Totaal huishouden;14.9;100.0
4261;Bussum;"1e 10%-groep; minder dan 11 100 euro";1.2;8.0
4262;Bussum;"2e 10%-groep; 11 100 tot 14 600 euro";1.4;10.0
4263;Bussum;"3e 10%-groep; 14 600 tot 17 700 euro";1.6;11.0
4264;Bussum;"4e 10%-groep; 17 700 tot 20 900 euro";1.3;9.0
4265;Bussum;"5e 10%-groep; 20 900 tot 24 500 euro";1.3;9.0
4266;Bussum;"6e 10%-groep; 24 500 tot 28 600 euro";1.4;9.0
4267;Bussum;"7e 10%-groep; 28 600 tot 33 200 euro";1.3;9.0
4268;Bussum;"8e 10%-groep; 33 200 tot 39 000 euro";1.3;9.0
4269;Bussum;"9e 10%-groep; 39 000 tot 48 500 euro";1.5;10.0
4270;Bussum;"10e 10%-groep; meer dan 48 500  euro";2.6;17.0
4271;Bussum;"1e 10%-groep; minder dan 11 100 euro";1.2;8.0
4272;Bussum;"2e-4e 10%-groep; 11 100 tot 20 900 euro";4.3;29.0
4273;Bussum;"5e-8e 10%-groep; 20 900 tot 39 000 euro";5.3;35.0
4274;Bussum;"9e-10e 10%-groep; meer dan 39 000 euro";4.1;27.0
4275;Castricum;Totaal huishouden;14.7;100.0
4276;Castricum;"1e 10%-groep; minder dan 11 100 euro";0.8;6.0
4277;Castricum;"2e 10%-groep; 11 100 tot 14 600 euro";0.8;6.0
4278;Castricum;"3e 10%-groep; 14 600 tot 17 700 euro";1.0;7.0
4279;Castricum;"4e 10%-groep; 17 700 tot 20 900 euro";1.2;8.0
4280;Castricum;"5e 10%-groep; 20 900 tot 24 500 euro";1.4;9.0
4281;Castricum;"6e 10%-groep; 24 500 tot 28 600 euro";1.6;11.0
4282;Castricum;"7e 10%-groep; 28 600 tot 33 200 euro";1.6;11.0
4283;Castricum;"8e 10%-groep; 33 200 tot 39 000 euro";1.8;12.0
4284;Castricum;"9e 10%-groep; 39 000 tot 48 500 euro";2.1;14.0
4285;Castricum;"10e 10%-groep; meer dan 48 500  euro";2.4;16.0
4286;Castricum;"1e 10%-groep; minder dan 11 100 euro";0.8;6.0
4287;Castricum;"2e-4e 10%-groep; 11 100 tot 20 900 euro";3.0;21.0
4288;Castricum;"5e-8e 10%-groep; 20 900 tot 39 000 euro";6.4;43.0
4289;Castricum;"9e-10e 10%-groep; meer dan 39 000 euro";4.5;30.0
4290;Diemen;Totaal huishouden;11.1;100.0
4291;Diemen;"1e 10%-groep; minder dan 11 100 euro";1.4;13.0
4292;Diemen;"2e 10%-groep; 11 100 tot 14 600 euro";0.9;9.0
4293;Diemen;"3e 10%-groep; 14 600 tot 17 700 euro";1.0;9.0
4294;Diemen;"4e 10%-groep; 17 700 tot 20 900 euro";1.0;9.0
4295;Diemen;"5e 10%-groep; 20 900 tot 24 500 euro";1.0;9.0
4296;Diemen;"6e 10%-groep; 24 500 tot 28 600 euro";0.9;8.0
4297;Diemen;"7e 10%-groep; 28 600 tot 33 200 euro";0.9;8.0
4298;Diemen;"8e 10%-groep; 33 200 tot 39 000 euro";1.1;10.0
4299;Diemen;"9e 10%-groep; 39 000 tot 48 500 euro";1.3;12.0
4300;Diemen;"10e 10%-groep; meer dan 48 500  euro";1.5;13.0
4301;Diemen;"1e 10%-groep; minder dan 11 100 euro";1.4;13.0
4302;Diemen;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.9;26.0
4303;Diemen;"5e-8e 10%-groep; 20 900 tot 39 000 euro";4.0;36.0
4304;Diemen;"9e-10e 10%-groep; meer dan 39 000 euro";2.8;25.0
4305;Edam-Volendam;Totaal huishouden;11.0;100.0
4306;Edam-Volendam;"1e 10%-groep; minder dan 11 100 euro";0.5;4.0
4307;Edam-Volendam;"2e 10%-groep; 11 100 tot 14 600 euro";0.9;8.0
4308;Edam-Volendam;"3e 10%-groep; 14 600 tot 17 700 euro";0.9;8.0
4309;Edam-Volendam;"4e 10%-groep; 17 700 tot 20 900 euro";0.9;8.0
4310;Edam-Volendam;"5e 10%-groep; 20 900 tot 24 500 euro";1.1;10.0
4311;Edam-Volendam;"6e 10%-groep; 24 500 tot 28 600 euro";1.1;10.0
4312;Edam-Volendam;"7e 10%-groep; 28 600 tot 33 200 euro";1.1;10.0
4313;Edam-Volendam;"8e 10%-groep; 33 200 tot 39 000 euro";1.4;13.0
4314;Edam-Volendam;"9e 10%-groep; 39 000 tot 48 500 euro";1.5;13.0
4315;Edam-Volendam;"10e 10%-groep; meer dan 48 500  euro";1.8;16.0
4316;Edam-Volendam;"1e 10%-groep; minder dan 11 100 euro";0.5;4.0
4317;Edam-Volendam;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.6;24.0
4318;Edam-Volendam;"5e-8e 10%-groep; 20 900 tot 39 000 euro";4.7;42.0
4319;Edam-Volendam;"9e-10e 10%-groep; meer dan 39 000 euro";3.2;29.0
4320;Enkhuizen;Totaal huishouden;7.5;100.0
4321;Enkhuizen;"1e 10%-groep; minder dan 11 100 euro";0.5;7.0
4322;Enkhuizen;"2e 10%-groep; 11 100 tot 14 600 euro";0.8;11.0
4323;Enkhuizen;"3e 10%-groep; 14 600 tot 17 700 euro";0.9;12.0
4324;Enkhuizen;"4e 10%-groep; 17 700 tot 20 900 euro";0.8;11.0
4325;Enkhuizen;"5e 10%-groep; 20 900 tot 24 500 euro";0.9;12.0
4326;Enkhuizen;"6e 10%-groep; 24 500 tot 28 600 euro";0.8;11.0
4327;Enkhuizen;"7e 10%-groep; 28 600 tot 33 200 euro";0.8;10.0
4328;Enkhuizen;"8e 10%-groep; 33 200 tot 39 000 euro";0.8;10.0
4329;Enkhuizen;"9e 10%-groep; 39 000 tot 48 500 euro";0.7;9.0
4330;Enkhuizen;"10e 10%-groep; meer dan 48 500  euro";0.6;8.0
4331;Enkhuizen;"1e 10%-groep; minder dan 11 100 euro";0.5;7.0
4332;Enkhuizen;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.5;33.0
4333;Enkhuizen;"5e-8e 10%-groep; 20 900 tot 39 000 euro";3.2;43.0
4334;Enkhuizen;"9e-10e 10%-groep; meer dan 39 000 euro";1.3;17.0
4335;Haarlem;Totaal huishouden;72.3;100.0
4336;Haarlem;"1e 10%-groep; minder dan 11 100 euro";7.9;11.0
4337;Haarlem;"2e 10%-groep; 11 100 tot 14 600 euro";8.2;11.0
4338;Haarlem;"3e 10%-groep; 14 600 tot 17 700 euro";7.8;11.0
4339;Haarlem;"4e 10%-groep; 17 700 tot 20 900 euro";7.7;11.0
4340;Haarlem;"5e 10%-groep; 20 900 tot 24 500 euro";7.2;10.0
4341;Haarlem;"6e 10%-groep; 24 500 tot 28 600 euro";6.9;10.0
4342;Haarlem;"7e 10%-groep; 28 600 tot 33 200 euro";6.6;9.0
4343;Haarlem;"8e 10%-groep; 33 200 tot 39 000 euro";6.9;9.0
4344;Haarlem;"9e 10%-groep; 39 000 tot 48 500 euro";6.7;9.0
4345;Haarlem;"10e 10%-groep; meer dan 48 500  euro";6.5;9.0
4346;Haarlem;"1e 10%-groep; minder dan 11 100 euro";7.9;11.0
4347;Haarlem;"2e-4e 10%-groep; 11 100 tot 20 900 euro";23.7;33.0
4348;Haarlem;"5e-8e 10%-groep; 20 900 tot 39 000 euro";27.5;38.0
4349;Haarlem;"9e-10e 10%-groep; meer dan 39 000 euro";13.2;18.0
4350;Haarlemmerliede en Spaarnwoude;Totaal huishouden;2.2;100.0
4351;Haarlemmerliede en Spaarnwoude;"1e 10%-groep; minder dan 11 100 euro";0.1;4.0
4352;Haarlemmerliede en Spaarnwoude;"2e 10%-groep; 11 100 tot 14 600 euro";0.2;8.0
4353;Haarlemmerliede en Spaarnwoude;"3e 10%-groep; 14 600 tot 17 700 euro";0.2;7.0
4354;Haarlemmerliede en Spaarnwoude;"4e 10%-groep; 17 700 tot 20 900 euro";0.2;10.0
4355;Haarlemmerliede en Spaarnwoude;"5e 10%-groep; 20 900 tot 24 500 euro";0.1;6.0
4356;Haarlemmerliede en Spaarnwoude;"6e 10%-groep; 24 500 tot 28 600 euro";0.2;10.0
4357;Haarlemmerliede en Spaarnwoude;"7e 10%-groep; 28 600 tot 33 200 euro";0.2;10.0
4358;Haarlemmerliede en Spaarnwoude;"8e 10%-groep; 33 200 tot 39 000 euro";0.3;12.0
4359;Haarlemmerliede en Spaarnwoude;"9e 10%-groep; 39 000 tot 48 500 euro";0.3;16.0
4360;Haarlemmerliede en Spaarnwoude;"10e 10%-groep; meer dan 48 500  euro";0.4;17.0
4361;Haarlemmerliede en Spaarnwoude;"1e 10%-groep; minder dan 11 100 euro";0.1;4.0
4362;Haarlemmerliede en Spaarnwoude;"2e-4e 10%-groep; 11 100 tot 20 900 euro";0.5;25.0
4363;Haarlemmerliede en Spaarnwoude;"5e-8e 10%-groep; 20 900 tot 39 000 euro";0.8;38.0
4364;Haarlemmerliede en Spaarnwoude;"9e-10e 10%-groep; meer dan 39 000 euro";0.7;33.0
4365;Haarlemmermeer;Totaal huishouden;52.2;100.0
4366;Haarlemmermeer;"1e 10%-groep; minder dan 11 100 euro";3.3;6.0
4367;Haarlemmermeer;"2e 10%-groep; 11 100 tot 14 600 euro";3.7;7.0
4368;Haarlemmermeer;"3e 10%-groep; 14 600 tot 17 700 euro";4.0;8.0
4369;Haarlemmermeer;"4e 10%-groep; 17 700 tot 20 900 euro";4.2;8.0
4370;Haarlemmermeer;"5e 10%-groep; 20 900 tot 24 500 euro";4.5;9.0
4371;Haarlemmermeer;"6e 10%-groep; 24 500 tot 28 600 euro";4.9;9.0
4372;Haarlemmermeer;"7e 10%-groep; 28 600 tot 33 200 euro";5.7;11.0
4373;Haarlemmermeer;"8e 10%-groep; 33 200 tot 39 000 euro";6.6;13.0
4374;Haarlemmermeer;"9e 10%-groep; 39 000 tot 48 500 euro";7.2;14.0
4375;Haarlemmermeer;"10e 10%-groep; meer dan 48 500  euro";8.1;16.0
4376;Haarlemmermeer;"1e 10%-groep; minder dan 11 100 euro";3.3;6.0
4377;Haarlemmermeer;"2e-4e 10%-groep; 11 100 tot 20 900 euro";11.9;23.0
4378;Haarlemmermeer;"5e-8e 10%-groep; 20 900 tot 39 000 euro";21.6;41.0
4379;Haarlemmermeer;"9e-10e 10%-groep; meer dan 39 000 euro";15.4;29.0
4380;Harenkarspel;Totaal huishouden;6.2;100.0
4381;Harenkarspel;"1e 10%-groep; minder dan 11 100 euro";0.5;8.0
4382;Harenkarspel;"2e 10%-groep; 11 100 tot 14 600 euro";0.5;8.0
4383;Harenkarspel;"3e 10%-groep; 14 600 tot 17 700 euro";0.5;9.0
4384;Harenkarspel;"4e 10%-groep; 17 700 tot 20 900 euro";0.6;9.0
4385;Harenkarspel;"5e 10%-groep; 20 900 tot 24 500 euro";0.5;8.0
4386;Harenkarspel;"6e 10%-groep; 24 500 tot 28 600 euro";0.6;9.0
4387;Harenkarspel;"7e 10%-groep; 28 600 tot 33 200 euro";0.7;11.0
4388;Harenkarspel;"8e 10%-groep; 33 200 tot 39 000 euro";0.8;12.0
4389;Harenkarspel;"9e 10%-groep; 39 000 tot 48 500 euro";0.8;13.0
4390;Harenkarspel;"10e 10%-groep; meer dan 48 500  euro";0.8;13.0
4391;Harenkarspel;"1e 10%-groep; minder dan 11 100 euro";0.5;8.0
4392;Harenkarspel;"2e-4e 10%-groep; 11 100 tot 20 900 euro";1.6;26.0
4393;Harenkarspel;"5e-8e 10%-groep; 20 900 tot 39 000 euro";2.5;41.0
4394;Harenkarspel;"9e-10e 10%-groep; meer dan 39 000 euro";1.6;26.0
4395;Heemskerk;Totaal huishouden;15.6;100.0
4396;Heemskerk;"1e 10%-groep; minder dan 11 100 euro";1.1;7.0
4397;Heemskerk;"2e 10%-groep; 11 100 tot 14 600 euro";1.3;8.0
4398;Heemskerk;"3e 10%-groep; 14 600 tot 17 700 euro";1.6;10.0
4399;Heemskerk;"4e 10%-groep; 17 700 tot 20 900 euro";1.4;9.0
4400;Heemskerk;"5e 10%-groep; 20 900 tot 24 500 euro";1.6;10.0
4401;Heemskerk;"6e 10%-groep; 24 500 tot 28 600 euro";1.8;11.0
4402;Heemskerk;"7e 10%-groep; 28 600 tot 33 200 euro";1.8;12.0
4403;Heemskerk;"8e 10%-groep; 33 200 tot 39 000 euro";1.8;11.0
4404;Heemskerk;"9e 10%-groep; 39 000 tot 48 500 euro";1.7;11.0
4405;Heemskerk;"10e 10%-groep; meer dan 48 500  euro";1.6;10.0
4406;Heemskerk;"1e 10%-groep; minder dan 11 100 euro";1.1;7.0
4407;Heemskerk;"2e-4e 10%-groep; 11 100 tot 20 900 euro";4.3;27.0
4408;Heemskerk;"5e-8e 10%-groep; 20 900 tot 39 000 euro";7.0;45.0
4409;Heemskerk;"9e-10e 10%-groep; meer dan 39 000 euro";3.3;21.0
4410;Heemstede;Totaal huishouden;11.7;100.0
4411;Heemstede;"1e 10%-groep; minder dan 11 100 euro";1.1;9.0
4412;Heemstede;"2e 10%-groep; 11 100 tot 14 600 euro";0.9;7.0
4413;Heemstede;"3e 10%-groep; 14 600 tot 17 700 euro";1.0;8.0
4414;Heemstede;"4e 10%-groep; 17 700 tot 20 900 euro";0.9;8.0
4415;Heemstede;"5e 10%-groep; 20 900 tot 24 500 euro";0.9;8.0
4416;Heemstede;"6e 10%-groep; 24 500 tot 28 600 euro";0.9;8.0
4417;Heemstede;"7e 10%-groep; 28 600 tot 33 200 euro";1.0;8.0
4418;Heemstede;"8e 10%-groep; 33 200 tot 39 000 euro";1.0;9.0
4419;Heemstede;"9e 10%-groep; 39 000 tot 48 500 euro";1.4;12.0
4420;Heemstede;"10e 10%-groep; meer dan 48 500  euro";2.7;23.0
4421;Heemstede;"1e 10%-groep; minder dan 11 100 euro";1.1;9.0
4422;Heemstede;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.8;23.0
4423;Heemstede;"5e-8e 10%-groep; 20 900 tot 39 000 euro";3.8;32.0
4424;Heemstede;"9e-10e 10%-groep; meer dan 39 000 euro";4.1;35.0
4425;Heerhugowaard;Totaal huishouden;19.2;100.0
4426;Heerhugowaard;"1e 10%-groep; minder dan 11 100 euro";1.3;7.0
4427;Heerhugowaard;"2e 10%-groep; 11 100 tot 14 600 euro";1.4;8.0
4428;Heerhugowaard;"3e 10%-groep; 14 600 tot 17 700 euro";1.6;8.0
4429;Heerhugowaard;"4e 10%-groep; 17 700 tot 20 900 euro";1.8;9.0
4430;Heerhugowaard;"5e 10%-groep; 20 900 tot 24 500 euro";1.9;10.0
4431;Heerhugowaard;"6e 10%-groep; 24 500 tot 28 600 euro";2.2;12.0
4432;Heerhugowaard;"7e 10%-groep; 28 600 tot 33 200 euro";2.2;12.0
4433;Heerhugowaard;"8e 10%-groep; 33 200 tot 39 000 euro";2.2;11.0
4434;Heerhugowaard;"9e 10%-groep; 39 000 tot 48 500 euro";2.5;13.0
4435;Heerhugowaard;"10e 10%-groep; meer dan 48 500  euro";2.0;10.0
4436;Heerhugowaard;"1e 10%-groep; minder dan 11 100 euro";1.3;7.0
4437;Heerhugowaard;"2e-4e 10%-groep; 11 100 tot 20 900 euro";4.8;25.0
4438;Heerhugowaard;"5e-8e 10%-groep; 20 900 tot 39 000 euro";8.5;44.0
4439;Heerhugowaard;"9e-10e 10%-groep; meer dan 39 000 euro";4.5;24.0
4440;Heiloo;Totaal huishouden;9.4;100.0
4441;Heiloo;"1e 10%-groep; minder dan 11 100 euro";0.6;6.0
4442;Heiloo;"2e 10%-groep; 11 100 tot 14 600 euro";0.6;6.0
4443;Heiloo;"3e 10%-groep; 14 600 tot 17 700 euro";0.7;7.0
4444;Heiloo;"4e 10%-groep; 17 700 tot 20 900 euro";0.8;8.0
4445;Heiloo;"5e 10%-groep; 20 900 tot 24 500 euro";0.9;10.0
4446;Heiloo;"6e 10%-groep; 24 500 tot 28 600 euro";0.8;9.0
4447;Heiloo;"7e 10%-groep; 28 600 tot 33 200 euro";1.0;11.0
4448;Heiloo;"8e 10%-groep; 33 200 tot 39 000 euro";1.1;12.0
4449;Heiloo;"9e 10%-groep; 39 000 tot 48 500 euro";1.3;14.0
4450;Heiloo;"10e 10%-groep; meer dan 48 500  euro";1.5;16.0
4451;Heiloo;"1e 10%-groep; minder dan 11 100 euro";0.6;6.0
4452;Heiloo;"2e-4e 10%-groep; 11 100 tot 20 900 euro";2.0;22.0
4453;Heiloo;"5e-8e 10%-groep; 20 900 tot 39 000 euro";3.9;42.0
4454;Heiloo;"9e-10e 10%-groep; meer dan 39 000 euro";2.8;30.0
4455;Den Helder;Totaal huishouden;27.7;100.0
4456;Den Helder;"1e 10%-groep; minder dan 11 100 euro";2.5;9.0
4457;Den Helder;"2e 10%-groep; 11 100 tot 14 600 euro";2.9;10.0
4458;Den Helder;"3e 10%-groep; 14 600 tot 17 700 euro";3.3;12.0
4459;Den Helder;"4e 10%-groep; 17 700 tot 20 900 euro";3.2;12.0
4460;Den Helder;"5e 10%-groep; 20 900 tot 24 500 euro";3.3;12.0
4461;Den Helder;"6e 10%-groep; 24 500 tot 28 600 euro";3.4;12.0
4462;Den Helder;"7e 10%-groep; 28 600 tot 33 200 euro";2.8;10.0
4463;Den Helder;"8e 10%-groep; 33 200 tot 39 000 euro";2.6;10.0
4464;Den Helder;"9e 10%-groep; 39 000 tot 48 500 euro";2.2;8.0
4465;Den Helder;"10e 10%-groep; meer dan 48 500  euro";1.5;5.0
4466;Den Helder;"1e 10%-groep; minder dan 11 100 euro";2.5;9.0
4467;Den Helder;"2e-4e 10%-groep; 11 100 tot 20 900 euro";9.4;34.0
4468;Den Helder;"5e-8e 10%-groep; 20 900 tot 39 000 euro";12.2;44.0
4469;Den Helder;"9e-10e 10%-groep; meer dan 39 000 euro";3.7;13.0
4470;Hilversum;Totaal huishouden;39.9;100.0
4471;Hilversum;"1e 10%-groep; minder dan 11 100 euro";3.4;9.0
4472;Hilversum;"2e 10%-groep; 11 100 tot 14 600 euro";4.2;11.0
4473;Hilversum;"3e 10%-groep; 14 600 tot 17 700 euro";4.3;11.0
4474;Hilversum;"4e 10%-groep; 17 700 tot 20 900 euro";4.1;10.0
4475;Hilversum;"5e 10%-groep; 20 900 tot 24 500 euro";3.8;10.0
4476;Hilversum;"6e 10%-groep; 24 500 tot 28 600 euro";3.9;10.0
4477;Hilversum;"7e 10%-groep; 28 600 tot 33 200 euro";3.7;9.0
4478;Hilversum;"8e 10%-groep; 33 200 tot 39 000 euro";3.8;9.0
4479;Hilversum;"9e 10%-groep; 39 000 tot 48 500 euro";3.8;10.0
4480;Hilversum;"10e 10%-groep; meer dan 48 500  euro";4.9;12.0
4481;Hilversum;"1e 10%-groep; minder dan 11 100 euro";3.4;9.0
4482;Hilversum;"2e-4e 10%-groep; 11 100 tot 20 900 euro";12.5;31.0
4483;Hilversum;"5e-8e 10%-groep; 20 900 tot 39 000 euro";15.3;38.0
4484;Hilversum;"9e-10e 10%-groep; meer dan 39 000 euro";8.7;22.0
4485;Hoorn;Totaal huishouden;29.4;100.0
4486;Hoorn;"1e 10%-groep; minder dan 11 100 euro";2.0;7.0
4487;Hoorn;"2e 10%-groep; 11 100 tot 14 600 euro";3.2;11.0
4488;Hoorn;"3e 10%-groep; 14 600 tot 17 700 euro";2.9;10.0
4489;Hoorn;"4e 10%-groep; 17 700 tot 20 900 euro";2.8;10.0
4490;Hoorn;"5e 10%-groep; 20 900 tot 24 500 euro";3.0;10.0
4491;Hoorn;"6e 10%-groep; 24 500 tot 28 600 euro";3.2;11.0
4492;Hoorn;"7e 10%-groep; 28 600 tot 33 200 euro";3.1;10.0
4493;Hoorn;"8e 10%-groep; 33 200 tot 39 000 euro";3.3;11.0
4494;Hoorn;"9e 10%-groep; 39 000 tot 48 500 euro";3.3;11.0
4495;Hoorn;"10e 10%-groep; meer dan 48 500  euro";2.7;9.0
4496;Hoorn;"1e 10%-groep; minder dan 11 100 euro";2.0;7.0
4497;Hoorn;"2e-4e 10%-groep; 11 100 tot 20 900 euro";8.9;30.0
4498;Hoorn;"5e-8e 10%-groep; 20 900 tot 39 000 euro";12.5;42.0
