ID;Populatie;Onderwijssoorten;Geslacht;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;AantalLeerlingenInHetExamenjaar_1;PercentageGeslaagdeExamenleerlingen_2;PercentageGeslaagdeExamenkandidaten_3
199;Woongemeente;Vmbo;Totaal mannen en vrouwen;0;Autochtoon of herkomst onbekend;'s-Gravenhage;2006/'07*;1100.0;91.0;94.0
200;Woongemeente;Vmbo;Totaal mannen en vrouwen;0;Autochtoon of herkomst onbekend;Utrecht;2003/'04;480.0;87.0;94.0
201;Woongemeente;Vmbo;Totaal mannen en vrouwen;0;Autochtoon of herkomst onbekend;Utrecht;2004/'05;450.0;88.0;93.0
202;Woongemeente;Vmbo;Totaal mannen en vrouwen;0;Autochtoon of herkomst onbekend;Utrecht;2005/'06;510.0;80.0;92.0
203;Woongemeente;Vmbo;Totaal mannen en vrouwen;0;Autochtoon of herkomst onbekend;Utrecht;2006/'07*;560.0;90.0;94.0
204;Woongemeente;Vmbo;Totaal mannen en vrouwen;0;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2003/'04;260.0;;
205;Woongemeente;Vmbo;Totaal mannen en vrouwen;0;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2004/'05;260.0;;
206;Woongemeente;Vmbo;Totaal mannen en vrouwen;0;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2005/'06;40.0;79.0;97.0
207;Woongemeente;Vmbo;Totaal mannen en vrouwen;0;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2006/'07*;20.0;87.0;91.0
208;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Nederland;2003/'04;78270.0;90.0;96.0
209;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Nederland;2004/'05;76560.0;89.0;96.0
210;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Nederland;2005/'06;84250.0;92.0;96.0
211;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Nederland;2006/'07*;84540.0;92.0;96.0
212;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Vier grote gemeenten (G4);2003/'04;3560.0;83.0;94.0
213;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Vier grote gemeenten (G4);2004/'05;3430.0;82.0;95.0
214;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Vier grote gemeenten (G4);2005/'06;4000.0;85.0;94.0
215;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Vier grote gemeenten (G4);2006/'07*;4070.0;90.0;94.0
216;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;12510.0;87.0;95.0
217;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;11970.0;87.0;95.0
218;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;13090.0;87.0;95.0
219;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;13270.0;86.0;95.0
220;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Gemeenten < 100.000 inwoners;2003/'04;62080.0;91.0;96.0
221;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Gemeenten < 100.000 inwoners;2004/'05;60970.0;90.0;96.0
222;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Gemeenten < 100.000 inwoners;2005/'06;67150.0;93.0;97.0
223;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Gemeenten < 100.000 inwoners;2006/'07*;67190.0;94.0;96.0
224;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Noord-Nederland;2003/'04;10140.0;87.0;96.0
225;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Noord-Nederland;2004/'05;9740.0;87.0;96.0
226;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Noord-Nederland;2005/'06;10780.0;91.0;96.0
227;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Noord-Nederland;2006/'07*;10740.0;91.0;96.0
228;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Oost-Nederland;2003/'04;20210.0;92.0;96.0
229;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Oost-Nederland;2004/'05;19410.0;91.0;96.0
230;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Oost-Nederland;2005/'06;21060.0;90.0;97.0
231;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Oost-Nederland;2006/'07*;21020.0;90.0;96.0
232;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;West-Nederland;2003/'04;29430.0;89.0;96.0
233;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;West-Nederland;2004/'05;29370.0;88.0;96.0
234;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;West-Nederland;2005/'06;33580.0;91.0;96.0
235;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;West-Nederland;2006/'07*;33800.0;93.0;95.0
236;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Zuid-Nederland;2003/'04;18360.0;90.0;96.0
237;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Zuid-Nederland;2004/'05;17850.0;89.0;96.0
238;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Zuid-Nederland;2005/'06;18810.0;94.0;97.0
239;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Zuid-Nederland;2006/'07*;18970.0;94.0;96.0
240;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Amsterdam;2003/'04;850.0;78.0;94.0
241;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Amsterdam;2004/'05;770.0;72.0;94.0
242;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Amsterdam;2005/'06;970.0;85.0;94.0
243;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Amsterdam;2006/'07*;930.0;87.0;93.0
244;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Rotterdam;2003/'04;1290.0;86.0;95.0
245;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Rotterdam;2004/'05;1240.0;88.0;96.0
246;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Rotterdam;2005/'06;1460.0;85.0;95.0
247;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Rotterdam;2006/'07*;1480.0;90.0;94.0
248;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;'s-Gravenhage;2003/'04;940.0;83.0;92.0
249;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;'s-Gravenhage;2004/'05;970.0;78.0;93.0
250;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;'s-Gravenhage;2005/'06;1060.0;87.0;94.0
251;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;'s-Gravenhage;2006/'07*;1100.0;91.0;94.0
252;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Utrecht;2003/'04;480.0;87.0;94.0
253;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Utrecht;2004/'05;450.0;88.0;93.0
254;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Utrecht;2005/'06;510.0;80.0;92.0
255;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Utrecht;2006/'07*;560.0;90.0;94.0
256;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Regiokenmerken onbekend;2003/'04;120.0;;
257;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Regiokenmerken onbekend;2004/'05;190.0;;
258;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Regiokenmerken onbekend;2005/'06;20.0;94.0;94.0
259;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Totaal generatie;Regiokenmerken onbekend;2006/'07*;;;
260;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Nederland;2003/'04;;;
261;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Nederland;2004/'05;;;
262;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Nederland;2005/'06;;;
263;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Nederland;2006/'07*;;;
264;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Vier grote gemeenten (G4);2003/'04;;;
265;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Vier grote gemeenten (G4);2004/'05;;;
266;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Vier grote gemeenten (G4);2005/'06;;;
267;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Vier grote gemeenten (G4);2006/'07*;;;
268;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;;;
269;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;;;
270;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;;;
271;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;;;
272;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Gemeenten < 100.000 inwoners;2003/'04;;;
273;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Gemeenten < 100.000 inwoners;2004/'05;;;
274;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Gemeenten < 100.000 inwoners;2005/'06;;;
275;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Gemeenten < 100.000 inwoners;2006/'07*;;;
276;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Noord-Nederland;2003/'04;;;
277;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Noord-Nederland;2004/'05;;;
278;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Noord-Nederland;2005/'06;;;
279;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Noord-Nederland;2006/'07*;;;
280;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Oost-Nederland;2003/'04;;;
281;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Oost-Nederland;2004/'05;;;
282;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Oost-Nederland;2005/'06;;;
283;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Oost-Nederland;2006/'07*;;;
284;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;West-Nederland;2003/'04;;;
285;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;West-Nederland;2004/'05;;;
286;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;West-Nederland;2005/'06;;;
287;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;West-Nederland;2006/'07*;;;
288;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Zuid-Nederland;2003/'04;;;
289;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Zuid-Nederland;2004/'05;;;
290;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Zuid-Nederland;2005/'06;;;
291;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Zuid-Nederland;2006/'07*;;;
292;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Amsterdam;2003/'04;;;
293;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Amsterdam;2004/'05;;;
294;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Amsterdam;2005/'06;;;
295;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Amsterdam;2006/'07*;;;
296;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Rotterdam;2003/'04;;;
297;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Rotterdam;2004/'05;;;
298;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Rotterdam;2005/'06;;;
299;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Rotterdam;2006/'07*;;;
300;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;'s-Gravenhage;2003/'04;;;
301;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;'s-Gravenhage;2004/'05;;;
302;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;'s-Gravenhage;2005/'06;;;
303;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;'s-Gravenhage;2006/'07*;;;
304;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Utrecht;2003/'04;;;
305;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Utrecht;2004/'05;;;
306;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Utrecht;2005/'06;;;
307;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Utrecht;2006/'07*;;;
308;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Regiokenmerken onbekend;2003/'04;;;
309;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Regiokenmerken onbekend;2004/'05;;;
310;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Regiokenmerken onbekend;2005/'06;;;
311;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;1e generatie;Regiokenmerken onbekend;2006/'07*;;;
312;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Nederland;2003/'04;;;
313;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Nederland;2004/'05;;;
314;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Nederland;2005/'06;;;
315;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Nederland;2006/'07*;;;
316;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Vier grote gemeenten (G4);2003/'04;;;
317;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Vier grote gemeenten (G4);2004/'05;;;
318;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Vier grote gemeenten (G4);2005/'06;;;
319;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Vier grote gemeenten (G4);2006/'07*;;;
320;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;;;
321;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;;;
322;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;;;
323;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;;;
324;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Gemeenten < 100.000 inwoners;2003/'04;;;
325;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Gemeenten < 100.000 inwoners;2004/'05;;;
326;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Gemeenten < 100.000 inwoners;2005/'06;;;
327;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Gemeenten < 100.000 inwoners;2006/'07*;;;
328;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Noord-Nederland;2003/'04;;;
329;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Noord-Nederland;2004/'05;;;
330;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Noord-Nederland;2005/'06;;;
331;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Noord-Nederland;2006/'07*;;;
332;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Oost-Nederland;2003/'04;;;
333;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Oost-Nederland;2004/'05;;;
334;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Oost-Nederland;2005/'06;;;
335;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Oost-Nederland;2006/'07*;;;
336;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;West-Nederland;2003/'04;;;
337;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;West-Nederland;2004/'05;;;
338;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;West-Nederland;2005/'06;;;
339;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;West-Nederland;2006/'07*;;;
340;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Zuid-Nederland;2003/'04;;;
341;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Zuid-Nederland;2004/'05;;;
342;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Zuid-Nederland;2005/'06;;;
343;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Zuid-Nederland;2006/'07*;;;
344;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Amsterdam;2003/'04;;;
345;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Amsterdam;2004/'05;;;
346;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Amsterdam;2005/'06;;;
347;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Amsterdam;2006/'07*;;;
348;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Rotterdam;2003/'04;;;
349;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Rotterdam;2004/'05;;;
350;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Rotterdam;2005/'06;;;
351;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Rotterdam;2006/'07*;;;
352;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;'s-Gravenhage;2003/'04;;;
353;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;'s-Gravenhage;2004/'05;;;
354;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;'s-Gravenhage;2005/'06;;;
355;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;'s-Gravenhage;2006/'07*;;;
356;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Utrecht;2003/'04;;;
357;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Utrecht;2004/'05;;;
358;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Utrecht;2005/'06;;;
359;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Utrecht;2006/'07*;;;
360;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Regiokenmerken onbekend;2003/'04;;;
361;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Regiokenmerken onbekend;2004/'05;;;
362;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Regiokenmerken onbekend;2005/'06;;;
363;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;2e generatie;Regiokenmerken onbekend;2006/'07*;;;
364;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Nederland;2003/'04;78270.0;90.0;96.0
365;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Nederland;2004/'05;76560.0;89.0;96.0
366;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Nederland;2005/'06;84250.0;92.0;96.0
367;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Nederland;2006/'07*;84540.0;92.0;96.0
368;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2003/'04;3560.0;83.0;94.0
369;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2004/'05;3430.0;82.0;95.0
370;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2005/'06;4000.0;85.0;94.0
371;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Vier grote gemeenten (G4);2006/'07*;4070.0;90.0;94.0
372;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2003/'04;12510.0;87.0;95.0
373;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05;11970.0;87.0;95.0
374;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06;13090.0;87.0;95.0
375;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07*;13270.0;86.0;95.0
376;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2003/'04;62080.0;91.0;96.0
377;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2004/'05;60970.0;90.0;96.0
378;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2005/'06;67150.0;93.0;97.0
379;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Gemeenten < 100.000 inwoners;2006/'07*;67190.0;94.0;96.0
380;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Noord-Nederland;2003/'04;10140.0;87.0;96.0
381;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Noord-Nederland;2004/'05;9740.0;87.0;96.0
382;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Noord-Nederland;2005/'06;10780.0;91.0;96.0
383;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Noord-Nederland;2006/'07*;10740.0;91.0;96.0
384;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Oost-Nederland;2003/'04;20210.0;92.0;96.0
385;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Oost-Nederland;2004/'05;19410.0;91.0;96.0
386;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Oost-Nederland;2005/'06;21060.0;90.0;97.0
387;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Oost-Nederland;2006/'07*;21020.0;90.0;96.0
388;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;West-Nederland;2003/'04;29430.0;89.0;96.0
389;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;West-Nederland;2004/'05;29370.0;88.0;96.0
390;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;West-Nederland;2005/'06;33580.0;91.0;96.0
391;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;West-Nederland;2006/'07*;33800.0;93.0;95.0
392;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Zuid-Nederland;2003/'04;18360.0;90.0;96.0
393;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Zuid-Nederland;2004/'05;17850.0;89.0;96.0
394;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Zuid-Nederland;2005/'06;18810.0;94.0;97.0
395;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Zuid-Nederland;2006/'07*;18970.0;94.0;96.0
396;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Amsterdam;2003/'04;850.0;78.0;94.0
397;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Amsterdam;2004/'05;770.0;72.0;94.0
398;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Amsterdam;2005/'06;970.0;85.0;94.0
399;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Amsterdam;2006/'07*;930.0;87.0;93.0
400;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Rotterdam;2003/'04;1290.0;86.0;95.0
401;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Rotterdam;2004/'05;1240.0;88.0;96.0
402;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Rotterdam;2005/'06;1460.0;85.0;95.0
403;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Rotterdam;2006/'07*;1480.0;90.0;94.0
404;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;'s-Gravenhage;2003/'04;940.0;83.0;92.0
405;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;'s-Gravenhage;2004/'05;970.0;78.0;93.0
406;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;'s-Gravenhage;2005/'06;1060.0;87.0;94.0
407;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;'s-Gravenhage;2006/'07*;1100.0;91.0;94.0
408;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Utrecht;2003/'04;480.0;87.0;94.0
409;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Utrecht;2004/'05;450.0;88.0;93.0
410;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Utrecht;2005/'06;510.0;80.0;92.0
411;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Utrecht;2006/'07*;560.0;90.0;94.0
412;Woongemeente;Vmbo;Totaal mannen en vrouwen;1;Autochtoon of herkomst onbekend;Regiokenmerken onbekend;2003/'04;120.0;;
