ID;KenmerkenDeelnemers;KenmerkenOpleidingen;Perioden;Deelnemers_1
532;2;Lesuren per week 25 uur of meer;2003;3.0
533;2;Lesuren per week 25 uur of meer;2004;3.0
534;2;Lesuren per week 25 uur of meer;2005;2.0
535;2;Lesuren per week 25 uur of meer;2006;2.0
536;2;Lesuren per week 25 uur of meer;2007;2.0
537;2;Lesuren per week 25 uur of meer;2008;2.0
538;2;Lesuren per week 25 uur of meer;2009;2.0
539;2;Schriftelijk;2003;13.0
540;2;Schriftelijk;2004;13.0
541;2;Schriftelijk;2005;13.0
542;2;Schriftelijk;2006;13.0
543;2;Schriftelijk;2007;13.0
544;2;Schriftelijk;2008;12.0
545;2;Schriftelijk;2009;12.0
546;4;Opleidingsduur 1 week of korter;2003;10.0
547;4;Opleidingsduur 1 week of korter;2004;10.0
548;4;Opleidingsduur 1 week of korter;2005;11.0
549;4;Opleidingsduur 1 week of korter;2006;8.0
550;4;Opleidingsduur 1 week of korter;2007;9.0
551;4;Opleidingsduur 1 week of korter;2008;8.0
552;4;Opleidingsduur 1 week of korter;2009;9.0
553;4;Opleidingsduur 1 tot 4 weken;2003;4.0
554;4;Opleidingsduur 1 tot 4 weken;2004;4.0
555;4;Opleidingsduur 1 tot 4 weken;2005;5.0
556;4;Opleidingsduur 1 tot 4 weken;2006;4.0
557;4;Opleidingsduur 1 tot 4 weken;2007;4.0
558;4;Opleidingsduur 1 tot 4 weken;2008;4.0
559;4;Opleidingsduur 1 tot 4 weken;2009;3.0
560;4;Opleidingsduur 1 tot 3 maanden;2003;9.0
561;4;Opleidingsduur 1 tot 3 maanden;2004;9.0
562;4;Opleidingsduur 1 tot 3 maanden;2005;9.0
563;4;Opleidingsduur 1 tot 3 maanden;2006;7.0
564;4;Opleidingsduur 1 tot 3 maanden;2007;7.0
565;4;Opleidingsduur 1 tot 3 maanden;2008;7.0
566;4;Opleidingsduur 1 tot 3 maanden;2009;7.0
567;4;Opleidingsduur 3 tot 6 maanden;2003;14.0
568;4;Opleidingsduur 3 tot 6 maanden;2004;12.0
569;4;Opleidingsduur 3 tot 6 maanden;2005;12.0
570;4;Opleidingsduur 3 tot 6 maanden;2006;9.0
571;4;Opleidingsduur 3 tot 6 maanden;2007;9.0
572;4;Opleidingsduur 3 tot 6 maanden;2008;9.0
573;4;Opleidingsduur 3 tot 6 maanden;2009;8.0
574;4;Opleidingsduur 6 tot 12 maanden;2003;11.0
575;4;Opleidingsduur 6 tot 12 maanden;2004;11.0
576;4;Opleidingsduur 6 tot 12 maanden;2005;11.0
577;4;Opleidingsduur 6 tot 12 maanden;2006;10.0
578;4;Opleidingsduur 6 tot 12 maanden;2007;12.0
579;4;Opleidingsduur 6 tot 12 maanden;2008;12.0
580;4;Opleidingsduur 6 tot 12 maanden;2009;12.0
581;4;Opleidingsduur 1 tot 2 jaar;2003;16.0
582;4;Opleidingsduur 1 tot 2 jaar;2004;25.0
583;4;Opleidingsduur 1 tot 2 jaar;2005;27.0
584;4;Opleidingsduur 1 tot 2 jaar;2006;26.0
585;4;Opleidingsduur 1 tot 2 jaar;2007;18.0
586;4;Opleidingsduur 1 tot 2 jaar;2008;16.0
587;4;Opleidingsduur 1 tot 2 jaar;2009;16.0
588;4;Opleidingsduur 2 tot 3 jaar;2003;11.0
589;4;Opleidingsduur 2 tot 3 jaar;2004;8.0
590;4;Opleidingsduur 2 tot 3 jaar;2005;7.0
591;4;Opleidingsduur 2 tot 3 jaar;2006;8.0
592;4;Opleidingsduur 2 tot 3 jaar;2007;11.0
593;4;Opleidingsduur 2 tot 3 jaar;2008;11.0
594;4;Opleidingsduur 2 tot 3 jaar;2009;10.0
595;4;Opleidingsduur langer dan 3 jaar;2003;25.0
596;4;Opleidingsduur langer dan 3 jaar;2004;21.0
597;4;Opleidingsduur langer dan 3 jaar;2005;19.0
598;4;Opleidingsduur langer dan 3 jaar;2006;27.0
599;4;Opleidingsduur langer dan 3 jaar;2007;30.0
600;4;Opleidingsduur langer dan 3 jaar;2008;32.0
601;4;Opleidingsduur langer dan 3 jaar;2009;33.0
602;4;Bedrijfsopleiding;2003;21.0
603;4;Bedrijfsopleiding;2004;21.0
604;4;Bedrijfsopleiding;2005;21.0
605;4;Bedrijfsopleiding;2006;21.0
606;4;Bedrijfsopleiding;2007;20.0
607;4;Bedrijfsopleiding;2008;20.0
608;4;Bedrijfsopleiding;2009;19.0
609;4;Studieverlof;2003;
610;4;Studieverlof;2004;
611;4;Studieverlof;2005;
612;4;Studieverlof;2006;
613;4;Studieverlof;2007;
614;4;Studieverlof;2008;
615;4;Studieverlof;2009;
616;4;Sector alpha;2003;10.0
617;4;Sector alpha;2004;11.0
618;4;Sector alpha;2005;13.0
619;4;Sector alpha;2006;17.0
620;4;Sector alpha;2007;15.0
621;4;Sector alpha;2008;13.0
622;4;Sector alpha;2009;16.0
623;4;Sector beta;2003;30.0
624;4;Sector beta;2004;27.0
625;4;Sector beta;2005;28.0
626;4;Sector beta;2006;24.0
627;4;Sector beta;2007;26.0
628;4;Sector beta;2008;28.0
629;4;Sector beta;2009;26.0
630;4;Sector economisch;2003;43.0
631;4;Sector economisch;2004;44.0
632;4;Sector economisch;2005;42.0
633;4;Sector economisch;2006;41.0
634;4;Sector economisch;2007;39.0
635;4;Sector economisch;2008;37.0
636;4;Sector economisch;2009;39.0
637;4;Sector sociaal;2003;16.0
638;4;Sector sociaal;2004;18.0
639;4;Sector sociaal;2005;18.0
640;4;Sector sociaal;2006;18.0
641;4;Sector sociaal;2007;19.0
642;4;Sector sociaal;2008;22.0
643;4;Sector sociaal;2009;20.0
644;4;Opleidingsniveau t/m VO lagere trap;2003;15.0
645;4;Opleidingsniveau t/m VO lagere trap;2004;14.0
646;4;Opleidingsniveau t/m VO lagere trap;2005;13.0
647;4;Opleidingsniveau t/m VO lagere trap;2006;20.0
648;4;Opleidingsniveau t/m VO lagere trap;2007;17.0
649;4;Opleidingsniveau t/m VO lagere trap;2008;18.0
650;4;Opleidingsniveau t/m VO lagere trap;2009;18.0
651;4;Opleidingsniveau VO hogere trap;2003;51.0
652;4;Opleidingsniveau VO hogere trap;2004;44.0
653;4;Opleidingsniveau VO hogere trap;2005;45.0
654;4;Opleidingsniveau VO hogere trap;2006;51.0
655;4;Opleidingsniveau VO hogere trap;2007;53.0
656;4;Opleidingsniveau VO hogere trap;2008;52.0
657;4;Opleidingsniveau VO hogere trap;2009;50.0
658;4;Opleidingsniveau hoger onderwijs totaal;2003;34.0
659;4;Opleidingsniveau hoger onderwijs totaal;2004;42.0
660;4;Opleidingsniveau hoger onderwijs totaal;2005;42.0
661;4;Opleidingsniveau hoger onderwijs totaal;2006;29.0
662;4;Opleidingsniveau hoger onderwijs totaal;2007;30.0
663;4;Opleidingsniveau hoger onderwijs totaal;2008;30.0
664;4;Opleidingsniveau hoger onderwijs totaal;2009;33.0
665;4;Opleidingsniveau HO eerste trap;2003;27.0
666;4;Opleidingsniveau HO eerste trap;2004;34.0
667;4;Opleidingsniveau HO eerste trap;2005;36.0
668;4;Opleidingsniveau HO eerste trap;2006;25.0
669;4;Opleidingsniveau HO eerste trap;2007;25.0
670;4;Opleidingsniveau HO eerste trap;2008;26.0
671;4;Opleidingsniveau HO eerste trap;2009;28.0
672;4;Opleidingsniveau HO tweede trap;2003;5.0
673;4;Opleidingsniveau HO tweede trap;2004;6.0
674;4;Opleidingsniveau HO tweede trap;2005;4.0
675;4;Opleidingsniveau HO tweede trap;2006;3.0
676;4;Opleidingsniveau HO tweede trap;2007;3.0
677;4;Opleidingsniveau HO tweede trap;2008;3.0
678;4;Opleidingsniveau HO tweede trap;2009;4.0
679;4;Opleidingsniveau HO derde trap;2003;2.0
680;4;Opleidingsniveau HO derde trap;2004;1.0
681;4;Opleidingsniveau HO derde trap;2005;1.0
682;4;Opleidingsniveau HO derde trap;2006;1.0
683;4;Opleidingsniveau HO derde trap;2007;2.0
684;4;Opleidingsniveau HO derde trap;2008;1.0
685;4;Opleidingsniveau HO derde trap;2009;1.0
686;4;Lesuren per week 6 uur of minder;2003;58.0
687;4;Lesuren per week 6 uur of minder;2004;62.0
688;4;Lesuren per week 6 uur of minder;2005;64.0
689;4;Lesuren per week 6 uur of minder;2006;66.0
690;4;Lesuren per week 6 uur of minder;2007;61.0
691;4;Lesuren per week 6 uur of minder;2008;61.0
692;4;Lesuren per week 6 uur of minder;2009;60.0
693;4;Lesuren per week 7-12 uur;2003;29.0
694;4;Lesuren per week 7-12 uur;2004;23.0
695;4;Lesuren per week 7-12 uur;2005;24.0
696;4;Lesuren per week 7-12 uur;2006;22.0
697;4;Lesuren per week 7-12 uur;2007;25.0
698;4;Lesuren per week 7-12 uur;2008;26.0
699;4;Lesuren per week 7-12 uur;2009;27.0
700;4;Lesuren per week 13-18 uur;2003;5.0
701;4;Lesuren per week 13-18 uur;2004;3.0
702;4;Lesuren per week 13-18 uur;2005;4.0
703;4;Lesuren per week 13-18 uur;2006;4.0
704;4;Lesuren per week 13-18 uur;2007;5.0
705;4;Lesuren per week 13-18 uur;2008;4.0
706;4;Lesuren per week 13-18 uur;2009;5.0
707;4;Lesuren per week 19-24 uur;2003;2.0
708;4;Lesuren per week 19-24 uur;2004;4.0
709;4;Lesuren per week 19-24 uur;2005;3.0
710;4;Lesuren per week 19-24 uur;2006;3.0
711;4;Lesuren per week 19-24 uur;2007;3.0
712;4;Lesuren per week 19-24 uur;2008;3.0
713;4;Lesuren per week 19-24 uur;2009;3.0
714;4;Lesuren per week 25 uur of meer;2003;6.0
715;4;Lesuren per week 25 uur of meer;2004;7.0
716;4;Lesuren per week 25 uur of meer;2005;6.0
717;4;Lesuren per week 25 uur of meer;2006;5.0
718;4;Lesuren per week 25 uur of meer;2007;6.0
719;4;Lesuren per week 25 uur of meer;2008;6.0
720;4;Lesuren per week 25 uur of meer;2009;5.0
721;4;Schriftelijk;2003;9.0
722;4;Schriftelijk;2004;9.0
723;4;Schriftelijk;2005;9.0
724;4;Schriftelijk;2006;9.0
725;4;Schriftelijk;2007;9.0
726;4;Schriftelijk;2008;9.0
727;4;Schriftelijk;2009;10.0
728;5;Opleidingsduur 1 week of korter;2003;19.0
729;5;Opleidingsduur 1 week of korter;2004;19.0
730;5;Opleidingsduur 1 week of korter;2005;17.0
731;5;Opleidingsduur 1 week of korter;2006;18.0
732;5;Opleidingsduur 1 week of korter;2007;18.0
733;5;Opleidingsduur 1 week of korter;2008;19.0
734;5;Opleidingsduur 1 week of korter;2009;19.0
735;5;Opleidingsduur 1 tot 4 weken;2003;6.0
736;5;Opleidingsduur 1 tot 4 weken;2004;5.0
737;5;Opleidingsduur 1 tot 4 weken;2005;6.0
738;5;Opleidingsduur 1 tot 4 weken;2006;6.0
739;5;Opleidingsduur 1 tot 4 weken;2007;6.0
740;5;Opleidingsduur 1 tot 4 weken;2008;6.0
741;5;Opleidingsduur 1 tot 4 weken;2009;6.0
742;5;Opleidingsduur 1 tot 3 maanden;2003;11.0
743;5;Opleidingsduur 1 tot 3 maanden;2004;11.0
744;5;Opleidingsduur 1 tot 3 maanden;2005;11.0
745;5;Opleidingsduur 1 tot 3 maanden;2006;11.0
746;5;Opleidingsduur 1 tot 3 maanden;2007;11.0
747;5;Opleidingsduur 1 tot 3 maanden;2008;10.0
748;5;Opleidingsduur 1 tot 3 maanden;2009;11.0
749;5;Opleidingsduur 3 tot 6 maanden;2003;13.0
750;5;Opleidingsduur 3 tot 6 maanden;2004;12.0
751;5;Opleidingsduur 3 tot 6 maanden;2005;12.0
752;5;Opleidingsduur 3 tot 6 maanden;2006;13.0
753;5;Opleidingsduur 3 tot 6 maanden;2007;12.0
754;5;Opleidingsduur 3 tot 6 maanden;2008;12.0
755;5;Opleidingsduur 3 tot 6 maanden;2009;13.0
756;5;Opleidingsduur 6 tot 12 maanden;2003;13.0
757;5;Opleidingsduur 6 tot 12 maanden;2004;12.0
758;5;Opleidingsduur 6 tot 12 maanden;2005;13.0
759;5;Opleidingsduur 6 tot 12 maanden;2006;13.0
760;5;Opleidingsduur 6 tot 12 maanden;2007;13.0
761;5;Opleidingsduur 6 tot 12 maanden;2008;13.0
762;5;Opleidingsduur 6 tot 12 maanden;2009;13.0
763;5;Opleidingsduur 1 tot 2 jaar;2003;14.0
764;5;Opleidingsduur 1 tot 2 jaar;2004;16.0
765;5;Opleidingsduur 1 tot 2 jaar;2005;17.0
766;5;Opleidingsduur 1 tot 2 jaar;2006;15.0
767;5;Opleidingsduur 1 tot 2 jaar;2007;16.0
768;5;Opleidingsduur 1 tot 2 jaar;2008;15.0
769;5;Opleidingsduur 1 tot 2 jaar;2009;14.0
770;5;Opleidingsduur 2 tot 3 jaar;2003;9.0
771;5;Opleidingsduur 2 tot 3 jaar;2004;9.0
772;5;Opleidingsduur 2 tot 3 jaar;2005;7.0
773;5;Opleidingsduur 2 tot 3 jaar;2006;8.0
774;5;Opleidingsduur 2 tot 3 jaar;2007;8.0
775;5;Opleidingsduur 2 tot 3 jaar;2008;9.0
776;5;Opleidingsduur 2 tot 3 jaar;2009;7.0
777;5;Opleidingsduur langer dan 3 jaar;2003;15.0
778;5;Opleidingsduur langer dan 3 jaar;2004;16.0
779;5;Opleidingsduur langer dan 3 jaar;2005;15.0
780;5;Opleidingsduur langer dan 3 jaar;2006;16.0
781;5;Opleidingsduur langer dan 3 jaar;2007;16.0
782;5;Opleidingsduur langer dan 3 jaar;2008;16.0
783;5;Opleidingsduur langer dan 3 jaar;2009;16.0
784;5;Bedrijfsopleiding;2003;32.0
785;5;Bedrijfsopleiding;2004;32.0
786;5;Bedrijfsopleiding;2005;32.0
787;5;Bedrijfsopleiding;2006;32.0
788;5;Bedrijfsopleiding;2007;31.0
789;5;Bedrijfsopleiding;2008;32.0
790;5;Bedrijfsopleiding;2009;31.0
791;5;Studieverlof;2003;
792;5;Studieverlof;2004;
793;5;Studieverlof;2005;
794;5;Studieverlof;2006;
795;5;Studieverlof;2007;
796;5;Studieverlof;2008;
797;5;Studieverlof;2009;
798;5;Sector alpha;2003;13.0
799;5;Sector alpha;2004;12.0
800;5;Sector alpha;2005;13.0
801;5;Sector alpha;2006;14.0
802;5;Sector alpha;2007;12.0
803;5;Sector alpha;2008;11.0
804;5;Sector alpha;2009;12.0
805;5;Sector beta;2003;26.0
806;5;Sector beta;2004;28.0
807;5;Sector beta;2005;25.0
808;5;Sector beta;2006;24.0
809;5;Sector beta;2007;25.0
810;5;Sector beta;2008;24.0
811;5;Sector beta;2009;24.0
812;5;Sector economisch;2003;45.0
813;5;Sector economisch;2004;42.0
814;5;Sector economisch;2005;46.0
815;5;Sector economisch;2006;45.0
816;5;Sector economisch;2007;46.0
817;5;Sector economisch;2008;46.0
818;5;Sector economisch;2009;44.0
819;5;Sector sociaal;2003;16.0
820;5;Sector sociaal;2004;18.0
821;5;Sector sociaal;2005;16.0
822;5;Sector sociaal;2006;17.0
823;5;Sector sociaal;2007;17.0
824;5;Sector sociaal;2008;20.0
825;5;Sector sociaal;2009;20.0
826;5;Opleidingsniveau t/m VO lagere trap;2003;17.0
827;5;Opleidingsniveau t/m VO lagere trap;2004;16.0
828;5;Opleidingsniveau t/m VO lagere trap;2005;18.0
829;5;Opleidingsniveau t/m VO lagere trap;2006;17.0
830;5;Opleidingsniveau t/m VO lagere trap;2007;13.0
831;5;Opleidingsniveau t/m VO lagere trap;2008;11.0
832;5;Opleidingsniveau t/m VO lagere trap;2009;13.0
833;5;Opleidingsniveau VO hogere trap;2003;44.0
834;5;Opleidingsniveau VO hogere trap;2004;42.0
835;5;Opleidingsniveau VO hogere trap;2005;40.0
836;5;Opleidingsniveau VO hogere trap;2006;38.0
837;5;Opleidingsniveau VO hogere trap;2007;38.0
838;5;Opleidingsniveau VO hogere trap;2008;37.0
839;5;Opleidingsniveau VO hogere trap;2009;37.0
840;5;Opleidingsniveau hoger onderwijs totaal;2003;39.0
841;5;Opleidingsniveau hoger onderwijs totaal;2004;42.0
842;5;Opleidingsniveau hoger onderwijs totaal;2005;43.0
843;5;Opleidingsniveau hoger onderwijs totaal;2006;45.0
844;5;Opleidingsniveau hoger onderwijs totaal;2007;48.0
845;5;Opleidingsniveau hoger onderwijs totaal;2008;51.0
846;5;Opleidingsniveau hoger onderwijs totaal;2009;50.0
847;5;Opleidingsniveau HO eerste trap;2003;24.0
848;5;Opleidingsniveau HO eerste trap;2004;26.0
849;5;Opleidingsniveau HO eerste trap;2005;26.0
850;5;Opleidingsniveau HO eerste trap;2006;29.0
851;5;Opleidingsniveau HO eerste trap;2007;30.0
852;5;Opleidingsniveau HO eerste trap;2008;31.0
853;5;Opleidingsniveau HO eerste trap;2009;31.0
854;5;Opleidingsniveau HO tweede trap;2003;8.0
855;5;Opleidingsniveau HO tweede trap;2004;9.0
856;5;Opleidingsniveau HO tweede trap;2005;9.0
857;5;Opleidingsniveau HO tweede trap;2006;10.0
858;5;Opleidingsniveau HO tweede trap;2007;10.0
859;5;Opleidingsniveau HO tweede trap;2008;11.0
860;5;Opleidingsniveau HO tweede trap;2009;11.0
861;5;Opleidingsniveau HO derde trap;2003;6.0
862;5;Opleidingsniveau HO derde trap;2004;7.0
863;5;Opleidingsniveau HO derde trap;2005;7.0
864;5;Opleidingsniveau HO derde trap;2006;7.0
865;5;Opleidingsniveau HO derde trap;2007;9.0
866;5;Opleidingsniveau HO derde trap;2008;10.0
867;5;Opleidingsniveau HO derde trap;2009;9.0
868;5;Lesuren per week 6 uur of minder;2003;66.0
869;5;Lesuren per week 6 uur of minder;2004;64.0
870;5;Lesuren per week 6 uur of minder;2005;69.0
871;5;Lesuren per week 6 uur of minder;2006;72.0
872;5;Lesuren per week 6 uur of minder;2007;71.0
873;5;Lesuren per week 6 uur of minder;2008;69.0
874;5;Lesuren per week 6 uur of minder;2009;71.0
875;5;Lesuren per week 7-12 uur;2003;21.0
876;5;Lesuren per week 7-12 uur;2004;24.0
877;5;Lesuren per week 7-12 uur;2005;21.0
878;5;Lesuren per week 7-12 uur;2006;18.0
879;5;Lesuren per week 7-12 uur;2007;20.0
880;5;Lesuren per week 7-12 uur;2008;22.0
881;5;Lesuren per week 7-12 uur;2009;22.0
882;5;Lesuren per week 13-18 uur;2003;5.0
883;5;Lesuren per week 13-18 uur;2004;5.0
884;5;Lesuren per week 13-18 uur;2005;4.0
885;5;Lesuren per week 13-18 uur;2006;3.0
886;5;Lesuren per week 13-18 uur;2007;3.0
887;5;Lesuren per week 13-18 uur;2008;3.0
888;5;Lesuren per week 13-18 uur;2009;3.0
889;5;Lesuren per week 19-24 uur;2003;3.0
890;5;Lesuren per week 19-24 uur;2004;3.0
891;5;Lesuren per week 19-24 uur;2005;2.0
892;5;Lesuren per week 19-24 uur;2006;3.0
893;5;Lesuren per week 19-24 uur;2007;2.0
894;5;Lesuren per week 19-24 uur;2008;2.0
895;5;Lesuren per week 19-24 uur;2009;2.0
896;5;Lesuren per week 25 uur of meer;2003;4.0
897;5;Lesuren per week 25 uur of meer;2004;4.0
898;5;Lesuren per week 25 uur of meer;2005;4.0
899;5;Lesuren per week 25 uur of meer;2006;4.0
900;5;Lesuren per week 25 uur of meer;2007;3.0
901;5;Lesuren per week 25 uur of meer;2008;4.0
902;5;Lesuren per week 25 uur of meer;2009;3.0
903;5;Schriftelijk;2003;15.0
904;5;Schriftelijk;2004;15.0
905;5;Schriftelijk;2005;15.0
906;5;Schriftelijk;2006;15.0
907;5;Schriftelijk;2007;15.0
908;5;Schriftelijk;2008;15.0
909;5;Schriftelijk;2009;14.0
910;6;Opleidingsduur 1 week of korter;2003;24.0
911;6;Opleidingsduur 1 week of korter;2004;23.0
912;6;Opleidingsduur 1 week of korter;2005;23.0
913;6;Opleidingsduur 1 week of korter;2006;22.0
914;6;Opleidingsduur 1 week of korter;2007;23.0
915;6;Opleidingsduur 1 week of korter;2008;24.0
916;6;Opleidingsduur 1 week of korter;2009;25.0
917;6;Opleidingsduur 1 tot 4 weken;2003;7.0
918;6;Opleidingsduur 1 tot 4 weken;2004;6.0
919;6;Opleidingsduur 1 tot 4 weken;2005;6.0
920;6;Opleidingsduur 1 tot 4 weken;2006;6.0
921;6;Opleidingsduur 1 tot 4 weken;2007;6.0
922;6;Opleidingsduur 1 tot 4 weken;2008;7.0
923;6;Opleidingsduur 1 tot 4 weken;2009;7.0
924;6;Opleidingsduur 1 tot 3 maanden;2003;13.0
925;6;Opleidingsduur 1 tot 3 maanden;2004;13.0
926;6;Opleidingsduur 1 tot 3 maanden;2005;13.0
927;6;Opleidingsduur 1 tot 3 maanden;2006;13.0
928;6;Opleidingsduur 1 tot 3 maanden;2007;12.0
929;6;Opleidingsduur 1 tot 3 maanden;2008;13.0
930;6;Opleidingsduur 1 tot 3 maanden;2009;12.0
931;6;Opleidingsduur 3 tot 6 maanden;2003;13.0
932;6;Opleidingsduur 3 tot 6 maanden;2004;14.0
933;6;Opleidingsduur 3 tot 6 maanden;2005;13.0
934;6;Opleidingsduur 3 tot 6 maanden;2006;13.0
935;6;Opleidingsduur 3 tot 6 maanden;2007;13.0
936;6;Opleidingsduur 3 tot 6 maanden;2008;13.0
937;6;Opleidingsduur 3 tot 6 maanden;2009;13.0
938;6;Opleidingsduur 6 tot 12 maanden;2003;13.0
939;6;Opleidingsduur 6 tot 12 maanden;2004;12.0
940;6;Opleidingsduur 6 tot 12 maanden;2005;13.0
941;6;Opleidingsduur 6 tot 12 maanden;2006;13.0
942;6;Opleidingsduur 6 tot 12 maanden;2007;14.0
943;6;Opleidingsduur 6 tot 12 maanden;2008;12.0
944;6;Opleidingsduur 6 tot 12 maanden;2009;12.0
945;6;Opleidingsduur 1 tot 2 jaar;2003;12.0
946;6;Opleidingsduur 1 tot 2 jaar;2004;15.0
947;6;Opleidingsduur 1 tot 2 jaar;2005;14.0
948;6;Opleidingsduur 1 tot 2 jaar;2006;14.0
949;6;Opleidingsduur 1 tot 2 jaar;2007;14.0
950;6;Opleidingsduur 1 tot 2 jaar;2008;13.0
951;6;Opleidingsduur 1 tot 2 jaar;2009;14.0
952;6;Opleidingsduur 2 tot 3 jaar;2003;7.0
953;6;Opleidingsduur 2 tot 3 jaar;2004;7.0
954;6;Opleidingsduur 2 tot 3 jaar;2005;7.0
955;6;Opleidingsduur 2 tot 3 jaar;2006;6.0
956;6;Opleidingsduur 2 tot 3 jaar;2007;6.0
957;6;Opleidingsduur 2 tot 3 jaar;2008;6.0
958;6;Opleidingsduur 2 tot 3 jaar;2009;6.0
959;6;Opleidingsduur langer dan 3 jaar;2003;11.0
960;6;Opleidingsduur langer dan 3 jaar;2004;11.0
961;6;Opleidingsduur langer dan 3 jaar;2005;11.0
962;6;Opleidingsduur langer dan 3 jaar;2006;12.0
963;6;Opleidingsduur langer dan 3 jaar;2007;12.0
964;6;Opleidingsduur langer dan 3 jaar;2008;11.0
965;6;Opleidingsduur langer dan 3 jaar;2009;11.0
966;6;Bedrijfsopleiding;2003;34.0
967;6;Bedrijfsopleiding;2004;34.0
968;6;Bedrijfsopleiding;2005;34.0
969;6;Bedrijfsopleiding;2006;34.0
970;6;Bedrijfsopleiding;2007;33.0
971;6;Bedrijfsopleiding;2008;35.0
972;6;Bedrijfsopleiding;2009;35.0
973;6;Studieverlof;2003;
974;6;Studieverlof;2004;
975;6;Studieverlof;2005;
976;6;Studieverlof;2006;
977;6;Studieverlof;2007;
978;6;Studieverlof;2008;
979;6;Studieverlof;2009;
980;6;Sector alpha;2003;16.0
981;6;Sector alpha;2004;17.0
982;6;Sector alpha;2005;17.0
983;6;Sector alpha;2006;18.0
984;6;Sector alpha;2007;16.0
985;6;Sector alpha;2008;16.0
986;6;Sector alpha;2009;17.0
987;6;Sector beta;2003;24.0
988;6;Sector beta;2004;25.0
989;6;Sector beta;2005;25.0
990;6;Sector beta;2006;23.0
991;6;Sector beta;2007;23.0
992;6;Sector beta;2008;21.0
993;6;Sector beta;2009;21.0
994;6;Sector economisch;2003;40.0
995;6;Sector economisch;2004;37.0
996;6;Sector economisch;2005;39.0
997;6;Sector economisch;2006;40.0
998;6;Sector economisch;2007;41.0
999;6;Sector economisch;2008;41.0
1000;6;Sector economisch;2009;39.0
1001;6;Sector sociaal;2003;21.0
1002;6;Sector sociaal;2004;21.0
1003;6;Sector sociaal;2005;19.0
1004;6;Sector sociaal;2006;20.0
1005;6;Sector sociaal;2007;20.0
1006;6;Sector sociaal;2008;22.0
1007;6;Sector sociaal;2009;23.0
1008;6;Opleidingsniveau t/m VO lagere trap;2003;26.0
1009;6;Opleidingsniveau t/m VO lagere trap;2004;24.0
1010;6;Opleidingsniveau t/m VO lagere trap;2005;23.0
1011;6;Opleidingsniveau t/m VO lagere trap;2006;23.0
1012;6;Opleidingsniveau t/m VO lagere trap;2007;21.0
1013;6;Opleidingsniveau t/m VO lagere trap;2008;19.0
1014;6;Opleidingsniveau t/m VO lagere trap;2009;17.0
1015;6;Opleidingsniveau VO hogere trap;2003;41.0
1016;6;Opleidingsniveau VO hogere trap;2004;42.0
1017;6;Opleidingsniveau VO hogere trap;2005;40.0
1018;6;Opleidingsniveau VO hogere trap;2006;39.0
1019;6;Opleidingsniveau VO hogere trap;2007;40.0
1020;6;Opleidingsniveau VO hogere trap;2008;39.0
1021;6;Opleidingsniveau VO hogere trap;2009;39.0
1022;6;Opleidingsniveau hoger onderwijs totaal;2003;33.0
1023;6;Opleidingsniveau hoger onderwijs totaal;2004;34.0
1024;6;Opleidingsniveau hoger onderwijs totaal;2005;37.0
1025;6;Opleidingsniveau hoger onderwijs totaal;2006;38.0
1026;6;Opleidingsniveau hoger onderwijs totaal;2007;39.0
1027;6;Opleidingsniveau hoger onderwijs totaal;2008;42.0
1028;6;Opleidingsniveau hoger onderwijs totaal;2009;44.0
1029;6;Opleidingsniveau HO eerste trap;2003;23.0
1030;6;Opleidingsniveau HO eerste trap;2004;24.0
1031;6;Opleidingsniveau HO eerste trap;2005;27.0
1032;6;Opleidingsniveau HO eerste trap;2006;27.0
1033;6;Opleidingsniveau HO eerste trap;2007;29.0
1034;6;Opleidingsniveau HO eerste trap;2008;31.0
1035;6;Opleidingsniveau HO eerste trap;2009;33.0
1036;6;Opleidingsniveau HO tweede trap;2003;7.0
1037;6;Opleidingsniveau HO tweede trap;2004;7.0
1038;6;Opleidingsniveau HO tweede trap;2005;7.0
1039;6;Opleidingsniveau HO tweede trap;2006;9.0
1040;6;Opleidingsniveau HO tweede trap;2007;7.0
1041;6;Opleidingsniveau HO tweede trap;2008;8.0
1042;6;Opleidingsniveau HO tweede trap;2009;8.0
1043;6;Opleidingsniveau HO derde trap;2003;3.0
1044;6;Opleidingsniveau HO derde trap;2004;3.0
1045;6;Opleidingsniveau HO derde trap;2005;3.0
1046;6;Opleidingsniveau HO derde trap;2006;3.0
1047;6;Opleidingsniveau HO derde trap;2007;3.0
1048;6;Opleidingsniveau HO derde trap;2008;3.0
1049;6;Opleidingsniveau HO derde trap;2009;3.0
1050;6;Lesuren per week 6 uur of minder;2003;69.0
1051;6;Lesuren per week 6 uur of minder;2004;68.0
1052;6;Lesuren per week 6 uur of minder;2005;70.0
1053;6;Lesuren per week 6 uur of minder;2006;74.0
1054;6;Lesuren per week 6 uur of minder;2007;73.0
1055;6;Lesuren per week 6 uur of minder;2008;73.0
1056;6;Lesuren per week 6 uur of minder;2009;73.0
1057;6;Lesuren per week 7-12 uur;2003;19.0
1058;6;Lesuren per week 7-12 uur;2004;20.0
1059;6;Lesuren per week 7-12 uur;2005;20.0
1060;6;Lesuren per week 7-12 uur;2006;18.0
1061;6;Lesuren per week 7-12 uur;2007;19.0
1062;6;Lesuren per week 7-12 uur;2008;20.0
