ID;Populatie;Gemeenten;Schoolsoorten;Herkomst;Perioden;LeerlingenInHetExamenjaar_1;GeslaagdenInVanExamenjaar_2;GeslaagdenInVanGeslAfgewezenen_3
5005;Woongemeente;Het Bildt;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;10.0;73.0;80.0
5006;Woongemeente;Het Bildt;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
5007;Woongemeente;Het Bildt;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
5008;Woongemeente;Het Bildt;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
5009;Woongemeente;Het Bildt;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
5010;Woongemeente;Het Bildt;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
5011;Woongemeente;Het Bildt;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
5012;Woongemeente;Het Bildt;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5013;Woongemeente;Het Bildt;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;20.0;87.0;100.0
5014;Woongemeente;Het Bildt;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;20.0;95.0;100.0
5015;Woongemeente;Het Bildt;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
5016;Woongemeente;Het Bildt;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
5017;Woongemeente;Het Bildt;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
5018;Woongemeente;Het Bildt;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;;
5019;Woongemeente;Het Bildt;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
5020;Woongemeente;Het Bildt;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
5021;Woongemeente;Het Bildt;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5022;Woongemeente;De Bilt;Vwo;Totaal herkomstgroeperingen;2003/'04;130.0;86.0;94.0
5023;Woongemeente;De Bilt;Vwo;Autochtonen;2003/'04;100.0;87.0;96.0
5024;Woongemeente;De Bilt;Vwo;Niet-westerse allochtonen;2003/'04;20.0;80.0;92.0
5025;Woongemeente;De Bilt;Vwo;Westerse allochtonen;2003/'04;10.0;82.0;82.0
5026;Woongemeente;De Bilt;Vwo;Turken;2003/'04;;;
5027;Woongemeente;De Bilt;Vwo;Marokkanen;2003/'04;;;
5028;Woongemeente;De Bilt;Vwo;Surinamers;2003/'04;;;
5029;Woongemeente;De Bilt;Vwo;Antillianen en Arubanen;2003/'04;;;
5030;Woongemeente;De Bilt;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
5031;Woongemeente;De Bilt;Havo;Totaal herkomstgroeperingen;2003/'04;100.0;92.0;96.0
5032;Woongemeente;De Bilt;Havo;Autochtonen;2003/'04;80.0;91.0;95.0
5033;Woongemeente;De Bilt;Havo;Niet-westerse allochtonen;2003/'04;10.0;100.0;100.0
5034;Woongemeente;De Bilt;Havo;Westerse allochtonen;2003/'04;10.0;93.0;100.0
5035;Woongemeente;De Bilt;Havo;Turken;2003/'04;;;
5036;Woongemeente;De Bilt;Havo;Marokkanen;2003/'04;;;
5037;Woongemeente;De Bilt;Havo;Surinamers;2003/'04;;;
5038;Woongemeente;De Bilt;Havo;Antillianen en Arubanen;2003/'04;;;
5039;Woongemeente;De Bilt;Havo;Overig niet-westerse allochtonen;2003/'04;;;
5040;Woongemeente;De Bilt;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;90.0;89.0;93.0
5041;Woongemeente;De Bilt;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;80.0;89.0;92.0
5042;Woongemeente;De Bilt;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;10.0;80.0;100.0
5043;Woongemeente;De Bilt;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;;;
5044;Woongemeente;De Bilt;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
5045;Woongemeente;De Bilt;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
5046;Woongemeente;De Bilt;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
5047;Woongemeente;De Bilt;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
5048;Woongemeente;De Bilt;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
5049;Woongemeente;De Bilt;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;50.0;83.0;90.0
5050;Woongemeente;De Bilt;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;50.0;85.0;89.0
5051;Woongemeente;De Bilt;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
5052;Woongemeente;De Bilt;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
5053;Woongemeente;De Bilt;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
5054;Woongemeente;De Bilt;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
5055;Woongemeente;De Bilt;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
5056;Woongemeente;De Bilt;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
5057;Woongemeente;De Bilt;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5058;Woongemeente;De Bilt;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;50.0;82.0;89.0
5059;Woongemeente;De Bilt;Vmbo theoretische leerweg;Autochtonen;2003/'04;40.0;83.0;88.0
5060;Woongemeente;De Bilt;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;;
5061;Woongemeente;De Bilt;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
5062;Woongemeente;De Bilt;Vmbo theoretische leerweg;Turken;2003/'04;;;
5063;Woongemeente;De Bilt;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
5064;Woongemeente;De Bilt;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
5065;Woongemeente;De Bilt;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
5066;Woongemeente;De Bilt;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5067;Woongemeente;De Bilt;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;;
5068;Woongemeente;De Bilt;Vmbo gemengde leerweg;Autochtonen;2003/'04;;;
5069;Woongemeente;De Bilt;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
5070;Woongemeente;De Bilt;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
5071;Woongemeente;De Bilt;Vmbo gemengde leerweg;Turken;2003/'04;;;
5072;Woongemeente;De Bilt;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
5073;Woongemeente;De Bilt;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
5074;Woongemeente;De Bilt;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
5075;Woongemeente;De Bilt;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5076;Woongemeente;De Bilt;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;40.0;97.0;97.0
5077;Woongemeente;De Bilt;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;30.0;97.0;97.0
5078;Woongemeente;De Bilt;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;;;
5079;Woongemeente;De Bilt;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
5080;Woongemeente;De Bilt;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
5081;Woongemeente;De Bilt;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
5082;Woongemeente;De Bilt;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
5083;Woongemeente;De Bilt;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
5084;Woongemeente;De Bilt;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5085;Woongemeente;De Bilt;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;20.0;100.0;100.0
5086;Woongemeente;De Bilt;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;20.0;100.0;100.0
5087;Woongemeente;De Bilt;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
5088;Woongemeente;De Bilt;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
5089;Woongemeente;De Bilt;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
5090;Woongemeente;De Bilt;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
5091;Woongemeente;De Bilt;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
5092;Woongemeente;De Bilt;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
5093;Woongemeente;De Bilt;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5094;Woongemeente;De Bilt;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;20.0;94.0;94.0
5095;Woongemeente;De Bilt;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;10.0;93.0;93.0
5096;Woongemeente;De Bilt;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
5097;Woongemeente;De Bilt;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
5098;Woongemeente;De Bilt;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
5099;Woongemeente;De Bilt;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;;
5100;Woongemeente;De Bilt;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
5101;Woongemeente;De Bilt;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
5102;Woongemeente;De Bilt;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5103;Woongemeente;Binnenmaas;Vwo;Totaal herkomstgroeperingen;2003/'04;40.0;79.0;91.0
5104;Woongemeente;Binnenmaas;Vwo;Autochtonen;2003/'04;30.0;81.0;90.0
5105;Woongemeente;Binnenmaas;Vwo;Niet-westerse allochtonen;2003/'04;;;
5106;Woongemeente;Binnenmaas;Vwo;Westerse allochtonen;2003/'04;;;
5107;Woongemeente;Binnenmaas;Vwo;Turken;2003/'04;;;
5108;Woongemeente;Binnenmaas;Vwo;Marokkanen;2003/'04;;;
5109;Woongemeente;Binnenmaas;Vwo;Surinamers;2003/'04;;;
5110;Woongemeente;Binnenmaas;Vwo;Antillianen en Arubanen;2003/'04;;;
5111;Woongemeente;Binnenmaas;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
5112;Woongemeente;Binnenmaas;Havo;Totaal herkomstgroeperingen;2003/'04;40.0;89.0;93.0
5113;Woongemeente;Binnenmaas;Havo;Autochtonen;2003/'04;40.0;88.0;92.0
5114;Woongemeente;Binnenmaas;Havo;Niet-westerse allochtonen;2003/'04;;;
5115;Woongemeente;Binnenmaas;Havo;Westerse allochtonen;2003/'04;;;
5116;Woongemeente;Binnenmaas;Havo;Turken;2003/'04;;;
5117;Woongemeente;Binnenmaas;Havo;Marokkanen;2003/'04;;;
5118;Woongemeente;Binnenmaas;Havo;Surinamers;2003/'04;;;
5119;Woongemeente;Binnenmaas;Havo;Antillianen en Arubanen;2003/'04;;;
5120;Woongemeente;Binnenmaas;Havo;Overig niet-westerse allochtonen;2003/'04;;;
5121;Woongemeente;Binnenmaas;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;90.0;97.0;98.0
5122;Woongemeente;Binnenmaas;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;80.0;98.0;99.0
5123;Woongemeente;Binnenmaas;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;;;
5124;Woongemeente;Binnenmaas;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;;;
5125;Woongemeente;Binnenmaas;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
5126;Woongemeente;Binnenmaas;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
5127;Woongemeente;Binnenmaas;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
5128;Woongemeente;Binnenmaas;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
5129;Woongemeente;Binnenmaas;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
5130;Woongemeente;Binnenmaas;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;50.0;96.0;96.0
5131;Woongemeente;Binnenmaas;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;50.0;98.0;98.0
5132;Woongemeente;Binnenmaas;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
5133;Woongemeente;Binnenmaas;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
5134;Woongemeente;Binnenmaas;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
5135;Woongemeente;Binnenmaas;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
5136;Woongemeente;Binnenmaas;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
5137;Woongemeente;Binnenmaas;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
5138;Woongemeente;Binnenmaas;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5139;Woongemeente;Binnenmaas;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;50.0;96.0;96.0
5140;Woongemeente;Binnenmaas;Vmbo theoretische leerweg;Autochtonen;2003/'04;40.0;98.0;98.0
5141;Woongemeente;Binnenmaas;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;;
5142;Woongemeente;Binnenmaas;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
5143;Woongemeente;Binnenmaas;Vmbo theoretische leerweg;Turken;2003/'04;;;
5144;Woongemeente;Binnenmaas;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
5145;Woongemeente;Binnenmaas;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
5146;Woongemeente;Binnenmaas;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
5147;Woongemeente;Binnenmaas;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5148;Woongemeente;Binnenmaas;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;;;
5149;Woongemeente;Binnenmaas;Vmbo gemengde leerweg;Autochtonen;2003/'04;;;
5150;Woongemeente;Binnenmaas;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
5151;Woongemeente;Binnenmaas;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
5152;Woongemeente;Binnenmaas;Vmbo gemengde leerweg;Turken;2003/'04;;;
5153;Woongemeente;Binnenmaas;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
5154;Woongemeente;Binnenmaas;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
5155;Woongemeente;Binnenmaas;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
5156;Woongemeente;Binnenmaas;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5157;Woongemeente;Binnenmaas;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;40.0;97.0;100.0
5158;Woongemeente;Binnenmaas;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;40.0;97.0;100.0
5159;Woongemeente;Binnenmaas;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;;;
5160;Woongemeente;Binnenmaas;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
5161;Woongemeente;Binnenmaas;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
5162;Woongemeente;Binnenmaas;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
5163;Woongemeente;Binnenmaas;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
5164;Woongemeente;Binnenmaas;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
5165;Woongemeente;Binnenmaas;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5166;Woongemeente;Binnenmaas;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;20.0;100.0;100.0
5167;Woongemeente;Binnenmaas;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;20.0;100.0;100.0
5168;Woongemeente;Binnenmaas;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
5169;Woongemeente;Binnenmaas;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
5170;Woongemeente;Binnenmaas;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
5171;Woongemeente;Binnenmaas;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
5172;Woongemeente;Binnenmaas;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
5173;Woongemeente;Binnenmaas;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
5174;Woongemeente;Binnenmaas;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5175;Woongemeente;Binnenmaas;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;20.0;95.0;100.0
5176;Woongemeente;Binnenmaas;Vmbo basisberoepsgerichte leerweg;Autochtonen;2003/'04;20.0;95.0;100.0
5177;Woongemeente;Binnenmaas;Vmbo basisberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
5178;Woongemeente;Binnenmaas;Vmbo basisberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
5179;Woongemeente;Binnenmaas;Vmbo basisberoepsgerichte leerweg;Turken;2003/'04;;;
5180;Woongemeente;Binnenmaas;Vmbo basisberoepsgerichte leerweg;Marokkanen;2003/'04;;;
5181;Woongemeente;Binnenmaas;Vmbo basisberoepsgerichte leerweg;Surinamers;2003/'04;;;
5182;Woongemeente;Binnenmaas;Vmbo basisberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
5183;Woongemeente;Binnenmaas;Vmbo basisberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5184;Woongemeente;Bladel;Vwo;Totaal herkomstgroeperingen;2003/'04;40.0;93.0;95.0
5185;Woongemeente;Bladel;Vwo;Autochtonen;2003/'04;40.0;93.0;95.0
5186;Woongemeente;Bladel;Vwo;Niet-westerse allochtonen;2003/'04;;;
5187;Woongemeente;Bladel;Vwo;Westerse allochtonen;2003/'04;;;
5188;Woongemeente;Bladel;Vwo;Turken;2003/'04;;;
5189;Woongemeente;Bladel;Vwo;Marokkanen;2003/'04;;;
5190;Woongemeente;Bladel;Vwo;Surinamers;2003/'04;;;
5191;Woongemeente;Bladel;Vwo;Antillianen en Arubanen;2003/'04;;;
5192;Woongemeente;Bladel;Vwo;Overig niet-westerse allochtonen;2003/'04;;;
5193;Woongemeente;Bladel;Havo;Totaal herkomstgroeperingen;2003/'04;40.0;95.0;98.0
5194;Woongemeente;Bladel;Havo;Autochtonen;2003/'04;40.0;98.0;98.0
5195;Woongemeente;Bladel;Havo;Niet-westerse allochtonen;2003/'04;;;
5196;Woongemeente;Bladel;Havo;Westerse allochtonen;2003/'04;;;
5197;Woongemeente;Bladel;Havo;Turken;2003/'04;;;
5198;Woongemeente;Bladel;Havo;Marokkanen;2003/'04;;;
5199;Woongemeente;Bladel;Havo;Surinamers;2003/'04;;;
5200;Woongemeente;Bladel;Havo;Antillianen en Arubanen;2003/'04;;;
5201;Woongemeente;Bladel;Havo;Overig niet-westerse allochtonen;2003/'04;;;
5202;Woongemeente;Bladel;Vmbo totaal (inclusief lwoo);Totaal herkomstgroeperingen;2003/'04;150.0;96.0;97.0
5203;Woongemeente;Bladel;Vmbo totaal (inclusief lwoo);Autochtonen;2003/'04;140.0;97.0;98.0
5204;Woongemeente;Bladel;Vmbo totaal (inclusief lwoo);Niet-westerse allochtonen;2003/'04;;;
5205;Woongemeente;Bladel;Vmbo totaal (inclusief lwoo);Westerse allochtonen;2003/'04;;;
5206;Woongemeente;Bladel;Vmbo totaal (inclusief lwoo);Turken;2003/'04;;;
5207;Woongemeente;Bladel;Vmbo totaal (inclusief lwoo);Marokkanen;2003/'04;;;
5208;Woongemeente;Bladel;Vmbo totaal (inclusief lwoo);Surinamers;2003/'04;;;
5209;Woongemeente;Bladel;Vmbo totaal (inclusief lwoo);Antillianen en Arubanen;2003/'04;;;
5210;Woongemeente;Bladel;Vmbo totaal (inclusief lwoo);Overig niet-westerse allochtonen;2003/'04;;;
5211;Woongemeente;Bladel;Vmbo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;70.0;96.0;97.0
5212;Woongemeente;Bladel;Vmbo theoretische en gemengde leerweg;Autochtonen;2003/'04;70.0;97.0;99.0
5213;Woongemeente;Bladel;Vmbo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
5214;Woongemeente;Bladel;Vmbo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;;;
5215;Woongemeente;Bladel;Vmbo theoretische en gemengde leerweg;Turken;2003/'04;;;
5216;Woongemeente;Bladel;Vmbo theoretische en gemengde leerweg;Marokkanen;2003/'04;;;
5217;Woongemeente;Bladel;Vmbo theoretische en gemengde leerweg;Surinamers;2003/'04;;;
5218;Woongemeente;Bladel;Vmbo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
5219;Woongemeente;Bladel;Vmbo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5220;Woongemeente;Bladel;Vmbo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;50.0;94.0;96.0
5221;Woongemeente;Bladel;Vmbo theoretische leerweg;Autochtonen;2003/'04;50.0;96.0;98.0
5222;Woongemeente;Bladel;Vmbo theoretische leerweg;Niet-westerse allochtonen;2003/'04;;;
5223;Woongemeente;Bladel;Vmbo theoretische leerweg;Westerse allochtonen;2003/'04;;;
5224;Woongemeente;Bladel;Vmbo theoretische leerweg;Turken;2003/'04;;;
5225;Woongemeente;Bladel;Vmbo theoretische leerweg;Marokkanen;2003/'04;;;
5226;Woongemeente;Bladel;Vmbo theoretische leerweg;Surinamers;2003/'04;;;
5227;Woongemeente;Bladel;Vmbo theoretische leerweg;Antillianen en Arubanen;2003/'04;;;
5228;Woongemeente;Bladel;Vmbo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5229;Woongemeente;Bladel;Vmbo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;20.0;100.0;100.0
5230;Woongemeente;Bladel;Vmbo gemengde leerweg;Autochtonen;2003/'04;20.0;100.0;100.0
5231;Woongemeente;Bladel;Vmbo gemengde leerweg;Niet-westerse allochtonen;2003/'04;;;
5232;Woongemeente;Bladel;Vmbo gemengde leerweg;Westerse allochtonen;2003/'04;;;
5233;Woongemeente;Bladel;Vmbo gemengde leerweg;Turken;2003/'04;;;
5234;Woongemeente;Bladel;Vmbo gemengde leerweg;Marokkanen;2003/'04;;;
5235;Woongemeente;Bladel;Vmbo gemengde leerweg;Surinamers;2003/'04;;;
5236;Woongemeente;Bladel;Vmbo gemengde leerweg;Antillianen en Arubanen;2003/'04;;;
5237;Woongemeente;Bladel;Vmbo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5238;Woongemeente;Bladel;Vmbo kader - en basisberoepsger. leerweg;Totaal herkomstgroeperingen;2003/'04;80.0;96.0;97.0
5239;Woongemeente;Bladel;Vmbo kader - en basisberoepsger. leerweg;Autochtonen;2003/'04;70.0;97.0;97.0
5240;Woongemeente;Bladel;Vmbo kader - en basisberoepsger. leerweg;Niet-westerse allochtonen;2003/'04;;;
5241;Woongemeente;Bladel;Vmbo kader - en basisberoepsger. leerweg;Westerse allochtonen;2003/'04;;;
5242;Woongemeente;Bladel;Vmbo kader - en basisberoepsger. leerweg;Turken;2003/'04;;;
5243;Woongemeente;Bladel;Vmbo kader - en basisberoepsger. leerweg;Marokkanen;2003/'04;;;
5244;Woongemeente;Bladel;Vmbo kader - en basisberoepsger. leerweg;Surinamers;2003/'04;;;
5245;Woongemeente;Bladel;Vmbo kader - en basisberoepsger. leerweg;Antillianen en Arubanen;2003/'04;;;
5246;Woongemeente;Bladel;Vmbo kader - en basisberoepsger. leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5247;Woongemeente;Bladel;Vmbo kaderberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;40.0;100.0;100.0
5248;Woongemeente;Bladel;Vmbo kaderberoepsgerichte leerweg;Autochtonen;2003/'04;40.0;100.0;100.0
5249;Woongemeente;Bladel;Vmbo kaderberoepsgerichte leerweg;Niet-westerse allochtonen;2003/'04;;;
5250;Woongemeente;Bladel;Vmbo kaderberoepsgerichte leerweg;Westerse allochtonen;2003/'04;;;
5251;Woongemeente;Bladel;Vmbo kaderberoepsgerichte leerweg;Turken;2003/'04;;;
5252;Woongemeente;Bladel;Vmbo kaderberoepsgerichte leerweg;Marokkanen;2003/'04;;;
5253;Woongemeente;Bladel;Vmbo kaderberoepsgerichte leerweg;Surinamers;2003/'04;;;
5254;Woongemeente;Bladel;Vmbo kaderberoepsgerichte leerweg;Antillianen en Arubanen;2003/'04;;;
5255;Woongemeente;Bladel;Vmbo kaderberoepsgerichte leerweg;Overig niet-westerse allochtonen;2003/'04;;;
5256;Woongemeente;Bladel;Vmbo basisberoepsgerichte leerweg;Totaal herkomstgroeperingen;2003/'04;30.0;91.0;94.0
