ID;TypeWoningen;Regio;Perioden;TotaleAantal_1;Voor1945_2;k_19451969_3;k_19701974_4;k_19751979_5;k_19801984_6;k_19851989_7;k_19901994_8;k_19951999_9;k_20002004_10;TotaleWaarde_11;Voor1945_12;k_19451969_13;k_19701974_14;k_19751979_15;k_19801984_16;k_19851989_17;k_19901994_18;k_19951999_19;k_20002004_20
545;Eengezinswoningen;West-Nederland;2003;1872;462;404;182;163.0;175.0;165.0;131.0;121.0;69.0;236085;58183;51067;22901;20695.0;22038.0;20777.0;16512.0;15177.0;8735.0
546;Eengezinswoningen;Zuid-Nederland;1971;615;230;360;25;;;;;;;17852;7231;9870;751;;;;;;
547;Eengezinswoningen;Zuid-Nederland;1975;722;218;359;145;;;;;;;31316;10258;14694;6363;;;;;;
548;Eengezinswoningen;Zuid-Nederland;1980;823;208;357;145;113.0;;;;;;54766;15029;22484;9766;7487.0;;;;;
549;Eengezinswoningen;Zuid-Nederland;1981;844;206;357;145;113.0;22.0;;;;;59693;15860;23922;10395;7971.0;1544.0;;;;
550;Eengezinswoningen;Zuid-Nederland;1982;863;205;357;145;113.0;43.0;;;;;61567;15925;24145;10496;8049.0;2952.0;;;;
551;Eengezinswoningen;Zuid-Nederland;1983;882;204;357;145;113.0;63.0;;;;;62193;15664;23892;10394;7970.0;4273.0;;;;
552;Eengezinswoningen;Zuid-Nederland;1984;899;203;357;145;113.0;81.0;;;;;62701;15446;23650;10291;7891.0;5423.0;;;;
553;Eengezinswoningen;Zuid-Nederland;1985;916;203;357;145;113.0;101.0;;;;;63332;15238;23407;10188;7813.0;6686.0;;;;
554;Eengezinswoningen;Zuid-Nederland;1986;934;202;357;145;113.0;101.0;18.0;;;;64553;15192;23398;10188;7813.0;6686.0;1277.0;;;
555;Eengezinswoningen;Zuid-Nederland;1987;955;201;357;145;113.0;101.0;39.0;;;;66657;15288;23623;10289;7890.0;6752.0;2815.0;;;
556;Eengezinswoningen;Zuid-Nederland;1988;976;200;357;145;113.0;101.0;63.0;;;;72275;16128;25014;10898;8358.0;7153.0;4724.0;;;
557;Eengezinswoningen;Zuid-Nederland;1989;1001;199;356;145;113.0;101.0;88.0;;;;75528;16359;25469;11102;8514.0;7286.0;6799.0;;;
558;Eengezinswoningen;Zuid-Nederland;1990;1023;198;356;145;113.0;101.0;110.0;;;;78103;15160;27210;11053;8608.0;7660.0;8410.0;;;
559;Eengezinswoningen;Zuid-Nederland;1991;1040;198;356;145;113.0;101.0;110.0;18.0;;;82254;15644;28178;11446;8921.0;7940.0;8717.0;1408.0;;
560;Eengezinswoningen;Zuid-Nederland;1992;1055;197;356;144;113.0;101.0;110.0;34.0;;;84896;15865;28650;11647;9082.0;8082.0;8875.0;2695.0;;
561;Eengezinswoningen;Zuid-Nederland;1993;1069;197;356;144;113.0;101.0;110.0;49.0;;;90488;16653;30106;12247;9551.0;8497.0;9332.0;4102.0;;
562;Eengezinswoningen;Zuid-Nederland;1994;1083;196;356;145;113.0;101.0;110.0;64.0;;;93198;16875;30582;12449;9711.0;8642.0;9488.0;5451.0;;
563;Eengezinswoningen;Zuid-Nederland;1995;1097;195;355;145;113.0;101.0;110.0;78.0;;;98122;17474;31753;12945;10104.0;8995.0;9874.0;6977.0;;
564;Eengezinswoningen;Zuid-Nederland;1996;1113;194;354;145;113.0;101.0;110.0;78.0;17.0;;101824;17801;32468;13249;10339.0;9208.0;10106.0;7141.0;1512.0;
565;Eengezinswoningen;Zuid-Nederland;1997;1126;194;354;145;113.0;101.0;110.0;78.0;31.0;;106944;18408;33668;13752;10732.0;9557.0;10490.0;7412.0;2924.0;
566;Eengezinswoningen;Zuid-Nederland;1998;1140;193;354;145;113.0;101.0;110.0;78.0;46.0;;112975;19127;35101;14349;11202.0;9976.0;10950.0;7736.0;4532.0;
567;Eengezinswoningen;Zuid-Nederland;1999;1155;193;354;145;113.0;101.0;110.0;78.0;61.0;;120790;20127;37026;15150;11829.0;10534.0;11563.0;8170.0;6390.0;
568;Eengezinswoningen;Zuid-Nederland;2000;1165;191;354;145;113.0;101.0;110.0;78.0;73.0;;126739;20850;38455;15750;12296.0;10949.0;12021.0;8495.0;7924.0;
569;Eengezinswoningen;Zuid-Nederland;2001;1177;191;353;145;113.0;101.0;110.0;78.0;73.0;12.0;137633;22387;41331;16949;13229.0;11782.0;12937.0;9140.0;8551.0;1328.0
570;Eengezinswoningen;Zuid-Nederland;2002;1186;191;353;145;113.0;101.0;111.0;78.0;73.0;22.0;146073;23506;43473;17834;13929.0;12409.0;13624.0;9624.0;9006.0;2669.0
571;Eengezinswoningen;Zuid-Nederland;2003;1193;190;352;145;113.0;101.0;111.0;78.0;73.0;31.0;163394;26021;48247;19830;15486.0;13798.0;15150.0;10702.0;10014.0;4146.0
572;Eengezinswoningen;Groningen;1971;112;64;44;3;;;;;;;2945;1828;1038;80;;;;;;
573;Eengezinswoningen;Groningen;1975;127;62;44;21;;;;;;;4931;2617;1547;768;;;;;;
574;Eengezinswoningen;Groningen;1980;140;59;44;21;16.0;;;;;;8268;3811;2366;1178;913.0;;;;;
575;Eengezinswoningen;Groningen;1981;142;58;44;21;16.0;3.0;;;;;8922;4008;2518;1254;972.0;171.0;;;;
576;Eengezinswoningen;Groningen;1982;144;57;44;21;16.0;6.0;;;;;9160;4006;2541;1266;981.0;366.0;;;;
577;Eengezinswoningen;Groningen;1983;147;57;44;21;16.0;10.0;;;;;9220;3941;2515;1254;972.0;538.0;;;;
578;Eengezinswoningen;Groningen;1984;149;57;44;21;16.0;11.0;;;;;9208;3871;2489;1242;962.0;645.0;;;;
579;Eengezinswoningen;Groningen;1985;150;56;44;21;16.0;13.0;;;;;9205;3814;2463;1229;952.0;747.0;;;;
580;Eengezinswoningen;Groningen;1986;151;56;44;21;16.0;13.0;2.0;;;;9259;3776;2461;1229;952.0;747.0;94.0;;;
581;Eengezinswoningen;Groningen;1987;153;55;44;21;16.0;13.0;3.0;;;;9436;3789;2481;1241;962.0;754.0;210.0;;;
582;Eengezinswoningen;Groningen;1988;155;55;44;21;16.0;13.0;6.0;;;;10127;3986;2626;1315;1018.0;798.0;384.0;;;
583;Eengezinswoningen;Groningen;1989;157;55;44;21;16.0;13.0;8.0;;;;10440;4046;2671;1339;1037.0;813.0;533.0;;;
584;Eengezinswoningen;Groningen;1990;158;55;44;21;16.0;13.0;9.0;;;;10649;3687;2949;1416;1076.0;896.0;624.0;;;
585;Eengezinswoningen;Groningen;1991;160;54;44;21;16.0;13.0;9.0;2.0;;;11168;3808;3053;1468;1115.0;929.0;647.0;147.0;;
586;Eengezinswoningen;Groningen;1992;161;54;44;21;16.0;13.0;9.0;4.0;;;11477;3865;3105;1493;1135.0;946.0;659.0;275.0;;
587;Eengezinswoningen;Groningen;1993;163;54;44;21;16.0;13.0;9.0;5.0;;;12160;4055;3261;1570;1193.0;994.0;692.0;395.0;;
588;Eengezinswoningen;Groningen;1994;164;54;44;21;16.0;13.0;9.0;7.0;;;12464;4111;3312;1589;1213.0;1011.0;704.0;524.0;;
589;Eengezinswoningen;Groningen;1995;166;54;44;21;16.0;13.0;9.0;9.0;;;13145;4261;3441;1652;1263.0;1052.0;733.0;742.0;;
590;Eengezinswoningen;Groningen;1996;169;54;43;21;16.0;13.0;9.0;9.0;3.0;;13631;4348;3505;1691;1293.0;1077.0;751.0;760.0;207.0;
591;Eengezinswoningen;Groningen;1997;171;54;43;21;16.0;13.0;9.0;9.0;5.0;;14339;4499;3637;1753;1342.0;1118.0;778.0;789.0;423.0;
592;Eengezinswoningen;Groningen;1998;173;53;43;21;16.0;13.0;9.0;9.0;7.0;;15141;4683;3785;1827;1394.0;1166.0;813.0;824.0;649.0;
593;Eengezinswoningen;Groningen;1999;174;53;43;21;16.0;13.0;9.0;9.0;9.0;;16118;4931;3960;1927;1472.0;1231.0;858.0;869.0;870.0;
594;Eengezinswoningen;Groningen;2000;176;53;43;21;16.0;13.0;9.0;9.0;12.0;;16916;5111;4095;1995;1531.0;1280.0;892.0;904.0;1108.0;
595;Eengezinswoningen;Groningen;2001;177;53;42;21;16.0;13.0;9.0;9.0;11.0;1.0;18279;5488;4383;2130;1647.0;1377.0;960.0;973.0;1183.0;138.0
596;Eengezinswoningen;Groningen;2002;178;53;42;21;16.0;13.0;9.0;9.0;11.0;3.0;19410;5763;4578;2240;1732.0;1450.0;1011.0;1025.0;1246.0;364.0
597;Eengezinswoningen;Groningen;2003;180;53;41;21;16.0;13.0;9.0;9.0;11.0;5.0;21732;6386;5019;2488;1926.0;1613.0;1124.0;1140.0;1386.0;651.0
598;Eengezinswoningen;Friesland;1971;137;77;56;4;;;;;;;3565;2178;1281;106;;;;;;
599;Eengezinswoningen;Friesland;1975;156;72;55;29;;;;;;;6016;3075;1908;1033;;;;;;
600;Eengezinswoningen;Friesland;1980;175;69;55;28;22.0;;;;;;10278;4470;2918;1585;1305.0;;;;;
601;Eengezinswoningen;Friesland;1981;178;68;55;28;22.0;4.0;;;;;11120;4710;3104;1688;1389.0;229.0;;;;
602;Eengezinswoningen;Friesland;1982;182;67;55;28;22.0;8.0;;;;;11433;4717;3133;1704;1403.0;476.0;;;;
603;Eengezinswoningen;Friesland;1983;185;67;55;28;22.0;12.0;;;;;11487;4634;3098;1688;1389.0;677.0;;;;
604;Eengezinswoningen;Friesland;1984;186;66;55;28;22.0;15.0;;;;;11469;4540;3066;1671;1375.0;817.0;;;;
605;Eengezinswoningen;Friesland;1985;189;66;55;28;22.0;18.0;;;;;11502;4475;3034;1654;1362.0;977.0;;;;
606;Eengezinswoningen;Friesland;1986;192;65;55;28;22.0;18.0;3.0;;;;11640;4452;3031;1654;1361.0;977.0;165.0;;;
607;Eengezinswoningen;Friesland;1987;195;65;55;28;22.0;18.0;6.0;;;;11931;4477;3059;1670;1375.0;986.0;363.0;;;
608;Eengezinswoningen;Friesland;1988;197;65;55;28;22.0;18.0;9.0;;;;12809;4716;3234;1769;1457.0;1045.0;589.0;;;
609;Eengezinswoningen;Friesland;1989;200;64;55;28;22.0;18.0;12.0;;;;13216;4782;3289;1802;1484.0;1064.0;795.0;;;
610;Eengezinswoningen;Friesland;1990;202;64;55;29;22.0;18.0;15.0;;;;13579;4311;3667;1912;1500.0;1177.0;1012.0;;;
611;Eengezinswoningen;Friesland;1991;204;64;54;28;22.0;18.0;15.0;2.0;;;14193;4443;3785;1977;1551.0;1217.0;1046.0;173.0;;
612;Eengezinswoningen;Friesland;1992;206;64;54;28;22.0;18.0;15.0;5.0;;;14575;4509;3844;2012;1579.0;1238.0;1065.0;329.0;;
613;Eengezinswoningen;Friesland;1993;208;64;54;28;22.0;18.0;15.0;7.0;;;15464;4725;4037;2116;1660.0;1302.0;1120.0;504.0;;
614;Eengezinswoningen;Friesland;1994;210;63;54;28;22.0;18.0;15.0;9.0;;;15883;4782;4096;2151;1688.0;1324.0;1139.0;702.0;;
615;Eengezinswoningen;Friesland;1995;213;63;54;28;22.0;18.0;15.0;13.0;;;16744;4956;4248;2238;1756.0;1378.0;1184.0;983.0;;
616;Eengezinswoningen;Friesland;1996;216;63;54;28;22.0;18.0;15.0;13.0;3.0;;17370;5054;4331;2289;1798.0;1410.0;1213.0;1006.0;268.0;
617;Eengezinswoningen;Friesland;1997;218;63;54;28;22.0;18.0;15.0;13.0;6.0;;18208;5222;4487;2376;1866.0;1464.0;1259.0;1045.0;490.0;
618;Eengezinswoningen;Friesland;1998;221;62;54;28;22.0;18.0;15.0;13.0;9.0;;19243;5434;4674;2479;1948.0;1527.0;1314.0;1090.0;776.0;
619;Eengezinswoningen;Friesland;1999;224;62;54;29;22.0;18.0;15.0;13.0;12.0;;20572;5721;4932;2618;2057.0;1614.0;1389.0;1152.0;1089.0;
620;Eengezinswoningen;Friesland;2000;226;62;53;29;22.0;18.0;15.0;13.0;15.0;;21612;5930;5108;2722;2140.0;1678.0;1444.0;1198.0;1390.0;
621;Eengezinswoningen;Friesland;2001;228;62;53;29;22.0;18.0;15.0;13.0;15.0;2.0;23469;6363;5490;2930;2302.0;1806.0;1555.0;1290.0;1493.0;241.0
622;Eengezinswoningen;Friesland;2002;230;62;53;29;22.0;18.0;15.0;13.0;15.0;5.0;24921;6679;5762;3083;2424.0;1902.0;1637.0;1358.0;1573.0;504.0
623;Eengezinswoningen;Friesland;2003;232;62;53;28;22.0;18.0;15.0;13.0;15.0;7.0;27901;7410;6376;3425;2696.0;2114.0;1820.0;1510.0;1749.0;800.0
624;Eengezinswoningen;Drenthe;1971;92;38;51;3;;;;;;;2341;1091;1168;81;;;;;;
625;Eengezinswoningen;Drenthe;1975;109;36;51;22;;;;;;;4100;1559;1741;800;;;;;;
626;Eengezinswoningen;Drenthe;1980;121;35;50;22;14.0;;;;;;6998;2296;2664;1228;810.0;;;;;
627;Eengezinswoningen;Drenthe;1981;123;34;50;22;14.0;3.0;;;;;7591;2414;2834;1308;863.0;173.0;;;;
628;Eengezinswoningen;Drenthe;1982;126;34;50;22;14.0;6.0;;;;;7822;2416;2860;1320;871.0;355.0;;;;
629;Eengezinswoningen;Drenthe;1983;128;34;50;22;14.0;8.0;;;;;7860;2372;2831;1307;862.0;486.0;;;;
630;Eengezinswoningen;Drenthe;1984;130;34;50;22;14.0;11.0;;;;;7925;2342;2803;1295;854.0;632.0;;;;
631;Eengezinswoningen;Drenthe;1985;132;34;50;22;14.0;12.0;;;;;7942;2312;2774;1282;845.0;729.0;;;;
632;Eengezinswoningen;Drenthe;1986;135;33;50;22;14.0;12.0;4.0;;;;8158;2301;2772;1281;845.0;729.0;229.0;;;
633;Eengezinswoningen;Drenthe;1987;138;33;50;22;14.0;12.0;6.0;;;;8400;2315;2798;1295;854.0;736.0;403.0;;;
634;Eengezinswoningen;Drenthe;1988;141;33;50;22;14.0;12.0;9.0;;;;9106;2443;2961;1371;904.0;780.0;646.0;;;
635;Eengezinswoningen;Drenthe;1989;144;33;50;22;14.0;12.0;13.0;;;;9487;2480;3009;1397;921.0;795.0;885.0;;;
636;Eengezinswoningen;Drenthe;1990;146;33;50;22;14.0;12.0;16.0;;;;9834;2218;3358;1482;915.0;794.0;1066.0;;;
637;Eengezinswoningen;Drenthe;1991;149;33;50;22;14.0;12.0;16.0;3.0;;;10380;2290;3480;1536;948.0;823.0;1105.0;197.0;;
638;Eengezinswoningen;Drenthe;1992;151;33;50;22;14.0;12.0;16.0;5.0;;;10695;2325;3537;1563;965.0;838.0;1124.0;343.0;;
639;Eengezinswoningen;Drenthe;1993;153;33;50;22;14.0;12.0;16.0;7.0;;;11394;2437;3716;1643;1015.0;881.0;1182.0;520.0;;
640;Eengezinswoningen;Drenthe;1994;155;33;50;22;14.0;12.0;16.0;9.0;;;11754;2470;3765;1670;1031.0;895.0;1202.0;719.0;;
641;Eengezinswoningen;Drenthe;1995;158;32;50;22;14.0;12.0;16.0;13.0;;;12457;2560;3908;1737;1073.0;931.0;1250.0;998.0;;
642;Eengezinswoningen;Drenthe;1996;160;32;50;22;14.0;12.0;16.0;13.0;2.0;;12929;2610;3991;1777;1098.0;953.0;1279.0;1021.0;200.0;
643;Eengezinswoningen;Drenthe;1997;163;32;49;22;14.0;12.0;16.0;13.0;5.0;;13597;2699;4125;1844;1139.0;989.0;1327.0;1060.0;414.0;
644;Eengezinswoningen;Drenthe;1998;165;32;49;22;14.0;12.0;16.0;13.0;8.0;;14418;2808;4294;1924;1188.0;1031.0;1385.0;1106.0;680.0;
645;Eengezinswoningen;Drenthe;1999;167;32;49;22;14.0;12.0;16.0;13.0;10.0;;15370;2952;4509;2032;1255.0;1089.0;1462.0;1167.0;904.0;
646;Eengezinswoningen;Drenthe;2000;168;32;49;22;14.0;12.0;16.0;13.0;12.0;;16129;3057;4661;2109;1305.0;1132.0;1520.0;1213.0;1131.0;
647;Eengezinswoningen;Drenthe;2001;170;32;48;22;14.0;12.0;16.0;13.0;12.0;2.0;17489;3280;4993;2268;1404.0;1218.0;1636.0;1306.0;1221.0;163.0
648;Eengezinswoningen;Drenthe;2002;171;32;48;22;14.0;12.0;16.0;13.0;12.0;3.0;18542;3442;5231;2386;1478.0;1283.0;1723.0;1375.0;1286.0;339.0
649;Eengezinswoningen;Drenthe;2003;172;32;48;22;14.0;12.0;16.0;13.0;12.0;5.0;20797;3811;5786;2651;1643.0;1426.0;1915.0;1523.0;1430.0;612.0
650;Eengezinswoningen;Overijssel;1971;201;99;95;7;;;;;;;5308;2773;2364;172;;;;;;
651;Eengezinswoningen;Overijssel;1975;233;96;95;42;;;;;;;9110;4000;3522;1588;;;;;;
652;Eengezinswoningen;Overijssel;1980;261;91;95;42;33.0;;;;;;15635;5866;5390;2438;1943.0;;;;;
653;Eengezinswoningen;Overijssel;1981;268;90;95;42;33.0;7.0;;;;;17023;6184;5733;2593;2068.0;443.0;;;;
654;Eengezinswoningen;Overijssel;1982;274;90;94;42;33.0;14.0;;;;;17564;6200;5783;2619;2087.0;874.0;;;;
655;Eengezinswoningen;Overijssel;1983;280;89;94;42;33.0;21.0;;;;;17741;6107;5722;2592;2067.0;1254.0;;;;
656;Eengezinswoningen;Overijssel;1984;284;89;94;42;33.0;26.0;;;;;17822;6023;5663;2567;2047.0;1523.0;;;;
657;Eengezinswoningen;Overijssel;1985;290;89;94;42;33.0;32.0;;;;;18006;5936;5602;2538;2026.0;1904.0;;;;
658;Eengezinswoningen;Overijssel;1986;296;88;94;42;33.0;32.0;7.0;;;;18394;5905;5598;2538;2026.0;1904.0;422.0;;;
659;Eengezinswoningen;Overijssel;1987;287;87;86;40;31.0;31.0;12.0;;;;17989;5893;5141;2415;1895.0;1846.0;798.0;;;
660;Eengezinswoningen;Overijssel;1988;292;87;86;40;31.0;31.0;18.0;;;;19420;6214;5437;2559;2008.0;1955.0;1248.0;;;
661;Eengezinswoningen;Overijssel;1989;299;86;86;40;31.0;31.0;25.0;;;;20220;6300;5535;2607;2045.0;1992.0;1742.0;;;
662;Eengezinswoningen;Overijssel;1990;305;86;86;40;31.0;31.0;32.0;;;;20953;5909;5910;2722;2109.0;2108.0;2195.0;;;
663;Eengezinswoningen;Overijssel;1991;310;86;86;40;31.0;31.0;32.0;5.0;;;22042;6104;6125;2822;2186.0;2186.0;2276.0;344.0;;
664;Eengezinswoningen;Overijssel;1992;314;85;86;40;31.0;31.0;32.0;9.0;;;22726;6185;6229;2871;2225.0;2224.0;2316.0;676.0;;
665;Eengezinswoningen;Overijssel;1993;318;85;86;40;31.0;31.0;32.0;14.0;;;24221;6479;6546;3019;2339.0;2339.0;2435.0;1064.0;;
666;Eengezinswoningen;Overijssel;1994;322;85;86;40;31.0;31.0;32.0;18.0;;;24902;6550;6638;3069;2377.0;2377.0;2474.0;1415.0;;
667;Eengezinswoningen;Overijssel;1995;326;84;86;40;31.0;31.0;32.0;23.0;;;26214;6775;6886;3191;2473.0;2473.0;2574.0;1841.0;;
668;Eengezinswoningen;Overijssel;1996;331;84;85;40;31.0;31.0;32.0;23.0;5.0;;27232;6904;7035;3265;2530.0;2530.0;2634.0;1884.0;450.0;
669;Eengezinswoningen;Overijssel;1997;336;83;85;40;31.0;31.0;32.0;23.0;11.0;;28661;7118;7286;3387;2626.0;2626.0;2734.0;1954.0;932.0;
670;Eengezinswoningen;Overijssel;1998;340;83;85;40;31.0;31.0;32.0;23.0;16.0;;30339;7388;7585;3535;2740.0;2741.0;2853.0;2039.0;1458.0;
671;Eengezinswoningen;Overijssel;1999;345;82;85;40;31.0;31.0;32.0;23.0;22.0;;32460;7756;7993;3732;2893.0;2894.0;3013.0;2153.0;2027.0;
672;Eengezinswoningen;Overijssel;2000;349;82;85;40;31.0;31.0;32.0;23.0;26.0;;34098;8035;8275;3880;3006.0;3009.0;3132.0;2238.0;2522.0;
673;Eengezinswoningen;Overijssel;2001;352;82;84;40;31.0;31.0;32.0;23.0;26.0;4.0;36992;8612;8882;4176;3235.0;3238.0;3371.0;2409.0;2699.0;371.0
674;Eengezinswoningen;Overijssel;2002;355;82;84;40;31.0;31.0;32.0;23.0;26.0;8.0;39336;9030;9319;4398;3406.0;3399.0;3550.0;2536.0;2842.0;855.0
675;Eengezinswoningen;Overijssel;2003;357;81;84;40;31.0;31.0;32.0;23.0;26.0;11.0;43986;9971;10297;4884;3787.0;3779.0;3944.0;2820.0;3160.0;1344.0
676;Eengezinswoningen;Flevoland;1971;4;0;3;1;;;;;;;89;0;77;12;;;;;;
677;Eengezinswoningen;Flevoland;1975;8;0;3;4;;;;;;;269;0;115;154;;;;;;
678;Eengezinswoningen;Flevoland;1980;19;0;3;4;11.0;;;;;;1028;0;177;236;615.0;;;;;
679;Eengezinswoningen;Flevoland;1981;22;0;3;4;11.0;4.0;;;;;1309;0;188;251;655.0;215.0;;;;
680;Eengezinswoningen;Flevoland;1982;27;0;3;4;11.0;8.0;;;;;1615;0;190;254;662.0;510.0;;;;
681;Eengezinswoningen;Flevoland;1983;31;0;3;4;11.0;12.0;;;;;1813;0;188;251;655.0;719.0;;;;
682;Eengezinswoningen;Flevoland;1984;34;0;3;4;11.0;15.0;;;;;1970;0;186;249;649.0;887.0;;;;
683;Eengezinswoningen;Flevoland;1985;38;0;3;4;11.0;19.0;;;;;2175;0;184;246;643.0;1103.0;;;;
684;Eengezinswoningen;Flevoland;1986;40;0;3;4;11.0;19.0;2.0;;;;2267;0;184;246;643.0;1103.0;92.0;;;
685;Eengezinswoningen;Flevoland;1987;57;1;11;7;13.0;20.0;5.0;;;;3304;42;637;386;785.0;1183.0;271.0;;;
686;Eengezinswoningen;Flevoland;1988;61;1;11;7;13.0;20.0;8.0;;;;3701;44;675;408;832.0;1253.0;489.0;;;
687;Eengezinswoningen;Flevoland;1989;64;1;11;7;13.0;20.0;11.0;;;;3985;45;687;416;847.0;1274.0;715.0;;;
688;Eengezinswoningen;Flevoland;1990;67;1;11;7;13.0;20.0;15.0;;;;4219;44;709;428;843.0;1282.0;914.0;;;
689;Eengezinswoningen;Flevoland;1991;70;1;11;7;13.0;20.0;15.0;3.0;;;4591;45;734;443;873.0;1329.0;947.0;221.0;;
690;Eengezinswoningen;Flevoland;1992;74;1;11;7;13.0;20.0;15.0;7.0;;;4888;46;744;451;888.0;1351.0;963.0;445.0;;
691;Eengezinswoningen;Flevoland;1993;77;1;11;7;13.0;20.0;15.0;10.0;;;5370;48;781;472;934.0;1421.0;1012.0;701.0;;
692;Eengezinswoningen;Flevoland;1994;80;1;11;7;13.0;20.0;15.0;13.0;;;5676;49;794;480;949.0;1444.0;1029.0;932.0;;
693;Eengezinswoningen;Flevoland;1995;83;1;11;7;13.0;20.0;15.0;16.0;;;6132;51;823;500;987.0;1502.0;1070.0;1200.0;;
694;Eengezinswoningen;Flevoland;1996;88;1;11;7;13.0;20.0;15.0;16.0;4.0;;6597;52;841;510;1010.0;1536.0;1095.0;1227.0;325.0;
695;Eengezinswoningen;Flevoland;1997;91;1;11;7;13.0;20.0;15.0;16.0;8.0;;7095;54;872;529;1047.0;1594.0;1136.0;1274.0;589.0;
696;Eengezinswoningen;Flevoland;1998;96;1;11;7;13.0;20.0;15.0;16.0;13.0;;7806;56;898;552;1093.0;1659.0;1186.0;1329.0;1034.0;
697;Eengezinswoningen;Flevoland;1999;100;1;11;7;13.0;20.0;15.0;16.0;17.0;;8626;59;941;583;1154.0;1751.0;1252.0;1403.0;1484.0;
698;Eengezinswoningen;Flevoland;2000;103;1;11;7;13.0;20.0;15.0;16.0;21.0;;9267;61;977;605;1199.0;1820.0;1301.0;1458.0;1844.0;
699;Eengezinswoningen;Flevoland;2001;108;1;11;7;13.0;20.0;15.0;16.0;21.0;4.0;10368;66;1049;651;1291.0;1958.0;1400.0;1569.0;1987.0;398.0
700;Eengezinswoningen;Flevoland;2002;111;1;11;7;13.0;20.0;15.0;16.0;21.0;8.0;11275;69;1096;686;1331.0;2060.0;1475.0;1653.0;2093.0;812.0
701;Eengezinswoningen;Flevoland;2003;114;1;11;7;13.0;20.0;15.0;16.0;21.0;11.0;12836;77;1217;762;1435.0;2287.0;1639.0;1838.0;2327.0;1255.0
702;Eengezinswoningen;Gelderland;1971;334;147;174;13;;;;;;;9244;4437;4455;351;;;;;;
703;Eengezinswoningen;Gelderland;1975;389;141;173;75;;;;;;;15974;6353;6636;2986;;;;;;
704;Eengezinswoningen;Gelderland;1980;438;136;173;75;55.0;;;;;;27473;9374;10160;4581;3358.0;;;;;
705;Eengezinswoningen;Gelderland;1981;449;135;173;75;55.0;12.0;;;;;29946;9916;10809;4878;3575.0;769.0;;;;
706;Eengezinswoningen;Gelderland;1982;459;134;172;75;55.0;23.0;;;;;30845;9969;10910;4923;3608.0;1436.0;;;;
707;Eengezinswoningen;Gelderland;1983;470;134;172;75;55.0;34.0;;;;;31193;9827;10800;4874;3574.0;2119.0;;;;
708;Eengezinswoningen;Gelderland;1984;478;133;172;75;55.0;43.0;;;;;31456;9699;10690;4825;3538.0;2703.0;;;;
709;Eengezinswoningen;Gelderland;1985;489;133;172;75;55.0;55.0;;;;;31868;9571;10581;4777;3503.0;3436.0;;;;
710;Eengezinswoningen;Gelderland;1986;498;132;172;75;55.0;55.0;10.0;;;;32471;9536;10575;4777;3503.0;3436.0;644.0;;;
711;Eengezinswoningen;Gelderland;1987;511;132;172;75;55.0;55.0;22.0;;;;33617;9620;10692;4831;3543.0;3476.0;1454.0;;;
712;Eengezinswoningen;Gelderland;1988;521;131;172;75;55.0;55.0;33.0;;;;36390;10141;11321;5118;3753.0;3682.0;2375.0;;;
713;Eengezinswoningen;Gelderland;1989;532;131;172;75;55.0;55.0;44.0;;;;37825;10284;11526;5213;3823.0;3751.0;3228.0;;;
714;Eengezinswoningen;Gelderland;1990;542;130;172;75;55.0;55.0;55.0;;;;38983;9379;12379;5373;3954.0;3952.0;3946.0;;;
715;Eengezinswoningen;Gelderland;1991;551;130;172;75;55.0;55.0;55.0;9.0;;;41042;9692;12822;5570;4099.0;4098.0;4090.0;672.0;;
716;Eengezinswoningen;Gelderland;1992;558;130;172;75;55.0;55.0;55.0;17.0;;;42342;9840;13039;5668;4172.0;4170.0;4163.0;1291.0;;
717;Eengezinswoningen;Gelderland;1993;566;129;172;75;55.0;55.0;55.0;25.0;;;45133;10314;13701;5960;4385.0;4384.0;4376.0;2013.0;;
718;Eengezinswoningen;Gelderland;1994;574;129;172;75;55.0;55.0;55.0;34.0;;;46503;10444;13912;6058;4457.0;4457.0;4448.0;2727.0;;
719;Eengezinswoningen;Gelderland;1995;583;129;172;75;55.0;55.0;55.0;43.0;;;49089;10833;14452;6301;4635.0;4636.0;4627.0;3605.0;;
720;Eengezinswoningen;Gelderland;1996;590;128;171;75;55.0;55.0;55.0;43.0;8.0;;50872;11047;14761;6448;4743.0;4745.0;4736.0;3690.0;702.0;
721;Eengezinswoningen;Gelderland;1997;597;128;171;75;55.0;55.0;55.0;43.0;16.0;;53422;11420;15288;6693;4924.0;4925.0;4917.0;3831.0;1424.0;
722;Eengezinswoningen;Gelderland;1998;604;127;171;75;55.0;55.0;55.0;43.0;24.0;;56408;11885;15927;6986;5139.0;5141.0;5132.0;3999.0;2199.0;
723;Eengezinswoningen;Gelderland;1999;611;127;171;75;55.0;55.0;55.0;43.0;31.0;;60164;12488;16797;7375;5426.0;5428.0;5419.0;4222.0;3009.0;
724;Eengezinswoningen;Gelderland;2000;617;126;170;75;55.0;55.0;55.0;43.0;38.0;;63169;12912;17443;7668;5641.0;5641.0;5635.0;4390.0;3840.0;
725;Eengezinswoningen;Gelderland;2001;622;126;170;75;55.0;55.0;55.0;43.0;37.0;6.0;68535;13838;18741;8252;6071.0;6071.0;6063.0;4725.0;4123.0;651.0
