ID;RegioS;Inkomensverdeling;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
4576;Landgraaf;"1e 10%-groep; minder dan 11 000 euro";1.4;8.0
4577;Landgraaf;"2e 10%-groep; 11 000 tot 14 500 euro";1.7;10.0
4578;Landgraaf;"3e 10%-groep; 14 500 tot 17 600 euro";2.2;12.0
4579;Landgraaf;"4e 10%-groep; 17 600 tot 20 800 euro";1.7;10.0
4580;Landgraaf;"5e 10%-groep; 20 800 tot 24 400 euro";2.0;11.0
4581;Landgraaf;"6e 10%-groep; 24 400 tot 28 600 euro";2.0;11.0
4582;Landgraaf;"7e 10%-groep; 28 600 tot 33 200 euro";2.0;11.0
4583;Landgraaf;"8e 10%-groep; 33 200 tot 39 000 euro";1.9;11.0
4584;Landgraaf;"9e 10%-groep; 39 000 tot 48 600 euro";1.7;10.0
4585;Landgraaf;"10e 10%-groep; meer dan 48 600  euro";1.1;6.0
4586;Landgraaf;"1e 10%-groep; minder dan 11 000 euro";1.4;8.0
4587;Landgraaf;"2e-4e 10%-groep; 11 000 tot 20 800 euro";5.6;32.0
4588;Landgraaf;"5e-8e 10%-groep; 20 800 tot 39 000 euro";7.9;45.0
4589;Landgraaf;"9e-10e 10%-groep; meer dan 39 000 euro";2.8;16.0
4590;Landsmeer;Totaal huishouden;4.2;100.0
4591;Landsmeer;"1e 10%-groep; minder dan 11 000 euro";0.3;6.0
4592;Landsmeer;"2e 10%-groep; 11 000 tot 14 500 euro";0.2;5.0
4593;Landsmeer;"3e 10%-groep; 14 500 tot 17 600 euro";0.3;7.0
4594;Landsmeer;"4e 10%-groep; 17 600 tot 20 800 euro";0.4;9.0
4595;Landsmeer;"5e 10%-groep; 20 800 tot 24 400 euro";0.4;9.0
4596;Landsmeer;"6e 10%-groep; 24 400 tot 28 600 euro";0.3;8.0
4597;Landsmeer;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;9.0
4598;Landsmeer;"8e 10%-groep; 33 200 tot 39 000 euro";0.4;10.0
4599;Landsmeer;"9e 10%-groep; 39 000 tot 48 600 euro";0.7;18.0
4600;Landsmeer;"10e 10%-groep; meer dan 48 600  euro";0.8;18.0
4601;Landsmeer;"1e 10%-groep; minder dan 11 000 euro";0.3;6.0
4602;Landsmeer;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.9;21.0
4603;Landsmeer;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.6;37.0
4604;Landsmeer;"9e-10e 10%-groep; meer dan 39 000 euro";1.5;36.0
4605;Langedijk;Totaal huishouden;9.9;100.0
4606;Langedijk;"1e 10%-groep; minder dan 11 000 euro";0.5;6.0
4607;Langedijk;"2e 10%-groep; 11 000 tot 14 500 euro";0.7;7.0
4608;Langedijk;"3e 10%-groep; 14 500 tot 17 600 euro";0.7;7.0
4609;Langedijk;"4e 10%-groep; 17 600 tot 20 800 euro";1.0;10.0
4610;Langedijk;"5e 10%-groep; 20 800 tot 24 400 euro";1.0;10.0
4611;Langedijk;"6e 10%-groep; 24 400 tot 28 600 euro";1.0;10.0
4612;Langedijk;"7e 10%-groep; 28 600 tot 33 200 euro";1.1;11.0
4613;Langedijk;"8e 10%-groep; 33 200 tot 39 000 euro";1.2;12.0
4614;Langedijk;"9e 10%-groep; 39 000 tot 48 600 euro";1.3;13.0
4615;Langedijk;"10e 10%-groep; meer dan 48 600  euro";1.5;15.0
4616;Langedijk;"1e 10%-groep; minder dan 11 000 euro";0.5;6.0
4617;Langedijk;"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.4;24.0
4618;Langedijk;"5e-8e 10%-groep; 20 800 tot 39 000 euro";4.3;43.0
4619;Langedijk;"9e-10e 10%-groep; meer dan 39 000 euro";2.8;28.0
4620;Laren (NH.);Totaal huishouden;5.5;100.0
4621;Laren (NH.);"1e 10%-groep; minder dan 11 000 euro";0.4;8.0
4622;Laren (NH.);"2e 10%-groep; 11 000 tot 14 500 euro";0.5;9.0
4623;Laren (NH.);"3e 10%-groep; 14 500 tot 17 600 euro";0.4;8.0
4624;Laren (NH.);"4e 10%-groep; 17 600 tot 20 800 euro";0.4;7.0
4625;Laren (NH.);"5e 10%-groep; 20 800 tot 24 400 euro";0.5;10.0
4626;Laren (NH.);"6e 10%-groep; 24 400 tot 28 600 euro";0.4;8.0
4627;Laren (NH.);"7e 10%-groep; 28 600 tot 33 200 euro";0.4;7.0
4628;Laren (NH.);"8e 10%-groep; 33 200 tot 39 000 euro";0.6;10.0
4629;Laren (NH.);"9e 10%-groep; 39 000 tot 48 600 euro";0.6;12.0
4630;Laren (NH.);"10e 10%-groep; meer dan 48 600  euro";1.3;23.0
4631;Laren (NH.);"1e 10%-groep; minder dan 11 000 euro";0.4;8.0
4632;Laren (NH.);"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.3;24.0
4633;Laren (NH.);"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.9;34.0
4634;Laren (NH.);"9e-10e 10%-groep; meer dan 39 000 euro";1.9;34.0
4635;Leek;Totaal huishouden;8.1;100.0
4636;Leek;"1e 10%-groep; minder dan 11 000 euro";0.7;8.0
4637;Leek;"2e 10%-groep; 11 000 tot 14 500 euro";0.8;10.0
4638;Leek;"3e 10%-groep; 14 500 tot 17 600 euro";0.9;11.0
4639;Leek;"4e 10%-groep; 17 600 tot 20 800 euro";0.8;10.0
4640;Leek;"5e 10%-groep; 20 800 tot 24 400 euro";0.9;11.0
4641;Leek;"6e 10%-groep; 24 400 tot 28 600 euro";1.0;12.0
4642;Leek;"7e 10%-groep; 28 600 tot 33 200 euro";0.9;11.0
4643;Leek;"8e 10%-groep; 33 200 tot 39 000 euro";0.8;10.0
4644;Leek;"9e 10%-groep; 39 000 tot 48 600 euro";0.8;10.0
4645;Leek;"10e 10%-groep; meer dan 48 600  euro";0.6;7.0
4646;Leek;"1e 10%-groep; minder dan 11 000 euro";0.7;8.0
4647;Leek;"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.5;31.0
4648;Leek;"5e-8e 10%-groep; 20 800 tot 39 000 euro";3.6;44.0
4649;Leek;"9e-10e 10%-groep; meer dan 39 000 euro";1.4;17.0
4650;Leerdam;Totaal huishouden;8.4;100.0
4651;Leerdam;"1e 10%-groep; minder dan 11 000 euro";0.5;6.0
4652;Leerdam;"2e 10%-groep; 11 000 tot 14 500 euro";0.9;10.0
4653;Leerdam;"3e 10%-groep; 14 500 tot 17 600 euro";0.8;9.0
4654;Leerdam;"4e 10%-groep; 17 600 tot 20 800 euro";0.8;10.0
4655;Leerdam;"5e 10%-groep; 20 800 tot 24 400 euro";0.9;10.0
4656;Leerdam;"6e 10%-groep; 24 400 tot 28 600 euro";1.0;12.0
4657;Leerdam;"7e 10%-groep; 28 600 tot 33 200 euro";0.8;10.0
4658;Leerdam;"8e 10%-groep; 33 200 tot 39 000 euro";0.9;11.0
4659;Leerdam;"9e 10%-groep; 39 000 tot 48 600 euro";0.9;11.0
4660;Leerdam;"10e 10%-groep; meer dan 48 600  euro";0.8;10.0
4661;Leerdam;"1e 10%-groep; minder dan 11 000 euro";0.5;6.0
4662;Leerdam;"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.4;29.0
4663;Leerdam;"5e-8e 10%-groep; 20 800 tot 39 000 euro";3.6;43.0
4664;Leerdam;"9e-10e 10%-groep; meer dan 39 000 euro";1.8;21.0
4665;Leersum;Totaal huishouden;3.2;100.0
4666;Leersum;"1e 10%-groep; minder dan 11 000 euro";0.3;10.0
4667;Leersum;"2e 10%-groep; 11 000 tot 14 500 euro";0.3;8.0
4668;Leersum;"3e 10%-groep; 14 500 tot 17 600 euro";0.2;7.0
4669;Leersum;"4e 10%-groep; 17 600 tot 20 800 euro";0.3;9.0
4670;Leersum;"5e 10%-groep; 20 800 tot 24 400 euro";0.3;9.0
4671;Leersum;"6e 10%-groep; 24 400 tot 28 600 euro";0.3;9.0
4672;Leersum;"7e 10%-groep; 28 600 tot 33 200 euro";0.3;10.0
4673;Leersum;"8e 10%-groep; 33 200 tot 39 000 euro";0.3;10.0
4674;Leersum;"9e 10%-groep; 39 000 tot 48 600 euro";0.3;11.0
4675;Leersum;"10e 10%-groep; meer dan 48 600  euro";0.5;17.0
4676;Leersum;"1e 10%-groep; minder dan 11 000 euro";0.3;10.0
4677;Leersum;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.8;25.0
4678;Leersum;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.2;38.0
4679;Leersum;"9e-10e 10%-groep; meer dan 39 000 euro";0.9;27.0
4680;Leeuwarden;Totaal huishouden;46.6;100.0
4681;Leeuwarden;"1e 10%-groep; minder dan 11 000 euro";8.3;18.0
4682;Leeuwarden;"2e 10%-groep; 11 000 tot 14 500 euro";6.0;13.0
4683;Leeuwarden;"3e 10%-groep; 14 500 tot 17 600 euro";5.5;12.0
4684;Leeuwarden;"4e 10%-groep; 17 600 tot 20 800 euro";5.0;11.0
4685;Leeuwarden;"5e 10%-groep; 20 800 tot 24 400 euro";4.6;10.0
4686;Leeuwarden;"6e 10%-groep; 24 400 tot 28 600 euro";4.6;10.0
4687;Leeuwarden;"7e 10%-groep; 28 600 tot 33 200 euro";3.7;8.0
4688;Leeuwarden;"8e 10%-groep; 33 200 tot 39 000 euro";3.6;8.0
4689;Leeuwarden;"9e 10%-groep; 39 000 tot 48 600 euro";3.0;6.0
4690;Leeuwarden;"10e 10%-groep; meer dan 48 600  euro";2.2;5.0
4691;Leeuwarden;"1e 10%-groep; minder dan 11 000 euro";8.3;18.0
4692;Leeuwarden;"2e-4e 10%-groep; 11 000 tot 20 800 euro";16.5;36.0
4693;Leeuwarden;"5e-8e 10%-groep; 20 800 tot 39 000 euro";16.5;35.0
4694;Leeuwarden;"9e-10e 10%-groep; meer dan 39 000 euro";5.2;11.0
4695;Leeuwarderadeel;Totaal huishouden;4.2;100.0
4696;Leeuwarderadeel;"1e 10%-groep; minder dan 11 000 euro";0.3;7.0
4697;Leeuwarderadeel;"2e 10%-groep; 11 000 tot 14 500 euro";0.3;7.0
4698;Leeuwarderadeel;"3e 10%-groep; 14 500 tot 17 600 euro";0.4;9.0
4699;Leeuwarderadeel;"4e 10%-groep; 17 600 tot 20 800 euro";0.3;8.0
4700;Leeuwarderadeel;"5e 10%-groep; 20 800 tot 24 400 euro";0.5;12.0
4701;Leeuwarderadeel;"6e 10%-groep; 24 400 tot 28 600 euro";0.5;13.0
4702;Leeuwarderadeel;"7e 10%-groep; 28 600 tot 33 200 euro";0.5;13.0
4703;Leeuwarderadeel;"8e 10%-groep; 33 200 tot 39 000 euro";0.5;12.0
4704;Leeuwarderadeel;"9e 10%-groep; 39 000 tot 48 600 euro";0.5;13.0
4705;Leeuwarderadeel;"10e 10%-groep; meer dan 48 600  euro";0.3;7.0
4706;Leeuwarderadeel;"1e 10%-groep; minder dan 11 000 euro";0.3;7.0
4707;Leeuwarderadeel;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.0;24.0
4708;Leeuwarderadeel;"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.1;49.0
4709;Leeuwarderadeel;"9e-10e 10%-groep; meer dan 39 000 euro";0.9;20.0
4710;Leiden;Totaal huishouden;59.9;100.0
4711;Leiden;"1e 10%-groep; minder dan 11 000 euro";11.6;19.0
4712;Leiden;"2e 10%-groep; 11 000 tot 14 500 euro";6.4;11.0
4713;Leiden;"3e 10%-groep; 14 500 tot 17 600 euro";5.8;10.0
4714;Leiden;"4e 10%-groep; 17 600 tot 20 800 euro";5.6;9.0
4715;Leiden;"5e 10%-groep; 20 800 tot 24 400 euro";5.3;9.0
4716;Leiden;"6e 10%-groep; 24 400 tot 28 600 euro";4.8;8.0
4717;Leiden;"7e 10%-groep; 28 600 tot 33 200 euro";4.6;8.0
4718;Leiden;"8e 10%-groep; 33 200 tot 39 000 euro";4.8;8.0
4719;Leiden;"9e 10%-groep; 39 000 tot 48 600 euro";5.0;8.0
4720;Leiden;"10e 10%-groep; meer dan 48 600  euro";5.9;10.0
4721;Leiden;"1e 10%-groep; minder dan 11 000 euro";11.6;19.0
4722;Leiden;"2e-4e 10%-groep; 11 000 tot 20 800 euro";17.9;30.0
4723;Leiden;"5e-8e 10%-groep; 20 800 tot 39 000 euro";19.5;33.0
4724;Leiden;"9e-10e 10%-groep; meer dan 39 000 euro";10.9;18.0
4725;Leiderdorp;Totaal huishouden;11.1;100.0
4726;Leiderdorp;"1e 10%-groep; minder dan 11 000 euro";0.6;6.0
4727;Leiderdorp;"2e 10%-groep; 11 000 tot 14 500 euro";0.7;7.0
4728;Leiderdorp;"3e 10%-groep; 14 500 tot 17 600 euro";0.8;7.0
4729;Leiderdorp;"4e 10%-groep; 17 600 tot 20 800 euro";0.9;8.0
4730;Leiderdorp;"5e 10%-groep; 20 800 tot 24 400 euro";1.0;9.0
4731;Leiderdorp;"6e 10%-groep; 24 400 tot 28 600 euro";1.1;10.0
4732;Leiderdorp;"7e 10%-groep; 28 600 tot 33 200 euro";1.2;10.0
4733;Leiderdorp;"8e 10%-groep; 33 200 tot 39 000 euro";1.4;13.0
4734;Leiderdorp;"9e 10%-groep; 39 000 tot 48 600 euro";1.6;15.0
4735;Leiderdorp;"10e 10%-groep; meer dan 48 600  euro";1.7;15.0
4736;Leiderdorp;"1e 10%-groep; minder dan 11 000 euro";0.6;6.0
4737;Leiderdorp;"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.4;22.0
4738;Leiderdorp;"5e-8e 10%-groep; 20 800 tot 39 000 euro";4.7;42.0
4739;Leiderdorp;"9e-10e 10%-groep; meer dan 39 000 euro";3.3;30.0
4740;Leidschendam-Voorburg;Totaal huishouden;34.9;100.0
4741;Leidschendam-Voorburg;"1e 10%-groep; minder dan 11 000 euro";2.2;6.0
4742;Leidschendam-Voorburg;"2e 10%-groep; 11 000 tot 14 500 euro";2.9;8.0
4743;Leidschendam-Voorburg;"3e 10%-groep; 14 500 tot 17 600 euro";3.5;10.0
4744;Leidschendam-Voorburg;"4e 10%-groep; 17 600 tot 20 800 euro";3.5;10.0
4745;Leidschendam-Voorburg;"5e 10%-groep; 20 800 tot 24 400 euro";3.4;10.0
4746;Leidschendam-Voorburg;"6e 10%-groep; 24 400 tot 28 600 euro";3.7;11.0
4747;Leidschendam-Voorburg;"7e 10%-groep; 28 600 tot 33 200 euro";3.2;9.0
4748;Leidschendam-Voorburg;"8e 10%-groep; 33 200 tot 39 000 euro";3.6;10.0
4749;Leidschendam-Voorburg;"9e 10%-groep; 39 000 tot 48 600 euro";3.7;10.0
4750;Leidschendam-Voorburg;"10e 10%-groep; meer dan 48 600  euro";5.2;15.0
4751;Leidschendam-Voorburg;"1e 10%-groep; minder dan 11 000 euro";2.2;6.0
4752;Leidschendam-Voorburg;"2e-4e 10%-groep; 11 000 tot 20 800 euro";10.0;29.0
4753;Leidschendam-Voorburg;"5e-8e 10%-groep; 20 800 tot 39 000 euro";13.9;40.0
4754;Leidschendam-Voorburg;"9e-10e 10%-groep; meer dan 39 000 euro";8.8;25.0
4755;Lelystad;Totaal huishouden;30.1;100.0
4756;Lelystad;"1e 10%-groep; minder dan 11 000 euro";2.6;9.0
4757;Lelystad;"2e 10%-groep; 11 000 tot 14 500 euro";3.0;10.0
4758;Lelystad;"3e 10%-groep; 14 500 tot 17 600 euro";3.3;11.0
4759;Lelystad;"4e 10%-groep; 17 600 tot 20 800 euro";3.1;10.0
4760;Lelystad;"5e 10%-groep; 20 800 tot 24 400 euro";3.2;11.0
4761;Lelystad;"6e 10%-groep; 24 400 tot 28 600 euro";3.3;11.0
4762;Lelystad;"7e 10%-groep; 28 600 tot 33 200 euro";3.3;11.0
4763;Lelystad;"8e 10%-groep; 33 200 tot 39 000 euro";3.0;10.0
4764;Lelystad;"9e 10%-groep; 39 000 tot 48 600 euro";2.8;9.0
4765;Lelystad;"10e 10%-groep; meer dan 48 600  euro";2.4;8.0
4766;Lelystad;"1e 10%-groep; minder dan 11 000 euro";2.6;9.0
4767;Lelystad;"2e-4e 10%-groep; 11 000 tot 20 800 euro";9.4;31.0
4768;Lelystad;"5e-8e 10%-groep; 20 800 tot 39 000 euro";12.9;43.0
4769;Lelystad;"9e-10e 10%-groep; meer dan 39 000 euro";5.3;18.0
4770;Lemsterland;Totaal huishouden;5.5;100.0
4771;Lemsterland;"1e 10%-groep; minder dan 11 000 euro";0.5;10.0
4772;Lemsterland;"2e 10%-groep; 11 000 tot 14 500 euro";0.5;10.0
4773;Lemsterland;"3e 10%-groep; 14 500 tot 17 600 euro";0.6;11.0
4774;Lemsterland;"4e 10%-groep; 17 600 tot 20 800 euro";0.6;11.0
4775;Lemsterland;"5e 10%-groep; 20 800 tot 24 400 euro";0.5;9.0
4776;Lemsterland;"6e 10%-groep; 24 400 tot 28 600 euro";0.5;9.0
4777;Lemsterland;"7e 10%-groep; 28 600 tot 33 200 euro";0.6;11.0
4778;Lemsterland;"8e 10%-groep; 33 200 tot 39 000 euro";0.6;11.0
4779;Lemsterland;"9e 10%-groep; 39 000 tot 48 600 euro";0.5;9.0
4780;Lemsterland;"10e 10%-groep; meer dan 48 600  euro";0.5;8.0
4781;Lemsterland;"1e 10%-groep; minder dan 11 000 euro";0.5;10.0
4782;Lemsterland;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.7;32.0
4783;Lemsterland;"5e-8e 10%-groep; 20 800 tot 39 000 euro";2.2;41.0
4784;Lemsterland;"9e-10e 10%-groep; meer dan 39 000 euro";1.0;18.0
4785;Leusden;Totaal huishouden;11.9;100.0
4786;Leusden;"1e 10%-groep; minder dan 11 000 euro";0.6;5.0
4787;Leusden;"2e 10%-groep; 11 000 tot 14 500 euro";0.6;5.0
4788;Leusden;"3e 10%-groep; 14 500 tot 17 600 euro";0.9;7.0
4789;Leusden;"4e 10%-groep; 17 600 tot 20 800 euro";0.9;8.0
4790;Leusden;"5e 10%-groep; 20 800 tot 24 400 euro";1.1;9.0
4791;Leusden;"6e 10%-groep; 24 400 tot 28 600 euro";1.1;9.0
4792;Leusden;"7e 10%-groep; 28 600 tot 33 200 euro";1.3;11.0
4793;Leusden;"8e 10%-groep; 33 200 tot 39 000 euro";1.5;13.0
4794;Leusden;"9e 10%-groep; 39 000 tot 48 600 euro";1.8;15.0
4795;Leusden;"10e 10%-groep; meer dan 48 600  euro";2.1;18.0
4796;Leusden;"1e 10%-groep; minder dan 11 000 euro";0.6;5.0
4797;Leusden;"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.4;21.0
4798;Leusden;"5e-8e 10%-groep; 20 800 tot 39 000 euro";5.0;42.0
4799;Leusden;"9e-10e 10%-groep; meer dan 39 000 euro";3.9;33.0
4800;Liemeer;Totaal huishouden;2.8;100.0
4801;Liemeer;"1e 10%-groep; minder dan 11 000 euro";0.5;17.0
4802;Liemeer;"2e 10%-groep; 11 000 tot 14 500 euro";0.3;11.0
4803;Liemeer;"3e 10%-groep; 14 500 tot 17 600 euro";0.2;7.0
4804;Liemeer;"4e 10%-groep; 17 600 tot 20 800 euro";0.2;7.0
4805;Liemeer;"5e 10%-groep; 20 800 tot 24 400 euro";0.3;10.0
4806;Liemeer;"6e 10%-groep; 24 400 tot 28 600 euro";0.2;8.0
4807;Liemeer;"7e 10%-groep; 28 600 tot 33 200 euro";0.2;8.0
4808;Liemeer;"8e 10%-groep; 33 200 tot 39 000 euro";0.3;9.0
4809;Liemeer;"9e 10%-groep; 39 000 tot 48 600 euro";0.3;10.0
4810;Liemeer;"10e 10%-groep; meer dan 48 600  euro";0.4;14.0
4811;Liemeer;"1e 10%-groep; minder dan 11 000 euro";0.5;17.0
4812;Liemeer;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.7;24.0
4813;Liemeer;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.0;35.0
4814;Liemeer;"9e-10e 10%-groep; meer dan 39 000 euro";0.7;25.0
4815;Liesveld;Totaal huishouden;3.5;100.0
4816;Liesveld;"1e 10%-groep; minder dan 11 000 euro";0.2;5.0
4817;Liesveld;"2e 10%-groep; 11 000 tot 14 500 euro";0.2;6.0
4818;Liesveld;"3e 10%-groep; 14 500 tot 17 600 euro";0.2;6.0
4819;Liesveld;"4e 10%-groep; 17 600 tot 20 800 euro";0.4;10.0
4820;Liesveld;"5e 10%-groep; 20 800 tot 24 400 euro";0.3;8.0
4821;Liesveld;"6e 10%-groep; 24 400 tot 28 600 euro";0.4;12.0
4822;Liesveld;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;13.0
4823;Liesveld;"8e 10%-groep; 33 200 tot 39 000 euro";0.5;14.0
4824;Liesveld;"9e 10%-groep; 39 000 tot 48 600 euro";0.4;12.0
4825;Liesveld;"10e 10%-groep; meer dan 48 600  euro";0.4;13.0
4826;Liesveld;"1e 10%-groep; minder dan 11 000 euro";0.2;5.0
4827;Liesveld;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.8;23.0
4828;Liesveld;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.6;47.0
4829;Liesveld;"9e-10e 10%-groep; meer dan 39 000 euro";0.9;25.0
4830;Lingewaal;Totaal huishouden;4.1;100.0
4831;Lingewaal;"1e 10%-groep; minder dan 11 000 euro";0.2;5.0
4832;Lingewaal;"2e 10%-groep; 11 000 tot 14 500 euro";0.3;8.0
4833;Lingewaal;"3e 10%-groep; 14 500 tot 17 600 euro";0.2;5.0
4834;Lingewaal;"4e 10%-groep; 17 600 tot 20 800 euro";0.4;9.0
4835;Lingewaal;"5e 10%-groep; 20 800 tot 24 400 euro";0.5;11.0
4836;Lingewaal;"6e 10%-groep; 24 400 tot 28 600 euro";0.5;11.0
4837;Lingewaal;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;11.0
4838;Lingewaal;"8e 10%-groep; 33 200 tot 39 000 euro";0.6;14.0
4839;Lingewaal;"9e 10%-groep; 39 000 tot 48 600 euro";0.6;14.0
4840;Lingewaal;"10e 10%-groep; meer dan 48 600  euro";0.5;12.0
4841;Lingewaal;"1e 10%-groep; minder dan 11 000 euro";0.2;5.0
4842;Lingewaal;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.9;23.0
4843;Lingewaal;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.9;47.0
4844;Lingewaal;"9e-10e 10%-groep; meer dan 39 000 euro";1.1;25.0
4845;Lingewaard;Totaal huishouden;17.0;100.0
4846;Lingewaard;"1e 10%-groep; minder dan 11 000 euro";0.7;4.0
4847;Lingewaard;"2e 10%-groep; 11 000 tot 14 500 euro";1.4;8.0
4848;Lingewaard;"3e 10%-groep; 14 500 tot 17 600 euro";1.5;9.0
4849;Lingewaard;"4e 10%-groep; 17 600 tot 20 800 euro";1.6;10.0
4850;Lingewaard;"5e 10%-groep; 20 800 tot 24 400 euro";1.7;10.0
4851;Lingewaard;"6e 10%-groep; 24 400 tot 28 600 euro";1.9;11.0
4852;Lingewaard;"7e 10%-groep; 28 600 tot 33 200 euro";2.1;12.0
4853;Lingewaard;"8e 10%-groep; 33 200 tot 39 000 euro";2.1;12.0
4854;Lingewaard;"9e 10%-groep; 39 000 tot 48 600 euro";2.1;12.0
4855;Lingewaard;"10e 10%-groep; meer dan 48 600  euro";1.9;11.0
4856;Lingewaard;"1e 10%-groep; minder dan 11 000 euro";0.7;4.0
4857;Lingewaard;"2e-4e 10%-groep; 11 000 tot 20 800 euro";4.5;26.0
4858;Lingewaard;"5e-8e 10%-groep; 20 800 tot 39 000 euro";7.8;46.0
4859;Lingewaard;"9e-10e 10%-groep; meer dan 39 000 euro";4.0;23.0
4860;Lisse;Totaal huishouden;9.0;100.0
4861;Lisse;"1e 10%-groep; minder dan 11 000 euro";0.5;5.0
4862;Lisse;"2e 10%-groep; 11 000 tot 14 500 euro";0.7;8.0
4863;Lisse;"3e 10%-groep; 14 500 tot 17 600 euro";0.7;8.0
4864;Lisse;"4e 10%-groep; 17 600 tot 20 800 euro";0.9;10.0
4865;Lisse;"5e 10%-groep; 20 800 tot 24 400 euro";0.9;10.0
4866;Lisse;"6e 10%-groep; 24 400 tot 28 600 euro";1.0;11.0
4867;Lisse;"7e 10%-groep; 28 600 tot 33 200 euro";1.0;11.0
4868;Lisse;"8e 10%-groep; 33 200 tot 39 000 euro";1.1;12.0
4869;Lisse;"9e 10%-groep; 39 000 tot 48 600 euro";1.1;12.0
4870;Lisse;"10e 10%-groep; meer dan 48 600  euro";1.2;13.0
4871;Lisse;"1e 10%-groep; minder dan 11 000 euro";0.5;5.0
4872;Lisse;"2e-4e 10%-groep; 11 000 tot 20 800 euro";2.3;26.0
4873;Lisse;"5e-8e 10%-groep; 20 800 tot 39 000 euro";3.9;44.0
4874;Lisse;"9e-10e 10%-groep; meer dan 39 000 euro";2.3;25.0
4875;Lith;Totaal huishouden;2.4;100.0
4876;Lith;"1e 10%-groep; minder dan 11 000 euro";0.2;8.0
4877;Lith;"2e 10%-groep; 11 000 tot 14 500 euro";0.1;6.0
4878;Lith;"3e 10%-groep; 14 500 tot 17 600 euro";0.1;6.0
4879;Lith;"4e 10%-groep; 17 600 tot 20 800 euro";0.2;8.0
4880;Lith;"5e 10%-groep; 20 800 tot 24 400 euro";0.2;8.0
4881;Lith;"6e 10%-groep; 24 400 tot 28 600 euro";0.2;9.0
4882;Lith;"7e 10%-groep; 28 600 tot 33 200 euro";0.2;10.0
4883;Lith;"8e 10%-groep; 33 200 tot 39 000 euro";0.3;14.0
4884;Lith;"9e 10%-groep; 39 000 tot 48 600 euro";0.4;16.0
4885;Lith;"10e 10%-groep; meer dan 48 600  euro";0.3;13.0
4886;Lith;"1e 10%-groep; minder dan 11 000 euro";0.2;8.0
4887;Lith;"2e-4e 10%-groep; 11 000 tot 20 800 euro";0.5;20.0
4888;Lith;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.0;42.0
4889;Lith;"9e-10e 10%-groep; meer dan 39 000 euro";0.7;29.0
4890;Littenseradiel;Totaal huishouden;4.2;100.0
4891;Littenseradiel;"1e 10%-groep; minder dan 11 000 euro";0.3;6.0
4892;Littenseradiel;"2e 10%-groep; 11 000 tot 14 500 euro";0.5;11.0
4893;Littenseradiel;"3e 10%-groep; 14 500 tot 17 600 euro";0.4;10.0
4894;Littenseradiel;"4e 10%-groep; 17 600 tot 20 800 euro";0.5;11.0
4895;Littenseradiel;"5e 10%-groep; 20 800 tot 24 400 euro";0.4;10.0
4896;Littenseradiel;"6e 10%-groep; 24 400 tot 28 600 euro";0.5;12.0
4897;Littenseradiel;"7e 10%-groep; 28 600 tot 33 200 euro";0.4;10.0
4898;Littenseradiel;"8e 10%-groep; 33 200 tot 39 000 euro";0.5;11.0
4899;Littenseradiel;"9e 10%-groep; 39 000 tot 48 600 euro";0.4;10.0
4900;Littenseradiel;"10e 10%-groep; meer dan 48 600  euro";0.4;9.0
4901;Littenseradiel;"1e 10%-groep; minder dan 11 000 euro";0.3;6.0
4902;Littenseradiel;"2e-4e 10%-groep; 11 000 tot 20 800 euro";1.3;32.0
4903;Littenseradiel;"5e-8e 10%-groep; 20 800 tot 39 000 euro";1.8;43.0
4904;Littenseradiel;"9e-10e 10%-groep; meer dan 39 000 euro";0.8;19.0
4905;Lochem;Totaal huishouden;13.6;100.0
4906;Lochem;"1e 10%-groep; minder dan 11 000 euro";0.8;6.0
4907;Lochem;"2e 10%-groep; 11 000 tot 14 500 euro";1.1;8.0
4908;Lochem;"3e 10%-groep; 14 500 tot 17 600 euro";1.0;8.0
4909;Lochem;"4e 10%-groep; 17 600 tot 20 800 euro";1.2;9.0
4910;Lochem;"5e 10%-groep; 20 800 tot 24 400 euro";1.3;10.0
4911;Lochem;"6e 10%-groep; 24 400 tot 28 600 euro";1.5;11.0
