ID;Geslacht;Leeftijd;RegioSSituatie2013;Perioden;TotaleBevolking_1
4812;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2020;193.7
4813;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2021;192.3
4814;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2022;192.1
4815;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2023;193.0
4816;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2024;194.1
4817;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2025;195.3
4818;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2026;196.6
4819;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2027;198.0
4820;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2028;199.1
4821;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2029;200.2
4822;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2030;201.4
4823;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2031;202.5
4824;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2032;203.5
4825;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2033;204.7
4826;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2034;205.6
4827;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2035;206.6
4828;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2036;207.3
4829;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2037;207.7
4830;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2038;207.9
4831;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2039;208.1
4832;Totaal mannen en vrouwen;5 tot 10 jaar;Oost-Nederland (LD);2040;207.8
4833;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2014;449.3
4834;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2015;447.9
4835;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2016;449.7
4836;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2017;450.5
4837;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2018;450.0
4838;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2019;447.9
4839;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2020;445.9
4840;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2021;444.5
4841;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2022;445.5
4842;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2023;448.8
4843;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2024;452.5
4844;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2025;456.3
4845;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2026;459.5
4846;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2027;462.9
4847;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2028;465.7
4848;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2029;467.8
4849;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2030;469.9
4850;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2031;471.5
4851;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2032;472.4
4852;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2033;472.9
4853;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2034;473.6
4854;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2035;473.7
4855;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2036;474.1
4856;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2037;474.5
4857;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2038;474.8
4858;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2039;474.2
4859;Totaal mannen en vrouwen;5 tot 10 jaar;West-Nederland (LD);2040;473.8
4860;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2014;183.6
4861;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2015;180.9
4862;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2016;179.9
4863;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2017;178.3
4864;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2018;177.3
4865;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2019;176.1
4866;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2020;174.9
4867;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2021;174.6
4868;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2022;175.4
4869;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2023;176.9
4870;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2024;178.3
4871;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2025;180.0
4872;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2026;181.5
4873;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2027;182.6
4874;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2028;183.6
4875;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2029;184.8
4876;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2030;185.4
4877;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2031;186.2
4878;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2032;186.8
4879;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2033;187.4
4880;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2034;187.6
4881;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2035;187.9
4882;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2036;187.8
4883;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2037;187.6
4884;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2038;187.0
4885;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2039;186.5
4886;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Nederland (LD);2040;185.7
4887;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2014;28.5
4888;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2015;28.2
4889;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2016;27.9
4890;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2017;27.8
4891;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2018;27.4
4892;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2019;26.9
4893;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2020;26.4
4894;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2021;26.1
4895;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2022;25.9
4896;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2023;26.2
4897;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2024;26.6
4898;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2025;27.1
4899;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2026;27.6
4900;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2027;28.0
4901;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2028;28.4
4902;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2029;28.8
4903;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2030;29.1
4904;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2031;29.4
4905;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2032;29.7
4906;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2033;29.8
4907;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2034;29.9
4908;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2035;30.1
4909;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2036;30.2
4910;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2037;30.1
4911;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2038;30.0
4912;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2039;29.9
4913;Totaal mannen en vrouwen;5 tot 10 jaar;Groningen (PV);2040;29.7
4914;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2014;37.0
4915;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2015;36.3
4916;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2016;35.8
4917;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2017;35.1
4918;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2018;34.3
4919;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2019;33.5
4920;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2020;32.7
4921;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2021;32.1
4922;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2022;32.0
4923;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2023;32.0
4924;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2024;32.2
4925;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2025;32.3
4926;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2026;32.4
4927;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2027;32.5
4928;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2028;32.6
4929;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2029;32.6
4930;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2030;32.8
4931;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2031;32.9
4932;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2032;33.0
4933;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2033;33.1
4934;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2034;33.3
4935;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2035;33.4
4936;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2036;33.3
4937;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2037;33.3
4938;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2038;33.4
4939;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2039;33.1
4940;Totaal mannen en vrouwen;5 tot 10 jaar;Friesland (PV);2040;33.1
4941;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2014;27.1
4942;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2015;26.6
4943;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2016;26.0
4944;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2017;25.5
4945;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2018;25.0
4946;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2019;24.6
4947;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2020;24.0
4948;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2021;23.6
4949;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2022;23.3
4950;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2023;23.3
4951;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2024;23.4
4952;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2025;23.5
4953;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2026;23.6
4954;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2027;23.8
4955;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2028;24.0
4956;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2029;24.2
4957;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2030;24.5
4958;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2031;24.7
4959;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2032;25.0
4960;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2033;25.3
4961;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2034;25.5
4962;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2035;25.5
4963;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2036;25.6
4964;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2037;25.7
4965;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2038;25.6
4966;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2039;25.6
4967;Totaal mannen en vrouwen;5 tot 10 jaar;Drenthe (PV);2040;25.5
4968;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2014;69.0
4969;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2015;68.0
4970;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2016;67.2
4971;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2017;66.1
4972;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2018;65.1
4973;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2019;64.1
4974;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2020;63.3
4975;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2021;62.7
4976;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2022;62.5
4977;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2023;62.7
4978;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2024;63.0
4979;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2025;63.2
4980;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2026;63.3
4981;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2027;63.5
4982;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2028;63.6
4983;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2029;63.7
4984;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2030;63.8
4985;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2031;64.1
4986;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2032;64.3
4987;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2033;64.4
4988;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2034;64.6
4989;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2035;64.8
4990;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2036;64.8
4991;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2037;64.8
4992;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2038;64.8
4993;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2039;64.8
4994;Totaal mannen en vrouwen;5 tot 10 jaar;Overijssel (PV);2040;64.6
4995;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2014;27.2
4996;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2015;27.1
4997;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2016;27.2
4998;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2017;27.1
4999;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2018;27.2
5000;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2019;27.2
5001;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2020;27.2
5002;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2021;27.1
5003;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2022;27.3
5004;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2023;27.5
5005;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2024;27.9
5006;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2025;28.2
5007;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2026;28.7
5008;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2027;29.0
5009;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2028;29.4
5010;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2029;29.8
5011;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2030;30.3
5012;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2031;30.7
5013;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2032;31.0
5014;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2033;31.4
5015;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2034;31.8
5016;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2035;32.3
5017;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2036;32.7
5018;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2037;33.1
5019;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2038;33.4
5020;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2039;33.7
5021;Totaal mannen en vrouwen;5 tot 10 jaar;Flevoland (PV);2040;34.0
5022;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2014;113.4
5023;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2015;111.1
5024;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2016;109.6
5025;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2017;107.6
5026;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2018;106.3
5027;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2019;104.6
5028;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2020;103.1
5029;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2021;102.5
5030;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2022;102.3
5031;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2023;102.7
5032;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2024;103.2
5033;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2025;103.9
5034;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2026;104.7
5035;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2027;105.5
5036;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2028;106.0
5037;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2029;106.7
5038;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2030;107.4
5039;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2031;107.8
5040;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2032;108.3
5041;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2033;108.9
5042;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2034;109.3
5043;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2035;109.6
5044;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2036;109.8
5045;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2037;109.9
5046;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2038;109.7
5047;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2039;109.6
5048;Totaal mannen en vrouwen;5 tot 10 jaar;Gelderland (PV);2040;109.2
5049;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2014;76.4
5050;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2015;75.9
5051;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2016;76.0
5052;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2017;75.4
5053;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2018;74.4
5054;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2019;73.6
5055;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2020;72.8
5056;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2021;72.2
5057;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2022;72.5
5058;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2023;73.4
5059;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2024;74.2
5060;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2025;75.1
5061;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2026;76.0
5062;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2027;76.9
5063;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2028;77.5
5064;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2029;78.3
5065;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2030;79.0
5066;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2031;79.4
5067;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2032;79.6
5068;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2033;80.0
5069;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2034;80.1
5070;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2035;80.2
5071;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2036;80.3
5072;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2037;80.5
5073;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2038;80.6
5074;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2039;80.4
5075;Totaal mannen en vrouwen;5 tot 10 jaar;Utrecht (PV);2040;80.3
5076;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2014;151.5
5077;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2015;151.3
5078;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2016;151.7
5079;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2017;152.0
5080;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2018;151.8
5081;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2019;151.4
5082;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2020;150.7
5083;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2021;150.1
5084;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2022;150.8
5085;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2023;151.8
5086;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2024;153.1
5087;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2025;154.3
5088;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2026;155.4
5089;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2027;156.6
5090;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2028;157.6
5091;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2029;158.4
5092;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2030;159.1
5093;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2031;159.7
5094;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2032;160.0
5095;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2033;160.0
5096;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2034;160.3
5097;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2035;160.4
5098;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2036;160.8
5099;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2037;160.8
5100;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2038;160.9
5101;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2039;160.8
5102;Totaal mannen en vrouwen;5 tot 10 jaar;Noord-Holland (PV);2040;160.7
5103;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2014;201.3
5104;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2015;201.2
5105;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2016;202.7
5106;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2017;203.9
5107;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2018;204.9
5108;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2019;204.4
5109;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2020;204.2
5110;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2021;204.0
5111;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2022;204.4
5112;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2023;205.7
5113;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2024;207.3
5114;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2025;208.9
5115;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2026;210.1
5116;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2027;211.3
5117;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2028;212.4
5118;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2029;212.8
5119;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2030;213.4
5120;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2031;213.7
5121;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2032;214.0
5122;Totaal mannen en vrouwen;5 tot 10 jaar;Zuid-Holland (PV);2033;214.0
