ID;LeeftijdReferentiepersoon;KinderenInHuishouden;Perioden;Paren_1;Eenouderhuishoudens_2
508;20 tot 25 jaar;Geen kinderen;2027;46981;
509;20 tot 25 jaar;Geen kinderen;2028;46364;
510;20 tot 25 jaar;Geen kinderen;2029;45074;
511;20 tot 25 jaar;Geen kinderen;2030;43744;
512;20 tot 25 jaar;Geen kinderen;2031;42548;
513;20 tot 25 jaar;Geen kinderen;2032;41527;
514;20 tot 25 jaar;Geen kinderen;2033;41061;
515;20 tot 25 jaar;Geen kinderen;2034;40272;
516;20 tot 25 jaar;Geen kinderen;2035;39511;
517;20 tot 25 jaar;Geen kinderen;2036;38731;
518;20 tot 25 jaar;Geen kinderen;2037;38125;
519;20 tot 25 jaar;Geen kinderen;2038;37723;
520;20 tot 25 jaar;Geen kinderen;2039;37569;
521;20 tot 25 jaar;Geen kinderen;2040;37189;
522;20 tot 25 jaar;Geen kinderen;2041;37037;
523;20 tot 25 jaar;Geen kinderen;2042;36807;
524;20 tot 25 jaar;Geen kinderen;2043;36686;
525;20 tot 25 jaar;Geen kinderen;2044;36703;
526;20 tot 25 jaar;Geen kinderen;2045;36671;
527;20 tot 25 jaar;Geen kinderen;2046;36716;
528;20 tot 25 jaar;Geen kinderen;2047;35794;
529;20 tot 25 jaar;Geen kinderen;2048;35701;
530;20 tot 25 jaar;Geen kinderen;2049;35900;
531;20 tot 25 jaar;Geen kinderen;2050;36217;
532;20 tot 25 jaar;Geen kinderen;2051;36753;
533;20 tot 25 jaar;Geen kinderen;2052;37474;
534;20 tot 25 jaar;Geen kinderen;2053;38263;
535;20 tot 25 jaar;Geen kinderen;2054;39079;
536;20 tot 25 jaar;Geen kinderen;2055;39844;
537;20 tot 25 jaar;Geen kinderen;2056;40496;
538;20 tot 25 jaar;Geen kinderen;2057;41044;
539;20 tot 25 jaar;Geen kinderen;2058;41486;
540;20 tot 25 jaar;Geen kinderen;2059;41828;
541;20 tot 25 jaar;Geen kinderen;2060;42062;
542;20 tot 25 jaar;Geen kinderen;2061;42192;
543;20 tot 25 jaar;Geen kinderen;2062;42218;
544;20 tot 25 jaar;Geen kinderen;2063;42162;
545;20 tot 25 jaar;Geen kinderen;2064;42030;
546;20 tot 25 jaar;Geen kinderen;2065;41860;
547;20 tot 25 jaar;Geen kinderen;2066;41654;
548;20 tot 25 jaar;Geen kinderen;2067;41435;
549;20 tot 25 jaar;Geen kinderen;2068;41211;
550;20 tot 25 jaar;Geen kinderen;2069;40977;
551;20 tot 25 jaar;Geen kinderen;2070;40756;
552;20 tot 25 jaar;Één kind;2025;4120;4986.0
553;20 tot 25 jaar;Één kind;2026;4320;5245.0
554;20 tot 25 jaar;Één kind;2027;4457;5476.0
555;20 tot 25 jaar;Één kind;2028;4583;5626.0
556;20 tot 25 jaar;Één kind;2029;4690;5654.0
557;20 tot 25 jaar;Één kind;2030;4792;5600.0
558;20 tot 25 jaar;Één kind;2031;4894;5588.0
559;20 tot 25 jaar;Één kind;2032;4994;5609.0
560;20 tot 25 jaar;Één kind;2033;5083;5655.0
561;20 tot 25 jaar;Één kind;2034;5145;5671.0
562;20 tot 25 jaar;Één kind;2035;5192;5671.0
563;20 tot 25 jaar;Één kind;2036;5224;5642.0
564;20 tot 25 jaar;Één kind;2037;5257;5624.0
565;20 tot 25 jaar;Één kind;2038;5283;5597.0
566;20 tot 25 jaar;Één kind;2039;5317;5597.0
567;20 tot 25 jaar;Één kind;2040;5318;5545.0
568;20 tot 25 jaar;Één kind;2041;5320;5513.0
569;20 tot 25 jaar;Één kind;2042;5323;5477.0
570;20 tot 25 jaar;Één kind;2043;5326;5456.0
571;20 tot 25 jaar;Één kind;2044;5332;5432.0
572;20 tot 25 jaar;Één kind;2045;5324;5400.0
573;20 tot 25 jaar;Één kind;2046;5325;5368.0
574;20 tot 25 jaar;Één kind;2047;5274;5248.0
575;20 tot 25 jaar;Één kind;2048;5264;5201.0
576;20 tot 25 jaar;Één kind;2049;5268;5182.0
577;20 tot 25 jaar;Één kind;2050;5277;5177.0
578;20 tot 25 jaar;Één kind;2051;5298;5186.0
579;20 tot 25 jaar;Één kind;2052;5310;5209.0
580;20 tot 25 jaar;Één kind;2053;5343;5241.0
581;20 tot 25 jaar;Één kind;2054;5380;5272.0
582;20 tot 25 jaar;Één kind;2055;5418;5298.0
583;20 tot 25 jaar;Één kind;2056;5452;5313.0
584;20 tot 25 jaar;Één kind;2057;5484;5324.0
585;20 tot 25 jaar;Één kind;2058;5516;5326.0
586;20 tot 25 jaar;Één kind;2059;5542;5322.0
587;20 tot 25 jaar;Één kind;2060;5563;5312.0
588;20 tot 25 jaar;Één kind;2061;5576;5296.0
589;20 tot 25 jaar;Één kind;2062;5584;5274.0
590;20 tot 25 jaar;Één kind;2063;5586;5245.0
591;20 tot 25 jaar;Één kind;2064;5585;5215.0
592;20 tot 25 jaar;Één kind;2065;5579;5186.0
593;20 tot 25 jaar;Één kind;2066;5571;5157.0
594;20 tot 25 jaar;Één kind;2067;5559;5127.0
595;20 tot 25 jaar;Één kind;2068;5546;5102.0
596;20 tot 25 jaar;Één kind;2069;5536;5078.0
597;20 tot 25 jaar;Één kind;2070;5524;5055.0
598;20 tot 25 jaar;Twee kinderen;2025;877;1212.0
599;20 tot 25 jaar;Twee kinderen;2026;903;1272.0
600;20 tot 25 jaar;Twee kinderen;2027;914;1323.0
601;20 tot 25 jaar;Twee kinderen;2028;917;1355.0
602;20 tot 25 jaar;Twee kinderen;2029;918;1357.0
603;20 tot 25 jaar;Twee kinderen;2030;921;1339.0
604;20 tot 25 jaar;Twee kinderen;2031;925;1332.0
605;20 tot 25 jaar;Twee kinderen;2032;932;1333.0
606;20 tot 25 jaar;Twee kinderen;2033;937;1339.0
607;20 tot 25 jaar;Twee kinderen;2034;938;1338.0
608;20 tot 25 jaar;Twee kinderen;2035;938;1334.0
609;20 tot 25 jaar;Twee kinderen;2036;938;1323.0
610;20 tot 25 jaar;Twee kinderen;2037;939;1316.0
611;20 tot 25 jaar;Twee kinderen;2038;940;1307.0
612;20 tot 25 jaar;Twee kinderen;2039;940;1305.0
613;20 tot 25 jaar;Twee kinderen;2040;937;1290.0
614;20 tot 25 jaar;Twee kinderen;2041;935;1281.0
615;20 tot 25 jaar;Twee kinderen;2042;935;1272.0
616;20 tot 25 jaar;Twee kinderen;2043;936;1266.0
617;20 tot 25 jaar;Twee kinderen;2044;938;1260.0
618;20 tot 25 jaar;Twee kinderen;2045;939;1253.0
619;20 tot 25 jaar;Twee kinderen;2046;940;1246.0
620;20 tot 25 jaar;Twee kinderen;2047;938;1219.0
621;20 tot 25 jaar;Twee kinderen;2048;940;1210.0
622;20 tot 25 jaar;Twee kinderen;2049;944;1207.0
623;20 tot 25 jaar;Twee kinderen;2050;948;1207.0
624;20 tot 25 jaar;Twee kinderen;2051;953;1210.0
625;20 tot 25 jaar;Twee kinderen;2052;955;1216.0
626;20 tot 25 jaar;Twee kinderen;2053;959;1224.0
627;20 tot 25 jaar;Twee kinderen;2054;964;1232.0
628;20 tot 25 jaar;Twee kinderen;2055;969;1238.0
629;20 tot 25 jaar;Twee kinderen;2056;973;1241.0
630;20 tot 25 jaar;Twee kinderen;2057;976;1244.0
631;20 tot 25 jaar;Twee kinderen;2058;979;1244.0
632;20 tot 25 jaar;Twee kinderen;2059;982;1243.0
633;20 tot 25 jaar;Twee kinderen;2060;985;1240.0
634;20 tot 25 jaar;Twee kinderen;2061;988;1236.0
635;20 tot 25 jaar;Twee kinderen;2062;990;1231.0
636;20 tot 25 jaar;Twee kinderen;2063;991;1224.0
637;20 tot 25 jaar;Twee kinderen;2064;993;1216.0
638;20 tot 25 jaar;Twee kinderen;2065;995;1210.0
639;20 tot 25 jaar;Twee kinderen;2066;997;1203.0
640;20 tot 25 jaar;Twee kinderen;2067;999;1196.0
641;20 tot 25 jaar;Twee kinderen;2068;1000;1190.0
642;20 tot 25 jaar;Twee kinderen;2069;1000;1184.0
643;20 tot 25 jaar;Twee kinderen;2070;1001;1179.0
644;20 tot 25 jaar;Drie kinderen of meer;2025;172;187.0
645;20 tot 25 jaar;Drie kinderen of meer;2026;176;196.0
646;20 tot 25 jaar;Drie kinderen of meer;2027;177;203.0
647;20 tot 25 jaar;Drie kinderen of meer;2028;178;207.0
648;20 tot 25 jaar;Drie kinderen of meer;2029;178;207.0
649;20 tot 25 jaar;Drie kinderen of meer;2030;178;204.0
650;20 tot 25 jaar;Drie kinderen of meer;2031;179;202.0
651;20 tot 25 jaar;Drie kinderen of meer;2032;179;201.0
652;20 tot 25 jaar;Drie kinderen of meer;2033;179;201.0
653;20 tot 25 jaar;Drie kinderen of meer;2034;178;201.0
654;20 tot 25 jaar;Drie kinderen of meer;2035;176;199.0
655;20 tot 25 jaar;Drie kinderen of meer;2036;175;197.0
656;20 tot 25 jaar;Drie kinderen of meer;2037;173;195.0
657;20 tot 25 jaar;Drie kinderen of meer;2038;172;193.0
658;20 tot 25 jaar;Drie kinderen of meer;2039;170;192.0
659;20 tot 25 jaar;Drie kinderen of meer;2040;168;189.0
660;20 tot 25 jaar;Drie kinderen of meer;2041;166;187.0
661;20 tot 25 jaar;Drie kinderen of meer;2042;164;185.0
662;20 tot 25 jaar;Drie kinderen of meer;2043;162;184.0
663;20 tot 25 jaar;Drie kinderen of meer;2044;160;182.0
664;20 tot 25 jaar;Drie kinderen of meer;2045;158;181.0
665;20 tot 25 jaar;Drie kinderen of meer;2046;157;179.0
666;20 tot 25 jaar;Drie kinderen of meer;2047;155;175.0
667;20 tot 25 jaar;Drie kinderen of meer;2048;154;173.0
668;20 tot 25 jaar;Drie kinderen of meer;2049;153;172.0
669;20 tot 25 jaar;Drie kinderen of meer;2050;152;172.0
670;20 tot 25 jaar;Drie kinderen of meer;2051;151;172.0
671;20 tot 25 jaar;Drie kinderen of meer;2052;150;172.0
672;20 tot 25 jaar;Drie kinderen of meer;2053;150;173.0
673;20 tot 25 jaar;Drie kinderen of meer;2054;150;174.0
674;20 tot 25 jaar;Drie kinderen of meer;2055;149;175.0
675;20 tot 25 jaar;Drie kinderen of meer;2056;149;176.0
676;20 tot 25 jaar;Drie kinderen of meer;2057;149;176.0
677;20 tot 25 jaar;Drie kinderen of meer;2058;149;176.0
678;20 tot 25 jaar;Drie kinderen of meer;2059;149;176.0
679;20 tot 25 jaar;Drie kinderen of meer;2060;149;176.0
680;20 tot 25 jaar;Drie kinderen of meer;2061;149;175.0
681;20 tot 25 jaar;Drie kinderen of meer;2062;149;174.0
682;20 tot 25 jaar;Drie kinderen of meer;2063;149;173.0
683;20 tot 25 jaar;Drie kinderen of meer;2064;149;172.0
684;20 tot 25 jaar;Drie kinderen of meer;2065;149;172.0
685;20 tot 25 jaar;Drie kinderen of meer;2066;150;171.0
686;20 tot 25 jaar;Drie kinderen of meer;2067;150;170.0
687;20 tot 25 jaar;Drie kinderen of meer;2068;151;169.0
688;20 tot 25 jaar;Drie kinderen of meer;2069;152;169.0
689;20 tot 25 jaar;Drie kinderen of meer;2070;153;168.0
690;25 tot 30 jaar;Totaal;2025;212536;20237.0
691;25 tot 30 jaar;Totaal;2026;213948;20817.0
692;25 tot 30 jaar;Totaal;2027;215775;21586.0
693;25 tot 30 jaar;Totaal;2028;218519;22282.0
694;25 tot 30 jaar;Totaal;2029;219879;22829.0
695;25 tot 30 jaar;Totaal;2030;220085;23354.0
696;25 tot 30 jaar;Totaal;2031;218332;23509.0
697;25 tot 30 jaar;Totaal;2032;216499;23579.0
698;25 tot 30 jaar;Totaal;2033;213647;23553.0
699;25 tot 30 jaar;Totaal;2034;210718;23452.0
700;25 tot 30 jaar;Totaal;2035;208545;23360.0
701;25 tot 30 jaar;Totaal;2036;207044;23430.0
702;25 tot 30 jaar;Totaal;2037;205543;23522.0
703;25 tot 30 jaar;Totaal;2038;204722;23615.0
704;25 tot 30 jaar;Totaal;2039;202384;23546.0
705;25 tot 30 jaar;Totaal;2040;200236;23464.0
706;25 tot 30 jaar;Totaal;2041;197970;23262.0
707;25 tot 30 jaar;Totaal;2042;196435;23119.0
708;25 tot 30 jaar;Totaal;2043;195367;22981.0
709;25 tot 30 jaar;Totaal;2044;194879;22924.0
710;25 tot 30 jaar;Totaal;2045;193776;22725.0
711;25 tot 30 jaar;Totaal;2046;193225;22607.0
712;25 tot 30 jaar;Totaal;2047;193277;22565.0
713;25 tot 30 jaar;Totaal;2048;192981;22472.0
714;25 tot 30 jaar;Totaal;2049;192759;22355.0
715;25 tot 30 jaar;Totaal;2050;192253;22216.0
716;25 tot 30 jaar;Totaal;2051;191965;22093.0
717;25 tot 30 jaar;Totaal;2052;189495;21716.0
718;25 tot 30 jaar;Totaal;2053;189922;21623.0
719;25 tot 30 jaar;Totaal;2054;191453;21651.0
720;25 tot 30 jaar;Totaal;2055;193565;21735.0
721;25 tot 30 jaar;Totaal;2056;196430;21889.0
722;25 tot 30 jaar;Totaal;2057;199739;22094.0
723;25 tot 30 jaar;Totaal;2058;203170;22319.0
724;25 tot 30 jaar;Totaal;2059;206485;22537.0
725;25 tot 30 jaar;Totaal;2060;209429;22725.0
726;25 tot 30 jaar;Totaal;2061;211851;22872.0
727;25 tot 30 jaar;Totaal;2062;213783;22975.0
728;25 tot 30 jaar;Totaal;2063;215260;23045.0
729;25 tot 30 jaar;Totaal;2064;216284;23085.0
730;25 tot 30 jaar;Totaal;2065;216868;23093.0
731;25 tot 30 jaar;Totaal;2066;217028;23064.0
732;25 tot 30 jaar;Totaal;2067;216839;23015.0
733;25 tot 30 jaar;Totaal;2068;216373;22941.0
734;25 tot 30 jaar;Totaal;2069;215725;22862.0
735;25 tot 30 jaar;Totaal;2070;214979;22778.0
736;25 tot 30 jaar;Geen kinderen;2025;164302;
737;25 tot 30 jaar;Geen kinderen;2026;165328;
738;25 tot 30 jaar;Geen kinderen;2027;166521;
739;25 tot 30 jaar;Geen kinderen;2028;168467;
740;25 tot 30 jaar;Geen kinderen;2029;169094;
741;25 tot 30 jaar;Geen kinderen;2030;168522;
742;25 tot 30 jaar;Geen kinderen;2031;166252;
743;25 tot 30 jaar;Geen kinderen;2032;163848;
744;25 tot 30 jaar;Geen kinderen;2033;160521;
745;25 tot 30 jaar;Geen kinderen;2034;157298;
746;25 tot 30 jaar;Geen kinderen;2035;154855;
747;25 tot 30 jaar;Geen kinderen;2036;153073;
748;25 tot 30 jaar;Geen kinderen;2037;151286;
749;25 tot 30 jaar;Geen kinderen;2038;150231;
750;25 tot 30 jaar;Geen kinderen;2039;147846;
751;25 tot 30 jaar;Geen kinderen;2040;145790;
752;25 tot 30 jaar;Geen kinderen;2041;143738;
753;25 tot 30 jaar;Geen kinderen;2042;142324;
754;25 tot 30 jaar;Geen kinderen;2043;141368;
755;25 tot 30 jaar;Geen kinderen;2044;140917;
756;25 tot 30 jaar;Geen kinderen;2045;140094;
757;25 tot 30 jaar;Geen kinderen;2046;139700;
758;25 tot 30 jaar;Geen kinderen;2047;139992;
759;25 tot 30 jaar;Geen kinderen;2048;139841;
760;25 tot 30 jaar;Geen kinderen;2049;139711;
761;25 tot 30 jaar;Geen kinderen;2050;139367;
762;25 tot 30 jaar;Geen kinderen;2051;139146;
763;25 tot 30 jaar;Geen kinderen;2052;137139;
764;25 tot 30 jaar;Geen kinderen;2053;137607;
765;25 tot 30 jaar;Geen kinderen;2054;139025;
766;25 tot 30 jaar;Geen kinderen;2055;140963;
767;25 tot 30 jaar;Geen kinderen;2056;143546;
768;25 tot 30 jaar;Geen kinderen;2057;146595;
769;25 tot 30 jaar;Geen kinderen;2058;149623;
770;25 tot 30 jaar;Geen kinderen;2059;152497;
771;25 tot 30 jaar;Geen kinderen;2060;155020;
772;25 tot 30 jaar;Geen kinderen;2061;157058;
773;25 tot 30 jaar;Geen kinderen;2062;158656;
774;25 tot 30 jaar;Geen kinderen;2063;159830;
775;25 tot 30 jaar;Geen kinderen;2064;160594;
776;25 tot 30 jaar;Geen kinderen;2065;160988;
777;25 tot 30 jaar;Geen kinderen;2066;161024;
778;25 tot 30 jaar;Geen kinderen;2067;160781;
779;25 tot 30 jaar;Geen kinderen;2068;160299;
780;25 tot 30 jaar;Geen kinderen;2069;159661;
781;25 tot 30 jaar;Geen kinderen;2070;158959;
782;25 tot 30 jaar;Één kind;2025;32585;12491.0
783;25 tot 30 jaar;Één kind;2026;33171;12870.0
784;25 tot 30 jaar;Één kind;2027;33909;13373.0
785;25 tot 30 jaar;Één kind;2028;34729;13830.0
786;25 tot 30 jaar;Één kind;2029;35528;14200.0
787;25 tot 30 jaar;Één kind;2030;36303;14557.0
788;25 tot 30 jaar;Één kind;2031;36806;14683.0
789;25 tot 30 jaar;Één kind;2032;37341;14755.0
790;25 tot 30 jaar;Één kind;2033;37814;14769.0
791;25 tot 30 jaar;Één kind;2034;38164;14736.0
792;25 tot 30 jaar;Één kind;2035;38496;14706.0
793;25 tot 30 jaar;Één kind;2036;38840;14778.0
794;25 tot 30 jaar;Één kind;2037;39158;14857.0
795;25 tot 30 jaar;Één kind;2038;39434;14936.0
796;25 tot 30 jaar;Één kind;2039;39620;14913.0
797;25 tot 30 jaar;Één kind;2040;39681;14879.0
798;25 tot 30 jaar;Één kind;2041;39614;14764.0
799;25 tot 30 jaar;Één kind;2042;39605;14686.0
800;25 tot 30 jaar;Één kind;2043;39581;14609.0
801;25 tot 30 jaar;Één kind;2044;39626;14580.0
802;25 tot 30 jaar;Één kind;2045;39469;14459.0
803;25 tot 30 jaar;Één kind;2046;39412;14386.0
804;25 tot 30 jaar;Één kind;2047;39244;14359.0
805;25 tot 30 jaar;Één kind;2048;39134;14297.0
806;25 tot 30 jaar;Één kind;2049;39053;14219.0
807;25 tot 30 jaar;Één kind;2050;38915;14128.0
808;25 tot 30 jaar;Één kind;2051;38867;14046.0
809;25 tot 30 jaar;Één kind;2052;38508;13806.0
810;25 tot 30 jaar;Één kind;2053;38482;13746.0
811;25 tot 30 jaar;Één kind;2054;38570;13761.0
812;25 tot 30 jaar;Één kind;2055;38719;13814.0
813;25 tot 30 jaar;Één kind;2056;38952;13912.0
814;25 tot 30 jaar;Één kind;2057;39193;14046.0
815;25 tot 30 jaar;Één kind;2058;39528;14191.0
816;25 tot 30 jaar;Één kind;2059;39877;14330.0
817;25 tot 30 jaar;Één kind;2060;40205;14450.0
818;25 tot 30 jaar;Één kind;2061;40495;14544.0
819;25 tot 30 jaar;Één kind;2062;40751;14611.0
820;25 tot 30 jaar;Één kind;2063;40973;14657.0
821;25 tot 30 jaar;Één kind;2064;41154;14683.0
822;25 tot 30 jaar;Één kind;2065;41263;14687.0
823;25 tot 30 jaar;Één kind;2066;41320;14668.0
824;25 tot 30 jaar;Één kind;2067;41314;14635.0
825;25 tot 30 jaar;Één kind;2068;41282;14588.0
826;25 tot 30 jaar;Één kind;2069;41240;14537.0
827;25 tot 30 jaar;Één kind;2070;41162;14480.0
828;25 tot 30 jaar;Twee kinderen;2025;12709;5840.0
829;25 tot 30 jaar;Twee kinderen;2026;12538;5995.0
830;25 tot 30 jaar;Twee kinderen;2027;12449;6201.0
831;25 tot 30 jaar;Twee kinderen;2028;12421;6386.0
832;25 tot 30 jaar;Twee kinderen;2029;12362;6524.0
833;25 tot 30 jaar;Twee kinderen;2030;12370;6656.0
834;25 tot 30 jaar;Twee kinderen;2031;12389;6683.0
835;25 tot 30 jaar;Twee kinderen;2032;12430;6687.0
836;25 tot 30 jaar;Twee kinderen;2033;12445;6662.0
837;25 tot 30 jaar;Twee kinderen;2034;12417;6617.0
838;25 tot 30 jaar;Twee kinderen;2035;12387;6575.0
839;25 tot 30 jaar;Twee kinderen;2036;12362;6581.0
840;25 tot 30 jaar;Twee kinderen;2037;12359;6596.0
841;25 tot 30 jaar;Twee kinderen;2038;12346;6611.0
842;25 tot 30 jaar;Twee kinderen;2039;12261;6582.0
843;25 tot 30 jaar;Twee kinderen;2040;12161;6550.0
844;25 tot 30 jaar;Twee kinderen;2041;12062;6488.0
845;25 tot 30 jaar;Twee kinderen;2042;11997;6444.0
846;25 tot 30 jaar;Twee kinderen;2043;11951;6403.0
847;25 tot 30 jaar;Twee kinderen;2044;11906;6386.0
848;25 tot 30 jaar;Twee kinderen;2045;11827;6332.0
849;25 tot 30 jaar;Twee kinderen;2046;11767;6303.0
850;25 tot 30 jaar;Twee kinderen;2047;11726;6297.0
851;25 tot 30 jaar;Twee kinderen;2048;11714;6277.0
852;25 tot 30 jaar;Twee kinderen;2049;11719;6251.0
853;25 tot 30 jaar;Twee kinderen;2050;11712;6217.0
854;25 tot 30 jaar;Twee kinderen;2051;11705;6188.0
855;25 tot 30 jaar;Twee kinderen;2052;11626;6084.0
856;25 tot 30 jaar;Twee kinderen;2053;11623;6060.0
857;25 tot 30 jaar;Twee kinderen;2054;11652;6070.0
858;25 tot 30 jaar;Twee kinderen;2055;11682;6094.0
859;25 tot 30 jaar;Twee kinderen;2056;11732;6137.0
860;25 tot 30 jaar;Twee kinderen;2057;11759;6192.0
861;25 tot 30 jaar;Twee kinderen;2058;11826;6254.0
862;25 tot 30 jaar;Twee kinderen;2059;11912;6314.0
863;25 tot 30 jaar;Twee kinderen;2060;11997;6366.0
864;25 tot 30 jaar;Twee kinderen;2061;12083;6407.0
865;25 tot 30 jaar;Twee kinderen;2062;12155;6434.0
866;25 tot 30 jaar;Twee kinderen;2063;12228;6452.0
867;25 tot 30 jaar;Twee kinderen;2064;12300;6463.0
868;25 tot 30 jaar;Twee kinderen;2065;12369;6465.0
869;25 tot 30 jaar;Twee kinderen;2066;12426;6456.0
870;25 tot 30 jaar;Twee kinderen;2067;12473;6442.0
871;25 tot 30 jaar;Twee kinderen;2068;12508;6420.0
872;25 tot 30 jaar;Twee kinderen;2069;12529;6397.0
873;25 tot 30 jaar;Twee kinderen;2070;12550;6374.0
874;25 tot 30 jaar;Drie kinderen of meer;2025;2940;1906.0
875;25 tot 30 jaar;Drie kinderen of meer;2026;2911;1952.0
876;25 tot 30 jaar;Drie kinderen of meer;2027;2896;2012.0
877;25 tot 30 jaar;Drie kinderen of meer;2028;2902;2066.0
878;25 tot 30 jaar;Drie kinderen of meer;2029;2895;2105.0
879;25 tot 30 jaar;Drie kinderen of meer;2030;2890;2141.0
880;25 tot 30 jaar;Drie kinderen of meer;2031;2885;2143.0
881;25 tot 30 jaar;Drie kinderen of meer;2032;2880;2137.0
882;25 tot 30 jaar;Drie kinderen of meer;2033;2867;2122.0
883;25 tot 30 jaar;Drie kinderen of meer;2034;2839;2099.0
884;25 tot 30 jaar;Drie kinderen of meer;2035;2807;2079.0
885;25 tot 30 jaar;Drie kinderen of meer;2036;2769;2071.0
886;25 tot 30 jaar;Drie kinderen of meer;2037;2740;2069.0
887;25 tot 30 jaar;Drie kinderen of meer;2038;2711;2068.0
888;25 tot 30 jaar;Drie kinderen of meer;2039;2657;2051.0
889;25 tot 30 jaar;Drie kinderen of meer;2040;2604;2035.0
890;25 tot 30 jaar;Drie kinderen of meer;2041;2556;2010.0
891;25 tot 30 jaar;Drie kinderen of meer;2042;2509;1989.0
892;25 tot 30 jaar;Drie kinderen of meer;2043;2467;1969.0
893;25 tot 30 jaar;Drie kinderen of meer;2044;2430;1958.0
894;25 tot 30 jaar;Drie kinderen of meer;2045;2386;1934.0
895;25 tot 30 jaar;Drie kinderen of meer;2046;2346;1918.0
896;25 tot 30 jaar;Drie kinderen of meer;2047;2315;1909.0
897;25 tot 30 jaar;Drie kinderen of meer;2048;2292;1898.0
898;25 tot 30 jaar;Drie kinderen of meer;2049;2276;1885.0
899;25 tot 30 jaar;Drie kinderen of meer;2050;2259;1871.0
900;25 tot 30 jaar;Drie kinderen of meer;2051;2247;1859.0
901;25 tot 30 jaar;Drie kinderen of meer;2052;2222;1826.0
902;25 tot 30 jaar;Drie kinderen of meer;2053;2210;1817.0
903;25 tot 30 jaar;Drie kinderen of meer;2054;2206;1820.0
904;25 tot 30 jaar;Drie kinderen of meer;2055;2201;1827.0
905;25 tot 30 jaar;Drie kinderen of meer;2056;2200;1840.0
906;25 tot 30 jaar;Drie kinderen of meer;2057;2192;1856.0
907;25 tot 30 jaar;Drie kinderen of meer;2058;2193;1874.0
908;25 tot 30 jaar;Drie kinderen of meer;2059;2199;1893.0
909;25 tot 30 jaar;Drie kinderen of meer;2060;2207;1909.0
910;25 tot 30 jaar;Drie kinderen of meer;2061;2215;1921.0
911;25 tot 30 jaar;Drie kinderen of meer;2062;2221;1930.0
912;25 tot 30 jaar;Drie kinderen of meer;2063;2229;1936.0
913;25 tot 30 jaar;Drie kinderen of meer;2064;2236;1939.0
914;25 tot 30 jaar;Drie kinderen of meer;2065;2248;1941.0
915;25 tot 30 jaar;Drie kinderen of meer;2066;2258;1940.0
916;25 tot 30 jaar;Drie kinderen of meer;2067;2271;1938.0
917;25 tot 30 jaar;Drie kinderen of meer;2068;2284;1933.0
918;25 tot 30 jaar;Drie kinderen of meer;2069;2295;1928.0
919;25 tot 30 jaar;Drie kinderen of meer;2070;2308;1924.0
920;30 tot 35 jaar;Totaal;2025;359491;44787.0
921;30 tot 35 jaar;Totaal;2026;355540;43984.0
922;30 tot 35 jaar;Totaal;2027;352191;43198.0
923;30 tot 35 jaar;Totaal;2028;350189;42786.0
924;30 tot 35 jaar;Totaal;2029;350955;42739.0
925;30 tot 35 jaar;Totaal;2030;352345;42886.0
926;30 tot 35 jaar;Totaal;2031;357077;43593.0
927;30 tot 35 jaar;Totaal;2032;361166;44577.0
928;30 tot 35 jaar;Totaal;2033;365100;45498.0
929;30 tot 35 jaar;Totaal;2034;366803;46151.0
930;30 tot 35 jaar;Totaal;2035;366387;46650.0
931;30 tot 35 jaar;Totaal;2036;363356;46582.0
932;30 tot 35 jaar;Totaal;2037;360431;46472.0
933;30 tot 35 jaar;Totaal;2038;356284;46260.0
934;30 tot 35 jaar;Totaal;2039;352989;46048.0
935;30 tot 35 jaar;Totaal;2040;350839;45951.0
936;30 tot 35 jaar;Totaal;2041;349473;46104.0
937;30 tot 35 jaar;Totaal;2042;347730;46226.0
938;30 tot 35 jaar;Totaal;2043;346435;46310.0
939;30 tot 35 jaar;Totaal;2044;343025;46081.0
940;30 tot 35 jaar;Totaal;2045;340339;45874.0
941;30 tot 35 jaar;Totaal;2046;337287;45439.0
942;30 tot 35 jaar;Totaal;2047;335502;45186.0
943;30 tot 35 jaar;Totaal;2048;334096;44957.0
944;30 tot 35 jaar;Totaal;2049;333304;44893.0
945;30 tot 35 jaar;Totaal;2050;331991;44590.0
946;30 tot 35 jaar;Totaal;2051;331383;44464.0
947;30 tot 35 jaar;Totaal;2052;332675;44526.0
948;30 tot 35 jaar;Totaal;2053;332198;44419.0
949;30 tot 35 jaar;Totaal;2054;331627;44276.0
950;30 tot 35 jaar;Totaal;2055;330879;44094.0
951;30 tot 35 jaar;Totaal;2056;330488;43945.0
952;30 tot 35 jaar;Totaal;2057;327656;43332.0
953;30 tot 35 jaar;Totaal;2058;328731;43280.0
954;30 tot 35 jaar;Totaal;2059;331337;43449.0
955;30 tot 35 jaar;Totaal;2060;334853;43744.0
956;30 tot 35 jaar;Totaal;2061;339402;44193.0
