ID;Energiedragers;NederlandseEconomie;Perioden;Winning_1;IntermediairEnHuishoudelijkVerbruik_2;Invoer_3;Productie_4;NettoEnergieverbruik_5;Uitvoer_6
2472;Waterkracht;E Waterbedrijven en afvalbeheer;2020;;;;;;
2473;Waterkracht;E Waterbedrijven en afvalbeheer;2021;;;;;;
2474;Waterkracht;E Waterbedrijven en afvalbeheer;2022;;;;;;
2475;Waterkracht;36 Waterleidingbedrijven;2014;;;;;;
2476;Waterkracht;36 Waterleidingbedrijven;2015;;;;;;
2477;Waterkracht;36 Waterleidingbedrijven;2016;;;;;;
2478;Waterkracht;36 Waterleidingbedrijven;2017;;;;;;
2479;Waterkracht;36 Waterleidingbedrijven;2018;;;;;;
2480;Waterkracht;36 Waterleidingbedrijven;2019;;;;;;
2481;Waterkracht;36 Waterleidingbedrijven;2020;;;;;;
2482;Waterkracht;36 Waterleidingbedrijven;2021;;;;;;
2483;Waterkracht;36 Waterleidingbedrijven;2022;;;;;;
2484;Waterkracht;37-39 Riolering, afvalbeheer en sanering;2014;;;;;;
2485;Waterkracht;37-39 Riolering, afvalbeheer en sanering;2015;;;;;;
2486;Waterkracht;37-39 Riolering, afvalbeheer en sanering;2016;;;;;;
2487;Waterkracht;37-39 Riolering, afvalbeheer en sanering;2017;;;;;;
2488;Waterkracht;37-39 Riolering, afvalbeheer en sanering;2018;;;;;;
2489;Waterkracht;37-39 Riolering, afvalbeheer en sanering;2019;;;;;;
2490;Waterkracht;37-39 Riolering, afvalbeheer en sanering;2020;;;;;;
2491;Waterkracht;37-39 Riolering, afvalbeheer en sanering;2021;;;;;;
2492;Waterkracht;37-39 Riolering, afvalbeheer en sanering;2022;;;;;;
2493;Waterkracht;F Bouwnijverheid;2014;;;;;;
2494;Waterkracht;F Bouwnijverheid;2015;;;;;;
2495;Waterkracht;F Bouwnijverheid;2016;;;;;;
2496;Waterkracht;F Bouwnijverheid;2017;;;;;;
2497;Waterkracht;F Bouwnijverheid;2018;;;;;;
2498;Waterkracht;F Bouwnijverheid;2019;;;;;;
2499;Waterkracht;F Bouwnijverheid;2020;;;;;;
2500;Waterkracht;F Bouwnijverheid;2021;;;;;;
2501;Waterkracht;F Bouwnijverheid;2022;;;;;;
2502;Waterkracht;G Handel;2014;;;;;;
2503;Waterkracht;G Handel;2015;;;;;;
2504;Waterkracht;G Handel;2016;;;;;;
2505;Waterkracht;G Handel;2017;;;;;;
2506;Waterkracht;G Handel;2018;;;;;;
2507;Waterkracht;G Handel;2019;;;;;;
2508;Waterkracht;G Handel;2020;;;;;;
2509;Waterkracht;G Handel;2021;;;;;;
2510;Waterkracht;G Handel;2022;;;;;;
2511;Waterkracht;45 Autohandel en -reparatie;2014;;;;;;
2512;Waterkracht;45 Autohandel en -reparatie;2015;;;;;;
2513;Waterkracht;45 Autohandel en -reparatie;2016;;;;;;
2514;Waterkracht;45 Autohandel en -reparatie;2017;;;;;;
2515;Waterkracht;45 Autohandel en -reparatie;2018;;;;;;
2516;Waterkracht;45 Autohandel en -reparatie;2019;;;;;;
2517;Waterkracht;45 Autohandel en -reparatie;2020;;;;;;
2518;Waterkracht;45 Autohandel en -reparatie;2021;;;;;;
2519;Waterkracht;45 Autohandel en -reparatie;2022;;;;;;
2520;Waterkracht;46 Groothandel en handelsbemiddeling;2014;;;;;;
2521;Waterkracht;46 Groothandel en handelsbemiddeling;2015;;;;;;
2522;Waterkracht;46 Groothandel en handelsbemiddeling;2016;;;;;;
2523;Waterkracht;46 Groothandel en handelsbemiddeling;2017;;;;;;
2524;Waterkracht;46 Groothandel en handelsbemiddeling;2018;;;;;;
2525;Waterkracht;46 Groothandel en handelsbemiddeling;2019;;;;;;
2526;Waterkracht;46 Groothandel en handelsbemiddeling;2020;;;;;;
2527;Waterkracht;46 Groothandel en handelsbemiddeling;2021;;;;;;
2528;Waterkracht;46 Groothandel en handelsbemiddeling;2022;;;;;;
2529;Waterkracht;47 Detailhandel (niet in auto's);2014;;;;;;
2530;Waterkracht;47 Detailhandel (niet in auto's);2015;;;;;;
2531;Waterkracht;47 Detailhandel (niet in auto's);2016;;;;;;
2532;Waterkracht;47 Detailhandel (niet in auto's);2017;;;;;;
2533;Waterkracht;47 Detailhandel (niet in auto's);2018;;;;;;
2534;Waterkracht;47 Detailhandel (niet in auto's);2019;;;;;;
2535;Waterkracht;47 Detailhandel (niet in auto's);2020;;;;;;
2536;Waterkracht;47 Detailhandel (niet in auto's);2021;;;;;;
2537;Waterkracht;47 Detailhandel (niet in auto's);2022;;;;;;
2538;Waterkracht;H Vervoer en opslag;2014;;;;;;
2539;Waterkracht;H Vervoer en opslag;2015;;;;;;
2540;Waterkracht;H Vervoer en opslag;2016;;;;;;
2541;Waterkracht;H Vervoer en opslag;2017;;;;;;
2542;Waterkracht;H Vervoer en opslag;2018;;;;;;
2543;Waterkracht;H Vervoer en opslag;2019;;;;;;
2544;Waterkracht;H Vervoer en opslag;2020;;;;;;
2545;Waterkracht;H Vervoer en opslag;2021;;;;;;
2546;Waterkracht;H Vervoer en opslag;2022;;;;;;
2547;Waterkracht;49 Vervoer over land;2014;;;;;;
2548;Waterkracht;49 Vervoer over land;2015;;;;;;
2549;Waterkracht;49 Vervoer over land;2016;;;;;;
2550;Waterkracht;49 Vervoer over land;2017;;;;;;
2551;Waterkracht;49 Vervoer over land;2018;;;;;;
2552;Waterkracht;49 Vervoer over land;2019;;;;;;
2553;Waterkracht;49 Vervoer over land;2020;;;;;;
2554;Waterkracht;49 Vervoer over land;2021;;;;;;
2555;Waterkracht;49 Vervoer over land;2022;;;;;;
2556;Waterkracht;50 Vervoer over water;2014;;;;;;
2557;Waterkracht;50 Vervoer over water;2015;;;;;;
2558;Waterkracht;50 Vervoer over water;2016;;;;;;
2559;Waterkracht;50 Vervoer over water;2017;;;;;;
2560;Waterkracht;50 Vervoer over water;2018;;;;;;
2561;Waterkracht;50 Vervoer over water;2019;;;;;;
2562;Waterkracht;50 Vervoer over water;2020;;;;;;
2563;Waterkracht;50 Vervoer over water;2021;;;;;;
2564;Waterkracht;50 Vervoer over water;2022;;;;;;
2565;Waterkracht;51 Vervoer door de lucht;2014;;;;;;
2566;Waterkracht;51 Vervoer door de lucht;2015;;;;;;
2567;Waterkracht;51 Vervoer door de lucht;2016;;;;;;
2568;Waterkracht;51 Vervoer door de lucht;2017;;;;;;
2569;Waterkracht;51 Vervoer door de lucht;2018;;;;;;
2570;Waterkracht;51 Vervoer door de lucht;2019;;;;;;
2571;Waterkracht;51 Vervoer door de lucht;2020;;;;;;
2572;Waterkracht;51 Vervoer door de lucht;2021;;;;;;
2573;Waterkracht;51 Vervoer door de lucht;2022;;;;;;
2574;Waterkracht;52 Opslag, dienstverlening voor vervoer;2014;;;;;;
2575;Waterkracht;52 Opslag, dienstverlening voor vervoer;2015;;;;;;
2576;Waterkracht;52 Opslag, dienstverlening voor vervoer;2016;;;;;;
2577;Waterkracht;52 Opslag, dienstverlening voor vervoer;2017;;;;;;
2578;Waterkracht;52 Opslag, dienstverlening voor vervoer;2018;;;;;;
2579;Waterkracht;52 Opslag, dienstverlening voor vervoer;2019;;;;;;
2580;Waterkracht;52 Opslag, dienstverlening voor vervoer;2020;;;;;;
2581;Waterkracht;52 Opslag, dienstverlening voor vervoer;2021;;;;;;
2582;Waterkracht;52 Opslag, dienstverlening voor vervoer;2022;;;;;;
2583;Waterkracht;53 Post en koeriers;2014;;;;;;
2584;Waterkracht;53 Post en koeriers;2015;;;;;;
2585;Waterkracht;53 Post en koeriers;2016;;;;;;
2586;Waterkracht;53 Post en koeriers;2017;;;;;;
2587;Waterkracht;53 Post en koeriers;2018;;;;;;
2588;Waterkracht;53 Post en koeriers;2019;;;;;;
2589;Waterkracht;53 Post en koeriers;2020;;;;;;
2590;Waterkracht;53 Post en koeriers;2021;;;;;;
2591;Waterkracht;53 Post en koeriers;2022;;;;;;
2592;Waterkracht;I Horeca;2014;;;;;;
2593;Waterkracht;I Horeca;2015;;;;;;
2594;Waterkracht;I Horeca;2016;;;;;;
2595;Waterkracht;I Horeca;2017;;;;;;
2596;Waterkracht;I Horeca;2018;;;;;;
2597;Waterkracht;I Horeca;2019;;;;;;
2598;Waterkracht;I Horeca;2020;;;;;;
2599;Waterkracht;I Horeca;2021;;;;;;
2600;Waterkracht;I Horeca;2022;;;;;;
2601;Waterkracht;J Informatie en communicatie;2014;;;;;;
2602;Waterkracht;J Informatie en communicatie;2015;;;;;;
2603;Waterkracht;J Informatie en communicatie;2016;;;;;;
2604;Waterkracht;J Informatie en communicatie;2017;;;;;;
2605;Waterkracht;J Informatie en communicatie;2018;;;;;;
2606;Waterkracht;J Informatie en communicatie;2019;;;;;;
2607;Waterkracht;J Informatie en communicatie;2020;;;;;;
2608;Waterkracht;J Informatie en communicatie;2021;;;;;;
2609;Waterkracht;J Informatie en communicatie;2022;;;;;;
2610;Waterkracht;58 Uitgeverijen;2014;;;;;;
2611;Waterkracht;58 Uitgeverijen;2015;;;;;;
2612;Waterkracht;58 Uitgeverijen;2016;;;;;;
2613;Waterkracht;58 Uitgeverijen;2017;;;;;;
2614;Waterkracht;58 Uitgeverijen;2018;;;;;;
2615;Waterkracht;58 Uitgeverijen;2019;;;;;;
2616;Waterkracht;58 Uitgeverijen;2020;;;;;;
2617;Waterkracht;58 Uitgeverijen;2021;;;;;;
2618;Waterkracht;58 Uitgeverijen;2022;;;;;;
2619;Waterkracht;59-60 Film, TV en radio;2014;;;;;;
2620;Waterkracht;59-60 Film, TV en radio;2015;;;;;;
2621;Waterkracht;59-60 Film, TV en radio;2016;;;;;;
2622;Waterkracht;59-60 Film, TV en radio;2017;;;;;;
2623;Waterkracht;59-60 Film, TV en radio;2018;;;;;;
2624;Waterkracht;59-60 Film, TV en radio;2019;;;;;;
2625;Waterkracht;59-60 Film, TV en radio;2020;;;;;;
2626;Waterkracht;59-60 Film, TV en radio;2021;;;;;;
2627;Waterkracht;59-60 Film, TV en radio;2022;;;;;;
2628;Waterkracht;61 Telecommunicatie;2014;;;;;;
2629;Waterkracht;61 Telecommunicatie;2015;;;;;;
2630;Waterkracht;61 Telecommunicatie;2016;;;;;;
2631;Waterkracht;61 Telecommunicatie;2017;;;;;;
2632;Waterkracht;61 Telecommunicatie;2018;;;;;;
2633;Waterkracht;61 Telecommunicatie;2019;;;;;;
2634;Waterkracht;61 Telecommunicatie;2020;;;;;;
2635;Waterkracht;61 Telecommunicatie;2021;;;;;;
2636;Waterkracht;61 Telecommunicatie;2022;;;;;;
2637;Waterkracht;62-63 IT- en informatiedienstverlening;2014;;;;;;
2638;Waterkracht;62-63 IT- en informatiedienstverlening;2015;;;;;;
2639;Waterkracht;62-63 IT- en informatiedienstverlening;2016;;;;;;
2640;Waterkracht;62-63 IT- en informatiedienstverlening;2017;;;;;;
2641;Waterkracht;62-63 IT- en informatiedienstverlening;2018;;;;;;
2642;Waterkracht;62-63 IT- en informatiedienstverlening;2019;;;;;;
2643;Waterkracht;62-63 IT- en informatiedienstverlening;2020;;;;;;
2644;Waterkracht;62-63 IT- en informatiedienstverlening;2021;;;;;;
2645;Waterkracht;62-63 IT- en informatiedienstverlening;2022;;;;;;
2646;Waterkracht;K Financiële dienstverlening;2014;;;;;;
2647;Waterkracht;K Financiële dienstverlening;2015;;;;;;
2648;Waterkracht;K Financiële dienstverlening;2016;;;;;;
2649;Waterkracht;K Financiële dienstverlening;2017;;;;;;
2650;Waterkracht;K Financiële dienstverlening;2018;;;;;;
2651;Waterkracht;K Financiële dienstverlening;2019;;;;;;
2652;Waterkracht;K Financiële dienstverlening;2020;;;;;;
2653;Waterkracht;K Financiële dienstverlening;2021;;;;;;
2654;Waterkracht;K Financiële dienstverlening;2022;;;;;;
2655;Waterkracht;64 Bankwezen;2014;;;;;;
2656;Waterkracht;64 Bankwezen;2015;;;;;;
2657;Waterkracht;64 Bankwezen;2016;;;;;;
2658;Waterkracht;64 Bankwezen;2017;;;;;;
2659;Waterkracht;64 Bankwezen;2018;;;;;;
2660;Waterkracht;64 Bankwezen;2019;;;;;;
2661;Waterkracht;64 Bankwezen;2020;;;;;;
2662;Waterkracht;64 Bankwezen;2021;;;;;;
2663;Waterkracht;64 Bankwezen;2022;;;;;;
2664;Waterkracht;65 Verzekeraars en pensioenfondsen;2014;;;;;;
2665;Waterkracht;65 Verzekeraars en pensioenfondsen;2015;;;;;;
2666;Waterkracht;65 Verzekeraars en pensioenfondsen;2016;;;;;;
2667;Waterkracht;65 Verzekeraars en pensioenfondsen;2017;;;;;;
2668;Waterkracht;65 Verzekeraars en pensioenfondsen;2018;;;;;;
2669;Waterkracht;65 Verzekeraars en pensioenfondsen;2019;;;;;;
2670;Waterkracht;65 Verzekeraars en pensioenfondsen;2020;;;;;;
2671;Waterkracht;65 Verzekeraars en pensioenfondsen;2021;;;;;;
2672;Waterkracht;65 Verzekeraars en pensioenfondsen;2022;;;;;;
2673;Waterkracht;66 Overige financiële dienstverlening;2014;;;;;;
2674;Waterkracht;66 Overige financiële dienstverlening;2015;;;;;;
2675;Waterkracht;66 Overige financiële dienstverlening;2016;;;;;;
2676;Waterkracht;66 Overige financiële dienstverlening;2017;;;;;;
2677;Waterkracht;66 Overige financiële dienstverlening;2018;;;;;;
2678;Waterkracht;66 Overige financiële dienstverlening;2019;;;;;;
2679;Waterkracht;66 Overige financiële dienstverlening;2020;;;;;;
2680;Waterkracht;66 Overige financiële dienstverlening;2021;;;;;;
2681;Waterkracht;66 Overige financiële dienstverlening;2022;;;;;;
2682;Waterkracht;L Verhuur en handel van onroerend goed;2014;;;;;;
2683;Waterkracht;L Verhuur en handel van onroerend goed;2015;;;;;;
2684;Waterkracht;L Verhuur en handel van onroerend goed;2016;;;;;;
2685;Waterkracht;L Verhuur en handel van onroerend goed;2017;;;;;;
2686;Waterkracht;L Verhuur en handel van onroerend goed;2018;;;;;;
2687;Waterkracht;L Verhuur en handel van onroerend goed;2019;;;;;;
2688;Waterkracht;L Verhuur en handel van onroerend goed;2020;;;;;;
2689;Waterkracht;L Verhuur en handel van onroerend goed;2021;;;;;;
2690;Waterkracht;L Verhuur en handel van onroerend goed;2022;;;;;;
2691;Waterkracht;M Specialistische zakelijke diensten;2014;;;;;;
2692;Waterkracht;M Specialistische zakelijke diensten;2015;;;;;;
2693;Waterkracht;M Specialistische zakelijke diensten;2016;;;;;;
2694;Waterkracht;M Specialistische zakelijke diensten;2017;;;;;;
2695;Waterkracht;M Specialistische zakelijke diensten;2018;;;;;;
2696;Waterkracht;M Specialistische zakelijke diensten;2019;;;;;;
2697;Waterkracht;M Specialistische zakelijke diensten;2020;;;;;;
2698;Waterkracht;M Specialistische zakelijke diensten;2021;;;;;;
2699;Waterkracht;M Specialistische zakelijke diensten;2022;;;;;;
2700;Waterkracht;69-70 Juridisch en managementadvies;2014;;;;;;
2701;Waterkracht;69-70 Juridisch en managementadvies;2015;;;;;;
2702;Waterkracht;69-70 Juridisch en managementadvies;2016;;;;;;
2703;Waterkracht;69-70 Juridisch en managementadvies;2017;;;;;;
2704;Waterkracht;69-70 Juridisch en managementadvies;2018;;;;;;
2705;Waterkracht;69-70 Juridisch en managementadvies;2019;;;;;;
2706;Waterkracht;69-70 Juridisch en managementadvies;2020;;;;;;
2707;Waterkracht;69-70 Juridisch en managementadvies;2021;;;;;;
2708;Waterkracht;69-70 Juridisch en managementadvies;2022;;;;;;
2709;Waterkracht;71 Architecten-, ingenieursbureaus e.d.;2014;;;;;;
2710;Waterkracht;71 Architecten-, ingenieursbureaus e.d.;2015;;;;;;
2711;Waterkracht;71 Architecten-, ingenieursbureaus e.d.;2016;;;;;;
2712;Waterkracht;71 Architecten-, ingenieursbureaus e.d.;2017;;;;;;
2713;Waterkracht;71 Architecten-, ingenieursbureaus e.d.;2018;;;;;;
2714;Waterkracht;71 Architecten-, ingenieursbureaus e.d.;2019;;;;;;
2715;Waterkracht;71 Architecten-, ingenieursbureaus e.d.;2020;;;;;;
2716;Waterkracht;71 Architecten-, ingenieursbureaus e.d.;2021;;;;;;
2717;Waterkracht;71 Architecten-, ingenieursbureaus e.d.;2022;;;;;;
2718;Waterkracht;72 Research;2014;;;;;;
2719;Waterkracht;72 Research;2015;;;;;;
2720;Waterkracht;72 Research;2016;;;;;;
2721;Waterkracht;72 Research;2017;;;;;;
2722;Waterkracht;72 Research;2018;;;;;;
2723;Waterkracht;72 Research;2019;;;;;;
2724;Waterkracht;72 Research;2020;;;;;;
2725;Waterkracht;72 Research;2021;;;;;;
2726;Waterkracht;72 Research;2022;;;;;;
2727;Waterkracht;73 Reclamewezen en marktonderzoek;2014;;;;;;
2728;Waterkracht;73 Reclamewezen en marktonderzoek;2015;;;;;;
2729;Waterkracht;73 Reclamewezen en marktonderzoek;2016;;;;;;
2730;Waterkracht;73 Reclamewezen en marktonderzoek;2017;;;;;;
2731;Waterkracht;73 Reclamewezen en marktonderzoek;2018;;;;;;
2732;Waterkracht;73 Reclamewezen en marktonderzoek;2019;;;;;;
2733;Waterkracht;73 Reclamewezen en marktonderzoek;2020;;;;;;
2734;Waterkracht;73 Reclamewezen en marktonderzoek;2021;;;;;;
2735;Waterkracht;73 Reclamewezen en marktonderzoek;2022;;;;;;
2736;Waterkracht;74-75 Overige professionele diensten;2014;;;;;;
2737;Waterkracht;74-75 Overige professionele diensten;2015;;;;;;
2738;Waterkracht;74-75 Overige professionele diensten;2016;;;;;;
2739;Waterkracht;74-75 Overige professionele diensten;2017;;;;;;
2740;Waterkracht;74-75 Overige professionele diensten;2018;;;;;;
2741;Waterkracht;74-75 Overige professionele diensten;2019;;;;;;
2742;Waterkracht;74-75 Overige professionele diensten;2020;;;;;;
2743;Waterkracht;74-75 Overige professionele diensten;2021;;;;;;
2744;Waterkracht;74-75 Overige professionele diensten;2022;;;;;;
2745;Waterkracht;N Verhuur en overige zakelijke diensten;2014;;;;;;
2746;Waterkracht;N Verhuur en overige zakelijke diensten;2015;;;;;;
2747;Waterkracht;N Verhuur en overige zakelijke diensten;2016;;;;;;
2748;Waterkracht;N Verhuur en overige zakelijke diensten;2017;;;;;;
2749;Waterkracht;N Verhuur en overige zakelijke diensten;2018;;;;;;
2750;Waterkracht;N Verhuur en overige zakelijke diensten;2019;;;;;;
2751;Waterkracht;N Verhuur en overige zakelijke diensten;2020;;;;;;
2752;Waterkracht;N Verhuur en overige zakelijke diensten;2021;;;;;;
2753;Waterkracht;N Verhuur en overige zakelijke diensten;2022;;;;;;
2754;Waterkracht;77 Verhuur van roerende goederen;2014;;;;;;
2755;Waterkracht;77 Verhuur van roerende goederen;2015;;;;;;
2756;Waterkracht;77 Verhuur van roerende goederen;2016;;;;;;
2757;Waterkracht;77 Verhuur van roerende goederen;2017;;;;;;
2758;Waterkracht;77 Verhuur van roerende goederen;2018;;;;;;
2759;Waterkracht;77 Verhuur van roerende goederen;2019;;;;;;
2760;Waterkracht;77 Verhuur van roerende goederen;2020;;;;;;
2761;Waterkracht;77 Verhuur van roerende goederen;2021;;;;;;
2762;Waterkracht;77 Verhuur van roerende goederen;2022;;;;;;
2763;Waterkracht;78 Uitzendbureaus en arbeidsbemiddeling;2014;;;;;;
2764;Waterkracht;78 Uitzendbureaus en arbeidsbemiddeling;2015;;;;;;
2765;Waterkracht;78 Uitzendbureaus en arbeidsbemiddeling;2016;;;;;;
2766;Waterkracht;78 Uitzendbureaus en arbeidsbemiddeling;2017;;;;;;
2767;Waterkracht;78 Uitzendbureaus en arbeidsbemiddeling;2018;;;;;;
2768;Waterkracht;78 Uitzendbureaus en arbeidsbemiddeling;2019;;;;;;
2769;Waterkracht;78 Uitzendbureaus en arbeidsbemiddeling;2020;;;;;;
2770;Waterkracht;78 Uitzendbureaus en arbeidsbemiddeling;2021;;;;;;
2771;Waterkracht;78 Uitzendbureaus en arbeidsbemiddeling;2022;;;;;;
2772;Waterkracht;79 Reisbureaus, reisorganisatie en -info;2014;;;;;;
2773;Waterkracht;79 Reisbureaus, reisorganisatie en -info;2015;;;;;;
2774;Waterkracht;79 Reisbureaus, reisorganisatie en -info;2016;;;;;;
2775;Waterkracht;79 Reisbureaus, reisorganisatie en -info;2017;;;;;;
2776;Waterkracht;79 Reisbureaus, reisorganisatie en -info;2018;;;;;;
2777;Waterkracht;79 Reisbureaus, reisorganisatie en -info;2019;;;;;;
2778;Waterkracht;79 Reisbureaus, reisorganisatie en -info;2020;;;;;;
2779;Waterkracht;79 Reisbureaus, reisorganisatie en -info;2021;;;;;;
2780;Waterkracht;79 Reisbureaus, reisorganisatie en -info;2022;;;;;;
2781;Waterkracht;80-82 Overige zakelijke dienstverlening;2014;;;;;;
2782;Waterkracht;80-82 Overige zakelijke dienstverlening;2015;;;;;;
2783;Waterkracht;80-82 Overige zakelijke dienstverlening;2016;;;;;;
2784;Waterkracht;80-82 Overige zakelijke dienstverlening;2017;;;;;;
2785;Waterkracht;80-82 Overige zakelijke dienstverlening;2018;;;;;;
2786;Waterkracht;80-82 Overige zakelijke dienstverlening;2019;;;;;;
2787;Waterkracht;80-82 Overige zakelijke dienstverlening;2020;;;;;;
2788;Waterkracht;80-82 Overige zakelijke dienstverlening;2021;;;;;;
2789;Waterkracht;80-82 Overige zakelijke dienstverlening;2022;;;;;;
2790;Waterkracht;O Openbaar bestuur en overheidsdiensten;2014;;;;;;
2791;Waterkracht;O Openbaar bestuur en overheidsdiensten;2015;;;;;;
2792;Waterkracht;O Openbaar bestuur en overheidsdiensten;2016;;;;;;
2793;Waterkracht;O Openbaar bestuur en overheidsdiensten;2017;;;;;;
2794;Waterkracht;O Openbaar bestuur en overheidsdiensten;2018;;;;;;
2795;Waterkracht;O Openbaar bestuur en overheidsdiensten;2019;;;;;;
2796;Waterkracht;O Openbaar bestuur en overheidsdiensten;2020;;;;;;
2797;Waterkracht;O Openbaar bestuur en overheidsdiensten;2021;;;;;;
2798;Waterkracht;O Openbaar bestuur en overheidsdiensten;2022;;;;;;
2799;Waterkracht;P Onderwijs;2014;;;;;;
2800;Waterkracht;P Onderwijs;2015;;;;;;
2801;Waterkracht;P Onderwijs;2016;;;;;;
2802;Waterkracht;P Onderwijs;2017;;;;;;
2803;Waterkracht;P Onderwijs;2018;;;;;;
2804;Waterkracht;P Onderwijs;2019;;;;;;
2805;Waterkracht;P Onderwijs;2020;;;;;;
2806;Waterkracht;P Onderwijs;2021;;;;;;
2807;Waterkracht;P Onderwijs;2022;;;;;;
2808;Waterkracht;Q Gezondheids- en welzijnszorg;2014;;;;;;
2809;Waterkracht;Q Gezondheids- en welzijnszorg;2015;;;;;;
2810;Waterkracht;Q Gezondheids- en welzijnszorg;2016;;;;;;
2811;Waterkracht;Q Gezondheids- en welzijnszorg;2017;;;;;;
2812;Waterkracht;Q Gezondheids- en welzijnszorg;2018;;;;;;
2813;Waterkracht;Q Gezondheids- en welzijnszorg;2019;;;;;;
2814;Waterkracht;Q Gezondheids- en welzijnszorg;2020;;;;;;
2815;Waterkracht;Q Gezondheids- en welzijnszorg;2021;;;;;;
2816;Waterkracht;Q Gezondheids- en welzijnszorg;2022;;;;;;
2817;Waterkracht;86 Gezondheidszorg;2014;;;;;;
2818;Waterkracht;86 Gezondheidszorg;2015;;;;;;
2819;Waterkracht;86 Gezondheidszorg;2016;;;;;;
2820;Waterkracht;86 Gezondheidszorg;2017;;;;;;
2821;Waterkracht;86 Gezondheidszorg;2018;;;;;;
2822;Waterkracht;86 Gezondheidszorg;2019;;;;;;
2823;Waterkracht;86 Gezondheidszorg;2020;;;;;;
2824;Waterkracht;86 Gezondheidszorg;2021;;;;;;
2825;Waterkracht;86 Gezondheidszorg;2022;;;;;;
2826;Waterkracht;87-88 Verzorging en welzijn;2014;;;;;;
2827;Waterkracht;87-88 Verzorging en welzijn;2015;;;;;;
2828;Waterkracht;87-88 Verzorging en welzijn;2016;;;;;;
2829;Waterkracht;87-88 Verzorging en welzijn;2017;;;;;;
2830;Waterkracht;87-88 Verzorging en welzijn;2018;;;;;;
2831;Waterkracht;87-88 Verzorging en welzijn;2019;;;;;;
2832;Waterkracht;87-88 Verzorging en welzijn;2020;;;;;;
2833;Waterkracht;87-88 Verzorging en welzijn;2021;;;;;;
2834;Waterkracht;87-88 Verzorging en welzijn;2022;;;;;;
2835;Waterkracht;R Cultuur, sport en recreatie;2014;;;;;;
2836;Waterkracht;R Cultuur, sport en recreatie;2015;;;;;;
2837;Waterkracht;R Cultuur, sport en recreatie;2016;;;;;;
2838;Waterkracht;R Cultuur, sport en recreatie;2017;;;;;;
2839;Waterkracht;R Cultuur, sport en recreatie;2018;;;;;;
2840;Waterkracht;R Cultuur, sport en recreatie;2019;;;;;;
2841;Waterkracht;R Cultuur, sport en recreatie;2020;;;;;;
2842;Waterkracht;R Cultuur, sport en recreatie;2021;;;;;;
2843;Waterkracht;R Cultuur, sport en recreatie;2022;;;;;;
2844;Waterkracht;90-92  Kunst, cultuur en kansspelen;2014;;;;;;
2845;Waterkracht;90-92  Kunst, cultuur en kansspelen;2015;;;;;;
2846;Waterkracht;90-92  Kunst, cultuur en kansspelen;2016;;;;;;
2847;Waterkracht;90-92  Kunst, cultuur en kansspelen;2017;;;;;;
