ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
379;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 1;2299
380;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 2;2344
381;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 3;2292
382;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 4;2429
383;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 5;2535
384;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 6;2766
385;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 7;2953
386;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 8;3022
387;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 9;2378
388;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 10;2260
389;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 11;2190
390;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 12;2126
391;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 13;2205
392;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 14;2152
393;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 15;2100
394;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 16;2221
395;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 17;2107
396;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 18;2164
397;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 19;2028
398;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 20;2101
399;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 21;2039
400;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 22;2334
401;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 23;2057
402;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 24;2087
403;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 25;2073
404;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 26;2015
405;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 27;1971
406;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 28;2033
407;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 29;1983
408;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 30;2230
409;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 31;2070
410;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 32;1940
411;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 33;2001
412;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 34;1960
413;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 35;1931
414;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 36;2078
415;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 37;2026
416;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 38;2108
417;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 39;2036
418;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 40;2100
419;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 41;2164
420;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 42;2104
421;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 43;2081
422;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 44;2059
423;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 45;2135
424;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 46;2145
425;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 47;2133
426;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 48;2195
427;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 49;2337
428;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 50;2272
429;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 51;2363
430;Totaal mannen en vrouwen;Totaal leeftijd;1978 week 52;2360
431;Totaal mannen en vrouwen;Totaal leeftijd;1978;114415
432;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 1;2481
433;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 2;2352
434;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 3;2174
435;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 4;2238
436;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 5;2324
437;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 6;2194
438;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 7;2246
439;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 8;2216
440;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 9;2266
441;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 10;2335
442;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 11;2202
443;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 12;2164
444;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 13;2179
445;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 14;2258
446;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 15;2243
447;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 16;2183
448;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 17;2063
449;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 18;2145
450;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 19;2119
451;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 20;2259
452;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 21;2122
453;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 22;2142
454;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 23;2077
455;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 24;1997
456;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 25;2203
457;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 26;2063
458;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 27;2041
459;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 28;2080
460;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 29;1980
461;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 30;2071
462;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 31;1989
463;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 32;1901
464;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 33;1956
465;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 34;1988
466;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 35;2122
467;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 36;2102
468;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 37;2057
469;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 38;2107
470;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 39;2079
471;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 40;2103
472;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 41;2122
473;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 42;2069
474;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 43;2059
475;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 44;2205
476;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 45;2221
477;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 46;2273
478;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 47;2273
479;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 48;2257
480;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 49;2110
481;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 50;2250
482;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 51;2303
483;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 52;2247
484;Totaal mannen en vrouwen;Totaal leeftijd;1979 week 53 (1 dag);355
485;Totaal mannen en vrouwen;Totaal leeftijd;1979;112565
486;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 1 (6 dagen);2061
487;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 2;2175
488;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 3;2450
489;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 4;2501
490;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 5;2325
491;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 6;2173
492;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 7;2274
493;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 8;2223
494;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 9;2238
495;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 10;2290
496;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 11;2248
497;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 12;2274
498;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 13;2200
499;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 14;2144
500;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 15;2138
501;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 16;2234
502;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 17;2197
503;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 18;2063
504;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 19;2217
505;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 20;2218
506;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 21;2255
507;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 22;2155
508;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 23;2197
509;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 24;2230
510;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 25;1964
511;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 26;2017
512;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 27;2146
513;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 28;2034
514;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 29;2110
515;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 30;2304
516;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 31;2246
517;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 32;2034
518;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 33;2039
519;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 34;1944
520;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 35;2010
521;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 36;2008
522;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 37;2007
523;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 38;2117
524;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 39;1901
525;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 40;2105
526;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 41;2130
527;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 42;2216
528;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 43;2221
529;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 44;2179
530;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 45;2311
531;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 46;2238
532;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 47;2275
533;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 48;2124
534;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 49;2245
535;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 50;2265
536;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 51;2379
537;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 52 ;2334
538;Totaal mannen en vrouwen;Totaal leeftijd;1980 week 53 (3 dagen);896
539;Totaal mannen en vrouwen;Totaal leeftijd;1980;114279
540;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 1 (4 dagen);1372
541;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 2;2339
542;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 3;2338
543;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 4;2321
544;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 5;2234
545;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 6;2321
546;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 7;2309
547;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 8;2280
548;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 9;2378
549;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 10;2418
550;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 11;2342
551;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 12;2277
552;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 13;2279
553;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 14;2173
554;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 15 ;2214
555;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 16;2112
556;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 17;2224
557;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 18;2129
558;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 19;2351
559;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 20;2214
560;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 21;2195
561;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 22;2092
562;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 23;2170
563;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 24;2154
564;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 25;2085
565;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 26;2177
566;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 27;2066
567;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 28;2281
568;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 29;2009
569;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 30;1954
570;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 31;2081
571;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 32;2299
572;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 33;2033
573;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 34;1903
574;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 35;2008
575;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 36;2055
576;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 37;2150
577;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 38;2109
578;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 39;2070
579;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 40;2147
580;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 41;2101
581;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 42;2212
582;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 43;2267
583;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 44;2367
584;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 45;2172
585;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 46;2204
586;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 47;2243
587;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 48;2268
588;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 49;2255
589;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 50;2350
590;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 51;2439
591;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 52;2480
592;Totaal mannen en vrouwen;Totaal leeftijd;1981 week 53 (4 dagen);1494
593;Totaal mannen en vrouwen;Totaal leeftijd;1981;115515
594;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 0 (3 dagen);1031
595;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 1;2429
596;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 2;2462
597;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 3;2418
598;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 4;2308
599;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 5;2271
600;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 6;2380
601;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 7;2206
602;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 8;2399
603;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 9;2481
604;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 10;2300
605;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 11;2310
606;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 12;2392
607;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 13;2384
608;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 14;2229
609;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 15;2251
610;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 16;2308
611;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 17;2357
612;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 18;2099
613;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 19;2254
614;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 20;2225
615;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 21;2042
616;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 22;2589
617;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 23;2221
618;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 24;2053
619;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 25;2156
620;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 26;2205
621;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 27;2257
622;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 28;2374
623;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 29;2105
624;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 30;2094
625;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 31;2305
626;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 32;2032
627;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 33;1997
628;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 34;2034
629;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 35;2091
630;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 36;2079
631;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 37;2091
632;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 38;2041
633;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 39;1989
634;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 40;2007
635;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 41;2050
636;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 42;2157
637;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 43;2073
638;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 44;2131
639;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 45;2218
640;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 46;2194
641;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 47;2289
642;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 48;2312
643;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 49;2444
644;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 50;2515
645;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 51;2734
646;Totaal mannen en vrouwen;Totaal leeftijd;1982 week 52 (5 dagen);1891
647;Totaal mannen en vrouwen;Totaal leeftijd;1982;117264
648;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 0 (2 dagen);771
649;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 1;2684
650;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 2;2607
651;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 3;2349
652;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 4;2317
653;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 5;2352
654;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 6;2389
655;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 7;2411
656;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 8;2436
657;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 9;2324
658;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 10;2376
659;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 11;2222
660;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 12;2229
661;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 13;2206
662;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 14;2279
663;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 15;2225
664;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 16;2190
665;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 17;2210
666;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 18;2199
667;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 19;2284
668;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 20;2182
669;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 21;2151
670;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 22;2318
671;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 23;2260
672;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 24;2151
673;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 25;2382
674;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 26;2079
675;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 27;2329
676;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 28;2409
677;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 29;2212
678;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 30;2110
679;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 31;1942
680;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 32;2079
681;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 33;2229
682;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 34;2102
683;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 35;2050
684;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 36;2072
685;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 37;2117
686;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 38;2134
687;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 39;2174
688;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 40;2155
689;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 41;2230
690;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 42;2169
691;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 43;2156
692;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 44;2305
693;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 45;2271
694;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 46;2269
695;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 47;2368
696;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 48;2270
697;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 49;2330
698;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 50;2407
699;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 51;2322
700;Totaal mannen en vrouwen;Totaal leeftijd;1983 week 52 (6 dagen);1967
701;Totaal mannen en vrouwen;Totaal leeftijd;1983;117761
702;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 0 (1 dag);320
703;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 1;2343
704;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 2;2385
705;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 3;2333
706;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 4;2341
707;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 5;2363
708;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 6;2334
709;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 7;2206
710;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 8;2403
711;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 9;2532
712;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 10;2404
713;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 11;2524
714;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 12;2712
715;Totaal mannen en vrouwen;Totaal leeftijd;1984 week 13;2613
