ID;SoortGezin;Gezinsgrootte;AantalKinderen;Regio;Gezinnen_1
2316;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Helmond;616.0
2317;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;'s-Hertogenbosch;1256.0
2318;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Roosendaal en Nispen;693.0
2319;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Noord-Brabant, gem. 10001 - 20000 inw.;2475.0
2320;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Noord-Brabant, gem. 5001 - 10000 inw.;4881.0
2321;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Noord-Brabant, gem. 2001 - 5000 inw.;5181.0
2322;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Noord-Brabant, gem. 1001 - 2000 inw.;1354.0
2323;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Noord-Brabant, gem. 501 - 1000 inw.;263.0
2324;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Limburg, gem. 50001 - 100000 inw.;2141.0
2325;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Maastricht;2141.0
2326;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Limburg, gem. 20001 - 50000 inw.;2806.0
2327;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Heerlen;1090.0
2328;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Kerkrade;998.0
2329;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Venlo;718.0
2330;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Limburg, gem. 10001 - 20000 inw.;2690.0
2331;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Limburg, gem. 5001 - 10000 inw.;1706.0
2332;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Limburg, gem. 2001 - 5000 inw.;2437.0
2333;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Limburg, gem. 1001 - 2000 inw.;1109.0
2334;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Limburg, gem. 501 - 1000 inw.;281.0
2335;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen zonder kinderen;Limburg, gem. 500 en minder inw.;35.0
2336;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Nederland;50314.0
2337;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Groningen (provincie);2764.0
2338;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Friesland;3093.0
2339;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Drenthe;1087.0
2340;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Overijssel;2371.0
2341;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gelderland;4390.0
2342;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Utrecht (provincie);2795.0
2343;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Holland;11720.0
2344;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zuid-Holland;14032.0
2345;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zeeland;2082.0
2346;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Brabant;3749.0
2347;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Limburg;2231.0
2348;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gemeenten met meer dan 100000 inwoners;17765.0
2349;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gemeenten met 50001 - 100000 inwoners;4755.0
2350;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gemeenten met 20001 - 50000 inwoners;5224.0
2351;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gemeenten met 10001 - 20000 inwoners;6568.0
2352;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gemeenten met 5001 - 10000 inwoners;6494.0
2353;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gemeenten met 2001 - 5000 inwoners;6725.0
2354;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gemeenten met 1001 - 2000 inwoners;2045.0
2355;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gemeenten met 501 - 1000 inwoners;668.0
2356;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gemeenten met 500 of minder inwoners;70.0
2357;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Groningen, gem. 100001 en meer inw.;834.0
2358;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Groningen;834.0
2359;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Groningen, gem. 10001 - 20000 inw.;587.0
2360;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Groningen, gem. 5001 - 10000 inw.;601.0
2361;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Groningen, gem. 2001 - 5000 inw.;659.0
2362;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Groningen, gem. 1001 - 2000 inw.;83.0
2363;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Friesland, gem. 20001 - 50000 inw.;344.0
2364;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Leeuwarden;344.0
2365;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Friesland, gem. 10001 - 20000 inw.;1515.0
2366;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Friesland, gem. 5001 - 10000 inw.;932.0
2367;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Friesland, gem. 2001 - 5000 inw.;236.0
2368;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Friesland, gem. 1001 - 2000 inw.;38.0
2369;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Friesland, gem. 501 - 1000 inw.;28.0
2370;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Drenthe, gem. 20001 - 50000 inw.;198.0
2371;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Emmen;198.0
2372;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Drenthe, gem. 10001 - 20000 inw.;350.0
2373;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Drenthe, gem. 5001 - 10000 inw.;244.0
2374;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Drenthe, gem. 2001 - 5000 inw.;287.0
2375;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Drenthe, gem. 1001 - 2000 inw.;8.0
2376;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Overijssel, gem. 50001 - 100000 inw.;216.0
2377;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Enschede;216.0
2378;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Overijssel, gem. 20001 - 50000 inw.;908.0
2379;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Almelo;157.0
2380;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Deventer;239.0
2381;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Hengelo (O.);136.0
2382;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Lonneker;94.0
2383;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zwolle;282.0
2384;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Overijssel, gem. 10001 - 20000 inw.;322.0
2385;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Overijssel, gem. 5001 - 10000 inw.;569.0
2386;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Overijssel, gem. 2001 - 5000 inw.;274.0
2387;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Overijssel, gem. 1001 - 2000 inw.;45.0
2388;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Overijssel, gem. 501 - 1000 inw.;37.0
2389;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gelderland, gem. 50001 - 100000 inw.;1455.0
2390;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Apeldoorn;334.0
2391;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Arnhem;587.0
2392;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Nijmegen;534.0
2393;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gelderland, gem. 20001 - 50000 inw.;359.0
2394;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Ede;170.0
2395;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Rheden;189.0
2396;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gelderland, gem. 10001 - 20000 inw.;982.0
2397;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gelderland, gem. 5001 - 10000 inw.;780.0
2398;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gelderland, gem. 2001 - 5000 inw.;600.0
2399;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gelderland, gem. 1001 - 2000 inw.;200.0
2400;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gelderland, gem. 501 - 1000 inw.;13.0
2401;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gelderland, gem. 500 en minder inw.;1.0
2402;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Utrecht, gem. 100001 en meer inw.;1258.0
2403;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Utrecht;1258.0
2404;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Utrecht, gem. 20001 - 50000 inw.;386.0
2405;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Amersfoort;230.0
2406;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zeist;156.0
2407;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Utrecht, gem. 10001 - 20000 inw.;320.0
2408;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Utrecht, gem. 5001 - 10000 inw.;152.0
2409;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Utrecht, gem. 2001 - 5000 inw.;475.0
2410;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Utrecht, gem. 1001 - 2000 inw.;135.0
2411;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Utrecht, gem. 501 - 1000 inw.;52.0
2412;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Utrecht, gem. 500 en minder inw.;17.0
2413;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Holland, gem. 100001 en meer inw.;7430.0
2414;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Amsterdam;6537.0
2415;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Haarlem;893.0
2416;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Holland, gem. 50001 - 100000 inw.;421.0
2417;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Hilversum;421.0
2418;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Holland, gem. 20001 - 50000 inw.;1313.0
2419;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Alkmaar;231.0
2420;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Bussum;149.0
2421;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Haarlemmermeer;119.0
2422;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Helder (Den);344.0
2423;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Velsen;219.0
2424;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zaandam;251.0
2425;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Holland, gem. 10001 - 20000 inw.;286.0
2426;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Holland, gem. 5001 - 10000 inw.;1003.0
2427;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Holland, gem. 2001 - 5000 inw.;863.0
2428;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Holland, gem. 1001 - 2000 inw.;324.0
2429;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Holland, gem. 501 - 1000 inw.;66.0
2430;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Holland, gem. 500 en minder inw.;14.0
2431;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 100001 en meer inw.;8243.0
2432;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;'s-Gravenhage;4553.0
2433;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Rotterdam;3690.0
2434;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 50001 - 100000 inw.;1605.0
2435;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Delft;295.0
2436;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Dordrecht;400.0
2437;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Leiden;573.0
2438;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Schiedam;337.0
2439;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 20001 - 50000 inw.;359.0
2440;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Gouda;197.0
2441;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Vlaardingen;162.0
2442;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 10001 - 20000 inw.;1108.0
2443;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 5001 - 10000 inw.;872.0
2444;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 2001 - 5000 inw.;1248.0
2445;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 1001 - 2000 inw.;429.0
2446;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 501 - 1000 inw.;150.0
2447;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zuid-Holland, gem. 500 en minder inw.;18.0
2448;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zeeland, gem. 20001 - 50000 inw.;203.0
2449;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Vlissingen;203.0
2450;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zeeland, gem. 10001 - 20000 inw.;300.0
2451;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zeeland, gem. 5001 - 10000 inw.;250.0
2452;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zeeland, gem. 2001 - 5000 inw.;772.0
2453;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zeeland, gem. 1001 - 2000 inw.;332.0
2454;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zeeland, gem. 501 - 1000 inw.;213.0
2455;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Zeeland, gem. 500 en minder inw.;12.0
2456;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 50001 - 100000 inw.;621.0
2457;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Eindhoven;258.0
2458;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Tilburg;363.0
2459;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 20001 - 50000 inw.;764.0
2460;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Bergen op Zoom;96.0
2461;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Breda;223.0
2462;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Helmond;94.0
2463;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;'s-Hertogenbosch;237.0
2464;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Roosendaal en Nispen;114.0
2465;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 10001 - 20000 inw.;413.0
2466;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 5001 - 10000 inw.;797.0
2467;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 2001 - 5000 inw.;875.0
2468;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 1001 - 2000 inw.;232.0
2469;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Noord-Brabant, gem. 501 - 1000 inw.;47.0
2470;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Limburg, gem. 50001 - 100000 inw.;437.0
2471;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Maastricht;437.0
2472;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Limburg, gem. 20001 - 50000 inw.;390.0
2473;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Heerlen;146.0
2474;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Kerkrade;143.0
2475;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Venlo;101.0
2476;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Limburg, gem. 10001 - 20000 inw.;385.0
2477;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Limburg, gem. 5001 - 10000 inw.;294.0
2478;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Limburg, gem. 2001 - 5000 inw.;436.0
2479;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Limburg, gem. 1001 - 2000 inw.;219.0
2480;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Limburg, gem. 501 - 1000 inw.;62.0
2481;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 1 kind;Limburg, gem. 500 en minder inw.;8.0
2482;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Nederland;
2483;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Groningen (provincie);
2484;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Friesland;
2485;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Drenthe;
2486;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Overijssel;
2487;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Gelderland;
2488;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Utrecht (provincie);
2489;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Noord-Holland;
2490;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Zuid-Holland;
2491;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Zeeland;
2492;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Noord-Brabant;
2493;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Limburg;
2494;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Gemeenten met meer dan 100000 inwoners;
2495;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Gemeenten met 50001 - 100000 inwoners;
2496;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Gemeenten met 20001 - 50000 inwoners;
2497;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Gemeenten met 10001 - 20000 inwoners;
2498;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Gemeenten met 5001 - 10000 inwoners;
2499;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Gemeenten met 2001 - 5000 inwoners;
2500;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Gemeenten met 1001 - 2000 inwoners;
2501;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Gemeenten met 501 - 1000 inwoners;
2502;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Gemeenten met 500 of minder inwoners;
2503;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Groningen, gem. 100001 en meer inw.;
2504;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Groningen;
2505;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Groningen, gem. 10001 - 20000 inw.;
2506;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Groningen, gem. 5001 - 10000 inw.;
2507;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Groningen, gem. 2001 - 5000 inw.;
2508;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Groningen, gem. 1001 - 2000 inw.;
2509;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Friesland, gem. 20001 - 50000 inw.;
2510;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Leeuwarden;
2511;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Friesland, gem. 10001 - 20000 inw.;
2512;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Friesland, gem. 5001 - 10000 inw.;
2513;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Friesland, gem. 2001 - 5000 inw.;
2514;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Friesland, gem. 1001 - 2000 inw.;
2515;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Friesland, gem. 501 - 1000 inw.;
2516;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Drenthe, gem. 20001 - 50000 inw.;
2517;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Emmen;
2518;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Drenthe, gem. 10001 - 20000 inw.;
2519;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Drenthe, gem. 5001 - 10000 inw.;
2520;Totaal aantal gezinnen;Gezinnen van 2 personen;Gezinnen met 2 kinderen;Drenthe, gem. 2001 - 5000 inw.;
