ID;GeharmoniseerdSysteem;Perioden;BalassaIndex_1;AandeelHoofdstukInDeTotaleUitvoer_2;UitvoerNederlandsProduct_3;Wederuitvoer_4
2206;85 Elektrische machines, apparaten, u...;2018;1.1;10.0;18.2;81.8
2207;85 Elektrische machines, apparaten, u...;2019;1.1;10.5;19.5;80.5
2208;85 Elektrische machines, apparaten, u...;2020;1.1;11.2;21.5;78.5
2209;85 Elektrische machines, apparaten, u...;2021;1.1;10.1;21.9;78.1
2210;86 Rollend en ander materieel voor sp...;1996;0.2;0.0;;
2211;86 Rollend en ander materieel voor sp...;1997;0.2;0.0;;
2212;86 Rollend en ander materieel voor sp...;1998;0.2;0.0;;
2213;86 Rollend en ander materieel voor sp...;1999;0.2;0.0;;
2214;86 Rollend en ander materieel voor sp...;2000;0.3;0.0;;
2215;86 Rollend en ander materieel voor sp...;2001;0.2;0.0;;
2216;86 Rollend en ander materieel voor sp...;2002;0.2;0.0;87.1;12.9
2217;86 Rollend en ander materieel voor sp...;2003;0.2;0.1;83.1;16.9
2218;86 Rollend en ander materieel voor sp...;2004;0.2;0.1;90.7;9.3
2219;86 Rollend en ander materieel voor sp...;2005;0.2;0.0;78.0;22.0
2220;86 Rollend en ander materieel voor sp...;2006;0.2;0.0;76.9;23.1
2221;86 Rollend en ander materieel voor sp...;2007;0.3;0.1;84.0;16.0
2222;86 Rollend en ander materieel voor sp...;2008;0.2;0.1;90.1;9.9
2223;86 Rollend en ander materieel voor sp...;2009;0.1;0.0;81.9;18.1
2224;86 Rollend en ander materieel voor sp...;2010;0.2;0.1;90.3;9.7
2225;86 Rollend en ander materieel voor sp...;2011;0.2;0.0;83.3;16.7
2226;86 Rollend en ander materieel voor sp...;2012;0.2;0.0;84.7;15.3
2227;86 Rollend en ander materieel voor sp...;2013;0.2;0.0;78.2;21.8
2228;86 Rollend en ander materieel voor sp...;2014;0.3;0.1;89.3;10.7
2229;86 Rollend en ander materieel voor sp...;2015;0.3;0.1;90.0;10.0
2230;86 Rollend en ander materieel voor sp...;2016;0.3;0.1;78.7;21.3
2231;86 Rollend en ander materieel voor sp...;2017;0.2;0.0;91.3;8.7
2232;86 Rollend en ander materieel voor sp...;2018;0.2;0.0;95.6;4.4
2233;86 Rollend en ander materieel voor sp...;2019;0.1;0.0;92.6;7.4
2234;86 Rollend en ander materieel voor sp...;2020;0.1;0.0;91.6;8.4
2235;86 Rollend en ander materieel voor sp...;2021;0.2;0.1;78.5;21.5
2236;87 Automobielen, tractors, rijwielen,...;1996;0.4;4.7;;
2237;87 Automobielen, tractors, rijwielen,...;1997;0.4;4.9;;
2238;87 Automobielen, tractors, rijwielen,...;1998;0.4;5.5;;
2239;87 Automobielen, tractors, rijwielen,...;1999;0.4;5.4;;
2240;87 Automobielen, tractors, rijwielen,...;2000;0.4;4.8;;
2241;87 Automobielen, tractors, rijwielen,...;2001;0.4;4.6;;
2242;87 Automobielen, tractors, rijwielen,...;2002;0.4;4.8;69.9;30.1
2243;87 Automobielen, tractors, rijwielen,...;2003;0.3;4.4;77.1;22.9
2244;87 Automobielen, tractors, rijwielen,...;2004;0.3;4.3;75.9;24.1
2245;87 Automobielen, tractors, rijwielen,...;2005;0.3;4.0;73.6;26.4
2246;87 Automobielen, tractors, rijwielen,...;2006;0.3;3.8;73.7;26.3
2247;87 Automobielen, tractors, rijwielen,...;2007;0.3;3.9;74.4;25.6
2248;87 Automobielen, tractors, rijwielen,...;2008;0.3;3.7;71.8;28.2
2249;87 Automobielen, tractors, rijwielen,...;2009;0.3;3.0;56.5;43.5
2250;87 Automobielen, tractors, rijwielen,...;2010;0.3;3.0;59.4;40.6
2251;87 Automobielen, tractors, rijwielen,...;2011;0.3;3.4;63.2;36.8
2252;87 Automobielen, tractors, rijwielen,...;2012;0.3;3.3;64.1;35.9
2253;87 Automobielen, tractors, rijwielen,...;2013;0.3;3.3;66.7;33.3
2254;87 Automobielen, tractors, rijwielen,...;2014;0.3;3.5;66.7;33.3
2255;87 Automobielen, tractors, rijwielen,...;2015;0.3;3.7;79.5;20.5
2256;87 Automobielen, tractors, rijwielen,...;2016;0.3;4.2;81.5;18.5
2257;87 Automobielen, tractors, rijwielen,...;2017;0.3;4.4;81.0;19.0
2258;87 Automobielen, tractors, rijwielen,...;2018;0.3;4.5;79.5;20.5
2259;87 Automobielen, tractors, rijwielen,...;2019;0.3;4.4;76.4;23.6
2260;87 Automobielen, tractors, rijwielen,...;2020;0.3;4.1;76.4;23.6
2261;87 Automobielen, tractors, rijwielen,...;2021;0.3;3.7;76.2;23.8
2262;88 Lucht- en ruimtevaart, alsmede del...;1996;0.2;0.4;;
2263;88 Lucht- en ruimtevaart, alsmede del...;1997;0.1;0.4;;
2264;88 Lucht- en ruimtevaart, alsmede del...;1998;0.1;0.3;;
2265;88 Lucht- en ruimtevaart, alsmede del...;1999;0.1;0.3;;
2266;88 Lucht- en ruimtevaart, alsmede del...;2000;0.1;0.3;;
2267;88 Lucht- en ruimtevaart, alsmede del...;2001;0.1;0.3;;
2268;88 Lucht- en ruimtevaart, alsmede del...;2002;0.1;0.3;24.1;75.9
2269;88 Lucht- en ruimtevaart, alsmede del...;2003;0.1;0.3;27.4;72.6
2270;88 Lucht- en ruimtevaart, alsmede del...;2004;0.1;0.3;14.2;85.8
2271;88 Lucht- en ruimtevaart, alsmede del...;2005;0.1;0.3;28.1;71.9
2272;88 Lucht- en ruimtevaart, alsmede del...;2006;0.1;0.3;26.6;73.4
2273;88 Lucht- en ruimtevaart, alsmede del...;2007;0.1;0.2;33.0;67.0
2274;88 Lucht- en ruimtevaart, alsmede del...;2008;0.1;0.3;49.4;50.6
2275;88 Lucht- en ruimtevaart, alsmede del...;2009;0.1;0.3;50.9;49.1
2276;88 Lucht- en ruimtevaart, alsmede del...;2010;0.1;0.3;70.9;29.1
2277;88 Lucht- en ruimtevaart, alsmede del...;2011;0.1;0.3;72.2;27.8
2278;88 Lucht- en ruimtevaart, alsmede del...;2012;0.1;0.3;64.8;35.2
2279;88 Lucht- en ruimtevaart, alsmede del...;2013;0.1;0.3;67.0;33.0
2280;88 Lucht- en ruimtevaart, alsmede del...;2014;0.1;0.4;41.0;59.0
2281;88 Lucht- en ruimtevaart, alsmede del...;2015;0.2;0.5;77.3;22.7
2282;88 Lucht- en ruimtevaart, alsmede del...;2016;0.1;0.5;73.0;27.0
2283;88 Lucht- en ruimtevaart, alsmede del...;2017;0.2;0.4;39.5;60.5
2284;88 Lucht- en ruimtevaart, alsmede del...;2018;0.1;0.3;30.4;69.6
2285;88 Lucht- en ruimtevaart, alsmede del...;2019;0.2;0.4;32.5;67.5
2286;88 Lucht- en ruimtevaart, alsmede del...;2020;0.2;0.3;32.6;67.4
2287;88 Lucht- en ruimtevaart, alsmede del...;2021;0.2;0.3;36.7;63.3
2288;89 Scheepvaart;1996;0.6;0.3;;
2289;89 Scheepvaart;1997;0.6;0.3;;
2290;89 Scheepvaart;1998;0.4;0.2;;
2291;89 Scheepvaart;1999;0.7;0.4;;
2292;89 Scheepvaart;2000;0.6;0.3;;
2293;89 Scheepvaart;2001;0.6;0.4;;
2294;89 Scheepvaart;2002;0.6;0.4;92.6;7.4
2295;89 Scheepvaart;2003;0.8;0.5;96.7;3.3
2296;89 Scheepvaart;2004;0.8;0.4;95.4;4.6
2297;89 Scheepvaart;2005;0.8;0.4;85.6;14.4
2298;89 Scheepvaart;2006;0.6;0.3;91.6;8.4
2299;89 Scheepvaart;2007;1.0;0.6;91.3;8.7
2300;89 Scheepvaart;2008;0.9;0.5;87.1;12.9
2301;89 Scheepvaart;2009;1.1;0.6;89.3;10.7
2302;89 Scheepvaart;2010;0.8;0.4;86.1;13.9
2303;89 Scheepvaart;2011;1.0;0.4;93.9;6.1
2304;89 Scheepvaart;2012;1.1;0.4;96.8;3.2
2305;89 Scheepvaart;2013;0.9;0.3;93.8;6.2
2306;89 Scheepvaart;2014;1.1;0.4;93.6;6.4
2307;89 Scheepvaart;2015;2.2;0.8;99.1;0.9
2308;89 Scheepvaart;2016;2.2;1.0;94.7;5.3
2309;89 Scheepvaart;2017;1.2;0.6;76.4;23.6
2310;89 Scheepvaart;2018;1.1;0.6;87.6;12.4
2311;89 Scheepvaart;2019;1.5;0.7;70.9;29.1
2312;89 Scheepvaart;2020;1.7;0.8;74.0;26.0
2313;89 Scheepvaart;2021;1.6;0.9;77.2;22.8
2314;90 Optische instrumenten, apparaten e...;1996;1.4;4.0;;
2315;90 Optische instrumenten, apparaten e...;1997;1.6;4.4;;
2316;90 Optische instrumenten, apparaten e...;1998;1.6;4.6;;
2317;90 Optische instrumenten, apparaten e...;1999;1.7;5.0;;
2318;90 Optische instrumenten, apparaten e...;2000;1.8;5.1;;
2319;90 Optische instrumenten, apparaten e...;2001;1.6;4.8;;
2320;90 Optische instrumenten, apparaten e...;2002;1.8;5.5;47.9;52.1
2321;90 Optische instrumenten, apparaten e...;2003;1.8;5.5;43.5;56.5
2322;90 Optische instrumenten, apparaten e...;2004;1.7;5.6;43.2;56.8
2323;90 Optische instrumenten, apparaten e...;2005;1.7;5.4;38.5;61.5
2324;90 Optische instrumenten, apparaten e...;2006;1.8;5.7;39.2;60.8
2325;90 Optische instrumenten, apparaten e...;2007;1.1;3.4;34.3;65.7
2326;90 Optische instrumenten, apparaten e...;2008;1.1;3.4;31.0;69.0
2327;90 Optische instrumenten, apparaten e...;2009;1.1;4.0;33.0;67.0
2328;90 Optische instrumenten, apparaten e...;2010;1.1;4.0;30.7;69.3
2329;90 Optische instrumenten, apparaten e...;2011;1.2;4.0;32.1;67.9
2330;90 Optische instrumenten, apparaten e...;2012;1.2;4.1;27.5;72.5
2331;90 Optische instrumenten, apparaten e...;2013;1.2;4.1;23.4;76.6
2332;90 Optische instrumenten, apparaten e...;2014;1.2;4.3;25.7;74.3
2333;90 Optische instrumenten, apparaten e...;2015;1.3;4.8;32.1;67.9
2334;90 Optische instrumenten, apparaten e...;2016;1.4;5.3;32.2;67.8
2335;90 Optische instrumenten, apparaten e...;2017;1.5;5.3;36.3;63.7
2336;90 Optische instrumenten, apparaten e...;2018;1.6;5.5;32.7;67.3
2337;90 Optische instrumenten, apparaten e...;2019;1.7;6.0;35.5;64.5
2338;90 Optische instrumenten, apparaten e...;2020;1.7;6.1;30.9;69.1
2339;90 Optische instrumenten, apparaten e...;2021;1.7;5.9;33.2;66.8
2340;91 Uurwerken, alsmede delen daarvan;1996;0.4;0.0;;
2341;91 Uurwerken, alsmede delen daarvan;1997;0.3;0.0;;
2342;91 Uurwerken, alsmede delen daarvan;1998;0.3;0.0;;
2343;91 Uurwerken, alsmede delen daarvan;1999;0.4;0.1;;
2344;91 Uurwerken, alsmede delen daarvan;2000;0.4;0.0;;
2345;91 Uurwerken, alsmede delen daarvan;2001;0.4;0.0;;
2346;91 Uurwerken, alsmede delen daarvan;2002;0.3;0.0;30.6;69.4
2347;91 Uurwerken, alsmede delen daarvan;2003;0.3;0.0;46.0;54.0
2348;91 Uurwerken, alsmede delen daarvan;2004;0.3;0.0;48.3;51.7
2349;91 Uurwerken, alsmede delen daarvan;2005;0.3;0.0;46.6;53.4
2350;91 Uurwerken, alsmede delen daarvan;2006;0.2;0.0;38.7;61.3
2351;91 Uurwerken, alsmede delen daarvan;2007;0.3;0.0;44.3;55.7
2352;91 Uurwerken, alsmede delen daarvan;2008;0.3;0.0;47.1;52.9
2353;91 Uurwerken, alsmede delen daarvan;2009;0.3;0.0;52.8;47.2
2354;91 Uurwerken, alsmede delen daarvan;2010;0.3;0.0;58.5;41.5
2355;91 Uurwerken, alsmede delen daarvan;2011;0.3;0.0;47.3;52.7
2356;91 Uurwerken, alsmede delen daarvan;2012;0.3;0.0;56.5;43.5
2357;91 Uurwerken, alsmede delen daarvan;2013;0.3;0.1;46.7;53.3
2358;91 Uurwerken, alsmede delen daarvan;2014;0.2;0.1;37.2;62.8
2359;91 Uurwerken, alsmede delen daarvan;2015;0.3;0.1;35.0;65.0
2360;91 Uurwerken, alsmede delen daarvan;2016;0.4;0.1;32.1;67.9
2361;91 Uurwerken, alsmede delen daarvan;2017;0.4;0.1;48.4;51.6
2362;91 Uurwerken, alsmede delen daarvan;2018;0.5;0.1;56.0;44.0
2363;91 Uurwerken, alsmede delen daarvan;2019;0.5;0.1;57.6;42.4
2364;91 Uurwerken, alsmede delen daarvan;2020;0.7;0.1;61.1;38.9
2365;91 Uurwerken, alsmede delen daarvan;2021;0.7;0.1;29.0;71.0
2366;"92 Muziekinstrumenten; delen en toebe...";1996;0.5;0.0;;
2367;"92 Muziekinstrumenten; delen en toebe...";1997;0.5;0.0;;
2368;"92 Muziekinstrumenten; delen en toebe...";1998;0.5;0.0;;
2369;"92 Muziekinstrumenten; delen en toebe...";1999;0.8;0.0;;
2370;"92 Muziekinstrumenten; delen en toebe...";2000;0.9;0.0;;
2371;"92 Muziekinstrumenten; delen en toebe...";2001;0.9;0.0;;
2372;"92 Muziekinstrumenten; delen en toebe...";2002;1.0;0.0;35.7;64.3
2373;"92 Muziekinstrumenten; delen en toebe...";2003;1.1;0.0;34.4;65.6
2374;"92 Muziekinstrumenten; delen en toebe...";2004;1.1;0.0;27.1;72.9
2375;"92 Muziekinstrumenten; delen en toebe...";2005;1.1;0.0;24.9;75.1
2376;"92 Muziekinstrumenten; delen en toebe...";2006;1.1;0.0;27.2;72.8
2377;"92 Muziekinstrumenten; delen en toebe...";2007;1.0;0.0;28.6;71.4
2378;"92 Muziekinstrumenten; delen en toebe...";2008;0.5;0.0;58.5;41.5
2379;"92 Muziekinstrumenten; delen en toebe...";2009;0.9;0.0;45.2;54.8
2380;"92 Muziekinstrumenten; delen en toebe...";2010;1.0;0.0;21.7;78.3
2381;"92 Muziekinstrumenten; delen en toebe...";2011;1.2;0.0;23.6;76.4
2382;"92 Muziekinstrumenten; delen en toebe...";2012;1.4;0.0;28.3;71.7
2383;"92 Muziekinstrumenten; delen en toebe...";2013;1.8;0.1;65.0;35.0
2384;"92 Muziekinstrumenten; delen en toebe...";2014;1.9;0.1;64.9;35.1
2385;"92 Muziekinstrumenten; delen en toebe...";2015;1.9;0.1;40.5;59.5
2386;"92 Muziekinstrumenten; delen en toebe...";2016;1.6;0.1;25.7;74.3
2387;"92 Muziekinstrumenten; delen en toebe...";2017;1.3;0.0;42.9;57.1
2388;"92 Muziekinstrumenten; delen en toebe...";2018;1.2;0.0;33.5;66.5
2389;"92 Muziekinstrumenten; delen en toebe...";2019;1.2;0.0;37.4;62.6
2390;"92 Muziekinstrumenten; delen en toebe...";2020;1.2;0.0;35.4;64.6
2391;"92 Muziekinstrumenten; delen en toebe...";2021;1.4;0.0;38.8;61.2
2392;"93 Wapens en munitie; delen en toebeh...";1996;1.7;0.2;;
2393;"93 Wapens en munitie; delen en toebeh...";1997;0.9;0.1;;
2394;"93 Wapens en munitie; delen en toebeh...";1998;1.0;0.1;;
2395;"93 Wapens en munitie; delen en toebeh...";1999;0.6;0.1;;
2396;"93 Wapens en munitie; delen en toebeh...";2000;0.2;0.0;;
2397;"93 Wapens en munitie; delen en toebeh...";2001;0.3;0.0;;
2398;"93 Wapens en munitie; delen en toebeh...";2002;0.4;0.0;85.9;14.1
2399;"93 Wapens en munitie; delen en toebeh...";2003;0.1;0.0;40.7;59.3
2400;"93 Wapens en munitie; delen en toebeh...";2004;0.2;0.0;34.9;65.1
2401;"93 Wapens en munitie; delen en toebeh...";2005;0.1;0.0;43.3;56.7
2402;"93 Wapens en munitie; delen en toebeh...";2006;0.1;0.0;11.6;88.4
2403;"93 Wapens en munitie; delen en toebeh...";2007;0.1;0.0;11.5;88.5
2404;"93 Wapens en munitie; delen en toebeh...";2008;0.0;0.0;19.3;80.7
2405;"93 Wapens en munitie; delen en toebeh...";2009;0.0;0.0;22.3;77.7
2406;"93 Wapens en munitie; delen en toebeh...";2010;0.0;0.0;30.6;69.4
2407;"93 Wapens en munitie; delen en toebeh...";2011;0.1;0.0;95.0;5.0
2408;"93 Wapens en munitie; delen en toebeh...";2012;0.0;0.0;84.1;15.9
2409;"93 Wapens en munitie; delen en toebeh...";2013;0.0;0.0;92.5;7.5
2410;"93 Wapens en munitie; delen en toebeh...";2014;0.0;0.0;54.2;45.8
2411;"93 Wapens en munitie; delen en toebeh...";2015;0.0;0.0;89.5;10.5
2412;"93 Wapens en munitie; delen en toebeh...";2016;0.1;0.0;83.0;17.0
2413;"93 Wapens en munitie; delen en toebeh...";2017;0.1;0.0;61.6;38.4
2414;"93 Wapens en munitie; delen en toebeh...";2018;0.1;0.0;59.5;40.5
2415;"93 Wapens en munitie; delen en toebeh...";2019;0.1;0.0;62.6;37.4
2416;"93 Wapens en munitie; delen en toebeh...";2020;0.1;0.0;59.8;40.2
2417;"93 Wapens en munitie; delen en toebeh...";2021;0.1;0.0;68.1;31.9
2418;94 Meubelen (ook voor medisch of chir...;1996;0.6;1.0;;
2419;94 Meubelen (ook voor medisch of chir...;1997;0.6;0.9;;
2420;94 Meubelen (ook voor medisch of chir...;1998;0.5;0.9;;
2421;94 Meubelen (ook voor medisch of chir...;1999;0.6;0.9;;
2422;94 Meubelen (ook voor medisch of chir...;2000;0.5;0.8;;
2423;94 Meubelen (ook voor medisch of chir...;2001;0.5;0.7;;
2424;94 Meubelen (ook voor medisch of chir...;2002;0.5;0.7;58.6;41.4
2425;94 Meubelen (ook voor medisch of chir...;2003;0.5;0.7;58.3;41.7
2426;94 Meubelen (ook voor medisch of chir...;2004;0.5;0.7;58.3;41.7
2427;94 Meubelen (ook voor medisch of chir...;2005;0.5;0.7;58.2;41.8
2428;94 Meubelen (ook voor medisch of chir...;2006;0.5;0.7;58.9;41.1
2429;94 Meubelen (ook voor medisch of chir...;2007;0.5;0.7;59.2;40.8
2430;94 Meubelen (ook voor medisch of chir...;2008;0.4;0.6;58.3;41.7
2431;94 Meubelen (ook voor medisch of chir...;2009;0.4;0.6;56.5;43.5
2432;94 Meubelen (ook voor medisch of chir...;2010;0.5;0.6;59.0;41.0
2433;94 Meubelen (ook voor medisch of chir...;2011;0.5;0.6;57.6;42.4
2434;94 Meubelen (ook voor medisch of chir...;2012;0.5;0.6;58.6;41.4
2435;94 Meubelen (ook voor medisch of chir...;2013;0.5;0.6;56.9;43.1
2436;94 Meubelen (ook voor medisch of chir...;2014;0.5;0.7;54.2;45.8
2437;94 Meubelen (ook voor medisch of chir...;2015;0.6;0.8;59.1;40.9
2438;94 Meubelen (ook voor medisch of chir...;2016;0.6;0.8;52.4;47.6
2439;94 Meubelen (ook voor medisch of chir...;2017;0.5;0.9;52.7;47.3
2440;94 Meubelen (ook voor medisch of chir...;2018;0.5;0.8;51.6;48.4
2441;94 Meubelen (ook voor medisch of chir...;2019;0.5;0.8;50.5;49.5
2442;94 Meubelen (ook voor medisch of chir...;2020;0.5;0.9;51.9;48.1
2443;94 Meubelen (ook voor medisch of chir...;2021;0.6;1.0;49.9;50.1
2444;95 Speelgoed, spellen, artikelen voor...;1996;1.2;0.5;;
2445;95 Speelgoed, spellen, artikelen voor...;1997;1.4;0.6;;
2446;95 Speelgoed, spellen, artikelen voor...;1998;1.6;0.6;;
2447;95 Speelgoed, spellen, artikelen voor...;1999;1.6;0.6;;
2448;95 Speelgoed, spellen, artikelen voor...;2000;1.7;0.7;;
2449;95 Speelgoed, spellen, artikelen voor...;2001;2.4;0.9;;
2450;95 Speelgoed, spellen, artikelen voor...;2002;1.2;0.5;32.1;67.9
2451;95 Speelgoed, spellen, artikelen voor...;2003;1.2;0.5;29.0;71.0
2452;95 Speelgoed, spellen, artikelen voor...;2004;1.3;0.5;26.0;74.0
2453;95 Speelgoed, spellen, artikelen voor...;2005;1.2;0.5;23.7;76.3
2454;95 Speelgoed, spellen, artikelen voor...;2006;1.2;0.5;28.3;71.7
2455;95 Speelgoed, spellen, artikelen voor...;2007;1.1;0.5;40.5;59.5
2456;95 Speelgoed, spellen, artikelen voor...;2008;1.7;0.8;21.3;78.7
2457;95 Speelgoed, spellen, artikelen voor...;2009;1.6;0.8;25.2;74.8
2458;95 Speelgoed, spellen, artikelen voor...;2010;1.5;0.7;27.3;72.7
2459;95 Speelgoed, spellen, artikelen voor...;2011;1.0;0.4;38.3;61.7
2460;95 Speelgoed, spellen, artikelen voor...;2012;1.0;0.4;42.2;57.8
2461;95 Speelgoed, spellen, artikelen voor...;2013;1.1;0.4;43.4;56.6
2462;95 Speelgoed, spellen, artikelen voor...;2014;1.2;0.4;40.1;59.9
2463;95 Speelgoed, spellen, artikelen voor...;2015;1.3;0.5;40.8;59.2
2464;95 Speelgoed, spellen, artikelen voor...;2016;1.5;0.6;40.6;59.4
2465;95 Speelgoed, spellen, artikelen voor...;2017;1.1;0.6;43.5;56.5
2466;95 Speelgoed, spellen, artikelen voor...;2018;1.0;0.5;42.9;57.1
2467;95 Speelgoed, spellen, artikelen voor...;2019;1.1;0.5;42.5;57.5
2468;95 Speelgoed, spellen, artikelen voor...;2020;1.1;0.6;50.0;50.0
2469;95 Speelgoed, spellen, artikelen voor...;2021;1.2;0.7;44.9;55.1
2470;96 Diverse werken;1996;0.7;0.2;;
2471;96 Diverse werken;1997;0.6;0.2;;
2472;96 Diverse werken;1998;0.6;0.2;;
2473;96 Diverse werken;1999;0.7;0.2;;
2474;96 Diverse werken;2000;0.8;0.2;;
2475;96 Diverse werken;2001;0.8;0.2;;
2476;96 Diverse werken;2002;0.7;0.1;36.5;63.5
2477;96 Diverse werken;2003;0.6;0.1;45.0;55.0
2478;96 Diverse werken;2004;0.6;0.1;49.8;50.2
2479;96 Diverse werken;2005;0.7;0.1;45.1;54.9
2480;96 Diverse werken;2006;0.7;0.1;36.0;64.0
2481;96 Diverse werken;2007;0.7;0.1;37.7;62.3
2482;96 Diverse werken;2008;0.7;0.1;34.6;65.4
2483;96 Diverse werken;2009;0.8;0.1;30.6;69.4
2484;96 Diverse werken;2010;0.8;0.1;38.3;61.7
2485;96 Diverse werken;2011;0.7;0.1;46.1;53.9
2486;96 Diverse werken;2012;0.5;0.1;68.8;31.2
2487;96 Diverse werken;2013;0.9;0.2;70.9;29.1
2488;96 Diverse werken;2014;0.9;0.2;75.1;24.9
2489;96 Diverse werken;2015;0.9;0.3;72.1;27.9
2490;96 Diverse werken;2016;1.0;0.3;68.1;31.9
2491;96 Diverse werken;2017;0.9;0.3;68.4;31.6
2492;96 Diverse werken;2018;0.9;0.3;67.9;32.1
2493;96 Diverse werken;2019;0.9;0.3;66.3;33.7
2494;96 Diverse werken;2020;0.8;0.3;65.1;34.9
2495;96 Diverse werken;2021;0.9;0.3;68.8;31.2
2496;97 Kunstvoorwerpen, voorwerpen voor v...;1996;0.1;0.0;;
2497;97 Kunstvoorwerpen, voorwerpen voor v...;1997;0.1;0.0;;
2498;97 Kunstvoorwerpen, voorwerpen voor v...;1998;0.2;0.0;;
2499;97 Kunstvoorwerpen, voorwerpen voor v...;1999;0.1;0.0;;
2500;97 Kunstvoorwerpen, voorwerpen voor v...;2000;0.2;0.0;;
2501;97 Kunstvoorwerpen, voorwerpen voor v...;2001;0.2;0.0;;
2502;97 Kunstvoorwerpen, voorwerpen voor v...;2002;0.1;0.0;55.2;44.8
2503;97 Kunstvoorwerpen, voorwerpen voor v...;2003;0.1;0.0;54.4;45.6
2504;97 Kunstvoorwerpen, voorwerpen voor v...;2004;0.1;0.0;30.1;69.9
2505;97 Kunstvoorwerpen, voorwerpen voor v...;2005;0.1;0.0;19.3;80.7
2506;97 Kunstvoorwerpen, voorwerpen voor v...;2006;0.2;0.0;20.8;79.2
2507;97 Kunstvoorwerpen, voorwerpen voor v...;2007;0.3;0.0;71.5;28.5
2508;97 Kunstvoorwerpen, voorwerpen voor v...;2008;0.1;0.0;41.6;58.4
2509;97 Kunstvoorwerpen, voorwerpen voor v...;2009;0.1;0.0;56.7;43.3
2510;97 Kunstvoorwerpen, voorwerpen voor v...;2010;0.1;0.0;73.8;26.2
2511;97 Kunstvoorwerpen, voorwerpen voor v...;2011;0.1;0.0;67.9;32.1
2512;97 Kunstvoorwerpen, voorwerpen voor v...;2012;0.1;0.0;53.0;47.0
2513;97 Kunstvoorwerpen, voorwerpen voor v...;2013;0.1;0.0;62.1;37.9
2514;97 Kunstvoorwerpen, voorwerpen voor v...;2014;0.1;0.0;69.7;30.3
2515;97 Kunstvoorwerpen, voorwerpen voor v...;2015;0.1;0.0;71.4;28.6
2516;97 Kunstvoorwerpen, voorwerpen voor v...;2016;0.1;0.0;64.2;35.8
2517;97 Kunstvoorwerpen, voorwerpen voor v...;2017;0.1;0.0;64.8;35.2
2518;97 Kunstvoorwerpen, voorwerpen voor v...;2018;0.1;0.0;72.2;27.8
2519;97 Kunstvoorwerpen, voorwerpen voor v...;2019;0.1;0.0;83.0;17.0
2520;97 Kunstvoorwerpen, voorwerpen voor v...;2020;0.3;0.0;77.5;22.5
2521;97 Kunstvoorwerpen, voorwerpen voor v...;2021;0.4;0.0;84.1;15.9
2522;98 Componenten van complete fabrieksi...;1996;;0.0;;
2523;98 Componenten van complete fabrieksi...;1997;;0.0;;
2524;98 Componenten van complete fabrieksi...;1998;;0.0;;
2525;98 Componenten van complete fabrieksi...;1999;;0.0;;
2526;98 Componenten van complete fabrieksi...;2000;;0.0;;
2527;98 Componenten van complete fabrieksi...;2001;;0.0;;
2528;98 Componenten van complete fabrieksi...;2002;;0.0;;
2529;98 Componenten van complete fabrieksi...;2003;;0.0;;
2530;98 Componenten van complete fabrieksi...;2004;;0.0;;
2531;98 Componenten van complete fabrieksi...;2005;;0.0;;
2532;98 Componenten van complete fabrieksi...;2006;;0.0;;
2533;98 Componenten van complete fabrieksi...;2007;;0.0;;
2534;98 Componenten van complete fabrieksi...;2008;;0.0;;
2535;98 Componenten van complete fabrieksi...;2009;;0.0;;
2536;98 Componenten van complete fabrieksi...;2010;;0.0;100.0;0.0
2537;98 Componenten van complete fabrieksi...;2011;;0.0;100.0;0.0
2538;98 Componenten van complete fabrieksi...;2012;;0.0;53.2;46.8
2539;98 Componenten van complete fabrieksi...;2013;;0.0;62.3;37.7
2540;98 Componenten van complete fabrieksi...;2014;;0.0;90.3;9.7
2541;98 Componenten van complete fabrieksi...;2015;;0.0;92.0;8.0
2542;98 Componenten van complete fabrieksi...;2016;;0.0;84.4;15.6
2543;98 Componenten van complete fabrieksi...;2017;;0.0;79.2;20.8
2544;98 Componenten van complete fabrieksi...;2018;0.0;0.0;0.0;0.0
2545;98 Componenten van complete fabrieksi...;2019;0.0;0.0;0.0;0.0
2546;98 Componenten van complete fabrieksi...;2020;0.0;0.0;0.0;0.0
2547;98 Componenten van complete fabrieksi...;2021;0.0;0.0;0.0;0.0
2548;99 Diversen;1996;0.1;0.2;;
2549;99 Diversen;1997;0.1;0.2;;
2550;99 Diversen;1998;0.1;0.2;;
2551;99 Diversen;1999;0.1;0.1;;
2552;99 Diversen;2000;0.1;0.1;;
2553;99 Diversen;2001;0.1;0.2;;
2554;99 Diversen;2002;0.2;0.2;94.7;5.3
2555;99 Diversen;2003;0.1;0.2;92.0;8.0
2556;99 Diversen;2004;0.1;0.2;94.1;5.9
2557;99 Diversen;2005;0.3;0.2;94.7;5.3
2558;99 Diversen;2006;0.4;0.3;93.2;6.8
2559;99 Diversen;2007;0.4;0.3;93.6;6.4
2560;99 Diversen;2008;0.4;0.3;89.8;10.2
2561;99 Diversen;2009;0.3;0.3;92.2;7.8
2562;99 Diversen;2010;0.3;0.2;88.9;11.1
2563;99 Diversen;2011;0.3;0.3;90.9;9.1
2564;99 Diversen;2012;0.4;0.3;91.3;8.7
2565;99 Diversen;2013;0.3;0.3;93.0;7.0
2566;99 Diversen;2014;0.3;0.3;93.6;6.4
2567;99 Diversen;2015;0.3;0.3;95.2;4.8
