ID;Aardoliegrondstoffen;Bestemming;Perioden;TotaalAanbod_1;Winning_2;ProductieUitAndereBronnen_3;Invoer_4;Uitvoer_5;Voorraadmutatie_6;TotaalVerbruik_7;Verwerking_8;FinaalVerbruik_9;Beginvoorraad_10;Eindvoorraad_11;Voorraadmutatie_12
527;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 december;;;;3916.0;3668.0;-248.0;;;;4872.0;5120.0;-248.0
528;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2014 4e kwartaal;;;;11267.0;10636.0;-630.0;;;;4490.0;5120.0;-630.0
529;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 januari;;;;3318.0;3645.0;327.0;;;;5120.0;4793.0;327.0
530;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 februari;;;;3390.0;3405.0;16.0;;;;4793.0;4778.0;16.0
531;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 maart;;;;3770.0;3903.0;133.0;;;;4778.0;4645.0;133.0
532;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 1e kwartaal;;;;10478.0;10953.0;475.0;;;;5120.0;4645.0;475.0
533;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 april;;;;4128.0;3756.0;-373.0;;;;4645.0;5018.0;-373.0
534;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 mei;;;;4204.0;3946.0;-258.0;;;;5018.0;5276.0;-258.0
535;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 juni;;;;3722.0;3624.0;-98.0;;;;5276.0;5374.0;-98.0
536;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 2e kwartaal;;;;12054.0;11326.0;-729.0;;;;4645.0;5374.0;-729.0
537;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 juli;;;;3846.0;3780.0;-67.0;;;;5374.0;5440.0;-67.0
538;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 augustus;;;;3970.0;3695.0;-275.0;;;;5440.0;5715.0;-275.0
539;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 september;;;;3660.0;3718.0;58.0;;;;5715.0;5658.0;58.0
540;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 3e kwartaal;;;;11476.0;11192.0;-284.0;;;;5374.0;5658.0;-284.0
541;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 oktober;;;;3410.0;3481.0;71.0;;;;5658.0;5586.0;71.0
542;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 november;;;;3273.0;3414.0;142.0;;;;5586.0;5445.0;142.0
543;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 december;;;;4028.0;4044.0;16.0;;;;5445.0;5429.0;16.0
544;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2015 4e kwartaal;;;;10710.0;10940.0;229.0;;;;5658.0;5429.0;229.0
545;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 januari;;;;4407.0;3956.0;-451.0;;;;5429.0;5880.0;-451.0
546;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 februari;;;;2649.0;3496.0;847.0;;;;5880.0;5033.0;847.0
547;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 maart;;;;3619.0;3655.0;37.0;;;;5033.0;4996.0;37.0
548;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 1e kwartaal;;;;10674.0;11107.0;433.0;;;;5429.0;4996.0;433.0
549;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 april;;;;3346.0;3458.0;113.0;;;;4996.0;4883.0;113.0
550;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 mei;;;;3773.0;3620.0;-154.0;;;;4883.0;5037.0;-154.0
551;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 juni;;;;3423.0;3516.0;93.0;;;;5037.0;4944.0;93.0
552;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 2e kwartaal;;;;10542.0;10594.0;52.0;;;;4996.0;4944.0;52.0
553;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 juli;;;;3720.0;3732.0;13.0;;;;4944.0;4931.0;13.0
554;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 augustus;;;;3509.0;3683.0;174.0;;;;4931.0;4757.0;174.0
555;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 september;;;;3507.0;3600.0;93.0;;;;4757.0;4663.0;93.0
556;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 3e kwartaal;;;;10735.0;11016.0;281.0;;;;4944.0;4663.0;281.0
557;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 oktober;;;;3793.0;3516.0;-276.0;;;;4663.0;4939.0;-276.0
558;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 november;;;;2978.0;3219.0;241.0;;;;4939.0;4699.0;241.0
559;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 december;;;;3530.0;3846.0;316.0;;;;4699.0;4382.0;316.0
560;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2016 4e kwartaal;;;;10301.0;10582.0;281.0;;;;4663.0;4382.0;281.0
561;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 januari;;;;4387.0;3723.0;-664.0;;;;4382.0;5046.0;-664.0
562;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 februari;;;;3132.0;3367.0;235.0;;;;5046.0;4811.0;235.0
563;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 maart;;;;3509.0;3810.0;301.0;;;;4811.0;4510.0;301.0
564;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 1e kwartaal;;;;11028.0;10900.0;-128.0;;;;4382.0;4510.0;-128.0
565;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 april;;;;4027.0;3746.0;-281.0;;;;4510.0;4791.0;-281.0
566;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 mei;;;;3838.0;3687.0;-150.0;;;;4791.0;4941.0;-150.0
567;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 juni;;;;3583.0;3824.0;241.0;;;;4941.0;4700.0;241.0
568;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 2e kwartaal;;;;11448.0;11258.0;-190.0;;;;4510.0;4700.0;-190.0
569;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 juli;;;;4248.0;3989.0;-259.0;;;;4700.0;4959.0;-259.0
570;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 augustus;;;;3477.0;3967.0;490.0;;;;4959.0;4470.0;490.0
571;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 september;;;;3734.0;3768.0;33.0;;;;4470.0;4436.0;33.0
572;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 3e kwartaal;;;;11459.0;11723.0;264.0;;;;4700.0;4436.0;264.0
573;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 oktober;;;;3931.0;3545.0;-386.0;;;;4436.0;4822.0;-386.0
574;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 november;;;;3507.0;3642.0;134.0;;;;4822.0;4688.0;134.0
575;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 december;;;;3703.0;3855.0;152.0;;;;4688.0;4536.0;152.0
576;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2017 4e kwartaal;;;;11142.0;11042.0;-100.0;;;;4436.0;4536.0;-100.0
577;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 januari;;;;4393.0;3690.0;-703.0;;;;4536.0;5239.0;-703.0
578;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 februari;;;;2258.0;3405.0;1147.0;;;;5239.0;4092.0;1147.0
579;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 maart;;;;3185.0;3243.0;58.0;;;;4092.0;4035.0;58.0
580;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 1e kwartaal;;;;9836.0;10338.0;501.0;;;;4536.0;4035.0;501.0
581;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 april;;;;3298.0;2859.0;-439.0;;;;4035.0;4474.0;-439.0
582;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 mei;;;;3760.0;2927.0;-833.0;;;;4474.0;5307.0;-833.0
583;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 juni;;;;3382.0;3487.0;104.0;;;;5307.0;5203.0;104.0
584;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 2e kwartaal;;;;10441.0;9273.0;-1168.0;;;;4035.0;5203.0;-1168.0
585;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 juli;;;;3301.0;3642.0;340.0;;;;5203.0;4863.0;340.0
586;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 augustus;;;;3527.0;3759.0;233.0;;;;4863.0;4630.0;233.0
587;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 september;;;;3166.0;3277.0;111.0;;;;4630.0;4519.0;111.0
588;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 3e kwartaal;;;;9994.0;10678.0;684.0;;;;5203.0;4519.0;684.0
589;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 oktober;;;;3281.0;3439.0;158.0;;;;4519.0;4361.0;158.0
590;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 november;;;;4046.0;3439.0;-607.0;;;;4361.0;4968.0;-607.0
591;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 december;;;;3098.0;3207.0;109.0;;;;4968.0;4859.0;109.0
592;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2018 4e kwartaal;;;;10425.0;10085.0;-340.0;;;;4519.0;4859.0;-340.0
593;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 januari;;;;4765.0;4683.0;-82.0;;;;4859.0;4941.0;-82.0
594;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 februari;;;;4020.0;3981.0;-39.0;;;;4941.0;4980.0;-39.0
595;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 maart;;;;3968.0;3524.0;-444.0;;;;4980.0;5424.0;-444.0
596;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 1e kwartaal;;;;12754.0;12189.0;-565.0;;;;4859.0;5424.0;-565.0
597;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 april;;;;2565.0;3285.0;720.0;;;;5424.0;4704.0;720.0
598;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 mei;;;;3790.0;3849.0;59.0;;;;4704.0;4645.0;59.0
599;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 juni;;;;3437.0;3581.0;144.0;;;;4645.0;4501.0;144.0
600;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 2e kwartaal;;;;9791.0;10715.0;924.0;;;;5424.0;4501.0;924.0
601;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 juli;;;;3495.0;2833.0;-663.0;;;;4501.0;5164.0;-663.0
602;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 augustus;;;;4172.0;4195.0;23.0;;;;5164.0;5140.0;23.0
603;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 september;;;;3320.0;3415.0;94.0;;;;5140.0;5046.0;94.0
604;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 3e kwartaal;;;;10988.0;10442.0;-545.0;;;;4501.0;5046.0;-545.0
605;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 oktober;;;;2622.0;3464.0;842.0;;;;5046.0;4204.0;842.0
606;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 november;;;;4160.0;3457.0;-703.0;;;;4204.0;4907.0;-703.0
607;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 december;;;;3509.0;3914.0;405.0;;;;4907.0;4502.0;405.0
608;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2019 4e kwartaal;;;;10291.0;10835.0;544.0;;;;5046.0;4502.0;544.0
609;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 januari;;;;3738.0;3771.0;33.0;;;;4502.0;4469.0;33.0
610;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 februari;;;;3832.0;3727.0;-105.0;;;;4469.0;4574.0;-105.0
611;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 maart;;;;3701.0;3881.0;180.0;;;;4574.0;4394.0;180.0
612;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 1e kwartaal;;;;11271.0;11379.0;108.0;;;;4502.0;4394.0;108.0
613;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 april;;;;3305.0;3147.0;-158.0;;;;4394.0;4552.0;-158.0
614;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 mei;;;;4249.0;2605.0;-1644.0;;;;4552.0;6196.0;-1644.0
615;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 juni;;;;3215.0;4059.0;844.0;;;;6196.0;5353.0;844.0
616;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 2e kwartaal;;;;10769.0;9811.0;-959.0;;;;4394.0;5353.0;-959.0
617;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 juli;;;;2723.0;3166.0;443.0;;;;5353.0;4910.0;443.0
618;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 augustus;;;;3386.0;3286.0;-100.0;;;;4910.0;5010.0;-100.0
619;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 september;;;;3200.0;3070.0;-130.0;;;;5010.0;5140.0;-130.0
620;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 3e kwartaal;;;;9309.0;9522.0;213.0;;;;5353.0;5140.0;213.0
621;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 oktober;;;;2018.0;2126.0;109.0;;;;5140.0;5031.0;109.0
622;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 november;;;;2470.0;2939.0;469.0;;;;5031.0;4562.0;469.0
623;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 december;;;;3890.0;3638.0;-252.0;;;;4562.0;4814.0;-252.0
624;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2020 4e kwartaal;;;;8377.0;8704.0;326.0;;;;5140.0;4814.0;326.0
625;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2021 januari;;;;3588.0;3612.0;23.0;;;;4814.0;4790.0;23.0
626;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2021 februari;;;;3645.0;3153.0;-492.0;;;;4790.0;5282.0;-492.0
627;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2021 maart;;;;3433.0;3769.0;334.0;;;;5282.0;4948.0;334.0
628;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2021 1e kwartaal;;;;10667.0;10534.0;-135.0;;;;4814.0;4948.0;-135.0
629;Aardoliegrondstoffen, totaal;Bestemd voor doorvoer naar buitenland;2021 april;;;;3416.0;3309.0;-107.0;;;;4947.0;5053.0;-107.0
630;Ruwe aardolie;Totaal voor verwerking en doorvoer;1944;;2.0;;;;;;;;;;
631;Ruwe aardolie;Totaal voor verwerking en doorvoer;1945;;6.0;;;;;;;;;;
632;Ruwe aardolie;Totaal voor verwerking en doorvoer;1946;;63.0;;;;;;;;;;
633;Ruwe aardolie;Totaal voor verwerking en doorvoer;1947;;213.0;;;;;;;;;;
634;Ruwe aardolie;Totaal voor verwerking en doorvoer;1948;;496.0;;;;;;;;;;
635;Ruwe aardolie;Totaal voor verwerking en doorvoer;1949;;621.0;;;;;;;;;;
636;Ruwe aardolie;Totaal voor verwerking en doorvoer;1950;;705.0;;;;;;;;;;
637;Ruwe aardolie;Totaal voor verwerking en doorvoer;1951;;714.0;;;;;;;;;;
638;Ruwe aardolie;Totaal voor verwerking en doorvoer;1952;;715.0;;;;;;;;;;
639;Ruwe aardolie;Totaal voor verwerking en doorvoer;1953;;820.0;;;;;;;;;;
640;Ruwe aardolie;Totaal voor verwerking en doorvoer;1954;;939.0;;;;;;;;;;
641;Ruwe aardolie;Totaal voor verwerking en doorvoer;1955;;1024.0;;;;;;;;;;
642;Ruwe aardolie;Totaal voor verwerking en doorvoer;1956;;1097.0;;;;;;;;;;
643;Ruwe aardolie;Totaal voor verwerking en doorvoer;1957;;1523.0;;;;;;;;;;
644;Ruwe aardolie;Totaal voor verwerking en doorvoer;1958;;1621.0;;;;;;;;;;
645;Ruwe aardolie;Totaal voor verwerking en doorvoer;1959;;1773.0;;;;;;;;;;
646;Ruwe aardolie;Totaal voor verwerking en doorvoer;1960;;1918.0;;;;;;;;;;
647;Ruwe aardolie;Totaal voor verwerking en doorvoer;1961;;2047.0;;;;;;;;;;
648;Ruwe aardolie;Totaal voor verwerking en doorvoer;1962;;2157.0;;;;;;;;;;
649;Ruwe aardolie;Totaal voor verwerking en doorvoer;1963;;2215.0;;;;;;;;;;
650;Ruwe aardolie;Totaal voor verwerking en doorvoer;1964;;2269.0;;;;;;;;;;
651;Ruwe aardolie;Totaal voor verwerking en doorvoer;1965;;2395.0;;;;;;;;;;
652;Ruwe aardolie;Totaal voor verwerking en doorvoer;1966;;2366.0;;;;;;;;;;
653;Ruwe aardolie;Totaal voor verwerking en doorvoer;1967;;2265.0;;;;;;;;;;
654;Ruwe aardolie;Totaal voor verwerking en doorvoer;1968;;2147.0;;;;;;;;;;
655;Ruwe aardolie;Totaal voor verwerking en doorvoer;1969;;2020.0;;;;;;;;;;
656;Ruwe aardolie;Totaal voor verwerking en doorvoer;1970;;1919.0;;;;;;;;;;
657;Ruwe aardolie;Totaal voor verwerking en doorvoer;1971;;1714.0;;;;;;;;;;
658;Ruwe aardolie;Totaal voor verwerking en doorvoer;1972;;1597.0;;;;;;;;;;
659;Ruwe aardolie;Totaal voor verwerking en doorvoer;1973;;1492.0;;;;;;;;;;
660;Ruwe aardolie;Totaal voor verwerking en doorvoer;1974;;1461.0;;;;;;;;;;
661;Ruwe aardolie;Totaal voor verwerking en doorvoer;1975;;1419.0;;;;;;;;;;
662;Ruwe aardolie;Totaal voor verwerking en doorvoer;1976;;1371.0;;;;;;;;;;
663;Ruwe aardolie;Totaal voor verwerking en doorvoer;1977;;1382.0;;;;;;;;;;
664;Ruwe aardolie;Totaal voor verwerking en doorvoer;1978;;1402.0;;98119.0;43382.0;;56427.0;56427.0;;;;
665;Ruwe aardolie;Totaal voor verwerking en doorvoer;1979;;1316.0;;112847.0;55030.0;;59070.0;59070.0;;;;
666;Ruwe aardolie;Totaal voor verwerking en doorvoer;1980;50081.0;1280.0;;100443.0;50310.0;-1333.0;50081.0;50081.0;;7287.0;8619.0;-1333.0
667;Ruwe aardolie;Totaal voor verwerking en doorvoer;1981;40388.0;1348.0;;81551.0;43929.0;1418.0;40388.0;40388.0;;7921.0;6504.0;1418.0
668;Ruwe aardolie;Totaal voor verwerking en doorvoer;1982;38372.0;1637.0;;75626.0;39985.0;1093.0;38372.0;38372.0;;6504.0;5410.0;1093.0
669;Ruwe aardolie;Totaal voor verwerking en doorvoer;1983;41623.0;2589.0;;69105.0;31307.0;1235.0;41623.0;41623.0;;5410.0;4175.0;1235.0
670;Ruwe aardolie;Totaal voor verwerking en doorvoer;1984;45394.0;3102.0;;73776.0;31113.0;-371.0;45394.0;45394.0;;4175.0;4546.0;-371.0
671;Ruwe aardolie;Totaal voor verwerking en doorvoer;1985;39869.0;3728.0;;65953.0;28399.0;-1413.0;39869.0;39869.0;;4546.0;5960.0;-1413.0
672;Ruwe aardolie;Totaal voor verwerking en doorvoer;1986;47252.0;4628.0;;72467.0;29801.0;-42.0;47252.0;47252.0;;5960.0;6002.0;-42.0
673;Ruwe aardolie;Totaal voor verwerking en doorvoer;1987;47833.0;4291.0;;71815.0;27345.0;-929.0;47833.0;47833.0;;6002.0;6930.0;-929.0
674;Ruwe aardolie;Totaal voor verwerking en doorvoer;1988;50813.0;3909.0;;78577.0;32640.0;967.0;50813.0;50813.0;;6930.0;5963.0;967.0
675;Ruwe aardolie;Totaal voor verwerking en doorvoer;1989;50583.0;3391.0;;81995.0;34255.0;-548.0;50583.0;50583.0;;5963.0;6511.0;-548.0
676;Ruwe aardolie;Totaal voor verwerking en doorvoer;1990;47759.0;3533.0;;81633.0;37408.0;-39.0;47759.0;47759.0;;5877.0;5916.0;-39.0
677;Ruwe aardolie;Totaal voor verwerking en doorvoer;1991;51739.0;3258.0;;92671.0;44750.0;558.0;51739.0;51739.0;;5916.0;5358.0;558.0
678;Ruwe aardolie;Totaal voor verwerking en doorvoer;1992;53737.0;2845.0;;95220.0;43187.0;-1155.0;53737.0;53737.0;;5358.0;6513.0;-1155.0
679;Ruwe aardolie;Totaal voor verwerking en doorvoer;1993;54255.0;2672.0;;95194.0;44285.0;665.0;54255.0;54255.0;;6513.0;5848.0;665.0
680;Ruwe aardolie;Totaal voor verwerking en doorvoer;1994;53731.0;3437.0;;94682.0;44254.0;-164.0;53731.0;53731.0;;5848.0;6012.0;-164.0
681;Ruwe aardolie;Totaal voor verwerking en doorvoer;1995;56311.0;2721.0;;93716.0;40157.0;35.0;56311.0;56311.0;;6012.0;5977.0;35.0
682;Ruwe aardolie;Totaal voor verwerking en doorvoer;1996;57258.0;2221.0;;99505.0;44410.0;-58.0;57258.0;57258.0;;5977.0;6034.0;-58.0
683;Ruwe aardolie;Totaal voor verwerking en doorvoer;1997;57217.0;2069.0;;99856.0;44493.0;-216.0;57217.0;57217.0;;6034.0;6250.0;-216.0
684;Ruwe aardolie;Totaal voor verwerking en doorvoer;1998;58868.0;1715.0;;102782.0;44723.0;-907.0;58868.0;58810.0;58.0;6250.0;7157.0;-907.0
685;Ruwe aardolie;Totaal voor verwerking en doorvoer;1999;54948.0;1594.0;;95884.0;43746.0;1216.0;54948.0;54919.0;29.0;7157.0;5940.0;1216.0
686;Ruwe aardolie;Totaal voor verwerking en doorvoer;2000;54994.0;1443.0;;97347.0;43167.0;-630.0;54994.0;54976.0;18.0;5940.0;6570.0;-630.0
687;Ruwe aardolie;Totaal voor verwerking en doorvoer;2001;54676.0;1370.0;;95850.0;41854.0;-690.0;54676.0;54676.0;;6570.0;7260.0;-690.0
688;Ruwe aardolie;Totaal voor verwerking en doorvoer;2002;48284.0;2232.0;;91368.0;45983.0;667.0;48284.0;48284.0;;7260.0;6594.0;667.0
689;Ruwe aardolie;Totaal voor verwerking en doorvoer;2003;50500.0;2304.0;;94748.0;47658.0;1105.0;50500.0;50500.0;;6594.0;5489.0;1105.0
690;Ruwe aardolie;Totaal voor verwerking en doorvoer;2004;52799.0;2106.0;;98059.0;46897.0;-469.0;52799.0;52799.0;;5489.0;5958.0;-469.0
691;Ruwe aardolie;Totaal voor verwerking en doorvoer;2005;52546.0;1492.0;;96667.0;45150.0;-462.0;52546.0;52546.0;;5958.0;6420.0;-462.0
692;Ruwe aardolie;Totaal voor verwerking en doorvoer;2006;48874.0;1348.0;;92216.0;44026.0;-664.0;48874.0;48874.0;;6420.0;7085.0;-664.0
693;Ruwe aardolie;Totaal voor verwerking en doorvoer;2007;49875.0;2068.0;;92495.0;44371.0;-317.0;49875.0;49875.0;;7085.0;7402.0;-317.0
694;Ruwe aardolie;Totaal voor verwerking en doorvoer;2008;50297.0;1731.0;;94898.0;46571.0;240.0;50297.0;50297.0;;7402.0;7162.0;240.0
695;Ruwe aardolie;Totaal voor verwerking en doorvoer;2009;48122.0;1312.0;;88893.0;41766.0;-317.0;48122.0;48122.0;;7162.0;7479.0;-317.0
696;Ruwe aardolie;Totaal voor verwerking en doorvoer;2010;51844.0;1020.0;;93809.0;43307.0;321.0;51844.0;51844.0;;7479.0;7158.0;321.0
697;Ruwe aardolie;Totaal voor verwerking en doorvoer;2011;50263.0;1081.0;;87639.0;40261.0;1805.0;50263.0;50263.0;;7158.0;5353.0;1805.0
698;Ruwe aardolie;Totaal voor verwerking en doorvoer;2012;50348.0;1111.0;;94440.0;43721.0;-1482.0;50348.0;50348.0;;5353.0;6835.0;-1482.0
699;Ruwe aardolie;Totaal voor verwerking en doorvoer;2013;47708.0;1122.0;;85306.0;38825.0;106.0;47708.0;47708.0;;6835.0;6729.0;106.0
700;Ruwe aardolie;Totaal voor verwerking en doorvoer;2014;49780.0;1525.0;;91894.0;43349.0;-290.0;49780.0;49780.0;;6729.0;7019.0;-290.0
701;Ruwe aardolie;Totaal voor verwerking en doorvoer;2015;52787.0;1396.0;;96288.0;44038.0;-860.0;52787.0;52787.0;;7019.0;7879.0;-860.0
702;Ruwe aardolie;Totaal voor verwerking en doorvoer;2016;54391.0;957.0;;96061.0;43134.0;508.0;54391.0;54391.0;;7879.0;7372.0;508.0
703;Ruwe aardolie;Totaal voor verwerking en doorvoer;2017;53525.0;952.0;;97782.0;45186.0;-22.0;53525.0;53525.0;;7372.0;7394.0;-22.0
704;Ruwe aardolie;Totaal voor verwerking en doorvoer;2018;54942.0;901.0;;94972.0;40767.0;-164.0;54942.0;54942.0;;7394.0;7557.0;-164.0
705;Ruwe aardolie;Totaal voor verwerking en doorvoer;2019;56847.0;747.0;;101321.0;44519.0;-701.0;56847.0;56847.0;;7557.0;8258.0;-701.0
706;Ruwe aardolie;Totaal voor verwerking en doorvoer;2020;50402.0;737.0;;88935.0;39710.0;440.0;50402.0;50402.0;;8258.0;7818.0;440.0
707;Ruwe aardolie;Totaal voor verwerking en doorvoer;2013 januari;4309.0;100.0;;7687.0;3760.0;282.0;4309.0;4309.0;;6835.0;6553.0;282.0
708;Ruwe aardolie;Totaal voor verwerking en doorvoer;2013 februari;3824.0;93.0;;7268.0;3275.0;-262.0;3824.0;3824.0;;6553.0;6815.0;-262.0
709;Ruwe aardolie;Totaal voor verwerking en doorvoer;2013 maart;3955.0;111.0;;7733.0;3508.0;-382.0;3955.0;3955.0;;6815.0;7197.0;-382.0
710;Ruwe aardolie;Totaal voor verwerking en doorvoer;2013 1e kwartaal;12087.0;304.0;;22688.0;10542.0;-363.0;12087.0;12087.0;;6835.0;7197.0;-363.0
