ID;Populatie;KenmerkenVanDeSchenking;KenmerkenVanDeSchenker;KenmerkenVanDeOntvanger;Perioden;AantalSchenkingen_1;TotaalBrutoSchenking_2;GemiddeldBrutoSchenking_3;MediaanBrutoSchenking_4;TotaalVerschuldigdeBelasting_5;GemiddeldVerschuldigdeBelasting_6;MediaanVerschuldigdeBelasting_7;TotaalNettoSchenking_8;GemiddeldNettoSchenking_9;MediaanNettoSchenking_10
6283;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Woningbezit: onbekend;2018;0.0;;;;;;;;;
6284;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Woningbezit: onbekend;2019;0.0;;;;;;;;;
6285;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Woningbezit: onbekend;2020;0.0;;;;;;;;;
6286;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Woningbezit: onbekend;2021;0.0;;;;;;;;;
6287;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Woningbezit: onbekend;2022;0.0;;;;;;;;;
6288;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2007;0.0;;;;;;;;;
6289;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2008;0.1;;;;;;;;;
6290;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2009;0.1;;;;;;;;;
6291;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2010;0.1;2.8;28.3;24.0;0.0;0.0;0.0;2.8;28.3;24.0
6292;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2011 ;0.1;8.7;81.8;24.1;0.0;0.0;0.0;8.7;81.8;24.1
6293;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2012;0.1;3.2;28.1;24.1;0.0;0.0;0.0;3.2;28.1;24.1
6294;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2013;0.3;13.0;48.8;24.7;0.0;0.0;0.0;13.0;48.8;24.7
6295;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2014;0.6;33.0;56.4;45.0;0.0;0.0;0.0;33.0;56.4;45.0
6296;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2015;0.1;5.1;44.5;25.0;0.0;0.0;0.0;5.1;44.5;25.0
6297;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2016;0.2;6.9;40.0;25.0;0.0;0.0;0.0;6.9;40.0;25.0
6298;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2017;0.2;9.7;43.6;25.5;0.0;0.0;0.0;9.7;43.6;25.5
6299;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2018;0.2;13.4;64.2;20.0;0.0;0.0;0.0;13.4;64.2;20.0
6300;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2019;0.2;8.9;51.0;25.0;0.0;0.0;0.0;8.9;51.0;25.0
6301;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2020;0.2;5.8;31.3;20.0;0.0;0.0;0.0;5.8;31.3;20.0
6302;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2021;0.2;12.6;61.7;26.9;0.0;0.0;0.0;12.6;61.7;26.9
6303;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 1e 20%-groep;2022;0.3;10.3;39.3;25.0;0.0;0.0;0.0;10.3;39.3;25.0
6304;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2007;0.0;;;;;;;;;
6305;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2008;0.0;;;;;;;;;
6306;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2009;0.0;;;;;;;;;
6307;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2010;0.0;;;;;;;;;
6308;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2011 ;0.0;;;;;;;;;
6309;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2012;0.0;;;;;;;;;
6310;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2013;0.0;;;;;;;;;
6311;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2014;0.1;;;;;;;;;
6312;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2015;0.0;;;;;;;;;
6313;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2016;0.0;;;;;;;;;
6314;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2017;0.1;;;;;;;;;
6315;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2018;0.0;;;;;;;;;
6316;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2019;0.1;;;;;;;;;
6317;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2020;0.1;;;;;;;;;
6318;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2021;0.1;;;;;;;;;
6319;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 2e 20%-groep;2022;0.1;;;;;;;;;
6320;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2007;0.0;;;;;;;;;
6321;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2008;0.0;;;;;;;;;
6322;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2009;0.0;;;;;;;;;
6323;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2010;0.0;;;;;;;;;
6324;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2011 ;0.0;;;;;;;;;
6325;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2012;0.0;;;;;;;;;
6326;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2013;0.1;;;;;;;;;
6327;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2014;0.2;8.3;51.0;49.9;0.0;0.0;0.0;8.3;51.0;49.9
6328;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2015;0.1;;;;;;;;;
6329;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2016;0.0;;;;;;;;;
6330;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2017;0.1;13.4;127.6;47.0;0.0;0.0;0.0;13.4;127.6;47.0
6331;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2018;0.1;;;;;;;;;
6332;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2019;0.1;;;;;;;;;
6333;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2020;0.1;;;;;;;;;
6334;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2021;0.1;;;;;;;;;
6335;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 3e 20%-groep;2022;0.1;5.7;47.4;27.2;0.0;0.0;0.0;5.7;47.4;27.2
6336;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2007;0.0;;;;;;;;;
6337;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2008;0.0;;;;;;;;;
6338;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2009;0.0;;;;;;;;;
6339;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2010;0.0;;;;;;;;;
6340;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2011 ;0.0;;;;;;;;;
6341;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2012;0.0;;;;;;;;;
6342;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2013;0.1;;;;;;;;;
6343;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2014;0.2;13.0;52.5;48.0;0.0;0.0;0.0;13.0;52.5;48.0
6344;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2015;0.0;;;;;;;;;
6345;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2016;0.0;;;;;;;;;
6346;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2017;0.1;;;;;;;;;
6347;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2018;0.0;;;;;;;;;
6348;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2019;0.0;;;;;;;;;
6349;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2020;0.0;;;;;;;;;
6350;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2021;0.1;;;;;;;;;
6351;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 4e 20%-groep;2022;0.1;;;;;;;;;
6352;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2007;0.0;;;;;;;;;
6353;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2008;0.0;;;;;;;;;
6354;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2009;0.0;;;;;;;;;
6355;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2010;0.0;;;;;;;;;
6356;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2011 ;0.0;;;;;;;;;
6357;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2012;0.0;;;;;;;;;
6358;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2013;0.1;20.4;194.2;55.1;0.0;0.0;0.0;20.4;194.2;55.1
6359;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2014;0.3;21.8;66.5;70.0;0.0;0.0;0.0;21.8;66.5;70.0
6360;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2015;0.0;;;;;;;;;
6361;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2016;0.0;;;;;;;;;
6362;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2017;0.1;;;;;;;;;
6363;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2018;0.0;;;;;;;;;
6364;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2019;0.0;;;;;;;;;
6365;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2020;0.0;;;;;;;;;
6366;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2021;0.0;;;;;;;;;
6367;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: 5e 20%-groep;2022;0.1;;;;;;;;;
6368;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2007;0.0;;;;;;;;;
6369;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2008;0.0;;;;;;;;;
6370;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2009;0.0;;;;;;;;;
6371;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2010;0.0;;;;;;;;;
6372;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2011 ;0.0;;;;;;;;;
6373;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2012;0.0;;;;;;;;;
6374;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2013;0.0;;;;;;;;;
6375;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2014;0.0;;;;;;;;;
6376;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2015;0.0;;;;;;;;;
6377;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2016;0.0;;;;;;;;;
6378;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2017;0.0;;;;;;;;;
6379;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2018;0.0;;;;;;;;;
6380;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2019;0.0;;;;;;;;;
6381;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2020;0.0;;;;;;;;;
6382;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2021;0.0;;;;;;;;;
6383;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: inkomen onbekend;2022;0.0;;;;;;;;;
6384;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2007;0.0;;;;;;;;;
6385;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2008;0.0;;;;;;;;;
6386;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2009;0.0;;;;;;;;;
6387;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2010;0.0;;;;;;;;;
6388;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2011 ;0.0;;;;;;;;;
6389;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2012;0.0;;;;;;;;;
6390;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2013;0.0;;;;;;;;;
6391;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2014;0.0;;;;;;;;;
6392;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2015;0.0;;;;;;;;;
6393;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2016;0.0;;;;;;;;;
6394;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2017;0.0;;;;;;;;;
6395;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2018;0.0;;;;;;;;;
6396;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2019;0.0;;;;;;;;;
6397;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2020;0.0;;;;;;;;;
6398;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2021;0.0;;;;;;;;;
6399;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 1e 20%-groep;Vermogen: onbekend;2022;0.0;;;;;;;;;
6400;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2007;0.1;;;;;;;;;
6401;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2008;0.1;;;;;;;;;
6402;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2009;0.1;;;;;;;;;
6403;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2010;0.1;;;;;;;;;
6404;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2011 ;0.1;;;;;;;;;
6405;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2012;0.1;;;;;;;;;
6406;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2013;0.1;6.4;56.9;24.5;0.0;0.0;0.0;6.4;56.9;24.5
6407;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2014;0.3;10.5;36.0;25.0;0.0;0.0;0.0;10.5;36.0;25.0
6408;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2015;0.1;;;;;;;;;
6409;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2016;0.1;2.6;24.5;20.0;0.0;0.0;0.0;2.6;24.5;20.0
6410;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2017;0.1;4.9;34.3;20.0;0.0;0.0;0.0;4.9;34.3;20.0
6411;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2018;0.2;5.1;25.9;20.0;0.0;0.0;0.0;5.1;25.9;20.0
6412;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2019;0.3;11.8;43.8;16.6;0.0;0.0;0.0;11.8;43.8;16.6
6413;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2020;0.3;11.4;34.6;18.5;0.0;0.0;0.0;11.4;34.6;18.5
6414;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2021;0.4;9.5;23.2;20.0;0.0;0.0;0.0;9.5;23.2;20.0
6415;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Totaal alle ontvangers;2022;0.6;17.3;27.8;20.0;0.0;0.0;0.0;17.3;27.8;20.0
6416;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2007;0.1;;;;;;;;;
6417;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2008;0.0;;;;;;;;;
6418;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2009;0.0;;;;;;;;;
6419;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2010;0.0;;;;;;;;;
6420;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2011 ;0.0;;;;;;;;;
6421;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2012;0.0;;;;;;;;;
6422;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2013;0.1;;;;;;;;;
6423;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2014;0.2;6.3;38.8;25.0;0.0;0.0;0.0;6.3;38.8;25.0
6424;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2015;0.1;;;;;;;;;
6425;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2016;0.1;;;;;;;;;
6426;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2017;0.1;;;;;;;;;
6427;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2018;0.1;2.8;26.5;20.0;0.0;0.0;0.0;2.8;26.5;20.0
6428;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2019;0.1;9.1;62.0;17.3;0.0;0.0;0.0;9.1;62.0;17.3
6429;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2020;0.2;7.7;43.5;18.7;0.0;0.0;0.0;7.7;43.5;18.7
6430;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2021;0.2;4.5;21.6;19.0;0.0;0.0;0.0;4.5;21.6;19.0
6431;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: mannen;2022;0.3;10.3;31.1;20.0;0.0;0.0;0.0;10.3;31.1;20.0
6432;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2007;0.0;;;;;;;;;
6433;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2008;0.1;;;;;;;;;
6434;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2009;0.0;;;;;;;;;
6435;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2010;0.0;;;;;;;;;
6436;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2011 ;0.0;;;;;;;;;
6437;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2012;0.0;;;;;;;;;
6438;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2013;0.0;;;;;;;;;
6439;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2014;0.1;4.1;32.2;25.0;0.0;0.0;0.0;4.1;32.2;25.0
6440;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2015;0.0;;;;;;;;;
6441;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2016;0.0;;;;;;;;;
6442;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2017;0.0;;;;;;;;;
6443;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2018;0.1;;;;;;;;;
6444;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2019;0.1;2.7;22.7;16.5;0.0;0.0;0.0;2.7;22.7;16.5
6445;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2020;0.1;3.6;25.1;19.0;0.0;0.0;0.0;3.6;25.1;19.0
6446;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2021;0.2;4.9;25.5;20.0;0.0;0.0;0.0;4.9;25.5;20.0
6447;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: vrouwen;2022;0.3;7.0;24.4;20.0;0.0;0.0;0.0;7.0;24.4;20.0
6448;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2007;0.0;;;;;;;;;
6449;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2008;0.0;;;;;;;;;
6450;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2009;0.0;;;;;;;;;
6451;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2010;0.0;;;;;;;;;
6452;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2011 ;0.0;;;;;;;;;
6453;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2012;0.0;;;;;;;;;
6454;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2013;0.0;;;;;;;;;
6455;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2014;0.0;;;;;;;;;
6456;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2015;0.0;;;;;;;;;
6457;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2016;0.0;;;;;;;;;
6458;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2017;0.0;;;;;;;;;
6459;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2018;0.0;;;;;;;;;
6460;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2019;0.0;;;;;;;;;
6461;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 2e 20%-groep;Geslacht: onbekend;2020;0.0;;;;;;;;;
