ID;Marges;EigenaarOfHuurder;KenmerkenWoningen;RegioS;Perioden;TotaalWoonlasten_1;NettoWoonuitgaven_2;BijkomendeWoonlasten_3;Woonquote_4;GeenScheefhuur_5;GoedkopeScheefhuur_6;DureScheefhuur_7
231;Waarde;Totaal;Totaal;Tilburg;2009;743.6;544.4;199.2;32.2;87.5;9.4;3.1
232;Waarde;Totaal;Totaal;Tilburg;2012;793.3;595.4;197.9;35.5;83.1;9.7;7.2
233;Waarde;Totaal;Totaal;Tilburg;2015;773.9;588.8;185.1;35.2;81.8;5.6;12.6
234;Waarde;Totaal;Totaal;Utrecht (gemeente);2009;765.9;573.6;192.3;32.5;80.4;15.7;3.9
235;Waarde;Totaal;Totaal;Utrecht (gemeente);2012;818.7;629.9;188.9;34.0;83.9;11.0;5.1
236;Waarde;Totaal;Totaal;Utrecht (gemeente);2015;827.8;648.4;179.4;34.0;83.2;8.5;8.3
237;Waarde;Totaal;Totaal;Westland;2009;822.6;588.7;233.9;30.5;86.1;10.1;3.8
238;Waarde;Totaal;Totaal;Westland;2012;855.3;619.7;235.6;31.7;80.8;10.5;8.7
239;Waarde;Totaal;Totaal;Westland;2015;849.5;639.3;210.2;30.7;84.7;5.3;10.0
240;Waarde;Totaal;Totaal;Zaanstad;2009;719.2;500.1;219.1;32.9;80.6;16.0;3.3
241;Waarde;Totaal;Totaal;Zaanstad;2012;820.4;597.0;223.4;33.7;81.6;10.6;7.8
242;Waarde;Totaal;Totaal;Zaanstad;2015;818.2;604.9;213.3;32.3;78.3;12.6;9.1
243;Waarde;Totaal;Totaal;Zoetermeer;2009;819.8;619.7;200.1;31.1;78.4;14.8;6.8
244;Waarde;Totaal;Totaal;Zoetermeer;2012;867.6;663.8;203.8;32.4;81.5;10.8;7.7
245;Waarde;Totaal;Totaal;Zoetermeer;2015;827.4;642.5;184.9;30.6;80.3;11.0;8.7
246;Waarde;Totaal;Totaal;Zwolle;2009;735.7;544.0;191.7;31.2;84.4;12.4;3.2
247;Waarde;Totaal;Totaal;Zwolle;2012;785.3;586.5;198.8;32.5;82.9;12.1;5.0
248;Waarde;Totaal;Totaal;Zwolle;2015;783.7;600.6;183.1;33.2;86.4;5.2;8.3
249;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Nederland;2009;991.9;724.0;267.9;29.7;97.0;1.9;1.2
250;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Nederland;2012;1052.7;783.1;269.6;30.7;97.1;1.5;1.3
251;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Nederland;2015;991.4;751.4;240.0;28.3;97.0;1.3;1.7
252;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Nederland (LD);2009;945.1;670.2;274.9;31.6;97.3;1.6;1.1
253;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Nederland (LD);2012;1008.5;728.6;279.9;31.7;98.6;0.6;0.8
254;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Nederland (LD);2015;907.8;664.2;243.6;28.0;97.3;1.1;1.6
255;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Oost-Nederland (LD);2009;996.0;722.6;273.4;30.3;97.9;1.3;0.9
256;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Oost-Nederland (LD);2012;1024.8;755.0;269.7;30.5;96.9;1.7;1.3
257;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Oost-Nederland (LD);2015;956.3;721.5;234.8;27.9;97.2;1.3;1.5
258;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;West-Nederland (LD);2009;1018.8;757.9;260.9;28.8;96.2;2.3;1.5
259;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;West-Nederland (LD);2012;1098.5;832.3;266.3;29.9;96.8;1.7;1.5
260;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;West-Nederland (LD);2015;1064.9;823.2;241.8;28.2;96.9;1.4;1.7
261;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuid-Nederland (LD);2009;968.8;698.2;270.6;29.7;97.1;2.0;1.0
262;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuid-Nederland (LD);2012;1023.3;753.1;270.2;31.6;97.3;1.4;1.3
263;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuid-Nederland (LD);2015;940.8;700.7;240.1;28.9;96.7;1.4;1.9
264;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Groningen (PV);2009;921.8;643.8;278.0;31.7;97.7;1.6;0.7
265;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Groningen (PV);2012;1010.1;726.2;283.8;31.0;99.5;0.0;0.5
266;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Groningen (PV);2015;921.1;672.1;248.9;27.6;98.8;0.3;0.8
267;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Friesland (PV);2009;936.0;668.7;267.3;30.0;98.5;0.5;1.0
268;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Friesland (PV);2012;1003.7;729.4;274.2;31.9;98.2;1.2;0.6
269;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Friesland (PV);2015;879.0;646.8;232.2;27.9;95.3;2.3;2.4
270;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Drenthe (PV);2009;978.4;697.0;281.4;33.4;95.6;2.8;1.7
271;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Drenthe (PV);2012;1012.7;729.8;282.9;32.0;98.3;0.4;1.3
272;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Drenthe (PV);2015;929.2;677.2;252.0;28.5;98.2;0.3;1.5
273;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Overijssel (PV);2009;967.9;695.7;272.2;31.4;98.2;1.1;0.7
274;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Overijssel (PV);2012;1009.8;735.9;273.8;30.7;98.2;0.8;1.0
275;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Overijssel (PV);2015;929.5;695.4;234.1;26.9;97.9;1.4;0.7
276;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Flevoland (PV);2009;969.0;708.1;260.9;28.0;97.6;1.0;1.4
277;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Flevoland (PV);2012;974.1;723.9;250.2;29.2;96.0;2.7;1.3
278;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Flevoland (PV);2015;971.7;748.1;223.6;29.7;95.9;0.8;3.4
279;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Gelderland (PV);2009;1017.6;741.0;276.6;30.1;97.7;1.5;0.8
280;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Gelderland (PV);2012;1044.1;772.4;271.6;30.8;96.4;2.0;1.5
281;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Gelderland (PV);2015;968.0;730.4;237.6;28.0;97.1;1.4;1.6
282;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Utrecht (PV);2009;1039.8;771.6;268.2;26.4;98.5;1.1;0.4
283;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Utrecht (PV);2012;1102.4;840.0;262.4;27.8;98.6;0.8;0.6
284;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Utrecht (PV);2015;1080.9;842.5;238.4;27.1;97.8;1.6;0.7
285;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Holland (PV);2009;1025.5;765.6;259.9;30.1;94.7;3.5;1.8
286;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Holland (PV);2012;1136.5;871.8;264.7;31.2;95.3;2.2;2.5
287;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Holland (PV);2015;1123.9;877.2;246.7;28.5;96.8;1.2;2.1
288;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuid-Holland (PV);2009;1019.6;762.4;257.3;28.9;96.2;2.0;1.8
289;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuid-Holland (PV);2012;1083.0;813.9;269.1;29.7;96.9;1.9;1.2
290;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuid-Holland (PV);2015;1037.8;799.6;238.3;28.4;96.5;1.5;2.0
291;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zeeland (PV);2009;915.6;645.5;270.2;28.9;98.2;1.2;0.6
292;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zeeland (PV);2012;982.8;716.2;266.6;30.2;99.1;0.6;0.2
293;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zeeland (PV);2015;863.6;614.7;248.9;27.8;97.8;0.9;1.3
294;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Brabant (PV);2009;970.6;704.1;266.4;29.1;97.0;2.2;0.7
295;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Brabant (PV);2012;1032.5;765.6;266.9;30.9;97.4;1.6;1.0
296;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Brabant (PV);2015;964.4;725.0;239.4;29.0;97.0;1.4;1.6
297;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Limburg (PV);2009;964.3;683.3;281.0;31.0;97.2;1.3;1.5
298;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Limburg (PV);2012;1000.5;721.9;278.6;33.3;97.1;0.8;2.1
299;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Limburg (PV);2015;879.1;637.2;241.9;28.8;96.1;1.4;2.5
300;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Oost-Groningen (CR);2009;904.9;623.5;281.4;33.9;96.3;3.7;0.0
301;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Oost-Groningen (CR);2012;935.9;631.6;304.3;30.2;100.0;0.0;0.0
302;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Oost-Groningen (CR);2015;827.8;567.2;260.6;28.7;100.0;0.0;0.0
303;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Delfzijl en omgeving (CR);2009;;;;;;;
304;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Delfzijl en omgeving (CR);2012;1145.0;859.4;285.6;34.4;100.0;0.0;0.0
305;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Delfzijl en omgeving (CR);2015;;;;;;;
306;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Overig Groningen (CR);2009;925.9;652.0;273.9;31.2;98.4;0.5;1.1
307;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Overig Groningen (CR);2012;1027.0;753.6;273.4;30.9;99.2;0.0;0.8
308;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Overig Groningen (CR);2015;971.5;730.7;240.8;27.6;98.1;0.6;1.3
309;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Friesland (CR);2009;905.8;643.7;262.0;29.8;98.6;0.0;1.4
310;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Friesland (CR);2012;995.8;718.5;277.3;30.4;98.0;2.0;0.0
311;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Friesland (CR);2015;914.1;684.0;230.2;28.9;96.2;2.1;1.7
312;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidwest-Friesland (CR);2009;987.6;724.0;263.6;28.5;100.0;0.0;0.0
313;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidwest-Friesland (CR);2012;1011.9;754.4;257.5;33.1;100.0;0.0;0.0
314;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidwest-Friesland (CR);2015;857.2;627.2;230.0;26.7;94.9;0.0;5.1
315;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidoost-Friesland (CR);2009;955.9;678.5;277.5;31.2;97.7;1.5;0.8
316;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidoost-Friesland (CR);2012;1009.9;731.4;278.5;33.3;97.4;0.7;1.8
317;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidoost-Friesland (CR);2015;844.1;607.3;236.7;27.4;94.4;4.0;1.7
318;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Drenthe (CR);2009;1024.1;736.5;287.6;31.1;97.8;0.9;1.4
319;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Drenthe (CR);2012;1030.9;752.5;278.4;30.8;98.1;0.0;1.9
320;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Drenthe (CR);2015;988.4;728.5;259.9;26.7;99.1;0.9;0.0
321;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidoost-Drenthe (CR);2009;956.6;678.2;278.4;35.9;91.4;5.4;3.1
322;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidoost-Drenthe (CR);2012;1006.7;715.4;291.3;33.2;98.8;0.8;0.5
323;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidoost-Drenthe (CR);2015;901.8;655.2;246.7;31.1;97.8;0.0;2.2
324;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidwest-Drenthe (CR);2009;938.3;662.3;276.0;33.3;98.1;1.9;0.0
325;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidwest-Drenthe (CR);2012;989.2;712.1;277.1;32.0;97.9;0.6;1.6
326;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidwest-Drenthe (CR);2015;879.7;632.1;247.6;27.5;97.4;0.0;2.6
327;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Overijssel (CR);2009;955.8;679.7;276.1;31.1;98.5;0.5;1.0
328;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Overijssel (CR);2012;983.0;714.7;268.3;29.7;96.8;2.0;1.2
329;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Overijssel (CR);2015;957.9;718.3;239.7;27.6;98.3;1.7;0.0
330;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidwest-Overijssel (CR);2009;1046.8;787.4;259.4;33.7;100.0;0.0;0.0
331;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidwest-Overijssel (CR);2012;1032.0;756.5;275.5;30.8;100.0;0.0;0.0
332;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidwest-Overijssel (CR);2015;962.0;721.0;241.0;26.1;95.8;4.0;0.2
333;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Twente (CR);2009;956.5;683.6;273.0;31.1;97.6;1.7;0.7
334;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Twente (CR);2012;1020.4;743.5;276.9;31.2;98.5;0.2;1.2
335;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Twente (CR);2015;906.0;676.7;229.3;26.8;98.2;0.6;1.2
336;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Veluwe (CR);2009;1046.4;768.9;277.5;31.0;98.4;0.8;0.8
337;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Veluwe (CR);2012;1065.3;794.6;270.6;30.3;96.6;2.0;1.4
338;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Veluwe (CR);2015;953.2;716.5;236.6;27.0;97.3;1.4;1.3
339;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Achterhoek (CR);2009;949.6;666.5;283.0;29.3;97.8;1.7;0.5
340;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Achterhoek (CR);2012;970.7;691.0;279.6;31.0;95.9;1.9;2.1
341;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Achterhoek (CR);2015;893.3;658.4;234.9;28.6;95.2;1.4;3.3
342;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Arnhem/Nijmegen (CR);2009;1021.1;757.4;263.7;29.4;97.2;1.5;1.3
343;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Arnhem/Nijmegen (CR);2012;1066.1;803.5;262.6;31.0;96.4;2.3;1.3
344;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Arnhem/Nijmegen (CR);2015;994.0;759.2;234.8;27.4;97.9;1.5;0.6
345;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidwest-Gelderland (CR);2009;1064.8;768.1;296.7;30.9;97.5;2.4;0.1
346;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidwest-Gelderland (CR);2012;1065.8;782.3;283.5;30.8;96.8;1.9;1.3
347;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidwest-Gelderland (CR);2015;1085.3;831.2;254.1;31.0;98.0;0.6;1.4
348;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Utrecht (CR);2009;1039.8;771.6;268.2;26.4;98.5;1.1;0.4
349;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Utrecht (CR);2012;1102.4;840.0;262.4;27.8;98.6;0.8;0.6
350;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Utrecht (CR);2015;1080.9;842.5;238.4;27.1;97.8;1.6;0.7
351;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Kop van Noord-Holland (CR);2009;942.7;665.4;277.3;30.1;97.1;2.6;0.3
352;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Kop van Noord-Holland (CR);2012;1020.1;747.6;272.4;32.6;95.9;1.3;2.8
353;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Kop van Noord-Holland (CR);2015;975.2;712.8;262.4;27.6;98.7;0.9;0.4
354;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Alkmaar en omgeving (CR);2009;919.9;646.8;273.0;30.3;97.1;0.0;2.9
355;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Alkmaar en omgeving (CR);2012;1052.0;767.0;285.0;30.2;96.4;1.6;1.9
356;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Alkmaar en omgeving (CR);2015;1054.1;804.3;249.8;30.9;97.4;0.8;1.9
357;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;IJmond (CR);2009;962.0;709.1;252.9;25.2;93.5;6.5;0.0
358;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;IJmond (CR);2012;1149.6;874.1;275.4;32.7;96.0;2.6;1.3
359;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;IJmond (CR);2015;908.4;660.3;248.1;25.7;96.6;1.0;2.4
360;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Agglomeratie Haarlem (CR);2009;1128.2;868.4;259.8;31.7;95.4;3.1;1.5
361;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Agglomeratie Haarlem (CR);2012;1290.8;1022.5;268.3;33.1;98.5;0.0;1.5
362;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Agglomeratie Haarlem (CR);2015;1114.6;863.4;251.3;29.0;98.3;0.0;1.7
363;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zaanstreek (CR);2009;922.7;656.5;266.2;29.9;94.2;4.1;1.7
364;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zaanstreek (CR);2012;1016.4;742.2;274.2;28.5;94.2;1.9;3.9
365;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zaanstreek (CR);2015;1042.4;794.8;247.6;28.0;98.9;0.0;1.1
366;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Groot-Amsterdam (CR);2009;1063.5;823.0;240.5;31.1;93.5;3.2;3.3
367;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Groot-Amsterdam (CR);2012;1151.9;906.8;245.2;31.1;93.6;3.1;3.3
368;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Groot-Amsterdam (CR);2015;1086.3;859.9;226.4;28.2;94.9;2.0;3.1
369;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Het Gooi en Vechtstreek (CR);2009;1133.2;841.9;291.3;28.6;93.1;6.9;0.0
370;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Het Gooi en Vechtstreek (CR);2012;1261.6;964.6;297.0;29.6;97.5;2.5;0.0
371;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Het Gooi en Vechtstreek (CR);2015;1766.5;1475.9;290.6;30.9;97.9;0.5;1.7
372;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Agglomeratie Leiden en Bollenstreek (CR);2009;966.8;706.4;260.4;27.4;98.8;0.3;0.9
373;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Agglomeratie Leiden en Bollenstreek (CR);2012;1077.5;812.0;265.5;28.9;97.5;1.8;0.7
374;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Agglomeratie Leiden en Bollenstreek (CR);2015;1033.5;793.6;239.9;27.5;98.9;0.7;0.5
375;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Agglomeratie 's-Gravenhage (CR);2009;1147.6;893.6;254.1;30.6;95.4;2.2;2.4
376;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Agglomeratie 's-Gravenhage (CR);2012;1153.8;897.1;256.7;31.5;95.8;2.2;2.0
377;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Agglomeratie 's-Gravenhage (CR);2015;1127.9;891.2;236.8;31.2;96.4;1.2;2.3
378;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Delft en Westland (CR);2009;1007.8;749.5;258.3;29.6;97.0;1.8;1.2
379;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Delft en Westland (CR);2012;1000.0;732.0;268.0;27.9;97.6;2.2;0.2
380;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Delft en Westland (CR);2015;1010.3;764.2;246.1;25.7;97.2;1.3;1.4
381;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Oost-Zuid-Holland (CR);2009;994.5;721.2;273.3;29.1;99.1;0.2;0.7
382;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Oost-Zuid-Holland (CR);2012;1090.6;816.0;274.7;26.6;98.6;0.8;0.7
383;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Oost-Zuid-Holland (CR);2015;985.9;741.7;244.2;28.6;97.8;1.9;0.4
384;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Groot-Rijnmond (CR);2009;993.5;742.6;251.0;28.7;94.0;3.2;2.8
385;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Groot-Rijnmond (CR);2012;1066.2;807.7;258.5;30.1;96.3;2.4;1.2
386;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Groot-Rijnmond (CR);2015;1002.2;767.3;235.0;27.3;95.6;2.0;2.5
387;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidoost-Zuid-Holland (CR);2009;954.1;689.7;264.4;27.3;98.3;1.7;0.0
388;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidoost-Zuid-Holland (CR);2012;1029.6;694.7;335.0;28.9;98.7;0.0;1.3
389;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidoost-Zuid-Holland (CR);2015;1028.2;787.7;240.6;28.8;95.4;1.7;3.0
390;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zeeuwsch-Vlaanderen (CR);2009;887.5;614.0;273.6;27.1;98.9;0.9;0.2
391;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zeeuwsch-Vlaanderen (CR);2012;949.9;678.5;271.3;31.2;99.5;0.5;0.0
392;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zeeuwsch-Vlaanderen (CR);2015;843.9;594.9;249.0;28.1;98.6;0.5;0.9
393;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Overig Zeeland (CR);2009;927.9;659.2;268.7;29.7;97.9;1.4;0.8
394;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Overig Zeeland (CR);2012;995.7;730.9;264.8;29.8;99.0;0.7;0.3
395;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Overig Zeeland (CR);2015;871.9;623.0;248.9;27.7;97.4;1.1;1.5
396;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;West-Noord-Brabant (CR);2009;991.5;719.1;272.4;27.7;98.3;0.8;0.9
397;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;West-Noord-Brabant (CR);2012;1038.3;761.5;276.8;29.9;98.3;1.0;0.7
398;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;West-Noord-Brabant (CR);2015;961.0;715.7;245.3;27.9;97.8;0.8;1.4
399;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Midden-Noord-Brabant (CR);2009;949.7;690.8;258.9;29.5;95.9;4.1;0.1
400;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Midden-Noord-Brabant (CR);2012;996.3;745.0;251.3;30.8;95.3;2.7;2.0
401;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Midden-Noord-Brabant (CR);2015;934.1;699.8;234.3;29.4;94.8;3.5;1.7
402;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noordoost-Noord-Brabant (CR);2009;988.2;713.7;274.4;28.9;96.5;3.1;0.4
403;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noordoost-Noord-Brabant (CR);2012;1062.1;793.8;268.3;32.4;98.2;1.3;0.6
404;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noordoost-Noord-Brabant (CR);2015;930.4;690.5;239.9;27.0;97.8;0.7;1.5
405;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidoost-Noord-Brabant (CR);2009;954.5;694.1;260.3;30.0;97.4;1.4;1.2
406;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidoost-Noord-Brabant (CR);2012;1024.2;756.8;267.4;30.3;97.3;1.6;1.1
407;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuidoost-Noord-Brabant (CR);2015;1010.6;772.9;237.7;31.0;97.0;1.2;1.8
408;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Limburg (CR);2009;978.6;690.4;288.2;28.8;98.8;1.2;0.0
409;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Limburg (CR);2012;991.2;706.2;284.9;32.2;98.1;0.5;1.4
410;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Noord-Limburg (CR);2015;958.3;710.4;247.8;29.6;95.8;0.9;3.4
411;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Midden-Limburg (CR);2009;961.8;669.3;292.5;30.1;96.2;2.3;1.4
412;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Midden-Limburg (CR);2012;1038.6;748.3;290.2;35.2;97.8;0.8;1.4
413;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Midden-Limburg (CR);2015;840.5;592.6;247.9;27.9;97.7;1.3;0.9
414;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuid-Limburg (CR);2009;956.8;685.9;271.0;32.9;96.7;0.8;2.5
415;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuid-Limburg (CR);2012;986.9;718.5;268.4;33.1;96.0;1.1;2.9
416;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Zuid-Limburg (CR);2015;852.8;617.1;235.7;28.9;95.5;1.7;2.8
417;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Flevoland (CR);2009;969.0;708.1;260.9;28.0;97.6;1.0;1.4
418;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Flevoland (CR);2012;974.1;723.9;250.2;29.2;96.0;2.7;1.3
419;Waarde;Totaal;Badgelegenheid: Bad en douche separaat;Flevoland (CR);2015;971.7;748.1;223.6;29.7;95.9;0.8;3.4
