ID;Bedrijfstakken;Bedrijfskenmerken;Perioden;Bedrijven_1
316;02 Bosbouw en dienstverlening voor ..;50 tot 100 werkzame personen;2006, 1 januari;0
317;02 Bosbouw en dienstverlening voor ..;50 tot 100 werkzame personen;2007, 1 januari;0
318;02 Bosbouw en dienstverlening voor ..;50 tot 100 werkzame personen;2008, 1 januari;0
319;02 Bosbouw en dienstverlening voor ..;50 tot 100 werkzame personen;2009, 1 januari;0
320;02 Bosbouw en dienstverlening voor ..;100 tot 150 werkzame personen;2006, 1 januari;0
321;02 Bosbouw en dienstverlening voor ..;100 tot 150 werkzame personen;2007, 1 januari;0
322;02 Bosbouw en dienstverlening voor ..;100 tot 150 werkzame personen;2008, 1 januari;0
323;02 Bosbouw en dienstverlening voor ..;100 tot 150 werkzame personen;2009, 1 januari;0
324;02 Bosbouw en dienstverlening voor ..;150 tot 200 werkzame personen;2006, 1 januari;0
325;02 Bosbouw en dienstverlening voor ..;150 tot 200 werkzame personen;2007, 1 januari;0
326;02 Bosbouw en dienstverlening voor ..;150 tot 200 werkzame personen;2008, 1 januari;0
327;02 Bosbouw en dienstverlening voor ..;150 tot 200 werkzame personen;2009, 1 januari;0
328;02 Bosbouw en dienstverlening voor ..;200 tot 250 werkzame personen;2006, 1 januari;0
329;02 Bosbouw en dienstverlening voor ..;200 tot 250 werkzame personen;2007, 1 januari;0
330;02 Bosbouw en dienstverlening voor ..;200 tot 250 werkzame personen;2008, 1 januari;0
331;02 Bosbouw en dienstverlening voor ..;200 tot 250 werkzame personen;2009, 1 januari;0
332;02 Bosbouw en dienstverlening voor ..;250 tot 500 werkzame personen;2006, 1 januari;0
333;02 Bosbouw en dienstverlening voor ..;250 tot 500 werkzame personen;2007, 1 januari;0
334;02 Bosbouw en dienstverlening voor ..;250 tot 500 werkzame personen;2008, 1 januari;0
335;02 Bosbouw en dienstverlening voor ..;250 tot 500 werkzame personen;2009, 1 januari;0
336;02 Bosbouw en dienstverlening voor ..;500 tot 1000 werkzame personen;2006, 1 januari;0
337;02 Bosbouw en dienstverlening voor ..;500 tot 1000 werkzame personen;2007, 1 januari;0
338;02 Bosbouw en dienstverlening voor ..;500 tot 1000 werkzame personen;2008, 1 januari;0
339;02 Bosbouw en dienstverlening voor ..;500 tot 1000 werkzame personen;2009, 1 januari;0
340;02 Bosbouw en dienstverlening voor ..;1000 tot 2000 werkzame personen;2006, 1 januari;0
341;02 Bosbouw en dienstverlening voor ..;1000 tot 2000 werkzame personen;2007, 1 januari;0
342;02 Bosbouw en dienstverlening voor ..;1000 tot 2000 werkzame personen;2008, 1 januari;0
343;02 Bosbouw en dienstverlening voor ..;1000 tot 2000 werkzame personen;2009, 1 januari;0
344;02 Bosbouw en dienstverlening voor ..;2000 werkzame personen of meer;2006, 1 januari;0
345;02 Bosbouw en dienstverlening voor ..;2000 werkzame personen of meer;2007, 1 januari;0
346;02 Bosbouw en dienstverlening voor ..;2000 werkzame personen of meer;2008, 1 januari;0
347;02 Bosbouw en dienstverlening voor ..;2000 werkzame personen of meer;2009, 1 januari;0
348;02 Bosbouw en dienstverlening voor ..;Eenmanszaak;2006, 1 januari;260
349;02 Bosbouw en dienstverlening voor ..;Eenmanszaak;2007, 1 januari;260
350;02 Bosbouw en dienstverlening voor ..;Eenmanszaak;2008, 1 januari;285
351;02 Bosbouw en dienstverlening voor ..;Eenmanszaak;2009, 1 januari;300
352;02 Bosbouw en dienstverlening voor ..;Maatschap;2006, 1 januari;10
353;02 Bosbouw en dienstverlening voor ..;Maatschap;2007, 1 januari;10
354;02 Bosbouw en dienstverlening voor ..;Maatschap;2008, 1 januari;10
355;02 Bosbouw en dienstverlening voor ..;Maatschap;2009, 1 januari;10
356;02 Bosbouw en dienstverlening voor ..;Vennootschap onder firma;2006, 1 januari;85
357;02 Bosbouw en dienstverlening voor ..;Vennootschap onder firma;2007, 1 januari;75
358;02 Bosbouw en dienstverlening voor ..;Vennootschap onder firma;2008, 1 januari;70
359;02 Bosbouw en dienstverlening voor ..;Vennootschap onder firma;2009, 1 januari;75
360;02 Bosbouw en dienstverlening voor ..;Besloten vennootschap;2006, 1 januari;45
361;02 Bosbouw en dienstverlening voor ..;Besloten vennootschap;2007, 1 januari;50
362;02 Bosbouw en dienstverlening voor ..;Besloten vennootschap;2008, 1 januari;55
363;02 Bosbouw en dienstverlening voor ..;Besloten vennootschap;2009, 1 januari;65
364;02 Bosbouw en dienstverlening voor ..;Naamloze vennootschap;2006, 1 januari;0
365;02 Bosbouw en dienstverlening voor ..;Naamloze vennootschap;2007, 1 januari;0
366;02 Bosbouw en dienstverlening voor ..;Naamloze vennootschap;2008, 1 januari;0
367;02 Bosbouw en dienstverlening voor ..;Naamloze vennootschap;2009, 1 januari;0
368;02 Bosbouw en dienstverlening voor ..;Coöperatieve vereniging;2006, 1 januari;5
369;02 Bosbouw en dienstverlening voor ..;Coöperatieve vereniging;2007, 1 januari;5
370;02 Bosbouw en dienstverlening voor ..;Coöperatieve vereniging;2008, 1 januari;5
371;02 Bosbouw en dienstverlening voor ..;Coöperatieve vereniging;2009, 1 januari;5
372;02 Bosbouw en dienstverlening voor ..;Vereniging of stichting;2006, 1 januari;10
373;02 Bosbouw en dienstverlening voor ..;Vereniging of stichting;2007, 1 januari;10
374;02 Bosbouw en dienstverlening voor ..;Vereniging of stichting;2008, 1 januari;10
375;02 Bosbouw en dienstverlening voor ..;Vereniging of stichting;2009, 1 januari;10
376;02 Bosbouw en dienstverlening voor ..;Overheid;2006, 1 januari;0
377;02 Bosbouw en dienstverlening voor ..;Overheid;2007, 1 januari;0
378;02 Bosbouw en dienstverlening voor ..;Overheid;2008, 1 januari;0
379;02 Bosbouw en dienstverlening voor ..;Overheid;2009, 1 januari;0
380;02 Bosbouw en dienstverlening voor ..;Overige rechtsvormen;2006, 1 januari;0
381;02 Bosbouw en dienstverlening voor ..;Overige rechtsvormen;2007, 1 januari;0
382;02 Bosbouw en dienstverlening voor ..;Overige rechtsvormen;2008, 1 januari;0
383;02 Bosbouw en dienstverlening voor ..;Overige rechtsvormen;2009, 1 januari;0
384;B Visserij;Totaal aantal bedrijven;2006, 1 januari;755
385;B Visserij;Totaal aantal bedrijven;2007, 1 januari;720
386;B Visserij;Totaal aantal bedrijven;2008, 1 januari;720
387;B Visserij;Totaal aantal bedrijven;2009, 1 januari;730
388;B Visserij;1 werkzame persoon;2006, 1 januari;265
389;B Visserij;1 werkzame persoon;2007, 1 januari;265
390;B Visserij;1 werkzame persoon;2008, 1 januari;290
391;B Visserij;1 werkzame persoon;2009, 1 januari;315
392;B Visserij;2 werkzame personen;2006, 1 januari;360
393;B Visserij;2 werkzame personen;2007, 1 januari;235
394;B Visserij;2 werkzame personen;2008, 1 januari;220
395;B Visserij;2 werkzame personen;2009, 1 januari;210
396;B Visserij;3 tot 5 werkzame personen;2006, 1 januari;80
397;B Visserij;3 tot 5 werkzame personen;2007, 1 januari;145
398;B Visserij;3 tot 5 werkzame personen;2008, 1 januari;135
399;B Visserij;3 tot 5 werkzame personen;2009, 1 januari;130
400;B Visserij;5 tot 10 werkzame personen;2006, 1 januari;30
401;B Visserij;5 tot 10 werkzame personen;2007, 1 januari;55
402;B Visserij;5 tot 10 werkzame personen;2008, 1 januari;45
403;B Visserij;5 tot 10 werkzame personen;2009, 1 januari;50
404;B Visserij;10 tot 20 werkzame personen;2006, 1 januari;15
405;B Visserij;10 tot 20 werkzame personen;2007, 1 januari;15
406;B Visserij;10 tot 20 werkzame personen;2008, 1 januari;20
407;B Visserij;10 tot 20 werkzame personen;2009, 1 januari;10
408;B Visserij;20 tot 50 werkzame personen;2006, 1 januari;5
409;B Visserij;20 tot 50 werkzame personen;2007, 1 januari;10
410;B Visserij;20 tot 50 werkzame personen;2008, 1 januari;10
411;B Visserij;20 tot 50 werkzame personen;2009, 1 januari;10
412;B Visserij;50 tot 100 werkzame personen;2006, 1 januari;5
413;B Visserij;50 tot 100 werkzame personen;2007, 1 januari;0
414;B Visserij;50 tot 100 werkzame personen;2008, 1 januari;0
415;B Visserij;50 tot 100 werkzame personen;2009, 1 januari;0
416;B Visserij;100 tot 150 werkzame personen;2006, 1 januari;0
417;B Visserij;100 tot 150 werkzame personen;2007, 1 januari;0
418;B Visserij;100 tot 150 werkzame personen;2008, 1 januari;0
419;B Visserij;100 tot 150 werkzame personen;2009, 1 januari;0
420;B Visserij;150 tot 200 werkzame personen;2006, 1 januari;0
421;B Visserij;150 tot 200 werkzame personen;2007, 1 januari;0
422;B Visserij;150 tot 200 werkzame personen;2008, 1 januari;0
423;B Visserij;150 tot 200 werkzame personen;2009, 1 januari;0
424;B Visserij;200 tot 250 werkzame personen;2006, 1 januari;0
425;B Visserij;200 tot 250 werkzame personen;2007, 1 januari;0
426;B Visserij;200 tot 250 werkzame personen;2008, 1 januari;0
427;B Visserij;200 tot 250 werkzame personen;2009, 1 januari;0
428;B Visserij;250 tot 500 werkzame personen;2006, 1 januari;0
429;B Visserij;250 tot 500 werkzame personen;2007, 1 januari;0
430;B Visserij;250 tot 500 werkzame personen;2008, 1 januari;0
431;B Visserij;250 tot 500 werkzame personen;2009, 1 januari;0
432;B Visserij;500 tot 1000 werkzame personen;2006, 1 januari;0
433;B Visserij;500 tot 1000 werkzame personen;2007, 1 januari;0
434;B Visserij;500 tot 1000 werkzame personen;2008, 1 januari;0
435;B Visserij;500 tot 1000 werkzame personen;2009, 1 januari;0
436;B Visserij;1000 tot 2000 werkzame personen;2006, 1 januari;0
437;B Visserij;1000 tot 2000 werkzame personen;2007, 1 januari;0
438;B Visserij;1000 tot 2000 werkzame personen;2008, 1 januari;0
439;B Visserij;1000 tot 2000 werkzame personen;2009, 1 januari;0
440;B Visserij;2000 werkzame personen of meer;2006, 1 januari;0
441;B Visserij;2000 werkzame personen of meer;2007, 1 januari;0
442;B Visserij;2000 werkzame personen of meer;2008, 1 januari;0
443;B Visserij;2000 werkzame personen of meer;2009, 1 januari;0
444;B Visserij;Eenmanszaak;2006, 1 januari;135
445;B Visserij;Eenmanszaak;2007, 1 januari;125
446;B Visserij;Eenmanszaak;2008, 1 januari;130
447;B Visserij;Eenmanszaak;2009, 1 januari;145
448;B Visserij;Maatschap;2006, 1 januari;65
449;B Visserij;Maatschap;2007, 1 januari;55
450;B Visserij;Maatschap;2008, 1 januari;45
451;B Visserij;Maatschap;2009, 1 januari;45
452;B Visserij;Vennootschap onder firma;2006, 1 januari;300
453;B Visserij;Vennootschap onder firma;2007, 1 januari;260
454;B Visserij;Vennootschap onder firma;2008, 1 januari;255
455;B Visserij;Vennootschap onder firma;2009, 1 januari;255
456;B Visserij;Besloten vennootschap;2006, 1 januari;255
457;B Visserij;Besloten vennootschap;2007, 1 januari;270
458;B Visserij;Besloten vennootschap;2008, 1 januari;280
459;B Visserij;Besloten vennootschap;2009, 1 januari;275
460;B Visserij;Naamloze vennootschap;2006, 1 januari;0
461;B Visserij;Naamloze vennootschap;2007, 1 januari;0
462;B Visserij;Naamloze vennootschap;2008, 1 januari;0
463;B Visserij;Naamloze vennootschap;2009, 1 januari;0
464;B Visserij;Coöperatieve vereniging;2006, 1 januari;0
465;B Visserij;Coöperatieve vereniging;2007, 1 januari;0
466;B Visserij;Coöperatieve vereniging;2008, 1 januari;0
467;B Visserij;Coöperatieve vereniging;2009, 1 januari;5
468;B Visserij;Vereniging of stichting;2006, 1 januari;5
469;B Visserij;Vereniging of stichting;2007, 1 januari;5
470;B Visserij;Vereniging of stichting;2008, 1 januari;5
471;B Visserij;Vereniging of stichting;2009, 1 januari;5
472;B Visserij;Overheid;2006, 1 januari;0
473;B Visserij;Overheid;2007, 1 januari;0
474;B Visserij;Overheid;2008, 1 januari;0
475;B Visserij;Overheid;2009, 1 januari;0
476;B Visserij;Overige rechtsvormen;2006, 1 januari;0
477;B Visserij;Overige rechtsvormen;2007, 1 januari;0
478;B Visserij;Overige rechtsvormen;2008, 1 januari;0
479;B Visserij;Overige rechtsvormen;2009, 1 januari;5
480;05 Visserij, kweken van vis en ..;Totaal aantal bedrijven;2006, 1 januari;755
481;05 Visserij, kweken van vis en ..;Totaal aantal bedrijven;2007, 1 januari;720
482;05 Visserij, kweken van vis en ..;Totaal aantal bedrijven;2008, 1 januari;720
483;05 Visserij, kweken van vis en ..;Totaal aantal bedrijven;2009, 1 januari;730
484;05 Visserij, kweken van vis en ..;1 werkzame persoon;2006, 1 januari;265
485;05 Visserij, kweken van vis en ..;1 werkzame persoon;2007, 1 januari;265
486;05 Visserij, kweken van vis en ..;1 werkzame persoon;2008, 1 januari;290
487;05 Visserij, kweken van vis en ..;1 werkzame persoon;2009, 1 januari;315
488;05 Visserij, kweken van vis en ..;2 werkzame personen;2006, 1 januari;360
489;05 Visserij, kweken van vis en ..;2 werkzame personen;2007, 1 januari;235
490;05 Visserij, kweken van vis en ..;2 werkzame personen;2008, 1 januari;220
491;05 Visserij, kweken van vis en ..;2 werkzame personen;2009, 1 januari;210
492;05 Visserij, kweken van vis en ..;3 tot 5 werkzame personen;2006, 1 januari;80
493;05 Visserij, kweken van vis en ..;3 tot 5 werkzame personen;2007, 1 januari;145
494;05 Visserij, kweken van vis en ..;3 tot 5 werkzame personen;2008, 1 januari;135
495;05 Visserij, kweken van vis en ..;3 tot 5 werkzame personen;2009, 1 januari;130
496;05 Visserij, kweken van vis en ..;5 tot 10 werkzame personen;2006, 1 januari;30
497;05 Visserij, kweken van vis en ..;5 tot 10 werkzame personen;2007, 1 januari;55
498;05 Visserij, kweken van vis en ..;5 tot 10 werkzame personen;2008, 1 januari;45
499;05 Visserij, kweken van vis en ..;5 tot 10 werkzame personen;2009, 1 januari;50
500;05 Visserij, kweken van vis en ..;10 tot 20 werkzame personen;2006, 1 januari;15
501;05 Visserij, kweken van vis en ..;10 tot 20 werkzame personen;2007, 1 januari;15
502;05 Visserij, kweken van vis en ..;10 tot 20 werkzame personen;2008, 1 januari;20
503;05 Visserij, kweken van vis en ..;10 tot 20 werkzame personen;2009, 1 januari;10
504;05 Visserij, kweken van vis en ..;20 tot 50 werkzame personen;2006, 1 januari;5
505;05 Visserij, kweken van vis en ..;20 tot 50 werkzame personen;2007, 1 januari;10
506;05 Visserij, kweken van vis en ..;20 tot 50 werkzame personen;2008, 1 januari;10
507;05 Visserij, kweken van vis en ..;20 tot 50 werkzame personen;2009, 1 januari;10
508;05 Visserij, kweken van vis en ..;50 tot 100 werkzame personen;2006, 1 januari;5
509;05 Visserij, kweken van vis en ..;50 tot 100 werkzame personen;2007, 1 januari;0
510;05 Visserij, kweken van vis en ..;50 tot 100 werkzame personen;2008, 1 januari;0
511;05 Visserij, kweken van vis en ..;50 tot 100 werkzame personen;2009, 1 januari;0
512;05 Visserij, kweken van vis en ..;100 tot 150 werkzame personen;2006, 1 januari;0
513;05 Visserij, kweken van vis en ..;100 tot 150 werkzame personen;2007, 1 januari;0
514;05 Visserij, kweken van vis en ..;100 tot 150 werkzame personen;2008, 1 januari;0
515;05 Visserij, kweken van vis en ..;100 tot 150 werkzame personen;2009, 1 januari;0
516;05 Visserij, kweken van vis en ..;150 tot 200 werkzame personen;2006, 1 januari;0
517;05 Visserij, kweken van vis en ..;150 tot 200 werkzame personen;2007, 1 januari;0
518;05 Visserij, kweken van vis en ..;150 tot 200 werkzame personen;2008, 1 januari;0
519;05 Visserij, kweken van vis en ..;150 tot 200 werkzame personen;2009, 1 januari;0
520;05 Visserij, kweken van vis en ..;200 tot 250 werkzame personen;2006, 1 januari;0
521;05 Visserij, kweken van vis en ..;200 tot 250 werkzame personen;2007, 1 januari;0
522;05 Visserij, kweken van vis en ..;200 tot 250 werkzame personen;2008, 1 januari;0
523;05 Visserij, kweken van vis en ..;200 tot 250 werkzame personen;2009, 1 januari;0
524;05 Visserij, kweken van vis en ..;250 tot 500 werkzame personen;2006, 1 januari;0
525;05 Visserij, kweken van vis en ..;250 tot 500 werkzame personen;2007, 1 januari;0
526;05 Visserij, kweken van vis en ..;250 tot 500 werkzame personen;2008, 1 januari;0
527;05 Visserij, kweken van vis en ..;250 tot 500 werkzame personen;2009, 1 januari;0
528;05 Visserij, kweken van vis en ..;500 tot 1000 werkzame personen;2006, 1 januari;0
529;05 Visserij, kweken van vis en ..;500 tot 1000 werkzame personen;2007, 1 januari;0
530;05 Visserij, kweken van vis en ..;500 tot 1000 werkzame personen;2008, 1 januari;0
531;05 Visserij, kweken van vis en ..;500 tot 1000 werkzame personen;2009, 1 januari;0
532;05 Visserij, kweken van vis en ..;1000 tot 2000 werkzame personen;2006, 1 januari;0
533;05 Visserij, kweken van vis en ..;1000 tot 2000 werkzame personen;2007, 1 januari;0
534;05 Visserij, kweken van vis en ..;1000 tot 2000 werkzame personen;2008, 1 januari;0
535;05 Visserij, kweken van vis en ..;1000 tot 2000 werkzame personen;2009, 1 januari;0
536;05 Visserij, kweken van vis en ..;2000 werkzame personen of meer;2006, 1 januari;0
537;05 Visserij, kweken van vis en ..;2000 werkzame personen of meer;2007, 1 januari;0
538;05 Visserij, kweken van vis en ..;2000 werkzame personen of meer;2008, 1 januari;0
539;05 Visserij, kweken van vis en ..;2000 werkzame personen of meer;2009, 1 januari;0
540;05 Visserij, kweken van vis en ..;Eenmanszaak;2006, 1 januari;135
541;05 Visserij, kweken van vis en ..;Eenmanszaak;2007, 1 januari;125
542;05 Visserij, kweken van vis en ..;Eenmanszaak;2008, 1 januari;130
543;05 Visserij, kweken van vis en ..;Eenmanszaak;2009, 1 januari;145
544;05 Visserij, kweken van vis en ..;Maatschap;2006, 1 januari;65
545;05 Visserij, kweken van vis en ..;Maatschap;2007, 1 januari;55
546;05 Visserij, kweken van vis en ..;Maatschap;2008, 1 januari;45
547;05 Visserij, kweken van vis en ..;Maatschap;2009, 1 januari;45
548;05 Visserij, kweken van vis en ..;Vennootschap onder firma;2006, 1 januari;300
549;05 Visserij, kweken van vis en ..;Vennootschap onder firma;2007, 1 januari;260
550;05 Visserij, kweken van vis en ..;Vennootschap onder firma;2008, 1 januari;255
551;05 Visserij, kweken van vis en ..;Vennootschap onder firma;2009, 1 januari;255
552;05 Visserij, kweken van vis en ..;Besloten vennootschap;2006, 1 januari;255
553;05 Visserij, kweken van vis en ..;Besloten vennootschap;2007, 1 januari;270
554;05 Visserij, kweken van vis en ..;Besloten vennootschap;2008, 1 januari;280
555;05 Visserij, kweken van vis en ..;Besloten vennootschap;2009, 1 januari;275
556;05 Visserij, kweken van vis en ..;Naamloze vennootschap;2006, 1 januari;0
557;05 Visserij, kweken van vis en ..;Naamloze vennootschap;2007, 1 januari;0
558;05 Visserij, kweken van vis en ..;Naamloze vennootschap;2008, 1 januari;0
559;05 Visserij, kweken van vis en ..;Naamloze vennootschap;2009, 1 januari;0
560;05 Visserij, kweken van vis en ..;Coöperatieve vereniging;2006, 1 januari;0
561;05 Visserij, kweken van vis en ..;Coöperatieve vereniging;2007, 1 januari;0
562;05 Visserij, kweken van vis en ..;Coöperatieve vereniging;2008, 1 januari;0
563;05 Visserij, kweken van vis en ..;Coöperatieve vereniging;2009, 1 januari;5
564;05 Visserij, kweken van vis en ..;Vereniging of stichting;2006, 1 januari;5
