ID;EigenaarBewoner;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;GemiddeldeHypotheekschuldEigenWoning_2;GemiddeldeWaardeEigenWoning_3;GemiddeldBrutoInkomen_4;GemiddeldBesteedbaarInkomen_5;HypotheekschuldWoningwaarde_6;HypotheekschuldBrutoInkomen_7;HypotheekschuldBesteedbaarInkomen_8;GeenSchuld_9;k_0Tot07_10;k_07Tot08_11;k_08Tot09_12;k_09Tot10_13;k_1OfHoger_14;GeenSchuld_15;k_0Tot2_16;k_2Tot4_17;k_4OfHoger_18;GeenSchuld_19;k_0Tot35_20;k_35Tot7_21;k_7OfHoger_22
422;Totaal;Bron: Inkomen als overige zelfstandige;2014;8.2;187.6;260.2;60.9;38.8;0.78;2.97;4.34;1.3;2.4;0.5;0.5;0.5;3.0;1.3;1.7;1.9;3.2;1.3;2.1;2.1;2.6
423;Totaal;Bron: Inkomen als overige zelfstandige;2015;7.9;184.2;267.5;63.8;40.6;0.74;2.83;4.15;1.4;2.4;0.4;0.5;0.5;2.7;1.4;1.7;1.8;3.0;1.4;2.0;2.1;2.3
424;Totaal;Bron: Inkomen als overige zelfstandige;2016;7.8;174.6;274.5;64.0;41.4;0.68;2.58;3.73;1.4;2.6;0.5;0.5;0.6;2.2;1.4;1.8;1.9;2.7;1.4;2.3;2.1;2.0
425;Totaal;Bron: Inkomen als overige zelfstandige;2017;7.5;171.9;294.3;67.9;43.4;0.62;2.33;3.44;1.5;2.7;0.5;0.6;0.7;1.6;1.5;1.9;1.8;2.3;1.5;2.3;1.9;1.8
426;Totaal;Bron: Inkomen als overige zelfstandige;2018;7.0;173.7;326.4;70.2;44.4;0.57;2.3;3.43;1.5;2.8;0.6;0.6;0.6;1.1;1.5;1.7;1.7;2.1;1.5;2.1;1.8;1.7
427;Totaal;Bron: Inkomen als overige zelfstandige;2019;6.7;172.7;355.0;74.2;47.4;0.51;2.2;3.24;1.4;3.0;0.6;0.5;0.4;0.7;1.4;1.7;1.6;2.0;1.4;2.1;1.7;1.5
428;Totaal;Bron: Inkomen als overige zelfstandige;2020;6.3;175.0;382.1;80.0;52.1;0.49;2.07;3.04;1.3;3.2;0.6;0.5;0.4;0.5;1.3;1.8;1.6;1.7;1.3;2.2;1.6;1.3
429;Totaal;Bron: Inkomen als overige zelfstandige;2021;6.6;181.7;427.5;89.2;58.2;0.44;1.95;2.88;1.4;3.6;0.6;0.4;0.2;0.3;1.4;1.9;1.6;1.6;1.4;2.3;1.7;1.2
430;Totaal;Bron: Inkomen als overige zelfstandige;2022;7.0;181.9;512.5;92.1;59.0;0.36;1.86;2.79;1.6;4.6;0.4;0.2;0.1;0.2;1.6;2.1;1.8;1.6;1.6;2.5;1.8;1.1
431;Totaal;Bron: Inkomen als overige zelfstandige;2023;6.0;183.3;517.2;91.6;58.2;0.34;1.82;2.67;1.4;4.0;0.3;0.1;0.1;0.2;1.4;1.9;1.3;1.6;1.4;2.2;1.3;1.2
432;Totaal;Bron: Overdrachtsinkomen;2006;918.7;54.8;291.7;;;0.11;;;337.7;520.0;17.0;12.9;10.4;20.8;;;;;;;;
433;Totaal;Bron: Overdrachtsinkomen;2007;943.9;57.7;312.5;;;0.11;;;346.6;539.2;17.4;13.2;10.3;17.2;;;;;;;;
434;Totaal;Bron: Overdrachtsinkomen;2008;964.0;60.7;326.7;;;0.11;;;359.1;547.0;17.9;13.5;10.3;16.1;;;;;;;;
435;Totaal;Bron: Overdrachtsinkomen;2009;1021.0;59.3;322.1;;;0.1;;;417.0;540.2;19.4;14.4;11.0;19.0;;;;;;;;
436;Totaal;Bron: Overdrachtsinkomen;2010;1057.7;62.1;301.3;;;0.11;;;428.1;542.2;24.6;17.9;14.1;30.9;;;;;;;;
437;Totaal;Bron: Overdrachtsinkomen;2011;1142.4;70.6;299.6;49.9;36.4;0.15;0.89;1.18;414.6;615.5;30.9;23.3;18.2;39.9;414.6;389.1;215.4;123.3;414.6;479.7;175.4;72.7
438;Totaal;Bron: Overdrachtsinkomen;2012;1183.3;73.7;284.6;50.6;37.0;0.17;0.95;1.26;419.5;621.2;37.0;27.5;22.2;56.0;419.5;396.1;230.9;136.9;419.5;493.4;190.3;80.2
439;Totaal;Bron: Overdrachtsinkomen;2013;1229.0;76.2;254.8;51.0;36.9;0.2;1.0;1.34;427.3;605.6;44.6;34.8;27.6;89.2;427.3;406.7;245.9;149.2;427.3;506.6;207.2;88.0
440;Totaal;Bron: Overdrachtsinkomen;2014;1268.3;77.4;253.5;55.1;39.9;0.21;0.98;1.29;447.0;609.9;47.3;37.5;30.1;96.5;447.0;418.0;253.8;149.6;447.0;524.0;212.2;85.2
441;Totaal;Bron: Overdrachtsinkomen;2015;1278.2;74.8;258.1;51.9;37.7;0.19;0.92;1.21;477.3;601.3;46.9;37.1;29.4;86.3;477.3;398.5;253.6;148.9;477.3;505.9;212.1;83.0
442;Totaal;Bron: Overdrachtsinkomen;2016;1296.5;75.4;267.3;53.7;38.9;0.19;0.92;1.21;479.0;625.8;47.4;37.2;30.3;76.8;479.0;412.6;261.1;143.8;479.0;522.8;216.3;78.4
443;Totaal;Bron: Overdrachtsinkomen;2017;1318.2;78.1;286.0;59.9;42.1;0.18;0.89;1.19;486.6;654.0;47.6;37.3;30.1;62.5;486.6;428.0;267.6;135.8;486.6;540.6;218.5;72.4
444;Totaal;Bron: Overdrachtsinkomen;2018;1317.0;76.1;305.0;56.5;40.7;0.16;0.89;1.17;491.1;676.7;44.9;34.8;25.8;43.7;491.1;423.4;271.1;131.4;491.1;539.7;218.1;68.2
445;Totaal;Bron: Overdrachtsinkomen;2019;1334.3;77.5;329.9;61.4;44.9;0.15;0.86;1.12;497.2;713.1;42.6;30.5;20.3;30.6;497.2;439.0;273.2;124.9;497.2;562.8;212.1;62.2
446;Totaal;Bron: Overdrachtsinkomen;2020;1370.4;77.5;349.3;59.1;43.5;0.14;0.86;1.11;510.5;752.4;41.2;27.1;16.3;22.9;510.5;449.1;281.0;129.8;510.5;579.6;215.7;64.6
447;Totaal;Bron: Overdrachtsinkomen;2021;1391.4;78.5;382.2;60.7;44.9;0.13;0.85;1.1;516.1;797.6;33.4;19.1;10.2;15.0;516.1;459.9;287.8;127.7;516.1;596.2;217.9;61.3
448;Totaal;Bron: Overdrachtsinkomen;2022;1396.5;79.0;461.2;62.9;46.8;0.11;0.83;1.06;519.5;841.6;16.1;7.4;3.6;8.3;519.5;472.2;288.2;116.6;519.5;612.1;211.6;53.4
449;Totaal;Bron: Overdrachtsinkomen;2023;1414.8;81.8;462.8;69.6;51.1;0.11;0.81;1.04;519.2;858.4;16.3;7.7;4.0;9.2;519.2;504.5;286.0;105.1;519.2;646.5;198.9;50.2
450;Totaal;Bron: Uitkering inkomensverzekering;2006;906.0;54.6;292.7;;;0.11;;;334.4;512.8;16.6;12.4;9.9;19.9;;;;;;;;
451;Totaal;Bron: Uitkering inkomensverzekering;2007;931.3;57.5;313.4;;;0.11;;;343.4;532.3;16.9;12.7;9.8;16.3;;;;;;;;
452;Totaal;Bron: Uitkering inkomensverzekering;2008;952.2;60.5;327.7;;;0.11;;;356.2;540.6;17.4;13.0;9.7;15.3;;;;;;;;
453;Totaal;Bron: Uitkering inkomensverzekering;2009;1009.7;59.2;323.0;;;0.09;;;413.0;535.2;18.9;13.9;10.5;18.1;;;;;;;;
454;Totaal;Bron: Uitkering inkomensverzekering;2010;1045.3;62.0;302.3;;;0.11;;;423.7;537.2;24.1;17.4;13.6;29.3;;;;;;;;
455;Totaal;Bron: Uitkering inkomensverzekering;2011;1129.1;70.5;300.7;50.2;36.6;0.15;0.88;1.17;410.9;609.7;30.3;22.7;17.6;38.0;410.9;386.5;213.0;118.7;410.9;476.1;172.8;69.3
456;Totaal;Bron: Uitkering inkomensverzekering;2012;1169.1;73.6;285.7;50.9;37.3;0.17;0.94;1.24;416.0;615.4;36.2;26.8;21.4;53.2;416.0;393.6;228.3;131.2;416.0;489.9;187.1;76.1
457;Totaal;Bron: Uitkering inkomensverzekering;2013;1212.5;75.9;256.0;51.4;37.2;0.2;0.99;1.32;423.8;599.8;43.7;34.0;26.7;84.5;423.8;403.9;242.7;142.0;423.8;502.7;203.2;82.7
458;Totaal;Bron: Uitkering inkomensverzekering;2014;1249.5;77.1;254.8;55.5;40.2;0.2;0.96;1.27;443.0;603.8;46.3;36.5;29.1;90.9;443.0;415.2;250.1;141.1;443.0;519.8;207.6;79.1
459;Totaal;Bron: Uitkering inkomensverzekering;2015;1259.0;74.5;259.5;52.3;38.0;0.18;0.9;1.18;472.9;594.8;45.8;36.0;28.3;81.3;472.9;395.7;249.8;140.6;472.9;501.6;207.3;77.3
460;Totaal;Bron: Uitkering inkomensverzekering;2016;1277.6;75.2;268.7;54.1;39.1;0.18;0.9;1.19;474.8;618.7;46.2;36.1;29.2;72.4;474.8;409.7;257.3;135.8;474.8;518.4;211.3;73.0
461;Totaal;Bron: Uitkering inkomensverzekering;2017;1300.1;78.0;287.4;60.3;42.4;0.17;0.88;1.17;482.4;646.8;46.4;36.2;28.9;59.5;482.4;425.2;263.8;128.8;482.4;536.2;213.7;67.9
462;Totaal;Bron: Uitkering inkomensverzekering;2018;1300.5;76.0;306.3;56.9;41.0;0.16;0.87;1.15;486.9;669.3;43.8;33.7;24.9;41.8;486.9;420.7;267.6;125.3;486.9;535.5;213.7;64.3
463;Totaal;Bron: Uitkering inkomensverzekering;2019;1318.5;77.4;331.2;61.8;45.2;0.15;0.85;1.1;493.1;705.3;41.5;29.6;19.6;29.5;493.1;436.2;269.7;119.6;493.1;558.6;207.9;59.0
464;Totaal;Bron: Uitkering inkomensverzekering;2020;1348.5;77.1;350.6;59.6;43.8;0.14;0.84;1.08;505.2;740.8;39.5;25.7;15.4;21.8;505.2;445.8;276.7;120.8;505.2;574.5;210.1;58.6
465;Totaal;Bron: Uitkering inkomensverzekering;2021;1373.4;78.3;383.5;61.1;45.2;0.13;0.84;1.08;511.3;787.1;32.3;18.4;9.8;14.5;511.3;456.8;284.1;121.2;511.3;591.5;213.4;57.2
466;Totaal;Bron: Uitkering inkomensverzekering;2022;1382.7;79.0;462.6;63.2;47.0;0.11;0.82;1.05;515.5;832.7;15.7;7.3;3.5;8.2;515.5;469.4;285.1;112.8;515.5;607.8;208.2;51.3
467;Totaal;Bron: Uitkering inkomensverzekering;2023;1401.9;81.9;464.0;69.9;51.3;0.11;0.8;1.03;515.4;850.1;15.9;7.6;3.9;9.1;515.4;501.5;283.0;102.0;515.4;642.2;195.8;48.6
468;Totaal;Bron: Uitkering werkloosheid;2006;44.2;99.9;244.9;;;0.38;;;5.3;28.2;2.4;2.2;2.1;4.0;;;;;;;;
469;Totaal;Bron: Uitkering werkloosheid;2007;37.5;100.1;263.6;;;0.35;;;4.8;24.9;2.0;1.7;1.6;2.4;;;;;;;;
470;Totaal;Bron: Uitkering werkloosheid;2008;29.9;102.9;278.0;;;0.34;;;4.1;19.9;1.5;1.3;1.2;1.8;;;;;;;;
471;Totaal;Bron: Uitkering werkloosheid;2009;24.1;105.0;274.1;;;0.35;;;4.2;14.7;1.3;1.1;1.1;1.8;;;;;;;;
472;Totaal;Bron: Uitkering werkloosheid;2010;29.2;122.0;246.2;;;0.49;;;4.5;14.4;1.9;1.6;1.7;5.1;;;;;;;;
473;Totaal;Bron: Uitkering werkloosheid;2011;35.4;136.6;246.8;46.0;29.0;0.58;2.8;4.34;4.2;16.7;2.5;2.4;2.5;7.2;4.2;9.3;9.8;12.1;4.2;10.6;10.8;9.9
474;Totaal;Bron: Uitkering werkloosheid;2012;41.3;141.1;231.0;46.2;29.1;0.65;2.98;4.61;4.1;17.9;2.9;2.7;2.9;10.8;4.1;10.4;11.9;14.8;4.1;11.9;13.2;12.1
475;Totaal;Bron: Uitkering werkloosheid;2013;53.7;143.0;204.8;47.4;30.0;0.76;3.0;4.63;4.8;20.0;3.3;3.4;3.4;18.8;4.8;13.6;16.2;19.1;4.8;15.6;18.2;15.1
476;Totaal;Bron: Uitkering werkloosheid;2014;57.8;138.4;204.9;48.3;30.6;0.73;2.84;4.41;5.9;21.8;3.7;3.6;3.7;19.1;5.9;15.1;17.7;19.1;5.9;17.3;19.7;14.9
477;Totaal;Bron: Uitkering werkloosheid;2015;52.1;132.6;212.8;49.4;31.2;0.67;2.66;4.13;6.6;20.6;3.4;3.4;3.3;14.8;6.6;13.9;15.6;15.9;6.6;15.9;17.2;12.3
478;Totaal;Bron: Uitkering werkloosheid;2016;45.4;130.3;223.5;50.9;31.9;0.62;2.51;3.95;5.9;19.3;3.2;3.1;3.2;10.8;5.9;13.0;13.9;12.7;5.9;14.6;15.1;9.9
479;Totaal;Bron: Uitkering werkloosheid;2017;37.7;131.0;242.7;53.1;32.9;0.58;2.41;3.84;5.2;17.2;2.9;2.8;2.9;6.8;5.2;10.9;11.9;9.7;5.2;12.2;12.7;7.6
480;Totaal;Bron: Uitkering werkloosheid;2018;30.7;130.3;270.0;55.1;34.0;0.51;2.28;3.65;4.6;15.4;2.4;2.5;2.2;3.5;4.6;9.1;9.7;7.2;4.6;10.2;10.2;5.7
481;Totaal;Bron: Uitkering werkloosheid;2019;25.7;132.2;294.4;56.4;35.3;0.48;2.28;3.58;3.9;14.2;2.3;2.0;1.5;1.8;3.9;7.7;8.3;5.8;3.9;8.7;8.6;4.5
482;Totaal;Bron: Uitkering werkloosheid;2020;24.9;137.8;309.3;56.0;35.7;0.48;2.44;3.79;3.5;14.5;2.5;1.9;1.2;1.3;3.5;6.9;8.6;5.9;3.5;8.0;9.1;4.3
483;Totaal;Bron: Uitkering werkloosheid;2021;18.8;139.2;338.6;55.8;36.0;0.45;2.46;3.74;2.6;12.3;1.7;1.1;0.6;0.5;2.6;5.1;6.5;4.5;2.6;6.1;6.8;3.2
484;Totaal;Bron: Uitkering werkloosheid;2022;13.6;133.2;417.9;59.6;38.2;0.33;2.12;3.29;2.2;10.2;0.6;0.3;0.1;0.2;2.2;4.2;4.5;2.6;2.2;5.0;4.5;1.9
485;Totaal;Bron: Uitkering werkloosheid;2023;12.0;145.5;422.9;65.0;41.6;0.35;2.1;3.25;1.8;9.0;0.6;0.3;0.1;0.2;1.8;3.9;4.0;2.3;1.8;4.6;3.9;1.7
486;Totaal;Bron: Uitkering arbeidsongeschiktheid;2006;104.1;75.6;248.6;;;0.26;;;18.9;70.3;4.0;3.1;2.6;5.1;;;;;;;;
487;Totaal;Bron: Uitkering arbeidsongeschiktheid;2007;95.3;79.3;260.9;;;0.27;;;17.2;64.7;3.8;3.1;2.5;3.9;;;;;;;;
488;Totaal;Bron: Uitkering arbeidsongeschiktheid;2008;89.1;82.2;270.7;;;0.27;;;16.4;60.2;3.7;2.9;2.4;3.5;;;;;;;;
489;Totaal;Bron: Uitkering arbeidsongeschiktheid;2009;91.2;83.8;266.8;;;0.28;;;19.5;57.2;4.1;3.2;2.7;4.5;;;;;;;;
490;Totaal;Bron: Uitkering arbeidsongeschiktheid;2010;88.2;88.5;245.7;;;0.32;;;18.5;51.0;4.5;3.6;3.1;7.4;;;;;;;;
491;Totaal;Bron: Uitkering arbeidsongeschiktheid;2011;84.1;100.0;238.7;45.8;29.9;0.4;1.91;2.9;14.1;47.6;4.9;4.2;3.8;9.6;14.1;29.4;24.0;16.6;14.1;34.4;23.9;11.8
492;Totaal;Bron: Uitkering arbeidsongeschiktheid;2012;84.6;107.1;225.4;46.4;30.2;0.47;2.07;3.15;12.8;44.1;5.4;4.7;4.3;13.3;12.8;28.3;25.1;18.4;12.8;33.1;25.4;13.2
493;Totaal;Bron: Uitkering arbeidsongeschiktheid;2013;85.9;111.9;201.9;47.7;30.9;0.56;2.15;3.29;12.3;39.0;5.5;5.1;4.5;19.6;12.3;28.2;26.2;19.3;12.3;33.0;26.8;13.9
494;Totaal;Bron: Uitkering arbeidsongeschiktheid;2014;85.7;112.0;199.0;48.7;31.5;0.58;2.15;3.29;12.8;37.2;5.5;5.1;4.7;20.4;12.8;27.6;26.7;18.6;12.8;32.3;27.5;13.1
495;Totaal;Bron: Uitkering arbeidsongeschiktheid;2015;85.5;111.2;202.5;49.2;31.9;0.57;2.13;3.26;14.0;36.5;5.5;5.2;4.9;19.4;14.0;26.6;26.8;18.1;14.0;31.5;27.4;12.5
496;Totaal;Bron: Uitkering arbeidsongeschiktheid;2016;85.3;111.8;208.5;50.7;32.8;0.56;2.11;3.23;13.5;37.6;5.6;5.5;5.3;17.9;13.5;27.3;27.6;16.9;13.5;32.3;27.9;11.5
497;Totaal;Bron: Uitkering arbeidsongeschiktheid;2017;86.1;113.4;222.1;53.2;33.9;0.54;2.05;3.17;13.8;39.5;6.2;5.9;5.8;14.9;13.8;28.4;28.2;15.7;13.8;33.2;28.4;10.7
498;Totaal;Bron: Uitkering arbeidsongeschiktheid;2018;86.3;113.8;238.4;54.7;34.7;0.51;2.01;3.14;14.1;42.4;6.6;6.4;5.7;11.2;14.1;28.7;28.9;14.6;14.1;33.4;28.9;9.9
499;Totaal;Bron: Uitkering arbeidsongeschiktheid;2019;85.7;113.5;257.4;56.6;36.2;0.47;1.95;3.01;14.0;46.5;7.0;6.2;4.9;7.0;14.0;29.9;28.7;13.0;14.0;35.0;28.2;8.5
500;Totaal;Bron: Uitkering arbeidsongeschiktheid;2020;86.5;114.4;275.5;58.4;37.7;0.44;1.91;2.93;14.5;50.2;7.5;5.8;3.8;4.7;14.5;30.6;29.0;12.4;14.5;36.2;28.1;7.7
501;Totaal;Bron: Uitkering arbeidsongeschiktheid;2021;84.7;114.2;301.7;59.3;38.5;0.4;1.89;2.88;13.9;55.6;6.4;4.1;2.3;2.4;13.9;30.7;28.7;11.4;13.9;36.7;27.1;7.1
502;Totaal;Bron: Uitkering arbeidsongeschiktheid;2022;84.0;113.2;367.6;62.1;40.0;0.32;1.78;2.73;14.5;63.1;3.3;1.5;0.6;1.0;14.5;32.2;27.9;9.4;14.5;37.8;25.8;5.9
503;Totaal;Bron: Uitkering arbeidsongeschiktheid;2023;87.0;116.1;373.8;69.1;44.1;0.32;1.63;2.52;14.7;66.1;3.0;1.5;0.6;1.2;14.7;37.4;27.3;7.6;14.7;43.5;24.1;4.8
504;Totaal;Bron: Uitkering pensioen;2006;757.8;49.1;301.5;;;0.08;;;310.2;414.3;10.2;7.1;5.3;10.7;;;;;;;;
505;Totaal;Bron: Uitkering pensioen;2007;798.6;52.9;322.1;;;0.08;;;321.4;442.7;11.1;7.8;5.6;9.9;;;;;;;;
506;Totaal;Bron: Uitkering pensioen;2008;833.2;56.6;335.5;;;0.09;;;335.7;460.4;12.2;8.8;6.1;10.0;;;;;;;;
507;Totaal;Bron: Uitkering pensioen;2009;894.4;55.5;330.1;;;0.07;;;389.4;463.3;13.5;9.7;6.7;11.7;;;;;;;;
508;Totaal;Bron: Uitkering pensioen;2010;927.9;57.5;309.4;;;0.08;;;400.6;471.8;17.7;12.2;8.8;16.8;;;;;;;;
509;Totaal;Bron: Uitkering pensioen;2011;1009.5;65.8;307.8;50.7;37.4;0.12;0.75;0.97;392.7;545.4;22.9;16.1;11.3;21.2;392.7;347.7;179.2;89.9;392.7;431.1;138.1;47.6
510;Totaal;Bron: Uitkering pensioen;2012;1043.1;68.2;292.8;51.4;38.2;0.14;0.79;1.03;399.1;553.4;27.9;19.4;14.2;29.1;399.1;354.8;191.3;98.0;399.1;444.8;148.4;50.8
511;Totaal;Bron: Uitkering pensioen;2013;1072.9;69.7;262.9;51.8;38.0;0.16;0.82;1.07;406.7;540.8;34.9;25.6;18.9;46.0;406.7;362.1;200.4;103.7;406.7;454.2;158.2;53.8
512;Totaal;Bron: Uitkering pensioen;2014;1106.1;71.2;261.8;56.4;41.4;0.16;0.79;1.03;424.3;544.8;37.2;27.8;20.7;51.3;424.3;372.5;205.8;103.4;424.3;470.1;160.4;51.2
513;Totaal;Bron: Uitkering pensioen;2015;1121.5;69.1;266.0;52.7;38.8;0.14;0.73;0.94;452.2;537.7;36.9;27.4;20.1;47.1;452.2;355.2;207.5;106.6;452.2;454.2;162.6;52.4
514;Totaal;Bron: Uitkering pensioen;2016;1146.8;70.3;275.0;54.5;39.9;0.15;0.75;0.97;455.5;561.9;37.4;27.6;20.7;43.8;455.5;369.4;215.7;106.2;455.5;471.5;168.3;51.6
515;Totaal;Bron: Uitkering pensioen;2017;1176.3;73.7;293.6;61.1;43.3;0.14;0.74;0.97;463.4;590.0;37.3;27.5;20.3;37.8;463.4;385.9;223.7;103.4;463.4;490.8;172.5;49.5
516;Totaal;Bron: Uitkering pensioen;2018;1183.6;71.8;312.2;57.1;41.6;0.13;0.75;0.97;468.2;611.5;34.9;24.9;17.0;27.1;468.2;382.8;229.0;103.5;468.2;491.9;174.6;48.8
517;Totaal;Bron: Uitkering pensioen;2019;1207.1;73.7;337.2;62.3;46.0;0.13;0.73;0.94;475.1;644.6;32.2;21.4;13.1;20.7;475.1;398.6;232.7;100.7;475.1;514.9;171.0;46.0
518;Totaal;Bron: Uitkering pensioen;2020;1237.1;73.2;356.7;59.8;44.4;0.12;0.72;0.93;487.2;676.2;29.6;18.0;10.4;15.8;487.2;408.4;239.0;102.5;487.2;530.3;172.9;46.6
519;Totaal;Bron: Uitkering pensioen;2021;1269.9;75.0;389.6;61.3;45.8;0.11;0.74;0.94;494.7;719.2;24.2;13.3;6.9;11.6;494.7;421.0;248.8;105.3;494.7;548.7;179.5;47.0
520;Totaal;Bron: Uitkering pensioen;2022;1285.2;76.2;469.2;63.3;47.5;0.1;0.73;0.93;498.7;759.3;11.8;5.5;2.8;7.0;498.7;433.0;252.7;100.8;498.7;565.0;177.8;43.6
521;Totaal;Bron: Uitkering pensioen;2023;1302.9;79.0;470.4;70.0;51.9;0.1;0.72;0.92;498.9;775.0;12.4;5.8;3.1;7.7;498.9;460.2;251.7;92.1;498.9;594.1;167.8;42.0
522;Totaal;Bron: Uitkering sociale voorziening;2006;11.6;59.6;227.5;;;0.19;;;3.1;6.9;0.4;0.3;0.3;0.7;;;;;;;;
523;Totaal;Bron: Uitkering sociale voorziening;2007;11.3;65.3;245.5;;;0.2;;;3.0;6.6;0.4;0.4;0.4;0.6;;;;;;;;
524;Totaal;Bron: Uitkering sociale voorziening;2008;10.5;69.9;253.3;;;0.21;;;2.7;6.0;0.4;0.4;0.4;0.5;;;;;;;;
525;Totaal;Bron: Uitkering sociale voorziening;2009;9.6;63.9;239.8;;;0.17;;;3.3;4.7;0.4;0.4;0.3;0.6;;;;;;;;
526;Totaal;Bron: Uitkering sociale voorziening;2010;10.6;66.3;216.3;;;0.2;;;3.8;4.6;0.4;0.4;0.4;1.1;;;;;;;;
527;Totaal;Bron: Uitkering sociale voorziening;2011;12.5;76.5;200.8;26.5;20.3;0.33;2.16;2.79;3.4;5.6;0.6;0.6;0.6;1.7;3.4;2.6;2.3;4.1;3.4;3.6;2.6;2.9
528;Totaal;Bron: Uitkering sociale voorziening;2012;13.4;86.9;189.7;26.2;20.2;0.45;2.78;3.52;3.1;5.6;0.7;0.7;0.7;2.6;3.1;2.5;2.6;5.2;3.1;3.6;3.1;3.6
529;Totaal;Bron: Uitkering sociale voorziening;2013;15.8;94.6;167.8;26.3;20.1;0.59;3.23;4.13;3.2;5.7;0.8;0.8;0.8;4.4;3.2;2.7;3.1;6.7;3.2;3.9;3.9;4.8
530;Totaal;Bron: Uitkering sociale voorziening;2014;18.1;98.4;166.4;26.4;20.5;0.63;3.41;4.32;3.7;6.0;1.0;1.0;1.0;5.4;3.7;2.8;3.6;8.0;3.7;4.1;4.6;5.6
531;Totaal;Bron: Uitkering sociale voorziening;2015;18.4;92.6;167.9;26.3;20.6;0.59;3.26;4.09;4.1;6.3;1.0;1.1;1.0;4.9;4.1;2.8;3.7;7.9;4.1;4.2;4.7;5.4
532;Totaal;Bron: Uitkering sociale voorziening;2016;18.3;90.8;173.3;26.2;20.6;0.56;3.23;4.06;3.9;6.9;1.1;1.1;1.1;4.2;3.9;2.8;3.8;7.7;3.9;4.4;4.9;5.1
533;Totaal;Bron: Uitkering sociale voorziening;2017;17.6;84.8;183.2;26.8;21.0;0.5;2.95;3.71;4.0;7.2;1.1;1.1;1.1;3.0;4.0;2.9;3.8;6.8;4.0;4.4;4.8;4.4
534;Totaal;Bron: Uitkering sociale voorziening;2018;16.0;81.8;197.3;27.1;21.2;0.44;2.77;3.5;3.9;7.2;1.1;1.1;0.9;1.9;3.9;2.7;3.5;5.9;3.9;4.1;4.3;3.7
535;Totaal;Bron: Uitkering sociale voorziening;2019;15.3;78.4;214.2;28.2;22.1;0.38;2.5;3.18;3.9;7.6;1.1;0.9;0.7;1.0;3.9;2.8;3.5;5.1;3.9;4.2;4.1;3.0
536;Totaal;Bron: Uitkering sociale voorziening;2020;21.3;104.4;263.9;27.7;22.1;0.41;3.11;3.83;5.0;11.4;1.7;1.3;0.9;1.1;5.0;3.3;4.2;8.8;5.0;5.1;5.6;5.7
537;Totaal;Bron: Uitkering sociale voorziening;2021;17.4;92.3;278.4;29.0;23.2;0.33;2.65;3.29;4.4;10.4;1.1;0.7;0.4;0.4;4.4;3.0;3.7;6.2;4.4;4.7;4.5;3.8
538;Totaal;Bron: Uitkering sociale voorziening;2022;13.6;77.3;320.3;30.9;24.6;0.23;1.99;2.49;4.0;8.9;0.4;0.2;0.1;0.1;4.0;2.9;3.1;3.7;4.0;4.3;3.4;2.0
539;Totaal;Bron: Uitkering sociale voorziening;2023;12.4;77.0;324.4;34.2;27.2;0.22;1.8;2.24;3.6;8.1;0.3;0.1;0.1;0.1;3.6;3.0;2.9;2.9;3.6;4.4;3.0;1.4
540;Totaal;Bron: Uitkering bijstand;2006;3.6;60.0;165.6;;;0.28;;;0.6;2.1;0.2;0.2;0.2;0.4;;;;;;;;
541;Totaal;Bron: Uitkering bijstand;2007;3.5;61.9;173.7;;;0.3;;;0.6;2.1;0.2;0.2;0.2;0.3;;;;;;;;
542;Totaal;Bron: Uitkering bijstand;2008;3.4;69.2;186.0;;;0.32;;;0.5;2.0;0.2;0.2;0.2;0.2;;;;;;;;
543;Totaal;Bron: Uitkering bijstand;2009;3.2;59.0;176.4;;;0.21;;;1.0;1.4;0.1;0.2;0.2;0.3;;;;;;;;
544;Totaal;Bron: Uitkering bijstand;2010;3.8;60.8;163.3;;;0.23;;;1.4;1.3;0.2;0.2;0.2;0.6;;;;;;;;
545;Totaal;Bron: Uitkering bijstand;2011;4.6;86.1;166.1;20.6;16.2;0.54;3.26;4.09;1.2;1.5;0.3;0.3;0.3;1.0;1.2;0.7;0.7;2.1;1.2;1.0;0.9;1.6
546;Totaal;Bron: Uitkering bijstand;2012;5.2;102.8;160.3;20.2;16.0;0.72;4.46;5.51;0.9;1.6;0.3;0.3;0.4;1.6;0.9;0.6;0.8;2.8;0.9;1.0;1.2;2.1
547;Totaal;Bron: Uitkering bijstand;2013;6.6;114.2;145.4;20.7;16.1;0.89;5.16;6.38;0.9;1.6;0.4;0.4;0.4;2.9;0.9;0.7;1.1;3.9;0.9;1.1;1.6;3.0
548;Totaal;Bron: Uitkering bijstand;2014;7.8;118.2;145.1;21.4;17.1;0.92;5.13;6.3;1.1;1.7;0.4;0.5;0.5;3.5;1.1;0.7;1.3;4.7;1.1;1.1;2.0;3.5
549;Totaal;Bron: Uitkering bijstand;2015;7.4;112.3;144.2;20.9;17.0;0.88;5.08;6.18;1.1;1.7;0.5;0.5;0.6;3.1;1.1;0.6;1.2;4.5;1.1;1.1;2.0;3.2
550;Totaal;Bron: Uitkering bijstand;2016;6.8;110.9;145.4;20.8;17.0;0.87;5.07;6.12;0.9;1.7;0.5;0.5;0.6;2.6;0.9;0.5;1.2;4.1;0.9;1.0;2.0;2.9
