ID;HerkomstBestemming;ResiduProduct;GevaarlijkNietGevaarlijk;Perioden;TotaalAfval_1;ChemischAfval_2;MetaalAfval_3;NietMetaalAfval_4;AfgedanktMateriaal_5;DierlijkEnPlantaardigAfval_6;GemengdAfval_7;Slib_8;MineraalAfval_9
5354;D Energievoorziening;3;2;2010;;;;;;;;;
5355;D Energievoorziening;1;3;1990;;;;;;;;;
5356;D Energievoorziening;1;3;1991;;;;;;;;;
5357;D Energievoorziening;1;3;1992;;;;;;;;;
5358;D Energievoorziening;1;3;1993;;;;;;;;;
5359;D Energievoorziening;1;3;1994;;;;;;;;;
5360;D Energievoorziening;1;3;1995;;;;;;;;;
5361;D Energievoorziening;1;3;1996;;;;;;;;;
5362;D Energievoorziening;1;3;1997;;;;;;;;;
5363;D Energievoorziening;1;3;1998;;;;;;;;;
5364;D Energievoorziening;1;3;1999;;;;;;;;;
5365;D Energievoorziening;1;3;2000;;;;;;;;;
5366;D Energievoorziening;1;3;2001;;;;;;;;;
5367;D Energievoorziening;1;3;2002;1560.0;52.0;0.0;1.0;0.0;0.0;0.0;0.0;1506.0
5368;D Energievoorziening;1;3;2003;1469.0;58.0;0.0;1.0;0.0;0.0;0.0;0.0;1411.0
5369;D Energievoorziening;1;3;2004;1375.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;1322.0
5370;D Energievoorziening;1;3;2005;1286.0;58.0;0.0;0.0;0.0;0.0;0.0;0.0;1228.0
5371;D Energievoorziening;1;3;2006;1111.0;4.0;1.0;2.0;0.0;3.0;57.0;0.0;1043.0
5372;D Energievoorziening;1;3;2007;1157.0;4.0;1.0;2.0;0.0;3.0;57.0;0.0;1090.0
5373;D Energievoorziening;1;3;2008;1241.0;8.0;2.0;3.0;2.0;4.0;14.0;0.0;1209.0
5374;D Energievoorziening;1;3;2009;;;;;;;;;
5375;D Energievoorziening;1;3;2010;;;;;;;;;
5376;D Energievoorziening;1;1;1990;;;;;;;;;
5377;D Energievoorziening;1;1;1991;;;;;;;;;
5378;D Energievoorziening;1;1;1992;;;;;;;;;
5379;D Energievoorziening;1;1;1993;;;;;;;;;
5380;D Energievoorziening;1;1;1994;;;;;;;;;
5381;D Energievoorziening;1;1;1995;;;;;;;;;
5382;D Energievoorziening;1;1;1996;;;;;;;;;
5383;D Energievoorziening;1;1;1997;;;;;;;;;
5384;D Energievoorziening;1;1;1998;;;;;;;;;
5385;D Energievoorziening;1;1;1999;;;;;;;;;
5386;D Energievoorziening;1;1;2000;;;;;;;;;
5387;D Energievoorziening;1;1;2001;;;;;;;;;
5388;D Energievoorziening;1;1;2002;13.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0
5389;D Energievoorziening;1;1;2003;14.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0
5390;D Energievoorziening;1;1;2004;11.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
5391;D Energievoorziening;1;1;2005;8.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0
5392;D Energievoorziening;1;1;2006;4.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
5393;D Energievoorziening;1;1;2007;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
5394;D Energievoorziening;1;1;2008;10.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
5395;D Energievoorziening;1;1;2009;;;;;;;;;
5396;D Energievoorziening;1;1;2010;;;;;;;;;
5397;D Energievoorziening;1;2;1990;;;;;;;;;
5398;D Energievoorziening;1;2;1991;;;;;;;;;
5399;D Energievoorziening;1;2;1992;;;;;;;;;
5400;D Energievoorziening;1;2;1993;;;;;;;;;
5401;D Energievoorziening;1;2;1994;;;;;;;;;
5402;D Energievoorziening;1;2;1995;;;;;;;;;
5403;D Energievoorziening;1;2;1996;;;;;;;;;
