ID;Energiedragers;Sectoren;Perioden;TotaalAanbod_1;Winning_2;EnergieAanvoer_3;EnergieAflevering_4;Voorraadmutatie_5;StatistischeVerschillen_6;TotaalVerbruik_7;SaldoInzetProductieEnergie_8;SaldoElektriciteitWKKOmzetting_9;SaldoAndereOmzetting_10;TotaalInzetEnergieVoorOmzetting_11;InzetElektriciteitWKKOmzetting_12;InzetAndereOmzetting_13;TotaalProductieEnergieUitOmzetting_14;ProductieElektriciteitWKKOmzetting_15;ProductieAndereOmzetting_16;EigenVerbruik_17;VerliezenBijDistributie_18;FinaalEnergieverbruik_19;NietEnergetischGebruik_20
3792;Totaal kool en koolproducten;Totaal energiesector;2008;305.1;;402.6;103.2;5.8;;305.1;285.1;228.8;56.2;404.8;228.8;176.0;119.7;;119.7;20.0;;;
3793;Totaal kool en koolproducten;Totaal energiesector;2009;288.6;;369.6;80.7;-0.3;;288.6;272.6;226.1;46.5;366.1;226.1;140.0;93.5;;93.5;16.1;;;
3794;Totaal kool en koolproducten;Totaal energiesector;2010;288.8;;393.6;99.7;-5.2;;288.8;270.4;220.4;49.9;384.5;220.4;164.1;114.2;;114.2;18.4;;;
3795;Totaal kool en koolproducten;Totaal energiesector;2011;285.1;;385.2;99.9;-0.2;;285.1;266.7;208.4;58.3;381.4;208.4;173.0;114.7;;114.7;18.4;;;
3796;Totaal kool en koolproducten;Totaal energiesector;2012;316.8;;410.0;96.1;2.8;;316.8;299.1;237.8;61.3;409.3;237.8;171.6;110.3;;110.3;17.7;;;
3797;Totaal kool en koolproducten;Totaal energiesector;2013;320.8;;419.2;97.6;-0.8;;320.8;303.4;245.6;57.8;414.8;245.6;169.2;111.4;;111.4;17.5;;;
3798;Totaal kool en koolproducten;Totaal energiesector;2014;359.6;;463.9;99.8;-4.5;;359.6;342.2;280.9;61.3;455.6;280.9;174.7;113.4;;113.4;17.4;;;
3799;Totaal kool en koolproducten;Totaal energiesector;2015;442.7;;528.4;102.1;16.4;;442.7;425.1;362.0;63.1;539.5;362.0;177.5;114.4;;114.4;17.6;;;
3800;Totaal kool en koolproducten;Totaal energiesector;2016;407.2;;502.1;98.2;3.3;;407.2;389.5;328.3;61.2;501.7;328.3;173.5;112.2;;112.2;17.7;;;
3801;Totaal kool en koolproducten;Totaal energiesector;2017;361.2;;464.9;98.3;-5.4;;361.2;343.8;281.3;62.6;455.7;281.3;174.5;111.9;;111.9;17.3;;;
3802;Totaal kool en koolproducten;Totaal energiesector;2018;322.7;;419.0;98.0;1.7;;322.7;303.4;244.8;58.6;415.8;244.8;171.0;112.4;;112.4;19.3;;;
3803;Totaal kool en koolproducten;Totaal energiesector;2019;248.5;;348.4;95.0;-4.8;;248.5;229.7;169.1;60.6;338.9;169.1;169.8;109.2;;109.2;18.8;;;
3804;Totaal kool en koolproducten;Totaal energiesector;2020;152.8;;232.0;91.5;12.3;;152.8;136.5;85.1;51.4;239.8;85.1;154.6;103.2;;103.2;16.2;;;
3805;Totaal kool en koolproducten;Totaal energiesector;2021;216.8;;308.5;94.9;3.2;;216.8;198.5;142.1;56.3;306.9;142.1;164.7;108.4;;108.4;18.4;;;
3806;Totaal kool en koolproducten;Totaal energiesector;2022;212.7;;311.9;94.0;-5.1;;212.7;197.3;143.5;53.9;303.7;143.5;160.2;106.4;;106.4;15.4;;;
3807;Totaal kool en koolproducten;Totaal energiesector;2023;140.7;;228.0;83.5;-3.7;;140.7;128.0;88.7;39.3;223.4;88.7;134.7;95.4;;95.4;12.7;;;
3808;Totaal kool en koolproducten;Winning van olie en gas;1990;;;;;;;;;;;;;;;;;;;;
3809;Totaal kool en koolproducten;Winning van olie en gas;1991;;;;;;;;;;;;;;;;;;;;
3810;Totaal kool en koolproducten;Winning van olie en gas;1992;;;;;;;;;;;;;;;;;;;;
3811;Totaal kool en koolproducten;Winning van olie en gas;1993;;;;;;;;;;;;;;;;;;;;
3812;Totaal kool en koolproducten;Winning van olie en gas;1994;;;;;;;;;;;;;;;;;;;;
3813;Totaal kool en koolproducten;Winning van olie en gas;1995;;;;;;;;;;;;;;;;;;;;
3814;Totaal kool en koolproducten;Winning van olie en gas;1996;;;;;;;;;;;;;;;;;;;;
3815;Totaal kool en koolproducten;Winning van olie en gas;1997;;;;;;;;;;;;;;;;;;;;
3816;Totaal kool en koolproducten;Winning van olie en gas;1998;;;;;;;;;;;;;;;;;;;;
3817;Totaal kool en koolproducten;Winning van olie en gas;1999;;;;;;;;;;;;;;;;;;;;
3818;Totaal kool en koolproducten;Winning van olie en gas;2000;;;;;;;;;;;;;;;;;;;;
3819;Totaal kool en koolproducten;Winning van olie en gas;2001;;;;;;;;;;;;;;;;;;;;
3820;Totaal kool en koolproducten;Winning van olie en gas;2002;;;;;;;;;;;;;;;;;;;;
3821;Totaal kool en koolproducten;Winning van olie en gas;2003;;;;;;;;;;;;;;;;;;;;
3822;Totaal kool en koolproducten;Winning van olie en gas;2004;;;;;;;;;;;;;;;;;;;;
3823;Totaal kool en koolproducten;Winning van olie en gas;2005;;;;;;;;;;;;;;;;;;;;
3824;Totaal kool en koolproducten;Winning van olie en gas;2006;;;;;;;;;;;;;;;;;;;;
3825;Totaal kool en koolproducten;Winning van olie en gas;2007;;;;;;;;;;;;;;;;;;;;
3826;Totaal kool en koolproducten;Winning van olie en gas;2008;;;;;;;;;;;;;;;;;;;;
3827;Totaal kool en koolproducten;Winning van olie en gas;2009;;;;;;;;;;;;;;;;;;;;
3828;Totaal kool en koolproducten;Winning van olie en gas;2010;;;;;;;;;;;;;;;;;;;;
3829;Totaal kool en koolproducten;Winning van olie en gas;2011;;;;;;;;;;;;;;;;;;;;
3830;Totaal kool en koolproducten;Winning van olie en gas;2012;;;;;;;;;;;;;;;;;;;;
3831;Totaal kool en koolproducten;Winning van olie en gas;2013;;;;;;;;;;;;;;;;;;;;
3832;Totaal kool en koolproducten;Winning van olie en gas;2014;;;;;;;;;;;;;;;;;;;;
3833;Totaal kool en koolproducten;Winning van olie en gas;2015;;;;;;;;;;;;;;;;;;;;
3834;Totaal kool en koolproducten;Winning van olie en gas;2016;;;;;;;;;;;;;;;;;;;;
3835;Totaal kool en koolproducten;Winning van olie en gas;2017;;;;;;;;;;;;;;;;;;;;
3836;Totaal kool en koolproducten;Winning van olie en gas;2018;;;;;;;;;;;;;;;;;;;;
3837;Totaal kool en koolproducten;Winning van olie en gas;2019;;;;;;;;;;;;;;;;;;;;
3838;Totaal kool en koolproducten;Winning van olie en gas;2020;;;;;;;;;;;;;;;;;;;;
3839;Totaal kool en koolproducten;Winning van olie en gas;2021;;;;;;;;;;;;;;;;;;;;
3840;Totaal kool en koolproducten;Winning van olie en gas;2022;;;;;;;;;;;;;;;;;;;;
3841;Totaal kool en koolproducten;Winning van olie en gas;2023;;;;;;;;;;;;;;;;;;;;
3842;Totaal kool en koolproducten;Cokesfabrieken;1990;12.8;;111.5;98.5;-0.2;;12.8;3.2;0.3;2.9;110.7;0.3;110.4;107.5;;107.5;9.6;;;
3843;Totaal kool en koolproducten;Cokesfabrieken;1991;14.5;;120.0;105.4;-0.1;;14.5;4.0;0.3;3.8;118.5;0.3;118.3;114.5;;114.5;10.4;;;
3844;Totaal kool en koolproducten;Cokesfabrieken;1992;14.4;;119.2;104.6;-0.2;;14.4;4.0;0.3;3.7;118.1;0.3;117.8;114.1;;114.1;10.4;;;
3845;Totaal kool en koolproducten;Cokesfabrieken;1993;13.5;;117.3;104.7;0.9;;13.5;3.2;0.3;2.9;115.8;0.3;115.5;112.6;;112.6;10.3;;;
3846;Totaal kool en koolproducten;Cokesfabrieken;1994;17.6;;127.2;108.9;-0.6;;17.6;7.3;0.3;7.0;119.6;0.3;119.3;112.3;;112.3;10.3;;;
3847;Totaal kool en koolproducten;Cokesfabrieken;1995;14.2;;126.5;108.7;-3.6;;14.2;3.8;0.3;3.5;116.0;0.3;115.7;112.2;;112.2;10.3;;;
3848;Totaal kool en koolproducten;Cokesfabrieken;1996;14.6;;114.0;104.2;4.8;;14.6;4.5;0.3;4.2;117.7;0.3;117.4;113.1;;113.1;10.0;;;
3849;Totaal kool en koolproducten;Cokesfabrieken;1997;13.3;;122.7;99.4;-10.0;;13.3;3.3;0.2;3.1;115.0;0.2;114.8;111.7;;111.7;10.0;;;
3850;Totaal kool en koolproducten;Cokesfabrieken;1998;13.2;;114.6;99.2;-2.2;;13.2;3.2;0.2;3.1;110.9;0.2;110.7;107.6;;107.6;9.9;;;
3851;Totaal kool en koolproducten;Cokesfabrieken;1999;12.5;;90.1;84.3;6.7;;12.5;4.3;0.1;4.2;92.7;0.1;92.6;88.4;;88.4;8.2;;;
3852;Totaal kool en koolproducten;Cokesfabrieken;2000;12.1;;80.8;74.1;5.4;;12.1;4.6;;4.6;86.1;;86.1;81.4;;81.4;7.5;;;
3853;Totaal kool en koolproducten;Cokesfabrieken;2001;12.9;;96.0;75.9;-7.3;;12.9;4.8;;4.8;88.7;;88.7;83.9;;83.9;8.1;;;
3854;Totaal kool en koolproducten;Cokesfabrieken;2002;12.7;;83.2;72.6;2.1;;12.7;5.3;;5.3;85.3;;85.3;80.1;;80.1;7.5;;;
3855;Totaal kool en koolproducten;Cokesfabrieken;2003;12.8;;85.7;74.7;1.9;;12.8;5.1;;5.1;87.4;;87.4;82.2;;82.2;7.7;;;
3856;Totaal kool en koolproducten;Cokesfabrieken;2004;13.6;;88.3;77.5;2.8;;13.6;5.7;;5.7;90.1;;90.1;84.4;;84.4;7.9;;;
3857;Totaal kool en koolproducten;Cokesfabrieken;2005;13.3;;93.0;77.4;-2.3;;13.3;5.5;;5.5;90.4;;90.4;84.9;;84.9;7.7;;;
3858;Totaal kool en koolproducten;Cokesfabrieken;2006;12.7;;87.0;75.4;1.1;;12.7;5.2;;5.2;87.3;;87.3;82.1;;82.1;7.5;;;
3859;Totaal kool en koolproducten;Cokesfabrieken;2007;13.4;;94.1;77.1;-3.6;;13.4;5.5;;5.5;88.9;;88.9;83.5;;83.5;7.9;;;
3860;Totaal kool en koolproducten;Cokesfabrieken;2008;14.3;;84.8;74.7;4.1;;14.3;6.3;;6.3;87.7;;87.7;81.4;;81.4;8.0;;;
3861;Totaal kool en koolproducten;Cokesfabrieken;2009;11.8;;68.2;60.2;3.8;;11.8;5.7;;5.7;71.1;;71.1;65.5;;65.5;6.2;;;
3862;Totaal kool en koolproducten;Cokesfabrieken;2010;13.2;;91.8;71.8;-6.8;;13.2;5.6;;5.6;83.9;;83.9;78.3;;78.3;7.5;;;
3863;Totaal kool en koolproducten;Cokesfabrieken;2011;14.5;;87.3;70.9;-1.8;;14.5;7.1;;7.1;84.7;;84.7;77.6;;77.6;7.4;;;
3864;Totaal kool en koolproducten;Cokesfabrieken;2012;12.4;;77.0;67.1;2.5;;12.4;5.2;;5.2;78.5;;78.5;73.3;;73.3;7.2;;;
3865;Totaal kool en koolproducten;Cokesfabrieken;2013;12.0;;81.8;69.8;-0.1;;12.0;4.5;;4.5;80.3;;80.3;75.8;;75.8;7.4;;;
3866;Totaal kool en koolproducten;Cokesfabrieken;2014;13.6;;83.3;71.0;1.4;;13.6;6.0;;6.0;83.2;;83.2;77.2;;77.2;7.7;;;
3867;Totaal kool en koolproducten;Cokesfabrieken;2015;15.2;;84.0;71.8;3.0;;15.2;7.3;;7.3;85.0;;85.0;77.7;;77.7;7.9;;;
3868;Totaal kool en koolproducten;Cokesfabrieken;2016;14.2;;83.5;70.5;1.2;;14.2;6.3;;6.3;82.9;;82.9;76.6;;76.6;7.8;;;
3869;Totaal kool en koolproducten;Cokesfabrieken;2017;11.7;;85.4;69.0;-4.8;;11.7;3.9;;3.9;78.8;;78.8;74.9;;74.9;7.8;;;
3870;Totaal kool en koolproducten;Cokesfabrieken;2018;10.2;;77.1;70.2;3.3;;10.2;2.2;;2.2;78.0;;78.0;75.8;;75.8;8.0;;;
3871;Totaal kool en koolproducten;Cokesfabrieken;2019;11.7;;83.9;69.4;-2.8;;11.7;4.0;;4.0;79.1;;79.1;75.1;;75.1;7.7;;;
3872;Totaal kool en koolproducten;Cokesfabrieken;2020;10.9;;69.2;66.1;7.7;;10.9;3.6;;3.6;75.2;;75.2;71.6;;71.6;7.3;;;
3873;Totaal kool en koolproducten;Cokesfabrieken;2021;11.6;;79.8;66.2;-1.9;;11.6;4.3;;4.3;76.2;;76.2;71.9;;71.9;7.3;;;
3874;Totaal kool en koolproducten;Cokesfabrieken;2022;13.3;;76.4;64.5;1.4;;13.3;6.1;;6.1;76.4;;76.4;70.4;;70.4;7.2;;;
3875;Totaal kool en koolproducten;Cokesfabrieken;2023;9.5;;73.4;61.8;-2.1;;9.5;2.6;;2.6;70.9;;70.9;68.2;;68.2;6.8;;;
3876;Totaal kool en koolproducten;Hoogovens;1990;55.3;;75.0;19.7;;;55.3;43.8;;43.8;69.4;;69.4;25.6;;25.6;11.5;;;
3877;Totaal kool en koolproducten;Hoogovens;1991;52.3;;72.7;20.3;;;52.3;39.5;;39.5;65.7;;65.7;26.2;;26.2;12.8;;;
3878;Totaal kool en koolproducten;Hoogovens;1992;54.9;;75.8;20.9;;;54.9;41.4;;41.4;69.1;;69.1;27.7;;27.7;13.5;;;
3879;Totaal kool en koolproducten;Hoogovens;1993;59.9;;83.8;23.9;;;59.9;45.8;;45.8;77.7;;77.7;31.9;;31.9;14.2;;;
3880;Totaal kool en koolproducten;Hoogovens;1994;66.3;;90.7;24.5;;;66.3;53.0;;53.0;84.8;;84.8;31.8;;31.8;13.3;;;
3881;Totaal kool en koolproducten;Hoogovens;1995;62.2;;86.4;24.2;;;62.2;48.2;;48.2;80.7;;80.7;32.4;;32.4;13.9;;;
3882;Totaal kool en koolproducten;Hoogovens;1996;62.9;;86.6;23.7;;;62.9;49.2;;49.2;81.2;;81.2;32.0;;32.0;13.7;;;
3883;Totaal kool en koolproducten;Hoogovens;1997;65.6;;91.0;25.4;;;65.6;53.4;;53.4;86.2;;86.2;32.8;;32.8;12.2;;;
3884;Totaal kool en koolproducten;Hoogovens;1998;63.1;;89.1;26.0;;;63.1;51.3;;51.3;84.6;;84.6;33.3;;33.3;11.7;;;
3885;Totaal kool en koolproducten;Hoogovens;1999;59.5;;85.3;25.8;;;59.5;49.6;;49.6;82.1;;82.1;32.4;;32.4;9.9;;;
3886;Totaal kool en koolproducten;Hoogovens;2000;55.6;;78.8;23.2;;;55.6;45.5;;45.5;76.1;;76.1;30.6;;30.6;10.1;;;
3887;Totaal kool en koolproducten;Hoogovens;2001;60.0;;85.3;25.3;;;60.0;49.3;;49.3;82.6;;82.6;33.3;;33.3;10.7;;;
3888;Totaal kool en koolproducten;Hoogovens;2002;59.7;;85.0;25.3;;;59.7;49.0;;49.0;82.4;;82.4;33.4;;33.4;10.8;;;
3889;Totaal kool en koolproducten;Hoogovens;2003;64.8;;91.6;26.8;;;64.8;53.8;;53.8;89.3;;89.3;35.4;;35.4;10.9;;;
3890;Totaal kool en koolproducten;Hoogovens;2004;66.7;;95.1;28.4;;;66.7;55.0;;55.0;92.4;;92.4;37.5;;37.5;11.7;;;
3891;Totaal kool en koolproducten;Hoogovens;2005;66.0;;94.7;28.7;;;66.0;54.6;;54.6;92.3;;92.3;37.7;;37.7;11.4;;;
3892;Totaal kool en koolproducten;Hoogovens;2006;58.9;;83.3;24.4;;;58.9;47.6;;47.6;81.2;;81.2;33.6;;33.6;11.2;;;
3893;Totaal kool en koolproducten;Hoogovens;2007;67.8;;98.2;30.4;;;67.8;56.4;;56.4;95.8;;95.8;39.4;;39.4;11.5;;;
3894;Totaal kool en koolproducten;Hoogovens;2008;62.0;;90.6;28.6;;;62.0;49.9;;49.9;88.3;;88.3;38.3;;38.3;12.1;;;
3895;Totaal kool en koolproducten;Hoogovens;2009;50.7;;71.3;20.5;;;50.7;40.8;;40.8;68.9;;68.9;28.1;;28.1;9.9;;;
3896;Totaal kool en koolproducten;Hoogovens;2010;55.2;;83.1;27.9;;;55.2;44.3;;44.3;80.2;;80.2;35.9;;35.9;10.9;;;
3897;Totaal kool en koolproducten;Hoogovens;2011;62.2;;91.2;29.0;;;62.2;51.2;;51.2;88.3;;88.3;37.1;;37.1;11.0;;;
3898;Totaal kool en koolproducten;Hoogovens;2012;66.6;;95.6;29.0;;;66.6;56.1;;56.1;93.1;;93.1;37.0;;37.0;10.5;;;
3899;Totaal kool en koolproducten;Hoogovens;2013;63.3;;91.2;27.9;;;63.3;53.2;;53.2;88.9;;88.9;35.6;;35.6;10.0;;;
3900;Totaal kool en koolproducten;Hoogovens;2014;65.0;;93.9;28.9;;;65.0;55.3;;55.3;91.5;;91.5;36.2;;36.2;9.7;;;
3901;Totaal kool en koolproducten;Hoogovens;2015;65.5;;85.7;29.0;8.9;;65.5;55.8;;55.8;92.5;;92.5;36.7;;36.7;9.7;;;
3902;Totaal kool en koolproducten;Hoogovens;2016;64.7;;92.7;27.7;-0.3;;64.7;54.9;;54.9;90.6;;90.6;35.6;;35.6;9.8;;;
3903;Totaal kool en koolproducten;Hoogovens;2017;68.2;;98.7;29.3;-1.1;;68.2;58.7;;58.7;95.7;;95.7;37.0;;37.0;9.5;;;
3904;Totaal kool en koolproducten;Hoogovens;2018;67.8;;96.5;27.9;-0.8;;67.8;56.4;;56.4;93.1;;93.1;36.6;;36.6;11.4;;;
3905;Totaal kool en koolproducten;Hoogovens;2019;67.8;;91.8;25.6;1.5;;67.8;56.6;;56.6;90.7;;90.7;34.1;;34.1;11.1;;;
3906;Totaal kool en koolproducten;Hoogovens;2020;56.8;;82.1;25.4;0.1;;56.8;47.9;;47.9;79.5;;79.5;31.6;;31.6;8.9;;;
3907;Totaal kool en koolproducten;Hoogovens;2021;63.1;;89.2;28.7;2.5;;63.1;52.0;;52.0;88.5;;88.5;36.5;;36.5;11.0;;;
3908;Totaal kool en koolproducten;Hoogovens;2022;56.0;;85.8;29.5;-0.3;;56.0;47.8;;47.8;83.8;;83.8;36.0;;36.0;8.2;;;
3909;Totaal kool en koolproducten;Hoogovens;2023;42.5;;67.3;21.7;-3.0;;42.5;36.7;;36.7;63.8;;63.8;27.1;;27.1;5.9;;;
3910;Totaal kool en koolproducten;Olieraffinaderijen;1990;;;;;;;;;;;;;;;;;;;;
3911;Totaal kool en koolproducten;Olieraffinaderijen;1991;;;;;;;;;;;;;;;;;;;;
3912;Totaal kool en koolproducten;Olieraffinaderijen;1992;;;;;;;;;;;;;;;;;;;;
3913;Totaal kool en koolproducten;Olieraffinaderijen;1993;;;;;;;;;;;;;;;;;;;;
3914;Totaal kool en koolproducten;Olieraffinaderijen;1994;;;;;;;;;;;;;;;;;;;;
3915;Totaal kool en koolproducten;Olieraffinaderijen;1995;;;;;;;;;;;;;;;;;;;;
3916;Totaal kool en koolproducten;Olieraffinaderijen;1996;;;;;;;;;;;;;;;;;;;;
3917;Totaal kool en koolproducten;Olieraffinaderijen;1997;;;;;;;;;;;;;;;;;;;;
3918;Totaal kool en koolproducten;Olieraffinaderijen;1998;;;;;;;;;;;;;;;;;;;;
3919;Totaal kool en koolproducten;Olieraffinaderijen;1999;;;;;;;;;;;;;;;;;;;;
3920;Totaal kool en koolproducten;Olieraffinaderijen;2000;;;;;;;;;;;;;;;;;;;;
3921;Totaal kool en koolproducten;Olieraffinaderijen;2001;;;;;;;;;;;;;;;;;;;;
3922;Totaal kool en koolproducten;Olieraffinaderijen;2002;;;;;;;;;;;;;;;;;;;;
3923;Totaal kool en koolproducten;Olieraffinaderijen;2003;;;;;;;;;;;;;;;;;;;;
3924;Totaal kool en koolproducten;Olieraffinaderijen;2004;;;;;;;;;;;;;;;;;;;;
3925;Totaal kool en koolproducten;Olieraffinaderijen;2005;;;;;;;;;;;;;;;;;;;;
3926;Totaal kool en koolproducten;Olieraffinaderijen;2006;;;;;;;;;;;;;;;;;;;;
3927;Totaal kool en koolproducten;Olieraffinaderijen;2007;;;;;;;;;;;;;;;;;;;;
3928;Totaal kool en koolproducten;Olieraffinaderijen;2008;;;;;;;;;;;;;;;;;;;;
3929;Totaal kool en koolproducten;Olieraffinaderijen;2009;;;;;;;;;;;;;;;;;;;;
3930;Totaal kool en koolproducten;Olieraffinaderijen;2010;;;;;;;;;;;;;;;;;;;;
3931;Totaal kool en koolproducten;Olieraffinaderijen;2011;;;;;;;;;;;;;;;;;;;;
3932;Totaal kool en koolproducten;Olieraffinaderijen;2012;;;;;;;;;;;;;;;;;;;;
3933;Totaal kool en koolproducten;Olieraffinaderijen;2013;;;;;;;;;;;;;;;;;;;;
3934;Totaal kool en koolproducten;Olieraffinaderijen;2014;;;;;;;;;;;;;;;;;;;;
3935;Totaal kool en koolproducten;Olieraffinaderijen;2015;;;;;;;;;;;;;;;;;;;;
3936;Totaal kool en koolproducten;Olieraffinaderijen;2016;;;;;;;;;;;;;;;;;;;;
3937;Totaal kool en koolproducten;Olieraffinaderijen;2017;;;;;;;;;;;;;;;;;;;;
3938;Totaal kool en koolproducten;Olieraffinaderijen;2018;;;;;;;;;;;;;;;;;;;;
3939;Totaal kool en koolproducten;Olieraffinaderijen;2019;;;;;;;;;;;;;;;;;;;;
3940;Totaal kool en koolproducten;Olieraffinaderijen;2020;;;;;;;;;;;;;;;;;;;;
3941;Totaal kool en koolproducten;Olieraffinaderijen;2021;;;;;;;;;;;;;;;;;;;;
3942;Totaal kool en koolproducten;Olieraffinaderijen;2022;;;;;;;;;;;;;;;;;;;;
3943;Totaal kool en koolproducten;Olieraffinaderijen;2023;;;;;;;;;;;;;;;;;;;;
3944;Totaal kool en koolproducten;Energiebedrijven;1990;249.7;;249.7;;;;249.7;249.7;249.7;;249.7;249.7;;;;;;;;
3945;Totaal kool en koolproducten;Energiebedrijven;1991;226.9;;226.9;;;;226.9;226.9;226.9;;226.9;226.9;;;;;;;;
3946;Totaal kool en koolproducten;Energiebedrijven;1992;225.5;;225.5;;;;225.5;225.5;225.5;;225.5;225.5;;;;;;;;
3947;Totaal kool en koolproducten;Energiebedrijven;1993;222.4;;222.4;;;;222.4;222.4;222.4;;222.4;222.4;;;;;;;;
3948;Totaal kool en koolproducten;Energiebedrijven;1994;254.3;;254.3;;;;254.3;254.3;254.3;;254.3;254.3;;;;;;;;
3949;Totaal kool en koolproducten;Energiebedrijven;1995;264.8;;264.8;;;;264.8;264.8;264.8;;264.8;264.8;;;;;;;;
3950;Totaal kool en koolproducten;Energiebedrijven;1996;251.7;;251.7;;;;251.7;251.7;251.7;;251.7;251.7;;;;;;;;
3951;Totaal kool en koolproducten;Energiebedrijven;1997;239.1;;239.1;;;;239.1;239.1;239.1;;239.1;239.1;;;;;;;;
3952;Totaal kool en koolproducten;Energiebedrijven;1998;251.2;;251.2;;;;251.2;251.2;251.2;;251.2;251.2;;;;;;;;
3953;Totaal kool en koolproducten;Energiebedrijven;1999;212.6;;212.6;;;;212.6;212.6;212.6;;212.6;212.6;;;;;;;;
3954;Totaal kool en koolproducten;Energiebedrijven;2000;232.1;;232.1;;;;232.1;232.1;232.1;;232.1;232.1;;;;;;;;
3955;Totaal kool en koolproducten;Energiebedrijven;2001;248.2;;246.4;;1.8;;248.2;248.2;248.2;;248.2;248.2;;;;;;;;
3956;Totaal kool en koolproducten;Energiebedrijven;2002;249.6;;252.7;;-3.0;;249.6;249.6;249.6;;249.6;249.6;;;;;;;;
3957;Totaal kool en koolproducten;Energiebedrijven;2003;255.9;;254.5;;1.5;;255.9;255.9;255.9;;255.9;255.9;;;;;;;;
3958;Totaal kool en koolproducten;Energiebedrijven;2004;247.8;;250.9;;-3.0;;247.8;247.8;247.8;;247.8;247.8;;;;;;;;
3959;Totaal kool en koolproducten;Energiebedrijven;2005;233.7;;233.7;;0.0;;233.7;233.7;233.7;;233.7;233.7;;;;;;;;
3960;Totaal kool en koolproducten;Energiebedrijven;2006;225.8;;223.1;;2.7;;225.8;225.8;225.8;;225.8;225.8;;;;;;;;
3961;Totaal kool en koolproducten;Energiebedrijven;2007;242.0;;243.3;;-1.3;;242.0;242.0;242.0;;242.0;242.0;;;;;;;;
3962;Totaal kool en koolproducten;Energiebedrijven;2008;228.8;;227.2;;1.7;;228.8;228.8;228.8;;228.8;228.8;;;;;;;;
3963;Totaal kool en koolproducten;Energiebedrijven;2009;226.1;;230.2;;-4.1;;226.1;226.1;226.1;;226.1;226.1;;;;;;;;
3964;Totaal kool en koolproducten;Energiebedrijven;2010;220.4;;218.8;;1.7;;220.4;220.4;220.4;;220.4;220.4;;;;;;;;
3965;Totaal kool en koolproducten;Energiebedrijven;2011;208.4;;206.8;;1.6;;208.4;208.4;208.4;;208.4;208.4;;;;;;;;
3966;Totaal kool en koolproducten;Energiebedrijven;2012;237.8;;237.4;;0.3;;237.8;237.8;237.8;;237.8;237.8;;;;;;;;
3967;Totaal kool en koolproducten;Energiebedrijven;2013;245.6;;246.3;;-0.7;;245.6;245.6;245.6;;245.6;245.6;;;;;;;;
3968;Totaal kool en koolproducten;Energiebedrijven;2014;280.9;;286.8;;-5.8;;280.9;280.9;280.9;;280.9;280.9;;;;;;;;
3969;Totaal kool en koolproducten;Energiebedrijven;2015;362.0;;358.8;1.3;4.5;;362.0;362.0;362.0;;362.0;362.0;;;;;;;;
3970;Totaal kool en koolproducten;Energiebedrijven;2016;328.3;;325.9;;2.4;;328.3;328.3;328.3;;328.3;328.3;;;;;;;;
3971;Totaal kool en koolproducten;Energiebedrijven;2017;281.3;;280.8;;0.5;;281.3;281.3;281.3;;281.3;281.3;;;;;;;;
3972;Totaal kool en koolproducten;Energiebedrijven;2018;244.8;;245.5;;-0.7;;244.8;244.8;244.8;;244.8;244.8;;;;;;;;
3973;Totaal kool en koolproducten;Energiebedrijven;2019;169.1;;172.6;;-3.5;;169.1;169.1;169.1;;169.1;169.1;;;;;;;;
3974;Totaal kool en koolproducten;Energiebedrijven;2020;85.1;;80.6;0.0;4.5;;85.1;85.1;85.1;;85.1;85.1;;;;;;;;
3975;Totaal kool en koolproducten;Energiebedrijven;2021;142.1;;139.5;;2.6;;142.1;142.1;142.1;;142.1;142.1;;;;;;;;
3976;Totaal kool en koolproducten;Energiebedrijven;2022;143.5;;149.7;;-6.2;;143.5;143.5;143.5;;143.5;143.5;;;;;;;;
3977;Totaal kool en koolproducten;Energiebedrijven;2023;88.7;;87.3;;1.4;;88.7;88.7;88.7;;88.7;88.7;;;;;;;;
3978;Totaal kool en koolproducten;Totaal eindgebruikers van energie;1990;49.0;;60.0;13.2;2.2;;49.0;6.5;6.4;0.0;6.7;6.4;0.2;0.2;;0.2;;;31.5;11.1
3979;Totaal kool en koolproducten;Totaal eindgebruikers van energie;1991;41.9;;41.9;;;;41.9;6.8;6.8;;7.0;6.8;0.1;0.1;;0.1;;;25.3;9.8
3980;Totaal kool en koolproducten;Totaal eindgebruikers van energie;1992;40.4;;40.4;;;;40.4;13.7;13.7;;13.8;13.7;0.1;0.1;;0.1;;;16.8;9.9
3981;Totaal kool en koolproducten;Totaal eindgebruikers van energie;1993;40.8;;52.4;13.5;1.9;;40.8;13.6;13.6;0.0;13.7;13.6;0.1;0.1;;0.1;;;17.5;9.7
3982;Totaal kool en koolproducten;Totaal eindgebruikers van energie;1994;29.0;;36.4;5.7;-1.7;;29.0;4.9;4.9;;5.1;4.9;0.2;0.2;;0.2;;;14.5;9.5
3983;Totaal kool en koolproducten;Totaal eindgebruikers van energie;1995;32.5;;44.4;12.7;0.7;;32.5;3.4;3.4;0.0;3.6;3.4;0.2;0.2;;0.2;;;18.8;10.2
3984;Totaal kool en koolproducten;Totaal eindgebruikers van energie;1996;31.9;;44.9;11.1;-2.0;;31.9;3.6;3.5;0.1;3.8;3.5;0.3;0.2;;0.2;;;17.3;10.9
