ID;BronTechniek;Energietoepassing;Perioden;EindverbruikInTerajoule_1;InTotaalEindverbruikEnergie_2;VermedenPrimaireEnergieInTerajoule_3;InTotaalBinnenlandsEnergieverbruik_4;VermedenEmissieCO2InKton_5;InVanTotaleCO2Emissie_6
3617;Overige biomassaverbr. zonder elektr.;Warmte;2007;3097.0;0.14;2929.0;0.09;166.0;0.1
3618;Overige biomassaverbr. zonder elektr.;Warmte;2008;3140.0;0.14;2939.0;0.09;167.0;0.09
3619;Overige biomassaverbr. zonder elektr.;Warmte;2009;3024.0;0.14;2820.0;0.09;160.0;0.09
3620;Overige biomassaverbr. zonder elektr.;Warmte;2010;1979.0;0.09;1772.0;0.05;100.0;0.06
3621;Overige biomassaverbr. zonder elektr.;Warmte;2011;1585.0;0.07;1411.0;0.04;80.0;0.05
3622;Overige biomassaverbr. zonder elektr.;Warmte;2012;1551.0;0.07;1416.0;0.04;80.0;0.05
3623;Overige biomassaverbr. zonder elektr.;Warmte;2013;1436.0;0.07;1390.0;0.04;79.0;0.05
3624;Overige biomassaverbr. zonder elektr.;Vervoer;1990;;;;;;
3625;Overige biomassaverbr. zonder elektr.;Vervoer;1991;;;;;;
3626;Overige biomassaverbr. zonder elektr.;Vervoer;1992;;;;;;
3627;Overige biomassaverbr. zonder elektr.;Vervoer;1993;;;;;;
3628;Overige biomassaverbr. zonder elektr.;Vervoer;1994;;;;;;
3629;Overige biomassaverbr. zonder elektr.;Vervoer;1995;;;;;;
3630;Overige biomassaverbr. zonder elektr.;Vervoer;1996;;;;;;
3631;Overige biomassaverbr. zonder elektr.;Vervoer;1997;;;;;;
3632;Overige biomassaverbr. zonder elektr.;Vervoer;1998;;;;;;
3633;Overige biomassaverbr. zonder elektr.;Vervoer;1999;;;;;;
3634;Overige biomassaverbr. zonder elektr.;Vervoer;2000;;;;;;
3635;Overige biomassaverbr. zonder elektr.;Vervoer;2001;;;;;;
3636;Overige biomassaverbr. zonder elektr.;Vervoer;2002;;;;;;
3637;Overige biomassaverbr. zonder elektr.;Vervoer;2003;;;;;;
3638;Overige biomassaverbr. zonder elektr.;Vervoer;2004;;;;;;
3639;Overige biomassaverbr. zonder elektr.;Vervoer;2005;;;;;;
3640;Overige biomassaverbr. zonder elektr.;Vervoer;2006;;;;;;
3641;Overige biomassaverbr. zonder elektr.;Vervoer;2007;;;;;;
3642;Overige biomassaverbr. zonder elektr.;Vervoer;2008;;;;;;
3643;Overige biomassaverbr. zonder elektr.;Vervoer;2009;;;;;;
3644;Overige biomassaverbr. zonder elektr.;Vervoer;2010;;;;;;
3645;Overige biomassaverbr. zonder elektr.;Vervoer;2011;;;;;;
3646;Overige biomassaverbr. zonder elektr.;Vervoer;2012;;;;;;
3647;Overige biomassaverbr. zonder elektr.;Vervoer;2013;;;;;;
3648;Totaal biogas;Totaal energietoepassingen;1990;2068.0;0.11;1768.0;0.07;112.0;0.07
3649;Totaal biogas;Totaal energietoepassingen;1991;2530.0;0.13;2425.0;0.09;151.0;0.09
3650;Totaal biogas;Totaal energietoepassingen;1992;2939.0;0.15;2938.0;0.1;180.0;0.11
3651;Totaal biogas;Totaal energietoepassingen;1993;3278.0;0.16;3555.0;0.12;220.0;0.13
3652;Totaal biogas;Totaal energietoepassingen;1994;3529.0;0.18;3871.0;0.14;246.0;0.15
3653;Totaal biogas;Totaal energietoepassingen;1995;3685.0;0.18;4015.0;0.14;260.0;0.15
3654;Totaal biogas;Totaal energietoepassingen;1996;3831.0;0.17;4146.0;0.13;267.0;0.15
3655;Totaal biogas;Totaal energietoepassingen;1997;3742.0;0.18;4031.0;0.14;263.0;0.15
3656;Totaal biogas;Totaal energietoepassingen;1998;3589.0;0.17;3920.0;0.13;253.0;0.15
3657;Totaal biogas;Totaal energietoepassingen;1999;3755.0;0.18;4179.0;0.14;266.0;0.16
3658;Totaal biogas;Totaal energietoepassingen;2000;3826.0;0.18;4319.0;0.14;280.0;0.16
3659;Totaal biogas;Totaal energietoepassingen;2001;3920.0;0.18;4426.0;0.14;288.0;0.16
3660;Totaal biogas;Totaal energietoepassingen;2002;3918.0;0.18;4551.0;0.14;298.0;0.17
3661;Totaal biogas;Totaal energietoepassingen;2003;3838.0;0.17;4406.0;0.14;288.0;0.16
3662;Totaal biogas;Totaal energietoepassingen;2004;3947.0;0.17;4382.0;0.13;280.0;0.15
3663;Totaal biogas;Totaal energietoepassingen;2005;3786.0;0.17;4135.0;0.13;264.0;0.15
3664;Totaal biogas;Totaal energietoepassingen;2006;4221.0;0.2;4487.0;0.14;293.0;0.17
3665;Totaal biogas;Totaal energietoepassingen;2007;4940.0;0.22;5529.0;0.17;362.0;0.21
3666;Totaal biogas;Totaal energietoepassingen;2008;6399.0;0.28;7356.0;0.22;488.0;0.28
3667;Totaal biogas;Totaal energietoepassingen;2009;7672.0;0.36;8920.0;0.28;588.0;0.35
3668;Totaal biogas;Totaal energietoepassingen;2010;8593.0;0.37;9778.0;0.28;636.0;0.35
3669;Totaal biogas;Totaal energietoepassingen;2011;8652.0;0.4;9972.0;0.31;648.0;0.39
3670;Totaal biogas;Totaal energietoepassingen;2012;9177.0;0.42;10664.0;0.33;716.0;0.43
3671;Totaal biogas;Totaal energietoepassingen;2013;9963.0;0.46;11326.0;0.35;767.0;0.46
3672;Totaal biogas;Elektriciteit;1990;346.0;0.02;850.0;0.03;60.0;0.04
3673;Totaal biogas;Elektriciteit;1991;462.0;0.02;1141.0;0.04;78.0;0.05
3674;Totaal biogas;Elektriciteit;1992;556.0;0.03;1383.0;0.05;92.0;0.06
3675;Totaal biogas;Elektriciteit;1993;734.0;0.04;1835.0;0.06;123.0;0.07
3676;Totaal biogas;Elektriciteit;1994;887.0;0.05;2202.0;0.08;151.0;0.09
3677;Totaal biogas;Elektriciteit;1995;986.0;0.05;2441.0;0.08;171.0;0.1
3678;Totaal biogas;Elektriciteit;1996;1048.0;0.05;2532.0;0.08;175.0;0.1
3679;Totaal biogas;Elektriciteit;1997;1022.0;0.05;2345.0;0.08;167.0;0.1
3680;Totaal biogas;Elektriciteit;1998;995.0;0.05;2273.0;0.08;159.0;0.09
3681;Totaal biogas;Elektriciteit;1999;1075.0;0.05;2467.0;0.08;169.0;0.1
3682;Totaal biogas;Elektriciteit;2000;1105.0;0.05;2563.0;0.08;180.0;0.11
3683;Totaal biogas;Elektriciteit;2001;1185.0;0.05;2792.0;0.09;195.0;0.11
3684;Totaal biogas;Elektriciteit;2002;1258.0;0.06;2966.0;0.09;208.0;0.12
3685;Totaal biogas;Elektriciteit;2003;1222.0;0.06;2859.0;0.09;200.0;0.11
3686;Totaal biogas;Elektriciteit;2004;1116.0;0.05;2570.0;0.08;177.0;0.1
3687;Totaal biogas;Elektriciteit;2005;1125.0;0.05;2577.0;0.08;176.0;0.1
3688;Totaal biogas;Elektriciteit;2006;1364.0;0.06;3035.0;0.09;210.0;0.12
3689;Totaal biogas;Elektriciteit;2007;1905.0;0.09;4162.0;0.12;285.0;0.17
3690;Totaal biogas;Elektriciteit;2008;2702.0;0.12;5952.0;0.18;408.0;0.23
3691;Totaal biogas;Elektriciteit;2009;3361.0;0.16;7231.0;0.22;492.0;0.29
3692;Totaal biogas;Elektriciteit;2010;3755.0;0.16;7876.0;0.23;529.0;0.29
3693;Totaal biogas;Elektriciteit;2011;3815.0;0.18;7837.0;0.24;527.0;0.31
3694;Totaal biogas;Elektriciteit;2012;3756.0;0.17;7977.0;0.24;564.0;0.34
3695;Totaal biogas;Elektriciteit;2013;3739.0;0.17;7834.0;0.24;570.0;0.34
3696;Totaal biogas;Warmte;1990;1722.0;0.09;918.0;0.03;52.0;0.03
3697;Totaal biogas;Warmte;1991;2068.0;0.11;1284.0;0.05;73.0;0.04
3698;Totaal biogas;Warmte;1992;2383.0;0.12;1555.0;0.06;88.0;0.05
3699;Totaal biogas;Warmte;1993;2544.0;0.13;1720.0;0.06;98.0;0.06
3700;Totaal biogas;Warmte;1994;2642.0;0.13;1669.0;0.06;95.0;0.06
3701;Totaal biogas;Warmte;1995;2699.0;0.13;1574.0;0.05;89.0;0.05
3702;Totaal biogas;Warmte;1996;2783.0;0.13;1614.0;0.05;92.0;0.05
3703;Totaal biogas;Warmte;1997;2720.0;0.13;1685.0;0.06;96.0;0.06
3704;Totaal biogas;Warmte;1998;2594.0;0.12;1647.0;0.05;94.0;0.05
3705;Totaal biogas;Warmte;1999;2680.0;0.13;1712.0;0.06;97.0;0.06
3706;Totaal biogas;Warmte;2000;2720.0;0.13;1756.0;0.06;100.0;0.06
3707;Totaal biogas;Warmte;2001;2735.0;0.13;1634.0;0.05;93.0;0.05
3708;Totaal biogas;Warmte;2002;2659.0;0.12;1584.0;0.05;90.0;0.05
3709;Totaal biogas;Warmte;2003;2616.0;0.12;1548.0;0.05;88.0;0.05
3710;Totaal biogas;Warmte;2004;2831.0;0.13;1812.0;0.05;103.0;0.06
3711;Totaal biogas;Warmte;2005;2661.0;0.12;1558.0;0.05;88.0;0.05
3712;Totaal biogas;Warmte;2006;2857.0;0.13;1451.0;0.05;82.0;0.05
3713;Totaal biogas;Warmte;2007;3035.0;0.14;1367.0;0.04;78.0;0.04
3714;Totaal biogas;Warmte;2008;3697.0;0.16;1404.0;0.04;80.0;0.05
3715;Totaal biogas;Warmte;2009;4311.0;0.2;1689.0;0.05;96.0;0.06
3716;Totaal biogas;Warmte;2010;4838.0;0.21;1901.0;0.05;108.0;0.06
3717;Totaal biogas;Warmte;2011;4837.0;0.22;2135.0;0.07;121.0;0.07
3718;Totaal biogas;Warmte;2012;5420.0;0.25;2687.0;0.08;152.0;0.09
3719;Totaal biogas;Warmte;2013;6224.0;0.28;3492.0;0.11;197.0;0.12
3720;Totaal biogas;Vervoer;1990;;;;;;
3721;Totaal biogas;Vervoer;1991;;;;;;
3722;Totaal biogas;Vervoer;1992;;;;;;
3723;Totaal biogas;Vervoer;1993;;;;;;
3724;Totaal biogas;Vervoer;1994;;;;;;
3725;Totaal biogas;Vervoer;1995;;;;;;
3726;Totaal biogas;Vervoer;1996;;;;;;
3727;Totaal biogas;Vervoer;1997;;;;;;
3728;Totaal biogas;Vervoer;1998;;;;;;
3729;Totaal biogas;Vervoer;1999;;;;;;
3730;Totaal biogas;Vervoer;2000;;;;;;
3731;Totaal biogas;Vervoer;2001;;;;;;
3732;Totaal biogas;Vervoer;2002;;;;;;
3733;Totaal biogas;Vervoer;2003;;;;;;
3734;Totaal biogas;Vervoer;2004;;;;;;
3735;Totaal biogas;Vervoer;2005;;;;;;
3736;Totaal biogas;Vervoer;2006;;;;;;
3737;Totaal biogas;Vervoer;2007;;;;;;
3738;Totaal biogas;Vervoer;2008;;;;;;
3739;Totaal biogas;Vervoer;2009;;;;;;
3740;Totaal biogas;Vervoer;2010;;;;;;
3741;Totaal biogas;Vervoer;2011;;;;;;
3742;Totaal biogas;Vervoer;2012;;;;;;
3743;Totaal biogas;Vervoer;2013;;;;;;
3744;Biogas uit stortplaatsen;Totaal energietoepassingen;1990;211.0;0.01;340.0;0.01;21.0;0.01
3745;Biogas uit stortplaatsen;Totaal energietoepassingen;1991;403.0;0.02;631.0;0.02;39.0;0.02
3746;Biogas uit stortplaatsen;Totaal energietoepassingen;1992;859.0;0.04;1245.0;0.04;74.0;0.05
3747;Biogas uit stortplaatsen;Totaal energietoepassingen;1993;982.0;0.05;1595.0;0.06;99.0;0.06
3748;Biogas uit stortplaatsen;Totaal energietoepassingen;1994;1120.0;0.06;1949.0;0.07;125.0;0.08
3749;Biogas uit stortplaatsen;Totaal energietoepassingen;1995;1208.0;0.06;2096.0;0.07;137.0;0.08
3750;Biogas uit stortplaatsen;Totaal energietoepassingen;1996;1278.0;0.06;2220.0;0.07;144.0;0.08
3751;Biogas uit stortplaatsen;Totaal energietoepassingen;1997;1034.0;0.05;1823.0;0.06;122.0;0.07
3752;Biogas uit stortplaatsen;Totaal energietoepassingen;1998;1069.0;0.05;1883.0;0.06;125.0;0.07
3753;Biogas uit stortplaatsen;Totaal energietoepassingen;1999;1104.0;0.05;1949.0;0.07;127.0;0.08
3754;Biogas uit stortplaatsen;Totaal energietoepassingen;2000;1109.0;0.05;1986.0;0.07;132.0;0.08
3755;Biogas uit stortplaatsen;Totaal energietoepassingen;2001;1059.0;0.05;1971.0;0.06;131.0;0.08
3756;Biogas uit stortplaatsen;Totaal energietoepassingen;2002;1107.0;0.05;2096.0;0.07;141.0;0.08
3757;Biogas uit stortplaatsen;Totaal energietoepassingen;2003;947.0;0.04;1847.0;0.06;125.0;0.07
3758;Biogas uit stortplaatsen;Totaal energietoepassingen;2004;912.0;0.04;1660.0;0.05;109.0;0.06
3759;Biogas uit stortplaatsen;Totaal energietoepassingen;2005;894.0;0.04;1608.0;0.05;104.0;0.06
3760;Biogas uit stortplaatsen;Totaal energietoepassingen;2006;849.0;0.04;1519.0;0.05;100.0;0.06
3761;Biogas uit stortplaatsen;Totaal energietoepassingen;2007;810.0;0.04;1416.0;0.04;92.0;0.05
3762;Biogas uit stortplaatsen;Totaal energietoepassingen;2008;812.0;0.04;1410.0;0.04;91.0;0.05
3763;Biogas uit stortplaatsen;Totaal energietoepassingen;2009;729.0;0.03;1264.0;0.04;81.0;0.05
3764;Biogas uit stortplaatsen;Totaal energietoepassingen;2010;660.0;0.03;1138.0;0.03;72.0;0.04
3765;Biogas uit stortplaatsen;Totaal energietoepassingen;2011;609.0;0.03;1020.0;0.03;65.0;0.04
3766;Biogas uit stortplaatsen;Totaal energietoepassingen;2012;532.0;0.02;879.0;0.03;58.0;0.03
3767;Biogas uit stortplaatsen;Totaal energietoepassingen;2013;455.0;0.02;723.0;0.02;48.0;0.03
3768;Biogas uit stortplaatsen;Elektriciteit;1990;77.0;0.0;197.0;0.01;13.0;0.01
3769;Biogas uit stortplaatsen;Elektriciteit;1991;134.0;0.01;341.0;0.01;23.0;0.01
3770;Biogas uit stortplaatsen;Elektriciteit;1992;208.0;0.01;529.0;0.02;33.0;0.02
3771;Biogas uit stortplaatsen;Elektriciteit;1993;368.0;0.02;930.0;0.03;61.0;0.04
3772;Biogas uit stortplaatsen;Elektriciteit;1994;522.0;0.03;1305.0;0.05;89.0;0.05
3773;Biogas uit stortplaatsen;Elektriciteit;1995;580.0;0.03;1452.0;0.05;100.0;0.06
3774;Biogas uit stortplaatsen;Elektriciteit;1996;645.0;0.03;1577.0;0.05;108.0;0.06
3775;Biogas uit stortplaatsen;Elektriciteit;1997;584.0;0.03;1348.0;0.05;95.0;0.06
3776;Biogas uit stortplaatsen;Elektriciteit;1998;607.0;0.03;1398.0;0.05;97.0;0.06
3777;Biogas uit stortplaatsen;Elektriciteit;1999;632.0;0.03;1461.0;0.05;99.0;0.06
3778;Biogas uit stortplaatsen;Elektriciteit;2000;647.0;0.03;1510.0;0.05;105.0;0.06
3779;Biogas uit stortplaatsen;Elektriciteit;2001;661.0;0.03;1563.0;0.05;108.0;0.06
3780;Biogas uit stortplaatsen;Elektriciteit;2002;714.0;0.03;1689.0;0.05;118.0;0.07
3781;Biogas uit stortplaatsen;Elektriciteit;2003;660.0;0.03;1553.0;0.05;108.0;0.06
3782;Biogas uit stortplaatsen;Elektriciteit;2004;559.0;0.02;1298.0;0.04;88.0;0.05
3783;Biogas uit stortplaatsen;Elektriciteit;2005;534.0;0.02;1235.0;0.04;83.0;0.05
3784;Biogas uit stortplaatsen;Elektriciteit;2006;519.0;0.02;1175.0;0.04;80.0;0.05
3785;Biogas uit stortplaatsen;Elektriciteit;2007;477.0;0.02;1068.0;0.03;72.0;0.04
3786;Biogas uit stortplaatsen;Elektriciteit;2008;455.0;0.02;1039.0;0.03;70.0;0.04
3787;Biogas uit stortplaatsen;Elektriciteit;2009;424.0;0.02;944.0;0.03;63.0;0.04
3788;Biogas uit stortplaatsen;Elektriciteit;2010;391.0;0.02;852.0;0.02;56.0;0.03
3789;Biogas uit stortplaatsen;Elektriciteit;2011;345.0;0.02;737.0;0.02;49.0;0.03
3790;Biogas uit stortplaatsen;Elektriciteit;2012;281.0;0.01;618.0;0.02;43.0;0.03
3791;Biogas uit stortplaatsen;Elektriciteit;2013;222.0;0.01;484.0;0.01;35.0;0.02
3792;Biogas uit stortplaatsen;Warmte;1990;134.0;0.01;143.0;0.01;8.0;0.01
3793;Biogas uit stortplaatsen;Warmte;1991;270.0;0.01;289.0;0.01;16.0;0.01
3794;Biogas uit stortplaatsen;Warmte;1992;651.0;0.03;716.0;0.03;41.0;0.03
3795;Biogas uit stortplaatsen;Warmte;1993;614.0;0.03;665.0;0.02;38.0;0.02
3796;Biogas uit stortplaatsen;Warmte;1994;598.0;0.03;644.0;0.02;37.0;0.02
3797;Biogas uit stortplaatsen;Warmte;1995;628.0;0.03;644.0;0.02;37.0;0.02
3798;Biogas uit stortplaatsen;Warmte;1996;633.0;0.03;643.0;0.02;37.0;0.02
3799;Biogas uit stortplaatsen;Warmte;1997;450.0;0.02;475.0;0.02;27.0;0.02
3800;Biogas uit stortplaatsen;Warmte;1998;462.0;0.02;485.0;0.02;28.0;0.02
3801;Biogas uit stortplaatsen;Warmte;1999;472.0;0.02;488.0;0.02;28.0;0.02
3802;Biogas uit stortplaatsen;Warmte;2000;462.0;0.02;475.0;0.02;27.0;0.02
3803;Biogas uit stortplaatsen;Warmte;2001;398.0;0.02;407.0;0.01;23.0;0.01
3804;Biogas uit stortplaatsen;Warmte;2002;394.0;0.02;407.0;0.01;23.0;0.01
3805;Biogas uit stortplaatsen;Warmte;2003;286.0;0.01;294.0;0.01;17.0;0.01
3806;Biogas uit stortplaatsen;Warmte;2004;353.0;0.02;363.0;0.01;21.0;0.01
3807;Biogas uit stortplaatsen;Warmte;2005;360.0;0.02;372.0;0.01;21.0;0.01
3808;Biogas uit stortplaatsen;Warmte;2006;330.0;0.02;344.0;0.01;20.0;0.01
3809;Biogas uit stortplaatsen;Warmte;2007;333.0;0.01;348.0;0.01;20.0;0.01
3810;Biogas uit stortplaatsen;Warmte;2008;356.0;0.02;370.0;0.01;21.0;0.01
3811;Biogas uit stortplaatsen;Warmte;2009;305.0;0.01;320.0;0.01;18.0;0.01
3812;Biogas uit stortplaatsen;Warmte;2010;269.0;0.01;286.0;0.01;16.0;0.01
3813;Biogas uit stortplaatsen;Warmte;2011;264.0;0.01;283.0;0.01;16.0;0.01
3814;Biogas uit stortplaatsen;Warmte;2012;251.0;0.01;261.0;0.01;15.0;0.01
3815;Biogas uit stortplaatsen;Warmte;2013;233.0;0.01;239.0;0.01;13.0;0.01
3816;Biogas uit stortplaatsen;Vervoer;1990;;;;;;
3817;Biogas uit stortplaatsen;Vervoer;1991;;;;;;
3818;Biogas uit stortplaatsen;Vervoer;1992;;;;;;
3819;Biogas uit stortplaatsen;Vervoer;1993;;;;;;
3820;Biogas uit stortplaatsen;Vervoer;1994;;;;;;
3821;Biogas uit stortplaatsen;Vervoer;1995;;;;;;
3822;Biogas uit stortplaatsen;Vervoer;1996;;;;;;
3823;Biogas uit stortplaatsen;Vervoer;1997;;;;;;
3824;Biogas uit stortplaatsen;Vervoer;1998;;;;;;
3825;Biogas uit stortplaatsen;Vervoer;1999;;;;;;
3826;Biogas uit stortplaatsen;Vervoer;2000;;;;;;
3827;Biogas uit stortplaatsen;Vervoer;2001;;;;;;
3828;Biogas uit stortplaatsen;Vervoer;2002;;;;;;
3829;Biogas uit stortplaatsen;Vervoer;2003;;;;;;
3830;Biogas uit stortplaatsen;Vervoer;2004;;;;;;
3831;Biogas uit stortplaatsen;Vervoer;2005;;;;;;
3832;Biogas uit stortplaatsen;Vervoer;2006;;;;;;
3833;Biogas uit stortplaatsen;Vervoer;2007;;;;;;
3834;Biogas uit stortplaatsen;Vervoer;2008;;;;;;
3835;Biogas uit stortplaatsen;Vervoer;2009;;;;;;
3836;Biogas uit stortplaatsen;Vervoer;2010;;;;;;
3837;Biogas uit stortplaatsen;Vervoer;2011;;;;;;
3838;Biogas uit stortplaatsen;Vervoer;2012;;;;;;
3839;Biogas uit stortplaatsen;Vervoer;2013;;;;;;
3840;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1990;1396.0;0.08;1022.0;0.04;67.0;0.04
3841;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1991;1573.0;0.08;1313.0;0.05;85.0;0.05
3842;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1992;1471.0;0.08;1158.0;0.04;75.0;0.05
3843;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1993;1668.0;0.08;1403.0;0.05;90.0;0.05
3844;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1994;1668.0;0.08;1291.0;0.05;85.0;0.05
3845;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1995;1660.0;0.08;1209.0;0.04;82.0;0.05
3846;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1996;1668.0;0.08;1152.0;0.04;77.0;0.04
3847;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1997;1761.0;0.08;1377.0;0.05;93.0;0.05
3848;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1998;1628.0;0.08;1244.0;0.04;82.0;0.05
3849;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;1999;1725.0;0.08;1395.0;0.05;91.0;0.05
3850;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2000;1760.0;0.08;1464.0;0.05;97.0;0.06
3851;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2001;1889.0;0.09;1575.0;0.05;105.0;0.06
3852;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2002;1840.0;0.09;1560.0;0.05;104.0;0.06
3853;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2003;1816.0;0.08;1584.0;0.05;105.0;0.06
3854;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2004;1873.0;0.08;1694.0;0.05;111.0;0.06
3855;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2005;1750.0;0.08;1452.0;0.04;95.0;0.05
3856;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2006;1737.0;0.08;1324.0;0.04;90.0;0.05
3857;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2007;1733.0;0.08;1442.0;0.04;96.0;0.06
3858;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2008;1802.0;0.08;1497.0;0.05;100.0;0.06
3859;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2009;1821.0;0.08;1477.0;0.05;98.0;0.06
3860;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2010;1848.0;0.08;1500.0;0.04;99.0;0.05
3861;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2011;1920.0;0.09;1672.0;0.05;109.0;0.07
3862;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2012;1948.0;0.09;1739.0;0.05;120.0;0.07
3863;Biogas rioolwaterzuiveringsinstallaties;Totaal energietoepassingen;2013;2040.0;0.09;1849.0;0.06;131.0;0.08
3864;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1990;254.0;0.01;634.0;0.02;45.0;0.03
3865;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1991;313.0;0.02;784.0;0.03;55.0;0.03
3866;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1992;330.0;0.02;832.0;0.03;57.0;0.04
3867;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1993;341.0;0.02;864.0;0.03;59.0;0.04
3868;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1994;354.0;0.02;898.0;0.03;63.0;0.04
3869;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1995;381.0;0.02;960.0;0.03;68.0;0.04
3870;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1996;368.0;0.02;904.0;0.03;63.0;0.04
3871;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1997;407.0;0.02;961.0;0.03;69.0;0.04
3872;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1998;352.0;0.02;826.0;0.03;59.0;0.03
3873;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;1999;393.0;0.02;926.0;0.03;64.0;0.04
3874;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2000;398.0;0.02;947.0;0.03;68.0;0.04
3875;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2001;465.0;0.02;1125.0;0.04;80.0;0.05
3876;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2002;467.0;0.02;1131.0;0.04;80.0;0.05
3877;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2003;463.0;0.02;1114.0;0.03;78.0;0.04
3878;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2004;477.0;0.02;1131.0;0.03;79.0;0.04
3879;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2005;443.0;0.02;1046.0;0.03;72.0;0.04
3880;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2006;474.0;0.02;1098.0;0.03;77.0;0.04
3881;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2007;515.0;0.02;1187.0;0.04;82.0;0.05
3882;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2008;540.0;0.02;1258.0;0.04;87.0;0.05
3883;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2009;542.0;0.03;1245.0;0.04;85.0;0.05
3884;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2010;589.0;0.03;1307.0;0.04;88.0;0.05
3885;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2011;622.0;0.03;1357.0;0.04;92.0;0.05
3886;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2012;664.0;0.03;1501.0;0.05;107.0;0.06
3887;Biogas rioolwaterzuiveringsinstallaties;Elektriciteit;2013;698.0;0.03;1562.0;0.05;115.0;0.07
3888;Biogas rioolwaterzuiveringsinstallaties;Warmte;1990;1143.0;0.06;388.0;0.01;22.0;0.01
3889;Biogas rioolwaterzuiveringsinstallaties;Warmte;1991;1260.0;0.06;529.0;0.02;30.0;0.02
3890;Biogas rioolwaterzuiveringsinstallaties;Warmte;1992;1141.0;0.06;326.0;0.01;19.0;0.01
