ID;Vervoerstromen;SoortLading;Perioden;VervoerdLadinggewicht_1;Vervoersprestatie_2;VervoerdeContainereenheden_3
1448;Binnenlands vervoer;Natte bulk;2018 april;2808;326;
1449;Binnenlands vervoer;Natte bulk;2018 mei;3083;362;
1450;Binnenlands vervoer;Natte bulk;2018 juni;2746;317;
1451;Binnenlands vervoer;Natte bulk;2018 2e kwartaal;8637;1005;
1452;Binnenlands vervoer;Natte bulk;2018 juli;3005;336;
1453;Binnenlands vervoer;Natte bulk;2018 augustus;3086;344;
1454;Binnenlands vervoer;Natte bulk;2018 september;2995;338;
1455;Binnenlands vervoer;Natte bulk;2018 3e kwartaal;9086;1017;
1456;Binnenlands vervoer;Natte bulk;2018 oktober;3183;357;
1457;Binnenlands vervoer;Natte bulk;2018 november;3052;340;
1458;Binnenlands vervoer;Natte bulk;2018 december;3410;362;
1459;Binnenlands vervoer;Natte bulk;2018 4e kwartaal;9646;1058;
1460;Binnenlands vervoer;Natte bulk;2018;36342;4123;
1461;Binnenlands vervoer;Natte bulk;2019 januari;3237;351;
1462;Binnenlands vervoer;Natte bulk;2019 februari;3088;331;
1463;Binnenlands vervoer;Natte bulk;2019 maart;3818;413;
1464;Binnenlands vervoer;Natte bulk;2019 1e kwartaal;10143;1094;
1465;Binnenlands vervoer;Natte bulk;2019 april;2958;329;
1466;Binnenlands vervoer;Natte bulk;2019 mei;3015;332;
1467;Binnenlands vervoer;Natte bulk;2019 juni;3169;336;
1468;Binnenlands vervoer;Natte bulk;2019 2e kwartaal;9142;997;
1469;Binnenlands vervoer;Natte bulk;2019 juli;3568;377;
1470;Binnenlands vervoer;Natte bulk;2019 augustus;3231;345;
1471;Binnenlands vervoer;Natte bulk;2019 september;3173;347;
1472;Binnenlands vervoer;Natte bulk;2019 3e kwartaal;9971;1069;
1473;Binnenlands vervoer;Natte bulk;2019 oktober;3463;376;
1474;Binnenlands vervoer;Natte bulk;2019 november;3253;347;
1475;Binnenlands vervoer;Natte bulk;2019 december;3107;325;
1476;Binnenlands vervoer;Natte bulk;2019 4e kwartaal;9823;1048;
1477;Binnenlands vervoer;Natte bulk;2019;39080;4209;
1478;Binnenlands vervoer;Natte bulk;2020 januari;3090;319;
1479;Binnenlands vervoer;Natte bulk;2020 februari;2898;295;
1480;Binnenlands vervoer;Natte bulk;2020 maart;2999;305;
1481;Binnenlands vervoer;Natte bulk;2020 1e kwartaal;8986;919;
1482;Binnenlands vervoer;Natte bulk;2020 april;2760;279;
1483;Binnenlands vervoer;Natte bulk;2020 mei;3028;305;
1484;Binnenlands vervoer;Natte bulk;2020 juni;2953;286;
1485;Binnenlands vervoer;Natte bulk;2020 2e kwartaal;8741;869;
1486;Binnenlands vervoer;Natte bulk;2020 juli;2785;284;
1487;Binnenlands vervoer;Natte bulk;2020 augustus;2890;297;
1488;Binnenlands vervoer;Natte bulk;2020 september;2914;304;
1489;Binnenlands vervoer;Natte bulk;2020 3e kwartaal;8589;884;
1490;Binnenlands vervoer;Natte bulk;2020 oktober;3069;312;
1491;Binnenlands vervoer;Natte bulk;2020 november;2921;306;
1492;Binnenlands vervoer;Natte bulk;2020 december;3068;316;
1493;Binnenlands vervoer;Natte bulk;2020 4e kwartaal;9058;934;
1494;Binnenlands vervoer;Natte bulk;2020;35374;3606;
1495;Binnenlands vervoer;Natte bulk;2021 januari;3197;324;
1496;Binnenlands vervoer;Natte bulk;2021 februari;2896;285;
1497;Binnenlands vervoer;Natte bulk;2021 maart;3278;339;
1498;Binnenlands vervoer;Natte bulk;2021 1e kwartaal;9370;948;
1499;Binnenlands vervoer;Natte bulk;2021 april;3362;334;
1500;Binnenlands vervoer;Natte bulk;2021 mei;3416;349;
1501;Binnenlands vervoer;Natte bulk;2021 juni;3299;328;
1502;Binnenlands vervoer;Natte bulk;2021 2e kwartaal;10076;1011;
1503;Binnenlands vervoer;Natte bulk;2021 juli;3119;318;
1504;Binnenlands vervoer;Natte bulk;2021 augustus;3005;307;
1505;Binnenlands vervoer;Natte bulk;2021 september;2967;309;
1506;Binnenlands vervoer;Natte bulk;2021 3e kwartaal;9090;934;
1507;Binnenlands vervoer;Natte bulk;2021 oktober;3171;329;
1508;Binnenlands vervoer;Natte bulk;2021 november;2970;305;
1509;Binnenlands vervoer;Natte bulk;2021 december;2833;292;
1510;Binnenlands vervoer;Natte bulk;2021 4e kwartaal;8974;926;
1511;Binnenlands vervoer;Natte bulk;2021;37511;3819;
1512;Binnenlands vervoer;Natte bulk;2022 januari;3052;316;
1513;Binnenlands vervoer;Natte bulk;2022 februari;2863;290;
1514;Binnenlands vervoer;Natte bulk;2022 maart;3504;354;
1515;Binnenlands vervoer;Natte bulk;2022 1e kwartaal;9419;960;
1516;Binnenlands vervoer;Natte bulk;2022 april;3415;355;
1517;Binnenlands vervoer;Natte bulk;2022 mei;3651;383;
1518;Binnenlands vervoer;Natte bulk;2022 juni;3491;359;
1519;Binnenlands vervoer;Natte bulk;2022 2e kwartaal;10557;1097;
1520;Binnenlands vervoer;Natte bulk;2022 juli;3498;354;
1521;Binnenlands vervoer;Natte bulk;2022 augustus;3123;327;
1522;Binnenlands vervoer;Natte bulk;2022 september;3352;349;
1523;Binnenlands vervoer;Natte bulk;2022 3e kwartaal;9974;1030;
1524;Binnenlands vervoer;Natte bulk;2022 oktober;3477;360;
1525;Binnenlands vervoer;Natte bulk;2022 november;3144;326;
1526;Binnenlands vervoer;Container;2010 januari;1045;126;121.0
1527;Binnenlands vervoer;Container;2010 februari;1195;149;129.0
1528;Binnenlands vervoer;Container;2010 maart;1346;164;143.0
1529;Binnenlands vervoer;Container;2010 1e kwartaal;3586;439;393.0
1530;Binnenlands vervoer;Container;2010 april;1336;166;148.0
1531;Binnenlands vervoer;Container;2010 mei;1326;162;147.0
1532;Binnenlands vervoer;Container;2010 juni;1306;150;136.0
1533;Binnenlands vervoer;Container;2010 2e kwartaal;3968;478;431.0
1534;Binnenlands vervoer;Container;2010 juli;1019;132;123.0
1535;Binnenlands vervoer;Container;2010 augustus;959;118;112.0
1536;Binnenlands vervoer;Container;2010 september;1049;131;117.0
1537;Binnenlands vervoer;Container;2010 3e kwartaal;3027;381;352.0
1538;Binnenlands vervoer;Container;2010 oktober;1003;122;121.0
1539;Binnenlands vervoer;Container;2010 november;962;119;113.0
1540;Binnenlands vervoer;Container;2010 december;967;113;111.0
1541;Binnenlands vervoer;Container;2010 4e kwartaal;2932;354;345.0
1542;Binnenlands vervoer;Container;2010;13513;1652;1521.0
1543;Binnenlands vervoer;Container;2011 januari;956;115;117.0
1544;Binnenlands vervoer;Container;2011 februari;1061;126;127.0
1545;Binnenlands vervoer;Container;2011 maart;1182;140;137.0
1546;Binnenlands vervoer;Container;2011 1e kwartaal;3199;381;381.0
1547;Binnenlands vervoer;Container;2011 april;1065;127;122.0
1548;Binnenlands vervoer;Container;2011 mei;1139;137;132.0
1549;Binnenlands vervoer;Container;2011 juni;1072;133;125.0
1550;Binnenlands vervoer;Container;2011 2e kwartaal;3276;397;379.0
1551;Binnenlands vervoer;Container;2011 juli;1193;145;136.0
1552;Binnenlands vervoer;Container;2011 augustus;1169;148;136.0
1553;Binnenlands vervoer;Container;2011 september;1223;158;142.0
1554;Binnenlands vervoer;Container;2011 3e kwartaal;3585;451;414.0
1555;Binnenlands vervoer;Container;2011 oktober;1231;156;135.0
1556;Binnenlands vervoer;Container;2011 november;1187;150;136.0
1557;Binnenlands vervoer;Container;2011 december;1235;154;138.0
1558;Binnenlands vervoer;Container;2011 4e kwartaal;3653;460;409.0
1559;Binnenlands vervoer;Container;2011;13713;1689;1583.0
1560;Binnenlands vervoer;Container;2012 januari;1222;142;138.0
1561;Binnenlands vervoer;Container;2012 februari;1156;139;132.0
1562;Binnenlands vervoer;Container;2012 maart;1290;162;146.0
1563;Binnenlands vervoer;Container;2012 1e kwartaal;3668;443;416.0
1564;Binnenlands vervoer;Container;2012 april;1164;144;131.0
1565;Binnenlands vervoer;Container;2012 mei;1201;154;142.0
1566;Binnenlands vervoer;Container;2012 juni;1243;158;145.0
1567;Binnenlands vervoer;Container;2012 2e kwartaal;3608;456;418.0
1568;Binnenlands vervoer;Container;2012 juli;1195;154;144.0
1569;Binnenlands vervoer;Container;2012 augustus;1308;165;152.0
1570;Binnenlands vervoer;Container;2012 september;1166;152;133.0
1571;Binnenlands vervoer;Container;2012 3e kwartaal;3669;471;429.0
1572;Binnenlands vervoer;Container;2012 oktober;1163;152;141.0
1573;Binnenlands vervoer;Container;2012 november;1176;151;138.0
1574;Binnenlands vervoer;Container;2012 december;1038;135;121.0
1575;Binnenlands vervoer;Container;2012 4e kwartaal;3377;438;400.0
1576;Binnenlands vervoer;Container;2012;14322;1808;1663.0
1577;Binnenlands vervoer;Container;2013 januari;1143;145;140.0
1578;Binnenlands vervoer;Container;2013 februari;1115;140;132.0
1579;Binnenlands vervoer;Container;2013 maart;1261;159;148.0
1580;Binnenlands vervoer;Container;2013 1e kwartaal;3519;444;420.0
1581;Binnenlands vervoer;Container;2013 april;1269;158;147.0
1582;Binnenlands vervoer;Container;2013 mei;1270;157;148.0
1583;Binnenlands vervoer;Container;2013 juni;1204;155;145.0
1584;Binnenlands vervoer;Container;2013 2e kwartaal;3743;470;440.0
1585;Binnenlands vervoer;Container;2013 juli;1281;166;149.0
1586;Binnenlands vervoer;Container;2013 augustus;1235;158;151.0
1587;Binnenlands vervoer;Container;2013 september;1251;158;154.0
1588;Binnenlands vervoer;Container;2013 3e kwartaal;3767;482;454.0
1589;Binnenlands vervoer;Container;2013 oktober;1181;152;146.0
1590;Binnenlands vervoer;Container;2013 november;1305;164;159.0
1591;Binnenlands vervoer;Container;2013 december;1099;142;131.0
1592;Binnenlands vervoer;Container;2013 4e kwartaal;3585;458;436.0
1593;Binnenlands vervoer;Container;2013;14614;1854;1750.0
1594;Binnenlands vervoer;Container;2014 januari;1325;172;161.0
1595;Binnenlands vervoer;Container;2014 februari;1238;158;148.0
1596;Binnenlands vervoer;Container;2014 maart;1385;178;166.0
1597;Binnenlands vervoer;Container;2014 1e kwartaal;3948;509;475.0
1598;Binnenlands vervoer;Container;2014 april;1322;175;161.0
1599;Binnenlands vervoer;Container;2014 mei;1329;176;158.0
1600;Binnenlands vervoer;Container;2014 juni;1273;168;153.0
1601;Binnenlands vervoer;Container;2014 2e kwartaal;3924;518;472.0
1602;Binnenlands vervoer;Container;2014 juli;1397;183;161.0
1603;Binnenlands vervoer;Container;2014 augustus;1233;164;153.0
1604;Binnenlands vervoer;Container;2014 september;1288;167;162.0
1605;Binnenlands vervoer;Container;2014 3e kwartaal;3918;514;476.0
1606;Binnenlands vervoer;Container;2014 oktober;1362;179;170.0
1607;Binnenlands vervoer;Container;2014 november;1323;171;164.0
1608;Binnenlands vervoer;Container;2014 december;1202;157;145.0
1609;Binnenlands vervoer;Container;2014 4e kwartaal;3887;508;479.0
1610;Binnenlands vervoer;Container;2014;15677;2049;1902.0
1611;Binnenlands vervoer;Container;2015 januari;1326;170;162.0
1612;Binnenlands vervoer;Container;2015 februari;1332;173;160.0
1613;Binnenlands vervoer;Container;2015 maart;1412;186;174.0
1614;Binnenlands vervoer;Container;2015 1e kwartaal;4070;529;496.0
1615;Binnenlands vervoer;Container;2015 april;1332;178;157.0
1616;Binnenlands vervoer;Container;2015 mei;1388;186;165.0
1617;Binnenlands vervoer;Container;2015 juni;1377;181;165.0
1618;Binnenlands vervoer;Container;2015 2e kwartaal;4097;545;487.0
1619;Binnenlands vervoer;Container;2015 juli;1286;171;160.0
1620;Binnenlands vervoer;Container;2015 augustus;1248;166;160.0
1621;Binnenlands vervoer;Container;2015 september;1293;175;162.0
1622;Binnenlands vervoer;Container;2015 3e kwartaal;3827;512;483.0
1623;Binnenlands vervoer;Container;2015 oktober;1373;186;168.0
1624;Binnenlands vervoer;Container;2015 november;1303;177;158.0
1625;Binnenlands vervoer;Container;2015 december;1347;182;160.0
1626;Binnenlands vervoer;Container;2015 4e kwartaal;4024;544;486.0
1627;Binnenlands vervoer;Container;2015;16019;2130;1952.0
1628;Binnenlands vervoer;Container;2016 januari;1250;171;153.0
1629;Binnenlands vervoer;Container;2016 februari;1301;172;156.0
1630;Binnenlands vervoer;Container;2016 maart;1502;199;175.0
1631;Binnenlands vervoer;Container;2016 1e kwartaal;4053;542;484.0
1632;Binnenlands vervoer;Container;2016 april;1419;193;165.0
1633;Binnenlands vervoer;Container;2016 mei;1411;190;169.0
1634;Binnenlands vervoer;Container;2016 juni;1414;187;170.0
1635;Binnenlands vervoer;Container;2016 2e kwartaal;4244;570;504.0
1636;Binnenlands vervoer;Container;2016 juli;1346;177;165.0
1637;Binnenlands vervoer;Container;2016 augustus;1308;176;161.0
1638;Binnenlands vervoer;Container;2016 september;1398;183;166.0
1639;Binnenlands vervoer;Container;2016 3e kwartaal;4052;537;492.0
1640;Binnenlands vervoer;Container;2016 oktober;1481;202;175.0
1641;Binnenlands vervoer;Container;2016 november;1529;209;183.0
1642;Binnenlands vervoer;Container;2016 december;1430;197;163.0
1643;Binnenlands vervoer;Container;2016 4e kwartaal;4440;608;522.0
1644;Binnenlands vervoer;Container;2016;16789;2257;2002.0
1645;Binnenlands vervoer;Container;2017 januari;1480;201;171.0
1646;Binnenlands vervoer;Container;2017 februari;1364;189;159.0
1647;Binnenlands vervoer;Container;2017 maart;1631;220;185.0
1648;Binnenlands vervoer;Container;2017 1e kwartaal;4475;610;515.0
1649;Binnenlands vervoer;Container;2017 april;1456;193;169.0
1650;Binnenlands vervoer;Container;2017 mei;1487;199;177.0
1651;Binnenlands vervoer;Container;2017 juni;1499;198;174.0
1652;Binnenlands vervoer;Container;2017 2e kwartaal;4443;591;520.0
1653;Binnenlands vervoer;Container;2017 juli;1459;193;171.0
1654;Binnenlands vervoer;Container;2017 augustus;1519;200;185.0
1655;Binnenlands vervoer;Container;2017 september;1491;194;180.0
1656;Binnenlands vervoer;Container;2017 3e kwartaal;4469;587;537.0
1657;Binnenlands vervoer;Container;2017 oktober;1556;205;188.0
1658;Binnenlands vervoer;Container;2017 november;1579;203;187.0
1659;Binnenlands vervoer;Container;2017 december;1367;180;158.0
1660;Binnenlands vervoer;Container;2017 4e kwartaal;4502;588;533.0
1661;Binnenlands vervoer;Container;2017;17889;2375;2104.0
1662;Binnenlands vervoer;Container;2018 januari;1523;193;180.0
1663;Binnenlands vervoer;Container;2018 februari;1432;181;174.0
1664;Binnenlands vervoer;Container;2018 maart;1569;197;182.0
1665;Binnenlands vervoer;Container;2018 1e kwartaal;4524;570;535.0
1666;Binnenlands vervoer;Container;2018 april;1415;178;159.0
1667;Binnenlands vervoer;Container;2018 mei;1579;198;178.0
1668;Binnenlands vervoer;Container;2018 juni;1624;205;184.0
1669;Binnenlands vervoer;Container;2018 2e kwartaal;4618;580;521.0
1670;Binnenlands vervoer;Container;2018 juli;1621;205;188.0
1671;Binnenlands vervoer;Container;2018 augustus;1656;206;196.0
1672;Binnenlands vervoer;Container;2018 september;1558;196;182.0
1673;Binnenlands vervoer;Container;2018 3e kwartaal;4834;608;565.0
1674;Binnenlands vervoer;Container;2018 oktober;1687;210;200.0
1675;Binnenlands vervoer;Container;2018 november;1661;206;197.0
1676;Binnenlands vervoer;Container;2018 december;1476;188;166.0
1677;Binnenlands vervoer;Container;2018 4e kwartaal;4823;603;562.0
1678;Binnenlands vervoer;Container;2018;18800;2361;2185.0
1679;Binnenlands vervoer;Container;2019 januari;1585;199;188.0
1680;Binnenlands vervoer;Container;2019 februari;1579;198;179.0
1681;Binnenlands vervoer;Container;2019 maart;1841;220;197.0
1682;Binnenlands vervoer;Container;2019 1e kwartaal;5006;617;565.0
1683;Binnenlands vervoer;Container;2019 april;1627;181;175.0
1684;Binnenlands vervoer;Container;2019 mei;1875;210;206.0
1685;Binnenlands vervoer;Container;2019 juni;1682;178;188.0
1686;Binnenlands vervoer;Container;2019 2e kwartaal;5184;569;569.0
1687;Binnenlands vervoer;Container;2019 juli;1750;187;203.0
1688;Binnenlands vervoer;Container;2019 augustus;1785;188;206.0
1689;Binnenlands vervoer;Container;2019 september;1809;191;202.0
1690;Binnenlands vervoer;Container;2019 3e kwartaal;5344;566;611.0
1691;Binnenlands vervoer;Container;2019 oktober;1969;205;220.0
1692;Binnenlands vervoer;Container;2019 november;1953;208;215.0
1693;Binnenlands vervoer;Container;2019 december;1727;188;192.0
1694;Binnenlands vervoer;Container;2019 4e kwartaal;5649;601;627.0
1695;Binnenlands vervoer;Container;2019;21183;2353;2371.0
1696;Binnenlands vervoer;Container;2020 januari;2064;211;229.0
1697;Binnenlands vervoer;Container;2020 februari;1731;181;191.0
1698;Binnenlands vervoer;Container;2020 maart;1902;198;208.0
1699;Binnenlands vervoer;Container;2020 1e kwartaal;5696;590;628.0
1700;Binnenlands vervoer;Container;2020 april;1820;190;201.0
1701;Binnenlands vervoer;Container;2020 mei;1864;195;206.0
1702;Binnenlands vervoer;Container;2020 juni;1773;181;198.0
1703;Binnenlands vervoer;Container;2020 2e kwartaal;5457;567;605.0
1704;Binnenlands vervoer;Container;2020 juli;1983;208;218.0
1705;Binnenlands vervoer;Container;2020 augustus;1942;205;219.0
1706;Binnenlands vervoer;Container;2020 september;2074;217;235.0
1707;Binnenlands vervoer;Container;2020 3e kwartaal;5999;630;673.0
1708;Binnenlands vervoer;Container;2020 oktober;1993;214;217.0
1709;Binnenlands vervoer;Container;2020 november;1904;207;201.0
1710;Binnenlands vervoer;Container;2020 december;1842;200;199.0
1711;Binnenlands vervoer;Container;2020 4e kwartaal;5739;620;618.0
1712;Binnenlands vervoer;Container;2020;22891;2407;2524.0
1713;Binnenlands vervoer;Container;2021 januari;2181;237;240.0
1714;Binnenlands vervoer;Container;2021 februari;1727;187;193.0
1715;Binnenlands vervoer;Container;2021 maart;2054;213;223.0
1716;Binnenlands vervoer;Container;2021 1e kwartaal;5962;637;656.0
1717;Binnenlands vervoer;Container;2021 april;1963;204;213.0
1718;Binnenlands vervoer;Container;2021 mei;2154;224;236.0
1719;Binnenlands vervoer;Container;2021 juni;1997;202;226.0
1720;Binnenlands vervoer;Container;2021 2e kwartaal;6113;631;674.0
1721;Binnenlands vervoer;Container;2021 juli;1843;193;202.0
1722;Binnenlands vervoer;Container;2021 augustus;2016;203;234.0
1723;Binnenlands vervoer;Container;2021 september;2019;201;236.0
1724;Binnenlands vervoer;Container;2021 3e kwartaal;5878;597;672.0
1725;Binnenlands vervoer;Container;2021 oktober;2044;207;239.0
1726;Binnenlands vervoer;Container;2021 november;1984;203;236.0
1727;Binnenlands vervoer;Container;2021 december;1768;181;209.0
1728;Binnenlands vervoer;Container;2021 4e kwartaal;5796;591;683.0
1729;Binnenlands vervoer;Container;2021;23749;2456;2685.0
1730;Binnenlands vervoer;Container;2022 januari;1833;182;220.0
1731;Binnenlands vervoer;Container;2022 februari;1622;162;188.0
1732;Binnenlands vervoer;Container;2022 maart;2031;200;240.0
1733;Binnenlands vervoer;Container;2022 1e kwartaal;5487;544;649.0
1734;Binnenlands vervoer;Container;2022 april;1838;179;218.0
1735;Binnenlands vervoer;Container;2022 mei;1972;194;240.0
1736;Binnenlands vervoer;Container;2022 juni;1963;195;233.0
1737;Binnenlands vervoer;Container;2022 2e kwartaal;5773;568;691.0
1738;Binnenlands vervoer;Container;2022 juli;1772;190;217.0
1739;Binnenlands vervoer;Container;2022 augustus;1749;188;216.0
1740;Binnenlands vervoer;Container;2022 september;1656;178;206.0
1741;Binnenlands vervoer;Container;2022 3e kwartaal;5177;556;639.0
1742;Binnenlands vervoer;Container;2022 oktober;1767;186;217.0
1743;Binnenlands vervoer;Container;2022 november;1689;179;203.0
1744;Aanvoer;Totaal;2010 januari;4798;633;87.0
1745;Aanvoer;Totaal;2010 februari;4944;655;78.0
1746;Aanvoer;Totaal;2010 maart;5809;772;89.0
1747;Aanvoer;Totaal;2010 1e kwartaal;15551;2060;254.0
1748;Aanvoer;Totaal;2010 april;5455;723;76.0
1749;Aanvoer;Totaal;2010 mei;5495;753;75.0
1750;Aanvoer;Totaal;2010 juni;5496;753;77.0
1751;Aanvoer;Totaal;2010 2e kwartaal;16446;2229;228.0
1752;Aanvoer;Totaal;2010 juli;5837;792;92.0
1753;Aanvoer;Totaal;2010 augustus;5567;746;88.0
1754;Aanvoer;Totaal;2010 september;5831;772;87.0
1755;Aanvoer;Totaal;2010 3e kwartaal;17235;2310;267.0
1756;Aanvoer;Totaal;2010 oktober;5905;773;86.0
1757;Aanvoer;Totaal;2010 november;5301;698;77.0
1758;Aanvoer;Totaal;2010 december;5206;688;75.0
1759;Aanvoer;Totaal;2010 4e kwartaal;16412;2159;238.0
1760;Aanvoer;Totaal;2010;65645;8758;986.0
1761;Aanvoer;Totaal;2011 januari;4914;655;70.0
1762;Aanvoer;Totaal;2011 februari;5938;779;79.0
1763;Aanvoer;Totaal;2011 maart;6029;789;89.0
1764;Aanvoer;Totaal;2011 1e kwartaal;16881;2223;238.0
1765;Aanvoer;Totaal;2011 april;5348;697;85.0
1766;Aanvoer;Totaal;2011 mei;5407;701;85.0
1767;Aanvoer;Totaal;2011 juni;5729;761;79.0
1768;Aanvoer;Totaal;2011 2e kwartaal;16484;2159;249.0
1769;Aanvoer;Totaal;2011 juli;5787;769;87.0
1770;Aanvoer;Totaal;2011 augustus;5324;696;77.0
1771;Aanvoer;Totaal;2011 september;5918;800;84.0
1772;Aanvoer;Totaal;2011 3e kwartaal;17029;2265;248.0
1773;Aanvoer;Totaal;2011 oktober;5828;774;85.0
1774;Aanvoer;Totaal;2011 november;4858;652;70.0
1775;Aanvoer;Totaal;2011 december;5265;717;70.0
1776;Aanvoer;Totaal;2011 4e kwartaal;15951;2143;225.0
1777;Aanvoer;Totaal;2011;66346;8791;960.0
1778;Aanvoer;Totaal;2012 januari;5460;724;75.0
1779;Aanvoer;Totaal;2012 februari;4774;621;82.0
1780;Aanvoer;Totaal;2012 maart;6283;831;85.0
1781;Aanvoer;Totaal;2012 1e kwartaal;16517;2176;242.0
1782;Aanvoer;Totaal;2012 april;5658;752;81.0
1783;Aanvoer;Totaal;2012 mei;5811;758;84.0
1784;Aanvoer;Totaal;2012 juni;5974;787;86.0
1785;Aanvoer;Totaal;2012 2e kwartaal;17443;2297;251.0
1786;Aanvoer;Totaal;2012 juli;5678;764;88.0
1787;Aanvoer;Totaal;2012 augustus;5357;700;80.0
1788;Aanvoer;Totaal;2012 september;6062;806;79.0
1789;Aanvoer;Totaal;2012 3e kwartaal;17097;2270;247.0
1790;Aanvoer;Totaal;2012 oktober;6175;823;74.0
1791;Aanvoer;Totaal;2012 november;5645;770;78.0
1792;Aanvoer;Totaal;2012 december;5652;757;71.0
1793;Aanvoer;Totaal;2012 4e kwartaal;17472;2350;223.0
