ID;Geslacht;LeeftijdOp31December;Marges;Perioden;LevensverwachtingLV_1;LVInAlsGoedErvarenGezondheid_2;LVZonderMatigeEnErnstigeBeperking_3;LVZonderErnstigeBeperkingen_4;LVZonderLichteMatigeErnstigeBep_5;LVZonderChronischeZiektes_6;LVZonderChrZiekExclHogeBloeddruk_7;LVZonderPsychischeKlachtenMHI5_8;LVZonderGALIBeperkingen_9;LVZonderErnstigeGALIBeperkingen_10
2418;Mannen;45 jaar;Waarde;1991;31.59;20.2;24.5;;;15.9;;;;
2419;Mannen;45 jaar;Waarde;1992;31.8;20.5;24.3;;;15.6;;;;
2420;Mannen;45 jaar;Waarde;1993;31.48;20.8;24.0;;;15.9;;;;
2421;Mannen;45 jaar;Waarde;1994;31.98;21.4;24.1;;;15.4;;;;
2422;Mannen;45 jaar;Waarde;1995;32.01;21.4;23.9;;;15.5;;;;
2423;Mannen;45 jaar;Waarde;1996;32.03;21.8;25.7;;;14.4;;;;
2424;Mannen;45 jaar;Waarde;1997;32.43;21.7;26.4;;;14.7;;;;
2425;Mannen;45 jaar;Waarde;1998;32.47;22.1;26.5;;;15.5;;;;
2426;Mannen;45 jaar;Waarde;1999;32.59;21.6;26.4;;;14.6;;;;
2427;Mannen;45 jaar;Waarde;2000;32.77;22.2;26.3;;;14.0;;;;
2428;Mannen;45 jaar;Waarde;2001;33.04;22.1;26.3;29.0;16.0;14.0;15.9;28.8;;
2429;Mannen;45 jaar;Waarde;2002;33.17;22.4;26.5;29.3;15.5;13.3;15.9;30.3;;
2430;Mannen;45 jaar;Waarde;2003;33.39;22.7;26.7;29.5;16.0;14.3;16.7;30.1;;
2431;Mannen;45 jaar;Waarde;2004;33.89;22.7;26.5;29.7;15.8;13.5;15.5;30.7;;
2432;Mannen;45 jaar;Waarde;2005;34.18;23.0;27.6;30.5;15.7;12.7;15.1;31.3;;
2433;Mannen;45 jaar;Waarde;2006;34.56;23.6;27.4;30.4;15.6;13.4;15.7;31.3;;
2434;Mannen;45 jaar;Waarde;2007;34.89;24.5;28.2;31.0;15.7;13.2;15.8;31.3;;
2435;Mannen;45 jaar;Waarde;2008;35.14;23.9;28.1;31.7;16.3;13.1;16.3;32.2;;
2436;Mannen;45 jaar;Waarde;2009;35.33;25.2;28.3;31.6;16.6;12.7;15.9;32.3;;
2437;Mannen;45 jaar;Waarde;2010;35.53;24.6;27.8;31.2;15.2;13.6;16.3;32.2;;
2438;Mannen;45 jaar;Waarde;2011;35.95;24.1;29.0;32.2;15.4;12.3;15.0;32.6;;
2439;Mannen;45 jaar;Waarde;2012;35.92;24.6;29.6;32.5;16.6;13.7;16.0;32.9;;
2440;Mannen;45 jaar;Waarde;2013;36.13;24.7;28.8;32.1;15.6;13.6;16.2;32.4;;
2441;Mannen;45 jaar;Waarde;2014;36.58;25.0;29.5;31.8;19.5;12.4;15.4;33.2;22.1;32.6
2442;Mannen;45 jaar;Waarde;2015;36.4;25.0;29.8;32.7;19.3;12.0;14.8;33.4;22.5;32.5
2443;Mannen;45 jaar;Waarde;2016;36.54;25.2;30.1;32.8;19.0;12.8;15.4;33.4;22.5;32.6
2444;Mannen;45 jaar;Waarde;2017;36.8;25.1;30.6;33.1;20.3;12.5;15.5;33.8;22.2;33.6
2445;Mannen;45 jaar;Waarde;2018;36.85;24.9;30.5;33.1;19.3;12.8;15.7;33.0;22.5;33.5
2446;Mannen;45 jaar;Waarde;2019;37.16;25.7;30.9;33.9;19.2;12.2;15.1;33.7;21.7;34.1
2447;Mannen;45 jaar;Waarde;2020;36.38;26.6;30.4;32.8;18.6;11.9;14.8;33.0;22.3;33.4
2448;Mannen;45 jaar;Waarde;2021;36.36;26.5;30.7;33.0;18.5;13.0;15.5;32.4;22.0;33.9
2449;Mannen;45 jaar;Waarde;2022;36.82;25.1;30.9;33.8;18.4;12.4;15.0;33.1;21.2;33.6
2450;Mannen;45 jaar;Waarde;2023;37.08;25.2;30.6;33.7;18.2;12.3;14.7;33.1;21.8;34.0
2451;Mannen;45 jaar;Standaardfout;1981;;0.4;;;;0.4;;;;
2452;Mannen;45 jaar;Standaardfout;1982;;0.4;;;;0.4;;;;
2453;Mannen;45 jaar;Standaardfout;1983;;0.5;0.3;;;0.5;;;;
2454;Mannen;45 jaar;Standaardfout;1984;;0.4;0.4;;;0.4;;;;
2455;Mannen;45 jaar;Standaardfout;1985;;0.4;0.4;;;0.4;;;;
2456;Mannen;45 jaar;Standaardfout;1986;;0.5;0.3;;;0.5;;;;
2457;Mannen;45 jaar;Standaardfout;1987;;0.4;0.4;;;0.4;;;;
2458;Mannen;45 jaar;Standaardfout;1988;;0.4;0.4;;;0.4;;;;
2459;Mannen;45 jaar;Standaardfout;1989;;0.4;0.4;;;0.4;;;;
2460;Mannen;45 jaar;Standaardfout;1990;;0.4;0.4;;;0.4;;;;
2461;Mannen;45 jaar;Standaardfout;1991;;0.4;0.4;;;0.5;;;;
2462;Mannen;45 jaar;Standaardfout;1992;;0.4;0.4;;;0.4;;;;
2463;Mannen;45 jaar;Standaardfout;1993;;0.4;0.4;;;0.4;;;;
2464;Mannen;45 jaar;Standaardfout;1994;;0.4;0.4;;;0.4;;;;
2465;Mannen;45 jaar;Standaardfout;1995;;0.4;0.4;;;0.4;;;;
2466;Mannen;45 jaar;Standaardfout;1996;;0.4;0.4;;;0.4;;;;
2467;Mannen;45 jaar;Standaardfout;1997;;0.4;0.3;;;0.4;;;;
2468;Mannen;45 jaar;Standaardfout;1998;;0.4;0.4;;;0.4;;;;
2469;Mannen;45 jaar;Standaardfout;1999;;0.4;0.4;;;0.4;;;;
2470;Mannen;45 jaar;Standaardfout;2000;;0.4;0.4;;;0.4;;;;
2471;Mannen;45 jaar;Standaardfout;2001;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2472;Mannen;45 jaar;Standaardfout;2002;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2473;Mannen;45 jaar;Standaardfout;2003;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2474;Mannen;45 jaar;Standaardfout;2004;;0.4;0.3;0.3;0.4;0.4;0.4;0.2;;
2475;Mannen;45 jaar;Standaardfout;2005;;0.4;0.3;0.3;0.4;0.4;0.4;0.2;;
2476;Mannen;45 jaar;Standaardfout;2006;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2477;Mannen;45 jaar;Standaardfout;2007;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2478;Mannen;45 jaar;Standaardfout;2008;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2479;Mannen;45 jaar;Standaardfout;2009;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2480;Mannen;45 jaar;Standaardfout;2010;;0.3;0.3;0.3;0.4;0.4;0.4;0.2;;
2481;Mannen;45 jaar;Standaardfout;2011;;0.3;0.3;0.3;0.4;0.4;0.4;0.3;;
2482;Mannen;45 jaar;Standaardfout;2012;;0.3;0.3;0.3;0.4;0.4;0.4;0.2;;
2483;Mannen;45 jaar;Standaardfout;2013;;0.3;0.4;0.3;0.4;0.4;0.4;0.3;;
2484;Mannen;45 jaar;Standaardfout;2014;;0.4;0.3;0.3;0.4;0.4;0.4;0.2;0.4;0.3
2485;Mannen;45 jaar;Standaardfout;2015;;0.4;0.4;0.3;0.4;0.3;0.4;0.2;0.4;0.2
2486;Mannen;45 jaar;Standaardfout;2016;;0.4;0.3;0.3;0.4;0.4;0.4;0.2;0.4;0.3
2487;Mannen;45 jaar;Standaardfout;2017;;0.4;0.3;0.2;0.4;0.3;0.4;0.2;0.4;0.2
2488;Mannen;45 jaar;Standaardfout;2018;;0.3;0.3;0.2;0.4;0.3;0.3;0.2;0.4;0.2
2489;Mannen;45 jaar;Standaardfout;2019;;0.4;0.3;0.2;0.4;0.3;0.4;0.2;0.4;0.2
2490;Mannen;45 jaar;Standaardfout;2020;;0.3;0.3;0.2;0.4;0.3;0.4;0.2;0.4;0.2
2491;Mannen;45 jaar;Standaardfout;2021;;0.3;0.3;0.2;0.4;0.4;0.4;0.2;0.4;0.2
2492;Mannen;45 jaar;Standaardfout;2022;;0.3;0.3;0.2;0.4;0.3;0.4;0.2;0.4;0.2
2493;Mannen;45 jaar;Standaardfout;2023;;0.4;0.3;0.2;0.4;0.4;0.4;0.2;0.4;0.2
2494;Mannen;50 jaar;Waarde;1981;26.05;17.0;;;;15.0;;;;
2495;Mannen;50 jaar;Waarde;1982;26.08;16.1;;;;14.1;;;;
2496;Mannen;50 jaar;Waarde;1983;26.18;16.5;19.0;;;13.9;;;;
2497;Mannen;50 jaar;Waarde;1984;26.23;16.1;18.9;;;13.9;;;;
2498;Mannen;50 jaar;Waarde;1985;26.2;17.0;19.4;;;13.4;;;;
2499;Mannen;50 jaar;Waarde;1986;26.22;17.1;19.2;;;13.6;;;;
2500;Mannen;50 jaar;Waarde;1987;26.59;17.4;19.5;;;13.6;;;;
2501;Mannen;50 jaar;Waarde;1988;26.7;17.5;19.9;;;13.3;;;;
2502;Mannen;50 jaar;Waarde;1989;26.62;17.1;20.3;;;13.1;;;;
2503;Mannen;50 jaar;Waarde;1990;26.88;17.5;19.8;;;13.2;;;;
2504;Mannen;50 jaar;Waarde;1991;27.02;16.6;20.4;;;13.0;;;;
2505;Mannen;50 jaar;Waarde;1992;27.24;16.9;20.2;;;12.6;;;;
2506;Mannen;50 jaar;Waarde;1993;26.93;17.1;19.9;;;12.7;;;;
2507;Mannen;50 jaar;Waarde;1994;27.41;17.8;20.1;;;12.5;;;;
2508;Mannen;50 jaar;Waarde;1995;27.42;17.5;20.0;;;12.2;;;;
2509;Mannen;50 jaar;Waarde;1996;27.47;18.2;21.5;;;11.8;;;;
2510;Mannen;50 jaar;Waarde;1997;27.83;17.9;22.1;;;11.8;;;;
2511;Mannen;50 jaar;Waarde;1998;27.88;18.3;22.2;;;12.5;;;;
2512;Mannen;50 jaar;Waarde;1999;28.01;17.9;22.4;;;11.6;;;;
2513;Mannen;50 jaar;Waarde;2000;28.19;18.4;22.2;;;11.3;;;;
2514;Mannen;50 jaar;Waarde;2001;28.46;18.5;22.2;24.7;13.2;11.1;12.9;24.8;;
2515;Mannen;50 jaar;Waarde;2002;28.58;18.5;22.2;24.9;12.4;10.5;12.9;26.0;;
2516;Mannen;50 jaar;Waarde;2003;28.78;18.8;22.6;25.1;13.1;11.5;13.6;25.8;;
2517;Mannen;50 jaar;Waarde;2004;29.27;18.8;22.4;25.3;12.8;10.8;12.5;26.4;;
2518;Mannen;50 jaar;Waarde;2005;29.54;19.4;23.5;26.2;12.7;10.2;12.3;27.1;;
2519;Mannen;50 jaar;Waarde;2006;29.9;19.8;23.2;26.0;12.9;10.3;12.3;27.1;;
2520;Mannen;50 jaar;Waarde;2007;30.22;20.7;24.0;26.6;12.8;10.4;12.8;27.2;;
2521;Mannen;50 jaar;Waarde;2008;30.48;19.9;23.9;27.3;13.4;10.1;13.0;27.9;;
2522;Mannen;50 jaar;Waarde;2009;30.66;21.5;24.2;27.2;13.8;10.0;12.9;28.0;;
2523;Mannen;50 jaar;Waarde;2010;30.85;20.7;23.8;26.9;12.5;10.6;13.1;27.9;;
2524;Mannen;50 jaar;Waarde;2011;31.27;20.4;24.8;27.8;12.7;9.4;12.0;28.4;;
2525;Mannen;50 jaar;Waarde;2012;31.23;20.7;25.3;28.0;13.7;10.7;12.8;28.5;;
2526;Mannen;50 jaar;Waarde;2013;31.41;20.8;24.7;27.7;13.0;10.5;13.0;28.3;;
2527;Mannen;50 jaar;Waarde;2014;31.89;21.2;25.2;27.3;16.1;9.7;12.4;29.0;18.4;28.2
2528;Mannen;50 jaar;Waarde;2015;31.7;21.2;25.4;28.0;16.0;9.3;11.9;29.1;18.8;28.1
2529;Mannen;50 jaar;Waarde;2016;31.84;21.6;25.8;28.3;15.7;10.1;12.5;29.3;18.9;28.2
2530;Mannen;50 jaar;Waarde;2017;32.1;21.5;26.4;28.5;16.8;9.7;12.4;29.6;18.7;29.1
2531;Mannen;50 jaar;Waarde;2018;32.15;21.1;26.1;28.5;15.9;9.7;12.4;28.7;19.0;29.1
2532;Mannen;50 jaar;Waarde;2019;32.44;21.9;26.6;29.3;15.7;9.4;12.0;29.4;18.0;29.6
2533;Mannen;50 jaar;Waarde;2020;31.68;22.6;26.0;28.3;15.3;9.0;11.7;28.7;18.6;28.9
2534;Mannen;50 jaar;Waarde;2021;31.67;22.5;26.3;28.5;15.4;10.3;12.6;28.3;18.1;29.4
2535;Mannen;50 jaar;Waarde;2022;32.13;21.2;26.4;29.2;15.1;9.6;11.9;29.0;17.4;29.0
2536;Mannen;50 jaar;Waarde;2023;32.37;21.8;26.4;29.3;15.2;9.6;11.8;29.2;18.4;29.6
2537;Mannen;50 jaar;Standaardfout;1981;;0.4;;;;0.3;;;;
2538;Mannen;50 jaar;Standaardfout;1982;;0.4;;;;0.4;;;;
2539;Mannen;50 jaar;Standaardfout;1983;;0.5;0.3;;;0.5;;;;
2540;Mannen;50 jaar;Standaardfout;1984;;0.4;0.4;;;0.4;;;;
2541;Mannen;50 jaar;Standaardfout;1985;;0.4;0.3;;;0.4;;;;
2542;Mannen;50 jaar;Standaardfout;1986;;0.5;0.3;;;0.5;;;;
2543;Mannen;50 jaar;Standaardfout;1987;;0.4;0.4;;;0.4;;;;
2544;Mannen;50 jaar;Standaardfout;1988;;0.4;0.4;;;0.4;;;;
2545;Mannen;50 jaar;Standaardfout;1989;;0.4;0.3;;;0.4;;;;
2546;Mannen;50 jaar;Standaardfout;1990;;0.4;0.4;;;0.4;;;;
2547;Mannen;50 jaar;Standaardfout;1991;;0.4;0.4;;;0.4;;;;
2548;Mannen;50 jaar;Standaardfout;1992;;0.4;0.4;;;0.4;;;;
2549;Mannen;50 jaar;Standaardfout;1993;;0.4;0.4;;;0.4;;;;
2550;Mannen;50 jaar;Standaardfout;1994;;0.4;0.4;;;0.4;;;;
2551;Mannen;50 jaar;Standaardfout;1995;;0.4;0.3;;;0.4;;;;
2552;Mannen;50 jaar;Standaardfout;1996;;0.4;0.3;;;0.4;;;;
2553;Mannen;50 jaar;Standaardfout;1997;;0.4;0.3;;;0.4;;;;
2554;Mannen;50 jaar;Standaardfout;1998;;0.4;0.4;;;0.4;;;;
2555;Mannen;50 jaar;Standaardfout;1999;;0.4;0.4;;;0.4;;;;
2556;Mannen;50 jaar;Standaardfout;2000;;0.4;0.4;;;0.4;;;;
2557;Mannen;50 jaar;Standaardfout;2001;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2558;Mannen;50 jaar;Standaardfout;2002;;0.4;0.4;0.3;0.4;0.4;0.4;0.2;;
2559;Mannen;50 jaar;Standaardfout;2003;;0.4;0.4;0.3;0.4;0.4;0.4;0.2;;
2560;Mannen;50 jaar;Standaardfout;2004;;0.4;0.3;0.3;0.4;0.4;0.4;0.2;;
2561;Mannen;50 jaar;Standaardfout;2005;;0.4;0.3;0.3;0.4;0.4;0.4;0.2;;
2562;Mannen;50 jaar;Standaardfout;2006;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2563;Mannen;50 jaar;Standaardfout;2007;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2564;Mannen;50 jaar;Standaardfout;2008;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2565;Mannen;50 jaar;Standaardfout;2009;;0.4;0.4;0.3;0.4;0.4;0.4;0.2;;
2566;Mannen;50 jaar;Standaardfout;2010;;0.3;0.3;0.3;0.3;0.3;0.4;0.2;;
2567;Mannen;50 jaar;Standaardfout;2011;;0.3;0.3;0.3;0.4;0.3;0.4;0.2;;
2568;Mannen;50 jaar;Standaardfout;2012;;0.3;0.3;0.2;0.4;0.4;0.4;0.2;;
2569;Mannen;50 jaar;Standaardfout;2013;;0.3;0.3;0.3;0.4;0.4;0.4;0.3;;
2570;Mannen;50 jaar;Standaardfout;2014;;0.4;0.3;0.3;0.4;0.3;0.3;0.2;0.4;0.3
2571;Mannen;50 jaar;Standaardfout;2015;;0.4;0.4;0.3;0.4;0.3;0.3;0.2;0.4;0.2
2572;Mannen;50 jaar;Standaardfout;2016;;0.4;0.3;0.2;0.4;0.3;0.3;0.2;0.4;0.2
2573;Mannen;50 jaar;Standaardfout;2017;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2574;Mannen;50 jaar;Standaardfout;2018;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2575;Mannen;50 jaar;Standaardfout;2019;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.4;0.2
2576;Mannen;50 jaar;Standaardfout;2020;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2577;Mannen;50 jaar;Standaardfout;2021;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2578;Mannen;50 jaar;Standaardfout;2022;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2579;Mannen;50 jaar;Standaardfout;2023;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2580;Mannen;55 jaar;Waarde;1981;21.81;13.9;;;;12.1;;;;
2581;Mannen;55 jaar;Waarde;1982;21.82;13.1;;;;11.3;;;;
2582;Mannen;55 jaar;Waarde;1983;21.89;13.5;15.6;;;11.1;;;;
2583;Mannen;55 jaar;Waarde;1984;21.96;13.2;15.6;;;11.1;;;;
2584;Mannen;55 jaar;Waarde;1985;21.9;13.9;15.8;;;10.7;;;;
2585;Mannen;55 jaar;Waarde;1986;21.94;14.0;15.9;;;10.7;;;;
2586;Mannen;55 jaar;Waarde;1987;22.26;14.3;16.0;;;11.0;;;;
2587;Mannen;55 jaar;Waarde;1988;22.38;14.2;16.2;;;10.6;;;;
2588;Mannen;55 jaar;Waarde;1989;22.28;13.8;16.5;;;10.3;;;;
2589;Mannen;55 jaar;Waarde;1990;22.5;14.5;16.5;;;10.8;;;;
2590;Mannen;55 jaar;Waarde;1991;22.66;13.1;16.7;;;9.9;;;;
2591;Mannen;55 jaar;Waarde;1992;22.86;13.8;16.5;;;10.0;;;;
2592;Mannen;55 jaar;Waarde;1993;22.55;14.0;16.3;;;10.2;;;;
2593;Mannen;55 jaar;Waarde;1994;23.01;14.5;16.6;;;10.0;;;;
2594;Mannen;55 jaar;Waarde;1995;23.02;14.1;16.2;;;9.5;;;;
2595;Mannen;55 jaar;Waarde;1996;23.08;15.0;18.2;;;9.3;;;;
2596;Mannen;55 jaar;Waarde;1997;23.41;14.5;18.2;;;8.9;;;;
2597;Mannen;55 jaar;Waarde;1998;23.48;14.8;18.4;;;9.8;;;;
2598;Mannen;55 jaar;Waarde;1999;23.6;14.6;18.6;;;9.3;;;;
2599;Mannen;55 jaar;Waarde;2000;23.77;15.1;18.5;;;9.0;;;;
2600;Mannen;55 jaar;Waarde;2001;24.04;15.1;18.2;20.5;10.3;8.8;10.3;20.8;;
2601;Mannen;55 jaar;Waarde;2002;24.12;15.2;18.4;20.6;9.9;8.2;10.2;21.9;;
2602;Mannen;55 jaar;Waarde;2003;24.36;15.5;19.0;21.1;10.6;8.9;10.8;21.9;;
2603;Mannen;55 jaar;Waarde;2004;24.84;15.5;18.5;21.1;10.2;8.2;9.7;22.5;;
2604;Mannen;55 jaar;Waarde;2005;25.07;16.3;19.7;22.0;10.5;7.9;9.8;23.0;;
2605;Mannen;55 jaar;Waarde;2006;25.43;16.3;19.3;21.8;10.1;7.9;9.6;23.0;;
2606;Mannen;55 jaar;Waarde;2007;25.71;17.3;20.3;22.5;10.4;7.9;9.9;23.3;;
2607;Mannen;55 jaar;Waarde;2008;26.0;16.4;19.8;23.0;11.2;7.7;10.5;23.8;;
2608;Mannen;55 jaar;Waarde;2009;26.15;17.9;20.3;23.0;11.0;7.6;10.1;24.1;;
2609;Mannen;55 jaar;Waarde;2010;26.33;17.2;20.2;22.9;10.7;8.5;10.7;23.9;;
2610;Mannen;55 jaar;Waarde;2011;26.73;16.9;20.9;23.6;10.4;7.2;9.3;24.3;;
2611;Mannen;55 jaar;Waarde;2012;26.69;17.1;21.3;23.7;11.3;8.1;10.0;24.2;;
2612;Mannen;55 jaar;Waarde;2013;26.88;17.2;20.7;23.6;10.5;8.0;9.9;24.1;;
2613;Mannen;55 jaar;Waarde;2014;27.34;17.5;21.1;23.1;13.0;7.1;9.3;25.0;14.9;23.8
2614;Mannen;55 jaar;Waarde;2015;27.13;17.6;21.2;23.7;13.1;7.0;9.3;25.0;15.5;23.7
2615;Mannen;55 jaar;Waarde;2016;27.26;18.1;21.7;24.0;12.9;7.6;9.7;25.3;15.6;24.0
2616;Mannen;55 jaar;Waarde;2017;27.51;18.2;22.1;24.2;13.9;7.5;9.8;25.6;15.6;24.8
2617;Mannen;55 jaar;Waarde;2018;27.55;17.7;22.0;24.2;12.9;7.5;9.9;24.6;15.9;24.9
2618;Mannen;55 jaar;Waarde;2019;27.84;18.3;22.2;24.8;12.6;7.1;9.6;25.3;14.8;25.3
2619;Mannen;55 jaar;Waarde;2020;27.13;19.1;21.9;24.0;12.3;6.9;9.2;24.8;15.2;24.6
2620;Mannen;55 jaar;Waarde;2021;27.11;18.8;22.3;24.2;12.8;7.7;9.7;24.4;14.8;25.2
2621;Mannen;55 jaar;Waarde;2022;27.59;17.9;22.4;24.8;12.6;7.4;9.4;25.1;14.3;24.7
2622;Mannen;55 jaar;Waarde;2023;27.79;18.5;22.4;25.0;12.7;7.3;9.1;25.4;15.0;25.3
2623;Mannen;55 jaar;Standaardfout;1981;;0.3;;;;0.3;;;;
2624;Mannen;55 jaar;Standaardfout;1982;;0.4;;;;0.3;;;;
2625;Mannen;55 jaar;Standaardfout;1983;;0.5;0.3;;;0.5;;;;
2626;Mannen;55 jaar;Standaardfout;1984;;0.4;0.3;;;0.3;;;;
2627;Mannen;55 jaar;Standaardfout;1985;;0.4;0.3;;;0.4;;;;
2628;Mannen;55 jaar;Standaardfout;1986;;0.5;0.3;;;0.5;;;;
2629;Mannen;55 jaar;Standaardfout;1987;;0.4;0.3;;;0.4;;;;
2630;Mannen;55 jaar;Standaardfout;1988;;0.4;0.3;;;0.4;;;;
2631;Mannen;55 jaar;Standaardfout;1989;;0.4;0.3;;;0.4;;;;
2632;Mannen;55 jaar;Standaardfout;1990;;0.4;0.4;;;0.4;;;;
2633;Mannen;55 jaar;Standaardfout;1991;;0.4;0.4;;;0.4;;;;
2634;Mannen;55 jaar;Standaardfout;1992;;0.4;0.4;;;0.4;;;;
2635;Mannen;55 jaar;Standaardfout;1993;;0.4;0.4;;;0.4;;;;
2636;Mannen;55 jaar;Standaardfout;1994;;0.4;0.4;;;0.4;;;;
2637;Mannen;55 jaar;Standaardfout;1995;;0.4;0.3;;;0.4;;;;
2638;Mannen;55 jaar;Standaardfout;1996;;0.4;0.3;;;0.4;;;;
2639;Mannen;55 jaar;Standaardfout;1997;;0.4;0.3;;;0.4;;;;
2640;Mannen;55 jaar;Standaardfout;1998;;0.4;0.4;;;0.4;;;;
2641;Mannen;55 jaar;Standaardfout;1999;;0.4;0.4;;;0.4;;;;
2642;Mannen;55 jaar;Standaardfout;2000;;0.4;0.3;;;0.4;;;;
2643;Mannen;55 jaar;Standaardfout;2001;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2644;Mannen;55 jaar;Standaardfout;2002;;0.4;0.4;0.3;0.4;0.4;0.4;0.2;;
2645;Mannen;55 jaar;Standaardfout;2003;;0.4;0.3;0.3;0.4;0.4;0.4;0.2;;
2646;Mannen;55 jaar;Standaardfout;2004;;0.4;0.3;0.3;0.3;0.4;0.4;0.2;;
2647;Mannen;55 jaar;Standaardfout;2005;;0.4;0.3;0.3;0.4;0.4;0.4;0.2;;
2648;Mannen;55 jaar;Standaardfout;2006;;0.4;0.4;0.3;0.4;0.4;0.4;0.2;;
2649;Mannen;55 jaar;Standaardfout;2007;;0.4;0.4;0.3;0.4;0.4;0.4;0.3;;
2650;Mannen;55 jaar;Standaardfout;2008;;0.4;0.4;0.3;0.4;0.4;0.4;0.2;;
2651;Mannen;55 jaar;Standaardfout;2009;;0.4;0.4;0.3;0.4;0.3;0.4;0.2;;
2652;Mannen;55 jaar;Standaardfout;2010;;0.3;0.3;0.3;0.3;0.3;0.3;0.2;;
2653;Mannen;55 jaar;Standaardfout;2011;;0.3;0.3;0.3;0.3;0.3;0.3;0.2;;
2654;Mannen;55 jaar;Standaardfout;2012;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;;
2655;Mannen;55 jaar;Standaardfout;2013;;0.3;0.3;0.3;0.4;0.3;0.4;0.2;;
2656;Mannen;55 jaar;Standaardfout;2014;;0.3;0.3;0.3;0.3;0.3;0.3;0.2;0.3;0.3
2657;Mannen;55 jaar;Standaardfout;2015;;0.3;0.3;0.3;0.4;0.3;0.3;0.2;0.3;0.2
2658;Mannen;55 jaar;Standaardfout;2016;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.4;0.2
2659;Mannen;55 jaar;Standaardfout;2017;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2660;Mannen;55 jaar;Standaardfout;2018;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2661;Mannen;55 jaar;Standaardfout;2019;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2662;Mannen;55 jaar;Standaardfout;2020;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2663;Mannen;55 jaar;Standaardfout;2021;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2664;Mannen;55 jaar;Standaardfout;2022;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2665;Mannen;55 jaar;Standaardfout;2023;;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.3;0.2
2666;Mannen;60 jaar;Waarde;1981;17.88;11.4;;;;9.2;;;;
2667;Mannen;60 jaar;Waarde;1982;17.89;10.6;;;;8.1;;;;
2668;Mannen;60 jaar;Waarde;1983;17.95;10.8;12.3;;;8.1;;;;
2669;Mannen;60 jaar;Waarde;1984;18.0;10.6;12.4;;;8.4;;;;
2670;Mannen;60 jaar;Waarde;1985;17.95;11.3;12.6;;;8.2;;;;
2671;Mannen;60 jaar;Waarde;1986;17.96;11.4;12.7;;;8.2;;;;
2672;Mannen;60 jaar;Waarde;1987;18.29;11.6;12.8;;;8.2;;;;
2673;Mannen;60 jaar;Waarde;1988;18.33;11.3;12.9;;;7.8;;;;
2674;Mannen;60 jaar;Waarde;1989;18.28;11.1;13.2;;;7.4;;;;
2675;Mannen;60 jaar;Waarde;1990;18.46;12.1;13.3;;;8.4;;;;
2676;Mannen;60 jaar;Waarde;1991;18.56;10.5;13.6;;;7.5;;;;
2677;Mannen;60 jaar;Waarde;1992;18.74;11.2;13.2;;;7.6;;;;
2678;Mannen;60 jaar;Waarde;1993;18.44;11.2;12.9;;;7.6;;;;
2679;Mannen;60 jaar;Waarde;1994;18.87;11.6;13.4;;;7.5;;;;
2680;Mannen;60 jaar;Waarde;1995;18.85;11.3;13.0;;;7.2;;;;
2681;Mannen;60 jaar;Waarde;1996;18.9;12.1;14.6;;;6.8;;;;
2682;Mannen;60 jaar;Waarde;1997;19.24;11.5;14.7;;;6.5;;;;
2683;Mannen;60 jaar;Waarde;1998;19.26;11.8;14.4;;;7.4;;;;
2684;Mannen;60 jaar;Waarde;1999;19.4;11.6;14.8;;;6.9;;;;
2685;Mannen;60 jaar;Waarde;2000;19.6;12.2;15.0;;;6.9;;;;
2686;Mannen;60 jaar;Waarde;2001;19.84;12.1;14.5;16.6;7.7;6.5;7.7;17.1;;
2687;Mannen;60 jaar;Waarde;2002;19.91;12.3;14.6;16.6;7.5;6.4;8.0;18.2;;
