ID;Woonplaatsen;Woonplaatscode_1;Naam_2;Code_3;Naam_4;Code_5;Naam_6;Code_7
674;'t Goy;2054;Houten                             ;GM0321    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
675;Graauw;3094;Hulst                              ;GM0677    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
676;Grafhorst;2896;Kampen                             ;GM0166    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
677;Graft;1903;Alkmaar                            ;GM0361    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
678;Gramsbergen;1549;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
679;Grashoek;3440;Peel en Maas                       ;GM1894    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
680;Grathem;2943;Leudal                             ;GM1640    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
681;Grave;3197;Grave                              ;GM0786    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
682;'s-Graveland;3000;Wijdemeren                         ;GM1696    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
683;'s-Gravendeel;2380;Binnenmaas                         ;GM0585    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
684;'s-Gravenhage;1245;'s-Gravenhage                      ;GM0518    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
685;'s Gravenmoer;2800;Dongen                             ;GM0766    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
686;'s-Gravenpolder;1263;Borsele                            ;GM0654    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
687;'s-Gravenzande;2662;Westland                           ;GM1783    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
688;Greonterp;2406;Súdwest-Fryslân                    ;GM1900    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
689;Grevenbicht;2812;Sittard-Geleen                     ;GM1883    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
690;Griendtsveen;1029;Horst aan de Maas                  ;GM1507    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
691;Grijpskerk;2118;Zuidhorn                           ;GM0056    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
692;Grijpskerke;2778;Veere                              ;GM0717    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
693;Groede;2967;Sluis                              ;GM1714    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
694;Groenekan;2937;De Bilt                            ;GM0310    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
695;Groeningen;1216;Boxmeer                            ;GM0756    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
696;Groenlo;2224;Oost Gelre                         ;GM1586    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
697;Groesbeek;2291;Groesbeek                          ;GM0241    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
698;Groessen;2097;Duiven                             ;GM0226    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
699;Groet;3044;Bergen (NH.)                       ;GM0373    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
700;De Groeve;2924;Tynaarlo                           ;GM1730    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
701;Grolloo;1169;Aa en Hunze                        ;GM1680    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
702;Groningen;1070;Groningen                          ;GM0014    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
703;Gronsveld;1701;Eijsden-Margraten                  ;GM1903    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
704;Groot-Ammers;1806;Molenwaard                         ;GM1927    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
705;Grootebroek;1103;Stede Broec                        ;GM0532    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
706;Grootegast;2175;Grootegast                         ;GM0015    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
707;Grootschermer;1887;Alkmaar                            ;GM0361    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
708;Grou;3602;Leeuwarden                         ;GM0080    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
709;Grubbenvorst;1030;Horst aan de Maas                  ;GM1507    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
710;Gulpen;1225;Gulpen-Wittem                      ;GM1729    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
711;Guttecoven;2813;Sittard-Geleen                     ;GM1883    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
712;Gytsjerk;2444;Tytsjerksteradiel                  ;GM0737    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
713;Haaften;3360;Neerijnen                          ;GM0304    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
714;Haaksbergen;2347;Haaksbergen                        ;GM0158    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
715;Haalderen;3136;Lingewaard                         ;GM1705    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
716;'t Haantje;2164;Coevorden                          ;GM0109    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
717;Haaren;1427;Haaren                             ;GM0788    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
718;Haarle;1040;Hellendoorn                        ;GM0163    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
719;Haarle;1286;Tubbergen                          ;GM0183    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
720;Haarlem;2907;Haarlem                            ;GM0392    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
721;Haarlemmerliede;2641;Haarlemmerliede en Spaarnwoude     ;GM0393    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
722;Haarlo;1660;Berkelland                         ;GM1859    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
723;Haarsteeg;3500;Heusden                            ;GM0797    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
724;Haarzuilens;3298;Utrecht                            ;GM0344    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
725;Haastrecht;2387;Krimpenerwaard                     ;GM1931    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
726;Haelen;2944;Leudal                             ;GM1640    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
727;Hagestein;2841;Vianen                             ;GM0620    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
728;Haghorst;1310;Hilvarenbeek                       ;GM0798    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
729;Haler;2945;Leudal                             ;GM1640    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
730;Halfweg;2643;Haarlemmerliede en Spaarnwoude     ;GM0393    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
731;Hall;1113;Brummen                            ;GM0213    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
732;Halle;3575;Bronckhorst                        ;GM1876    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
733;Hallum;3203;Ferwerderadiel                     ;GM1722    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
734;Halsteren;1938;Bergen op Zoom                     ;GM0748    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
735;Den Ham;3321;Twenterand                         ;GM1700    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
736;Den Ham;2116;Zuidhorn                           ;GM0056    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
737;Handel;2092;Gemert-Bakel                       ;GM1652    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
738;Hank;2215;Werkendam                          ;GM0870    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
739;Hansweert;3461;Reimerswaal                        ;GM0703    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
740;Hantum;3395;Dongeradeel                        ;GM0058    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
741;Hantumeruitburen;3396;Dongeradeel                        ;GM0058    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
742;Hantumhuizen;3397;Dongeradeel                        ;GM0058    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
743;Hapert;1065;Bladel                             ;GM1728    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
744;Haps;1451;Cuijk                              ;GM1684    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
745;Harbrinkhoek;1287;Tubbergen                          ;GM0183    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
746;'t Harde;1845;Elburg                             ;GM0230    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
747;Hardenberg;3608;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
748;Harderwijk;3222;Harderwijk                         ;GM0243    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
749;Hardinxveld-Giessendam;3031;Hardinxveld-Giessendam             ;GM0523    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
750;Haren;3253;Oss                                ;GM0828    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
751;Haren Gn;1266;Haren                              ;GM0017    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
752;Harfsen;1339;Lochem                             ;GM0262    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
753;Harich;1676;De Friese Meren                    ;GM1921    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
754;Haringhuizen;2515;Hollands Kroon                     ;GM1911    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
755;Harkema;3178;Achtkarspelen                      ;GM0059    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
756;Harkstede;1349;Slochteren                         ;GM0040    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
757;Harlingen;2891;Harlingen                          ;GM0072    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
758;Harmelen;1072;Woerden                            ;GM0632    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
759;Harreveld;2228;Oost Gelre                         ;GM1586    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
760;Harskamp;2768;Ede                                ;GM0228    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
761;Hartwerd;2310;Súdwest-Fryslân                    ;GM1900    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
762;Haskerdijken;2490;Heerenveen                         ;GM0074    ;Friesland                ;PV21      ;Noord-Nederland          ;LD01      
