ID;Emissiebronnen;EmissiesNaarLucht;Perioden;EmissiesNaarLucht_1
2779;17 Papierindustrie;NMVOS;2021;0.2
2780;17 Papierindustrie;NMVOS;2022;0.2
2781;17 Papierindustrie;NMVOS;2023;0.2
2782;17 Papierindustrie;PM10 (fijn stof);1990;0.4
2783;17 Papierindustrie;PM10 (fijn stof);1995;0.4
2784;17 Papierindustrie;PM10 (fijn stof);2000;0.4
2785;17 Papierindustrie;PM10 (fijn stof);2001;0.4
2786;17 Papierindustrie;PM10 (fijn stof);2002;0.4
2787;17 Papierindustrie;PM10 (fijn stof);2003;0.4
2788;17 Papierindustrie;PM10 (fijn stof);2004;0.4
2789;17 Papierindustrie;PM10 (fijn stof);2005;0.3
2790;17 Papierindustrie;PM10 (fijn stof);2006;0.3
2791;17 Papierindustrie;PM10 (fijn stof);2007;0.3
2792;17 Papierindustrie;PM10 (fijn stof);2008;0.3
2793;17 Papierindustrie;PM10 (fijn stof);2009;0.3
2794;17 Papierindustrie;PM10 (fijn stof);2010;0.3
2795;17 Papierindustrie;PM10 (fijn stof);2011;0.3
2796;17 Papierindustrie;PM10 (fijn stof);2012;0.3
2797;17 Papierindustrie;PM10 (fijn stof);2013;0.3
2798;17 Papierindustrie;PM10 (fijn stof);2014;0.3
2799;17 Papierindustrie;PM10 (fijn stof);2015;0.3
2800;17 Papierindustrie;PM10 (fijn stof);2016;0.3
2801;17 Papierindustrie;PM10 (fijn stof);2017;0.3
2802;17 Papierindustrie;PM10 (fijn stof);2018;0.4
2803;17 Papierindustrie;PM10 (fijn stof);2019;0.4
2804;17 Papierindustrie;PM10 (fijn stof);2020;0.4
2805;17 Papierindustrie;PM10 (fijn stof);2021;0.4
2806;17 Papierindustrie;PM10 (fijn stof);2022;0.4
2807;17 Papierindustrie;PM10 (fijn stof);2023;0.3
2808;17 Papierindustrie;PM2.5 (fijn stof);1990;0.2
2809;17 Papierindustrie;PM2.5 (fijn stof);1995;0.1
2810;17 Papierindustrie;PM2.5 (fijn stof);2000;0.1
2811;17 Papierindustrie;PM2.5 (fijn stof);2001;0.1
2812;17 Papierindustrie;PM2.5 (fijn stof);2002;0.1
2813;17 Papierindustrie;PM2.5 (fijn stof);2003;0.1
2814;17 Papierindustrie;PM2.5 (fijn stof);2004;0.1
2815;17 Papierindustrie;PM2.5 (fijn stof);2005;0.1
2816;17 Papierindustrie;PM2.5 (fijn stof);2006;0.1
2817;17 Papierindustrie;PM2.5 (fijn stof);2007;0.1
2818;17 Papierindustrie;PM2.5 (fijn stof);2008;0.1
2819;17 Papierindustrie;PM2.5 (fijn stof);2009;0.1
2820;17 Papierindustrie;PM2.5 (fijn stof);2010;0.1
2821;17 Papierindustrie;PM2.5 (fijn stof);2011;0.1
2822;17 Papierindustrie;PM2.5 (fijn stof);2012;0.1
2823;17 Papierindustrie;PM2.5 (fijn stof);2013;0.1
2824;17 Papierindustrie;PM2.5 (fijn stof);2014;0.1
2825;17 Papierindustrie;PM2.5 (fijn stof);2015;0.1
2826;17 Papierindustrie;PM2.5 (fijn stof);2016;0.1
2827;17 Papierindustrie;PM2.5 (fijn stof);2017;0.1
2828;17 Papierindustrie;PM2.5 (fijn stof);2018;0.1
2829;17 Papierindustrie;PM2.5 (fijn stof);2019;0.1
2830;17 Papierindustrie;PM2.5 (fijn stof);2020;0.1
2831;17 Papierindustrie;PM2.5 (fijn stof);2021;0.1
2832;17 Papierindustrie;PM2.5 (fijn stof);2022;0.1
2833;17 Papierindustrie;PM2.5 (fijn stof);2023;0.1
2834;17 Papierindustrie;Koolmonoxide (CO);1990;1.0
2835;17 Papierindustrie;Koolmonoxide (CO);1995;1.5
2836;17 Papierindustrie;Koolmonoxide (CO);2000;1.4
2837;17 Papierindustrie;Koolmonoxide (CO);2001;1.4
2838;17 Papierindustrie;Koolmonoxide (CO);2002;2.2
2839;17 Papierindustrie;Koolmonoxide (CO);2003;2.2
2840;17 Papierindustrie;Koolmonoxide (CO);2004;2.2
2841;17 Papierindustrie;Koolmonoxide (CO);2005;2.3
2842;17 Papierindustrie;Koolmonoxide (CO);2006;1.7
2843;17 Papierindustrie;Koolmonoxide (CO);2007;1.7
2844;17 Papierindustrie;Koolmonoxide (CO);2008;1.5
2845;17 Papierindustrie;Koolmonoxide (CO);2009;1.6
2846;17 Papierindustrie;Koolmonoxide (CO);2010;1.6
2847;17 Papierindustrie;Koolmonoxide (CO);2011;1.5
2848;17 Papierindustrie;Koolmonoxide (CO);2012;1.5
2849;17 Papierindustrie;Koolmonoxide (CO);2013;1.4
2850;17 Papierindustrie;Koolmonoxide (CO);2014;1.3
2851;17 Papierindustrie;Koolmonoxide (CO);2015;1.3
2852;17 Papierindustrie;Koolmonoxide (CO);2016;1.2
2853;17 Papierindustrie;Koolmonoxide (CO);2017;0.9
2854;17 Papierindustrie;Koolmonoxide (CO);2018;0.9
2855;17 Papierindustrie;Koolmonoxide (CO);2019;1.1
2856;17 Papierindustrie;Koolmonoxide (CO);2020;1.1
2857;17 Papierindustrie;Koolmonoxide (CO);2021;1.1
2858;17 Papierindustrie;Koolmonoxide (CO);2022;0.8
2859;17 Papierindustrie;Koolmonoxide (CO);2023;0.5
2860;18 Grafische industrie;Kooldioxide (CO2);1990;0.0
2861;18 Grafische industrie;Kooldioxide (CO2);1995;200.0
2862;18 Grafische industrie;Kooldioxide (CO2);2000;200.0
2863;18 Grafische industrie;Kooldioxide (CO2);2001;200.0
2864;18 Grafische industrie;Kooldioxide (CO2);2002;200.0
2865;18 Grafische industrie;Kooldioxide (CO2);2003;200.0
2866;18 Grafische industrie;Kooldioxide (CO2);2004;200.0
2867;18 Grafische industrie;Kooldioxide (CO2);2005;200.0
2868;18 Grafische industrie;Kooldioxide (CO2);2006;100.0
2869;18 Grafische industrie;Kooldioxide (CO2);2007;200.0
2870;18 Grafische industrie;Kooldioxide (CO2);2008;200.0
2871;18 Grafische industrie;Kooldioxide (CO2);2009;100.0
2872;18 Grafische industrie;Kooldioxide (CO2);2010;100.0
2873;18 Grafische industrie;Kooldioxide (CO2);2011;100.0
2874;18 Grafische industrie;Kooldioxide (CO2);2012;100.0
2875;18 Grafische industrie;Kooldioxide (CO2);2013;100.0
2876;18 Grafische industrie;Kooldioxide (CO2);2014;100.0
2877;18 Grafische industrie;Kooldioxide (CO2);2015;100.0
2878;18 Grafische industrie;Kooldioxide (CO2);2016;100.0
2879;18 Grafische industrie;Kooldioxide (CO2);2017;100.0
2880;18 Grafische industrie;Kooldioxide (CO2);2018;0.0
2881;18 Grafische industrie;Kooldioxide (CO2);2019;0.0
2882;18 Grafische industrie;Kooldioxide (CO2);2020;0.0
2883;18 Grafische industrie;Kooldioxide (CO2);2021;0.0
2884;18 Grafische industrie;Kooldioxide (CO2);2022;0.0
2885;18 Grafische industrie;Kooldioxide (CO2);2023;0.0
2886;18 Grafische industrie;Methaan (CH4);1990;0.0
2887;18 Grafische industrie;Methaan (CH4);1995;0.0
2888;18 Grafische industrie;Methaan (CH4);2000;0.0
2889;18 Grafische industrie;Methaan (CH4);2001;0.0
2890;18 Grafische industrie;Methaan (CH4);2002;0.0
2891;18 Grafische industrie;Methaan (CH4);2003;0.0
2892;18 Grafische industrie;Methaan (CH4);2004;0.0
2893;18 Grafische industrie;Methaan (CH4);2005;0.0
2894;18 Grafische industrie;Methaan (CH4);2006;0.0
2895;18 Grafische industrie;Methaan (CH4);2007;0.0
2896;18 Grafische industrie;Methaan (CH4);2008;0.0
2897;18 Grafische industrie;Methaan (CH4);2009;0.0
2898;18 Grafische industrie;Methaan (CH4);2010;0.0
2899;18 Grafische industrie;Methaan (CH4);2011;0.0
2900;18 Grafische industrie;Methaan (CH4);2012;0.0
2901;18 Grafische industrie;Methaan (CH4);2013;0.0
2902;18 Grafische industrie;Methaan (CH4);2014;0.0
2903;18 Grafische industrie;Methaan (CH4);2015;0.0
2904;18 Grafische industrie;Methaan (CH4);2016;0.0
2905;18 Grafische industrie;Methaan (CH4);2017;0.0
2906;18 Grafische industrie;Methaan (CH4);2018;0.0
2907;18 Grafische industrie;Methaan (CH4);2019;0.0
2908;18 Grafische industrie;Methaan (CH4);2020;0.0
2909;18 Grafische industrie;Methaan (CH4);2021;0.0
2910;18 Grafische industrie;Methaan (CH4);2022;0.0
2911;18 Grafische industrie;Methaan (CH4);2023;0.0
2912;18 Grafische industrie;Distikstofoxide (N20);1990;0.0
2913;18 Grafische industrie;Distikstofoxide (N20);1995;0.0
2914;18 Grafische industrie;Distikstofoxide (N20);2000;0.0
2915;18 Grafische industrie;Distikstofoxide (N20);2001;0.0
2916;18 Grafische industrie;Distikstofoxide (N20);2002;0.0
2917;18 Grafische industrie;Distikstofoxide (N20);2003;0.0
2918;18 Grafische industrie;Distikstofoxide (N20);2004;0.0
2919;18 Grafische industrie;Distikstofoxide (N20);2005;0.0
2920;18 Grafische industrie;Distikstofoxide (N20);2006;0.0
2921;18 Grafische industrie;Distikstofoxide (N20);2007;0.0
2922;18 Grafische industrie;Distikstofoxide (N20);2008;0.0
2923;18 Grafische industrie;Distikstofoxide (N20);2009;0.0
2924;18 Grafische industrie;Distikstofoxide (N20);2010;0.0
2925;18 Grafische industrie;Distikstofoxide (N20);2011;0.0
2926;18 Grafische industrie;Distikstofoxide (N20);2012;0.0
2927;18 Grafische industrie;Distikstofoxide (N20);2013;0.0
2928;18 Grafische industrie;Distikstofoxide (N20);2014;0.0
2929;18 Grafische industrie;Distikstofoxide (N20);2015;0.0
2930;18 Grafische industrie;Distikstofoxide (N20);2016;0.0
2931;18 Grafische industrie;Distikstofoxide (N20);2017;0.0
2932;18 Grafische industrie;Distikstofoxide (N20);2018;0.0
2933;18 Grafische industrie;Distikstofoxide (N20);2019;0.0
2934;18 Grafische industrie;Distikstofoxide (N20);2020;0.0
2935;18 Grafische industrie;Distikstofoxide (N20);2021;0.0
2936;18 Grafische industrie;Distikstofoxide (N20);2022;0.0
2937;18 Grafische industrie;Distikstofoxide (N20);2023;0.0
2938;18 Grafische industrie;Ammoniak (NH3);1990;0.0
2939;18 Grafische industrie;Ammoniak (NH3);1995;0.0
2940;18 Grafische industrie;Ammoniak (NH3);2000;0.0
2941;18 Grafische industrie;Ammoniak (NH3);2001;0.0
2942;18 Grafische industrie;Ammoniak (NH3);2002;0.0
2943;18 Grafische industrie;Ammoniak (NH3);2003;0.0
2944;18 Grafische industrie;Ammoniak (NH3);2004;0.0
2945;18 Grafische industrie;Ammoniak (NH3);2005;0.0
2946;18 Grafische industrie;Ammoniak (NH3);2006;0.0
2947;18 Grafische industrie;Ammoniak (NH3);2007;0.0
2948;18 Grafische industrie;Ammoniak (NH3);2008;0.0
2949;18 Grafische industrie;Ammoniak (NH3);2009;0.0
2950;18 Grafische industrie;Ammoniak (NH3);2010;0.0
2951;18 Grafische industrie;Ammoniak (NH3);2011;0.0
2952;18 Grafische industrie;Ammoniak (NH3);2012;0.0
2953;18 Grafische industrie;Ammoniak (NH3);2013;0.0
2954;18 Grafische industrie;Ammoniak (NH3);2014;0.0
2955;18 Grafische industrie;Ammoniak (NH3);2015;0.0
2956;18 Grafische industrie;Ammoniak (NH3);2016;0.0
2957;18 Grafische industrie;Ammoniak (NH3);2017;0.0
2958;18 Grafische industrie;Ammoniak (NH3);2018;0.0
2959;18 Grafische industrie;Ammoniak (NH3);2019;0.0
2960;18 Grafische industrie;Ammoniak (NH3);2020;0.0
2961;18 Grafische industrie;Ammoniak (NH3);2021;0.0
2962;18 Grafische industrie;Ammoniak (NH3);2022;0.0
2963;18 Grafische industrie;Ammoniak (NH3);2023;0.0
2964;18 Grafische industrie;Stikstofoxiden (NOx);1990;0.0
2965;18 Grafische industrie;Stikstofoxiden (NOx);1995;0.1
2966;18 Grafische industrie;Stikstofoxiden (NOx);2000;0.1
2967;18 Grafische industrie;Stikstofoxiden (NOx);2001;0.1
2968;18 Grafische industrie;Stikstofoxiden (NOx);2002;0.2
2969;18 Grafische industrie;Stikstofoxiden (NOx);2003;0.1
2970;18 Grafische industrie;Stikstofoxiden (NOx);2004;0.1
2971;18 Grafische industrie;Stikstofoxiden (NOx);2005;0.1
2972;18 Grafische industrie;Stikstofoxiden (NOx);2006;0.1
2973;18 Grafische industrie;Stikstofoxiden (NOx);2007;0.1
2974;18 Grafische industrie;Stikstofoxiden (NOx);2008;0.1
2975;18 Grafische industrie;Stikstofoxiden (NOx);2009;0.1
2976;18 Grafische industrie;Stikstofoxiden (NOx);2010;0.1
2977;18 Grafische industrie;Stikstofoxiden (NOx);2011;0.1
2978;18 Grafische industrie;Stikstofoxiden (NOx);2012;0.1
2979;18 Grafische industrie;Stikstofoxiden (NOx);2013;0.0
2980;18 Grafische industrie;Stikstofoxiden (NOx);2014;0.0
2981;18 Grafische industrie;Stikstofoxiden (NOx);2015;0.0
2982;18 Grafische industrie;Stikstofoxiden (NOx);2016;0.0
2983;18 Grafische industrie;Stikstofoxiden (NOx);2017;0.0
2984;18 Grafische industrie;Stikstofoxiden (NOx);2018;0.0
2985;18 Grafische industrie;Stikstofoxiden (NOx);2019;0.0
2986;18 Grafische industrie;Stikstofoxiden (NOx);2020;0.0
2987;18 Grafische industrie;Stikstofoxiden (NOx);2021;0.0
2988;18 Grafische industrie;Stikstofoxiden (NOx);2022;0.0
2989;18 Grafische industrie;Stikstofoxiden (NOx);2023;0.0
2990;18 Grafische industrie;Zwaveldioxide (SO2);1990;0.0
2991;18 Grafische industrie;Zwaveldioxide (SO2);1995;0.0
2992;18 Grafische industrie;Zwaveldioxide (SO2);2000;0.0
2993;18 Grafische industrie;Zwaveldioxide (SO2);2001;0.0
2994;18 Grafische industrie;Zwaveldioxide (SO2);2002;0.0
2995;18 Grafische industrie;Zwaveldioxide (SO2);2003;0.0
2996;18 Grafische industrie;Zwaveldioxide (SO2);2004;0.0
2997;18 Grafische industrie;Zwaveldioxide (SO2);2005;0.0
2998;18 Grafische industrie;Zwaveldioxide (SO2);2006;0.0
2999;18 Grafische industrie;Zwaveldioxide (SO2);2007;0.0
3000;18 Grafische industrie;Zwaveldioxide (SO2);2008;0.0
3001;18 Grafische industrie;Zwaveldioxide (SO2);2009;0.0
3002;18 Grafische industrie;Zwaveldioxide (SO2);2010;0.0
3003;18 Grafische industrie;Zwaveldioxide (SO2);2011;0.0
3004;18 Grafische industrie;Zwaveldioxide (SO2);2012;0.0
3005;18 Grafische industrie;Zwaveldioxide (SO2);2013;0.0
3006;18 Grafische industrie;Zwaveldioxide (SO2);2014;0.0
3007;18 Grafische industrie;Zwaveldioxide (SO2);2015;0.0
3008;18 Grafische industrie;Zwaveldioxide (SO2);2016;0.0
3009;18 Grafische industrie;Zwaveldioxide (SO2);2017;0.0
3010;18 Grafische industrie;Zwaveldioxide (SO2);2018;0.0
3011;18 Grafische industrie;Zwaveldioxide (SO2);2019;0.0
3012;18 Grafische industrie;Zwaveldioxide (SO2);2020;0.0
3013;18 Grafische industrie;Zwaveldioxide (SO2);2021;0.0
3014;18 Grafische industrie;Zwaveldioxide (SO2);2022;0.0
3015;18 Grafische industrie;Zwaveldioxide (SO2);2023;0.0
3016;18 Grafische industrie;NMVOS;1990;14.4
3017;18 Grafische industrie;NMVOS;1995;14.4
3018;18 Grafische industrie;NMVOS;2000;11.6
3019;18 Grafische industrie;NMVOS;2001;8.2
3020;18 Grafische industrie;NMVOS;2002;7.8
3021;18 Grafische industrie;NMVOS;2003;5.8
3022;18 Grafische industrie;NMVOS;2004;5.7
3023;18 Grafische industrie;NMVOS;2005;5.6
3024;18 Grafische industrie;NMVOS;2006;4.9
3025;18 Grafische industrie;NMVOS;2007;4.5
3026;18 Grafische industrie;NMVOS;2008;4.2
3027;18 Grafische industrie;NMVOS;2009;4.0
3028;18 Grafische industrie;NMVOS;2010;3.8
3029;18 Grafische industrie;NMVOS;2011;3.5
3030;18 Grafische industrie;NMVOS;2012;3.7
3031;18 Grafische industrie;NMVOS;2013;4.0
3032;18 Grafische industrie;NMVOS;2014;3.5
3033;18 Grafische industrie;NMVOS;2015;3.4
3034;18 Grafische industrie;NMVOS;2016;3.4
3035;18 Grafische industrie;NMVOS;2017;3.5
3036;18 Grafische industrie;NMVOS;2018;3.4
3037;18 Grafische industrie;NMVOS;2019;2.8
3038;18 Grafische industrie;NMVOS;2020;2.5
3039;18 Grafische industrie;NMVOS;2021;2.7
3040;18 Grafische industrie;NMVOS;2022;2.6
3041;18 Grafische industrie;NMVOS;2023;2.3
3042;18 Grafische industrie;PM10 (fijn stof);1990;0.0
3043;18 Grafische industrie;PM10 (fijn stof);1995;0.0
3044;18 Grafische industrie;PM10 (fijn stof);2000;0.0
3045;18 Grafische industrie;PM10 (fijn stof);2001;0.0
3046;18 Grafische industrie;PM10 (fijn stof);2002;0.0
3047;18 Grafische industrie;PM10 (fijn stof);2003;0.0
3048;18 Grafische industrie;PM10 (fijn stof);2004;0.0
3049;18 Grafische industrie;PM10 (fijn stof);2005;0.0
3050;18 Grafische industrie;PM10 (fijn stof);2006;0.0
3051;18 Grafische industrie;PM10 (fijn stof);2007;0.0
3052;18 Grafische industrie;PM10 (fijn stof);2008;0.0
3053;18 Grafische industrie;PM10 (fijn stof);2009;0.0
3054;18 Grafische industrie;PM10 (fijn stof);2010;0.0
3055;18 Grafische industrie;PM10 (fijn stof);2011;0.0
3056;18 Grafische industrie;PM10 (fijn stof);2012;0.0
3057;18 Grafische industrie;PM10 (fijn stof);2013;0.0
3058;18 Grafische industrie;PM10 (fijn stof);2014;0.0
3059;18 Grafische industrie;PM10 (fijn stof);2015;0.0
3060;18 Grafische industrie;PM10 (fijn stof);2016;0.0
3061;18 Grafische industrie;PM10 (fijn stof);2017;0.0
3062;18 Grafische industrie;PM10 (fijn stof);2018;0.0
3063;18 Grafische industrie;PM10 (fijn stof);2019;0.0
3064;18 Grafische industrie;PM10 (fijn stof);2020;0.0
3065;18 Grafische industrie;PM10 (fijn stof);2021;0.0
3066;18 Grafische industrie;PM10 (fijn stof);2022;0.0
3067;18 Grafische industrie;PM10 (fijn stof);2023;0.0
3068;18 Grafische industrie;PM2.5 (fijn stof);1990;0.0
3069;18 Grafische industrie;PM2.5 (fijn stof);1995;0.0
3070;18 Grafische industrie;PM2.5 (fijn stof);2000;0.0
3071;18 Grafische industrie;PM2.5 (fijn stof);2001;0.0
3072;18 Grafische industrie;PM2.5 (fijn stof);2002;0.0
3073;18 Grafische industrie;PM2.5 (fijn stof);2003;0.0
3074;18 Grafische industrie;PM2.5 (fijn stof);2004;0.0
3075;18 Grafische industrie;PM2.5 (fijn stof);2005;0.0
3076;18 Grafische industrie;PM2.5 (fijn stof);2006;0.0
3077;18 Grafische industrie;PM2.5 (fijn stof);2007;0.0
3078;18 Grafische industrie;PM2.5 (fijn stof);2008;0.0
3079;18 Grafische industrie;PM2.5 (fijn stof);2009;0.0
3080;18 Grafische industrie;PM2.5 (fijn stof);2010;0.0
3081;18 Grafische industrie;PM2.5 (fijn stof);2011;0.0
3082;18 Grafische industrie;PM2.5 (fijn stof);2012;0.0
3083;18 Grafische industrie;PM2.5 (fijn stof);2013;0.0
3084;18 Grafische industrie;PM2.5 (fijn stof);2014;0.0
3085;18 Grafische industrie;PM2.5 (fijn stof);2015;0.0
3086;18 Grafische industrie;PM2.5 (fijn stof);2016;0.0
3087;18 Grafische industrie;PM2.5 (fijn stof);2017;0.0
3088;18 Grafische industrie;PM2.5 (fijn stof);2018;0.0
3089;18 Grafische industrie;PM2.5 (fijn stof);2019;0.0
3090;18 Grafische industrie;PM2.5 (fijn stof);2020;0.0
3091;18 Grafische industrie;PM2.5 (fijn stof);2021;0.0
3092;18 Grafische industrie;PM2.5 (fijn stof);2022;0.0
3093;18 Grafische industrie;PM2.5 (fijn stof);2023;0.0
3094;18 Grafische industrie;Koolmonoxide (CO);1990;0.0
3095;18 Grafische industrie;Koolmonoxide (CO);1995;0.1
3096;18 Grafische industrie;Koolmonoxide (CO);2000;0.1
3097;18 Grafische industrie;Koolmonoxide (CO);2001;0.1
3098;18 Grafische industrie;Koolmonoxide (CO);2002;0.2
3099;18 Grafische industrie;Koolmonoxide (CO);2003;0.1
3100;18 Grafische industrie;Koolmonoxide (CO);2004;0.1
3101;18 Grafische industrie;Koolmonoxide (CO);2005;0.1
3102;18 Grafische industrie;Koolmonoxide (CO);2006;0.1
3103;18 Grafische industrie;Koolmonoxide (CO);2007;0.1
3104;18 Grafische industrie;Koolmonoxide (CO);2008;0.1
3105;18 Grafische industrie;Koolmonoxide (CO);2009;0.1
3106;18 Grafische industrie;Koolmonoxide (CO);2010;0.1
3107;18 Grafische industrie;Koolmonoxide (CO);2011;0.1
3108;18 Grafische industrie;Koolmonoxide (CO);2012;0.1
3109;18 Grafische industrie;Koolmonoxide (CO);2013;0.0
3110;18 Grafische industrie;Koolmonoxide (CO);2014;0.0
3111;18 Grafische industrie;Koolmonoxide (CO);2015;0.0
3112;18 Grafische industrie;Koolmonoxide (CO);2016;0.0
3113;18 Grafische industrie;Koolmonoxide (CO);2017;0.0
3114;18 Grafische industrie;Koolmonoxide (CO);2018;0.0
3115;18 Grafische industrie;Koolmonoxide (CO);2019;0.0
3116;18 Grafische industrie;Koolmonoxide (CO);2020;0.0
3117;18 Grafische industrie;Koolmonoxide (CO);2021;0.0
3118;18 Grafische industrie;Koolmonoxide (CO);2022;0.0
3119;18 Grafische industrie;Koolmonoxide (CO);2023;0.0
3120;201 Basischemie;Kooldioxide (CO2);1990;21000.0
3121;201 Basischemie;Kooldioxide (CO2);1995;15700.0
3122;201 Basischemie;Kooldioxide (CO2);2000;14900.0
3123;201 Basischemie;Kooldioxide (CO2);2001;14400.0
3124;201 Basischemie;Kooldioxide (CO2);2002;14900.0
3125;201 Basischemie;Kooldioxide (CO2);2003;15500.0
3126;201 Basischemie;Kooldioxide (CO2);2004;15500.0
3127;201 Basischemie;Kooldioxide (CO2);2005;15100.0
3128;201 Basischemie;Kooldioxide (CO2);2006;15700.0
3129;201 Basischemie;Kooldioxide (CO2);2007;16200.0
3130;201 Basischemie;Kooldioxide (CO2);2008;16000.0
3131;201 Basischemie;Kooldioxide (CO2);2009;15100.0
3132;201 Basischemie;Kooldioxide (CO2);2010;17100.0
3133;201 Basischemie;Kooldioxide (CO2);2011;16500.0
3134;201 Basischemie;Kooldioxide (CO2);2012;16300.0
3135;201 Basischemie;Kooldioxide (CO2);2013;16300.0
3136;201 Basischemie;Kooldioxide (CO2);2014;15900.0
3137;201 Basischemie;Kooldioxide (CO2);2015;15200.0
3138;201 Basischemie;Kooldioxide (CO2);2016;16800.0
3139;201 Basischemie;Kooldioxide (CO2);2017;17600.0
3140;201 Basischemie;Kooldioxide (CO2);2018;17700.0
3141;201 Basischemie;Kooldioxide (CO2);2019;17000.0
3142;201 Basischemie;Kooldioxide (CO2);2020;18600.0
3143;201 Basischemie;Kooldioxide (CO2);2021;18100.0
3144;201 Basischemie;Kooldioxide (CO2);2022;15700.0
3145;201 Basischemie;Kooldioxide (CO2);2023;15500.0
3146;201 Basischemie;Methaan (CH4);1990;12.2
3147;201 Basischemie;Methaan (CH4);1995;11.9
3148;201 Basischemie;Methaan (CH4);2000;12.3
3149;201 Basischemie;Methaan (CH4);2001;12.3
3150;201 Basischemie;Methaan (CH4);2002;13.7
3151;201 Basischemie;Methaan (CH4);2003;13.8
3152;201 Basischemie;Methaan (CH4);2004;13.8
3153;201 Basischemie;Methaan (CH4);2005;13.7
3154;201 Basischemie;Methaan (CH4);2006;12.6
3155;201 Basischemie;Methaan (CH4);2007;12.6
3156;201 Basischemie;Methaan (CH4);2008;12.3
3157;201 Basischemie;Methaan (CH4);2009;11.9
3158;201 Basischemie;Methaan (CH4);2010;12.8
3159;201 Basischemie;Methaan (CH4);2011;12.5
3160;201 Basischemie;Methaan (CH4);2012;12.6
3161;201 Basischemie;Methaan (CH4);2013;12.5
3162;201 Basischemie;Methaan (CH4);2014;12.8
3163;201 Basischemie;Methaan (CH4);2015;12.6
3164;201 Basischemie;Methaan (CH4);2016;12.7
3165;201 Basischemie;Methaan (CH4);2017;13.0
3166;201 Basischemie;Methaan (CH4);2018;12.5
3167;201 Basischemie;Methaan (CH4);2019;13.1
3168;201 Basischemie;Methaan (CH4);2020;14.2
3169;201 Basischemie;Methaan (CH4);2021;13.9
3170;201 Basischemie;Methaan (CH4);2022;13.6
3171;201 Basischemie;Methaan (CH4);2023;13.6
3172;201 Basischemie;Distikstofoxide (N20);1990;23.8
3173;201 Basischemie;Distikstofoxide (N20);1995;23.8
3174;201 Basischemie;Distikstofoxide (N20);2000;23.1
3175;201 Basischemie;Distikstofoxide (N20);2001;21.1
3176;201 Basischemie;Distikstofoxide (N20);2002;20.3
3177;201 Basischemie;Distikstofoxide (N20);2003;20.5
3178;201 Basischemie;Distikstofoxide (N20);2004;22.4
3179;201 Basischemie;Distikstofoxide (N20);2005;22.5
3180;201 Basischemie;Distikstofoxide (N20);2006;22.4
3181;201 Basischemie;Distikstofoxide (N20);2007;18.0
3182;201 Basischemie;Distikstofoxide (N20);2008;5.8
3183;201 Basischemie;Distikstofoxide (N20);2009;6.0
3184;201 Basischemie;Distikstofoxide (N20);2010;5.1
3185;201 Basischemie;Distikstofoxide (N20);2011;5.1
3186;201 Basischemie;Distikstofoxide (N20);2012;5.2
3187;201 Basischemie;Distikstofoxide (N20);2013;5.2
3188;201 Basischemie;Distikstofoxide (N20);2014;5.4
3189;201 Basischemie;Distikstofoxide (N20);2015;5.4
3190;201 Basischemie;Distikstofoxide (N20);2016;4.7
3191;201 Basischemie;Distikstofoxide (N20);2017;5.0
3192;201 Basischemie;Distikstofoxide (N20);2018;4.6
3193;201 Basischemie;Distikstofoxide (N20);2019;4.6
3194;201 Basischemie;Distikstofoxide (N20);2020;4.1
3195;201 Basischemie;Distikstofoxide (N20);2021;3.4
3196;201 Basischemie;Distikstofoxide (N20);2022;2.2
3197;201 Basischemie;Distikstofoxide (N20);2023;1.6
3198;201 Basischemie;Ammoniak (NH3);1990;3.3
3199;201 Basischemie;Ammoniak (NH3);1995;3.1
3200;201 Basischemie;Ammoniak (NH3);2000;1.7
3201;201 Basischemie;Ammoniak (NH3);2001;1.7
3202;201 Basischemie;Ammoniak (NH3);2002;1.5
3203;201 Basischemie;Ammoniak (NH3);2003;1.6
3204;201 Basischemie;Ammoniak (NH3);2004;2.0
3205;201 Basischemie;Ammoniak (NH3);2005;1.3
3206;201 Basischemie;Ammoniak (NH3);2006;1.3
3207;201 Basischemie;Ammoniak (NH3);2007;1.1
3208;201 Basischemie;Ammoniak (NH3);2008;1.1
3209;201 Basischemie;Ammoniak (NH3);2009;0.9
3210;201 Basischemie;Ammoniak (NH3);2010;0.7
3211;201 Basischemie;Ammoniak (NH3);2011;1.0
3212;201 Basischemie;Ammoniak (NH3);2012;0.8
3213;201 Basischemie;Ammoniak (NH3);2013;0.6
3214;201 Basischemie;Ammoniak (NH3);2014;0.6
3215;201 Basischemie;Ammoniak (NH3);2015;0.6
3216;201 Basischemie;Ammoniak (NH3);2016;0.8
3217;201 Basischemie;Ammoniak (NH3);2017;0.7
3218;201 Basischemie;Ammoniak (NH3);2018;0.7
3219;201 Basischemie;Ammoniak (NH3);2019;0.4
3220;201 Basischemie;Ammoniak (NH3);2020;0.5
3221;201 Basischemie;Ammoniak (NH3);2021;0.5
3222;201 Basischemie;Ammoniak (NH3);2022;0.4
3223;201 Basischemie;Ammoniak (NH3);2023;0.4
3224;201 Basischemie;Stikstofoxiden (NOx);1990;36.5
