ID;LeeftijdOp31December;VolgordeVanGeboorteUitDeMoeder;GeboortegeneratieVrouw;Vruchtbaarheidcijfers_1
599;Jonger dan 16 jaar;Eerste kind;1958;0.00058
600;Jonger dan 16 jaar;Eerste kind;1959;0.00055
601;Jonger dan 16 jaar;Eerste kind;1960;0.00049
602;Jonger dan 16 jaar;Eerste kind;1961;0.00045
603;Jonger dan 16 jaar;Eerste kind;1962;0.00043
604;Jonger dan 16 jaar;Eerste kind;1963;0.00046
605;Jonger dan 16 jaar;Eerste kind;1964;0.00045
606;Jonger dan 16 jaar;Eerste kind;1965;0.00044
607;Jonger dan 16 jaar;Eerste kind;1966;0.00035
608;Jonger dan 16 jaar;Eerste kind;1967;0.0005
609;Jonger dan 16 jaar;Eerste kind;1968;0.00037
610;Jonger dan 16 jaar;Eerste kind;1969;0.0003
611;Jonger dan 16 jaar;Eerste kind;1970;0.00033
612;Jonger dan 16 jaar;Eerste kind;1971;0.00043
613;Jonger dan 16 jaar;Eerste kind;1972;0.00041
614;Jonger dan 16 jaar;Eerste kind;1973;0.00036
615;Jonger dan 16 jaar;Eerste kind;1974;0.00041
616;Jonger dan 16 jaar;Eerste kind;1975;0.00041
617;Jonger dan 16 jaar;Eerste kind;1976;0.00045
618;Jonger dan 16 jaar;Eerste kind;1977;0.0005
619;Jonger dan 16 jaar;Eerste kind;1978;0.00046
620;Jonger dan 16 jaar;Eerste kind;1979;0.00037
621;Jonger dan 16 jaar;Eerste kind;1980;0.00034
622;Jonger dan 16 jaar;Eerste kind;1981;0.00039
623;Jonger dan 16 jaar;Eerste kind;1982;0.00044
624;Jonger dan 16 jaar;Eerste kind;1983;0.00041
625;Jonger dan 16 jaar;Eerste kind;1984;0.0004
626;Jonger dan 16 jaar;Eerste kind;1985;0.00051
627;Jonger dan 16 jaar;Eerste kind;1986;0.00052
628;Jonger dan 16 jaar;Eerste kind;1987;0.00047
629;Jonger dan 16 jaar;Eerste kind;1988;0.00042
630;Jonger dan 16 jaar;Eerste kind;1989;0.00029
631;Jonger dan 16 jaar;Eerste kind;1990;0.00034
632;Jonger dan 16 jaar;Eerste kind;1991;0.00028
633;Jonger dan 16 jaar;Eerste kind;1992;0.00032
634;Jonger dan 16 jaar;Eerste kind;1993;0.00035
635;Jonger dan 16 jaar;Eerste kind;1994;0.00041
636;Jonger dan 16 jaar;Eerste kind;1995;0.00025
637;Jonger dan 16 jaar;Eerste kind;1996;0.00032
638;Jonger dan 16 jaar;Eerste kind;1997;0.00034
639;Jonger dan 16 jaar;Eerste kind;1998;0.00027
640;Jonger dan 16 jaar;Eerste kind;1999;0.00019
641;Jonger dan 16 jaar;Eerste kind;2000;0.0002
642;Jonger dan 16 jaar;Eerste kind;2001;0.00013
643;Jonger dan 16 jaar;Eerste kind;2002;0.00013
644;Jonger dan 16 jaar;Eerste kind;2003;0.00012
645;Jonger dan 16 jaar;Eerste kind;2004;7e-05
646;Jonger dan 16 jaar;Eerste kind;2005;0.00013
647;Jonger dan 16 jaar;Eerste kind;2006;0.00011
648;Jonger dan 16 jaar;Eerste kind;2007;0.00011
649;Jonger dan 16 jaar;Eerste kind;2008;0.00011
650;Jonger dan 16 jaar;Eerste kind;2009;0.00011
651;Jonger dan 16 jaar;Eerste kind;2010;0.00012
652;Jonger dan 16 jaar;Eerste kind;2011;0.00011
653;Jonger dan 16 jaar;Eerste kind;2012;0.00011
654;Jonger dan 16 jaar;Eerste kind;2013;0.00011
655;Jonger dan 16 jaar;Eerste kind;2014;0.00011
656;Jonger dan 16 jaar;Eerste kind;2015;0.00011
657;Jonger dan 16 jaar;Eerste kind;2016;0.00011
658;Jonger dan 16 jaar;Eerste kind;2017;0.00011
659;Jonger dan 16 jaar;Eerste kind;2018;0.00011
660;Jonger dan 16 jaar;Eerste kind;2019;0.00011
661;Jonger dan 16 jaar;Eerste kind;2020;0.00011
662;Jonger dan 16 jaar;Eerste kind;2021;0.00011
663;Jonger dan 16 jaar;Eerste kind;2022;0.00011
664;Jonger dan 16 jaar;Eerste kind;2023;0.00011
665;Jonger dan 16 jaar;Eerste kind;2024;0.00011
666;Jonger dan 16 jaar;Eerste kind;2025;0.00011
667;Jonger dan 16 jaar;Eerste kind;2026;0.00011
668;Jonger dan 16 jaar;Eerste kind;2027;0.00011
669;Jonger dan 16 jaar;Eerste kind;2028;0.00011
670;Jonger dan 16 jaar;Eerste kind;2029;0.00011
671;Jonger dan 16 jaar;Eerste kind;2030;0.00011
672;Jonger dan 16 jaar;Tweede kind;1935;0.0
673;Jonger dan 16 jaar;Tweede kind;1936;0.0
674;Jonger dan 16 jaar;Tweede kind;1937;0.0
675;Jonger dan 16 jaar;Tweede kind;1938;0.0
676;Jonger dan 16 jaar;Tweede kind;1939;0.0
677;Jonger dan 16 jaar;Tweede kind;1940;0.0
678;Jonger dan 16 jaar;Tweede kind;1941;0.0
679;Jonger dan 16 jaar;Tweede kind;1942;0.0
680;Jonger dan 16 jaar;Tweede kind;1943;0.0
681;Jonger dan 16 jaar;Tweede kind;1944;0.0
682;Jonger dan 16 jaar;Tweede kind;1945;0.0
683;Jonger dan 16 jaar;Tweede kind;1946;0.0
684;Jonger dan 16 jaar;Tweede kind;1947;0.0
685;Jonger dan 16 jaar;Tweede kind;1948;0.0
686;Jonger dan 16 jaar;Tweede kind;1949;0.0
687;Jonger dan 16 jaar;Tweede kind;1950;0.0
688;Jonger dan 16 jaar;Tweede kind;1951;0.0
689;Jonger dan 16 jaar;Tweede kind;1952;0.0
690;Jonger dan 16 jaar;Tweede kind;1953;0.0
691;Jonger dan 16 jaar;Tweede kind;1954;0.0
692;Jonger dan 16 jaar;Tweede kind;1955;0.0
693;Jonger dan 16 jaar;Tweede kind;1956;1e-05
694;Jonger dan 16 jaar;Tweede kind;1957;0.0
695;Jonger dan 16 jaar;Tweede kind;1958;0.0
696;Jonger dan 16 jaar;Tweede kind;1959;3e-05
697;Jonger dan 16 jaar;Tweede kind;1960;1e-05
698;Jonger dan 16 jaar;Tweede kind;1961;0.0
699;Jonger dan 16 jaar;Tweede kind;1962;0.0
700;Jonger dan 16 jaar;Tweede kind;1963;0.0
701;Jonger dan 16 jaar;Tweede kind;1964;1e-05
702;Jonger dan 16 jaar;Tweede kind;1965;0.0
703;Jonger dan 16 jaar;Tweede kind;1966;0.0
704;Jonger dan 16 jaar;Tweede kind;1967;0.0
705;Jonger dan 16 jaar;Tweede kind;1968;0.0
706;Jonger dan 16 jaar;Tweede kind;1969;0.0
707;Jonger dan 16 jaar;Tweede kind;1970;1e-05
708;Jonger dan 16 jaar;Tweede kind;1971;0.0
709;Jonger dan 16 jaar;Tweede kind;1972;0.0
710;Jonger dan 16 jaar;Tweede kind;1973;1e-05
711;Jonger dan 16 jaar;Tweede kind;1974;0.0
712;Jonger dan 16 jaar;Tweede kind;1975;0.0
713;Jonger dan 16 jaar;Tweede kind;1976;2e-05
714;Jonger dan 16 jaar;Tweede kind;1977;1e-05
715;Jonger dan 16 jaar;Tweede kind;1978;0.0
716;Jonger dan 16 jaar;Tweede kind;1979;2e-05
717;Jonger dan 16 jaar;Tweede kind;1980;0.0
718;Jonger dan 16 jaar;Tweede kind;1981;0.0
719;Jonger dan 16 jaar;Tweede kind;1982;0.0
720;Jonger dan 16 jaar;Tweede kind;1983;1e-05
721;Jonger dan 16 jaar;Tweede kind;1984;0.0
722;Jonger dan 16 jaar;Tweede kind;1985;2e-05
723;Jonger dan 16 jaar;Tweede kind;1986;0.0
724;Jonger dan 16 jaar;Tweede kind;1987;1e-05
725;Jonger dan 16 jaar;Tweede kind;1988;0.0
726;Jonger dan 16 jaar;Tweede kind;1989;0.0
727;Jonger dan 16 jaar;Tweede kind;1990;1e-05
728;Jonger dan 16 jaar;Tweede kind;1991;0.0
729;Jonger dan 16 jaar;Tweede kind;1992;0.0
730;Jonger dan 16 jaar;Tweede kind;1993;0.0
731;Jonger dan 16 jaar;Tweede kind;1994;0.0
732;Jonger dan 16 jaar;Tweede kind;1995;0.0
733;Jonger dan 16 jaar;Tweede kind;1996;0.0
734;Jonger dan 16 jaar;Tweede kind;1997;0.0
735;Jonger dan 16 jaar;Tweede kind;1998;0.0
736;Jonger dan 16 jaar;Tweede kind;1999;0.0
737;Jonger dan 16 jaar;Tweede kind;2000;0.0
738;Jonger dan 16 jaar;Tweede kind;2001;1e-05
739;Jonger dan 16 jaar;Tweede kind;2002;0.0
740;Jonger dan 16 jaar;Tweede kind;2003;0.0
741;Jonger dan 16 jaar;Tweede kind;2004;0.0
742;Jonger dan 16 jaar;Tweede kind;2005;0.0
743;Jonger dan 16 jaar;Tweede kind;2006;0.0
744;Jonger dan 16 jaar;Tweede kind;2007;0.0
745;Jonger dan 16 jaar;Tweede kind;2008;0.0
746;Jonger dan 16 jaar;Tweede kind;2009;0.0
747;Jonger dan 16 jaar;Tweede kind;2010;0.0
748;Jonger dan 16 jaar;Tweede kind;2011;0.0
749;Jonger dan 16 jaar;Tweede kind;2012;0.0
750;Jonger dan 16 jaar;Tweede kind;2013;0.0
751;Jonger dan 16 jaar;Tweede kind;2014;0.0
752;Jonger dan 16 jaar;Tweede kind;2015;0.0
753;Jonger dan 16 jaar;Tweede kind;2016;0.0
754;Jonger dan 16 jaar;Tweede kind;2017;0.0
755;Jonger dan 16 jaar;Tweede kind;2018;0.0
756;Jonger dan 16 jaar;Tweede kind;2019;0.0
757;Jonger dan 16 jaar;Tweede kind;2020;0.0
758;Jonger dan 16 jaar;Tweede kind;2021;0.0
759;Jonger dan 16 jaar;Tweede kind;2022;0.0
760;Jonger dan 16 jaar;Tweede kind;2023;0.0
761;Jonger dan 16 jaar;Tweede kind;2024;0.0
762;Jonger dan 16 jaar;Tweede kind;2025;0.0
763;Jonger dan 16 jaar;Tweede kind;2026;0.0
764;Jonger dan 16 jaar;Tweede kind;2027;0.0
765;Jonger dan 16 jaar;Tweede kind;2028;0.0
766;Jonger dan 16 jaar;Tweede kind;2029;0.0
767;Jonger dan 16 jaar;Tweede kind;2030;0.0
768;Jonger dan 16 jaar;Derde kind;1935;0.0
769;Jonger dan 16 jaar;Derde kind;1936;0.0
770;Jonger dan 16 jaar;Derde kind;1937;0.0
771;Jonger dan 16 jaar;Derde kind;1938;0.0
772;Jonger dan 16 jaar;Derde kind;1939;0.0
773;Jonger dan 16 jaar;Derde kind;1940;0.0
774;Jonger dan 16 jaar;Derde kind;1941;0.0
775;Jonger dan 16 jaar;Derde kind;1942;0.0
776;Jonger dan 16 jaar;Derde kind;1943;0.0
777;Jonger dan 16 jaar;Derde kind;1944;0.0
778;Jonger dan 16 jaar;Derde kind;1945;0.0
779;Jonger dan 16 jaar;Derde kind;1946;0.0
780;Jonger dan 16 jaar;Derde kind;1947;0.0
781;Jonger dan 16 jaar;Derde kind;1948;0.0
782;Jonger dan 16 jaar;Derde kind;1949;0.0
783;Jonger dan 16 jaar;Derde kind;1950;0.0
784;Jonger dan 16 jaar;Derde kind;1951;0.0
785;Jonger dan 16 jaar;Derde kind;1952;0.0
786;Jonger dan 16 jaar;Derde kind;1953;0.0
787;Jonger dan 16 jaar;Derde kind;1954;0.0
788;Jonger dan 16 jaar;Derde kind;1955;0.0
789;Jonger dan 16 jaar;Derde kind;1956;0.0
790;Jonger dan 16 jaar;Derde kind;1957;0.0
791;Jonger dan 16 jaar;Derde kind;1958;0.0
792;Jonger dan 16 jaar;Derde kind;1959;0.0
793;Jonger dan 16 jaar;Derde kind;1960;0.0
794;Jonger dan 16 jaar;Derde kind;1961;0.0
795;Jonger dan 16 jaar;Derde kind;1962;0.0
796;Jonger dan 16 jaar;Derde kind;1963;0.0
797;Jonger dan 16 jaar;Derde kind;1964;0.0
798;Jonger dan 16 jaar;Derde kind;1965;0.0
799;Jonger dan 16 jaar;Derde kind;1966;0.0
800;Jonger dan 16 jaar;Derde kind;1967;0.0
801;Jonger dan 16 jaar;Derde kind;1968;0.0
802;Jonger dan 16 jaar;Derde kind;1969;0.0
803;Jonger dan 16 jaar;Derde kind;1970;0.0
804;Jonger dan 16 jaar;Derde kind;1971;0.0
805;Jonger dan 16 jaar;Derde kind;1972;0.0
806;Jonger dan 16 jaar;Derde kind;1973;0.0
807;Jonger dan 16 jaar;Derde kind;1974;0.0
808;Jonger dan 16 jaar;Derde kind;1975;0.0
809;Jonger dan 16 jaar;Derde kind;1976;0.0
810;Jonger dan 16 jaar;Derde kind;1977;0.0
811;Jonger dan 16 jaar;Derde kind;1978;0.0
812;Jonger dan 16 jaar;Derde kind;1979;0.0
813;Jonger dan 16 jaar;Derde kind;1980;0.0
814;Jonger dan 16 jaar;Derde kind;1981;0.0
815;Jonger dan 16 jaar;Derde kind;1982;0.0
816;Jonger dan 16 jaar;Derde kind;1983;0.0
817;Jonger dan 16 jaar;Derde kind;1984;0.0
818;Jonger dan 16 jaar;Derde kind;1985;0.0
819;Jonger dan 16 jaar;Derde kind;1986;0.0
820;Jonger dan 16 jaar;Derde kind;1987;0.0
821;Jonger dan 16 jaar;Derde kind;1988;0.0
822;Jonger dan 16 jaar;Derde kind;1989;0.0
823;Jonger dan 16 jaar;Derde kind;1990;0.0
824;Jonger dan 16 jaar;Derde kind;1991;0.0
825;Jonger dan 16 jaar;Derde kind;1992;0.0
826;Jonger dan 16 jaar;Derde kind;1993;0.0
827;Jonger dan 16 jaar;Derde kind;1994;0.0
828;Jonger dan 16 jaar;Derde kind;1995;0.0
829;Jonger dan 16 jaar;Derde kind;1996;0.0
830;Jonger dan 16 jaar;Derde kind;1997;0.0
831;Jonger dan 16 jaar;Derde kind;1998;0.0
832;Jonger dan 16 jaar;Derde kind;1999;0.0
833;Jonger dan 16 jaar;Derde kind;2000;0.0
834;Jonger dan 16 jaar;Derde kind;2001;0.0
835;Jonger dan 16 jaar;Derde kind;2002;0.0
836;Jonger dan 16 jaar;Derde kind;2003;0.0
837;Jonger dan 16 jaar;Derde kind;2004;0.0
838;Jonger dan 16 jaar;Derde kind;2005;0.0
839;Jonger dan 16 jaar;Derde kind;2006;0.0
840;Jonger dan 16 jaar;Derde kind;2007;0.0
841;Jonger dan 16 jaar;Derde kind;2008;0.0
842;Jonger dan 16 jaar;Derde kind;2009;0.0
843;Jonger dan 16 jaar;Derde kind;2010;0.0
844;Jonger dan 16 jaar;Derde kind;2011;0.0
845;Jonger dan 16 jaar;Derde kind;2012;0.0
846;Jonger dan 16 jaar;Derde kind;2013;0.0
847;Jonger dan 16 jaar;Derde kind;2014;0.0
848;Jonger dan 16 jaar;Derde kind;2015;0.0
849;Jonger dan 16 jaar;Derde kind;2016;0.0
850;Jonger dan 16 jaar;Derde kind;2017;0.0
851;Jonger dan 16 jaar;Derde kind;2018;0.0
852;Jonger dan 16 jaar;Derde kind;2019;0.0
853;Jonger dan 16 jaar;Derde kind;2020;0.0
854;Jonger dan 16 jaar;Derde kind;2021;0.0
855;Jonger dan 16 jaar;Derde kind;2022;0.0
856;Jonger dan 16 jaar;Derde kind;2023;0.0
857;Jonger dan 16 jaar;Derde kind;2024;0.0
858;Jonger dan 16 jaar;Derde kind;2025;0.0
859;Jonger dan 16 jaar;Derde kind;2026;0.0
860;Jonger dan 16 jaar;Derde kind;2027;0.0
861;Jonger dan 16 jaar;Derde kind;2028;0.0
862;Jonger dan 16 jaar;Derde kind;2029;0.0
863;Jonger dan 16 jaar;Derde kind;2030;0.0
864;Jonger dan 16 jaar;Vierde of volgende kind;1935;0.0
865;Jonger dan 16 jaar;Vierde of volgende kind;1936;0.0
866;Jonger dan 16 jaar;Vierde of volgende kind;1937;0.0
867;Jonger dan 16 jaar;Vierde of volgende kind;1938;0.0
868;Jonger dan 16 jaar;Vierde of volgende kind;1939;0.0
869;Jonger dan 16 jaar;Vierde of volgende kind;1940;0.0
870;Jonger dan 16 jaar;Vierde of volgende kind;1941;0.0
871;Jonger dan 16 jaar;Vierde of volgende kind;1942;0.0
872;Jonger dan 16 jaar;Vierde of volgende kind;1943;0.0
873;Jonger dan 16 jaar;Vierde of volgende kind;1944;0.0
874;Jonger dan 16 jaar;Vierde of volgende kind;1945;0.0
875;Jonger dan 16 jaar;Vierde of volgende kind;1946;0.0
876;Jonger dan 16 jaar;Vierde of volgende kind;1947;0.0
877;Jonger dan 16 jaar;Vierde of volgende kind;1948;0.0
878;Jonger dan 16 jaar;Vierde of volgende kind;1949;0.0
879;Jonger dan 16 jaar;Vierde of volgende kind;1950;0.0
880;Jonger dan 16 jaar;Vierde of volgende kind;1951;0.0
881;Jonger dan 16 jaar;Vierde of volgende kind;1952;0.0
882;Jonger dan 16 jaar;Vierde of volgende kind;1953;0.0
883;Jonger dan 16 jaar;Vierde of volgende kind;1954;0.0
884;Jonger dan 16 jaar;Vierde of volgende kind;1955;0.0
885;Jonger dan 16 jaar;Vierde of volgende kind;1956;0.0
886;Jonger dan 16 jaar;Vierde of volgende kind;1957;0.0
887;Jonger dan 16 jaar;Vierde of volgende kind;1958;0.0
888;Jonger dan 16 jaar;Vierde of volgende kind;1959;0.0
889;Jonger dan 16 jaar;Vierde of volgende kind;1960;0.0
890;Jonger dan 16 jaar;Vierde of volgende kind;1961;0.0
891;Jonger dan 16 jaar;Vierde of volgende kind;1962;0.0
892;Jonger dan 16 jaar;Vierde of volgende kind;1963;0.0
893;Jonger dan 16 jaar;Vierde of volgende kind;1964;0.0
894;Jonger dan 16 jaar;Vierde of volgende kind;1965;0.0
895;Jonger dan 16 jaar;Vierde of volgende kind;1966;0.0
896;Jonger dan 16 jaar;Vierde of volgende kind;1967;0.0
897;Jonger dan 16 jaar;Vierde of volgende kind;1968;0.0
898;Jonger dan 16 jaar;Vierde of volgende kind;1969;0.0
899;Jonger dan 16 jaar;Vierde of volgende kind;1970;0.0
900;Jonger dan 16 jaar;Vierde of volgende kind;1971;0.0
901;Jonger dan 16 jaar;Vierde of volgende kind;1972;0.0
902;Jonger dan 16 jaar;Vierde of volgende kind;1973;0.0
903;Jonger dan 16 jaar;Vierde of volgende kind;1974;0.0
904;Jonger dan 16 jaar;Vierde of volgende kind;1975;0.0
905;Jonger dan 16 jaar;Vierde of volgende kind;1976;1e-05
906;Jonger dan 16 jaar;Vierde of volgende kind;1977;0.0
907;Jonger dan 16 jaar;Vierde of volgende kind;1978;0.0
908;Jonger dan 16 jaar;Vierde of volgende kind;1979;0.0
909;Jonger dan 16 jaar;Vierde of volgende kind;1980;0.0
910;Jonger dan 16 jaar;Vierde of volgende kind;1981;0.0
911;Jonger dan 16 jaar;Vierde of volgende kind;1982;0.0
912;Jonger dan 16 jaar;Vierde of volgende kind;1983;0.0
913;Jonger dan 16 jaar;Vierde of volgende kind;1984;0.0
914;Jonger dan 16 jaar;Vierde of volgende kind;1985;0.0
915;Jonger dan 16 jaar;Vierde of volgende kind;1986;0.0
916;Jonger dan 16 jaar;Vierde of volgende kind;1987;0.0
917;Jonger dan 16 jaar;Vierde of volgende kind;1988;0.0
918;Jonger dan 16 jaar;Vierde of volgende kind;1989;0.0
919;Jonger dan 16 jaar;Vierde of volgende kind;1990;0.0
920;Jonger dan 16 jaar;Vierde of volgende kind;1991;0.0
921;Jonger dan 16 jaar;Vierde of volgende kind;1992;0.0
922;Jonger dan 16 jaar;Vierde of volgende kind;1993;0.0
923;Jonger dan 16 jaar;Vierde of volgende kind;1994;0.0
924;Jonger dan 16 jaar;Vierde of volgende kind;1995;0.0
925;Jonger dan 16 jaar;Vierde of volgende kind;1996;0.0
926;Jonger dan 16 jaar;Vierde of volgende kind;1997;0.0
927;Jonger dan 16 jaar;Vierde of volgende kind;1998;0.0
928;Jonger dan 16 jaar;Vierde of volgende kind;1999;0.0
929;Jonger dan 16 jaar;Vierde of volgende kind;2000;0.0
930;Jonger dan 16 jaar;Vierde of volgende kind;2001;0.0
931;Jonger dan 16 jaar;Vierde of volgende kind;2002;0.0
932;Jonger dan 16 jaar;Vierde of volgende kind;2003;0.0
933;Jonger dan 16 jaar;Vierde of volgende kind;2004;0.0
934;Jonger dan 16 jaar;Vierde of volgende kind;2005;0.0
935;Jonger dan 16 jaar;Vierde of volgende kind;2006;0.0
936;Jonger dan 16 jaar;Vierde of volgende kind;2007;0.0
937;Jonger dan 16 jaar;Vierde of volgende kind;2008;0.0
938;Jonger dan 16 jaar;Vierde of volgende kind;2009;0.0
939;Jonger dan 16 jaar;Vierde of volgende kind;2010;0.0
940;Jonger dan 16 jaar;Vierde of volgende kind;2011;0.0
941;Jonger dan 16 jaar;Vierde of volgende kind;2012;0.0
942;Jonger dan 16 jaar;Vierde of volgende kind;2013;0.0
943;Jonger dan 16 jaar;Vierde of volgende kind;2014;0.0
944;Jonger dan 16 jaar;Vierde of volgende kind;2015;0.0
945;Jonger dan 16 jaar;Vierde of volgende kind;2016;0.0
946;Jonger dan 16 jaar;Vierde of volgende kind;2017;0.0
947;Jonger dan 16 jaar;Vierde of volgende kind;2018;0.0
948;Jonger dan 16 jaar;Vierde of volgende kind;2019;0.0
949;Jonger dan 16 jaar;Vierde of volgende kind;2020;0.0
950;Jonger dan 16 jaar;Vierde of volgende kind;2021;0.0
951;Jonger dan 16 jaar;Vierde of volgende kind;2022;0.0
952;Jonger dan 16 jaar;Vierde of volgende kind;2023;0.0
953;Jonger dan 16 jaar;Vierde of volgende kind;2024;0.0
954;Jonger dan 16 jaar;Vierde of volgende kind;2025;0.0
955;Jonger dan 16 jaar;Vierde of volgende kind;2026;0.0
956;Jonger dan 16 jaar;Vierde of volgende kind;2027;0.0
957;Jonger dan 16 jaar;Vierde of volgende kind;2028;0.0
958;Jonger dan 16 jaar;Vierde of volgende kind;2029;0.0
959;Jonger dan 16 jaar;Vierde of volgende kind;2030;0.0
960;16 jaar;Totaal;1935;0.00112
961;16 jaar;Totaal;1936;0.00103
962;16 jaar;Totaal;1937;0.00114
963;16 jaar;Totaal;1938;0.00111
964;16 jaar;Totaal;1939;0.0013
965;16 jaar;Totaal;1940;0.00129
966;16 jaar;Totaal;1941;0.00168
967;16 jaar;Totaal;1942;0.00188
968;16 jaar;Totaal;1943;0.00196
969;16 jaar;Totaal;1944;0.00191
970;16 jaar;Totaal;1945;0.00236
971;16 jaar;Totaal;1946;0.00242
972;16 jaar;Totaal;1947;0.00237
973;16 jaar;Totaal;1948;0.00257
974;16 jaar;Totaal;1949;0.00233
975;16 jaar;Totaal;1950;0.00256
976;16 jaar;Totaal;1951;0.00293
977;16 jaar;Totaal;1952;0.00312
978;16 jaar;Totaal;1953;0.00375
979;16 jaar;Totaal;1954;0.00355
980;16 jaar;Totaal;1955;0.00344
981;16 jaar;Totaal;1956;0.0035
982;16 jaar;Totaal;1957;0.0027
983;16 jaar;Totaal;1958;0.00229
984;16 jaar;Totaal;1959;0.00216
985;16 jaar;Totaal;1960;0.00169
986;16 jaar;Totaal;1961;0.00143
987;16 jaar;Totaal;1962;0.00173
988;16 jaar;Totaal;1963;0.00135
989;16 jaar;Totaal;1964;0.00155
990;16 jaar;Totaal;1965;0.00152
991;16 jaar;Totaal;1966;0.00142
992;16 jaar;Totaal;1967;0.00115
993;16 jaar;Totaal;1968;0.00105
994;16 jaar;Totaal;1969;0.00124
995;16 jaar;Totaal;1970;0.00151
996;16 jaar;Totaal;1971;0.00139
997;16 jaar;Totaal;1972;0.00134
998;16 jaar;Totaal;1973;0.00161
999;16 jaar;Totaal;1974;0.00154
1000;16 jaar;Totaal;1975;0.00141
1001;16 jaar;Totaal;1976;0.00127
1002;16 jaar;Totaal;1977;0.00127
1003;16 jaar;Totaal;1978;0.00122
1004;16 jaar;Totaal;1979;0.00097
1005;16 jaar;Totaal;1980;0.00102
1006;16 jaar;Totaal;1981;0.00122
1007;16 jaar;Totaal;1982;0.00129
1008;16 jaar;Totaal;1983;0.00148
1009;16 jaar;Totaal;1984;0.00158
1010;16 jaar;Totaal;1985;0.00163
1011;16 jaar;Totaal;1986;0.00144
1012;16 jaar;Totaal;1987;0.00123
1013;16 jaar;Totaal;1988;0.0011
1014;16 jaar;Totaal;1989;0.00103
1015;16 jaar;Totaal;1990;0.00087
1016;16 jaar;Totaal;1991;0.00097
1017;16 jaar;Totaal;1992;0.00093
1018;16 jaar;Totaal;1993;0.00082
1019;16 jaar;Totaal;1994;0.0007
1020;16 jaar;Totaal;1995;0.00083
1021;16 jaar;Totaal;1996;0.00076
1022;16 jaar;Totaal;1997;0.00059
1023;16 jaar;Totaal;1998;0.00057
1024;16 jaar;Totaal;1999;0.00055
1025;16 jaar;Totaal;2000;0.00049
1026;16 jaar;Totaal;2001;0.00027
1027;16 jaar;Totaal;2002;0.00041
1028;16 jaar;Totaal;2003;0.00021
1029;16 jaar;Totaal;2004;0.00031
1030;16 jaar;Totaal;2005;0.00032
1031;16 jaar;Totaal;2006;0.0003
1032;16 jaar;Totaal;2007;0.00031
1033;16 jaar;Totaal;2008;0.0003
1034;16 jaar;Totaal;2009;0.00032
1035;16 jaar;Totaal;2010;0.00031
1036;16 jaar;Totaal;2011;0.00031
1037;16 jaar;Totaal;2012;0.00031
1038;16 jaar;Totaal;2013;0.00031
1039;16 jaar;Totaal;2014;0.00031
1040;16 jaar;Totaal;2015;0.00031
1041;16 jaar;Totaal;2016;0.00031
1042;16 jaar;Totaal;2017;0.00031
1043;16 jaar;Totaal;2018;0.00031
1044;16 jaar;Totaal;2019;0.00031
1045;16 jaar;Totaal;2020;0.00031
1046;16 jaar;Totaal;2021;0.00031
1047;16 jaar;Totaal;2022;0.00031
1048;16 jaar;Totaal;2023;0.00031
1049;16 jaar;Totaal;2024;0.00031
1050;16 jaar;Totaal;2025;0.00031
1051;16 jaar;Totaal;2026;0.00031
1052;16 jaar;Totaal;2027;0.00031
1053;16 jaar;Totaal;2028;0.00031
1054;16 jaar;Totaal;2029;0.00031
1055;16 jaar;Totaal;2030;0.00031
1056;16 jaar;Eerste kind;1935;0.00111
1057;16 jaar;Eerste kind;1936;0.00102
1058;16 jaar;Eerste kind;1937;0.00113
1059;16 jaar;Eerste kind;1938;0.00111
1060;16 jaar;Eerste kind;1939;0.00129
1061;16 jaar;Eerste kind;1940;0.00127
1062;16 jaar;Eerste kind;1941;0.00167
1063;16 jaar;Eerste kind;1942;0.00186
1064;16 jaar;Eerste kind;1943;0.00191
1065;16 jaar;Eerste kind;1944;0.00189
1066;16 jaar;Eerste kind;1945;0.00234
1067;16 jaar;Eerste kind;1946;0.00239
1068;16 jaar;Eerste kind;1947;0.00233
1069;16 jaar;Eerste kind;1948;0.00254
1070;16 jaar;Eerste kind;1949;0.0023
1071;16 jaar;Eerste kind;1950;0.00252
1072;16 jaar;Eerste kind;1951;0.00289
1073;16 jaar;Eerste kind;1952;0.00308
1074;16 jaar;Eerste kind;1953;0.00369
1075;16 jaar;Eerste kind;1954;0.00353
1076;16 jaar;Eerste kind;1955;0.00333
1077;16 jaar;Eerste kind;1956;0.00345
1078;16 jaar;Eerste kind;1957;0.00263
1079;16 jaar;Eerste kind;1958;0.00226
1080;16 jaar;Eerste kind;1959;0.00213
1081;16 jaar;Eerste kind;1960;0.00166
1082;16 jaar;Eerste kind;1961;0.00142
1083;16 jaar;Eerste kind;1962;0.00173
1084;16 jaar;Eerste kind;1963;0.00134
1085;16 jaar;Eerste kind;1964;0.00154
1086;16 jaar;Eerste kind;1965;0.00151
1087;16 jaar;Eerste kind;1966;0.00141
1088;16 jaar;Eerste kind;1967;0.00113
1089;16 jaar;Eerste kind;1968;0.00103
1090;16 jaar;Eerste kind;1969;0.00122
1091;16 jaar;Eerste kind;1970;0.0015
1092;16 jaar;Eerste kind;1971;0.00136
1093;16 jaar;Eerste kind;1972;0.00131
1094;16 jaar;Eerste kind;1973;0.00159
1095;16 jaar;Eerste kind;1974;0.00152
1096;16 jaar;Eerste kind;1975;0.00139
1097;16 jaar;Eerste kind;1976;0.00123
