ID;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1;TotaalJeugdhulp_2;AlleenJeugdhulp_3;JHEnJeugdbeschermingJB_4;JHEnJeugdreclasseringJR_5;JHEnJBEnJR_6;TotaalJeugdbescherming_7;AlleenJeugdbescherming_8;JBEnJeugdhulp_9;JBEnJeugdreclasseringJR_10;JBEnJeugdhulpEnJR_11;TotaalJeugdreclassering_12;AlleenJeugdreclassering_13;JREnJeugdhulp_14;JREnJeugdbeschermingJB_15;JREnJeugdhulpEnJB_16
150;Noord-Brabant (PV);1e kwartaal 2015;36745.0;34725.0;31105.0;3225.0;300.0;90.0;4710.0;1355.0;3225.0;35.0;90.0;1060.0;630.0;300.0;35.0;90.0
151;Noord-Brabant (PV);1e halfjaar 2015;42165.0;40180.0;36170.0;3540.0;345.0;130.0;4980.0;1270.0;3540.0;40.0;130.0;1185.0;670.0;345.0;40.0;130.0
152;Noord-Brabant (PV);2e halfjaar 2015;44885.0;43150.0;39140.0;3535.0;355.0;120.0;4785.0;1095.0;3535.0;35.0;120.0;1120.0;610.0;355.0;35.0;120.0
153;Noord-Brabant (PV);2015;51390.0;49350.0;44700.0;4035.0;450.0;170.0;5505.0;1260.0;4035.0;45.0;170.0;1400.0;740.0;450.0;45.0;170.0
154;Noord-Brabant (PV);1e halfjaar 2016;43965.0;42305.0;38505.0;3365.0;325.0;110.0;4510.0;1005.0;3365.0;30.0;110.0;1090.0;625.0;325.0;30.0;110.0
155;Noord-Brabant (PV);2e halfjaar 2016;45810.0;44205.0;40445.0;3310.0;345.0;105.0;4450.0;1000.0;3310.0;40.0;105.0;1060.0;570.0;345.0;40.0;105.0
156;Noord-Brabant (PV);2016;53140.0;51370.0;46990.0;3800.0;420.0;160.0;5055.0;1055.0;3800.0;40.0;160.0;1295.0;675.0;420.0;40.0;160.0
157;Noord-Brabant (PV);1e halfjaar 2017;44395.0;42840.0;39045.0;3400.0;300.0;95.0;4485.0;955.0;3400.0;35.0;95.0;990.0;560.0;300.0;35.0;95.0
158;Noord-Brabant (PV);2e halfjaar 2017;47555.0;46055.0;42215.0;3425.0;315.0;95.0;4505.0;955.0;3425.0;30.0;95.0;955.0;515.0;315.0;30.0;95.0
159;Noord-Brabant (PV);2017;54505.0;52875.0;48410.0;3915.0;410.0;140.0;5065.0;970.0;3915.0;35.0;140.0;1210.0;620.0;410.0;35.0;140.0
160;Limburg (PV);1e kwartaal 2015;17570.0;16225.0;14350.0;1715.0;90.0;70.0;2730.0;910.0;1715.0;35.0;70.0;595.0;400.0;90.0;35.0;70.0
161;Limburg (PV);1e halfjaar 2015;20020.0;18660.0;16570.0;1880.0;120.0;90.0;2900.0;900.0;1880.0;30.0;90.0;675.0;430.0;120.0;30.0;90.0
162;Limburg (PV);2e halfjaar 2015;21625.0;20465.0;18270.0;1965.0;155.0;80.0;2790.0;725.0;1965.0;20.0;80.0;670.0;415.0;155.0;20.0;80.0
163;Limburg (PV);2015;24375.0;23065.0;20560.0;2205.0;190.0;115.0;3175.0;825.0;2205.0;30.0;115.0;790.0;455.0;190.0;30.0;115.0
164;Limburg (PV);1e halfjaar 2016;21600.0;20630.0;18435.0;1935.0;185.0;75.0;2620.0;590.0;1935.0;20.0;75.0;645.0;360.0;185.0;20.0;75.0
165;Limburg (PV);2e halfjaar 2016;22490.0;21625.0;19405.0;1950.0;190.0;75.0;2570.0;525.0;1950.0;15.0;75.0;605.0;325.0;190.0;15.0;75.0
166;Limburg (PV);2016;25550.0;24540.0;21980.0;2225.0;235.0;105.0;2960.0;610.0;2225.0;20.0;105.0;740.0;380.0;235.0;20.0;105.0
167;Limburg (PV);1e halfjaar 2017;22910.0;22025.0;19795.0;1995.0;165.0;65.0;2625.0;545.0;1995.0;20.0;65.0;570.0;320.0;165.0;20.0;65.0
168;Limburg (PV);2e halfjaar 2017;23660.0;22870.0;20595.0;2040.0;180.0;55.0;2600.0;485.0;2040.0;15.0;55.0;540.0;290.0;180.0;15.0;55.0
169;Limburg (PV);2017;26630.0;25730.0;23125.0;2290.0;225.0;90.0;2925.0;530.0;2290.0;15.0;90.0;685.0;355.0;225.0;15.0;90.0
170;Oost-Groningen (CR);1e kwartaal 2015;3515.0;3385.0;2975.0;380.0;25.0;;480.0;90.0;380.0;;;70.0;40.0;25.0;;
171;Oost-Groningen (CR);1e halfjaar 2015;3805.0;3665.0;3220.0;410.0;30.0;;510.0;95.0;410.0;;;80.0;45.0;30.0;;
172;Oost-Groningen (CR);2e halfjaar 2015;3910.0;3800.0;3365.0;405.0;25.0;;485.0;70.0;405.0;;;70.0;35.0;25.0;;
173;Oost-Groningen (CR);2015;4270.0;4140.0;3665.0;435.0;35.0;10.0;530.0;80.0;435.0;;10.0;90.0;45.0;35.0;;10.0
174;Oost-Groningen (CR);1e halfjaar 2016;3580.0;3450.0;3010.0;405.0;30.0;;500.0;85.0;405.0;;;80.0;45.0;30.0;;
175;Oost-Groningen (CR);2e halfjaar 2016;3720.0;3590.0;3135.0;415.0;30.0;;515.0;90.0;415.0;;;75.0;40.0;30.0;;
176;Oost-Groningen (CR);2016;4100.0;3960.0;3470.0;445.0;35.0;10.0;550.0;95.0;445.0;;10.0;90.0;45.0;35.0;;10.0
177;Oost-Groningen (CR);1e halfjaar 2017;3945.0;3840.0;3350.0;445.0;40.0;;520.0;70.0;445.0;;;80.0;35.0;40.0;;
178;Oost-Groningen (CR);2e halfjaar 2017;4165.0;4080.0;3600.0;435.0;40.0;;490.0;55.0;435.0;;;75.0;35.0;40.0;;
179;Oost-Groningen (CR);2017;4530.0;4430.0;3895.0;475.0;50.0;;550.0;65.0;475.0;;;95.0;35.0;50.0;;
180;Delfzijl en omgeving (CR);1e kwartaal 2015;1080.0;1030.0;940.0;70.0;20.0;;95.0;25.0;70.0;;;45.0;25.0;20.0;;
181;Delfzijl en omgeving (CR);1e halfjaar 2015;1150.0;1105.0;1005.0;80.0;20.0;;100.0;20.0;80.0;;;45.0;25.0;20.0;;
182;Delfzijl en omgeving (CR);2e halfjaar 2015;1165.0;1115.0;1005.0;95.0;20.0;;120.0;25.0;95.0;;;40.0;20.0;20.0;;
183;Delfzijl en omgeving (CR);2015;1295.0;1245.0;1125.0;95.0;20.0;;120.0;25.0;95.0;;;50.0;30.0;20.0;;
184;Delfzijl en omgeving (CR);1e halfjaar 2016;1030.0;985.0;890.0;80.0;15.0;;110.0;30.0;80.0;;;30.0;15.0;15.0;;
185;Delfzijl en omgeving (CR);2e halfjaar 2016;1085.0;1050.0;935.0;95.0;20.0;;115.0;20.0;95.0;;;35.0;15.0;20.0;;
186;Delfzijl en omgeving (CR);2016;1190.0;1145.0;1025.0;100.0;20.0;;130.0;25.0;100.0;;;40.0;20.0;20.0;;
187;Delfzijl en omgeving (CR);1e halfjaar 2017;1135.0;1110.0;985.0;95.0;25.0;;115.0;15.0;95.0;;;45.0;15.0;25.0;;
188;Delfzijl en omgeving (CR);2e halfjaar 2017;1195.0;1165.0;1040.0;100.0;25.0;;115.0;10.0;100.0;;;45.0;20.0;25.0;;
189;Delfzijl en omgeving (CR);2017;1290.0;1260.0;1115.0;110.0;30.0;;130.0;15.0;110.0;;;50.0;20.0;30.0;;
190;Overig Groningen (CR);1e kwartaal 2015;7340.0;6990.0;6345.0;510.0;115.0;25.0;740.0;200.0;510.0;;25.0;285.0;140.0;115.0;;25.0
191;Overig Groningen (CR);1e halfjaar 2015;8190.0;7845.0;7125.0;555.0;135.0;30.0;785.0;195.0;555.0;;30.0;315.0;145.0;135.0;;30.0
192;Overig Groningen (CR);2e halfjaar 2015;8515.0;8185.0;7455.0;560.0;145.0;30.0;780.0;185.0;560.0;;30.0;315.0;135.0;145.0;;30.0
193;Overig Groningen (CR);2015;9385.0;9025.0;8190.0;620.0;170.0;45.0;870.0;205.0;620.0;;45.0;375.0;155.0;170.0;;45.0
194;Overig Groningen (CR);1e halfjaar 2016;7840.0;7570.0;6850.0;570.0;130.0;20.0;735.0;140.0;570.0;;20.0;280.0;125.0;130.0;;20.0
195;Overig Groningen (CR);2e halfjaar 2016;8150.0;7890.0;7155.0;575.0;140.0;15.0;740.0;140.0;575.0;10.0;15.0;280.0;115.0;140.0;10.0;15.0
196;Overig Groningen (CR);2016;9035.0;8775.0;7940.0;645.0;165.0;25.0;805.0;130.0;645.0;;25.0;325.0;125.0;165.0;;25.0
197;Overig Groningen (CR);1e halfjaar 2017;8765.0;8555.0;7840.0;545.0;155.0;15.0;680.0;115.0;545.0;;15.0;265.0;90.0;155.0;;15.0
198;Overig Groningen (CR);2e halfjaar 2017;9195.0;8985.0;8235.0;570.0;170.0;15.0;710.0;125.0;570.0;;15.0;270.0;80.0;170.0;;15.0
199;Overig Groningen (CR);2017;10125.0;9900.0;9070.0;615.0;195.0;20.0;765.0;125.0;615.0;;20.0;315.0;100.0;195.0;;20.0
200;Noord-Friesland (CR);1e kwartaal 2015;5530.0;5190.0;4470.0;660.0;40.0;15.0;925.0;245.0;660.0;;15.0;150.0;90.0;40.0;;15.0
201;Noord-Friesland (CR);1e halfjaar 2015;6370.0;6015.0;5245.0;700.0;55.0;20.0;975.0;250.0;700.0;;20.0;180.0;95.0;55.0;;20.0
202;Noord-Friesland (CR);2e halfjaar 2015;6725.0;6410.0;5615.0;710.0;70.0;15.0;955.0;225.0;710.0;;15.0;180.0;90.0;70.0;;15.0
203;Noord-Friesland (CR);2015;7530.0;7175.0;6300.0;775.0;80.0;25.0;1045.0;240.0;775.0;;25.0;215.0;105.0;80.0;;25.0
204;Noord-Friesland (CR);1e halfjaar 2016;6230.0;5965.0;5160.0;725.0;60.0;25.0;925.0;175.0;725.0;;25.0;175.0;90.0;60.0;;25.0
205;Noord-Friesland (CR);2e halfjaar 2016;6390.0;6110.0;5275.0;745.0;60.0;25.0;975.0;200.0;745.0;;25.0;170.0;80.0;60.0;;25.0
206;Noord-Friesland (CR);2016;7275.0;6990.0;6060.0;820.0;75.0;35.0;1045.0;185.0;820.0;;35.0;210.0;95.0;75.0;;35.0
207;Noord-Friesland (CR);1e halfjaar 2017;7860.0;7620.0;6730.0;810.0;60.0;25.0;1000.0;165.0;810.0;;25.0;155.0;70.0;60.0;;25.0
208;Noord-Friesland (CR);2e halfjaar 2017;7870.0;7630.0;6755.0;800.0;55.0;15.0;995.0;175.0;800.0;;15.0;140.0;60.0;55.0;;15.0
209;Noord-Friesland (CR);2017;9020.0;8780.0;7785.0;890.0;75.0;30.0;1085.0;165.0;890.0;;30.0;180.0;75.0;75.0;;30.0
210;Zuidwest-Friesland (CR);1e kwartaal 2015;2010.0;1905.0;1725.0;170.0;10.0;;255.0;85.0;170.0;;;35.0;20.0;10.0;;
211;Zuidwest-Friesland (CR);1e halfjaar 2015;2310.0;2215.0;2010.0;185.0;15.0;;270.0;75.0;185.0;;;35.0;20.0;15.0;;
212;Zuidwest-Friesland (CR);2e halfjaar 2015;2360.0;2275.0;2055.0;195.0;20.0;;270.0;75.0;195.0;;;35.0;15.0;20.0;;
213;Zuidwest-Friesland (CR);2015;2740.0;2640.0;2390.0;220.0;20.0;10.0;305.0;80.0;220.0;;10.0;50.0;20.0;20.0;;10.0
214;Zuidwest-Friesland (CR);1e halfjaar 2016;2165.0;2095.0;1875.0;190.0;20.0;;255.0;55.0;190.0;;;40.0;10.0;20.0;;
215;Zuidwest-Friesland (CR);2e halfjaar 2016;2140.0;2075.0;1865.0;185.0;20.0;;245.0;55.0;185.0;;;35.0;10.0;20.0;;
216;Zuidwest-Friesland (CR);2016;2525.0;2450.0;2200.0;220.0;25.0;;285.0;60.0;220.0;;;45.0;15.0;25.0;;
217;Zuidwest-Friesland (CR);1e halfjaar 2017;2460.0;2400.0;2185.0;195.0;15.0;;240.0;45.0;195.0;;;40.0;20.0;15.0;;
218;Zuidwest-Friesland (CR);2e halfjaar 2017;2480.0;2420.0;2215.0;190.0;10.0;;235.0;40.0;190.0;;;35.0;20.0;10.0;;
219;Zuidwest-Friesland (CR);2017;2830.0;2760.0;2525.0;210.0;20.0;;260.0;45.0;210.0;;;45.0;20.0;20.0;;
220;Zuidoost-Friesland (CR);1e kwartaal 2015;3585.0;3375.0;3005.0;340.0;15.0;10.0;520.0;170.0;340.0;;10.0;70.0;45.0;15.0;;10.0
221;Zuidoost-Friesland (CR);1e halfjaar 2015;4020.0;3825.0;3415.0;370.0;25.0;15.0;535.0;150.0;370.0;;15.0;90.0;50.0;25.0;;15.0
222;Zuidoost-Friesland (CR);2e halfjaar 2015;4125.0;3950.0;3515.0;395.0;30.0;15.0;540.0;130.0;395.0;;15.0;85.0;40.0;30.0;;15.0
223;Zuidoost-Friesland (CR);2015;4610.0;4415.0;3935.0;430.0;30.0;20.0;590.0;140.0;430.0;;20.0;105.0;50.0;30.0;;20.0
224;Zuidoost-Friesland (CR);1e halfjaar 2016;3840.0;3685.0;3230.0;410.0;35.0;10.0;540.0;120.0;410.0;;10.0;85.0;40.0;35.0;;10.0
225;Zuidoost-Friesland (CR);2e halfjaar 2016;3945.0;3795.0;3340.0;410.0;35.0;10.0;530.0;110.0;410.0;;10.0;85.0;40.0;35.0;;10.0
226;Zuidoost-Friesland (CR);2016;4425.0;4270.0;3745.0;465.0;40.0;15.0;595.0;115.0;465.0;;15.0;100.0;40.0;40.0;;15.0
227;Zuidoost-Friesland (CR);1e halfjaar 2017;4305.0;4180.0;3690.0;440.0;40.0;;535.0;90.0;440.0;;;85.0;40.0;40.0;;
228;Zuidoost-Friesland (CR);2e halfjaar 2017;4380.0;4275.0;3785.0;440.0;35.0;10.0;530.0;80.0;440.0;;10.0;75.0;30.0;35.0;;10.0
229;Zuidoost-Friesland (CR);2017;4895.0;4770.0;4215.0;495.0;50.0;15.0;590.0;80.0;495.0;;15.0;105.0;40.0;50.0;;15.0
230;Noord-Drenthe (CR);1e kwartaal 2015;3980.0;3820.0;3490.0;290.0;35.0;;395.0;100.0;290.0;;;95.0;55.0;35.0;;
231;Noord-Drenthe (CR);1e halfjaar 2015;4425.0;4265.0;3915.0;300.0;40.0;;415.0;105.0;300.0;;;105.0;60.0;40.0;;
232;Noord-Drenthe (CR);2e halfjaar 2015;4740.0;4570.0;4245.0;275.0;45.0;;400.0;120.0;275.0;;;100.0;50.0;45.0;;
233;Noord-Drenthe (CR);2015;5060.0;4880.0;4500.0;320.0;50.0;10.0;445.0;115.0;320.0;;10.0;125.0;65.0;50.0;;10.0
234;Noord-Drenthe (CR);1e halfjaar 2016;4395.0;4250.0;3920.0;270.0;55.0;;370.0;90.0;270.0;;;110.0;50.0;55.0;;
235;Noord-Drenthe (CR);2e halfjaar 2016;4340.0;4190.0;3875.0;255.0;55.0;;360.0;95.0;255.0;;;120.0;55.0;55.0;;
236;Noord-Drenthe (CR);2016;4890.0;4740.0;4380.0;290.0;60.0;10.0;395.0;95.0;290.0;;10.0;125.0;55.0;60.0;;10.0
237;Noord-Drenthe (CR);1e halfjaar 2017;4935.0;4835.0;4480.0;290.0;65.0;;350.0;60.0;290.0;;;105.0;40.0;65.0;;
238;Noord-Drenthe (CR);2e halfjaar 2017;5185.0;5105.0;4730.0;305.0;70.0;;350.0;40.0;305.0;;;110.0;35.0;70.0;;
239;Noord-Drenthe (CR);2017;5580.0;5480.0;5065.0;330.0;80.0;;395.0;55.0;330.0;;;130.0;45.0;80.0;;
240;Zuidoost-Drenthe (CR);1e kwartaal 2015;3350.0;3175.0;2925.0;215.0;30.0;;350.0;130.0;215.0;;;80.0;45.0;30.0;;
241;Zuidoost-Drenthe (CR);1e halfjaar 2015;3650.0;3475.0;3205.0;235.0;30.0;;365.0;125.0;235.0;;;85.0;50.0;30.0;;
242;Zuidoost-Drenthe (CR);2e halfjaar 2015;3775.0;3640.0;3350.0;250.0;35.0;;345.0;90.0;250.0;;;85.0;45.0;35.0;;
243;Zuidoost-Drenthe (CR);2015;4150.0;3980.0;3655.0;280.0;40.0;10.0;405.0;115.0;280.0;;10.0;100.0;50.0;40.0;;10.0
244;Zuidoost-Drenthe (CR);1e halfjaar 2016;3580.0;3440.0;3175.0;230.0;30.0;;335.0;95.0;230.0;;;75.0;35.0;30.0;;
245;Zuidoost-Drenthe (CR);2e halfjaar 2016;3565.0;3410.0;3140.0;230.0;35.0;10.0;350.0;110.0;230.0;;10.0;90.0;40.0;35.0;;10.0
246;Zuidoost-Drenthe (CR);2016;3965.0;3820.0;3500.0;270.0;40.0;10.0;380.0;95.0;270.0;;10.0;100.0;45.0;40.0;;10.0
247;Zuidoost-Drenthe (CR);1e halfjaar 2017;4045.0;3930.0;3600.0;270.0;55.0;;350.0;75.0;270.0;;;100.0;40.0;55.0;;
248;Zuidoost-Drenthe (CR);2e halfjaar 2017;4285.0;4190.0;3850.0;275.0;60.0;;340.0;60.0;275.0;;;100.0;35.0;60.0;;
249;Zuidoost-Drenthe (CR);2017;4560.0;4450.0;4070.0;300.0;70.0;;375.0;65.0;300.0;;;120.0;40.0;70.0;;
250;Zuidwest-Drenthe (CR);1e kwartaal 2015;2490.0;2370.0;2160.0;190.0;15.0;;270.0;80.0;190.0;;;60.0;40.0;15.0;;
251;Zuidwest-Drenthe (CR);1e halfjaar 2015;2785.0;2665.0;2435.0;205.0;20.0;;285.0;75.0;205.0;;;70.0;45.0;20.0;;
252;Zuidwest-Drenthe (CR);2e halfjaar 2015;3000.0;2880.0;2655.0;195.0;25.0;;285.0;85.0;195.0;;;65.0;30.0;25.0;;
253;Zuidwest-Drenthe (CR);2015;3315.0;3195.0;2935.0;225.0;30.0;;310.0;75.0;225.0;;;80.0;45.0;30.0;;
254;Zuidwest-Drenthe (CR);1e halfjaar 2016;2700.0;2600.0;2380.0;190.0;25.0;;270.0;80.0;190.0;;;50.0;20.0;25.0;;
255;Zuidwest-Drenthe (CR);2e halfjaar 2016;2745.0;2665.0;2440.0;185.0;30.0;;250.0;60.0;185.0;;;55.0;20.0;30.0;;
256;Zuidwest-Drenthe (CR);2016;3125.0;3025.0;2775.0;210.0;35.0;;290.0;75.0;210.0;;;65.0;25.0;35.0;;
257;Zuidwest-Drenthe (CR);1e halfjaar 2017;3235.0;3180.0;2940.0;195.0;40.0;;245.0;45.0;195.0;;;55.0;10.0;40.0;;
258;Zuidwest-Drenthe (CR);2e halfjaar 2017;3430.0;3390.0;3165.0;185.0;35.0;;220.0;30.0;185.0;;;45.0;10.0;35.0;;
259;Zuidwest-Drenthe (CR);2017;3750.0;3700.0;3450.0;205.0;40.0;;245.0;40.0;205.0;;;60.0;10.0;40.0;;
260;Noord-Overijssel (CR);1e kwartaal 2015;6375.0;6000.0;5365.0;590.0;35.0;15.0;870.0;260.0;590.0;10.0;15.0;165.0;110.0;35.0;10.0;15.0
261;Noord-Overijssel (CR);1e halfjaar 2015;7130.0;6755.0;6065.0;630.0;40.0;20.0;910.0;255.0;630.0;;20.0;175.0;115.0;40.0;;20.0
262;Noord-Overijssel (CR);2e halfjaar 2015;7815.0;7470.0;6780.0;630.0;50.0;15.0;890.0;240.0;630.0;;15.0;165.0;100.0;50.0;;15.0
263;Noord-Overijssel (CR);2015;8350.0;7950.0;7160.0;715.0;55.0;20.0;1015.0;275.0;715.0;10.0;20.0;205.0;120.0;55.0;10.0;20.0
264;Noord-Overijssel (CR);1e halfjaar 2016;7460.0;7095.0;6410.0;640.0;35.0;10.0;900.0;245.0;640.0;;10.0;165.0;115.0;35.0;;10.0
265;Noord-Overijssel (CR);2e halfjaar 2016;7710.0;7385.0;6680.0;660.0;40.0;10.0;895.0;225.0;660.0;;10.0;150.0;95.0;40.0;;10.0
266;Noord-Overijssel (CR);2016;8395.0;8025.0;7230.0;725.0;50.0;15.0;995.0;245.0;725.0;;15.0;190.0;120.0;50.0;;15.0
267;Noord-Overijssel (CR);1e halfjaar 2017;7910.0;7630.0;6850.0;710.0;50.0;20.0;940.0;205.0;710.0;;20.0;145.0;70.0;50.0;;20.0
268;Noord-Overijssel (CR);2e halfjaar 2017;8380.0;8120.0;7325.0;725.0;60.0;10.0;925.0;190.0;725.0;;10.0;140.0;70.0;60.0;;10.0
269;Noord-Overijssel (CR);2017;9190.0;8905.0;8010.0;805.0;65.0;20.0;1030.0;200.0;805.0;;20.0;170.0;80.0;65.0;;20.0
270;Zuidwest-Overijssel (CR);1e kwartaal 2015;2780.0;2620.0;2385.0;220.0;10.0;;335.0;110.0;220.0;;;65.0;50.0;10.0;;
271;Zuidwest-Overijssel (CR);1e halfjaar 2015;3090.0;2940.0;2680.0;235.0;15.0;;345.0;105.0;235.0;;;70.0;45.0;15.0;;
272;Zuidwest-Overijssel (CR);2e halfjaar 2015;3370.0;3230.0;2960.0;250.0;20.0;;350.0;95.0;250.0;;;70.0;45.0;20.0;;
273;Zuidwest-Overijssel (CR);2015;3580.0;3410.0;3105.0;275.0;20.0;10.0;400.0;115.0;275.0;;10.0;80.0;55.0;20.0;;10.0
274;Zuidwest-Overijssel (CR);1e halfjaar 2016;3380.0;3240.0;2970.0;250.0;10.0;;345.0;90.0;250.0;;;70.0;55.0;10.0;;
275;Zuidwest-Overijssel (CR);2e halfjaar 2016;3435.0;3305.0;3035.0;250.0;15.0;;345.0;85.0;250.0;;;60.0;40.0;15.0;;
276;Zuidwest-Overijssel (CR);2016;3665.0;3510.0;3200.0;285.0;15.0;;385.0;95.0;285.0;;;85.0;60.0;15.0;;
277;Zuidwest-Overijssel (CR);1e halfjaar 2017;3260.0;3130.0;2870.0;240.0;15.0;;330.0;80.0;240.0;;;70.0;45.0;15.0;;
278;Zuidwest-Overijssel (CR);2e halfjaar 2017;3355.0;3240.0;2980.0;235.0;20.0;;315.0;75.0;235.0;;;60.0;35.0;20.0;;
279;Zuidwest-Overijssel (CR);2017;3670.0;3545.0;3240.0;275.0;25.0;;360.0;80.0;275.0;;;80.0;45.0;25.0;;
280;Twente (CR);1e kwartaal 2015;8690.0;7910.0;6805.0;1010.0;75.0;25.0;1605.0;560.0;1010.0;15.0;25.0;320.0;205.0;75.0;15.0;25.0
281;Twente (CR);1e halfjaar 2015;9930.0;9125.0;7900.0;1105.0;85.0;35.0;1725.0;570.0;1105.0;15.0;35.0;355.0;220.0;85.0;15.0;35.0
282;Twente (CR);2e halfjaar 2015;10690.0;9960.0;8700.0;1110.0;110.0;40.0;1675.0;515.0;1110.0;15.0;40.0;365.0;200.0;110.0;15.0;40.0
283;Twente (CR);2015;11920.0;11090.0;9655.0;1260.0;125.0;50.0;1915.0;585.0;1260.0;15.0;50.0;415.0;225.0;125.0;15.0;50.0
284;Twente (CR);1e halfjaar 2016;10910.0;10260.0;8980.0;1140.0;105.0;35.0;1615.0;430.0;1140.0;10.0;35.0;360.0;210.0;105.0;10.0;35.0
285;Twente (CR);2e halfjaar 2016;11435.0;10815.0;9470.0;1195.0;110.0;35.0;1650.0;415.0;1195.0;;35.0;355.0;205.0;110.0;;35.0
286;Twente (CR);2016;12820.0;12135.0;10600.0;1345.0;135.0;55.0;1850.0;445.0;1345.0;;55.0;430.0;235.0;135.0;;55.0
287;Twente (CR);1e halfjaar 2017;11610.0;10995.0;9610.0;1245.0;105.0;35.0;1695.0;405.0;1245.0;;35.0;350.0;200.0;105.0;;35.0
288;Twente (CR);2e halfjaar 2017;11955.0;11385.0;9985.0;1260.0;105.0;35.0;1665.0;365.0;1260.0;10.0;35.0;345.0;200.0;105.0;10.0;35.0
289;Twente (CR);2017;13575.0;12955.0;11345.0;1435.0;125.0;50.0;1885.0;395.0;1435.0;;50.0;405.0;220.0;125.0;;50.0
290;Veluwe (CR);1e kwartaal 2015;10370.0;9730.0;8600.0;1050.0;70.0;10.0;1505.0;435.0;1050.0;;10.0;280.0;195.0;70.0;;10.0
291;Veluwe (CR);1e halfjaar 2015;11870.0;11240.0;10010.0;1130.0;80.0;20.0;1580.0;420.0;1130.0;10.0;20.0;310.0;200.0;80.0;10.0;20.0
292;Veluwe (CR);2e halfjaar 2015;12870.0;12295.0;11080.0;1110.0;80.0;25.0;1535.0;395.0;1110.0;;25.0;285.0;175.0;80.0;;25.0
293;Veluwe (CR);2015;14350.0;13690.0;12300.0;1250.0;110.0;30.0;1725.0;435.0;1250.0;10.0;30.0;365.0;215.0;110.0;10.0;30.0
294;Veluwe (CR);1e halfjaar 2016;13205.0;12685.0;11490.0;1100.0;85.0;15.0;1480.0;360.0;1100.0;;15.0;260.0;155.0;85.0;;15.0
295;Veluwe (CR);2e halfjaar 2016;13795.0;13330.0;12110.0;1120.0;85.0;20.0;1455.0;310.0;1120.0;;20.0;260.0;150.0;85.0;;20.0
296;Veluwe (CR);2016;15500.0;14955.0;13585.0;1230.0;105.0;30.0;1635.0;365.0;1230.0;10.0;30.0;315.0;170.0;105.0;10.0;30.0
297;Veluwe (CR);1e halfjaar 2017;13865.0;13480.0;12135.0;1220.0;105.0;20.0;1495.0;245.0;1220.0;;20.0;265.0;135.0;105.0;;20.0
298;Veluwe (CR);2e halfjaar 2017;14105.0;13700.0;12335.0;1245.0;100.0;20.0;1535.0;265.0;1245.0;;20.0;260.0;140.0;100.0;;20.0
299;Veluwe (CR);2017;16060.0;15640.0;14120.0;1365.0;130.0;30.0;1660.0;265.0;1365.0;;30.0;310.0;150.0;130.0;;30.0
300;Achterhoek (CR);1e kwartaal 2015;6420.0;6085.0;5360.0;670.0;40.0;15.0;920.0;235.0;670.0;;15.0;155.0;100.0;40.0;;15.0
301;Achterhoek (CR);1e halfjaar 2015;7240.0;6925.0;6125.0;730.0;50.0;20.0;965.0;215.0;730.0;;20.0;175.0;105.0;50.0;;20.0
302;Achterhoek (CR);2e halfjaar 2015;7480.0;7180.0;6415.0;685.0;55.0;25.0;910.0;200.0;685.0;;25.0;175.0;100.0;55.0;;25.0
303;Achterhoek (CR);2015;8520.0;8190.0;7335.0;760.0;65.0;30.0;1010.0;220.0;760.0;;30.0;205.0;115.0;65.0;;30.0
304;Achterhoek (CR);1e halfjaar 2016;7230.0;6915.0;6190.0;670.0;40.0;15.0;900.0;215.0;670.0;;15.0;160.0;100.0;40.0;;15.0
305;Achterhoek (CR);2e halfjaar 2016;7750.0;7495.0;6735.0;695.0;50.0;20.0;885.0;170.0;695.0;;20.0;150.0;80.0;50.0;;20.0
306;Achterhoek (CR);2016;8750.0;8445.0;7585.0;780.0;55.0;25.0;1005.0;200.0;780.0;;25.0;180.0;105.0;55.0;;25.0
307;Achterhoek (CR);1e halfjaar 2017;7465.0;7230.0;6520.0;655.0;45.0;10.0;825.0;160.0;655.0;;10.0;135.0;75.0;45.0;;10.0
308;Achterhoek (CR);2e halfjaar 2017;7830.0;7600.0;6870.0;655.0;60.0;15.0;820.0;150.0;655.0;;15.0;155.0;75.0;60.0;;15.0
309;Achterhoek (CR);2017;8860.0;8620.0;7820.0;715.0;70.0;20.0;885.0;155.0;715.0;;20.0;175.0;85.0;70.0;;20.0
310;Arnhem/Nijmegen (CR);1e kwartaal 2015;10670.0;9870.0;8755.0;1015.0;85.0;15.0;1570.0;530.0;1015.0;10.0;15.0;375.0;265.0;85.0;10.0;15.0
311;Arnhem/Nijmegen (CR);1e halfjaar 2015;12225.0;11415.0;10215.0;1070.0;110.0;20.0;1625.0;525.0;1070.0;10.0;20.0;415.0;275.0;110.0;10.0;20.0
312;Arnhem/Nijmegen (CR);2e halfjaar 2015;13115.0;12360.0;11180.0;1020.0;130.0;30.0;1545.0;490.0;1020.0;10.0;30.0;425.0;255.0;130.0;10.0;30.0
313;Arnhem/Nijmegen (CR);2015;14880.0;14070.0;12680.0;1205.0;145.0;40.0;1755.0;500.0;1205.0;10.0;40.0;495.0;300.0;145.0;10.0;40.0
314;Arnhem/Nijmegen (CR);1e halfjaar 2016;12985.0;12285.0;11165.0;950.0;140.0;30.0;1410.0;430.0;950.0;;30.0;445.0;265.0;140.0;;30.0
