ID;Populatie;Reismotieven;KenmerkenVerplaatsing;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
2455;Totaal;Totaal;Reisduur: 60 tot 120 minuten;Weinig stedelijk;2017;0.17;8.54;12.33;58.0;2959.0;71.2
2456;Totaal;Totaal;Reisduur: 60 tot 120 minuten;Niet stedelijk;2010;0.18;7.95;13.08;61.0;2762.0;75.8
2457;Totaal;Totaal;Reisduur: 60 tot 120 minuten;Niet stedelijk;2011;0.18;9.21;13.63;64.0;3202.0;79.0
2458;Totaal;Totaal;Reisduur: 60 tot 120 minuten;Niet stedelijk;2012;0.16;7.5;11.92;56.0;2614.0;69.2
2459;Totaal;Totaal;Reisduur: 60 tot 120 minuten;Niet stedelijk;2013;0.18;8.08;12.93;61.0;2809.0;74.9
2460;Totaal;Totaal;Reisduur: 60 tot 120 minuten;Niet stedelijk;2014;0.16;7.37;11.78;55.0;2561.0;68.2
2461;Totaal;Totaal;Reisduur: 60 tot 120 minuten;Niet stedelijk;2015;0.17;7.59;12.66;60.0;2643.0;73.5
2462;Totaal;Totaal;Reisduur: 60 tot 120 minuten;Niet stedelijk;2016;0.17;7.51;12.09;59.0;2623.0;70.4
2463;Totaal;Totaal;Reisduur: 60 tot 120 minuten;Niet stedelijk;2017;0.15;6.87;11.34;54.0;2378.0;65.5
2464;Totaal;Totaal;Reisduur: 120 minuten of meer;Nederland;2010;0.05;4.24;10.04;18.0;1474.0;58.2
2465;Totaal;Totaal;Reisduur: 120 minuten of meer;Nederland;2011;0.06;4.69;10.45;19.0;1632.0;60.6
2466;Totaal;Totaal;Reisduur: 120 minuten of meer;Nederland;2012;0.05;4.01;9.84;18.0;1400.0;57.2
2467;Totaal;Totaal;Reisduur: 120 minuten of meer;Nederland;2013;0.05;4.22;9.69;18.0;1469.0;56.2
2468;Totaal;Totaal;Reisduur: 120 minuten of meer;Nederland;2014;0.06;4.56;11.31;20.0;1588.0;65.6
2469;Totaal;Totaal;Reisduur: 120 minuten of meer;Nederland;2015;0.05;4.09;9.83;18.0;1426.0;57.1
2470;Totaal;Totaal;Reisduur: 120 minuten of meer;Nederland;2016;0.05;4.08;9.82;18.0;1426.0;57.2
2471;Totaal;Totaal;Reisduur: 120 minuten of meer;Nederland;2017;0.05;3.65;8.93;16.0;1266.0;51.6
2472;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Nederland (LD);2010;0.07;7.15;12.65;24.0;2484.0;73.3
2473;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Nederland (LD);2011;0.07;7.98;12.72;24.0;2778.0;73.8
2474;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Nederland (LD);2012;0.06;6.54;12.06;21.0;2283.0;70.1
2475;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Nederland (LD);2013;0.06;6.26;9.59;20.0;2176.0;55.6
2476;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Nederland (LD);2014;0.07;7.65;14.31;25.0;2662.0;83.0
2477;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Nederland (LD);2015;0.07;7.49;12.22;25.0;2610.0;71.0
2478;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Nederland (LD);2016;0.06;6.19;12.48;22.0;2161.0;72.6
2479;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Nederland (LD);2017;0.06;5.91;10.99;20.0;2049.0;63.5
2480;Totaal;Totaal;Reisduur: 120 minuten of meer;Oost-Nederland (LD);2010;0.05;4.16;10.61;19.0;1444.0;61.5
2481;Totaal;Totaal;Reisduur: 120 minuten of meer;Oost-Nederland (LD);2011;0.05;4.1;9.41;18.0;1425.0;54.5
2482;Totaal;Totaal;Reisduur: 120 minuten of meer;Oost-Nederland (LD);2012;0.05;3.84;9.77;18.0;1339.0;56.8
2483;Totaal;Totaal;Reisduur: 120 minuten of meer;Oost-Nederland (LD);2013;0.05;3.59;9.33;17.0;1250.0;54.1
2484;Totaal;Totaal;Reisduur: 120 minuten of meer;Oost-Nederland (LD);2014;0.05;4.38;10.33;19.0;1524.0;59.9
2485;Totaal;Totaal;Reisduur: 120 minuten of meer;Oost-Nederland (LD);2015;0.05;3.53;8.3;16.0;1229.0;48.2
2486;Totaal;Totaal;Reisduur: 120 minuten of meer;Oost-Nederland (LD);2016;0.06;4.9;10.61;20.0;1712.0;61.8
2487;Totaal;Totaal;Reisduur: 120 minuten of meer;Oost-Nederland (LD);2017;0.05;3.95;9.76;18.0;1369.0;56.4
2488;Totaal;Totaal;Reisduur: 120 minuten of meer;West-Nederland (LD);2010;0.05;3.85;9.4;17.0;1337.0;54.5
2489;Totaal;Totaal;Reisduur: 120 minuten of meer;West-Nederland (LD);2011;0.05;4.23;10.64;19.0;1470.0;61.7
2490;Totaal;Totaal;Reisduur: 120 minuten of meer;West-Nederland (LD);2012;0.05;3.62;9.33;17.0;1265.0;54.3
2491;Totaal;Totaal;Reisduur: 120 minuten of meer;West-Nederland (LD);2013;0.05;3.98;9.71;18.0;1387.0;56.3
2492;Totaal;Totaal;Reisduur: 120 minuten of meer;West-Nederland (LD);2014;0.06;4.27;11.6;20.0;1485.0;67.3
2493;Totaal;Totaal;Reisduur: 120 minuten of meer;West-Nederland (LD);2015;0.05;3.46;9.99;17.0;1207.0;58.0
2494;Totaal;Totaal;Reisduur: 120 minuten of meer;West-Nederland (LD);2016;0.05;3.38;8.99;16.0;1179.0;52.4
2495;Totaal;Totaal;Reisduur: 120 minuten of meer;West-Nederland (LD);2017;0.04;3.23;8.73;16.0;1120.0;50.5
2496;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Nederland (LD);2010;0.05;3.79;9.62;18.0;1317.0;55.7
2497;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Nederland (LD);2011;0.06;4.71;9.96;20.0;1639.0;57.8
2498;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Nederland (LD);2012;0.05;3.82;9.96;19.0;1332.0;57.9
2499;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Nederland (LD);2013;0.05;4.4;10.04;18.0;1530.0;58.2
2500;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Nederland (LD);2014;0.05;3.92;10.19;18.0;1365.0;59.1
2501;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Nederland (LD);2015;0.05;4.45;9.84;18.0;1548.0;57.1
2502;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Nederland (LD);2016;0.05;3.85;9.61;17.0;1345.0;56.0
2503;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Nederland (LD);2017;0.04;3.23;7.58;14.0;1119.0;43.8
2504;Totaal;Totaal;Reisduur: 120 minuten of meer;Groningen (PV);2010;0.07;8.89;14.25;25.0;3091.0;82.5
2505;Totaal;Totaal;Reisduur: 120 minuten of meer;Groningen (PV);2011;0.09;10.89;15.43;31.0;3793.0;89.5
2506;Totaal;Totaal;Reisduur: 120 minuten of meer;Groningen (PV);2012;0.07;8.81;13.15;23.0;3075.0;76.5
2507;Totaal;Totaal;Reisduur: 120 minuten of meer;Groningen (PV);2013;0.06;7.24;10.11;20.0;2520.0;58.6
2508;Totaal;Totaal;Reisduur: 120 minuten of meer;Groningen (PV);2014;0.07;8.97;14.62;25.0;3122.0;84.8
2509;Totaal;Totaal;Reisduur: 120 minuten of meer;Groningen (PV);2015;0.07;8.51;11.9;25.0;2970.0;69.2
2510;Totaal;Totaal;Reisduur: 120 minuten of meer;Groningen (PV);2016;0.06;7.38;13.27;22.0;2579.0;77.3
2511;Totaal;Totaal;Reisduur: 120 minuten of meer;Groningen (PV);2017;0.06;7.5;11.63;22.0;2599.0;67.2
2512;Totaal;Totaal;Reisduur: 120 minuten of meer;Friesland (PV);2010;0.07;6.71;13.13;26.0;2331.0;76.1
2513;Totaal;Totaal;Reisduur: 120 minuten of meer;Friesland (PV);2011;0.06;6.19;10.09;19.0;2153.0;58.5
2514;Totaal;Totaal;Reisduur: 120 minuten of meer;Friesland (PV);2012;0.06;5.46;12.24;22.0;1906.0;71.2
2515;Totaal;Totaal;Reisduur: 120 minuten of meer;Friesland (PV);2013;0.05;4.36;7.85;16.0;1516.0;45.5
2516;Totaal;Totaal;Reisduur: 120 minuten of meer;Friesland (PV);2014;0.08;6.9;15.52;27.0;2402.0;90.0
2517;Totaal;Totaal;Reisduur: 120 minuten of meer;Friesland (PV);2015;0.06;5.96;11.07;22.0;2076.0;64.2
2518;Totaal;Totaal;Reisduur: 120 minuten of meer;Friesland (PV);2016;0.06;4.81;12.41;20.0;1679.0;72.2
2519;Totaal;Totaal;Reisduur: 120 minuten of meer;Friesland (PV);2017;0.06;5.58;11.76;20.0;1935.0;67.9
2520;Totaal;Totaal;Reisduur: 120 minuten of meer;Drenthe (PV);2010;0.05;5.7;10.16;19.0;1981.0;58.9
2521;Totaal;Totaal;Reisduur: 120 minuten of meer;Drenthe (PV);2011;0.06;6.93;13.0;21.0;2406.0;75.3
2522;Totaal;Totaal;Reisduur: 120 minuten of meer;Drenthe (PV);2012;0.05;5.3;10.52;18.0;1848.0;61.1
2523;Totaal;Totaal;Reisduur: 120 minuten of meer;Drenthe (PV);2013;0.07;7.6;11.29;25.0;2640.0;65.4
2524;Totaal;Totaal;Reisduur: 120 minuten of meer;Drenthe (PV);2014;0.06;7.08;12.34;23.0;2460.0;71.5
2525;Totaal;Totaal;Reisduur: 120 minuten of meer;Drenthe (PV);2015;0.08;8.28;14.15;28.0;2886.0;82.2
2526;Totaal;Totaal;Reisduur: 120 minuten of meer;Drenthe (PV);2016;0.06;6.59;11.62;23.0;2300.0;67.6
2527;Totaal;Totaal;Reisduur: 120 minuten of meer;Drenthe (PV);2017;;;;;;
2528;Totaal;Totaal;Reisduur: 120 minuten of meer;Overijssel (PV);2010;0.06;4.82;11.22;21.0;1677.0;65.0
2529;Totaal;Totaal;Reisduur: 120 minuten of meer;Overijssel (PV);2011;0.06;4.95;10.63;21.0;1719.0;61.6
2530;Totaal;Totaal;Reisduur: 120 minuten of meer;Overijssel (PV);2012;0.05;3.9;10.85;19.0;1359.0;63.0
2531;Totaal;Totaal;Reisduur: 120 minuten of meer;Overijssel (PV);2013;0.06;4.61;10.6;20.0;1606.0;61.5
2532;Totaal;Totaal;Reisduur: 120 minuten of meer;Overijssel (PV);2014;0.07;5.9;11.98;23.0;2054.0;69.5
2533;Totaal;Totaal;Reisduur: 120 minuten of meer;Overijssel (PV);2015;0.04;3.7;7.9;15.0;1290.0;45.9
2534;Totaal;Totaal;Reisduur: 120 minuten of meer;Overijssel (PV);2016;0.05;5.46;10.75;19.0;1909.0;62.6
2535;Totaal;Totaal;Reisduur: 120 minuten of meer;Overijssel (PV);2017;0.05;4.28;8.2;16.0;1483.0;47.4
2536;Totaal;Totaal;Reisduur: 120 minuten of meer;Flevoland (PV);2010;0.06;4.04;10.06;20.0;1407.0;58.3
2537;Totaal;Totaal;Reisduur: 120 minuten of meer;Flevoland (PV);2011;0.04;2.44;6.88;13.0;849.0;39.9
2538;Totaal;Totaal;Reisduur: 120 minuten of meer;Flevoland (PV);2012;0.04;2.24;7.67;14.0;782.0;44.6
2539;Totaal;Totaal;Reisduur: 120 minuten of meer;Flevoland (PV);2013;0.03;2.64;8.61;12.0;921.0;50.0
2540;Totaal;Totaal;Reisduur: 120 minuten of meer;Flevoland (PV);2014;0.04;2.66;8.5;15.0;928.0;49.4
2541;Totaal;Totaal;Reisduur: 120 minuten of meer;Flevoland (PV);2015;;;;;;
2542;Totaal;Totaal;Reisduur: 120 minuten of meer;Flevoland (PV);2016;;;;;;
2543;Totaal;Totaal;Reisduur: 120 minuten of meer;Flevoland (PV);2017;;;;;;
2544;Totaal;Totaal;Reisduur: 120 minuten of meer;Gelderland (PV);2010;0.05;3.8;10.37;18.0;1320.0;60.0
2545;Totaal;Totaal;Reisduur: 120 minuten of meer;Gelderland (PV);2011;0.05;3.95;9.22;17.0;1372.0;53.4
2546;Totaal;Totaal;Reisduur: 120 minuten of meer;Gelderland (PV);2012;0.05;4.12;9.57;18.0;1439.0;55.6
2547;Totaal;Totaal;Reisduur: 120 minuten of meer;Gelderland (PV);2013;0.05;3.2;8.75;16.0;1114.0;50.7
2548;Totaal;Totaal;Reisduur: 120 minuten of meer;Gelderland (PV);2014;0.05;3.86;9.77;18.0;1343.0;56.6
2549;Totaal;Totaal;Reisduur: 120 minuten of meer;Gelderland (PV);2015;0.05;3.54;8.3;16.0;1234.0;48.2
2550;Totaal;Totaal;Reisduur: 120 minuten of meer;Gelderland (PV);2016;0.06;4.64;10.33;20.0;1620.0;60.2
2551;Totaal;Totaal;Reisduur: 120 minuten of meer;Gelderland (PV);2017;0.06;3.81;10.55;19.0;1320.0;60.9
2552;Totaal;Totaal;Reisduur: 120 minuten of meer;Utrecht (PV);2010;0.04;2.43;6.64;13.0;846.0;38.4
2553;Totaal;Totaal;Reisduur: 120 minuten of meer;Utrecht (PV);2011;0.05;2.52;9.21;17.0;878.0;53.4
2554;Totaal;Totaal;Reisduur: 120 minuten of meer;Utrecht (PV);2012;0.05;3.57;10.55;18.0;1247.0;61.4
2555;Totaal;Totaal;Reisduur: 120 minuten of meer;Utrecht (PV);2013;0.04;2.57;7.18;13.0;894.0;41.7
2556;Totaal;Totaal;Reisduur: 120 minuten of meer;Utrecht (PV);2014;0.06;4.39;11.68;21.0;1529.0;67.7
2557;Totaal;Totaal;Reisduur: 120 minuten of meer;Utrecht (PV);2015;0.04;2.54;9.17;14.0;884.0;53.3
2558;Totaal;Totaal;Reisduur: 120 minuten of meer;Utrecht (PV);2016;0.04;3.36;7.87;15.0;1175.0;45.9
2559;Totaal;Totaal;Reisduur: 120 minuten of meer;Utrecht (PV);2017;0.04;3.33;6.42;14.0;1155.0;37.1
2560;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Holland (PV);2010;0.05;4.37;10.27;19.0;1521.0;59.5
2561;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Holland (PV);2011;0.06;4.69;11.61;20.0;1632.0;67.3
2562;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Holland (PV);2012;0.05;3.67;9.86;19.0;1280.0;57.4
2563;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Holland (PV);2013;0.06;4.47;10.05;19.0;1555.0;58.3
2564;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Holland (PV);2014;0.06;4.37;11.84;20.0;1519.0;68.7
2565;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Holland (PV);2015;0.05;3.77;10.0;17.0;1313.0;58.1
2566;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Holland (PV);2016;0.05;3.17;9.32;16.0;1109.0;54.2
2567;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Holland (PV);2017;0.05;3.28;9.83;18.0;1138.0;56.8
2568;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Holland (PV);2010;0.05;3.67;9.61;17.0;1276.0;55.7
2569;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Holland (PV);2011;0.05;4.22;10.41;18.0;1467.0;60.4
2570;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Holland (PV);2012;0.05;3.36;8.25;16.0;1173.0;48.0
2571;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Holland (PV);2013;0.05;3.66;9.69;17.0;1272.0;56.2
2572;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Holland (PV);2014;0.06;4.02;11.33;20.0;1397.0;65.7
2573;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Holland (PV);2015;0.05;3.57;10.28;18.0;1245.0;59.7
2574;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Holland (PV);2016;0.05;3.49;9.43;17.0;1219.0;54.9
2575;Totaal;Totaal;Reisduur: 120 minuten of meer;Zuid-Holland (PV);2017;0.04;2.9;8.56;14.0;1005.0;49.4
2576;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeeland (PV);2010;0.06;6.25;10.28;19.0;2173.0;59.5
2577;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeeland (PV);2011;0.06;6.53;10.64;22.0;2270.0;61.7
2578;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeeland (PV);2012;0.06;5.95;11.53;22.0;2072.0;67.0
2579;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeeland (PV);2013;0.09;8.24;15.82;30.0;2864.0;91.7
2580;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeeland (PV);2014;0.06;5.54;12.21;21.0;1926.0;70.8
2581;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeeland (PV);2015;;;;;;
2582;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeeland (PV);2016;;;;;;
2583;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeeland (PV);2017;;;;;;
2584;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Brabant (PV);2010;0.05;3.24;9.26;17.0;1127.0;53.6
2585;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Brabant (PV);2011;0.05;4.33;9.78;19.0;1507.0;56.7
2586;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Brabant (PV);2012;0.05;3.39;9.89;19.0;1183.0;57.5
2587;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Brabant (PV);2013;0.05;3.81;9.62;18.0;1326.0;55.8
2588;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Brabant (PV);2014;0.05;3.7;10.05;18.0;1286.0;58.3
2589;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Brabant (PV);2015;0.05;4.06;9.75;18.0;1413.0;56.6
2590;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Brabant (PV);2016;0.05;3.77;9.96;17.0;1316.0;58.0
2591;Totaal;Totaal;Reisduur: 120 minuten of meer;Noord-Brabant (PV);2017;0.04;2.98;7.58;14.0;1034.0;43.8
2592;Totaal;Totaal;Reisduur: 120 minuten of meer;Limburg (PV);2010;0.05;4.98;10.4;19.0;1730.0;60.2
2593;Totaal;Totaal;Reisduur: 120 minuten of meer;Limburg (PV);2011;0.06;5.55;10.38;21.0;1930.0;60.2
2594;Totaal;Totaal;Reisduur: 120 minuten of meer;Limburg (PV);2012;0.05;4.76;10.12;19.0;1659.0;58.8
2595;Totaal;Totaal;Reisduur: 120 minuten of meer;Limburg (PV);2013;0.06;5.7;10.98;20.0;1982.0;63.7
2596;Totaal;Totaal;Reisduur: 120 minuten of meer;Limburg (PV);2014;0.05;4.43;10.5;19.0;1540.0;60.8
2597;Totaal;Totaal;Reisduur: 120 minuten of meer;Limburg (PV);2015;0.06;5.32;10.03;19.0;1852.0;58.2
2598;Totaal;Totaal;Reisduur: 120 minuten of meer;Limburg (PV);2016;0.05;4.03;8.83;16.0;1409.0;51.4
2599;Totaal;Totaal;Reisduur: 120 minuten of meer;Limburg (PV);2017;0.05;3.79;7.59;16.0;1313.0;43.8
2600;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeer sterk stedelijk;2010;0.06;4.38;11.03;19.0;1522.0;64.0
2601;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeer sterk stedelijk;2011;0.06;5.01;11.88;21.0;1745.0;68.9
2602;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeer sterk stedelijk;2012;0.05;4.63;10.0;19.0;1618.0;58.2
2603;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeer sterk stedelijk;2013;0.06;4.83;11.14;20.0;1681.0;64.7
2604;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeer sterk stedelijk;2014;0.06;5.2;12.58;22.0;1812.0;73.0
2605;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeer sterk stedelijk;2015;0.06;4.42;12.13;20.0;1543.0;70.5
2606;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeer sterk stedelijk;2016;0.05;4.0;10.83;18.0;1398.0;63.1
2607;Totaal;Totaal;Reisduur: 120 minuten of meer;Zeer sterk stedelijk;2017;0.05;4.29;10.98;18.0;1489.0;63.5
2608;Totaal;Totaal;Reisduur: 120 minuten of meer;Sterk stedelijk;2010;0.05;3.95;10.21;19.0;1372.0;59.1
2609;Totaal;Totaal;Reisduur: 120 minuten of meer;Sterk stedelijk;2011;0.05;4.54;9.87;18.0;1580.0;57.2
2610;Totaal;Totaal;Reisduur: 120 minuten of meer;Sterk stedelijk;2012;0.06;3.8;10.53;19.0;1326.0;61.2
2611;Totaal;Totaal;Reisduur: 120 minuten of meer;Sterk stedelijk;2013;0.05;4.29;8.71;17.0;1493.0;50.5
2612;Totaal;Totaal;Reisduur: 120 minuten of meer;Sterk stedelijk;2014;0.06;4.55;11.21;20.0;1584.0;65.0
2613;Totaal;Totaal;Reisduur: 120 minuten of meer;Sterk stedelijk;2015;0.05;4.0;9.26;17.0;1393.0;53.8
2614;Totaal;Totaal;Reisduur: 120 minuten of meer;Sterk stedelijk;2016;0.05;4.31;9.43;18.0;1505.0;54.9
2615;Totaal;Totaal;Reisduur: 120 minuten of meer;Sterk stedelijk;2017;0.05;3.64;8.83;16.0;1262.0;51.0
2616;Totaal;Totaal;Reisduur: 120 minuten of meer;Matig stedelijk;2010;0.05;3.89;8.53;17.0;1352.0;49.4
2617;Totaal;Totaal;Reisduur: 120 minuten of meer;Matig stedelijk;2011;0.05;4.2;9.66;19.0;1459.0;56.0
2618;Totaal;Totaal;Reisduur: 120 minuten of meer;Matig stedelijk;2012;0.05;3.73;9.69;17.0;1302.0;56.3
2619;Totaal;Totaal;Reisduur: 120 minuten of meer;Matig stedelijk;2013;0.05;3.98;10.45;19.0;1384.0;60.5
2620;Totaal;Totaal;Reisduur: 120 minuten of meer;Matig stedelijk;2014;0.05;4.26;10.39;18.0;1482.0;60.2
2621;Totaal;Totaal;Reisduur: 120 minuten of meer;Matig stedelijk;2015;0.04;3.27;8.18;14.0;1137.0;47.5
2622;Totaal;Totaal;Reisduur: 120 minuten of meer;Matig stedelijk;2016;0.04;3.45;9.22;16.0;1203.0;53.6
2623;Totaal;Totaal;Reisduur: 120 minuten of meer;Matig stedelijk;2017;0.05;3.92;8.04;16.0;1359.0;46.4
2624;Totaal;Totaal;Reisduur: 120 minuten of meer;Weinig stedelijk;2010;0.05;4.05;9.75;18.0;1406.0;56.4
2625;Totaal;Totaal;Reisduur: 120 minuten of meer;Weinig stedelijk;2011;0.05;4.38;10.72;19.0;1523.0;62.1
2626;Totaal;Totaal;Reisduur: 120 minuten of meer;Weinig stedelijk;2012;0.05;3.79;9.34;17.0;1323.0;54.2
2627;Totaal;Totaal;Reisduur: 120 minuten of meer;Weinig stedelijk;2013;0.05;3.53;8.95;16.0;1229.0;51.9
2628;Totaal;Totaal;Reisduur: 120 minuten of meer;Weinig stedelijk;2014;0.05;3.84;10.59;19.0;1337.0;61.4
2629;Totaal;Totaal;Reisduur: 120 minuten of meer;Weinig stedelijk;2015;0.05;4.1;9.48;18.0;1426.0;55.0
2630;Totaal;Totaal;Reisduur: 120 minuten of meer;Weinig stedelijk;2016;0.05;4.19;9.54;18.0;1463.0;55.5
2631;Totaal;Totaal;Reisduur: 120 minuten of meer;Weinig stedelijk;2017;0.04;2.87;8.4;15.0;994.0;48.5
2632;Totaal;Totaal;Reisduur: 120 minuten of meer;Niet stedelijk;2010;0.06;5.66;11.07;20.0;1967.0;64.1
2633;Totaal;Totaal;Reisduur: 120 minuten of meer;Niet stedelijk;2011;0.06;6.01;10.24;20.0;2091.0;59.4
2634;Totaal;Totaal;Reisduur: 120 minuten of meer;Niet stedelijk;2012;0.05;4.38;9.03;17.0;1528.0;52.4
2635;Totaal;Totaal;Reisduur: 120 minuten of meer;Niet stedelijk;2013;0.05;4.82;9.66;19.0;1675.0;56.0
2636;Totaal;Totaal;Reisduur: 120 minuten of meer;Niet stedelijk;2014;0.06;5.42;12.36;22.0;1884.0;71.6
2637;Totaal;Totaal;Reisduur: 120 minuten of meer;Niet stedelijk;2015;0.06;5.24;10.16;20.0;1825.0;59.0
2638;Totaal;Totaal;Reisduur: 120 minuten of meer;Niet stedelijk;2016;0.05;4.52;10.28;18.0;1580.0;59.9
2639;Totaal;Totaal;Reisduur: 120 minuten of meer;Niet stedelijk;2017;0.04;3.28;6.69;14.0;1138.0;38.6
2640;Totaal;Totaal;Zondag;Nederland;2010;1.91;29.87;55.79;94.0;1478.0;46.0
2641;Totaal;Totaal;Zondag;Nederland;2011;1.85;28.68;54.2;91.0;1420.0;44.7
2642;Totaal;Totaal;Zondag;Nederland;2012;1.89;26.17;52.09;95.0;1322.0;43.9
2643;Totaal;Totaal;Zondag;Nederland;2013;1.89;27.77;52.37;94.0;1379.0;43.3
2644;Totaal;Totaal;Zondag;Nederland;2014;1.98;27.72;55.1;98.0;1374.0;45.5
2645;Totaal;Totaal;Zondag;Nederland;2015;1.88;27.18;53.27;93.0;1349.0;44.1
2646;Totaal;Totaal;Zondag;Nederland;2016;1.83;26.9;52.3;91.0;1335.0;43.3
2647;Totaal;Totaal;Zondag;Nederland;2017;1.86;26.46;51.67;94.0;1332.0;43.4
2648;Totaal;Totaal;Zondag;Noord-Nederland (LD);2010;1.91;31.19;56.14;94.0;1545.0;46.3
2649;Totaal;Totaal;Zondag;Noord-Nederland (LD);2011;1.8;32.89;57.84;89.0;1633.0;47.9
2650;Totaal;Totaal;Zondag;Noord-Nederland (LD);2012;1.84;25.23;49.38;93.0;1277.0;41.7
2651;Totaal;Totaal;Zondag;Noord-Nederland (LD);2013;1.72;27.12;45.18;85.0;1340.0;37.2
2652;Totaal;Totaal;Zondag;Noord-Nederland (LD);2014;1.96;32.98;61.65;97.0;1636.0;51.0
2653;Totaal;Totaal;Zondag;Noord-Nederland (LD);2015;1.6;27.85;49.21;80.0;1383.0;40.7
2654;Totaal;Totaal;Zondag;Noord-Nederland (LD);2016;1.74;32.06;56.96;86.0;1586.0;47.0
2655;Totaal;Totaal;Zondag;Noord-Nederland (LD);2017;1.71;26.32;46.02;86.0;1326.0;38.7
2656;Totaal;Totaal;Zondag;Oost-Nederland (LD);2010;2.08;35.74;64.29;103.0;1767.0;53.0
2657;Totaal;Totaal;Zondag;Oost-Nederland (LD);2011;1.9;29.27;56.11;94.0;1448.0;46.2
2658;Totaal;Totaal;Zondag;Oost-Nederland (LD);2012;1.92;25.81;51.53;97.0;1303.0;43.4
2659;Totaal;Totaal;Zondag;Oost-Nederland (LD);2013;1.91;26.45;50.85;95.0;1314.0;42.1
2660;Totaal;Totaal;Zondag;Oost-Nederland (LD);2014;1.96;28.36;54.31;97.0;1405.0;44.8
2661;Totaal;Totaal;Zondag;Oost-Nederland (LD);2015;1.8;28.03;51.74;90.0;1392.0;42.8
2662;Totaal;Totaal;Zondag;Oost-Nederland (LD);2016;1.77;28.81;48.54;88.0;1427.0;40.1
2663;Totaal;Totaal;Zondag;Oost-Nederland (LD);2017;1.81;27.53;52.68;91.0;1385.0;44.2
2664;Totaal;Totaal;Zondag;West-Nederland (LD);2010;1.79;28.17;52.24;88.0;1394.0;43.1
2665;Totaal;Totaal;Zondag;West-Nederland (LD);2011;1.8;27.15;52.14;89.0;1344.0;43.0
2666;Totaal;Totaal;Zondag;West-Nederland (LD);2012;1.86;25.38;52.0;94.0;1281.0;43.8
2667;Totaal;Totaal;Zondag;West-Nederland (LD);2013;1.87;26.16;52.34;93.0;1300.0;43.4
2668;Totaal;Totaal;Zondag;West-Nederland (LD);2014;1.93;26.66;54.41;96.0;1322.0;45.0
2669;Totaal;Totaal;Zondag;West-Nederland (LD);2015;1.89;27.02;54.77;94.0;1340.0;45.3
