ID;Geslacht;Leeftijd;BurgerlijkeStaat;RegioS;Perioden;BevolkingOp1Januari_1;GemiddeldeBevolking_2
2287;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ter Aar;2018;;
2288;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ter Aar;2019;;
2289;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ter Aar;2020;;
2290;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ter Aar;2021;;
2291;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ter Aar;2022;;
2292;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ter Aar;2023;;
2293;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ter Aar;2024;;
2294;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;1988;3821.0;
2295;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;1989;3784.0;
2296;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;1990;3736.0;
2297;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;1991;3710.0;
2298;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;1992;3720.0;
2299;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;1993;3658.0;
2300;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;1994;3646.0;
2301;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;1995;;
2302;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;1996;;
2303;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;1997;;
2304;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;1998;;
2305;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;1999;;
2306;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2000;;
2307;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2001;;
2308;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2002;;
2309;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2003;;
2310;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2004;;
2311;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2005;;
2312;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2006;;
2313;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2007;;
2314;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2008;;
2315;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2009;;
2316;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2010;;
2317;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2011;;
2318;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2012;;
2319;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2013;;
2320;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2014;;
2321;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2015;;
2322;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2016;;
2323;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2017;;
2324;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2018;;
2325;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2019;;
2326;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2020;;
2327;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2021;;
2328;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2022;;
2329;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2023;;
2330;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aardenburg;2024;;
2331;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;1988;5602.0;
2332;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;1989;5676.0;
2333;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;1990;5780.0;
2334;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;1991;5860.0;
2335;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;1992;5841.0;
2336;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;1993;5878.0;
2337;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;1994;5923.0;
2338;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;1995;5905.0;5896.5
2339;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;1996;5888.0;5897.5
2340;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;1997;;
2341;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;1998;;
2342;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;1999;;
2343;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2000;;
2344;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2001;;
2345;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2002;;
2346;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2003;;
2347;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2004;;
2348;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2005;;
2349;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2006;;
2350;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2007;;
2351;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2008;;
2352;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2009;;
2353;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2010;;
2354;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2011;;
2355;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2012;;
2356;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2013;;
2357;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2014;;
2358;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2015;;
2359;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2016;;
2360;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2017;;
2361;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2018;;
2362;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2019;;
2363;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2020;;
2364;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2021;;
2365;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2022;;
2366;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2023;;
2367;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aarle-Rixtel;2024;;
2368;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;1988;7549.0;
2369;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;1989;7704.0;
2370;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;1990;7801.0;
2371;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;1991;7967.0;
2372;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;1992;8048.0;
2373;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;1993;8017.0;
2374;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;1994;7992.0;
2375;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;1995;8038.0;8019.5
2376;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;1996;8001.0;8034.0
2377;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;1997;8067.0;8238.5
2378;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;1998;8410.0;8472.5
2379;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;1999;8535.0;8508.5
2380;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2000;8482.0;8484.5
2381;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2001;8487.0;8505.5
2382;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2002;8524.0;8559.5
2383;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2003;8595.0;8609.5
2384;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2004;8624.0;8613.5
2385;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2005;8603.0;8636.5
2386;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2006;8670.0;8660.5
2387;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2007;8651.0;8669.5
2388;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2008;8688.0;8684.0
2389;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2009;8680.0;8722.0
2390;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2010;8764.0;8777.5
2391;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2011;;
2392;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2012;;
2393;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2013;;
2394;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2014;;
2395;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2015;;
2396;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2016;;
2397;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2017;;
2398;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2018;;
2399;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2019;;
2400;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2020;;
2401;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2021;;
2402;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2022;;
2403;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2023;;
2404;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Abcoude;2024;;
2405;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;1988;27382.0;
2406;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;1989;27479.0;
2407;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;1990;27542.0;
2408;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;1991;27632.0;
2409;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;1992;27598.0;
2410;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;1993;27762.0;
2411;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;1994;27923.0;
2412;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;1995;27971.0;27979.5
2413;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;1996;27988.0;28014.0
2414;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;1997;28040.0;28062.5
2415;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;1998;28085.0;28066.0
2416;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;1999;28047.0;28029.0
2417;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2000;28011.0;28012.0
2418;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2001;28013.0;28029.0
2419;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2002;28045.0;28073.5
2420;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2003;28102.0;28129.0
2421;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2004;28156.0;28145.0
2422;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2005;28134.0;28178.5
2423;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2006;28223.0;28183.0
2424;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2007;28143.0;28115.5
2425;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2008;28088.0;28113.5
2426;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2009;28139.0;28113.5
2427;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2010;28088.0;28105.5
2428;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2011;28123.0;28107.0
2429;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2012;28091.0;28100.5
2430;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2013;28110.0;28063.0
2431;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2014;28016.0;27999.5
2432;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2015;27983.0;27995.0
2433;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2016;28007.0;27950.0
2434;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2017;27893.0;27914.0
2435;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2018;27935.0;27893.5
2436;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2019;27852.0;27847.5
2437;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2020;27843.0;27871.5
2438;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2021;27900.0;27927.0
2439;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2022;27954.0;28051.5
2440;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2023;28149.0;28187.5
2441;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Achtkarspelen;2024;28226.0;
2442;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;1988;1848.0;
2443;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;1989;1847.0;
2444;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;1990;;
2445;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;1991;;
2446;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;1992;;
2447;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;1993;;
2448;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;1994;;
2449;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;1995;;
2450;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;1996;;
2451;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;1997;;
2452;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;1998;;
2453;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;1999;;
2454;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2000;;
2455;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2001;;
2456;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2002;;
2457;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2003;;
2458;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2004;;
2459;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2005;;
2460;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2006;;
2461;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2007;;
2462;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2008;;
2463;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2009;;
2464;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2010;;
2465;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2011;;
2466;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2012;;
2467;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2013;;
2468;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2014;;
2469;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2015;;
2470;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2016;;
2471;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2017;;
2472;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2018;;
2473;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2019;;
2474;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2020;;
2475;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2021;;
2476;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2022;;
2477;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2023;;
2478;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Adorp;2024;;
2479;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;1988;3024.0;
2480;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;1989;3010.0;
2481;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;1990;;
2482;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;1991;;
2483;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;1992;;
2484;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;1993;;
2485;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;1994;;
2486;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;1995;;
2487;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;1996;;
2488;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;1997;;
2489;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;1998;;
2490;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;1999;;
2491;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2000;;
2492;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2001;;
2493;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2002;;
2494;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2003;;
2495;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2004;;
2496;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2005;;
2497;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2006;;
2498;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2007;;
2499;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2008;;
2500;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2009;;
2501;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2010;;
2502;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2011;;
2503;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2012;;
2504;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2013;;
2505;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2014;;
2506;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2015;;
2507;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2016;;
2508;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2017;;
2509;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2018;;
2510;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2019;;
2511;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2020;;
2512;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2021;;
2513;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2022;;
2514;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2023;;
2515;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Aduard;2024;;
2516;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;1988;5020.0;
2517;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;1989;5022.0;
2518;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;1990;5010.0;
2519;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;1991;5019.0;
2520;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;1992;5083.0;
2521;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;1993;4725.0;
2522;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;1994;4816.0;
2523;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;1995;4863.0;4847.0
2524;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;1996;4831.0;4828.5
2525;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;1997;4826.0;4841.5
2526;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;1998;4846.0;4851.0
2527;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;1999;4856.0;4881.5
2528;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2000;4907.0;4960.0
2529;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2001;5013.0;5093.5
2530;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2002;;
2531;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2003;;
2532;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2004;;
2533;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2005;;
2534;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2006;;
2535;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2007;;
2536;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2008;;
2537;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2009;;
2538;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2010;;
2539;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2011;;
2540;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2012;;
2541;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2013;;
2542;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2014;;
2543;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2015;;
2544;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2016;;
2545;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2017;;
2546;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2018;;
2547;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2019;;
2548;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Akersloot;2020;;
