ID;Inkomensbestanddelen;Kenmerken;Perioden;AantalHuishoudens_1;PercentageHuishoudens_2;TotaalBedrag_3;GemiddeldBedrag_4;AandeelVanBrutoInkomen_5
2986;2 Inkomen uit eigen onderneming;204;2005;32;3.2;420.0;12.9;2.0
2987;2 Inkomen uit eigen onderneming;204;2006;27;2.7;217.0;7.9;1.1
2988;2 Inkomen uit eigen onderneming;204;2007;34;3.3;319.0;9.4;1.5
2989;2 Inkomen uit eigen onderneming;204;2008;40;3.8;397.0;10.0;1.8
2990;2 Inkomen uit eigen onderneming;204;2009;42;3.9;499.0;11.8;2.1
2991;2 Inkomen uit eigen onderneming;204;2010;47;4.4;535.0;11.4;2.2
2992;2 Inkomen uit eigen onderneming;204;2011;53;4.8;614.0;11.6;2.5
2993;2 Inkomen uit eigen onderneming;204;2012;55;4.9;567.0;10.4;2.3
2994;2 Inkomen uit eigen onderneming;204;2013;57;5.1;581.0;10.2;2.3
2995;2 Inkomen uit eigen onderneming;204;2014;64;5.3;730.0;11.5;2.7
2996;2 Inkomen uit eigen onderneming;205;2001;199;8.2;4846.0;24.3;5.6
2997;2 Inkomen uit eigen onderneming;205;2002;219;9.0;4836.0;22.1;5.4
2998;2 Inkomen uit eigen onderneming;205;2003;196;8.3;3654.0;18.6;4.3
2999;2 Inkomen uit eigen onderneming;205;2004;178;7.8;3797.0;21.4;4.5
3000;2 Inkomen uit eigen onderneming;205;2005;174;7.8;4538.0;26.1;5.4
3001;2 Inkomen uit eigen onderneming;205;2006;163;7.4;3846.0;23.6;4.6
3002;2 Inkomen uit eigen onderneming;205;2007;162;7.5;4297.0;26.5;5.0
3003;2 Inkomen uit eigen onderneming;205;2008;143;6.9;3505.0;24.5;4.2
3004;2 Inkomen uit eigen onderneming;205;2009;138;6.7;3052.0;22.1;3.7
3005;2 Inkomen uit eigen onderneming;205;2010;140;6.8;3080.0;22.0;3.7
3006;2 Inkomen uit eigen onderneming;205;2011;142;6.9;3185.0;22.4;3.8
3007;2 Inkomen uit eigen onderneming;205;2012;149;7.3;3265.0;21.9;3.9
3008;2 Inkomen uit eigen onderneming;205;2013;156;7.5;3389.0;21.7;4.0
3009;2 Inkomen uit eigen onderneming;205;2014;150;7.5;3618.0;24.1;4.3
3010;2 Inkomen uit eigen onderneming;211;2001;120;8.3;3094.0;25.8;5.5
3011;2 Inkomen uit eigen onderneming;211;2002;120;8.2;3117.0;26.0;5.2
3012;2 Inkomen uit eigen onderneming;211;2003;122;8.4;2785.0;22.8;4.6
3013;2 Inkomen uit eigen onderneming;211;2004;130;8.9;3290.0;25.4;5.3
3014;2 Inkomen uit eigen onderneming;211;2005;129;8.7;3657.0;28.4;5.7
3015;2 Inkomen uit eigen onderneming;211;2006;130;8.8;3985.0;30.6;5.9
3016;2 Inkomen uit eigen onderneming;211;2007;137;9.2;4398.0;32.1;6.2
3017;2 Inkomen uit eigen onderneming;211;2008;156;9.8;5124.0;32.8;6.5
3018;2 Inkomen uit eigen onderneming;211;2009;156;9.6;4558.0;29.2;5.7
3019;2 Inkomen uit eigen onderneming;211;2010;163;9.9;4561.0;28.1;5.6
3020;2 Inkomen uit eigen onderneming;211;2011;176;10.5;4780.0;27.2;5.7
3021;2 Inkomen uit eigen onderneming;211;2012;181;10.8;5018.0;27.7;5.8
3022;2 Inkomen uit eigen onderneming;211;2013;188;11.1;4997.0;26.6;5.7
3023;2 Inkomen uit eigen onderneming;211;2014;198;11.2;5567.0;28.2;5.9
3024;2 Inkomen uit eigen onderneming;212;2001;144;7.7;4160.0;28.8;5.0
3025;2 Inkomen uit eigen onderneming;212;2002;152;7.9;4139.0;27.2;4.7
3026;2 Inkomen uit eigen onderneming;212;2003;147;7.6;3842.0;26.1;4.2
3027;2 Inkomen uit eigen onderneming;212;2004;152;7.9;4409.0;29.0;4.8
3028;2 Inkomen uit eigen onderneming;212;2005;156;8.0;4909.0;31.5;5.2
3029;2 Inkomen uit eigen onderneming;212;2006;163;7.8;5405.0;33.2;5.2
3030;2 Inkomen uit eigen onderneming;212;2007;169;8.1;5777.0;34.1;5.3
3031;2 Inkomen uit eigen onderneming;212;2008;187;9.0;6408.0;34.3;5.7
3032;2 Inkomen uit eigen onderneming;212;2009;179;8.6;5852.0;32.6;5.1
3033;2 Inkomen uit eigen onderneming;212;2010;190;9.1;5840.0;30.7;5.1
3034;2 Inkomen uit eigen onderneming;212;2011;196;9.3;6161.0;31.5;5.2
3035;2 Inkomen uit eigen onderneming;212;2012;205;9.6;6024.0;29.4;5.0
3036;2 Inkomen uit eigen onderneming;212;2013;208;9.7;6105.0;29.4;5.0
3037;2 Inkomen uit eigen onderneming;212;2014;207;9.9;6522.0;31.4;5.3
3038;2 Inkomen uit eigen onderneming;213;2001;124;9.2;3472.0;28.0;5.4
3039;2 Inkomen uit eigen onderneming;213;2002;122;9.2;3483.0;28.5;5.3
3040;2 Inkomen uit eigen onderneming;213;2003;127;9.4;3560.0;27.9;5.2
3041;2 Inkomen uit eigen onderneming;213;2004;134;9.5;4123.0;30.7;5.6
3042;2 Inkomen uit eigen onderneming;213;2005;137;9.6;4575.0;33.3;6.1
3043;2 Inkomen uit eigen onderneming;213;2006;135;10.1;4607.0;34.1;6.2
3044;2 Inkomen uit eigen onderneming;213;2007;140;10.3;5358.0;38.2;6.8
3045;2 Inkomen uit eigen onderneming;213;2008;142;10.8;5418.0;38.1;7.1
3046;2 Inkomen uit eigen onderneming;213;2009;144;10.6;4791.0;33.3;6.0
3047;2 Inkomen uit eigen onderneming;213;2010;147;10.9;4958.0;33.8;6.2
3048;2 Inkomen uit eigen onderneming;213;2011;149;11.0;5026.0;33.8;6.2
3049;2 Inkomen uit eigen onderneming;213;2012;164;11.5;5380.0;32.7;6.2
3050;2 Inkomen uit eigen onderneming;213;2013;161;11.5;5156.0;32.0;6.0
3051;2 Inkomen uit eigen onderneming;213;2014;168;11.6;5670.0;33.8;6.2
3052;2 Inkomen uit eigen onderneming;214;2001;162;12.0;4905.0;30.2;7.4
3053;2 Inkomen uit eigen onderneming;214;2002;164;12.0;5053.0;30.7;7.3
3054;2 Inkomen uit eigen onderneming;214;2003;163;12.0;4548.0;27.8;6.5
3055;2 Inkomen uit eigen onderneming;214;2004;165;12.0;5040.0;30.5;6.9
3056;2 Inkomen uit eigen onderneming;214;2005;169;12.2;5893.0;34.9;7.9
3057;2 Inkomen uit eigen onderneming;214;2006;173;12.2;5969.0;34.5;7.6
3058;2 Inkomen uit eigen onderneming;214;2007;176;12.3;6861.0;39.0;8.1
3059;2 Inkomen uit eigen onderneming;214;2008;191;13.2;7221.0;37.8;8.3
3060;2 Inkomen uit eigen onderneming;214;2009;183;12.4;6276.0;34.4;7.1
3061;2 Inkomen uit eigen onderneming;214;2010;193;12.7;6727.0;34.9;7.4
3062;2 Inkomen uit eigen onderneming;214;2011;198;12.9;6921.0;35.0;7.4
3063;2 Inkomen uit eigen onderneming;214;2012;198;13.3;6598.0;33.3;7.2
3064;2 Inkomen uit eigen onderneming;214;2013;204;13.3;6820.0;33.4;7.2
3065;2 Inkomen uit eigen onderneming;214;2014;206;13.3;7404.0;36.0;7.5
3066;2 Inkomen uit eigen onderneming;215;2001;121;14.3;3397.0;28.1;8.7
3067;2 Inkomen uit eigen onderneming;215;2002;120;14.1;3162.0;26.4;7.9
3068;2 Inkomen uit eigen onderneming;215;2003;121;14.6;3060.0;25.2;7.6
3069;2 Inkomen uit eigen onderneming;215;2004;117;14.4;3572.0;30.4;8.6
3070;2 Inkomen uit eigen onderneming;215;2005;122;14.8;4169.0;34.3;9.8
3071;2 Inkomen uit eigen onderneming;215;2006;117;14.6;4091.0;35.1;9.6
3072;2 Inkomen uit eigen onderneming;215;2007;119;14.7;4338.0;36.5;9.7
3073;2 Inkomen uit eigen onderneming;215;2008;125;15.6;4696.0;37.4;10.2
3074;2 Inkomen uit eigen onderneming;215;2009;114;14.7;3813.0;33.5;8.7
3075;2 Inkomen uit eigen onderneming;215;2010;110;14.7;3823.0;34.8;8.9
3076;2 Inkomen uit eigen onderneming;215;2011;113;15.1;3970.0;35.0;9.1
3077;2 Inkomen uit eigen onderneming;215;2012;112;15.1;3679.0;32.9;8.6
3078;2 Inkomen uit eigen onderneming;215;2013;113;15.7;3697.0;32.8;8.7
3079;2 Inkomen uit eigen onderneming;215;2014;108;15.5;3764.0;34.9;8.9
3080;2 Inkomen uit eigen onderneming;221;2001;74;10.3;1926.0;26.0;6.7
3081;2 Inkomen uit eigen onderneming;221;2002;75;10.3;1896.0;25.2;6.3
3082;2 Inkomen uit eigen onderneming;221;2003;77;10.5;1925.0;25.0;6.3
3083;2 Inkomen uit eigen onderneming;221;2004;76;10.3;2351.0;31.1;7.3
3084;2 Inkomen uit eigen onderneming;221;2005;79;10.6;2550.0;32.5;7.8
3085;2 Inkomen uit eigen onderneming;221;2006;76;10.3;2557.0;33.4;7.5
3086;2 Inkomen uit eigen onderneming;221;2007;77;10.3;2714.0;35.0;7.7
3087;2 Inkomen uit eigen onderneming;221;2008;84;11.2;3079.0;36.5;8.3
3088;2 Inkomen uit eigen onderneming;221;2009;82;10.7;2586.0;31.7;6.9
3089;2 Inkomen uit eigen onderneming;221;2010;84;10.9;2605.0;31.2;6.9
3090;2 Inkomen uit eigen onderneming;221;2011;85;11.0;2724.0;32.0;7.1
3091;2 Inkomen uit eigen onderneming;221;2012;85;11.0;2558.0;30.0;6.6
3092;2 Inkomen uit eigen onderneming;221;2013;88;11.4;2663.0;30.2;6.8
3093;2 Inkomen uit eigen onderneming;221;2014;88;11.3;3052.0;34.6;7.5
3094;2 Inkomen uit eigen onderneming;222;2001;139;10.2;3909.0;28.2;6.4
3095;2 Inkomen uit eigen onderneming;222;2002;139;10.1;3782.0;27.1;5.9
3096;2 Inkomen uit eigen onderneming;222;2003;139;10.0;3475.0;24.9;5.3
3097;2 Inkomen uit eigen onderneming;222;2004;141;10.1;3863.0;27.4;5.7
3098;2 Inkomen uit eigen onderneming;222;2005;147;10.3;4599.0;31.4;6.5
3099;2 Inkomen uit eigen onderneming;222;2006;147;10.3;4853.0;33.0;6.6
3100;2 Inkomen uit eigen onderneming;222;2007;147;10.2;5469.0;37.1;7.0
3101;2 Inkomen uit eigen onderneming;222;2008;160;10.9;5900.0;37.0;7.3
3102;2 Inkomen uit eigen onderneming;222;2009;157;10.6;5116.0;32.7;6.3
3103;2 Inkomen uit eigen onderneming;222;2010;163;11.0;5476.0;33.7;6.6
3104;2 Inkomen uit eigen onderneming;222;2011;168;11.2;5920.0;35.3;7.0
3105;2 Inkomen uit eigen onderneming;222;2012;175;11.6;5883.0;33.7;6.8
3106;2 Inkomen uit eigen onderneming;222;2013;178;11.8;5950.0;33.4;6.8
3107;2 Inkomen uit eigen onderneming;222;2014;180;11.8;6177.0;34.2;6.9
3108;2 Inkomen uit eigen onderneming;223;2001;314;9.5;9191.0;29.2;6.0
3109;2 Inkomen uit eigen onderneming;223;2002;318;9.5;9381.0;29.5;5.9
3110;2 Inkomen uit eigen onderneming;223;2003;319;9.5;8545.0;26.8;5.3
3111;2 Inkomen uit eigen onderneming;223;2004;332;9.9;9884.0;29.7;5.8
3112;2 Inkomen uit eigen onderneming;223;2005;334;9.8;11078.0;33.2;6.3
3113;2 Inkomen uit eigen onderneming;223;2006;340;9.9;11817.0;34.8;6.5
3114;2 Inkomen uit eigen onderneming;223;2007;358;10.4;13099.0;36.6;6.8
3115;2 Inkomen uit eigen onderneming;223;2008;387;11.1;14262.0;36.8;7.1
3116;2 Inkomen uit eigen onderneming;223;2009;374;10.6;12335.0;33.0;6.1
3117;2 Inkomen uit eigen onderneming;223;2010;386;10.9;12533.0;32.5;6.1
3118;2 Inkomen uit eigen onderneming;223;2011;405;11.3;12692.0;31.3;6.1
3119;2 Inkomen uit eigen onderneming;223;2012;418;11.6;12774.0;30.5;6.0
3120;2 Inkomen uit eigen onderneming;223;2013;426;11.8;12794.0;30.0;5.9
3121;2 Inkomen uit eigen onderneming;223;2014;436;11.9;13923.0;31.9;6.2
3122;2 Inkomen uit eigen onderneming;224;2001;144;9.9;4003.0;27.8;6.1
3123;2 Inkomen uit eigen onderneming;224;2002;145;9.9;3895.0;26.8;5.7
3124;2 Inkomen uit eigen onderneming;224;2003;146;9.9;3850.0;26.4;5.5
3125;2 Inkomen uit eigen onderneming;224;2004;149;10.1;4337.0;29.0;6.0
3126;2 Inkomen uit eigen onderneming;224;2005;153;10.2;4977.0;32.5;6.7
3127;2 Inkomen uit eigen onderneming;224;2006;154;10.2;4830.0;31.3;6.3
3128;2 Inkomen uit eigen onderneming;224;2007;159;10.4;5450.0;34.3;6.7
3129;2 Inkomen uit eigen onderneming;224;2008;171;11.1;5627.0;32.9;6.7
3130;2 Inkomen uit eigen onderneming;224;2009;164;10.5;5251.0;32.1;6.2
3131;2 Inkomen uit eigen onderneming;224;2010;171;11.0;5295.0;31.0;6.2
3132;2 Inkomen uit eigen onderneming;224;2011;174;11.0;5523.0;31.8;6.2
3133;2 Inkomen uit eigen onderneming;224;2012;182;11.5;5483.0;30.2;6.1
3134;2 Inkomen uit eigen onderneming;224;2013;181;11.4;5367.0;29.7;5.9
3135;2 Inkomen uit eigen onderneming;224;2014;182;11.3;5775.0;31.8;6.1
3136;2 Inkomen uit eigen onderneming;231;2001;22;8.6;597.0;26.6;6.2
3137;2 Inkomen uit eigen onderneming;231;2002;24;9.2;627.0;25.8;6.2
3138;2 Inkomen uit eigen onderneming;231;2003;24;9.2;643.0;26.5;6.2
3139;2 Inkomen uit eigen onderneming;231;2004;24;9.0;720.0;30.0;6.7
3140;2 Inkomen uit eigen onderneming;231;2005;25;9.4;794.0;31.7;7.3
3141;2 Inkomen uit eigen onderneming;231;2006;25;9.4;882.0;35.2;7.8
3142;2 Inkomen uit eigen onderneming;231;2007;25;9.3;866.0;34.5;7.4
3143;2 Inkomen uit eigen onderneming;231;2008;28;10.3;909.0;32.8;7.4
3144;2 Inkomen uit eigen onderneming;231;2009;26;9.6;794.0;30.2;6.4
3145;2 Inkomen uit eigen onderneming;231;2010;27;9.7;810.0;30.5;6.5
3146;2 Inkomen uit eigen onderneming;231;2011;28;9.9;860.0;31.1;6.7
3147;2 Inkomen uit eigen onderneming;231;2012;28;9.9;774.0;28.0;6.0
3148;2 Inkomen uit eigen onderneming;231;2013;29;10.4;856.0;29.3;6.6
3149;2 Inkomen uit eigen onderneming;231;2014;30;10.5;1038.0;34.9;7.8
3150;2 Inkomen uit eigen onderneming;232;2001;31;11.8;827.0;26.4;7.7
3151;2 Inkomen uit eigen onderneming;232;2002;31;11.4;728.0;23.8;6.5
3152;2 Inkomen uit eigen onderneming;232;2003;31;11.7;794.0;25.3;7.0
3153;2 Inkomen uit eigen onderneming;232;2004;31;11.6;1124.0;35.9;9.2
3154;2 Inkomen uit eigen onderneming;232;2005;32;11.7;1063.0;33.4;8.6
3155;2 Inkomen uit eigen onderneming;232;2006;31;11.5;1060.0;33.8;8.2
3156;2 Inkomen uit eigen onderneming;232;2007;32;11.6;1144.0;35.9;8.6
3157;2 Inkomen uit eigen onderneming;232;2008;34;12.2;1326.0;39.2;9.6
3158;2 Inkomen uit eigen onderneming;232;2009;34;12.0;1076.0;32.1;7.7
3159;2 Inkomen uit eigen onderneming;232;2010;34;12.0;929.0;27.6;6.6
3160;2 Inkomen uit eigen onderneming;232;2011;34;12.0;1059.0;31.4;7.4
3161;2 Inkomen uit eigen onderneming;232;2012;35;12.3;1062.0;30.6;7.3
3162;2 Inkomen uit eigen onderneming;232;2013;35;12.3;1100.0;31.6;7.5
3163;2 Inkomen uit eigen onderneming;232;2014;35;12.3;1190.0;33.9;7.8
3164;2 Inkomen uit eigen onderneming;233;2001;20;10.4;502.0;24.7;6.0
3165;2 Inkomen uit eigen onderneming;233;2002;20;10.4;541.0;26.6;6.2
3166;2 Inkomen uit eigen onderneming;233;2003;21;10.8;489.0;22.9;5.5
3167;2 Inkomen uit eigen onderneming;233;2004;20;10.2;507.0;25.1;5.5
3168;2 Inkomen uit eigen onderneming;233;2005;22;10.8;693.0;32.0;7.2
3169;2 Inkomen uit eigen onderneming;233;2006;20;9.9;615.0;30.7;6.2
3170;2 Inkomen uit eigen onderneming;233;2007;20;10.0;704.0;34.4;6.8
3171;2 Inkomen uit eigen onderneming;233;2008;23;11.1;843.0;37.0;7.8
3172;2 Inkomen uit eigen onderneming;233;2009;22;10.5;716.0;33.0;6.5
3173;2 Inkomen uit eigen onderneming;233;2010;23;11.2;866.0;37.0;7.7
3174;2 Inkomen uit eigen onderneming;233;2011;24;11.3;804.0;34.0;7.1
3175;2 Inkomen uit eigen onderneming;233;2012;23;10.9;722.0;31.5;6.3
3176;2 Inkomen uit eigen onderneming;233;2013;24;11.4;707.0;29.4;6.1
3177;2 Inkomen uit eigen onderneming;233;2014;23;11.1;825.0;35.3;6.8
3178;2 Inkomen uit eigen onderneming;234;2001;42;9.6;1167.0;27.7;6.2
3179;2 Inkomen uit eigen onderneming;234;2002;41;9.2;1152.0;28.2;5.8
3180;2 Inkomen uit eigen onderneming;234;2003;42;9.3;1113.0;26.6;5.5
3181;2 Inkomen uit eigen onderneming;234;2004;43;9.4;1299.0;30.5;6.2
3182;2 Inkomen uit eigen onderneming;234;2005;46;10.1;1568.0;34.1;7.2
3183;2 Inkomen uit eigen onderneming;234;2006;47;10.2;1630.0;34.8;7.2
3184;2 Inkomen uit eigen onderneming;234;2007;47;10.1;1773.0;37.8;7.5
3185;2 Inkomen uit eigen onderneming;234;2008;49;10.5;1891.0;38.4;7.6
3186;2 Inkomen uit eigen onderneming;234;2009;48;10.1;1602.0;33.5;6.4
3187;2 Inkomen uit eigen onderneming;234;2010;49;10.3;1690.0;34.4;6.7
3188;2 Inkomen uit eigen onderneming;234;2011;50;10.5;1835.0;36.5;7.1
3189;2 Inkomen uit eigen onderneming;234;2012;53;11.0;1723.0;32.6;6.5
3190;2 Inkomen uit eigen onderneming;234;2013;54;11.3;1706.0;31.7;6.4
3191;2 Inkomen uit eigen onderneming;234;2014;54;11.1;1893.0;35.3;6.9
3192;2 Inkomen uit eigen onderneming;235;2001;16;12.0;;;6.8
3193;2 Inkomen uit eigen onderneming;235;2002;17;12.3;;;7.4
3194;2 Inkomen uit eigen onderneming;235;2003;15;10.8;;;5.6
3195;2 Inkomen uit eigen onderneming;235;2004;15;10.9;;;4.1
3196;2 Inkomen uit eigen onderneming;235;2005;17;11.4;;;5.0
3197;2 Inkomen uit eigen onderneming;235;2006;16;10.6;;;5.5
3198;2 Inkomen uit eigen onderneming;235;2007;16;10.6;;;7.3
3199;2 Inkomen uit eigen onderneming;235;2008;18;11.5;;;7.3
3200;2 Inkomen uit eigen onderneming;235;2009;18;11.2;;;5.6
3201;2 Inkomen uit eigen onderneming;235;2010;19;12.2;;;6.9
3202;2 Inkomen uit eigen onderneming;235;2011;21;13.0;715.0;34.5;7.6
3203;2 Inkomen uit eigen onderneming;235;2012;21;12.9;600.0;28.7;6.3
3204;2 Inkomen uit eigen onderneming;235;2013;21;13.1;830.0;39.0;8.4
3205;2 Inkomen uit eigen onderneming;235;2014;21;12.9;782.0;37.1;7.7
3206;2 Inkomen uit eigen onderneming;236;2001;81;10.2;2316.0;28.7;6.4
3207;2 Inkomen uit eigen onderneming;236;2002;82;10.2;2133.0;26.1;5.7
3208;2 Inkomen uit eigen onderneming;236;2003;82;10.2;1960.0;23.8;5.1
3209;2 Inkomen uit eigen onderneming;236;2004;83;10.3;2267.0;27.3;5.7
3210;2 Inkomen uit eigen onderneming;236;2005;84;10.3;2656.0;31.6;6.5
3211;2 Inkomen uit eigen onderneming;236;2006;85;10.3;2791.0;33.0;6.5
3212;2 Inkomen uit eigen onderneming;236;2007;85;10.2;3076.0;36.4;6.8
3213;2 Inkomen uit eigen onderneming;236;2008;93;11.0;3365.0;36.3;7.2
3214;2 Inkomen uit eigen onderneming;236;2009;91;10.8;3011.0;33.0;6.4
3215;2 Inkomen uit eigen onderneming;236;2010;94;11.1;3151.0;33.5;6.6
3216;2 Inkomen uit eigen onderneming;236;2011;97;11.2;3371.0;34.9;6.9
3217;2 Inkomen uit eigen onderneming;236;2012;101;11.7;3561.0;35.3;7.1
3218;2 Inkomen uit eigen onderneming;236;2013;103;11.8;3414.0;33.1;6.8
3219;2 Inkomen uit eigen onderneming;236;2014;106;12.0;3502.0;33.1;6.7
3220;2 Inkomen uit eigen onderneming;237;2001;47;9.5;1313.0;28.2;5.3
3221;2 Inkomen uit eigen onderneming;237;2002;47;9.6;1408.0;29.6;5.5
3222;2 Inkomen uit eigen onderneming;237;2003;48;9.6;1303.0;27.0;4.9
3223;2 Inkomen uit eigen onderneming;237;2004;49;9.8;1498.0;30.3;5.5
3224;2 Inkomen uit eigen onderneming;237;2005;50;9.7;1706.0;34.2;6.0
3225;2 Inkomen uit eigen onderneming;237;2006;52;10.0;1742.0;33.4;5.8
3226;2 Inkomen uit eigen onderneming;237;2007;55;10.4;1905.0;34.7;6.0
3227;2 Inkomen uit eigen onderneming;237;2008;64;12.1;2334.0;36.2;7.2
3228;2 Inkomen uit eigen onderneming;237;2009;62;11.4;2017.0;32.7;6.1
3229;2 Inkomen uit eigen onderneming;237;2010;64;11.8;2061.0;32.2;6.1
3230;2 Inkomen uit eigen onderneming;237;2011;66;12.0;2157.0;32.8;6.3
3231;2 Inkomen uit eigen onderneming;237;2012;69;12.5;2158.0;31.2;6.2
3232;2 Inkomen uit eigen onderneming;237;2013;71;12.7;2117.0;30.0;5.9
3233;2 Inkomen uit eigen onderneming;237;2014;72;12.7;2350.0;32.9;6.3
3234;2 Inkomen uit eigen onderneming;238;2001;122;10.5;3600.0;29.4;6.7
3235;2 Inkomen uit eigen onderneming;238;2002;123;10.4;3463.0;28.3;6.1
3236;2 Inkomen uit eigen onderneming;238;2003;124;10.6;3118.0;25.2;5.5
3237;2 Inkomen uit eigen onderneming;238;2004;133;11.3;3663.0;27.5;6.2
3238;2 Inkomen uit eigen onderneming;238;2005;135;11.2;4360.0;32.4;7.1
3239;2 Inkomen uit eigen onderneming;238;2006;138;11.5;4726.0;34.2;7.3
3240;2 Inkomen uit eigen onderneming;238;2007;145;11.9;5123.0;35.4;7.5
3241;2 Inkomen uit eigen onderneming;238;2008;152;12.4;5528.0;36.4;7.8
3242;2 Inkomen uit eigen onderneming;238;2009;149;12.0;4650.0;31.2;6.5
3243;2 Inkomen uit eigen onderneming;238;2010;155;12.4;4754.0;30.7;6.6
3244;2 Inkomen uit eigen onderneming;238;2011;162;12.8;4867.0;30.0;6.6
3245;2 Inkomen uit eigen onderneming;238;2012;167;13.1;4785.0;28.7;6.4
3246;2 Inkomen uit eigen onderneming;238;2013;169;13.2;4745.0;28.2;6.2
3247;2 Inkomen uit eigen onderneming;238;2014;175;13.5;5481.0;31.4;6.8
3248;2 Inkomen uit eigen onderneming;239;2001;127;8.5;3785.0;29.8;5.6
3249;2 Inkomen uit eigen onderneming;239;2002;130;8.6;4006.0;30.8;5.7
3250;2 Inkomen uit eigen onderneming;239;2003;129;8.5;3692.0;28.7;5.1
3251;2 Inkomen uit eigen onderneming;239;2004;132;8.7;4224.0;32.1;5.6
3252;2 Inkomen uit eigen onderneming;239;2005;131;8.6;4459.0;34.0;5.8
3253;2 Inkomen uit eigen onderneming;239;2006;131;8.6;4791.0;36.5;6.0
3254;2 Inkomen uit eigen onderneming;239;2007;139;9.0;5288.0;38.1;6.2
3255;2 Inkomen uit eigen onderneming;239;2008;150;9.7;5628.0;37.5;6.4
3256;2 Inkomen uit eigen onderneming;239;2009;144;9.2;4958.0;34.5;5.5
3257;2 Inkomen uit eigen onderneming;239;2010;148;9.4;5042.0;34.1;5.6
3258;2 Inkomen uit eigen onderneming;239;2011;158;9.9;5056.0;32.1;5.5
3259;2 Inkomen uit eigen onderneming;239;2012;163;10.1;5183.0;31.8;5.5
3260;2 Inkomen uit eigen onderneming;239;2013;167;10.4;5129.0;30.7;5.4
3261;2 Inkomen uit eigen onderneming;239;2014;170;10.5;5358.0;31.5;5.5
3262;2 Inkomen uit eigen onderneming;240;2001;18;11.7;;;7.4
3263;2 Inkomen uit eigen onderneming;240;2002;18;11.4;;;7.2
3264;2 Inkomen uit eigen onderneming;240;2003;18;11.4;;;6.0
3265;2 Inkomen uit eigen onderneming;240;2004;18;11.5;;;6.6
3266;2 Inkomen uit eigen onderneming;240;2005;18;11.2;;;7.2
3267;2 Inkomen uit eigen onderneming;240;2006;18;11.0;;;7.0
3268;2 Inkomen uit eigen onderneming;240;2007;19;11.7;;;9.2
3269;2 Inkomen uit eigen onderneming;240;2008;20;12.4;771.0;37.6;8.8
3270;2 Inkomen uit eigen onderneming;240;2009;20;11.9;;;8.0
3271;2 Inkomen uit eigen onderneming;240;2010;19;11.4;;;7.5
3272;2 Inkomen uit eigen onderneming;240;2011;19;11.6;;;6.7
3273;2 Inkomen uit eigen onderneming;240;2012;19;11.5;;;6.9
3274;2 Inkomen uit eigen onderneming;240;2013;20;12.1;803.0;39.4;8.3
3275;2 Inkomen uit eigen onderneming;240;2014;20;11.7;734.0;37.2;7.4
3276;2 Inkomen uit eigen onderneming;241;2001;100;10.3;2903.0;28.9;6.4
3277;2 Inkomen uit eigen onderneming;241;2002;101;10.3;2883.0;28.4;6.1
3278;2 Inkomen uit eigen onderneming;241;2003;102;10.2;2816.0;27.7;5.8
3279;2 Inkomen uit eigen onderneming;241;2004;108;10.8;3261.0;30.3;6.5
3280;2 Inkomen uit eigen onderneming;241;2005;109;10.8;3677.0;33.7;7.1
3281;2 Inkomen uit eigen onderneming;241;2006;110;10.8;3560.0;32.2;6.6
3282;2 Inkomen uit eigen onderneming;241;2007;112;10.9;4041.0;35.9;7.1
3283;2 Inkomen uit eigen onderneming;241;2008;122;11.7;4233.0;34.7;7.2
3284;2 Inkomen uit eigen onderneming;241;2009;117;11.1;3928.0;33.6;6.6
3285;2 Inkomen uit eigen onderneming;241;2010;122;11.6;3914.0;32.0;6.5
3286;2 Inkomen uit eigen onderneming;241;2011;124;11.7;4019.0;32.3;6.5
3287;2 Inkomen uit eigen onderneming;241;2012;132;12.3;4069.0;30.9;6.5
3288;2 Inkomen uit eigen onderneming;241;2013;131;12.1;4063.0;30.9;6.4
3289;2 Inkomen uit eigen onderneming;241;2014;131;12.0;4334.0;33.1;6.6
3290;2 Inkomen uit eigen onderneming;242;2001;44;9.1;1100.0;25.2;5.4
3291;2 Inkomen uit eigen onderneming;242;2002;44;9.1;1012.0;23.1;4.8
3292;2 Inkomen uit eigen onderneming;242;2003;44;9.2;1034.0;23.3;4.8
3293;2 Inkomen uit eigen onderneming;242;2004;42;8.6;1075.0;25.8;4.9
3294;2 Inkomen uit eigen onderneming;242;2005;44;9.0;1301.0;29.5;5.8
3295;2 Inkomen uit eigen onderneming;242;2006;44;8.9;1270.0;29.0;5.5
3296;2 Inkomen uit eigen onderneming;242;2007;46;9.4;1409.0;30.5;5.8
3297;2 Inkomen uit eigen onderneming;242;2008;49;9.9;1394.0;28.4;5.6
3298;2 Inkomen uit eigen onderneming;242;2009;47;9.3;1323.0;28.4;5.2
3299;2 Inkomen uit eigen onderneming;242;2010;48;9.7;1381.0;28.6;5.4
3300;2 Inkomen uit eigen onderneming;242;2011;49;9.7;1505.0;30.6;5.6
3301;2 Inkomen uit eigen onderneming;242;2012;50;9.8;1414.0;28.3;5.3
3302;2 Inkomen uit eigen onderneming;242;2013;50;9.8;1304.0;26.2;4.8
3303;2 Inkomen uit eigen onderneming;242;2014;51;9.9;1441.0;28.5;5.2
3304;2 Inkomen uit eigen onderneming;635;2001;105;6.1;-39.0;-0.4;-0.2
3305;2 Inkomen uit eigen onderneming;635;2002;122;7.1;-247.0;-2.0;-1.0
