ID;Overheidsinstellingen;Toepassingssectoren;Methoden;Perioden;Oppervlakte_1;Oppervlakte_2;OverheidsinstellingenMetToepassing_3;OverheidsinstellingenMetToepassing_4
1363;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;2013;;;;
1364;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Bodembedekkend met schors, houtsnippers;2018;;;;
1365;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;1992;;;;
1366;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;1995;;;;
1367;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;2001;;;;
1368;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;2005;;;;
1369;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;2009;;;;
1370;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;2013;;;;
1371;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Ecologisch beheer;2018;;;;
1372;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);1992;;;;
1373;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);1995;;;;
1374;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);2001;;;;
1375;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);2005;;;;
1376;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);2009;;;;
1377;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);2013;;;;
1378;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Niets doen (laten verwilderen);2018;;;;
1379;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;1992;;;;
1380;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;1995;;;;
1381;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;2001;;;;
1382;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;2005;;;;
1383;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;2009;;;;
1384;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;2013;;;;
1385;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Handmatig schoffelen en wieden;2018;;;;
1386;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;1992;;;;
1387;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;1995;;;;
1388;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;2001;;;;
1389;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;2005;;;;
1390;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;2009;;;;
1391;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;2013;;;;
1392;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Machinaal schoffelen en frezen;2018;;;;
1393;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;1992;;;;
1394;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;1995;;;;
1395;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;2001;;;;
1396;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;2005;;;;
1397;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;2009;;;;
1398;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;2013;;;;
1399;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;(Uit)maaien;2018;50.0;83.3;1.0;
1400;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Borstelen;1992;;;;
1401;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Borstelen;1995;;;;
1402;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Borstelen;2001;;;;
1403;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Borstelen;2005;;;;
1404;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Borstelen;2009;;;;
1405;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Borstelen;2013;;;;
1406;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Borstelen;2018;5.0;8.3;1.0;
1407;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;1992;;;;
1408;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;1995;;;;
1409;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;2001;;;;
1410;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;2005;;;;
1411;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;2009;;;;
1412;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;2013;;;;
1413;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Onkruidbranden en met hete lucht;2018;;;;
1414;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;1992;;;;
1415;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;1995;;;;
1416;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;2001;;;;
1417;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;2005;;;;
1418;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;2009;;;;
1419;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;2013;;;;
1420;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Met heet water en stoom;2018;;;;
1421;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;1992;;;;
1422;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;1995;;;;
1423;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;2001;;;;
1424;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;2005;;;;
1425;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;2009;;;;
1426;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;2013;;;;
1427;Overige overheidsinstellingen;Sport- en trainingsvelden, inclusief ...;Heet water sensor gestuurd;2018;5.0;8.3;1.0;
1428;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met (half)heesters;1992;;;;
1429;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met (half)heesters;1995;;;;
1430;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met (half)heesters;2001;;;;
1431;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met (half)heesters;2005;;;;
1432;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met (half)heesters;2009;;;;
1433;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met (half)heesters;2013;;;;
1434;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met (half)heesters;2018;;;;
1435;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met vaste planten;1992;;;;
1436;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met vaste planten;1995;;;;
1437;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met vaste planten;2001;;;;
1438;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met vaste planten;2005;;;;
1439;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met vaste planten;2009;;;;
1440;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met vaste planten;2013;;;;
1441;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met vaste planten;2018;;;;
1442;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met schors, houtsnippers;1992;;;;
1443;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met schors, houtsnippers;1995;;;;
1444;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met schors, houtsnippers;2001;;;;
1445;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met schors, houtsnippers;2005;;;;
1446;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met schors, houtsnippers;2009;;;;
1447;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met schors, houtsnippers;2013;;;;
1448;Overige overheidsinstellingen;Spoorbanen;Bodembedekkend met schors, houtsnippers;2018;;;;
1449;Overige overheidsinstellingen;Spoorbanen;Ecologisch beheer;1992;;;;
1450;Overige overheidsinstellingen;Spoorbanen;Ecologisch beheer;1995;;;;
1451;Overige overheidsinstellingen;Spoorbanen;Ecologisch beheer;2001;;;;
1452;Overige overheidsinstellingen;Spoorbanen;Ecologisch beheer;2005;;;;
1453;Overige overheidsinstellingen;Spoorbanen;Ecologisch beheer;2009;;;;
1454;Overige overheidsinstellingen;Spoorbanen;Ecologisch beheer;2013;;;;
1455;Overige overheidsinstellingen;Spoorbanen;Ecologisch beheer;2018;;;;
1456;Overige overheidsinstellingen;Spoorbanen;Niets doen (laten verwilderen);1992;;;;
1457;Overige overheidsinstellingen;Spoorbanen;Niets doen (laten verwilderen);1995;;;;
1458;Overige overheidsinstellingen;Spoorbanen;Niets doen (laten verwilderen);2001;;;;
1459;Overige overheidsinstellingen;Spoorbanen;Niets doen (laten verwilderen);2005;;;;
1460;Overige overheidsinstellingen;Spoorbanen;Niets doen (laten verwilderen);2009;;;;
1461;Overige overheidsinstellingen;Spoorbanen;Niets doen (laten verwilderen);2013;;;;
1462;Overige overheidsinstellingen;Spoorbanen;Niets doen (laten verwilderen);2018;;;;
1463;Overige overheidsinstellingen;Spoorbanen;Handmatig schoffelen en wieden;1992;;;;
1464;Overige overheidsinstellingen;Spoorbanen;Handmatig schoffelen en wieden;1995;;;;
1465;Overige overheidsinstellingen;Spoorbanen;Handmatig schoffelen en wieden;2001;;;;
1466;Overige overheidsinstellingen;Spoorbanen;Handmatig schoffelen en wieden;2005;;;;
1467;Overige overheidsinstellingen;Spoorbanen;Handmatig schoffelen en wieden;2009;;;;
1468;Overige overheidsinstellingen;Spoorbanen;Handmatig schoffelen en wieden;2013;;;;
1469;Overige overheidsinstellingen;Spoorbanen;Handmatig schoffelen en wieden;2018;100.0;1.6;1.0;
1470;Overige overheidsinstellingen;Spoorbanen;Machinaal schoffelen en frezen;1992;;;;
1471;Overige overheidsinstellingen;Spoorbanen;Machinaal schoffelen en frezen;1995;;;;
1472;Overige overheidsinstellingen;Spoorbanen;Machinaal schoffelen en frezen;2001;;;;
1473;Overige overheidsinstellingen;Spoorbanen;Machinaal schoffelen en frezen;2005;;;;
1474;Overige overheidsinstellingen;Spoorbanen;Machinaal schoffelen en frezen;2009;;;;
1475;Overige overheidsinstellingen;Spoorbanen;Machinaal schoffelen en frezen;2013;;;;
1476;Overige overheidsinstellingen;Spoorbanen;Machinaal schoffelen en frezen;2018;2680.0;42.9;2.0;
1477;Overige overheidsinstellingen;Spoorbanen;(Uit)maaien;1992;;;;
1478;Overige overheidsinstellingen;Spoorbanen;(Uit)maaien;1995;;;;
1479;Overige overheidsinstellingen;Spoorbanen;(Uit)maaien;2001;;;;
1480;Overige overheidsinstellingen;Spoorbanen;(Uit)maaien;2005;;;;
1481;Overige overheidsinstellingen;Spoorbanen;(Uit)maaien;2009;;;;
1482;Overige overheidsinstellingen;Spoorbanen;(Uit)maaien;2013;;;;
1483;Overige overheidsinstellingen;Spoorbanen;(Uit)maaien;2018;1682.0;26.9;2.0;
1484;Overige overheidsinstellingen;Spoorbanen;Borstelen;1992;;;;
1485;Overige overheidsinstellingen;Spoorbanen;Borstelen;1995;;;;
1486;Overige overheidsinstellingen;Spoorbanen;Borstelen;2001;;;;
1487;Overige overheidsinstellingen;Spoorbanen;Borstelen;2005;;;;
1488;Overige overheidsinstellingen;Spoorbanen;Borstelen;2009;;;;
1489;Overige overheidsinstellingen;Spoorbanen;Borstelen;2013;;;;
1490;Overige overheidsinstellingen;Spoorbanen;Borstelen;2018;1682.0;26.9;2.0;
1491;Overige overheidsinstellingen;Spoorbanen;Onkruidbranden en met hete lucht;1992;;;;
1492;Overige overheidsinstellingen;Spoorbanen;Onkruidbranden en met hete lucht;1995;;;;
1493;Overige overheidsinstellingen;Spoorbanen;Onkruidbranden en met hete lucht;2001;;;;
1494;Overige overheidsinstellingen;Spoorbanen;Onkruidbranden en met hete lucht;2005;;;;
1495;Overige overheidsinstellingen;Spoorbanen;Onkruidbranden en met hete lucht;2009;;;;
1496;Overige overheidsinstellingen;Spoorbanen;Onkruidbranden en met hete lucht;2013;;;;
1497;Overige overheidsinstellingen;Spoorbanen;Onkruidbranden en met hete lucht;2018;100.0;1.6;1.0;
1498;Overige overheidsinstellingen;Spoorbanen;Met heet water en stoom;1992;;;;
1499;Overige overheidsinstellingen;Spoorbanen;Met heet water en stoom;1995;;;;
1500;Overige overheidsinstellingen;Spoorbanen;Met heet water en stoom;2001;;;;
1501;Overige overheidsinstellingen;Spoorbanen;Met heet water en stoom;2005;;;;
1502;Overige overheidsinstellingen;Spoorbanen;Met heet water en stoom;2009;;;;
1503;Overige overheidsinstellingen;Spoorbanen;Met heet water en stoom;2013;;;;
1504;Overige overheidsinstellingen;Spoorbanen;Met heet water en stoom;2018;;;;
1505;Overige overheidsinstellingen;Spoorbanen;Heet water sensor gestuurd;1992;;;;
1506;Overige overheidsinstellingen;Spoorbanen;Heet water sensor gestuurd;1995;;;;
1507;Overige overheidsinstellingen;Spoorbanen;Heet water sensor gestuurd;2001;;;;
1508;Overige overheidsinstellingen;Spoorbanen;Heet water sensor gestuurd;2005;;;;
1509;Overige overheidsinstellingen;Spoorbanen;Heet water sensor gestuurd;2009;;;;
1510;Overige overheidsinstellingen;Spoorbanen;Heet water sensor gestuurd;2013;;;;
1511;Overige overheidsinstellingen;Spoorbanen;Heet water sensor gestuurd;2018;;;;
