ID;BedrijfstakkenBranches;Landen;Perioden;HRSTKern_1
508;High- en mediumhightechindustrie;Tsjechië;1998;6.0
509;High- en mediumhightechindustrie;Tsjechië;1999;6.5
510;High- en mediumhightechindustrie;Tsjechië;2000;7.1
511;High- en mediumhightechindustrie;Tsjechië;2001;7.6
512;High- en mediumhightechindustrie;Tsjechië;2002;7.6
513;High- en mediumhightechindustrie;Tsjechië;2003;5.8
514;High- en mediumhightechindustrie;Tsjechië;2004;7.6
515;High- en mediumhightechindustrie;Tsjechië;2005;7.8
516;High- en mediumhightechindustrie;Tsjechië;2006;8.7
517;High- en mediumhightechindustrie;Tsjechië;2007;7.3
518;High- en mediumhightechindustrie;Tsjechië;2008;6.9
519;High- en mediumhightechindustrie;Tsjechië;2009;
520;High- en mediumhightechindustrie;Tsjechië;2010;
521;High- en mediumhightechindustrie;Tsjechië;2011;
522;High- en mediumhightechindustrie;Verenigd Koninkrijk;1994;12.1
523;High- en mediumhightechindustrie;Verenigd Koninkrijk;1995;11.8
524;High- en mediumhightechindustrie;Verenigd Koninkrijk;1996;12.7
525;High- en mediumhightechindustrie;Verenigd Koninkrijk;1997;12.6
526;High- en mediumhightechindustrie;Verenigd Koninkrijk;1998;
527;High- en mediumhightechindustrie;Verenigd Koninkrijk;1999;13.0
528;High- en mediumhightechindustrie;Verenigd Koninkrijk;2000;13.8
529;High- en mediumhightechindustrie;Verenigd Koninkrijk;2001;13.1
530;High- en mediumhightechindustrie;Verenigd Koninkrijk;2002;14.3
531;High- en mediumhightechindustrie;Verenigd Koninkrijk;2003;14.5
532;High- en mediumhightechindustrie;Verenigd Koninkrijk;2004;14.2
533;High- en mediumhightechindustrie;Verenigd Koninkrijk;2005;15.4
534;High- en mediumhightechindustrie;Verenigd Koninkrijk;2006;15.0
535;High- en mediumhightechindustrie;Verenigd Koninkrijk;2007;15.8
536;High- en mediumhightechindustrie;Verenigd Koninkrijk;2008;15.8
537;High- en mediumhightechindustrie;Verenigd Koninkrijk;2009;
538;High- en mediumhightechindustrie;Verenigd Koninkrijk;2010;
539;High- en mediumhightechindustrie;Verenigd Koninkrijk;2011;
540;High- en mediumhightechindustrie;Zweden;1994;
541;High- en mediumhightechindustrie;Zweden;1995;
542;High- en mediumhightechindustrie;Zweden;1996;
543;High- en mediumhightechindustrie;Zweden;1997;20.4
544;High- en mediumhightechindustrie;Zweden;1998;18.7
545;High- en mediumhightechindustrie;Zweden;1999;19.7
546;High- en mediumhightechindustrie;Zweden;2000;19.6
547;High- en mediumhightechindustrie;Zweden;2001;14.3
548;High- en mediumhightechindustrie;Zweden;2002;15.6
549;High- en mediumhightechindustrie;Zweden;2003;14.3
550;High- en mediumhightechindustrie;Zweden;2004;14.2
551;High- en mediumhightechindustrie;Zweden;2005;16.8
552;High- en mediumhightechindustrie;Zweden;2006;16.4
553;High- en mediumhightechindustrie;Zweden;2007;16.6
554;High- en mediumhightechindustrie;Zweden;2008;
555;High- en mediumhightechindustrie;Zweden;2009;
556;High- en mediumhightechindustrie;Zweden;2010;
557;High- en mediumhightechindustrie;Zweden;2011;
558;High- en mediumhightechindustrie;EU-27;1994;
559;High- en mediumhightechindustrie;EU-27;1995;
560;High- en mediumhightechindustrie;EU-27;1996;
561;High- en mediumhightechindustrie;EU-27;1997;
562;High- en mediumhightechindustrie;EU-27;1998;
563;High- en mediumhightechindustrie;EU-27;1999;
564;High- en mediumhightechindustrie;EU-27;2000;
565;High- en mediumhightechindustrie;EU-27;2001;
566;High- en mediumhightechindustrie;EU-27;2002;
567;High- en mediumhightechindustrie;EU-27;2003;
568;High- en mediumhightechindustrie;EU-27;2004;15.7
569;High- en mediumhightechindustrie;EU-27;2005;16.5
570;High- en mediumhightechindustrie;EU-27;2006;16.9
571;High- en mediumhightechindustrie;EU-27;2007;17.2
572;High- en mediumhightechindustrie;EU-27;2008;
573;High- en mediumhightechindustrie;EU-27;2009;
574;High- en mediumhightechindustrie;EU-27;2010;
575;High- en mediumhightechindustrie;EU-27;2011;
576;Hightechindustrie;België;1994;27.2
577;Hightechindustrie;België;1995;26.9
578;Hightechindustrie;België;1996;23.0
579;Hightechindustrie;België;1997;25.4
580;Hightechindustrie;België;1998;28.6
581;Hightechindustrie;België;1999;28.9
582;Hightechindustrie;België;2000;23.8
583;Hightechindustrie;België;2001;28.5
584;Hightechindustrie;België;2002;33.1
585;Hightechindustrie;België;2003;23.8
586;Hightechindustrie;België;2004;24.5
587;Hightechindustrie;België;2005;25.9
588;Hightechindustrie;België;2006;30.1
589;Hightechindustrie;België;2007;29.8
590;Hightechindustrie;België;2008;26.0
591;Hightechindustrie;België;2009;
592;Hightechindustrie;België;2010;
593;Hightechindustrie;België;2011;
594;Hightechindustrie;Denemarken;1994;24.7
595;Hightechindustrie;Denemarken;1995;19.4
596;Hightechindustrie;Denemarken;1996;31.0
597;Hightechindustrie;Denemarken;1997;26.1
598;Hightechindustrie;Denemarken;1998;23.0
599;Hightechindustrie;Denemarken;1999;24.9
600;Hightechindustrie;Denemarken;2000;21.6
601;Hightechindustrie;Denemarken;2001;30.6
602;Hightechindustrie;Denemarken;2002;20.4
603;Hightechindustrie;Denemarken;2003;22.2
604;Hightechindustrie;Denemarken;2004;28.4
605;Hightechindustrie;Denemarken;2005;26.3
606;Hightechindustrie;Denemarken;2006;31.3
607;Hightechindustrie;Denemarken;2007;27.5
608;Hightechindustrie;Denemarken;2008;27.3
609;Hightechindustrie;Denemarken;2009;
610;Hightechindustrie;Denemarken;2010;
611;Hightechindustrie;Denemarken;2011;
612;Hightechindustrie;Duitsland;1994;17.0
613;Hightechindustrie;Duitsland;1995;22.1
614;Hightechindustrie;Duitsland;1996;23.4
615;Hightechindustrie;Duitsland;1997;23.6
616;Hightechindustrie;Duitsland;1998;
617;Hightechindustrie;Duitsland;1999;21.4
618;Hightechindustrie;Duitsland;2000;22.1
619;Hightechindustrie;Duitsland;2001;22.7
620;Hightechindustrie;Duitsland;2002;21.1
621;Hightechindustrie;Duitsland;2003;20.6
622;Hightechindustrie;Duitsland;2004;23.9
623;Hightechindustrie;Duitsland;2005;25.3
624;Hightechindustrie;Duitsland;2006;24.6
625;Hightechindustrie;Duitsland;2007;25.4
626;Hightechindustrie;Duitsland;2008;27.2
627;Hightechindustrie;Duitsland;2009;
628;Hightechindustrie;Duitsland;2010;
629;Hightechindustrie;Duitsland;2011;
630;Hightechindustrie;Finland;1994;
631;Hightechindustrie;Finland;1995;
632;Hightechindustrie;Finland;1996;
633;Hightechindustrie;Finland;1997;19.0
634;Hightechindustrie;Finland;1998;30.3
635;Hightechindustrie;Finland;1999;28.7
636;Hightechindustrie;Finland;2000;36.1
637;Hightechindustrie;Finland;2001;37.4
638;Hightechindustrie;Finland;2002;34.7
639;Hightechindustrie;Finland;2003;39.7
640;Hightechindustrie;Finland;2004;38.3
641;Hightechindustrie;Finland;2005;39.2
642;Hightechindustrie;Finland;2006;39.5
643;Hightechindustrie;Finland;2007;40.3
644;Hightechindustrie;Finland;2008;41.1
645;Hightechindustrie;Finland;2009;
646;Hightechindustrie;Finland;2010;
647;Hightechindustrie;Finland;2011;
648;Hightechindustrie;Frankrijk;1994;28.0
649;Hightechindustrie;Frankrijk;1995;25.7
650;Hightechindustrie;Frankrijk;1996;24.1
651;Hightechindustrie;Frankrijk;1997;24.4
652;Hightechindustrie;Frankrijk;1998;27.0
653;Hightechindustrie;Frankrijk;1999;28.1
654;Hightechindustrie;Frankrijk;2000;25.0
655;Hightechindustrie;Frankrijk;2001;29.8
656;Hightechindustrie;Frankrijk;2002;29.6
657;Hightechindustrie;Frankrijk;2003;29.5
658;Hightechindustrie;Frankrijk;2004;33.0
659;Hightechindustrie;Frankrijk;2005;33.4
660;Hightechindustrie;Frankrijk;2006;40.3
661;Hightechindustrie;Frankrijk;2007;31.6
662;Hightechindustrie;Frankrijk;2008;34.6
663;Hightechindustrie;Frankrijk;2009;
664;Hightechindustrie;Frankrijk;2010;
665;Hightechindustrie;Frankrijk;2011;
666;Hightechindustrie;Hongarije;1994;
667;Hightechindustrie;Hongarije;1995;
668;Hightechindustrie;Hongarije;1996;
669;Hightechindustrie;Hongarije;1997;8.2
670;Hightechindustrie;Hongarije;1998;9.3
671;Hightechindustrie;Hongarije;1999;9.9
672;Hightechindustrie;Hongarije;2000;5.4
673;Hightechindustrie;Hongarije;2001;6.8
674;Hightechindustrie;Hongarije;2002;8.7
675;Hightechindustrie;Hongarije;2003;6.3
676;Hightechindustrie;Hongarije;2004;6.4
677;Hightechindustrie;Hongarije;2005;9.2
678;Hightechindustrie;Hongarije;2006;9.3
679;Hightechindustrie;Hongarije;2007;9.4
680;Hightechindustrie;Hongarije;2008;10.3
681;Hightechindustrie;Hongarije;2009;
682;Hightechindustrie;Hongarije;2010;
683;Hightechindustrie;Hongarije;2011;
684;Hightechindustrie;Ierland;1994;
685;Hightechindustrie;Ierland;1995;16.2
686;Hightechindustrie;Ierland;1996;21.5
687;Hightechindustrie;Ierland;1997;20.2
688;Hightechindustrie;Ierland;1998;
689;Hightechindustrie;Ierland;1999;16.7
690;Hightechindustrie;Ierland;2000;16.2
691;Hightechindustrie;Ierland;2001;17.5
692;Hightechindustrie;Ierland;2002;18.0
693;Hightechindustrie;Ierland;2003;18.5
694;Hightechindustrie;Ierland;2004;21.2
695;Hightechindustrie;Ierland;2005;21.3
696;Hightechindustrie;Ierland;2006;21.1
697;Hightechindustrie;Ierland;2007;21.8
698;Hightechindustrie;Ierland;2008;23.4
699;Hightechindustrie;Ierland;2009;
700;Hightechindustrie;Ierland;2010;
701;Hightechindustrie;Ierland;2011;
702;Hightechindustrie;Italië;1994;5.9
703;Hightechindustrie;Italië;1995;6.8
704;Hightechindustrie;Italië;1996;6.4
705;Hightechindustrie;Italië;1997;8.3
706;Hightechindustrie;Italië;1998;8.7
707;Hightechindustrie;Italië;1999;7.9
708;Hightechindustrie;Italië;2000;7.4
709;Hightechindustrie;Italië;2001;9.6
710;Hightechindustrie;Italië;2002;11.8
711;Hightechindustrie;Italië;2003;8.7
712;Hightechindustrie;Italië;2004;11.0
713;Hightechindustrie;Italië;2005;10.0
714;Hightechindustrie;Italië;2006;9.9
715;Hightechindustrie;Italië;2007;12.4
716;Hightechindustrie;Italië;2008;12.3
717;Hightechindustrie;Italië;2009;
718;Hightechindustrie;Italië;2010;
719;Hightechindustrie;Italië;2011;
720;Hightechindustrie;Nederland;1994;
721;Hightechindustrie;Nederland;1995;
722;Hightechindustrie;Nederland;1996;22.2
723;Hightechindustrie;Nederland;1997;23.2
724;Hightechindustrie;Nederland;1998;15.6
725;Hightechindustrie;Nederland;1999;23.1
726;Hightechindustrie;Nederland;2000;18.8
727;Hightechindustrie;Nederland;2001;18.4
728;Hightechindustrie;Nederland;2002;19.3
729;Hightechindustrie;Nederland;2003;23.3
730;Hightechindustrie;Nederland;2004;29.8
731;Hightechindustrie;Nederland;2005;29.8
732;Hightechindustrie;Nederland;2006;26.7
733;Hightechindustrie;Nederland;2007;25.1
734;Hightechindustrie;Nederland;2008;30.5
735;Hightechindustrie;Nederland;2009;
736;Hightechindustrie;Nederland;2010;
737;Hightechindustrie;Nederland;2011;
738;Hightechindustrie;Oostenrijk;1994;
739;Hightechindustrie;Oostenrijk;1995;5.6
740;Hightechindustrie;Oostenrijk;1996;6.4
741;Hightechindustrie;Oostenrijk;1997;6.5
742;Hightechindustrie;Oostenrijk;1998;8.4
743;Hightechindustrie;Oostenrijk;1999;13.2
744;Hightechindustrie;Oostenrijk;2000;12.3
745;Hightechindustrie;Oostenrijk;2001;16.2
746;Hightechindustrie;Oostenrijk;2002;12.6
747;Hightechindustrie;Oostenrijk;2003;11.3
748;Hightechindustrie;Oostenrijk;2004;15.8
749;Hightechindustrie;Oostenrijk;2005;14.6
750;Hightechindustrie;Oostenrijk;2006;14.7
751;Hightechindustrie;Oostenrijk;2007;17.7
752;Hightechindustrie;Oostenrijk;2008;16.6
753;Hightechindustrie;Oostenrijk;2009;
754;Hightechindustrie;Oostenrijk;2010;
755;Hightechindustrie;Oostenrijk;2011;
756;Hightechindustrie;Polen;1994;
757;Hightechindustrie;Polen;1995;
758;Hightechindustrie;Polen;1996;
759;Hightechindustrie;Polen;1997;
760;Hightechindustrie;Polen;1998;
761;Hightechindustrie;Polen;1999;
762;Hightechindustrie;Polen;2000;
763;Hightechindustrie;Polen;2001;
764;Hightechindustrie;Polen;2002;
765;Hightechindustrie;Polen;2003;
766;Hightechindustrie;Polen;2004;15.9
767;Hightechindustrie;Polen;2005;16.8
768;Hightechindustrie;Polen;2006;17.5
769;Hightechindustrie;Polen;2007;11.9
770;Hightechindustrie;Polen;2008;
771;Hightechindustrie;Polen;2009;
772;Hightechindustrie;Polen;2010;
773;Hightechindustrie;Polen;2011;
774;Hightechindustrie;Spanje;1994;18.6
775;Hightechindustrie;Spanje;1995;23.4
776;Hightechindustrie;Spanje;1996;24.2
777;Hightechindustrie;Spanje;1997;33.9
778;Hightechindustrie;Spanje;1998;36.7
779;Hightechindustrie;Spanje;1999;31.3
780;Hightechindustrie;Spanje;2000;33.5
781;Hightechindustrie;Spanje;2001;29.1
782;Hightechindustrie;Spanje;2002;31.5
783;Hightechindustrie;Spanje;2003;33.3
784;Hightechindustrie;Spanje;2004;30.2
785;Hightechindustrie;Spanje;2005;30.0
786;Hightechindustrie;Spanje;2006;25.3
787;Hightechindustrie;Spanje;2007;29.2
788;Hightechindustrie;Spanje;2008;38.1
789;Hightechindustrie;Spanje;2009;
790;Hightechindustrie;Spanje;2010;
791;Hightechindustrie;Spanje;2011;
792;Hightechindustrie;Tsjechië;1994;
793;Hightechindustrie;Tsjechië;1995;
794;Hightechindustrie;Tsjechië;1996;
795;Hightechindustrie;Tsjechië;1997;
796;Hightechindustrie;Tsjechië;1998;8.2
797;Hightechindustrie;Tsjechië;1999;6.7
798;Hightechindustrie;Tsjechië;2000;8.1
799;Hightechindustrie;Tsjechië;2001;9.0
800;Hightechindustrie;Tsjechië;2002;8.3
801;Hightechindustrie;Tsjechië;2003;7.5
802;Hightechindustrie;Tsjechië;2004;6.3
803;Hightechindustrie;Tsjechië;2005;10.9
804;Hightechindustrie;Tsjechië;2006;14.9
805;Hightechindustrie;Tsjechië;2007;11.0
806;Hightechindustrie;Tsjechië;2008;10.8
807;Hightechindustrie;Tsjechië;2009;
808;Hightechindustrie;Tsjechië;2010;
809;Hightechindustrie;Tsjechië;2011;
810;Hightechindustrie;Verenigd Koninkrijk;1994;15.0
811;Hightechindustrie;Verenigd Koninkrijk;1995;17.4
812;Hightechindustrie;Verenigd Koninkrijk;1996;17.4
813;Hightechindustrie;Verenigd Koninkrijk;1997;17.0
814;Hightechindustrie;Verenigd Koninkrijk;1998;
815;Hightechindustrie;Verenigd Koninkrijk;1999;16.9
816;Hightechindustrie;Verenigd Koninkrijk;2000;15.5
817;Hightechindustrie;Verenigd Koninkrijk;2001;18.0
818;Hightechindustrie;Verenigd Koninkrijk;2002;19.0
819;Hightechindustrie;Verenigd Koninkrijk;2003;18.1
820;Hightechindustrie;Verenigd Koninkrijk;2004;16.4
821;Hightechindustrie;Verenigd Koninkrijk;2005;19.9
822;Hightechindustrie;Verenigd Koninkrijk;2006;17.1
823;Hightechindustrie;Verenigd Koninkrijk;2007;20.3
824;Hightechindustrie;Verenigd Koninkrijk;2008;20.1
825;Hightechindustrie;Verenigd Koninkrijk;2009;
826;Hightechindustrie;Verenigd Koninkrijk;2010;
827;Hightechindustrie;Verenigd Koninkrijk;2011;
828;Hightechindustrie;Zweden;1994;
829;Hightechindustrie;Zweden;1995;
830;Hightechindustrie;Zweden;1996;
831;Hightechindustrie;Zweden;1997;33.3
832;Hightechindustrie;Zweden;1998;31.7
833;Hightechindustrie;Zweden;1999;26.2
834;Hightechindustrie;Zweden;2000;29.0
835;Hightechindustrie;Zweden;2001;25.3
836;Hightechindustrie;Zweden;2002;27.5
837;Hightechindustrie;Zweden;2003;27.1
838;Hightechindustrie;Zweden;2004;29.6
839;Hightechindustrie;Zweden;2005;32.0
840;Hightechindustrie;Zweden;2006;26.8
841;Hightechindustrie;Zweden;2007;25.0
842;Hightechindustrie;Zweden;2008;
843;Hightechindustrie;Zweden;2009;
844;Hightechindustrie;Zweden;2010;
845;Hightechindustrie;Zweden;2011;
846;Hightechindustrie;EU-27;1994;
847;Hightechindustrie;EU-27;1995;
848;Hightechindustrie;EU-27;1996;
849;Hightechindustrie;EU-27;1997;
850;Hightechindustrie;EU-27;1998;
851;Hightechindustrie;EU-27;1999;
852;Hightechindustrie;EU-27;2000;
853;Hightechindustrie;EU-27;2001;
854;Hightechindustrie;EU-27;2002;
855;Hightechindustrie;EU-27;2003;
856;Hightechindustrie;EU-27;2004;21.5
857;Hightechindustrie;EU-27;2005;22.6
858;Hightechindustrie;EU-27;2006;22.4
859;Hightechindustrie;EU-27;2007;22.2
860;Hightechindustrie;EU-27;2008;
861;Hightechindustrie;EU-27;2009;
862;Hightechindustrie;EU-27;2010;
863;Hightechindustrie;EU-27;2011;
864;Mediumhightechindustrie;België;1994;13.9
865;Mediumhightechindustrie;België;1995;13.4
866;Mediumhightechindustrie;België;1996;13.4
867;Mediumhightechindustrie;België;1997;15.8
868;Mediumhightechindustrie;België;1998;14.6
869;Mediumhightechindustrie;België;1999;17.7
870;Mediumhightechindustrie;België;2000;15.6
871;Mediumhightechindustrie;België;2001;15.5
872;Mediumhightechindustrie;België;2002;15.5
873;Mediumhightechindustrie;België;2003;15.9
874;Mediumhightechindustrie;België;2004;17.5
875;Mediumhightechindustrie;België;2005;17.5
876;Mediumhightechindustrie;België;2006;16.5
877;Mediumhightechindustrie;België;2007;18.9
878;Mediumhightechindustrie;België;2008;18.6
879;Mediumhightechindustrie;België;2009;
880;Mediumhightechindustrie;België;2010;
881;Mediumhightechindustrie;België;2011;
882;Mediumhightechindustrie;Denemarken;1994;13.1
883;Mediumhightechindustrie;Denemarken;1995;15.9
884;Mediumhightechindustrie;Denemarken;1996;16.1
885;Mediumhightechindustrie;Denemarken;1997;11.2
886;Mediumhightechindustrie;Denemarken;1998;17.2
887;Mediumhightechindustrie;Denemarken;1999;19.3
888;Mediumhightechindustrie;Denemarken;2000;15.9
889;Mediumhightechindustrie;Denemarken;2001;16.6
890;Mediumhightechindustrie;Denemarken;2002;14.6
891;Mediumhightechindustrie;Denemarken;2003;15.6
892;Mediumhightechindustrie;Denemarken;2004;22.1
893;Mediumhightechindustrie;Denemarken;2005;25.9
894;Mediumhightechindustrie;Denemarken;2006;24.6
895;Mediumhightechindustrie;Denemarken;2007;20.8
896;Mediumhightechindustrie;Denemarken;2008;25.4
897;Mediumhightechindustrie;Denemarken;2009;
898;Mediumhightechindustrie;Denemarken;2010;
899;Mediumhightechindustrie;Denemarken;2011;
900;Mediumhightechindustrie;Duitsland;1994;13.7
901;Mediumhightechindustrie;Duitsland;1995;16.5
902;Mediumhightechindustrie;Duitsland;1996;17.2
903;Mediumhightechindustrie;Duitsland;1997;17.9
904;Mediumhightechindustrie;Duitsland;1998;
905;Mediumhightechindustrie;Duitsland;1999;18.1
906;Mediumhightechindustrie;Duitsland;2000;18.1
907;Mediumhightechindustrie;Duitsland;2001;17.2
908;Mediumhightechindustrie;Duitsland;2002;17.0
909;Mediumhightechindustrie;Duitsland;2003;19.0
910;Mediumhightechindustrie;Duitsland;2004;18.9
911;Mediumhightechindustrie;Duitsland;2005;19.8
912;Mediumhightechindustrie;Duitsland;2006;20.7
913;Mediumhightechindustrie;Duitsland;2007;21.5
914;Mediumhightechindustrie;Duitsland;2008;21.0
915;Mediumhightechindustrie;Duitsland;2009;
916;Mediumhightechindustrie;Duitsland;2010;
917;Mediumhightechindustrie;Duitsland;2011;
918;Mediumhightechindustrie;Finland;1994;
919;Mediumhightechindustrie;Finland;1995;
920;Mediumhightechindustrie;Finland;1996;
921;Mediumhightechindustrie;Finland;1997;20.3
922;Mediumhightechindustrie;Finland;1998;19.8
923;Mediumhightechindustrie;Finland;1999;18.0
924;Mediumhightechindustrie;Finland;2000;19.3
925;Mediumhightechindustrie;Finland;2001;19.7
926;Mediumhightechindustrie;Finland;2002;20.6
927;Mediumhightechindustrie;Finland;2003;18.9
928;Mediumhightechindustrie;Finland;2004;21.4
929;Mediumhightechindustrie;Finland;2005;22.1
930;Mediumhightechindustrie;Finland;2006;22.3
931;Mediumhightechindustrie;Finland;2007;21.7
932;Mediumhightechindustrie;Finland;2008;23.6
933;Mediumhightechindustrie;Finland;2009;
934;Mediumhightechindustrie;Finland;2010;
935;Mediumhightechindustrie;Finland;2011;
936;Mediumhightechindustrie;Frankrijk;1994;15.0
937;Mediumhightechindustrie;Frankrijk;1995;13.9
938;Mediumhightechindustrie;Frankrijk;1996;13.5
939;Mediumhightechindustrie;Frankrijk;1997;14.4
940;Mediumhightechindustrie;Frankrijk;1998;14.9
941;Mediumhightechindustrie;Frankrijk;1999;15.9
942;Mediumhightechindustrie;Frankrijk;2000;16.3
943;Mediumhightechindustrie;Frankrijk;2001;16.4
944;Mediumhightechindustrie;Frankrijk;2002;16.5
945;Mediumhightechindustrie;Frankrijk;2003;18.7
946;Mediumhightechindustrie;Frankrijk;2004;19.5
947;Mediumhightechindustrie;Frankrijk;2005;20.4
948;Mediumhightechindustrie;Frankrijk;2006;22.2
949;Mediumhightechindustrie;Frankrijk;2007;22.9
950;Mediumhightechindustrie;Frankrijk;2008;24.4
951;Mediumhightechindustrie;Frankrijk;2009;
952;Mediumhightechindustrie;Frankrijk;2010;
953;Mediumhightechindustrie;Frankrijk;2011;
954;Mediumhightechindustrie;Hongarije;1994;
955;Mediumhightechindustrie;Hongarije;1995;
956;Mediumhightechindustrie;Hongarije;1996;
957;Mediumhightechindustrie;Hongarije;1997;7.9
958;Mediumhightechindustrie;Hongarije;1998;7.5
959;Mediumhightechindustrie;Hongarije;1999;7.0
960;Mediumhightechindustrie;Hongarije;2000;7.1
961;Mediumhightechindustrie;Hongarije;2001;4.7
962;Mediumhightechindustrie;Hongarije;2002;6.1
963;Mediumhightechindustrie;Hongarije;2003;9.0
964;Mediumhightechindustrie;Hongarije;2004;7.8
965;Mediumhightechindustrie;Hongarije;2005;9.2
966;Mediumhightechindustrie;Hongarije;2006;7.5
