ID;RegioS;Perioden;BbpMarktprijzen_1;BbpPerInwoner_2;BbpVolumemutaties_3;BrutoToegevoegdeWaardeVolumemutaties_4;ToegevoegdeWaardeBrutoBasisprijzen_5;BeloningVanWerknemers_6;ArbeidsjarenTotaal_7;ArbeidsjarenWerknemers_8;ArbeidsjarenZelfstandigen_9;WerkzamePersonenTotaal_10;Werknemers_11;Zelfstandigen_12;GewerkteUrenTotaal_13;GewerkteUrenWerknemers_14;GewerkteUrenZelfstandigen_15
1268;Oost-Zuid-Holland (CR);2003;8477;26278;-3.2;-3.3;7581;4444.0;123.7;103.6;20.1;155.2;127.8;27.4;223.3;176.8;46.6
1269;Oost-Zuid-Holland (CR);2004;8550;26527;-0.3;-0.2;7634;4445.0;121.4;101.0;20.4;151.5;124.0;27.4;221.5;174.1;47.4
1270;Oost-Zuid-Holland (CR);2005;8829;27397;1.8;1.8;7875;4486.0;120.6;99.7;20.9;150.5;122.8;27.7;219.0;170.6;48.3
1271;Oost-Zuid-Holland (CR);2006;9422;29268;4.1;4.0;8391;4600.0;123.5;101.9;21.6;154.4;126.0;28.4;223.8;173.5;50.3
1272;Oost-Zuid-Holland (CR);2007;10043;31217;4.0;4.1;8962;4812.0;125.1;102.9;22.2;156.5;127.6;29.0;226.7;175.4;51.3
1273;Oost-Zuid-Holland (CR);2008;10307;32006;0.8;1.1;9211;5010.0;126.9;104.3;22.6;158.6;129.4;29.2;229.9;177.9;52.0
1274;Oost-Zuid-Holland (CR);2009;10058;32245;-2.2;-1.8;9033;5080.0;125.2;102.9;22.3;157.0;128.2;28.8;225.9;175.2;50.7
1275;Oost-Zuid-Holland (CR);2010;9421;32076;-7.3;-7.2;8465;4687.0;113.7;92.5;21.2;146.3;119.6;26.7;210.5;162.6;48.0
1276;Oost-Zuid-Holland (CR);2011;9316;31677;-0.9;-0.5;8393;4718.0;113.5;91.6;21.9;145.9;118.7;27.2;209.2;160.4;48.7
1277;Oost-Zuid-Holland (CR);2012;9171;31161;-2.2;-1.9;8291;4730.0;111.3;89.6;21.7;144.7;116.9;27.8;205.2;156.6;48.6
1278;Oost-Zuid-Holland (CR);2013;9295;31559;-0.4;-0.1;8383;4688.0;109.0;87.4;21.6;143.0;115.7;27.3;202.6;154.9;47.7
1279;Oost-Zuid-Holland (CR);2014;9579;32410;2.9;2.9;8627;4711.0;109.3;87.0;22.3;142.9;114.8;28.1;205.1;155.5;49.6
1280;Oost-Zuid-Holland (CR);2015;10001;31280;3.6;3.3;8998;4830.0;112.4;89.4;23.0;145.6;117.2;28.4;208.8;157.8;51.1
1281;Oost-Zuid-Holland (CR);2016;10410;32288;2.6;2.4;9330;4991.0;114.9;91.1;23.8;146.7;117.7;29.0;213.2;160.6;52.6
1282;Oost-Zuid-Holland (CR);2017;10796;33123;2.1;2.1;9676;5176.0;118.4;93.8;24.6;150.9;121.2;29.7;218.8;164.7;54.1
1283;Oost-Zuid-Holland (CR);2018;11266;34168;1.6;1.5;10082;5384.0;121.8;96.4;25.4;153.3;122.6;30.8;222.1;166.4;55.7
1284;Oost-Zuid-Holland (CR);2019;11722;35189;0.6;0.6;10452;5602.0;124.0;97.8;26.1;156.0;124.5;31.5;226.4;169.4;57.0
1285;Oost-Zuid-Holland (CR);2020;11708;34824;-3.0;-3.2;10431;5749.0;122.3;97.0;25.3;154.8;123.0;31.8;217.2;162.8;54.4
1286;Oost-Zuid-Holland (CR);2021;12439;36678;3.3;3.6;11066;5897.0;124.5;98.5;26.0;158.1;125.7;32.4;222.5;168.2;54.3
1287;Oost-Zuid-Holland (CR);2022;13182;38869;3.3;3.8;11824;;129.1;101.6;27.4;164.0;129.8;34.2;231.2;173.6;57.6
1288;Groot-Rijnmond (CR);1995;29462;22501;;;26756;15162.0;487.0;431.5;55.5;592.3;514.9;77.4;871.5;739.2;132.2
1289;Groot-Rijnmond (CR);1996;30492;23265;2.9;2.6;27547;15710.0;498.9;439.7;59.2;606.1;525.1;81.0;900.8;757.1;143.7
1290;Groot-Rijnmond (CR);1997;32360;24614;3.3;3.5;29193;16669.0;519.4;458.0;61.4;633.4;549.0;84.5;929.2;783.6;145.6
1291;Groot-Rijnmond (CR);1998;34682;26236;4.6;4.6;31258;17660.0;526.7;467.9;58.8;639.7;559.3;80.4;936.9;797.1;139.8
1292;Groot-Rijnmond (CR);1999;36258;27245;3.2;2.9;32492;18838.0;539.0;479.1;59.8;657.6;576.2;81.4;961.3;817.2;144.1
1293;Groot-Rijnmond (CR);2000;39173;29229;6.0;6.2;35171;20269.0;546.6;488.4;58.3;668.7;589.9;78.8;967.0;826.1;140.8
1294;Groot-Rijnmond (CR);2001;41815;30954;2.6;2.6;37348;21297.0;563.6;502.3;61.3;694.5;610.2;84.4;998.4;851.9;146.5
1295;Groot-Rijnmond (CR);2002;43527;32008;-0.1;-0.1;38946;22548.0;567.8;507.8;60.0;705.8;622.0;83.8;1001.7;860.4;141.3
1296;Groot-Rijnmond (CR);2003;44994;33064;1.4;1.3;40239;23062.0;555.8;496.8;58.9;693.8;611.8;82.1;981.3;844.2;137.1
1297;Groot-Rijnmond (CR);2004;47230;34678;4.0;4.0;42170;23501.0;551.2;491.1;60.1;685.3;602.5;82.8;982.8;842.9;139.9
1298;Groot-Rijnmond (CR);2005;50644;37272;6.0;6.0;45175;24193.0;555.9;493.8;62.1;693.6;609.4;84.1;985.1;841.7;143.4
1299;Groot-Rijnmond (CR);2006;53171;39279;3.2;3.1;47353;25117.0;574.6;508.1;66.5;716.0;626.7;89.3;1016.4;861.6;154.9
1300;Groot-Rijnmond (CR);2007;56802;41747;5.0;5.0;50686;26789.0;592.2;521.4;70.8;738.4;644.9;93.5;1048.8;885.2;163.6
1301;Groot-Rijnmond (CR);2008;59368;43531;3.2;3.5;53056;28830.0;613.1;541.2;71.9;763.0;668.0;95.0;1083.7;920.8;162.9
1302;Groot-Rijnmond (CR);2009;56157;40933;-7.2;-6.9;50436;28940.0;601.9;528.8;73.1;751.8;655.8;96.0;1061.6;898.0;163.6
1303;Groot-Rijnmond (CR);2010;57868;41328;3.4;3.6;51991;28719.0;597.2;522.4;74.8;726.2;630.1;96.1;1057.5;891.5;166.0
1304;Groot-Rijnmond (CR);2011;57807;41036;0.9;1.2;52082;29113.0;593.8;516.2;77.6;727.2;627.6;99.6;1059.0;888.8;170.2
1305;Groot-Rijnmond (CR);2012;59305;41952;1.7;1.9;53615;29603.0;593.0;515.0;78.0;726.2;626.0;100.2;1051.5;879.9;171.6
1306;Groot-Rijnmond (CR);2013;58928;41608;-2.0;-1.6;53151;29330.0;579.4;500.9;78.5;709.4;608.7;100.8;1031.9;859.8;172.1
1307;Groot-Rijnmond (CR);2014;59015;41499;-0.7;-0.7;53150;29602.0;576.1;496.0;80.1;707.4;604.4;102.9;1036.2;859.5;176.7
1308;Groot-Rijnmond (CR);2015;62032;44053;4.3;4.0;55813;29563.0;580.9;497.7;83.2;709.7;605.8;103.9;1039.7;857.4;182.3
1309;Groot-Rijnmond (CR);2016;63433;44753;1.3;1.1;56850;30400.0;592.7;506.5;86.2;722.9;616.4;106.5;1063.9;875.6;188.3
1310;Groot-Rijnmond (CR);2017;65895;46182;2.5;2.5;59059;31240.0;603.0;514.1;88.9;737.9;629.1;108.8;1083.1;889.7;193.4
1311;Groot-Rijnmond (CR);2018;68492;47685;2.0;2.0;61293;32662.0;623.2;530.4;92.8;765.6;652.4;113.1;1114.1;912.9;201.2
1312;Groot-Rijnmond (CR);2019;71885;49641;1.1;1.1;64096;34098.0;637.7;540.4;97.3;779.5;662.0;117.4;1141.9;932.1;209.7
1313;Groot-Rijnmond (CR);2020;70571;48400;-2.3;-2.5;62872;35291.0;634.4;538.9;95.5;780.9;658.9;122.1;1101.5;898.3;203.1
1314;Groot-Rijnmond (CR);2021;77557;52897;5.0;5.4;68997;36446.0;649.4;551.0;98.5;797.3;672.9;124.3;1138.7;935.9;202.8
1315;Groot-Rijnmond (CR);2022;89834;61270;3.2;3.7;80580;;673.6;569.4;104.2;829.1;697.4;131.7;1183.4;967.3;216.1
1316;Zuidoost-Zuid-Holland (CR);1995;7308;18195;;;6637;3897.0;138.2;116.3;21.8;167.5;137.7;29.8;251.9;200.3;51.6
1317;Zuidoost-Zuid-Holland (CR);1996;7793;19291;5.6;5.3;7040;4109.0;142.4;120.1;22.2;172.2;142.4;29.8;261.7;208.1;53.6
1318;Zuidoost-Zuid-Holland (CR);1997;8458;20847;5.5;5.6;7630;4339.0;149.2;125.5;23.6;181.0;149.2;31.7;272.0;216.0;56.0
1319;Zuidoost-Zuid-Holland (CR);1998;9168;22491;5.6;5.6;8263;4672.0;153.0;130.2;22.9;184.9;154.5;30.4;277.3;223.2;54.1
1320;Zuidoost-Zuid-Holland (CR);1999;9827;23998;5.5;5.2;8806;5011.0;156.8;134.6;22.2;190.6;160.7;29.8;284.5;231.0;53.4
1321;Zuidoost-Zuid-Holland (CR);2000;10515;25583;3.8;4.0;9441;5427.0;159.0;137.7;21.3;193.7;165.2;28.5;285.7;234.6;51.1
1322;Zuidoost-Zuid-Holland (CR);2001;11304;27394;3.7;3.8;10097;5759.0;162.6;141.9;20.7;199.0;171.0;28.0;291.3;242.2;49.0
1323;Zuidoost-Zuid-Holland (CR);2002;10946;27734;-7.1;-7.1;9794;5716.0;153.4;134.2;19.1;188.8;162.6;26.2;273.5;228.7;44.8
1324;Zuidoost-Zuid-Holland (CR);2003;11234;28108;0.8;0.8;10047;5980.0;154.4;135.3;19.1;191.3;165.1;26.2;275.1;231.2;43.9
1325;Zuidoost-Zuid-Holland (CR);2004;11504;28723;0.8;0.9;10272;6012.0;151.4;131.9;19.5;186.3;160.0;26.3;272.6;227.5;45.1
1326;Zuidoost-Zuid-Holland (CR);2005;11842;29569;1.4;1.4;10563;6132.0;152.6;132.9;19.7;188.4;162.2;26.2;272.8;227.3;45.5
1327;Zuidoost-Zuid-Holland (CR);2006;12743;31834;5.1;5.0;11348;6285.0;155.2;134.2;21.0;192.3;164.2;28.1;277.1;228.3;48.7
1328;Zuidoost-Zuid-Holland (CR);2007;13556;34655;3.7;3.8;12096;6605.0;156.7;135.0;21.8;194.5;165.8;28.7;280.0;230.1;49.9
1329;Zuidoost-Zuid-Holland (CR);2008;14063;35879;1.5;1.8;12567;6910.0;158.1;135.9;22.2;196.0;166.9;29.0;282.2;232.0;50.3
1330;Zuidoost-Zuid-Holland (CR);2009;14035;35654;-0.1;0.3;12605;7092.0;158.8;136.6;22.2;198.0;169.0;29.0;282.0;232.3;49.8
1331;Zuidoost-Zuid-Holland (CR);2010;13853;35047;-1.6;-1.5;12447;7056.0;156.5;134.9;21.6;196.5;168.0;28.5;284.6;235.6;48.9
1332;Zuidoost-Zuid-Holland (CR);2011;13983;35230;1.1;1.4;12598;7203.0;156.9;134.5;22.4;197.3;168.3;29.0;285.8;235.9;49.9
1333;Zuidoost-Zuid-Holland (CR);2012;13842;34762;-1.6;-1.4;12514;7376.0;156.5;133.9;22.5;198.2;168.7;29.5;284.7;234.8;49.9
1334;Zuidoost-Zuid-Holland (CR);2013;14137;35435;0.7;1.1;12751;7411.0;154.8;132.4;22.4;196.4;166.6;29.8;282.9;233.1;49.8
1335;Zuidoost-Zuid-Holland (CR);2014;14442;36126;1.9;1.9;13007;7460.0;153.9;130.8;23.1;195.4;165.1;30.3;285.8;235.0;50.8
1336;Zuidoost-Zuid-Holland (CR);2015;14805;36960;1.8;1.5;13321;7455.0;155.0;131.2;23.8;192.8;162.3;30.5;281.6;229.2;52.4
1337;Zuidoost-Zuid-Holland (CR);2016;15262;37999;1.9;1.6;13678;7696.0;157.9;133.4;24.5;196.5;165.5;31.0;288.3;234.4;53.9
1338;Zuidoost-Zuid-Holland (CR);2017;15791;39160;2.6;2.6;14153;7892.0;161.3;136.0;25.3;201.4;169.4;31.9;295.4;239.8;55.6
1339;Zuidoost-Zuid-Holland (CR);2018;16434;40597;0.5;0.5;14707;8211.0;166.7;140.3;26.4;207.1;174.2;32.9;303.7;246.1;57.7
1340;Zuidoost-Zuid-Holland (CR);2019;16236;43751;-4.1;-4.0;14477;8067.0;158.7;134.4;24.2;196.4;166.4;29.9;288.5;236.2;52.4
1341;Zuidoost-Zuid-Holland (CR);2020;16033;43043;-3.4;-3.6;14284;8316.0;158.4;134.9;23.5;197.3;166.8;30.5;279.6;229.5;50.2
1342;Zuidoost-Zuid-Holland (CR);2021;17631;47143;6.4;6.8;15685;8608.0;162.2;138.0;24.3;201.1;170.0;31.1;288.3;238.2;50.1
1343;Zuidoost-Zuid-Holland (CR);2022;19043;50919;2.7;3.2;17082;;167.5;141.8;25.7;208.4;175.4;33.0;297.9;244.5;53.4
1344;Zeeuwsch-Vlaanderen (CR);1995;2236;20883;;;2030;999.0;39.2;30.7;8.5;47.9;36.6;11.3;73.4;52.7;20.6
1345;Zeeuwsch-Vlaanderen (CR);1996;2265;21166;0.6;0.3;2046;1063.0;41.1;31.7;9.4;50.0;37.8;12.2;77.6;54.7;22.9
1346;Zeeuwsch-Vlaanderen (CR);1997;2282;21297;-1.8;-1.7;2059;1079.0;40.7;31.7;9.0;49.4;37.9;11.6;76.0;54.4;21.5
1347;Zeeuwsch-Vlaanderen (CR);1998;2362;22041;1.4;1.3;2129;1114.0;41.0;32.3;8.7;49.6;38.5;11.0;75.8;55.2;20.6
1348;Zeeuwsch-Vlaanderen (CR);1999;2398;22397;0.7;0.5;2149;1179.0;41.0;32.5;8.5;50.1;39.1;11.0;76.3;55.6;20.7
1349;Zeeuwsch-Vlaanderen (CR);2000;2623;24433;7.1;7.3;2355;1251.0;40.9;32.6;8.4;50.1;39.5;10.6;76.1;55.2;20.9
1350;Zeeuwsch-Vlaanderen (CR);2001;2785;25822;2.5;2.5;2487;1316.0;42.4;33.6;8.8;52.4;41.0;11.4;79.1;57.1;22.0
1351;Zeeuwsch-Vlaanderen (CR);2002;3036;28069;5.6;5.6;2717;1407.0;43.2;34.8;8.4;53.3;42.4;10.8;79.9;59.1;20.8
1352;Zeeuwsch-Vlaanderen (CR);2003;3163;29270;2.8;2.8;2829;1526.0;42.9;34.3;8.6;53.4;42.3;11.1;79.3;58.4;20.8
1353;Zeeuwsch-Vlaanderen (CR);2004;3231;29954;1.3;1.4;2885;1484.0;42.1;33.5;8.7;52.4;41.2;11.2;78.7;57.7;21.0
1354;Zeeuwsch-Vlaanderen (CR);2005;3306;30680;1.0;1.0;2949;1505.0;41.9;33.1;8.7;52.1;41.0;11.1;77.6;56.7;21.0
1355;Zeeuwsch-Vlaanderen (CR);2006;3406;31644;1.1;0.9;3034;1484.0;40.7;31.8;8.9;50.9;39.5;11.4;75.6;54.0;21.6
1356;Zeeuwsch-Vlaanderen (CR);2007;3677;34214;6.0;6.1;3281;1537.0;41.5;32.2;9.3;51.8;40.1;11.7;77.2;54.7;22.5
1357;Zeeuwsch-Vlaanderen (CR);2008;3867;36051;3.8;4.1;3456;1647.0;40.9;32.6;8.2;51.2;40.8;10.4;75.1;55.4;19.7
1358;Zeeuwsch-Vlaanderen (CR);2009;3264;30502;-15.7;-15.4;2931;1677.0;40.4;32.2;8.2;50.8;40.3;10.6;73.7;54.5;19.3
1359;Zeeuwsch-Vlaanderen (CR);2010;3467;32501;6.3;6.5;3115;1634.0;40.1;31.9;8.2;50.0;40.0;10.0;72.6;54.2;18.4
1360;Zeeuwsch-Vlaanderen (CR);2011;3827;35970;10.0;10.4;3448;1712.0;40.8;32.7;8.1;51.0;41.0;10.0;74.0;56.0;18.0
1361;Zeeuwsch-Vlaanderen (CR);2012;3759;35396;-2.7;-2.5;3398;1746.0;40.0;32.0;8.0;50.3;40.2;10.1;72.9;54.6;18.3
1362;Zeeuwsch-Vlaanderen (CR);2013;3732;35200;-2.0;-1.7;3367;1735.0;39.4;31.6;7.9;49.4;39.5;9.9;72.3;54.3;17.9
1363;Zeeuwsch-Vlaanderen (CR);2014;3742;35368;-0.1;-0.1;3370;1707.0;38.5;30.7;7.7;48.8;38.9;10.0;71.1;53.2;17.9
1364;Zeeuwsch-Vlaanderen (CR);2015;3847;36404;2.0;1.7;3461;1694.0;38.3;30.4;7.9;48.8;38.8;10.1;71.2;53.0;18.2
1365;Zeeuwsch-Vlaanderen (CR);2016;3802;35985;1.0;0.8;3407;1747.0;38.7;30.7;8.0;48.9;38.8;10.0;72.0;53.7;18.4
1366;Zeeuwsch-Vlaanderen (CR);2017;3948;37408;1.5;1.5;3538;1780.0;38.8;30.7;8.1;49.0;38.9;10.1;72.3;54.1;18.2
1367;Zeeuwsch-Vlaanderen (CR);2018;4319;40951;4.5;4.5;3865;1877.0;40.4;32.3;8.1;50.4;40.4;10.0;74.6;56.4;18.2
1368;Zeeuwsch-Vlaanderen (CR);2019;4174;39622;-5.5;-5.4;3722;2013.0;41.5;33.2;8.3;51.4;41.3;10.1;76.7;58.2;18.5
1369;Zeeuwsch-Vlaanderen (CR);2020;4211;40029;3.4;3.3;3752;2110.0;40.5;32.7;7.8;50.8;40.7;10.1;71.9;54.8;17.1
1370;Zeeuwsch-Vlaanderen (CR);2021;4598;43712;2.1;2.4;4091;2091.0;40.9;32.9;8.0;51.5;41.2;10.3;73.4;56.3;17.1
1371;Zeeuwsch-Vlaanderen (CR);2022;5308;50461;3.4;3.8;4761;;42.5;34.2;8.3;53.5;42.7;10.8;76.5;58.6;17.9
1372;Overig Zeeland (CR);1995;4150;15991;;;3768;2105.0;88.3;70.5;17.7;107.3;84.2;23.1;162.7;120.4;42.3
1373;Overig Zeeland (CR);1996;4133;15843;-1.3;-1.6;3734;2125.0;88.3;70.7;17.6;106.9;84.3;22.6;164.0;121.3;42.7
1374;Overig Zeeland (CR);1997;4300;16410;1.4;1.5;3879;2276.0;89.2;71.3;17.9;108.0;85.2;22.7;164.0;121.6;42.4
1375;Overig Zeeland (CR);1998;4587;17435;3.9;3.9;4134;2383.0;89.1;71.8;17.3;107.7;85.7;22.0;162.6;121.7;40.9
1376;Overig Zeeland (CR);1999;4888;18505;5.3;5.0;4381;2551.0;90.8;73.8;17.0;110.6;88.7;21.9;166.4;125.1;41.3
1377;Overig Zeeland (CR);2000;5114;19223;2.5;2.7;4592;2730.0;91.8;74.9;16.9;112.3;90.7;21.7;167.4;126.0;41.4
1378;Overig Zeeland (CR);2001;5371;20024;1.6;1.7;4797;2868.0;94.4;77.8;16.6;116.6;95.0;21.6;171.6;131.3;40.3
1379;Overig Zeeland (CR);2002;5757;21351;3.0;3.0;5151;3058.0;97.6;80.6;17.0;121.9;99.4;22.5;177.0;136.1;40.9
1380;Overig Zeeland (CR);2003;6013;22219;2.3;2.2;5378;3165.0;96.3;79.6;16.7;120.8;98.5;22.2;174.1;134.6;39.4
1381;Overig Zeeland (CR);2004;6141;22607;1.6;1.7;5483;3245.0;95.1;78.3;16.7;118.1;96.4;21.7;173.8;133.8;40.0
1382;Overig Zeeland (CR);2005;6239;22910;0.7;0.7;5565;3221.0;94.3;77.3;17.0;117.4;95.7;21.7;171.6;131.2;40.3
1383;Overig Zeeland (CR);2006;6495;23817;1.3;1.2;5784;3339.0;94.7;77.1;17.6;117.8;95.3;22.5;172.0;130.1;42.0
1384;Overig Zeeland (CR);2007;7277;26649;9.4;9.4;6494;3534.0;97.5;79.1;18.4;121.5;98.5;23.1;177.3;133.8;43.5
1385;Overig Zeeland (CR);2008;7722;28232;5.3;5.7;6901;3770.0;99.6;80.4;19.2;124.6;100.2;24.4;180.9;135.9;45.1
1386;Overig Zeeland (CR);2009;7583;27656;-3.5;-3.1;6811;3858.0;98.9;80.4;18.5;124.0;100.6;23.5;178.7;135.8;42.8
1387;Overig Zeeland (CR);2010;8038;29251;6.1;6.3;7222;3884.0;99.8;80.3;19.5;130.8;104.8;26.0;182.0;136.4;45.6
1388;Overig Zeeland (CR);2011;7979;29007;-0.2;0.1;7189;3981.0;100.9;80.9;20.0;132.3;106.1;26.3;184.1;138.4;45.7
1389;Overig Zeeland (CR);2012;7927;28821;-1.4;-1.1;7166;3990.0;100.1;79.9;20.2;131.8;105.1;26.7;182.7;136.1;46.5
1390;Overig Zeeland (CR);2013;7980;29037;-0.5;-0.1;7197;3964.0;98.8;77.9;21.0;129.3;102.4;27.0;179.6;133.2;46.4
1391;Overig Zeeland (CR);2014;8222;29912;2.8;2.8;7405;4034.0;98.8;78.0;20.8;130.4;102.9;27.5;182.0;134.6;47.4
1392;Overig Zeeland (CR);2015;8517;30936;2.8;2.5;7663;4030.0;99.7;78.1;21.6;130.3;102.5;27.8;182.0;133.4;48.5
1393;Overig Zeeland (CR);2016;8829;32017;1.6;1.4;7913;4126.0;101.2;79.0;22.2;132.0;103.8;28.2;185.6;135.8;49.8
1394;Overig Zeeland (CR);2017;8996;32547;1.0;1.0;8063;4208.0;102.5;80.0;22.5;133.7;105.0;28.7;188.2;137.8;50.4
1395;Overig Zeeland (CR);2018;9473;34174;2.3;2.2;8477;4428.0;105.6;82.5;23.1;135.3;106.9;28.5;193.1;141.8;51.3
1396;Overig Zeeland (CR);2019;10063;36209;1.5;1.6;8973;4621.0;107.6;84.1;23.5;137.7;109.0;28.7;196.8;144.6;52.2
1397;Overig Zeeland (CR);2020;10062;36033;-1.6;-1.8;8964;4819.0;107.1;84.4;22.6;137.2;108.5;28.7;189.5;140.1;49.4
1398;Overig Zeeland (CR);2021;10625;37826;4.2;4.6;9452;4948.0;109.7;86.4;23.3;139.7;110.5;29.2;195.5;146.2;49.4
1399;Overig Zeeland (CR);2022;12531;44611;5.3;5.8;11240;;113.6;89.1;24.5;145.3;114.5;30.8;203.4;151.2;52.2
1400;West-Noord-Brabant (CR);1995;12423;21368;;;11282;6088.0;221.0;187.3;33.7;268.1;221.5;46.6;401.0;321.2;79.8
1401;West-Noord-Brabant (CR);1996;13100;22422;4.5;4.2;11834;6348.0;223.9;190.3;33.6;271.1;225.6;45.5;409.4;328.2;81.2
1402;West-Noord-Brabant (CR);1997;14182;24460;5.5;5.6;12794;6667.0;231.5;196.8;34.6;280.7;234.2;46.4;419.1;337.2;81.8
1403;West-Noord-Brabant (CR);1998;14902;25530;2.6;2.6;13430;7132.0;240.1;205.6;34.4;290.0;244.5;45.6;431.5;350.5;81.1
1404;West-Noord-Brabant (CR);1999;15938;27093;5.7;5.4;14282;7620.0;243.7;210.5;33.2;295.1;251.6;43.6;438.8;359.3;79.5
1405;West-Noord-Brabant (CR);2000;17088;28789;4.4;4.6;15342;8237.0;248.3;215.3;33.0;301.3;258.3;43.0;444.7;364.7;80.0
1406;West-Noord-Brabant (CR);2001;18322;30630;3.6;3.6;16365;8646.0;253.1;219.4;33.7;309.4;264.6;44.8;453.2;372.2;81.0
1407;West-Noord-Brabant (CR);2002;18918;31449;-0.4;-0.4;16927;9071.0;254.2;221.3;32.8;313.7;269.2;44.4;453.0;375.2;77.9
1408;West-Noord-Brabant (CR);2003;19424;32164;0.8;0.8;17371;9493.0;254.0;221.0;33.0;315.2;270.6;44.6;453.1;375.9;77.2
1409;West-Noord-Brabant (CR);2004;19701;32528;0.4;0.5;17590;9570.0;251.4;217.9;33.5;310.6;266.0;44.6;452.7;374.2;78.6
1410;West-Noord-Brabant (CR);2005;20564;33874;3.0;3.0;18343;9686.0;250.8;217.1;33.7;311.0;266.6;44.4;448.5;369.9;78.6
1411;West-Noord-Brabant (CR);2006;21486;35334;2.1;1.9;19135;10105.0;258.1;222.5;35.6;320.0;273.4;46.7;460.8;377.3;83.5
1412;West-Noord-Brabant (CR);2007;22823;37476;3.8;3.8;20366;10663.0;264.9;227.7;37.2;329.2;281.0;48.2;473.3;386.8;86.5
1413;West-Noord-Brabant (CR);2008;23883;39101;3.0;3.3;21343;11411.0;270.8;232.7;38.1;335.9;286.8;49.0;482.9;395.4;87.5
1414;West-Noord-Brabant (CR);2009;22830;37233;-4.8;-4.5;20504;11514.0;264.4;226.9;37.5;328.8;280.8;48.1;469.3;384.2;85.2
1415;West-Noord-Brabant (CR);2010;23218;37738;1.8;2.0;20861;11495.0;263.7;225.6;38.0;326.8;277.7;49.1;471.4;385.1;86.3
1416;West-Noord-Brabant (CR);2011;23987;38851;3.8;4.2;21611;11834.0;265.6;226.4;39.2;330.6;280.9;49.8;475.3;388.5;86.9
1417;West-Noord-Brabant (CR);2012;23922;38622;-1.0;-0.8;21627;12026.0;264.7;225.1;39.6;330.6;279.7;50.9;472.3;384.3;88.1
1418;West-Noord-Brabant (CR);2013;24101;38802;-0.5;-0.2;21738;11969.0;259.6;219.7;39.9;326.8;275.8;51.0;467.7;379.6;88.0
1419;West-Noord-Brabant (CR);2014;24395;39159;0.9;0.9;21971;12011.0;258.4;217.9;40.4;327.5;275.4;52.1;470.4;380.2;90.1
1420;West-Noord-Brabant (CR);2015;25316;40532;3.0;2.7;22778;12022.0;260.2;218.3;41.9;327.2;274.5;52.6;470.2;377.5;92.7
1421;West-Noord-Brabant (CR);2016;25883;41304;0.9;0.7;23197;12294.0;264.9;222.0;42.9;330.3;277.0;53.2;478.7;384.0;94.6
1422;West-Noord-Brabant (CR);2017;27189;43178;3.6;3.7;24368;12795.0;272.4;228.7;43.7;338.7;285.0;53.7;491.7;395.9;95.8
1423;West-Noord-Brabant (CR);2018;28566;45147;2.5;2.4;25563;13400.0;279.7;235.4;44.3;347.8;293.7;54.2;503.1;406.4;96.6
1424;West-Noord-Brabant (CR);2019;29506;46469;0.1;0.1;26309;13920.0;285.0;239.4;45.6;353.3;298.4;55.0;513.9;414.8;99.1
1425;West-Noord-Brabant (CR);2020;29093;45710;-3.2;-3.3;25919;14168.0;279.1;235.2;43.8;347.8;292.0;55.8;488.3;394.4;93.9
1426;West-Noord-Brabant (CR);2021;32245;50498;6.9;7.3;28686;14602.0;285.0;240.0;45.1;354.8;298.0;56.8;503.5;409.7;93.8
1427;West-Noord-Brabant (CR);2022;35162;55066;2.6;3.1;31540;;294.6;247.2;47.5;367.9;308.1;59.8;521.4;422.1;99.3
1428;Midden-Noord-Brabant (CR);1995;7952;17363;;;7221;4107.0;160.8;132.4;28.5;195.3;157.4;37.9;294.0;226.8;67.2
1429;Midden-Noord-Brabant (CR);1996;8304;18289;3.5;3.2;7502;4235.0;165.5;136.7;28.8;201.1;162.9;38.2;304.7;235.5;69.2
1430;Midden-Noord-Brabant (CR);1997;8404;19647;-1.5;-1.4;7582;4187.0;162.2;133.5;28.7;197.8;159.8;38.0;296.1;228.5;67.6
1431;Midden-Noord-Brabant (CR);1998;8958;20695;4.0;3.9;8073;4441.0;164.8;137.0;27.8;199.9;163.5;36.3;299.2;233.4;65.8
1432;Midden-Noord-Brabant (CR);1999;9474;21626;4.2;4.0;8490;4766.0;169.8;142.2;27.6;207.0;170.9;36.1;308.7;242.8;65.9
1433;Midden-Noord-Brabant (CR);2000;10173;23015;4.3;4.5;9134;5200.0;174.1;147.0;27.1;213.2;177.6;35.6;314.2;248.9;65.3
1434;Midden-Noord-Brabant (CR);2001;11221;25188;6.2;6.2;10023;5634.0;175.4;150.0;25.4;214.3;181.3;33.1;315.4;254.4;60.9
1435;Midden-Noord-Brabant (CR);2002;11647;26020;-0.3;-0.3;10422;5906.0;174.2;148.4;25.8;215.8;181.5;34.3;312.2;251.3;61.0
1436;Midden-Noord-Brabant (CR);2003;11994;26707;1.1;1.1;10727;6125.0;174.5;149.6;25.0;218.0;184.3;33.7;312.1;253.9;58.2
1437;Midden-Noord-Brabant (CR);2004;12207;27098;0.6;0.7;10899;6256.0;173.9;148.2;25.7;216.8;182.3;34.5;314.4;254.3;60.0
1438;Midden-Noord-Brabant (CR);2005;12634;27978;2.0;2.0;11270;6356.0;175.0;148.9;26.1;219.2;184.5;34.8;314.3;253.5;60.8
