ID;InstitutioneleSectoren;ActivaEnPassiva;FinancieleInstrumenten;BalansstandenEnTransacties;Perioden;FinancieleTransactiesEnBalans_1
3178;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2017 3e kwartaal;8903
3179;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2017 4e kwartaal;8913
3180;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2017;8913
3181;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2018 1e kwartaal;8926
3182;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2018 2e kwartaal;9473
3183;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2018 3e kwartaal;9751
3184;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2018 4e kwartaal;10171
3185;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2018;10171
3186;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2019 1e kwartaal;10422
3187;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2019 2e kwartaal;10355
3188;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2019 3e kwartaal;9327
3189;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2019 4e kwartaal;9064
3190;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2019;9064
3191;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2020 1e kwartaal;8735
3192;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2020 2e kwartaal;9426
3193;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2020 3e kwartaal;9294
3194;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2020 4e kwartaal;8584
3195;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2020;8584
3196;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2021 1e kwartaal;8840
3197;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2021 2e kwartaal;9055
3198;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2021 3e kwartaal;9320
3199;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2021 4e kwartaal;9598
3200;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2021;9598
3201;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2022 1e kwartaal;10779
3202;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2022 2e kwartaal;10596
3203;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2022 3e kwartaal;9197
3204;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2022 4e kwartaal;11646
3205;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2022;11646
3206;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2023 1e kwartaal;14723
3207;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2023 2e kwartaal;13353
3208;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2023 3e kwartaal;12758
3209;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2023 4e kwartaal;9709
3210;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2023;9709
3211;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2024 1e kwartaal;10435
3212;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2024 2e kwartaal;10557
3213;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2024 3e kwartaal;10920
3214;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2024 4e kwartaal;11353
3215;Overheid;Activa;AF3 Schuldbewijzen;Eindbalans;2024;11353
3216;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;1995;623
3217;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;1996;542
3218;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;1997;530
3219;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;1998;531
3220;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;1999 1e kwartaal;583
3221;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;1999 2e kwartaal;573
3222;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;1999 3e kwartaal;559
3223;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;1999 4e kwartaal;546
3224;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;1999;583
3225;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2000 1e kwartaal;537
3226;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2000 2e kwartaal;538
3227;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2000 3e kwartaal;540
3228;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2000 4e kwartaal;541
3229;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2000;537
3230;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2001 1e kwartaal;542
3231;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2001 2e kwartaal;557
3232;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2001 3e kwartaal;572
3233;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2001 4e kwartaal;586
3234;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2001;542
3235;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2002 1e kwartaal;598
3236;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2002 2e kwartaal;595
3237;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2002 3e kwartaal;592
3238;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2002 4e kwartaal;588
3239;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2002;598
3240;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2003 1e kwartaal;587
3241;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2003 2e kwartaal;612
3242;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2003 3e kwartaal;629
3243;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2003 4e kwartaal;645
3244;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2003;587
3245;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2004 1e kwartaal;661
3246;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2004 2e kwartaal;646
3247;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2004 3e kwartaal;629
3248;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2004 4e kwartaal;613
3249;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2004;661
3250;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2005 1e kwartaal;596
3251;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2005 2e kwartaal;604
3252;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2005 3e kwartaal;611
3253;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2005 4e kwartaal;619
3254;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2005;596
3255;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2006 1e kwartaal;628
3256;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2006 2e kwartaal;624
3257;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2006 3e kwartaal;620
3258;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2006 4e kwartaal;617
3259;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2006;628
3260;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2007 1e kwartaal;614
3261;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2007 2e kwartaal;719
3262;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2007 3e kwartaal;825
3263;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2007 4e kwartaal;929
3264;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2007;614
3265;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2008 1e kwartaal;1032
3266;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2008 2e kwartaal;952
3267;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2008 3e kwartaal;1004
3268;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2008 4e kwartaal;986
3269;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2008;1032
3270;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2009 1e kwartaal;1124
3271;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2009 2e kwartaal;1174
3272;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2009 3e kwartaal;1225
3273;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2009 4e kwartaal;1275
3274;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2009;1124
3275;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2010 1e kwartaal;818
3276;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2010 2e kwartaal;717
3277;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2010 3e kwartaal;718
3278;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2010 4e kwartaal;661
3279;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2010;818
3280;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2011 1e kwartaal;473
3281;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2011 2e kwartaal;566
3282;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2011 3e kwartaal;612
3283;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2011 4e kwartaal;710
3284;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2011;473
3285;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2012 1e kwartaal;1079
3286;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2012 2e kwartaal;995
3287;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2012 3e kwartaal;914
3288;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2012 4e kwartaal;866
3289;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2012;1079
3290;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2013 1e kwartaal;815
3291;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2013 2e kwartaal;732
3292;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2013 3e kwartaal;746
3293;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2013 4e kwartaal;687
3294;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2013;815
3295;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2014 1e kwartaal;435
3296;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2014 2e kwartaal;484
3297;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2014 3e kwartaal;483
3298;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2014 4e kwartaal;377
3299;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2014;435
3300;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2015 1e kwartaal;323
3301;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2015 2e kwartaal;423
3302;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2015 3e kwartaal;342
3303;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2015 4e kwartaal;351
3304;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2015;323
3305;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2016 1e kwartaal;248
3306;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2016 2e kwartaal;465
3307;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2016 3e kwartaal;681
3308;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2016 4e kwartaal;839
3309;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2016;248
3310;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2017 1e kwartaal;993
3311;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2017 2e kwartaal;947
3312;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2017 3e kwartaal;880
3313;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2017 4e kwartaal;859
3314;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2017;993
3315;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2018 1e kwartaal;745
3316;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2018 2e kwartaal;1020
3317;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2018 3e kwartaal;1490
3318;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2018 4e kwartaal;1764
3319;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2018;745
3320;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2019 1e kwartaal;1973
3321;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2019 2e kwartaal;2123
3322;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2019 3e kwartaal;2310
3323;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2019 4e kwartaal;2133
3324;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2019;1973
3325;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2020 1e kwartaal;2258
3326;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2020 2e kwartaal;2227
3327;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2020 3e kwartaal;2151
3328;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2020 4e kwartaal;2155
3329;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2020;2258
3330;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2021 1e kwartaal;1804
3331;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2021 2e kwartaal;2165
3332;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2021 3e kwartaal;2541
3333;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2021 4e kwartaal;2917
3334;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2021;1804
3335;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2022 1e kwartaal;3295
3336;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2022 2e kwartaal;4300
3337;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2022 3e kwartaal;4341
3338;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2022 4e kwartaal;2876
3339;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2022;3295
3340;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2023 1e kwartaal;5420
3341;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2023 2e kwartaal;8491
3342;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2023 3e kwartaal;7172
3343;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2023 4e kwartaal;6510
3344;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2023;5420
3345;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2024 1e kwartaal;3711
3346;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2024 2e kwartaal;4394
3347;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2024 3e kwartaal;4800
3348;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2024 4e kwartaal;5263
3349;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Beginbalans;2024;3711
3350;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;1995;-81
3351;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;1996;-18
3352;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;1997;2
3353;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;1998;22
3354;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;1999 1e kwartaal;-1
3355;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;1999 2e kwartaal;-2
3356;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;1999 3e kwartaal;-1
3357;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;1999 4e kwartaal;-2
3358;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;1999;-6
3359;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2000 1e kwartaal;1
3360;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2000 2e kwartaal;2
3361;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2000 3e kwartaal;1
3362;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2000 4e kwartaal;1
3363;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2000;5
3364;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2001 1e kwartaal;13
3365;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2001 2e kwartaal;15
3366;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2001 3e kwartaal;14
3367;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2001 4e kwartaal;12
3368;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2001;54
3369;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2002 1e kwartaal;-4
3370;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2002 2e kwartaal;-4
3371;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2002 3e kwartaal;-4
3372;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2002 4e kwartaal;-1
3373;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2002;-13
3374;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2003 1e kwartaal;16
3375;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2003 2e kwartaal;15
3376;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2003 3e kwartaal;15
3377;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2003 4e kwartaal;15
3378;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2003;61
3379;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2004 1e kwartaal;-18
3380;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2004 2e kwartaal;-20
3381;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2004 3e kwartaal;-19
3382;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2004 4e kwartaal;-19
3383;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2004;-76
3384;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2005 1e kwartaal;5
3385;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2005 2e kwartaal;5
3386;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2005 3e kwartaal;5
3387;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2005 4e kwartaal;6
3388;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2005;21
3389;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2006 1e kwartaal;-6
3390;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2006 2e kwartaal;-7
3391;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2006 3e kwartaal;-6
3392;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2006 4e kwartaal;-6
3393;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2006;-25
3394;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2007 1e kwartaal;101
3395;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2007 2e kwartaal;102
3396;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2007 3e kwartaal;101
3397;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2007 4e kwartaal;100
3398;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2007;404
3399;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2008 1e kwartaal;-86
3400;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2008 2e kwartaal;45
3401;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2008 3e kwartaal;-24
3402;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2008 4e kwartaal;131
3403;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2008;66
3404;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2009 1e kwartaal;51
3405;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2009 2e kwartaal;52
3406;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2009 3e kwartaal;52
3407;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2009 4e kwartaal;-455
3408;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2009;-300
3409;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2010 1e kwartaal;-94
3410;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2010 2e kwartaal;8
3411;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2010 3e kwartaal;-49
3412;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2010 4e kwartaal;-181
3413;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2010;-316
3414;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2011 1e kwartaal;69
3415;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2011 2e kwartaal;22
3416;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2011 3e kwartaal;74
3417;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2011 4e kwartaal;345
3418;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2011;510
3419;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2012 1e kwartaal;-69
3420;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2012 2e kwartaal;-67
3421;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2012 3e kwartaal;-33
3422;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2012 4e kwartaal;-37
3423;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2012;-206
3424;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2013 1e kwartaal;-100
3425;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2013 2e kwartaal;-2
3426;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2013 3e kwartaal;-76
3427;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2013 4e kwartaal;-269
3428;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2013;-447
3429;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2014 1e kwartaal;32
3430;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2014 2e kwartaal;7
3431;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2014 3e kwartaal;-98
3432;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2014 4e kwartaal;-47
3433;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2014;-106
3434;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2015 1e kwartaal;100
3435;Overheid;Activa;AF31 Kortlopende schuldbewijzen;Financiële transacties;2015 2e kwartaal;-81
