ID;NuttigeToepassingEnEindverwerking;BedrijfstakkenBranchesSBI2008;Perioden;Bedrijfsafval_1
1993;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2015;6322.0
1994;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2016;6741.0
1995;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2017;6860.0
1996;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2018;7021.0
1997;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2019;7115.0
1998;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2020;7695.0
1999;Totaal nuttige toepassing       ;E Waterbedrijven en afvalbeheer;2021;7729.0
2000;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;1994;103.0
2001;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;1996;114.0
2002;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;1998;133.0
2003;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2000;137.0
2004;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2001;150.0
2005;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2002;153.0
2006;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2003;141.0
2007;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2004;151.0
2008;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2005;153.0
2009;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2006;163.0
2010;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2007;155.0
2011;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2008;146.0
2012;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2009;149.0
2013;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2010;144.0
2014;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2011;152.0
2015;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2012;135.0
2016;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2013;134.0
2017;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2014;329.0
2018;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2015;365.0
2019;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2016;261.0
2020;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2017;270.0
2021;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2018;259.0
2022;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2019;261.0
2023;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2020;269.0
2024;Totaal nuttige toepassing       ;360 Waterleidingbedrijven;2021;271.0
2025;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;1994;
2026;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;1996;
2027;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;1998;
2028;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2000;
2029;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2001;
2030;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2002;
2031;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2003;
2032;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2004;
2033;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2005;
2034;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2006;
2035;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2007;194.0
2036;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2008;206.0
2037;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2009;220.0
2038;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2010;331.0
2039;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2011;340.0
2040;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2012;238.0
2041;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2013;244.0
2042;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2014;248.0
2043;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2015;226.0
2044;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2016;252.0
2045;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2017;257.0
2046;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2018;275.0
2047;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2019;281.0
2048;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2020;295.0
2049;Totaal nuttige toepassing       ;370 Afvalwaterinzameling en -behandeling;2021;289.0
2050;Totaal nuttige toepassing       ;381 Inzameling van afval;1994;
2051;Totaal nuttige toepassing       ;381 Inzameling van afval;1996;
2052;Totaal nuttige toepassing       ;381 Inzameling van afval;1998;
2053;Totaal nuttige toepassing       ;381 Inzameling van afval;2000;
2054;Totaal nuttige toepassing       ;381 Inzameling van afval;2001;
2055;Totaal nuttige toepassing       ;381 Inzameling van afval;2002;
2056;Totaal nuttige toepassing       ;381 Inzameling van afval;2003;
2057;Totaal nuttige toepassing       ;381 Inzameling van afval;2004;
2058;Totaal nuttige toepassing       ;381 Inzameling van afval;2005;
2059;Totaal nuttige toepassing       ;381 Inzameling van afval;2006;
2060;Totaal nuttige toepassing       ;381 Inzameling van afval;2007;0.0
2061;Totaal nuttige toepassing       ;381 Inzameling van afval;2008;0.0
2062;Totaal nuttige toepassing       ;381 Inzameling van afval;2009;0.0
2063;Totaal nuttige toepassing       ;381 Inzameling van afval;2010;1.0
2064;Totaal nuttige toepassing       ;381 Inzameling van afval;2011;1.0
2065;Totaal nuttige toepassing       ;381 Inzameling van afval;2012;1.0
2066;Totaal nuttige toepassing       ;381 Inzameling van afval;2013;2.0
2067;Totaal nuttige toepassing       ;381 Inzameling van afval;2014;2.0
2068;Totaal nuttige toepassing       ;381 Inzameling van afval;2015;4.0
2069;Totaal nuttige toepassing       ;381 Inzameling van afval;2016;2.0
2070;Totaal nuttige toepassing       ;381 Inzameling van afval;2017;2.0
2071;Totaal nuttige toepassing       ;381 Inzameling van afval;2018;2.0
2072;Totaal nuttige toepassing       ;381 Inzameling van afval;2019;2.0
2073;Totaal nuttige toepassing       ;381 Inzameling van afval;2020;2.0
2074;Totaal nuttige toepassing       ;381 Inzameling van afval;2021;2.0
2075;Totaal nuttige toepassing       ;382 Behandeling van afval;1994;
2076;Totaal nuttige toepassing       ;382 Behandeling van afval;1996;
2077;Totaal nuttige toepassing       ;382 Behandeling van afval;1998;
2078;Totaal nuttige toepassing       ;382 Behandeling van afval;2000;
2079;Totaal nuttige toepassing       ;382 Behandeling van afval;2001;
2080;Totaal nuttige toepassing       ;382 Behandeling van afval;2002;
2081;Totaal nuttige toepassing       ;382 Behandeling van afval;2003;
2082;Totaal nuttige toepassing       ;382 Behandeling van afval;2004;
2083;Totaal nuttige toepassing       ;382 Behandeling van afval;2005;
2084;Totaal nuttige toepassing       ;382 Behandeling van afval;2006;
2085;Totaal nuttige toepassing       ;382 Behandeling van afval;2007;3392.0
2086;Totaal nuttige toepassing       ;382 Behandeling van afval;2008;3597.0
2087;Totaal nuttige toepassing       ;382 Behandeling van afval;2009;3842.0
2088;Totaal nuttige toepassing       ;382 Behandeling van afval;2010;4820.0
2089;Totaal nuttige toepassing       ;382 Behandeling van afval;2011;5186.0
2090;Totaal nuttige toepassing       ;382 Behandeling van afval;2012;4805.0
2091;Totaal nuttige toepassing       ;382 Behandeling van afval;2013;5056.0
2092;Totaal nuttige toepassing       ;382 Behandeling van afval;2014;5136.0
2093;Totaal nuttige toepassing       ;382 Behandeling van afval;2015;5003.0
2094;Totaal nuttige toepassing       ;382 Behandeling van afval;2016;5280.0
2095;Totaal nuttige toepassing       ;382 Behandeling van afval;2017;5386.0
2096;Totaal nuttige toepassing       ;382 Behandeling van afval;2018;5457.0
2097;Totaal nuttige toepassing       ;382 Behandeling van afval;2019;5577.0
2098;Totaal nuttige toepassing       ;382 Behandeling van afval;2020;5853.0
2099;Totaal nuttige toepassing       ;382 Behandeling van afval;2021;5726.0
2100;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;1994;
2101;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;1996;290.0
2102;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;1998;156.0
2103;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2000;155.0
2104;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2001;165.0
2105;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2002;214.0
2106;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2003;219.0
2107;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2004;213.0
2108;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2005;217.0
2109;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2006;121.0
2110;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2007;120.0
2111;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2008;470.0
2112;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2009;370.0
2113;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2010;486.0
2114;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2011;390.0
2115;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2012;548.0
2116;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2013;541.0
2117;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2014;648.0
2118;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2015;670.0
2119;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2016;887.0
2120;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2017;885.0
2121;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2018;964.0
2122;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2019;928.0
2123;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2020;1206.0
2124;Totaal nuttige toepassing       ;383 Voorbereiding tot recycling;2021;1372.0
2125;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;1994;
2126;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;1996;
2127;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;1998;
2128;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2000;
2129;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2001;
2130;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2002;
2131;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2003;
2132;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2004;
2133;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2005;
2134;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2006;
2135;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2007;17.0
2136;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2008;18.0
2137;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2009;19.0
2138;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2010;101.0
2139;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2011;104.0
2140;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2012;56.0
2141;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2013;58.0
2142;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2014;56.0
2143;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2015;55.0
2144;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2016;60.0
2145;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2017;61.0
2146;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2018;65.0
2147;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2019;67.0
2148;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2020;70.0
2149;Totaal nuttige toepassing       ;390 Sanering en overig afvalbeheer;2021;69.0
2150;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;1994;
2151;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;1996;
2152;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;1998;
2153;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2000;
2154;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2001;
2155;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2002;
2156;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2003;
2157;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2004;
2158;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2005;
2159;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2006;
2160;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2007;1122.0
2161;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2008;1238.0
2162;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2009;1194.0
2163;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2010;1818.0
2164;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2011;1934.0
2165;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2012;2385.0
2166;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2013;2487.0
2167;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2014;2665.0
2168;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2015;2712.0
2169;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2016;2960.0
2170;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2017;3023.0
2171;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2018;2825.0
2172;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2019;2748.0
2173;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2020;2849.0
2174;Inzet als brandstof;B-E Nijverheid (geen bouw) en energie;2021;2943.0
2175;Inzet als brandstof;B Delfstoffenwinning;1994;
2176;Inzet als brandstof;B Delfstoffenwinning;1996;
2177;Inzet als brandstof;B Delfstoffenwinning;1998;
2178;Inzet als brandstof;B Delfstoffenwinning;2000;
2179;Inzet als brandstof;B Delfstoffenwinning;2001;
2180;Inzet als brandstof;B Delfstoffenwinning;2002;
2181;Inzet als brandstof;B Delfstoffenwinning;2003;
2182;Inzet als brandstof;B Delfstoffenwinning;2004;0.0
2183;Inzet als brandstof;B Delfstoffenwinning;2005;0.0
2184;Inzet als brandstof;B Delfstoffenwinning;2006;0.0
2185;Inzet als brandstof;B Delfstoffenwinning;2007;2.0
2186;Inzet als brandstof;B Delfstoffenwinning;2008;0.0
2187;Inzet als brandstof;B Delfstoffenwinning;2009;2.0
2188;Inzet als brandstof;B Delfstoffenwinning;2010;2.0
2189;Inzet als brandstof;B Delfstoffenwinning;2011;1.0
2190;Inzet als brandstof;B Delfstoffenwinning;2012;5.0
2191;Inzet als brandstof;B Delfstoffenwinning;2013;5.0
2192;Inzet als brandstof;B Delfstoffenwinning;2014;4.0
2193;Inzet als brandstof;B Delfstoffenwinning;2015;3.0
2194;Inzet als brandstof;B Delfstoffenwinning;2016;3.0
2195;Inzet als brandstof;B Delfstoffenwinning;2017;3.0
2196;Inzet als brandstof;B Delfstoffenwinning;2018;3.0
2197;Inzet als brandstof;B Delfstoffenwinning;2019;2.0
2198;Inzet als brandstof;B Delfstoffenwinning;2020;2.0
2199;Inzet als brandstof;B Delfstoffenwinning;2021;1.0
2200;Inzet als brandstof;C Industrie;1994;
2201;Inzet als brandstof;C Industrie;1996;
2202;Inzet als brandstof;C Industrie;1998;
2203;Inzet als brandstof;C Industrie;2000;
2204;Inzet als brandstof;C Industrie;2001;
2205;Inzet als brandstof;C Industrie;2002;
2206;Inzet als brandstof;C Industrie;2003;
2207;Inzet als brandstof;C Industrie;2004;871.0
2208;Inzet als brandstof;C Industrie;2005;791.0
2209;Inzet als brandstof;C Industrie;2006;862.0
2210;Inzet als brandstof;C Industrie;2007;849.0
2211;Inzet als brandstof;C Industrie;2008;937.0
2212;Inzet als brandstof;C Industrie;2009;878.0
2213;Inzet als brandstof;C Industrie;2010;918.0
2214;Inzet als brandstof;C Industrie;2011;1003.0
2215;Inzet als brandstof;C Industrie;2012;1410.0
2216;Inzet als brandstof;C Industrie;2013;1497.0
2217;Inzet als brandstof;C Industrie;2014;1593.0
2218;Inzet als brandstof;C Industrie;2015;1648.0
2219;Inzet als brandstof;C Industrie;2016;1825.0
2220;Inzet als brandstof;C Industrie;2017;1869.0
2221;Inzet als brandstof;C Industrie;2018;1775.0
2222;Inzet als brandstof;C Industrie;2019;1686.0
2223;Inzet als brandstof;C Industrie;2020;1607.0
2224;Inzet als brandstof;C Industrie;2021;1683.0
2225;Inzet als brandstof;10-12 Voedings-, genotmiddelenindustrie;1994;
2226;Inzet als brandstof;10-12 Voedings-, genotmiddelenindustrie;1996;
2227;Inzet als brandstof;10-12 Voedings-, genotmiddelenindustrie;1998;
2228;Inzet als brandstof;10-12 Voedings-, genotmiddelenindustrie;2000;
2229;Inzet als brandstof;10-12 Voedings-, genotmiddelenindustrie;2001;
