ID;Geslacht;Onderwijssoort;Herkomstland;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
2581;Mannen;Bbl niveau 2;Europa (exclusief Nederland);2019/'20;700;110;580;16.0
2582;Mannen;Bbl niveau 2;Europa (exclusief Nederland);2020/'21;680;130;560;18.0
2583;Mannen;Bbl niveau 2;Europa (exclusief Nederland);2021/'22;690;150;540;21.0
2584;Mannen;Bbl niveau 2;Europa (exclusief Nederland);2022/'23;790;160;620;21.0
2585;Mannen;Bbl niveau 2;Buiten Europa;2012/'13;2020;460;1560;23.0
2586;Mannen;Bbl niveau 2;Buiten Europa;2013/'14;1570;300;1260;19.0
2587;Mannen;Bbl niveau 2;Buiten Europa;2014/'15;1390;280;1100;20.0
2588;Mannen;Bbl niveau 2;Buiten Europa;2015/'16;1360;240;1110;18.0
2589;Mannen;Bbl niveau 2;Buiten Europa;2016/'17;1370;280;1090;21.0
2590;Mannen;Bbl niveau 2;Buiten Europa;2017/'18;1430;310;1120;21.0
2591;Mannen;Bbl niveau 2;Buiten Europa;2018/'19;1800;390;1400;22.0
2592;Mannen;Bbl niveau 2;Buiten Europa;2019/'20;1950;390;1560;20.0
2593;Mannen;Bbl niveau 2;Buiten Europa;2020/'21;1890;390;1500;20.0
2594;Mannen;Bbl niveau 2;Buiten Europa;2021/'22;2040;470;1570;23.0
2595;Mannen;Bbl niveau 2;Buiten Europa;2022/'23;2050;460;1590;23.0
2596;Mannen;Extranei niveau 2;Totaal;2012/'13;1380;270;1110;19.0
2597;Mannen;Extranei niveau 2;Totaal;2013/'14;1230;210;1020;17.0
2598;Mannen;Extranei niveau 2;Totaal;2014/'15;1100;190;910;17.0
2599;Mannen;Extranei niveau 2;Totaal;2015/'16;780;140;640;18.0
2600;Mannen;Extranei niveau 2;Totaal;2016/'17;890;150;740;16.0
2601;Mannen;Extranei niveau 2;Totaal;2017/'18;810;130;680;16.0
2602;Mannen;Extranei niveau 2;Totaal;2018/'19;890;170;720;19.0
2603;Mannen;Extranei niveau 2;Totaal;2019/'20;860;140;720;16.0
2604;Mannen;Extranei niveau 2;Totaal;2020/'21;1000;110;890;11.0
2605;Mannen;Extranei niveau 2;Totaal;2021/'22;950;140;810;14.0
2606;Mannen;Extranei niveau 2;Totaal;2022/'23;960;160;800;16.0
2607;Mannen;Extranei niveau 2;Nederland;2012/'13;1070;190;880;18.0
2608;Mannen;Extranei niveau 2;Nederland;2013/'14;940;150;790;16.0
2609;Mannen;Extranei niveau 2;Nederland;2014/'15;800;130;660;17.0
2610;Mannen;Extranei niveau 2;Nederland;2015/'16;590;100;490;17.0
2611;Mannen;Extranei niveau 2;Nederland;2016/'17;620;90;530;15.0
2612;Mannen;Extranei niveau 2;Nederland;2017/'18;580;80;500;14.0
2613;Mannen;Extranei niveau 2;Nederland;2018/'19;650;110;530;17.0
2614;Mannen;Extranei niveau 2;Nederland;2019/'20;630;100;530;16.0
2615;Mannen;Extranei niveau 2;Nederland;2020/'21;760;80;670;11.0
2616;Mannen;Extranei niveau 2;Nederland;2021/'22;730;100;630;14.0
2617;Mannen;Extranei niveau 2;Nederland;2022/'23;710;100;610;14.0
2618;Mannen;Extranei niveau 2;Europa (exclusief Nederland);2012/'13;70;10;50;20.0
2619;Mannen;Extranei niveau 2;Europa (exclusief Nederland);2013/'14;50;10;40;
2620;Mannen;Extranei niveau 2;Europa (exclusief Nederland);2014/'15;30;10;30;
2621;Mannen;Extranei niveau 2;Europa (exclusief Nederland);2015/'16;30;0;30;
2622;Mannen;Extranei niveau 2;Europa (exclusief Nederland);2016/'17;40;10;40;
2623;Mannen;Extranei niveau 2;Europa (exclusief Nederland);2017/'18;50;10;40;
2624;Mannen;Extranei niveau 2;Europa (exclusief Nederland);2018/'19;50;10;40;
2625;Mannen;Extranei niveau 2;Europa (exclusief Nederland);2019/'20;50;10;50;
2626;Mannen;Extranei niveau 2;Europa (exclusief Nederland);2020/'21;60;10;60;
2627;Mannen;Extranei niveau 2;Europa (exclusief Nederland);2021/'22;50;10;50;
2628;Mannen;Extranei niveau 2;Europa (exclusief Nederland);2022/'23;50;10;40;
2629;Mannen;Extranei niveau 2;Buiten Europa;2012/'13;240;60;180;25.0
2630;Mannen;Extranei niveau 2;Buiten Europa;2013/'14;240;50;190;21.0
2631;Mannen;Extranei niveau 2;Buiten Europa;2014/'15;270;50;220;18.0
2632;Mannen;Extranei niveau 2;Buiten Europa;2015/'16;160;40;120;26.0
2633;Mannen;Extranei niveau 2;Buiten Europa;2016/'17;230;50;180;20.0
2634;Mannen;Extranei niveau 2;Buiten Europa;2017/'18;180;40;140;24.0
2635;Mannen;Extranei niveau 2;Buiten Europa;2018/'19;190;50;150;23.0
2636;Mannen;Extranei niveau 2;Buiten Europa;2019/'20;180;30;150;17.0
2637;Mannen;Extranei niveau 2;Buiten Europa;2020/'21;180;20;160;12.0
2638;Mannen;Extranei niveau 2;Buiten Europa;2021/'22;160;20;140;15.0
2639;Mannen;Extranei niveau 2;Buiten Europa;2022/'23;190;50;150;23.0
2640;Mannen;Bol niveau 3;Totaal;2012/'13;31960;1610;30360;5.0
2641;Mannen;Bol niveau 3;Totaal;2013/'14;32640;1570;31070;5.0
2642;Mannen;Bol niveau 3;Totaal;2014/'15;31870;1480;30400;5.0
2643;Mannen;Bol niveau 3;Totaal;2015/'16;32040;1400;30650;4.0
2644;Mannen;Bol niveau 3;Totaal;2016/'17;32080;1500;30580;5.0
2645;Mannen;Bol niveau 3;Totaal;2017/'18;31080;1610;29480;5.0
2646;Mannen;Bol niveau 3;Totaal;2018/'19;28850;1530;27330;5.0
2647;Mannen;Bol niveau 3;Totaal;2019/'20;27110;1250;25850;5.0
2648;Mannen;Bol niveau 3;Totaal;2020/'21;26670;1360;25310;5.0
2649;Mannen;Bol niveau 3;Totaal;2021/'22;25430;1770;23660;7.0
2650;Mannen;Bol niveau 3;Totaal;2022/'23;22910;1390;21520;6.0
2651;Mannen;Bol niveau 3;Nederland;2012/'13;22600;970;21630;4.0
2652;Mannen;Bol niveau 3;Nederland;2013/'14;23040;960;22080;4.0
2653;Mannen;Bol niveau 3;Nederland;2014/'15;22720;880;21840;4.0
2654;Mannen;Bol niveau 3;Nederland;2015/'16;22840;840;22000;4.0
2655;Mannen;Bol niveau 3;Nederland;2016/'17;22850;900;21950;4.0
2656;Mannen;Bol niveau 3;Nederland;2017/'18;22230;940;21280;4.0
2657;Mannen;Bol niveau 3;Nederland;2018/'19;20840;980;19860;5.0
2658;Mannen;Bol niveau 3;Nederland;2019/'20;19710;750;18960;4.0
2659;Mannen;Bol niveau 3;Nederland;2020/'21;19630;880;18750;4.0
2660;Mannen;Bol niveau 3;Nederland;2021/'22;19110;1180;17930;6.0
2661;Mannen;Bol niveau 3;Nederland;2022/'23;17290;880;16410;5.0
2662;Mannen;Bol niveau 3;Europa (exclusief Nederland);2012/'13;1450;80;1370;6.0
2663;Mannen;Bol niveau 3;Europa (exclusief Nederland);2013/'14;1500;80;1420;5.0
2664;Mannen;Bol niveau 3;Europa (exclusief Nederland);2014/'15;1430;80;1350;6.0
2665;Mannen;Bol niveau 3;Europa (exclusief Nederland);2015/'16;1380;100;1280;7.0
2666;Mannen;Bol niveau 3;Europa (exclusief Nederland);2016/'17;1430;90;1340;6.0
2667;Mannen;Bol niveau 3;Europa (exclusief Nederland);2017/'18;1430;110;1310;8.0
2668;Mannen;Bol niveau 3;Europa (exclusief Nederland);2018/'19;1320;90;1230;7.0
2669;Mannen;Bol niveau 3;Europa (exclusief Nederland);2019/'20;1330;90;1230;7.0
2670;Mannen;Bol niveau 3;Europa (exclusief Nederland);2020/'21;1310;90;1220;7.0
2671;Mannen;Bol niveau 3;Europa (exclusief Nederland);2021/'22;1260;120;1140;10.0
2672;Mannen;Bol niveau 3;Europa (exclusief Nederland);2022/'23;1150;90;1060;8.0
2673;Mannen;Bol niveau 3;Buiten Europa;2012/'13;7910;560;7350;7.0
2674;Mannen;Bol niveau 3;Buiten Europa;2013/'14;8100;530;7570;7.0
2675;Mannen;Bol niveau 3;Buiten Europa;2014/'15;7730;510;7220;7.0
2676;Mannen;Bol niveau 3;Buiten Europa;2015/'16;7830;460;7360;6.0
2677;Mannen;Bol niveau 3;Buiten Europa;2016/'17;7800;520;7280;7.0
2678;Mannen;Bol niveau 3;Buiten Europa;2017/'18;7430;550;6880;7.0
2679;Mannen;Bol niveau 3;Buiten Europa;2018/'19;6700;460;6240;7.0
2680;Mannen;Bol niveau 3;Buiten Europa;2019/'20;6070;410;5660;7.0
2681;Mannen;Bol niveau 3;Buiten Europa;2020/'21;5730;390;5340;7.0
2682;Mannen;Bol niveau 3;Buiten Europa;2021/'22;5060;470;4600;9.0
2683;Mannen;Bol niveau 3;Buiten Europa;2022/'23;4480;430;4050;10.0
2684;Mannen;Bbl niveau 3;Totaal;2012/'13;17150;490;16660;3.0
2685;Mannen;Bbl niveau 3;Totaal;2013/'14;15710;430;15280;3.0
2686;Mannen;Bbl niveau 3;Totaal;2014/'15;15000;400;14600;3.0
2687;Mannen;Bbl niveau 3;Totaal;2015/'16;15840;460;15380;3.0
2688;Mannen;Bbl niveau 3;Totaal;2016/'17;17750;550;17200;3.0
2689;Mannen;Bbl niveau 3;Totaal;2017/'18;19300;700;18600;4.0
2690;Mannen;Bbl niveau 3;Totaal;2018/'19;20520;890;19630;4.0
2691;Mannen;Bbl niveau 3;Totaal;2019/'20;20960;850;20110;4.0
2692;Mannen;Bbl niveau 3;Totaal;2020/'21;20710;930;19780;4.0
2693;Mannen;Bbl niveau 3;Totaal;2021/'22;21180;1100;20080;5.0
2694;Mannen;Bbl niveau 3;Totaal;2022/'23;21660;1080;20590;5.0
2695;Mannen;Bbl niveau 3;Nederland;2012/'13;15540;410;15130;3.0
2696;Mannen;Bbl niveau 3;Nederland;2013/'14;14250;340;13910;2.0
2697;Mannen;Bbl niveau 3;Nederland;2014/'15;13610;330;13280;2.0
2698;Mannen;Bbl niveau 3;Nederland;2015/'16;14420;400;14020;3.0
2699;Mannen;Bbl niveau 3;Nederland;2016/'17;16040;460;15580;3.0
2700;Mannen;Bbl niveau 3;Nederland;2017/'18;17310;560;16750;3.0
2701;Mannen;Bbl niveau 3;Nederland;2018/'19;18310;720;17590;4.0
2702;Mannen;Bbl niveau 3;Nederland;2019/'20;18690;680;18010;4.0
2703;Mannen;Bbl niveau 3;Nederland;2020/'21;18520;770;17750;4.0
2704;Mannen;Bbl niveau 3;Nederland;2021/'22;18870;890;17980;5.0
2705;Mannen;Bbl niveau 3;Nederland;2022/'23;19210;850;18360;4.0
2706;Mannen;Bbl niveau 3;Europa (exclusief Nederland);2012/'13;480;30;460;5.0
2707;Mannen;Bbl niveau 3;Europa (exclusief Nederland);2013/'14;460;30;430;7.0
2708;Mannen;Bbl niveau 3;Europa (exclusief Nederland);2014/'15;440;20;420;4.0
2709;Mannen;Bbl niveau 3;Europa (exclusief Nederland);2015/'16;440;20;430;4.0
2710;Mannen;Bbl niveau 3;Europa (exclusief Nederland);2016/'17;550;20;530;4.0
2711;Mannen;Bbl niveau 3;Europa (exclusief Nederland);2017/'18;650;40;610;6.0
2712;Mannen;Bbl niveau 3;Europa (exclusief Nederland);2018/'19;700;40;660;6.0
2713;Mannen;Bbl niveau 3;Europa (exclusief Nederland);2019/'20;730;50;680;7.0
2714;Mannen;Bbl niveau 3;Europa (exclusief Nederland);2020/'21;710;50;660;7.0
2715;Mannen;Bbl niveau 3;Europa (exclusief Nederland);2021/'22;740;60;680;8.0
2716;Mannen;Bbl niveau 3;Europa (exclusief Nederland);2022/'23;800;70;730;9.0
2717;Mannen;Bbl niveau 3;Buiten Europa;2012/'13;1140;60;1080;5.0
2718;Mannen;Bbl niveau 3;Buiten Europa;2013/'14;1000;60;940;6.0
2719;Mannen;Bbl niveau 3;Buiten Europa;2014/'15;950;50;900;5.0
2720;Mannen;Bbl niveau 3;Buiten Europa;2015/'16;980;50;930;5.0
2721;Mannen;Bbl niveau 3;Buiten Europa;2016/'17;1160;80;1090;7.0
2722;Mannen;Bbl niveau 3;Buiten Europa;2017/'18;1340;100;1240;7.0
2723;Mannen;Bbl niveau 3;Buiten Europa;2018/'19;1510;130;1380;8.0
2724;Mannen;Bbl niveau 3;Buiten Europa;2019/'20;1540;120;1430;8.0
2725;Mannen;Bbl niveau 3;Buiten Europa;2020/'21;1490;120;1370;8.0
2726;Mannen;Bbl niveau 3;Buiten Europa;2021/'22;1570;140;1420;9.0
2727;Mannen;Bbl niveau 3;Buiten Europa;2022/'23;1650;150;1500;9.0
2728;Mannen;Extranei niveau 3;Totaal;2012/'13;1100;80;1020;8.0
2729;Mannen;Extranei niveau 3;Totaal;2013/'14;1070;80;990;7.0
2730;Mannen;Extranei niveau 3;Totaal;2014/'15;1070;100;970;9.0
2731;Mannen;Extranei niveau 3;Totaal;2015/'16;880;80;800;9.0
2732;Mannen;Extranei niveau 3;Totaal;2016/'17;890;80;810;9.0
2733;Mannen;Extranei niveau 3;Totaal;2017/'18;960;80;880;8.0
2734;Mannen;Extranei niveau 3;Totaal;2018/'19;960;70;890;7.0
2735;Mannen;Extranei niveau 3;Totaal;2019/'20;920;50;860;6.0
2736;Mannen;Extranei niveau 3;Totaal;2020/'21;950;50;900;6.0
2737;Mannen;Extranei niveau 3;Totaal;2021/'22;830;60;770;7.0
2738;Mannen;Extranei niveau 3;Totaal;2022/'23;820;80;740;9.0
2739;Mannen;Extranei niveau 3;Nederland;2012/'13;880;60;820;7.0
2740;Mannen;Extranei niveau 3;Nederland;2013/'14;870;60;810;7.0
2741;Mannen;Extranei niveau 3;Nederland;2014/'15;860;70;790;8.0
2742;Mannen;Extranei niveau 3;Nederland;2015/'16;690;50;640;8.0
2743;Mannen;Extranei niveau 3;Nederland;2016/'17;690;50;640;7.0
2744;Mannen;Extranei niveau 3;Nederland;2017/'18;750;50;700;6.0
2745;Mannen;Extranei niveau 3;Nederland;2018/'19;780;50;730;7.0
2746;Mannen;Extranei niveau 3;Nederland;2019/'20;750;30;710;4.0
2747;Mannen;Extranei niveau 3;Nederland;2020/'21;760;30;730;4.0
2748;Mannen;Extranei niveau 3;Nederland;2021/'22;680;50;630;7.0
2749;Mannen;Extranei niveau 3;Nederland;2022/'23;700;70;630;9.0
2750;Mannen;Extranei niveau 3;Europa (exclusief Nederland);2012/'13;40;0;40;
2751;Mannen;Extranei niveau 3;Europa (exclusief Nederland);2013/'14;40;0;40;
2752;Mannen;Extranei niveau 3;Europa (exclusief Nederland);2014/'15;50;0;40;
2753;Mannen;Extranei niveau 3;Europa (exclusief Nederland);2015/'16;40;10;30;
2754;Mannen;Extranei niveau 3;Europa (exclusief Nederland);2016/'17;40;10;40;
2755;Mannen;Extranei niveau 3;Europa (exclusief Nederland);2017/'18;40;0;40;
2756;Mannen;Extranei niveau 3;Europa (exclusief Nederland);2018/'19;30;0;30;
2757;Mannen;Extranei niveau 3;Europa (exclusief Nederland);2019/'20;30;0;20;
2758;Mannen;Extranei niveau 3;Europa (exclusief Nederland);2020/'21;50;10;40;
2759;Mannen;Extranei niveau 3;Europa (exclusief Nederland);2021/'22;50;10;40;
2760;Mannen;Extranei niveau 3;Europa (exclusief Nederland);2022/'23;30;0;30;
2761;Mannen;Extranei niveau 3;Buiten Europa;2012/'13;180;20;160;11.0
2762;Mannen;Extranei niveau 3;Buiten Europa;2013/'14;150;10;140;7.0
2763;Mannen;Extranei niveau 3;Buiten Europa;2014/'15;170;20;140;14.0
2764;Mannen;Extranei niveau 3;Buiten Europa;2015/'16;140;20;130;10.0
2765;Mannen;Extranei niveau 3;Buiten Europa;2016/'17;160;30;130;16.0
2766;Mannen;Extranei niveau 3;Buiten Europa;2017/'18;170;30;140;15.0
2767;Mannen;Extranei niveau 3;Buiten Europa;2018/'19;150;20;140;11.0
2768;Mannen;Extranei niveau 3;Buiten Europa;2019/'20;140;20;130;13.0
2769;Mannen;Extranei niveau 3;Buiten Europa;2020/'21;140;20;130;12.0
2770;Mannen;Extranei niveau 3;Buiten Europa;2021/'22;100;10;100;
2771;Mannen;Extranei niveau 3;Buiten Europa;2022/'23;90;10;80;11.0
2772;Mannen;Bol niveau 4;Totaal;2012/'13;86360;3180;83170;4.0
2773;Mannen;Bol niveau 4;Totaal;2013/'14;89690;3180;86510;4.0
2774;Mannen;Bol niveau 4;Totaal;2014/'15;94270;3480;90790;4.0
2775;Mannen;Bol niveau 4;Totaal;2015/'16;96870;3580;93290;4.0
2776;Mannen;Bol niveau 4;Totaal;2016/'17;100490;3980;96510;4.0
2777;Mannen;Bol niveau 4;Totaal;2017/'18;101670;4600;97070;5.0
2778;Mannen;Bol niveau 4;Totaal;2018/'19;104140;4970;99170;5.0
2779;Mannen;Bol niveau 4;Totaal;2019/'20;105150;4280;100870;4.0
2780;Mannen;Bol niveau 4;Totaal;2020/'21;107490;4880;102600;5.0
2781;Mannen;Bol niveau 4;Totaal;2021/'22;104710;6320;98390;6.0
2782;Mannen;Bol niveau 4;Totaal;2022/'23;98500;5760;92740;6.0
2783;Mannen;Bol niveau 4;Nederland;2012/'13;67240;2020;65220;3.0
2784;Mannen;Bol niveau 4;Nederland;2013/'14;69820;2010;67810;3.0
2785;Mannen;Bol niveau 4;Nederland;2014/'15;72940;2190;70760;3.0
2786;Mannen;Bol niveau 4;Nederland;2015/'16;74890;2260;72630;3.0
2787;Mannen;Bol niveau 4;Nederland;2016/'17;77340;2500;74840;3.0
2788;Mannen;Bol niveau 4;Nederland;2017/'18;77740;2910;74830;4.0
2789;Mannen;Bol niveau 4;Nederland;2018/'19;78690;3090;75600;4.0
2790;Mannen;Bol niveau 4;Nederland;2019/'20;78390;2600;75790;3.0
2791;Mannen;Bol niveau 4;Nederland;2020/'21;78940;2920;76020;4.0
2792;Mannen;Bol niveau 4;Nederland;2021/'22;75940;3850;72090;5.0
2793;Mannen;Bol niveau 4;Nederland;2022/'23;70690;3390;67300;5.0
2794;Mannen;Bol niveau 4;Europa (exclusief Nederland);2012/'13;3470;170;3300;5.0
2795;Mannen;Bol niveau 4;Europa (exclusief Nederland);2013/'14;3780;180;3610;5.0
2796;Mannen;Bol niveau 4;Europa (exclusief Nederland);2014/'15;4190;250;3940;6.0
2797;Mannen;Bol niveau 4;Europa (exclusief Nederland);2015/'16;4370;220;4150;5.0
2798;Mannen;Bol niveau 4;Europa (exclusief Nederland);2016/'17;4590;260;4320;6.0
2799;Mannen;Bol niveau 4;Europa (exclusief Nederland);2017/'18;4690;310;4380;7.0
2800;Mannen;Bol niveau 4;Europa (exclusief Nederland);2018/'19;4940;310;4630;6.0
2801;Mannen;Bol niveau 4;Europa (exclusief Nederland);2019/'20;5130;280;4850;5.0
2802;Mannen;Bol niveau 4;Europa (exclusief Nederland);2020/'21;5340;330;5010;6.0
2803;Mannen;Bol niveau 4;Europa (exclusief Nederland);2021/'22;5340;410;4930;8.0
2804;Mannen;Bol niveau 4;Europa (exclusief Nederland);2022/'23;5270;390;4880;7.0
2805;Mannen;Bol niveau 4;Buiten Europa;2012/'13;15650;1000;14650;6.0
2806;Mannen;Bol niveau 4;Buiten Europa;2013/'14;16090;1000;15090;6.0
2807;Mannen;Bol niveau 4;Buiten Europa;2014/'15;17140;1050;16090;6.0
2808;Mannen;Bol niveau 4;Buiten Europa;2015/'16;17610;1090;16520;6.0
2809;Mannen;Bol niveau 4;Buiten Europa;2016/'17;18560;1220;17340;7.0
2810;Mannen;Bol niveau 4;Buiten Europa;2017/'18;19240;1380;17860;7.0
2811;Mannen;Bol niveau 4;Buiten Europa;2018/'19;20510;1560;18950;8.0
2812;Mannen;Bol niveau 4;Buiten Europa;2019/'20;21630;1400;20230;6.0
2813;Mannen;Bol niveau 4;Buiten Europa;2020/'21;23210;1640;21570;7.0
2814;Mannen;Bol niveau 4;Buiten Europa;2021/'22;23430;2060;21370;9.0
2815;Mannen;Bol niveau 4;Buiten Europa;2022/'23;22540;1980;20560;9.0
2816;Mannen;Bbl niveau 4;Totaal;2012/'13;3900;140;3770;4.0
2817;Mannen;Bbl niveau 4;Totaal;2013/'14;3750;120;3640;3.0
2818;Mannen;Bbl niveau 4;Totaal;2014/'15;3600;120;3480;3.0
2819;Mannen;Bbl niveau 4;Totaal;2015/'16;3950;110;3840;3.0
2820;Mannen;Bbl niveau 4;Totaal;2016/'17;4480;160;4320;4.0
2821;Mannen;Bbl niveau 4;Totaal;2017/'18;5080;210;4860;4.0
2822;Mannen;Bbl niveau 4;Totaal;2018/'19;6060;300;5760;5.0
2823;Mannen;Bbl niveau 4;Totaal;2019/'20;6710;330;6380;5.0
2824;Mannen;Bbl niveau 4;Totaal;2020/'21;6900;340;6560;5.0
2825;Mannen;Bbl niveau 4;Totaal;2021/'22;6990;430;6560;6.0
2826;Mannen;Bbl niveau 4;Totaal;2022/'23;7540;460;7080;6.0
2827;Mannen;Bbl niveau 4;Nederland;2012/'13;3470;100;3370;3.0
2828;Mannen;Bbl niveau 4;Nederland;2013/'14;3380;80;3300;2.0
2829;Mannen;Bbl niveau 4;Nederland;2014/'15;3250;100;3150;3.0
2830;Mannen;Bbl niveau 4;Nederland;2015/'16;3540;90;3460;3.0
2831;Mannen;Bbl niveau 4;Nederland;2016/'17;4010;130;3880;3.0
2832;Mannen;Bbl niveau 4;Nederland;2017/'18;4520;170;4350;4.0
2833;Mannen;Bbl niveau 4;Nederland;2018/'19;5360;230;5130;4.0
2834;Mannen;Bbl niveau 4;Nederland;2019/'20;5920;260;5660;4.0
2835;Mannen;Bbl niveau 4;Nederland;2020/'21;6110;270;5840;4.0
2836;Mannen;Bbl niveau 4;Nederland;2021/'22;6180;350;5830;6.0
2837;Mannen;Bbl niveau 4;Nederland;2022/'23;6600;350;6250;5.0
2838;Mannen;Bbl niveau 4;Europa (exclusief Nederland);2012/'13;120;10;110;
2839;Mannen;Bbl niveau 4;Europa (exclusief Nederland);2013/'14;100;10;100;
2840;Mannen;Bbl niveau 4;Europa (exclusief Nederland);2014/'15;110;0;100;
2841;Mannen;Bbl niveau 4;Europa (exclusief Nederland);2015/'16;120;0;120;
2842;Mannen;Bbl niveau 4;Europa (exclusief Nederland);2016/'17;160;10;150;6.0
2843;Mannen;Bbl niveau 4;Europa (exclusief Nederland);2017/'18;170;10;160;8.0
2844;Mannen;Bbl niveau 4;Europa (exclusief Nederland);2018/'19;200;10;190;5.0
2845;Mannen;Bbl niveau 4;Europa (exclusief Nederland);2019/'20;240;20;220;8.0
2846;Mannen;Bbl niveau 4;Europa (exclusief Nederland);2020/'21;230;20;210;7.0
2847;Mannen;Bbl niveau 4;Europa (exclusief Nederland);2021/'22;260;20;230;9.0
2848;Mannen;Bbl niveau 4;Europa (exclusief Nederland);2022/'23;270;30;240;11.0
2849;Mannen;Bbl niveau 4;Buiten Europa;2012/'13;310;30;280;9.0
2850;Mannen;Bbl niveau 4;Buiten Europa;2013/'14;270;30;240;10.0
2851;Mannen;Bbl niveau 4;Buiten Europa;2014/'15;240;10;230;6.0
2852;Mannen;Bbl niveau 4;Buiten Europa;2015/'16;290;20;270;6.0
2853;Mannen;Bbl niveau 4;Buiten Europa;2016/'17;300;20;280;7.0
2854;Mannen;Bbl niveau 4;Buiten Europa;2017/'18;390;30;360;8.0
2855;Mannen;Bbl niveau 4;Buiten Europa;2018/'19;490;60;430;12.0
2856;Mannen;Bbl niveau 4;Buiten Europa;2019/'20;560;50;510;9.0
2857;Mannen;Bbl niveau 4;Buiten Europa;2020/'21;560;50;510;9.0
2858;Mannen;Bbl niveau 4;Buiten Europa;2021/'22;560;60;500;10.0
2859;Mannen;Bbl niveau 4;Buiten Europa;2022/'23;660;80;590;12.0
2860;Mannen;Extranei niveau 4;Totaal;2012/'13;1020;80;940;7.0
2861;Mannen;Extranei niveau 4;Totaal;2013/'14;890;90;800;10.0
2862;Mannen;Extranei niveau 4;Totaal;2014/'15;780;70;710;9.0
2863;Mannen;Extranei niveau 4;Totaal;2015/'16;750;70;680;10.0
2864;Mannen;Extranei niveau 4;Totaal;2016/'17;760;60;690;8.0
2865;Mannen;Extranei niveau 4;Totaal;2017/'18;870;60;810;6.0
2866;Mannen;Extranei niveau 4;Totaal;2018/'19;940;80;860;9.0
2867;Mannen;Extranei niveau 4;Totaal;2019/'20;950;70;870;8.0
2868;Mannen;Extranei niveau 4;Totaal;2020/'21;1180;50;1130;5.0
2869;Mannen;Extranei niveau 4;Totaal;2021/'22;1100;60;1040;6.0
2870;Mannen;Extranei niveau 4;Totaal;2022/'23;1240;80;1160;6.0
2871;Mannen;Extranei niveau 4;Nederland;2012/'13;750;60;690;7.0
2872;Mannen;Extranei niveau 4;Nederland;2013/'14;640;50;590;8.0
2873;Mannen;Extranei niveau 4;Nederland;2014/'15;560;50;510;9.0
2874;Mannen;Extranei niveau 4;Nederland;2015/'16;530;50;490;9.0
2875;Mannen;Extranei niveau 4;Nederland;2016/'17;540;50;500;8.0
2876;Mannen;Extranei niveau 4;Nederland;2017/'18;610;40;580;6.0
2877;Mannen;Extranei niveau 4;Nederland;2018/'19;650;50;600;8.0
2878;Mannen;Extranei niveau 4;Nederland;2019/'20;670;50;620;7.0
2879;Mannen;Extranei niveau 4;Nederland;2020/'21;840;30;810;4.0
2880;Mannen;Extranei niveau 4;Nederland;2021/'22;810;40;770;5.0
2881;Mannen;Extranei niveau 4;Nederland;2022/'23;910;60;860;6.0
2882;Mannen;Extranei niveau 4;Europa (exclusief Nederland);2012/'13;40;0;40;
2883;Mannen;Extranei niveau 4;Europa (exclusief Nederland);2013/'14;30;0;30;
2884;Mannen;Extranei niveau 4;Europa (exclusief Nederland);2014/'15;40;10;30;
2885;Mannen;Extranei niveau 4;Europa (exclusief Nederland);2015/'16;30;10;30;
2886;Mannen;Extranei niveau 4;Europa (exclusief Nederland);2016/'17;30;0;30;
2887;Mannen;Extranei niveau 4;Europa (exclusief Nederland);2017/'18;50;0;50;
