ID;AlleLeeftijden;Geslacht;RegioS2005;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
5508;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2014;40718;33364;3419;1440;1979;3935;2316;1619;530
5509;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2015;40817;33386;3449;1464;1985;3982;2351;1631;530
5510;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2016;40909;33421;3449;1502;1947;4039;2391;1648;530
5511;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2017;41014;33451;3447;1516;1931;4116;2454;1662;530
5512;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2018;41108;33469;3431;1522;1909;4208;2515;1693;530
5513;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2019;41200;33523;3405;1522;1883;4272;2563;1709;530
5514;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2020;41296;33512;3421;1531;1890;4363;2604;1759;530
5515;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2021;41395;33549;3416;1549;1867;4430;2650;1780;530
5516;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2022;41505;33578;3415;1550;1865;4512;2704;1808;530
5517;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2023;41619;33588;3432;1551;1881;4599;2757;1842;530
5518;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2024;41728;33610;3443;1578;1865;4675;2812;1863;530
5519;Totaal over alle leeftijden;Totaal bevolking;Hellevoetsluis;2025;41838;33663;3441;1601;1840;4734;2848;1886;530
5520;Totaal over alle leeftijden;Totaal bevolking;Helmond;2006;84547;66688;8325;3459;4866;9534;5341;4193;794
5521;Totaal over alle leeftijden;Totaal bevolking;Helmond;2007;85214;67143;8310;3460;4850;9761;5378;4383;794
5522;Totaal over alle leeftijden;Totaal bevolking;Helmond;2008;85828;67543;8303;3456;4847;9982;5395;4587;794
5523;Totaal over alle leeftijden;Totaal bevolking;Helmond;2009;86442;67947;8312;3504;4808;10183;5427;4756;794
5524;Totaal over alle leeftijden;Totaal bevolking;Helmond;2010;86985;68280;8296;3542;4754;10409;5463;4946;794
5525;Totaal over alle leeftijden;Totaal bevolking;Helmond;2011;87524;68584;8326;3586;4740;10614;5510;5104;794
5526;Totaal over alle leeftijden;Totaal bevolking;Helmond;2012;88038;68874;8398;3653;4745;10766;5536;5230;794
5527;Totaal over alle leeftijden;Totaal bevolking;Helmond;2013;88533;69182;8430;3682;4748;10921;5579;5342;794
5528;Totaal over alle leeftijden;Totaal bevolking;Helmond;2014;89020;69461;8461;3731;4730;11098;5646;5452;794
5529;Totaal over alle leeftijden;Totaal bevolking;Helmond;2015;89477;69733;8477;3765;4712;11267;5709;5558;794
5530;Totaal over alle leeftijden;Totaal bevolking;Helmond;2016;89898;69981;8493;3771;4722;11424;5746;5678;794
5531;Totaal over alle leeftijden;Totaal bevolking;Helmond;2017;90291;70196;8495;3812;4683;11600;5820;5780;794
5532;Totaal over alle leeftijden;Totaal bevolking;Helmond;2018;90683;70393;8540;3852;4688;11750;5864;5886;794
5533;Totaal over alle leeftijden;Totaal bevolking;Helmond;2019;91018;70619;8526;3840;4686;11873;5893;5980;794
5534;Totaal over alle leeftijden;Totaal bevolking;Helmond;2020;91349;70869;8480;3819;4661;12000;5941;6059;794
5535;Totaal over alle leeftijden;Totaal bevolking;Helmond;2021;91648;71023;8449;3817;4632;12176;6004;6172;794
5536;Totaal over alle leeftijden;Totaal bevolking;Helmond;2022;91923;71193;8434;3805;4629;12296;6038;6258;794
5537;Totaal over alle leeftijden;Totaal bevolking;Helmond;2023;92169;71330;8411;3803;4608;12428;6112;6316;794
5538;Totaal over alle leeftijden;Totaal bevolking;Helmond;2024;92380;71435;8403;3813;4590;12542;6171;6371;794
5539;Totaal over alle leeftijden;Totaal bevolking;Helmond;2025;92573;71590;8366;3810;4556;12617;6230;6387;794
5540;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2006;23918;20864;1564;579;985;1490;972;518;531
5541;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2007;24113;20965;1618;599;1019;1530;991;539;531
5542;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2008;24550;21272;1663;613;1050;1615;1028;587;531
5543;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2009;25001;21566;1716;621;1095;1719;1082;637;531
5544;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2010;25430;21872;1760;639;1121;1798;1123;675;531
5545;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2011;25882;22166;1821;664;1157;1895;1169;726;531
5546;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2012;26332;22447;1879;690;1189;2006;1217;789;531
5547;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2013;26789;22707;1947;726;1221;2135;1275;860;531
5548;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2014;27232;22991;2009;750;1259;2232;1304;928;531
5549;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2015;27669;23225;2093;779;1314;2351;1354;997;531
5550;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2016;28102;23470;2149;806;1343;2483;1416;1067;531
5551;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2017;28508;23724;2206;831;1375;2578;1457;1121;531
5552;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2018;28906;23946;2254;859;1395;2706;1528;1178;531
5553;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2019;29288;24131;2308;883;1425;2849;1591;1258;531
5554;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2020;29641;24345;2355;904;1451;2941;1637;1304;531
5555;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2021;29992;24553;2400;942;1458;3039;1670;1369;531
5556;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2022;30326;24745;2451;969;1482;3130;1698;1432;531
5557;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2023;30643;24928;2498;996;1502;3217;1732;1485;531
5558;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2024;30943;25099;2539;1016;1523;3305;1743;1562;531
5559;Totaal over alle leeftijden;Totaal bevolking;Hendrik-Ido-Ambacht;2025;31225;25238;2594;1040;1554;3393;1783;1610;531
5560;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2006;81450;65306;7713;2709;5004;8431;4849;3582;164
5561;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2007;81293;65413;7486;2629;4857;8394;4754;3640;164
5562;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2008;81158;65475;7336;2562;4774;8347;4690;3657;164
5563;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2009;81000;65549;7175;2509;4666;8276;4609;3667;164
5564;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2010;80860;65520;7047;2498;4549;8293;4575;3718;164
5565;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2011;80703;65527;6929;2469;4460;8247;4493;3754;164
5566;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2012;80551;65496;6809;2447;4362;8246;4469;3777;164
5567;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2013;80403;65502;6666;2383;4283;8235;4442;3793;164
5568;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2014;80261;65433;6557;2369;4188;8271;4447;3824;164
5569;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2015;80109;65404;6467;2370;4097;8238;4406;3832;164
5570;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2016;79976;65346;6397;2369;4028;8233;4404;3829;164
5571;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2017;79809;65264;6329;2361;3968;8216;4379;3837;164
5572;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2018;79676;65209;6246;2339;3907;8221;4369;3852;164
5573;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2019;79551;65173;6166;2320;3846;8212;4338;3874;164
5574;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2020;79445;65154;6089;2320;3769;8202;4319;3883;164
5575;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2021;79336;65116;6057;2318;3739;8163;4282;3881;164
5576;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2022;79210;65076;5956;2296;3660;8178;4278;3900;164
5577;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2023;79115;65054;5850;2254;3596;8211;4302;3909;164
5578;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2024;79010;65026;5790;2241;3549;8194;4280;3914;164
5579;Totaal over alle leeftijden;Totaal bevolking;Hengelo (O.);2025;78943;65017;5730;2233;3497;8196;4290;3906;164
5580;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2006;133648;109028;11268;4336;6932;13352;7625;5727;796
5581;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2007;133878;109212;11148;4296;6852;13518;7621;5897;796
5582;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2008;134359;109589;11064;4290;6774;13706;7639;6067;796
5583;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2009;134735;109768;11061;4324;6737;13906;7652;6254;796
5584;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2010;135249;110077;11094;4363;6731;14078;7674;6404;796
5585;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2011;135764;110384;11127;4419;6708;14253;7671;6582;796
5586;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2012;136244;110657;11159;4469;6690;14428;7705;6723;796
5587;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2013;136726;110875;11174;4523;6651;14677;7815;6862;796
5588;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2014;137199;111083;11257;4616;6641;14859;7862;6997;796
5589;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2015;137617;111224;11350;4676;6674;15043;7889;7154;796
5590;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2016;137992;111428;11372;4706;6666;15192;7917;7275;796
5591;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2017;138350;111632;11371;4727;6644;15347;7958;7389;796
5592;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2018;138680;111770;11378;4754;6624;15532;8012;7520;796
5593;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2019;139000;111770;11490;4826;6664;15740;8075;7665;796
5594;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2020;139288;111838;11530;4869;6661;15920;8164;7756;796
5595;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2021;139544;111868;11606;4910;6696;16070;8191;7879;796
5596;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2022;139793;111909;11605;4910;6695;16279;8273;8006;796
5597;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2023;140001;111939;11664;4943;6721;16398;8290;8108;796
5598;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2024;140211;111937;11709;4976;6733;16565;8327;8238;796
5599;Totaal over alle leeftijden;Totaal bevolking;'s-Hertogenbosch;2025;140383;111841;11771;5014;6757;16771;8393;8378;796
5600;Totaal over alle leeftijden;Totaal bevolking;Heumen;2006;16550;14613;1430;443;987;507;288;219;252
5601;Totaal over alle leeftijden;Totaal bevolking;Heumen;2007;16572;14594;1447;454;993;531;310;221;252
5602;Totaal over alle leeftijden;Totaal bevolking;Heumen;2008;16588;14549;1471;464;1007;568;339;229;252
5603;Totaal over alle leeftijden;Totaal bevolking;Heumen;2009;16606;14526;1468;459;1009;612;372;240;252
5604;Totaal over alle leeftijden;Totaal bevolking;Heumen;2010;16606;14500;1461;461;1000;645;389;256;252
5605;Totaal over alle leeftijden;Totaal bevolking;Heumen;2011;16618;14465;1492;471;1021;661;399;262;252
5606;Totaal over alle leeftijden;Totaal bevolking;Heumen;2012;16620;14425;1501;467;1034;694;413;281;252
5607;Totaal over alle leeftijden;Totaal bevolking;Heumen;2013;16630;14394;1513;470;1043;723;419;304;252
5608;Totaal over alle leeftijden;Totaal bevolking;Heumen;2014;16639;14348;1525;475;1050;766;455;311;252
5609;Totaal over alle leeftijden;Totaal bevolking;Heumen;2015;16640;14331;1525;482;1043;784;464;320;252
5610;Totaal over alle leeftijden;Totaal bevolking;Heumen;2016;16645;14263;1558;490;1068;824;482;342;252
5611;Totaal over alle leeftijden;Totaal bevolking;Heumen;2017;16631;14197;1579;505;1074;855;501;354;252
5612;Totaal over alle leeftijden;Totaal bevolking;Heumen;2018;16609;14143;1590;516;1074;876;514;362;252
5613;Totaal over alle leeftijden;Totaal bevolking;Heumen;2019;16618;14076;1622;526;1096;920;542;378;252
5614;Totaal over alle leeftijden;Totaal bevolking;Heumen;2020;16614;14040;1624;530;1094;950;554;396;252
5615;Totaal over alle leeftijden;Totaal bevolking;Heumen;2021;16608;13963;1656;553;1103;989;581;408;252
5616;Totaal over alle leeftijden;Totaal bevolking;Heumen;2022;16582;13935;1645;554;1091;1002;587;415;252
5617;Totaal over alle leeftijden;Totaal bevolking;Heumen;2023;16566;13915;1632;551;1081;1019;592;427;252
5618;Totaal over alle leeftijden;Totaal bevolking;Heumen;2024;16553;13888;1612;557;1055;1053;606;447;252
5619;Totaal over alle leeftijden;Totaal bevolking;Heumen;2025;16538;13843;1621;559;1062;1074;619;455;252
5620;Totaal over alle leeftijden;Totaal bevolking;Heusden;2006;43013;38152;2422;886;1536;2439;1374;1065;797
5621;Totaal over alle leeftijden;Totaal bevolking;Heusden;2007;43077;38154;2445;895;1550;2478;1375;1103;797
5622;Totaal over alle leeftijden;Totaal bevolking;Heusden;2008;43216;38237;2465;910;1555;2514;1392;1122;797
5623;Totaal over alle leeftijden;Totaal bevolking;Heusden;2009;43316;38269;2495;913;1582;2552;1405;1147;797
5624;Totaal over alle leeftijden;Totaal bevolking;Heusden;2010;43453;38365;2516;925;1591;2572;1410;1162;797
5625;Totaal over alle leeftijden;Totaal bevolking;Heusden;2011;43609;38439;2539;932;1607;2631;1434;1197;797
5626;Totaal over alle leeftijden;Totaal bevolking;Heusden;2012;43756;38488;2580;939;1641;2688;1466;1222;797
5627;Totaal over alle leeftijden;Totaal bevolking;Heusden;2013;43865;38555;2594;948;1646;2716;1483;1233;797
5628;Totaal over alle leeftijden;Totaal bevolking;Heusden;2014;43994;38618;2614;959;1655;2762;1496;1266;797
5629;Totaal over alle leeftijden;Totaal bevolking;Heusden;2015;44093;38676;2622;978;1644;2795;1514;1281;797
5630;Totaal over alle leeftijden;Totaal bevolking;Heusden;2016;44214;38742;2637;996;1641;2835;1538;1297;797
5631;Totaal over alle leeftijden;Totaal bevolking;Heusden;2017;44325;38773;2651;1003;1648;2901;1552;1349;797
5632;Totaal over alle leeftijden;Totaal bevolking;Heusden;2018;44431;38810;2662;1000;1662;2959;1575;1384;797
5633;Totaal over alle leeftijden;Totaal bevolking;Heusden;2019;44522;38828;2692;1004;1688;3002;1597;1405;797
5634;Totaal over alle leeftijden;Totaal bevolking;Heusden;2020;44614;38868;2726;1013;1713;3020;1599;1421;797
5635;Totaal over alle leeftijden;Totaal bevolking;Heusden;2021;44691;38881;2750;1025;1725;3060;1620;1440;797
5636;Totaal over alle leeftijden;Totaal bevolking;Heusden;2022;44760;38884;2773;1039;1734;3103;1626;1477;797
5637;Totaal over alle leeftijden;Totaal bevolking;Heusden;2023;44826;38901;2781;1053;1728;3144;1631;1513;797
5638;Totaal over alle leeftijden;Totaal bevolking;Heusden;2024;44895;38915;2789;1061;1728;3191;1647;1544;797
5639;Totaal over alle leeftijden;Totaal bevolking;Heusden;2025;44959;38926;2791;1049;1742;3242;1673;1569;797
5640;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2006;12182;10751;1077;437;640;354;251;103;920
5641;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2007;12095;10680;1074;437;637;341;233;108;920
5642;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2008;12013;10594;1067;418;649;352;239;113;920
5643;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2009;11942;10526;1057;409;648;359;241;118;920
5644;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2010;11866;10464;1048;400;648;354;231;123;920
5645;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2011;11784;10369;1057;397;660;358;234;124;920
5646;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2012;11719;10285;1078;405;673;356;230;126;920
5647;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2013;11650;10220;1071;404;667;359;226;133;920
5648;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2014;11577;10142;1079;403;676;356;219;137;920
5649;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2015;11494;10056;1082;403;679;356;212;144;920
5650;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2016;11411;9981;1079;396;683;351;207;144;920
5651;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2017;11327;9867;1093;405;688;367;208;159;920
5652;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2018;11258;9788;1105;398;707;365;201;164;920
5653;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2019;11194;9678;1126;405;721;390;211;179;920
5654;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2020;11122;9605;1120;405;715;397;209;188;920
5655;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2021;11060;9543;1114;406;708;403;216;187;920
5656;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2022;11008;9470;1112;406;706;426;225;201;920
5657;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2023;10956;9393;1115;409;706;448;235;213;920
5658;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2024;10891;9315;1132;416;716;444;230;214;920
5659;Totaal over alle leeftijden;Totaal bevolking;Heythuysen;2025;10833;9253;1129;413;716;451;241;210;920
5660;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2006;20524;17852;1681;733;948;991;565;426;534
5661;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2007;20564;17813;1721;743;978;1030;579;451;534
5662;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2008;20637;17816;1768;767;1001;1053;590;463;534
5663;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2009;20708;17816;1804;778;1026;1088;604;484;534
5664;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2010;20804;17805;1857;804;1053;1142;638;504;534
5665;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2011;20897;17808;1895;825;1070;1194;667;527;534
5666;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2012;20977;17793;1949;839;1110;1235;684;551;534
5667;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2013;21072;17804;1982;852;1130;1286;711;575;534
5668;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2014;21168;17809;2022;873;1149;1337;735;602;534
5669;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2015;21253;17813;2052;886;1166;1388;753;635;534
5670;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2016;21339;17809;2079;911;1168;1451;784;667;534
5671;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2017;21411;17797;2125;929;1196;1489;809;680;534
5672;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2018;21502;17798;2176;963;1213;1528;815;713;534
5673;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2019;21582;17804;2224;987;1237;1554;842;712;534
5674;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2020;21653;17776;2267;1005;1262;1610;865;745;534
5675;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2021;21718;17771;2297;1018;1279;1650;882;768;534
5676;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2022;21799;17750;2349;1044;1305;1700;908;792;534
5677;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2023;21869;17737;2398;1073;1325;1734;928;806;534
5678;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2024;21937;17754;2400;1081;1319;1783;945;838;534
5679;Totaal over alle leeftijden;Totaal bevolking;Hillegom;2025;22010;17741;2452;1087;1365;1817;956;861;534
5680;Totaal over alle leeftijden;Totaal bevolking;Hilvarenbeek;2006;15142;14144;798;247;551;200;128;72;798
