ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;TotaleOppervlakte_4;TotaalVerkeersterrein_5;Spoorterrein_6;Wegverkeersterrein_7;Vliegveld_8;TotaalBebouwdTerrein_9;Woonterrein_10;TerreinVoorDetailhandelEnHoreca_11;TerreinVoorOpenbareVoorzieningen_12;TerreinVoorSociaalCultureleVoorz_13;Bedrijventerrein_14;TotaalSemiBebouwdTerrein_15;Stortplaats_16;Wrakkenopslagplaats_17;Begraafplaats_18;Delfstofwinplaats_19;Bouwterrein_20;SemiVerhardOverigTerrein_21;TotaalRecreatieterrein_22;ParkEnPlantsoen_23;Sportterrein_24;Volkstuin_25;DagrecreatiefTerrein_26;VerblijfsrecreatiefTerrein_27;TotaalAgrarischTerrein_28;TerreinVoorGlastuinbouw_29;OverigAgrarischTerrein_30;TotaalBosEnOpenNatuurlijkTerrein_31;Bos_32;OpenDroogNatuurlijkTerrein_33;OpenNatNatuurlijkTerrein_34;TotaalBinnenwater_35;IJsselmeerMarkermeer_36;AfgeslotenZeearm_37;RijnEnMaas_38;Randmeer_39;Spaarbekken_40;RecreatiefBinnenwater_41;BinnenwaterVoorDelfstofwinning_42;VloeiEnOfSlibveld_43;OverigBinnenwater_44;TotaalBuitenwater_45;WaddenzeeEemsDollard_46;Oosterschelde_47;Westerschelde_48;Noordzee_49
7052;Bloemenbuurt-West;Capelle aan den IJssel                  ;Buurt     ;BU05020603;20.0;0.0;0.0;0.0;0.0;17.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
7053;Bloemenbuurt-Oost;Capelle aan den IJssel                  ;Buurt     ;BU05020604;9.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7054;Akker- en Haagwinde;Capelle aan den IJssel                  ;Buurt     ;BU05020605;13.0;1.0;0.0;1.0;0.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7055;Sportpark Schenkel;Capelle aan den IJssel                  ;Buurt     ;BU05020606;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;1.0;0.0;0.0;0.0;;;;;
7056;Wijk 07 Schollevaar-Zuid;Capelle aan den IJssel                  ;Wijk      ;WK050207  ;290.0;6.0;0.0;6.0;0.0;162.0;160.0;2.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;94.0;84.0;5.0;6.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;21.0;;;;;0.0;11.0;0.0;0.0;9.0;;;;;
7057;Dansenbuurt-Noord;Capelle aan den IJssel                  ;Buurt     ;BU05020700;19.0;0.0;0.0;0.0;0.0;18.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7058;Burgenbuurt;Capelle aan den IJssel                  ;Buurt     ;BU05020701;15.0;0.0;0.0;0.0;0.0;15.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7059;Dansenbuurt-Zuid;Capelle aan den IJssel                  ;Buurt     ;BU05020702;13.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7060;Ervenbuurt;Capelle aan den IJssel                  ;Buurt     ;BU05020703;27.0;0.0;0.0;0.0;0.0;26.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7061;Stadsdeelpark;Capelle aan den IJssel                  ;Buurt     ;BU05020704;136.0;5.0;0.0;5.0;0.0;22.0;22.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;84.0;73.0;5.0;6.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;18.0;;;;;0.0;10.0;0.0;0.0;8.0;;;;;
7062;Instrumentenbuurt;Capelle aan den IJssel                  ;Buurt     ;BU05020705;13.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7063;Kunstenaarsbuurt;Capelle aan den IJssel                  ;Buurt     ;BU05020706;17.0;0.0;0.0;0.0;0.0;12.0;11.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7064;Operabuurt;Capelle aan den IJssel                  ;Buurt     ;BU05020707;18.0;0.0;0.0;0.0;0.0;17.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7065;Gebouwenbuurt;Capelle aan den IJssel                  ;Buurt     ;BU05020708;15.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7066;Schildersvormenbuurt;Capelle aan den IJssel                  ;Buurt     ;BU05020709;17.0;1.0;0.0;1.0;0.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;1.0;0.0;0.0;0.0;;;;;
7067;Wijk 08 Schollevaar-Noord en Hoofdweg;Capelle aan den IJssel                  ;Wijk      ;WK050208  ;187.0;27.0;6.0;21.0;0.0;134.0;39.0;2.0;0.0;0.0;92.0;14.0;0.0;0.0;5.0;0.0;10.0;0.0;7.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;;;;;0.0;0.0;0.0;0.0;4.0;;;;;
7068;Hoofdweg Sector E en F;Capelle aan den IJssel                  ;Buurt     ;BU05020800;16.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7069;Hoofdweg Sector A;Capelle aan den IJssel                  ;Buurt     ;BU05020801;42.0;9.0;1.0;8.0;0.0;31.0;3.0;2.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7070;Hoofdweg Sector B;Capelle aan den IJssel                  ;Buurt     ;BU05020802;13.0;2.0;0.0;2.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7071;Hoofdweg Sector C;Capelle aan den IJssel                  ;Buurt     ;BU05020803;19.0;2.0;0.0;2.0;0.0;14.0;0.0;0.0;0.0;0.0;14.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7072;Hoofdweg Sector D;Capelle aan den IJssel                  ;Buurt     ;BU05020804;23.0;4.0;0.0;4.0;0.0;15.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7073;Hoofdweg Sector G;Capelle aan den IJssel                  ;Buurt     ;BU05020805;17.0;2.0;0.0;2.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7074;Sporenbuurt-West;Capelle aan den IJssel                  ;Buurt     ;BU05020806;14.0;2.0;2.0;0.0;0.0;11.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7075;Sporenbuurt-Oost;Capelle aan den IJssel                  ;Buurt     ;BU05020807;18.0;2.0;1.0;1.0;0.0;14.0;14.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7076;Tuinenbuurt;Capelle aan den IJssel                  ;Buurt     ;BU05020808;19.0;1.0;1.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7077;Kunstenaarsbuurt-Noord;Capelle aan den IJssel                  ;Buurt     ;BU05020809;8.0;1.0;1.0;1.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7078;Wijk 09 Rivium en Fascinatio;Capelle aan den IJssel                  ;Wijk      ;WK050209  ;131.0;19.0;0.0;19.0;0.0;89.0;24.0;0.0;15.0;0.0;49.0;18.0;0.0;0.0;0.0;0.0;18.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
7079;Fascinatio West;Capelle aan den IJssel                  ;Buurt     ;BU05020901;30.0;5.0;0.0;5.0;0.0;18.0;12.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
7080;Fascinatio Oost;Capelle aan den IJssel                  ;Buurt     ;BU05020902;25.0;3.0;0.0;3.0;0.0;16.0;11.0;0.0;0.0;0.0;4.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7081;Capelsebrug;Capelle aan den IJssel                  ;Buurt     ;BU05020903;13.0;4.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7082;Rijckevorselpark;Capelle aan den IJssel                  ;Buurt     ;BU05020904;9.0;4.0;0.0;4.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7083;Rivium 1e straat;Capelle aan den IJssel                  ;Buurt     ;BU05020905;15.0;1.0;0.0;1.0;0.0;12.0;0.0;0.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7084;AWZI Rivium;Capelle aan den IJssel                  ;Buurt     ;BU05020906;13.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7085;Rivium 2e straat;Capelle aan den IJssel                  ;Buurt     ;BU05020907;14.0;1.0;0.0;1.0;0.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7086;Rivium Promenade;Capelle aan den IJssel                  ;Buurt     ;BU05020908;11.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7087;Delft;Delft                                   ;Gemeente  ;GM0503    ;2408.0;177.0;15.0;162.0;0.0;1209.0;730.0;66.0;48.0;139.0;226.0;106.0;0.0;1.0;15.0;0.0;90.0;0.0;410.0;229.0;111.0;23.0;35.0;12.0;260.0;2.0;258.0;123.0;98.0;0.0;25.0;123.0;;;;;0.0;47.0;0.0;0.0;76.0;;;;;
7088;Wijk 11 Binnenstad;Delft                                   ;Wijk      ;WK050311  ;145.0;11.0;2.0;9.0;0.0;111.0;61.0;30.0;1.0;5.0;14.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;;;;;0.0;0.0;0.0;0.0;12.0;;;;;
7089;Bedrijventerrein Wateringseweg;Delft                                   ;Buurt     ;BU05031100;18.0;2.0;1.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
7090;Centrum-Noord;Delft                                   ;Buurt     ;BU05031101;17.0;1.0;0.0;1.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
7091;Centrum-West;Delft                                   ;Buurt     ;BU05031102;26.0;4.0;0.0;4.0;0.0;20.0;16.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7092;Centrum-Oost;Delft                                   ;Buurt     ;BU05031103;20.0;0.0;0.0;0.0;0.0;19.0;16.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7093;Centrum;Delft                                   ;Buurt     ;BU05031104;20.0;0.0;0.0;0.0;0.0;18.0;5.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7094;Stationsbuurt;Delft                                   ;Buurt     ;BU05031105;6.0;1.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7095;Centrum-Zuidwest;Delft                                   ;Buurt     ;BU05031106;13.0;2.0;0.0;2.0;0.0;9.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
7096;In de Veste;Delft                                   ;Buurt     ;BU05031107;10.0;0.0;0.0;0.0;0.0;9.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7097;Centrum-Zuidoost;Delft                                   ;Buurt     ;BU05031108;6.0;0.0;0.0;0.0;0.0;6.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7098;Zuidpoort;Delft                                   ;Buurt     ;BU05031109;9.0;1.0;0.0;1.0;0.0;8.0;1.0;2.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7099;Wijk 12 Vrijenban;Delft                                   ;Wijk      ;WK050312  ;153.0;22.0;0.0;22.0;0.0;119.0;81.0;0.0;2.0;24.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;;;;;0.0;0.0;0.0;0.0;5.0;;;;;
7100;Bedrijventerrein Haagweg;Delft                                   ;Buurt     ;BU05031200;10.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7101;Indische Buurt-Noord;Delft                                   ;Buurt     ;BU05031201;8.0;1.0;0.0;1.0;0.0;6.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7102;Indische Buurt-Zuid;Delft                                   ;Buurt     ;BU05031202;25.0;1.0;0.0;1.0;0.0;23.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7103;Sint Joris;Delft                                   ;Buurt     ;BU05031203;30.0;3.0;0.0;3.0;0.0;19.0;2.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7104;Koepoort;Delft                                   ;Buurt     ;BU05031204;14.0;1.0;0.0;1.0;0.0;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7105;Bomenwijk;Delft                                   ;Buurt     ;BU05031205;14.0;2.0;0.0;2.0;0.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7106;Biesland;Delft                                   ;Buurt     ;BU05031206;19.0;3.0;0.0;3.0;0.0;16.0;12.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7107;Heilige Land;Delft                                   ;Buurt     ;BU05031207;18.0;3.0;0.0;3.0;0.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7108;Bedrijventerrein Delftse Poort-West;Delft                                   ;Buurt     ;BU05031208;15.0;6.0;0.0;6.0;0.0;8.0;2.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7109;Wijk 13 Hof van Delft;Delft                                   ;Wijk      ;WK050313  ;155.0;5.0;3.0;2.0;0.0;122.0;92.0;1.0;2.0;9.0;18.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;19.0;17.0;1.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;3.0;;;;;0.0;0.0;0.0;0.0;3.0;;;;;
7110;Bedrijventerrein Altena;Delft                                   ;Buurt     ;BU05031300;29.0;1.0;1.0;0.0;0.0;19.0;1.0;1.0;0.0;0.0;18.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;1.0;;;;;
7111;Agnetaparkbuurt;Delft                                   ;Buurt     ;BU05031301;20.0;1.0;1.0;1.0;0.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7112;Ministersbuurt-West;Delft                                   ;Buurt     ;BU05031302;15.0;0.0;0.0;0.0;0.0;10.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7113;Ministersbuurt-Oost;Delft                                   ;Buurt     ;BU05031303;19.0;1.0;0.0;0.0;0.0;17.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7114;Westeindebuurt;Delft                                   ;Buurt     ;BU05031304;13.0;0.0;0.0;0.0;0.0;6.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7115;Olofsbuurt;Delft                                   ;Buurt     ;BU05031305;21.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7116;Krakeelpolder;Delft                                   ;Buurt     ;BU05031306;13.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
7117;Westerkwartier;Delft                                   ;Buurt     ;BU05031307;25.0;1.0;1.0;0.0;0.0;24.0;16.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;
7118;Wijk 14 Voordijkshoorn;Delft                                   ;Wijk      ;WK050314  ;161.0;8.0;0.0;8.0;0.0;87.0;78.0;2.0;0.0;3.0;3.0;41.0;0.0;0.0;0.0;0.0;41.0;0.0;19.0;9.0;10.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;;;;;0.0;0.0;0.0;0.0;2.0;;;;;
