ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
234;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorp;10050;6980;69.0;83.0;57.0;26.0;17.0
235;Totaal mannen en vrouwen;15 tot 75 jaar;Rekerbuurt en Ooievaarsnest;1710;1260;74.0;82.0;58.0;24.0;18.0
236;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorp-Noord en Oudorp-Oost;1570;1130;72.0;82.0;58.0;24.0;18.0
237;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorp-Centrum;1310;920;70.0;80.0;58.0;22.0;20.0
238;Totaal mannen en vrouwen;15 tot 75 jaar;Schermereiland en Omval;1370;930;68.0;83.0;57.0;26.0;17.0
239;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorperpolder-Zuid;1660;960;58.0;87.0;50.0;37.0;13.0
240;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorperpolder-Midden;380;280;73.0;83.0;57.0;26.0;17.0
241;Totaal mannen en vrouwen;15 tot 75 jaar;Oudorperpolder-Noord;880;550;63.0;86.0;60.0;25.0;14.0
242;Totaal mannen en vrouwen;15 tot 75 jaar;De Nollen;1110;910;82.0;83.0;60.0;23.0;17.0
243;Totaal mannen en vrouwen;15 tot 75 jaar;Beverkoog;40;30;;;;;
244;Totaal mannen en vrouwen;15 tot 75 jaar;Overdie;6130;3820;62.0;86.0;56.0;30.0;14.0
245;Totaal mannen en vrouwen;15 tot 75 jaar;Oud-Overdie;2090;1350;65.0;83.0;55.0;27.0;17.0
246;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterhout;790;520;66.0;87.0;63.0;24.0;13.0
247;Totaal mannen en vrouwen;15 tot 75 jaar;Overdie-Oost;2250;1180;52.0;89.0;52.0;37.0;11.0
248;Totaal mannen en vrouwen;15 tot 75 jaar;Overdie-West;990;760;77.0;86.0;57.0;29.0;14.0
249;Totaal mannen en vrouwen;15 tot 75 jaar;Boekelermeer-Zuid;0;0;;;;;
250;Totaal mannen en vrouwen;15 tot 75 jaar;Boekelermeer-Noord;10;10;;;;;
251;Totaal mannen en vrouwen;15 tot 75 jaar;West;9180;6340;69.0;85.0;58.0;27.0;15.0
252;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef III en IV;2480;1510;61.0;86.0;56.0;30.0;14.0
253;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoef I en II;2590;1820;70.0;88.0;61.0;27.0;12.0
254;Totaal mannen en vrouwen;15 tot 75 jaar;Bergerwegkwartier;1120;820;73.0;86.0;58.0;29.0;14.0
255;Totaal mannen en vrouwen;15 tot 75 jaar;Bergerhof en Blaeustraatkwartier;1330;1010;76.0;86.0;59.0;27.0;14.0
256;Totaal mannen en vrouwen;15 tot 75 jaar;Bergermeer;1450;1030;71.0;79.0;59.0;20.0;21.0
257;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied-West;220;150;68.0;71.0;33.0;38.0;29.0
258;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard;5550;3690;66.0;87.0;58.0;29.0;13.0
259;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard-1-Zuid;2010;1270;63.0;85.0;54.0;31.0;15.0
260;Totaal mannen en vrouwen;15 tot 75 jaar;Muiderwaard;360;130;37.0;;;;
261;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard-2-West;1810;1290;71.0;87.0;63.0;24.0;13.0
262;Totaal mannen en vrouwen;15 tot 75 jaar;Huiswaard-2-Oost;1380;990;72.0;89.0;59.0;30.0;11.0
263;Totaal mannen en vrouwen;15 tot 75 jaar;De Mare;12040;7900;66.0;89.0;61.0;28.0;11.0
264;Totaal mannen en vrouwen;15 tot 75 jaar;'t Rak-Zuid;2930;2060;70.0;89.0;64.0;25.0;11.0
265;Totaal mannen en vrouwen;15 tot 75 jaar;'t Rak-Noord;2390;1600;67.0;89.0;62.0;28.0;11.0
266;Totaal mannen en vrouwen;15 tot 75 jaar;De Horn-Noord;2410;1590;66.0;90.0;61.0;29.0;10.0
267;Totaal mannen en vrouwen;15 tot 75 jaar;De Horn-Zuid;2520;1600;64.0;89.0;60.0;28.0;11.0
268;Totaal mannen en vrouwen;15 tot 75 jaar;De Mare;1800;1050;59.0;90.0;56.0;34.0;10.0
269;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer/Koedijk;10020;6910;69.0;89.0;64.0;25.0;11.0
270;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Zuidoost;2180;1540;71.0;90.0;66.0;23.0;10.0
271;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Zuidwest;2210;1400;64.0;89.0;63.0;26.0;11.0
272;Totaal mannen en vrouwen;15 tot 75 jaar;Koedijk en De Weijdt;1830;1200;65.0;86.0;60.0;25.0;14.0
273;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Noordwest;1850;1300;70.0;90.0;66.0;24.0;10.0
274;Totaal mannen en vrouwen;15 tot 75 jaar;Daalmeer-Noordoost;1930;1460;76.0;88.0;63.0;25.0;12.0
275;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Noord;20;20;;;;;
276;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;7610;5880;77.0;80.0;53.0;27.0;20.0
277;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-West;2620;2060;79.0;81.0;50.0;30.0;19.0
278;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad-Oost;2790;2140;77.0;79.0;53.0;27.0;21.0
279;Totaal mannen en vrouwen;15 tot 75 jaar;Spoorbuurt;1820;1420;78.0;80.0;55.0;26.0;20.0
280;Totaal mannen en vrouwen;15 tot 75 jaar;Overstad;390;260;67.0;78.0;60.0;18.0;22.0
281;Totaal mannen en vrouwen;15 tot 75 jaar;Schermer;4280;3210;75.0;73.0;52.0;21.0;27.0
282;Totaal mannen en vrouwen;15 tot 75 jaar;Oterleek;470;340;73.0;71.0;50.0;21.0;29.0
283;Totaal mannen en vrouwen;15 tot 75 jaar;Ursem;60;40;;;;;
284;Totaal mannen en vrouwen;15 tot 75 jaar;Stompetoren;1570;1210;77.0;81.0;57.0;24.0;19.0
285;Totaal mannen en vrouwen;15 tot 75 jaar;Schermerhorn;950;710;74.0;75.0;53.0;22.0;25.0
286;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidschermer;490;390;79.0;61.0;45.0;16.0;39.0
287;Totaal mannen en vrouwen;15 tot 75 jaar;Driehuizen;190;140;73.0;;;;
288;Totaal mannen en vrouwen;15 tot 75 jaar;Grootschermer;540;390;71.0;70.0;49.0;21.0;30.0
289;Totaal mannen en vrouwen;15 tot 75 jaar;Graft-De Rijp;4920;3660;74.0;78.0;56.0;22.0;22.0
290;Totaal mannen en vrouwen;15 tot 75 jaar;Noordeinde;70;50;;;;;
291;Totaal mannen en vrouwen;15 tot 75 jaar;West-Graftdijk;600;410;68.0;74.0;55.0;19.0;26.0
292;Totaal mannen en vrouwen;15 tot 75 jaar;Graft;630;500;81.0;79.0;58.0;21.0;21.0
293;Totaal mannen en vrouwen;15 tot 75 jaar;De Rijp;3080;2290;74.0;82.0;58.0;24.0;18.0
294;Totaal mannen en vrouwen;15 tot 75 jaar;Oost-Graftdijk;120;90;;;;;
295;Totaal mannen en vrouwen;15 tot 75 jaar;Starnmeer;160;130;81.0;;;;
296;Totaal mannen en vrouwen;15 tot 75 jaar;Markenbinnen;260;180;70.0;75.0;53.0;22.0;25.0
297;Totaal mannen en vrouwen;15 tot 75 jaar;Vroonermeer;3460;2660;77.0;87.0;63.0;24.0;13.0
298;Totaal mannen en vrouwen;15 tot 75 jaar;Vroonermeer-Zuid;2450;1790;73.0;86.0;61.0;24.0;14.0
299;Totaal mannen en vrouwen;15 tot 75 jaar;Vroonermeer-Noord;1010;860;86.0;90.0;67.0;24.0;10.0
300;Totaal mannen en vrouwen;15 tot 75 jaar;Almelo;54300;35410;65.0;87.0;57.0;30.0;13.0
301;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad;3940;2280;58.0;88.0;51.0;36.0;12.0
302;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad Noord;1600;930;58.0;86.0;52.0;34.0;14.0
303;Totaal mannen en vrouwen;15 tot 75 jaar;Binnenstad Zuid;890;560;63.0;88.0;50.0;38.0;12.0
304;Totaal mannen en vrouwen;15 tot 75 jaar;Ulk en omgeving;680;360;53.0;91.0;54.0;37.0;9.0
305;Totaal mannen en vrouwen;15 tot 75 jaar;Java en omgeving;770;420;55.0;88.0;48.0;39.0;12.0
306;Totaal mannen en vrouwen;15 tot 75 jaar;De Riet;5440;3360;62.0;88.0;55.0;33.0;12.0
307;Totaal mannen en vrouwen;15 tot 75 jaar;Bornsestraat Midden-Riet Noord;790;470;59.0;88.0;54.0;34.0;12.0
308;Totaal mannen en vrouwen;15 tot 75 jaar;Bornsestraat en omgeving Zuid;1100;810;73.0;88.0;59.0;29.0;12.0
309;Totaal mannen en vrouwen;15 tot 75 jaar;Arendsboer en omgeving Noord;940;610;65.0;89.0;59.0;29.0;11.0
310;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwland;1600;890;56.0;89.0;53.0;36.0;11.0
311;Totaal mannen en vrouwen;15 tot 75 jaar;Arendsboer en omgeving Zuid-Riet Zuid;950;540;57.0;89.0;48.0;41.0;11.0
312;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Bornsestraat;0;0;;;;;
313;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 11;50;40;;;;;
314;Totaal mannen en vrouwen;15 tot 75 jaar;Noorderkwartier;4020;2870;71.0;86.0;60.0;26.0;14.0
315;Totaal mannen en vrouwen;15 tot 75 jaar;Vriezenveenseweg e.o. Haghoek Oost;1000;720;72.0;89.0;60.0;29.0;11.0
316;Totaal mannen en vrouwen;15 tot 75 jaar;Parkweg en omgeving;1350;950;70.0;82.0;58.0;24.0;18.0
317;Totaal mannen en vrouwen;15 tot 75 jaar;Vriezenveenseweg e.o. Haghoek West;950;690;73.0;93.0;66.0;28.0;7.0
318;Totaal mannen en vrouwen;15 tot 75 jaar;Indië;500;390;78.0;88.0;64.0;23.0;12.0
319;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Dollegoor Turfkade;50;30;;;;;
320;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijvenpark Twente;0;0;;;;;
321;Totaal mannen en vrouwen;15 tot 75 jaar;Aaboer;110;40;;;;;
322;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 12;70;50;;;;;
323;Totaal mannen en vrouwen;15 tot 75 jaar;Sluitersveld;4850;3230;67.0;85.0;55.0;30.0;15.0
324;Totaal mannen en vrouwen;15 tot 75 jaar;Ootmarsumsestraat en omgeving;1110;730;66.0;86.0;59.0;27.0;14.0
325;Totaal mannen en vrouwen;15 tot 75 jaar;Markgraven;1000;710;71.0;80.0;54.0;25.0;20.0
326;Totaal mannen en vrouwen;15 tot 75 jaar;Rumerslanden;600;360;60.0;92.0;54.0;37.0;8.0
327;Totaal mannen en vrouwen;15 tot 75 jaar;Wester Sluitersveldlanden;1240;690;56.0;90.0;47.0;43.0;10.0
328;Totaal mannen en vrouwen;15 tot 75 jaar;Robbenhaarsweg Noord;360;300;83.0;78.0;56.0;22.0;22.0
329;Totaal mannen en vrouwen;15 tot 75 jaar;Mooie Vrouwenweg en omgeving;420;350;82.0;83.0;66.0;17.0;17.0
330;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 13;110;90;;;;;
331;Totaal mannen en vrouwen;15 tot 75 jaar;Wierdense Hoek;4640;2610;56.0;88.0;52.0;36.0;12.0
332;Totaal mannen en vrouwen;15 tot 75 jaar;Rohof en omgeving;390;270;69.0;83.0;58.0;25.0;17.0
333;Totaal mannen en vrouwen;15 tot 75 jaar;Wierdensebrug en omgeving;40;30;;;;;
334;Totaal mannen en vrouwen;15 tot 75 jaar;Kerkelanden;1020;440;43.0;90.0;41.0;49.0;10.0
335;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Noordoost;600;320;54.0;94.0;56.0;37.0;6.0
336;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Zuidoost;370;230;63.0;84.0;60.0;25.0;16.0
337;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Noordwest;1390;770;55.0;90.0;48.0;42.0;10.0
338;Totaal mannen en vrouwen;15 tot 75 jaar;Aalderinkshoek Zuidwest;640;400;63.0;90.0;62.0;28.0;10.0
339;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 14;180;140;78.0;;;;
340;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwstraat-Kwartier;2500;1310;52.0;88.0;48.0;40.0;12.0
341;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwstraat -Witvoet en omgeving;730;380;52.0;87.0;48.0;39.0;13.0
342;Totaal mannen en vrouwen;15 tot 75 jaar;Wonde en omgeving;1230;640;52.0;88.0;47.0;41.0;12.0
343;Totaal mannen en vrouwen;15 tot 75 jaar;Achterlanden en omgeving;540;290;55.0;92.0;52.0;39.0;8.0
344;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek;5000;3010;60.0;89.0;51.0;38.0;11.0
345;Totaal mannen en vrouwen;15 tot 75 jaar;Boomplaats;730;400;55.0;86.0;47.0;39.0;14.0
346;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek Oost;740;470;63.0;87.0;47.0;41.0;13.0
347;Totaal mannen en vrouwen;15 tot 75 jaar;Beeklust;630;310;49.0;92.0;50.0;42.0;8.0
348;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek Midden Noord;810;530;66.0;90.0;47.0;42.0;10.0
349;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek West;1340;910;68.0;89.0;59.0;30.0;11.0
350;Totaal mannen en vrouwen;15 tot 75 jaar;Ossenkoppelerhoek Midden Zuid;740;390;53.0;91.0;46.0;45.0;9.0
351;Totaal mannen en vrouwen;15 tot 75 jaar;Hofkamp;2700;1970;73.0;80.0;54.0;25.0;20.0
352;Totaal mannen en vrouwen;15 tot 75 jaar;Hofkamp West;480;340;71.0;81.0;55.0;26.0;19.0
353;Totaal mannen en vrouwen;15 tot 75 jaar;Hofkamp Oost;800;550;69.0;88.0;59.0;29.0;12.0
354;Totaal mannen en vrouwen;15 tot 75 jaar;Paradijs;280;190;68.0;70.0;44.0;26.0;30.0
355;Totaal mannen en vrouwen;15 tot 75 jaar;Kollenveld;900;720;79.0;80.0;57.0;23.0;20.0
356;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 17;230;170;74.0;61.0;39.0;22.0;39.0
357;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst;7800;4930;63.0;88.0;59.0;29.0;12.0
358;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst Zuidwest;820;540;66.0;89.0;65.0;25.0;11.0
359;Totaal mannen en vrouwen;15 tot 75 jaar;Drakensteyn en omgeving;1000;510;51.0;90.0;48.0;42.0;10.0
360;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst Noordwest;1480;1010;68.0;90.0;62.0;28.0;10.0
361;Totaal mannen en vrouwen;15 tot 75 jaar;Havezathe;1200;750;63.0;89.0;56.0;33.0;11.0
362;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst Noordoost;1000;640;63.0;89.0;62.0;27.0;11.0
363;Totaal mannen en vrouwen;15 tot 75 jaar;Schelfhorst Zuidoost;2280;1480;65.0;85.0;59.0;26.0;15.0
364;Totaal mannen en vrouwen;15 tot 75 jaar;Veenelanden;20;10;;;;;
365;Totaal mannen en vrouwen;15 tot 75 jaar;Windmolenbroek;10820;7850;73.0;88.0;62.0;26.0;12.0
366;Totaal mannen en vrouwen;15 tot 75 jaar;Groeneveld;340;200;58.0;69.0;52.0;17.0;31.0
367;Totaal mannen en vrouwen;15 tot 75 jaar;Kanaalzijde;1100;680;61.0;90.0;63.0;27.0;10.0
368;Totaal mannen en vrouwen;15 tot 75 jaar;Leemslagen Noord;1150;760;66.0;88.0;53.0;35.0;12.0
369;Totaal mannen en vrouwen;15 tot 75 jaar;Leemslagen Zuid;1280;820;64.0;92.0;59.0;33.0;8.0
370;Totaal mannen en vrouwen;15 tot 75 jaar;Zeven Bosjes;970;710;74.0;89.0;64.0;25.0;11.0
371;Totaal mannen en vrouwen;15 tot 75 jaar;Leemslagen Oost;940;670;71.0;89.0;64.0;25.0;11.0
372;Totaal mannen en vrouwen;15 tot 75 jaar;Huttenveld;1740;1360;78.0;88.0;63.0;25.0;12.0
373;Totaal mannen en vrouwen;15 tot 75 jaar;Maardijk;850;650;77.0;90.0;66.0;24.0;10.0
374;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein Twentepoort - Stadion;120;100;;;;;
375;Totaal mannen en vrouwen;15 tot 75 jaar;Nijrees;2310;1870;81.0;88.0;65.0;24.0;12.0
376;Totaal mannen en vrouwen;15 tot 75 jaar;Bedrijventerrein XL Businesspark;0;0;;;;;
377;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 19;10;10;;;;;
378;Totaal mannen en vrouwen;15 tot 75 jaar;Aadorp;1140;830;73.0;83.0;58.0;25.0;17.0
379;Totaal mannen en vrouwen;15 tot 75 jaar;Aadorp West;310;230;74.0;80.0;55.0;26.0;20.0
380;Totaal mannen en vrouwen;15 tot 75 jaar;Aadorp Oost;830;600;73.0;84.0;59.0;25.0;16.0
381;Totaal mannen en vrouwen;15 tot 75 jaar;Bornerbroek;1460;1160;79.0;78.0;57.0;21.0;22.0
382;Totaal mannen en vrouwen;15 tot 75 jaar;Bornerbroek Kern;840;660;79.0;86.0;63.0;24.0;14.0
383;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen wijk 21;620;490;80.0;67.0;49.0;18.0;33.0
384;Totaal mannen en vrouwen;15 tot 75 jaar;Almere;165620;116250;70.0;86.0;56.0;30.0;14.0
385;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Almere Haven;17720;11020;62.0;84.0;54.0;30.0;16.0
386;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Almere Haven;1080;610;57.0;84.0;46.0;38.0;16.0
387;Totaal mannen en vrouwen;15 tot 75 jaar;De Werven;2170;1310;60.0;86.0;53.0;33.0;14.0
388;Totaal mannen en vrouwen;15 tot 75 jaar;De Hoven;1810;1100;61.0;86.0;51.0;34.0;14.0
389;Totaal mannen en vrouwen;15 tot 75 jaar;De Meenten;1710;1110;65.0;86.0;58.0;28.0;14.0
390;Totaal mannen en vrouwen;15 tot 75 jaar;De Grienden;1750;1040;60.0;85.0;54.0;31.0;15.0
391;Totaal mannen en vrouwen;15 tot 75 jaar;De Marken;2190;1370;62.0;84.0;54.0;30.0;16.0
392;Totaal mannen en vrouwen;15 tot 75 jaar;De Gouwen;2140;1380;65.0;84.0;56.0;27.0;16.0
393;Totaal mannen en vrouwen;15 tot 75 jaar;De Wierden;2650;1490;56.0;87.0;51.0;36.0;13.0
394;Totaal mannen en vrouwen;15 tot 75 jaar;De Velden;1210;840;70.0;78.0;58.0;20.0;22.0
395;Totaal mannen en vrouwen;15 tot 75 jaar;Overgooi;400;290;72.0;58.0;41.0;17.0;42.0
396;Totaal mannen en vrouwen;15 tot 75 jaar;De Laren;550;430;78.0;89.0;63.0;26.0;11.0
397;Totaal mannen en vrouwen;15 tot 75 jaar;De Steiger;60;50;;;;;
398;Totaal mannen en vrouwen;15 tot 75 jaar;Stichtsekant;0;0;;;;;
399;Totaal mannen en vrouwen;15 tot 75 jaar;overig Almere Haven;10;0;;;;;
400;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Almere Stad;84470;58640;69.0;87.0;56.0;30.0;13.0
401;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Almere Stad;3510;2420;69.0;88.0;53.0;35.0;12.0
402;Totaal mannen en vrouwen;15 tot 75 jaar;Filmwijk;8400;5730;68.0;87.0;55.0;32.0;13.0
403;Totaal mannen en vrouwen;15 tot 75 jaar;Danswijk;4520;3270;72.0;89.0;57.0;32.0;11.0
404;Totaal mannen en vrouwen;15 tot 75 jaar;Parkwijk;4310;3000;70.0;87.0;56.0;30.0;13.0
405;Totaal mannen en vrouwen;15 tot 75 jaar;Verzetswijk;2890;2070;72.0;89.0;60.0;29.0;11.0
406;Totaal mannen en vrouwen;15 tot 75 jaar;Waterwijk;5940;3950;67.0;87.0;59.0;29.0;13.0
407;Totaal mannen en vrouwen;15 tot 75 jaar;Tussen de Vaarten noord;4400;3140;71.0;87.0;55.0;31.0;13.0
408;Totaal mannen en vrouwen;15 tot 75 jaar;Tussen de Vaarten zuid;7640;5530;72.0;87.0;58.0;29.0;13.0
409;Totaal mannen en vrouwen;15 tot 75 jaar;Staatsliedenwijk;1930;1160;60.0;89.0;51.0;38.0;11.0
410;Totaal mannen en vrouwen;15 tot 75 jaar;Kruidenwijk;6230;4110;66.0;86.0;56.0;30.0;14.0
411;Totaal mannen en vrouwen;15 tot 75 jaar;Stedenwijk;7860;4780;61.0;86.0;49.0;37.0;14.0
412;Totaal mannen en vrouwen;15 tot 75 jaar;Muziekwijk noord;8550;6050;71.0;87.0;60.0;27.0;13.0
413;Totaal mannen en vrouwen;15 tot 75 jaar;Muziekwijk zuid;4920;3300;67.0;88.0;59.0;29.0;12.0
414;Totaal mannen en vrouwen;15 tot 75 jaar;Literatuurwijk;7520;5470;73.0;86.0;56.0;30.0;14.0
415;Totaal mannen en vrouwen;15 tot 75 jaar;Noorderplassen;5810;4630;80.0;81.0;59.0;22.0;19.0
416;Totaal mannen en vrouwen;15 tot 75 jaar;Randstad;10;10;;;;;
417;Totaal mannen en vrouwen;15 tot 75 jaar;Markerkant;0;0;;;;;
418;Totaal mannen en vrouwen;15 tot 75 jaar;Hollandsekant;0;0;;;;;
419;Totaal mannen en vrouwen;15 tot 75 jaar;Gooisekant;0;0;;;;;
420;Totaal mannen en vrouwen;15 tot 75 jaar;Veluwsekant;0;0;;;;;
421;Totaal mannen en vrouwen;15 tot 75 jaar;Sallandsekant;0;0;;;;;
422;Totaal mannen en vrouwen;15 tot 75 jaar;overig Almere Stad;20;10;;;;;
423;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Almere Buiten;44330;31500;71.0;87.0;56.0;31.0;13.0
424;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum Almere Buiten;1640;1060;64.0;90.0;56.0;35.0;10.0
425;Totaal mannen en vrouwen;15 tot 75 jaar;Oostvaardersbuurt;4560;3300;72.0;86.0;56.0;30.0;14.0
426;Totaal mannen en vrouwen;15 tot 75 jaar;Seizoenenbuurt;4030;2970;74.0;86.0;57.0;30.0;14.0
427;Totaal mannen en vrouwen;15 tot 75 jaar;Molenbuurt;3070;1860;60.0;86.0;53.0;34.0;14.0
428;Totaal mannen en vrouwen;15 tot 75 jaar;Bouwmeesterbuurt;3430;2260;66.0;88.0;55.0;33.0;12.0
429;Totaal mannen en vrouwen;15 tot 75 jaar;Landgoederenbuurt;3190;2240;70.0;88.0;58.0;30.0;12.0
430;Totaal mannen en vrouwen;15 tot 75 jaar;Faunabuurt;3530;2550;72.0;87.0;57.0;31.0;13.0
431;Totaal mannen en vrouwen;15 tot 75 jaar;Bloemenbuurt;4070;2710;67.0;89.0;58.0;31.0;11.0
432;Totaal mannen en vrouwen;15 tot 75 jaar;Regenboogbuurt;4250;3090;73.0;86.0;54.0;32.0;14.0
433;Totaal mannen en vrouwen;15 tot 75 jaar;Indischebuurt;1880;1380;73.0;90.0;58.0;32.0;10.0
434;Totaal mannen en vrouwen;15 tot 75 jaar;Eilandenbuurt;4660;3480;75.0;84.0;54.0;30.0;16.0
435;Totaal mannen en vrouwen;15 tot 75 jaar;Stripheldenbuurt;4990;3830;77.0;86.0;59.0;28.0;14.0
436;Totaal mannen en vrouwen;15 tot 75 jaar;Sieradenbuurt;800;580;73.0;83.0;60.0;23.0;17.0
437;Totaal mannen en vrouwen;15 tot 75 jaar;Poldervlak;40;30;;;;;
438;Totaal mannen en vrouwen;15 tot 75 jaar;De Vaart;10;0;;;;;
439;Totaal mannen en vrouwen;15 tot 75 jaar;Buitenvaart;170;150;89.0;58.0;35.0;23.0;42.0
440;Totaal mannen en vrouwen;15 tot 75 jaar;overig Almere Buiten;40;30;;;;;
441;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Almere Poort;13590;10740;79.0;86.0;59.0;26.0;14.0
442;Totaal mannen en vrouwen;15 tot 75 jaar;Europakwartier west;3460;2690;78.0;89.0;60.0;29.0;11.0
443;Totaal mannen en vrouwen;15 tot 75 jaar;Columbuskwartier;2290;1780;77.0;86.0;61.0;25.0;14.0
444;Totaal mannen en vrouwen;15 tot 75 jaar;Homeruskwartier;5270;4240;81.0;84.0;58.0;26.0;16.0
445;Totaal mannen en vrouwen;15 tot 75 jaar;Olympiakwartier west;610;480;78.0;88.0;57.0;32.0;12.0
446;Totaal mannen en vrouwen;15 tot 75 jaar;Duin;1960;1550;79.0;82.0;60.0;22.0;18.0
447;Totaal mannen en vrouwen;15 tot 75 jaar;Europakwartier oost;0;0;;;;;
448;Totaal mannen en vrouwen;15 tot 75 jaar;Olympiakwartier oost;0;0;;;;;
449;Totaal mannen en vrouwen;15 tot 75 jaar;Hogekant;0;0;;;;;
450;Totaal mannen en vrouwen;15 tot 75 jaar;Middenkant;0;0;;;;;
451;Totaal mannen en vrouwen;15 tot 75 jaar;Lagekant;0;0;;;;;
452;Totaal mannen en vrouwen;15 tot 75 jaar;overig Almere Poort;0;0;;;;;
453;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Almere Hout;5480;4340;79.0;78.0;58.0;21.0;22.0
454;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelhorst;1150;790;69.0;71.0;52.0;19.0;29.0
455;Totaal mannen en vrouwen;15 tot 75 jaar;Nobelhorst;2030;1730;85.0;87.0;63.0;23.0;13.0
456;Totaal mannen en vrouwen;15 tot 75 jaar;Twentsekant;0;0;;;;;
457;Totaal mannen en vrouwen;15 tot 75 jaar;overig Almere Hout;2310;1820;79.0;74.0;55.0;19.0;26.0
458;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Almere Pampus;0;0;;;;;
459;Totaal mannen en vrouwen;15 tot 75 jaar;overig Almere Pampus;0;0;;;;;
460;Totaal mannen en vrouwen;15 tot 75 jaar;Alphen aan den Rijn;84080;61510;73.0;84.0;59.0;25.0;16.0
461;Totaal mannen en vrouwen;15 tot 75 jaar;Oudshoorn;7250;5180;71.0;86.0;61.0;26.0;14.0
462;Totaal mannen en vrouwen;15 tot 75 jaar;Gnephoek;150;120;78.0;;;;
463;Totaal mannen en vrouwen;15 tot 75 jaar;Woubrugseweg;40;30;;;;;
464;Totaal mannen en vrouwen;15 tot 75 jaar;Heuvelweg;960;680;71.0;88.0;67.0;20.0;12.0
465;Totaal mannen en vrouwen;15 tot 75 jaar;Weteringpark;380;260;68.0;71.0;53.0;19.0;29.0
466;Totaal mannen en vrouwen;15 tot 75 jaar;Ambachtenbuurt-West;1120;770;69.0;90.0;64.0;26.0;10.0
467;Totaal mannen en vrouwen;15 tot 75 jaar;Ambachtenbuurt-Oost;1260;870;70.0;91.0;64.0;27.0;9.0
