ID;Beroep;Marges;Perioden;TotaalWerknemersMetEenOngeval_1;WerknemersOngevalZonderVerzuim_2;WerknemersOngeval1DagOfMeerVerzuim_3;WerknemersOngeval4DgnOfMeerVerzuim_4;LichamelijkLetsel_5;GeestelijkLetsel_6;OnderscheidNietTeMaken_7;LetselOnbekend_8
1195;042 Vakspecialisten bedrijfsbeheer en...;Waarde;2021;0.6;0.2;0.3;0.3;0.2;0.3;0.0;0.1
1196;042 Vakspecialisten bedrijfsbeheer en...;Waarde;2022;0.8;0.5;0.4;0.2;0.5;0.1;0.2;0.0
1197;042 Vakspecialisten bedrijfsbeheer en...;Waarde;2023;1.2;0.3;0.9;0.6;0.4;0.7;0.0;0.0
1198;042 Vakspecialisten bedrijfsbeheer en...;Waarde;2024;0.8;0.4;0.4;0.2;0.6;0.0;0.1;0.0
1199;042 Vakspecialisten bedrijfsbeheer en...;Ondergrens 95%-interval;2014;0.8;0.4;0.3;0.2;0.2;0.1;0.1;0.0
1200;042 Vakspecialisten bedrijfsbeheer en...;Ondergrens 95%-interval;2015;0.2;0.1;0.1;0.1;0.1;0.0;0.0;0.0
1201;042 Vakspecialisten bedrijfsbeheer en...;Ondergrens 95%-interval;2016;0.7;0.0;0.5;0.3;0.2;0.3;0.0;0.0
1202;042 Vakspecialisten bedrijfsbeheer en...;Ondergrens 95%-interval;2017;0.8;0.3;0.4;0.3;0.4;0.2;0.0;0.0
1203;042 Vakspecialisten bedrijfsbeheer en...;Ondergrens 95%-interval;2018;0.6;0.3;0.2;0.2;0.2;0.2;0.0;0.0
1204;042 Vakspecialisten bedrijfsbeheer en...;Ondergrens 95%-interval;2019;0.8;0.3;0.4;0.3;0.5;0.1;0.0;0.0
1205;042 Vakspecialisten bedrijfsbeheer en...;Ondergrens 95%-interval;2020;0.4;0.1;0.2;0.2;0.1;0.1;0.1;0.0
1206;042 Vakspecialisten bedrijfsbeheer en...;Ondergrens 95%-interval;2021;0.3;0.1;0.1;0.1;0.1;0.1;0.0;0.0
1207;042 Vakspecialisten bedrijfsbeheer en...;Ondergrens 95%-interval;2022;0.5;0.2;0.2;0.1;0.3;0.0;0.1;0.0
1208;042 Vakspecialisten bedrijfsbeheer en...;Ondergrens 95%-interval;2023;0.7;0.1;0.5;0.3;0.2;0.4;0.0;0.0
1209;042 Vakspecialisten bedrijfsbeheer en...;Ondergrens 95%-interval;2024;0.5;0.2;0.2;0.1;0.3;0.0;0.0;0.0
1210;042 Vakspecialisten bedrijfsbeheer en...;Bovengrens 95%-interval;2014;1.9;1.2;1.0;0.9;0.9;0.8;0.7;0.5
1211;042 Vakspecialisten bedrijfsbeheer en...;Bovengrens 95%-interval;2015;0.8;0.5;0.6;0.5;0.5;0.5;0.2;0.4
1212;042 Vakspecialisten bedrijfsbeheer en...;Bovengrens 95%-interval;2016;1.7;0.4;1.4;1.1;0.9;1.2;0.2;
1213;042 Vakspecialisten bedrijfsbeheer en...;Bovengrens 95%-interval;2017;1.9;1.0;1.3;1.0;1.1;0.9;0.5;0.5
1214;042 Vakspecialisten bedrijfsbeheer en...;Bovengrens 95%-interval;2018;1.3;0.8;0.7;0.7;0.7;0.8;0.3;
1215;042 Vakspecialisten bedrijfsbeheer en...;Bovengrens 95%-interval;2019;1.8;1.0;1.2;1.0;1.2;0.6;0.4;0.3
1216;042 Vakspecialisten bedrijfsbeheer en...;Bovengrens 95%-interval;2020;1.3;0.6;0.9;0.9;0.6;0.7;0.7;
1217;042 Vakspecialisten bedrijfsbeheer en...;Bovengrens 95%-interval;2021;1.1;0.6;0.8;0.8;0.6;0.7;;0.5
1218;042 Vakspecialisten bedrijfsbeheer en...;Bovengrens 95%-interval;2022;1.3;0.9;0.7;0.6;0.9;0.4;0.5;0.2
1219;042 Vakspecialisten bedrijfsbeheer en...;Bovengrens 95%-interval;2023;1.8;0.7;1.5;1.1;0.9;1.2;0.3;
1220;042 Vakspecialisten bedrijfsbeheer en...;Bovengrens 95%-interval;2024;1.4;0.9;0.9;0.6;1.1;0.3;0.4;0.3
1221;0421 Boekhouders;Waarde;2014;0.5;0.2;0.3;0.3;0.1;0.4;0.0;0.0
1222;0421 Boekhouders;Waarde;2015;0.4;0.2;0.3;0.2;0.2;0.2;0.0;0.0
1223;0421 Boekhouders;Waarde;2016;0.7;0.0;0.7;0.2;0.5;0.2;0.0;0.0
1224;0421 Boekhouders;Waarde;2017;1.3;0.3;1.0;0.8;0.3;0.8;0.2;0.0
1225;0421 Boekhouders;Waarde;2018;0.3;0.3;0.0;0.0;0.3;0.0;0.0;0.0
1226;0421 Boekhouders;Waarde;2019;1.5;1.0;0.4;0.4;0.9;0.2;0.1;0.2
1227;0421 Boekhouders;Waarde;2020;0.5;0.2;0.3;0.3;0.2;0.1;0.2;0.0
1228;0421 Boekhouders;Waarde;2021;0.5;0.0;0.5;0.5;0.0;0.5;0.0;0.0
1229;0421 Boekhouders;Waarde;2022;0.1;0.0;0.1;0.1;0.0;0.1;0.0;0.0
1230;0421 Boekhouders;Waarde;2023;0.8;0.0;0.8;0.6;0.1;0.7;0.0;0.0
1231;0421 Boekhouders;Waarde;2024;0.2;0.0;0.2;0.2;0.2;0.0;0.0;0.0
1232;0421 Boekhouders;Ondergrens 95%-interval;2014;0.2;0.0;0.1;0.1;0.0;0.1;0.0;0.0
1233;0421 Boekhouders;Ondergrens 95%-interval;2015;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0
1234;0421 Boekhouders;Ondergrens 95%-interval;2016;0.2;0.0;0.2;0.0;0.1;0.0;0.0;0.0
1235;0421 Boekhouders;Ondergrens 95%-interval;2017;0.6;0.1;0.4;0.3;0.1;0.3;0.0;0.0
1236;0421 Boekhouders;Ondergrens 95%-interval;2018;0.1;0.1;0.0;0.0;0.1;0.0;0.0;0.0
1237;0421 Boekhouders;Ondergrens 95%-interval;2019;0.8;0.5;0.1;0.1;0.4;0.0;0.0;0.1
1238;0421 Boekhouders;Ondergrens 95%-interval;2020;0.2;0.0;0.1;0.1;0.0;0.0;0.0;0.0
1239;0421 Boekhouders;Ondergrens 95%-interval;2021;0.1;0.0;0.1;0.1;0.0;0.1;0.0;0.0
1240;0421 Boekhouders;Ondergrens 95%-interval;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1241;0421 Boekhouders;Ondergrens 95%-interval;2023;0.3;0.0;0.3;0.2;0.0;0.2;0.0;0.0
1242;0421 Boekhouders;Ondergrens 95%-interval;2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1243;0421 Boekhouders;Bovengrens 95%-interval;2014;1.6;1.4;1.2;1.2;1.0;1.4;;
1244;0421 Boekhouders;Bovengrens 95%-interval;2015;1.3;0.7;1.3;1.4;0.7;1.4;;
1245;0421 Boekhouders;Bovengrens 95%-interval;2016;2.2;;2.2;1.6;1.9;1.6;;
1246;0421 Boekhouders;Bovengrens 95%-interval;2017;2.8;1.1;2.5;2.2;1.1;2.2;1.4;
1247;0421 Boekhouders;Bovengrens 95%-interval;2018;1.0;1.0;;;1.0;;;
1248;0421 Boekhouders;Bovengrens 95%-interval;2019;2.7;2.1;1.4;1.4;1.9;1.4;0.9;0.9
1249;0421 Boekhouders;Bovengrens 95%-interval;2020;1.5;0.8;1.4;1.4;0.8;0.8;1.5;
1250;0421 Boekhouders;Bovengrens 95%-interval;2021;2.0;;2.0;2.0;;2.0;;
1251;0421 Boekhouders;Bovengrens 95%-interval;2022;0.9;0.1;0.9;0.9;0.1;0.9;;
1252;0421 Boekhouders;Bovengrens 95%-interval;2023;2.0;;2.0;1.8;0.9;1.9;;
1253;0421 Boekhouders;Bovengrens 95%-interval;2024;1.1;0.2;1.3;1.3;1.3;;0.2;
1254;0422 Zakelijke dienstverleners;Waarde;2014;1.7;1.1;0.6;0.4;0.8;0.3;0.6;0.0
1255;0422 Zakelijke dienstverleners;Waarde;2015;0.9;0.2;0.7;0.5;0.2;0.3;0.1;0.2
1256;0422 Zakelijke dienstverleners;Waarde;2016;1.9;0.2;1.4;1.1;0.6;1.2;0.1;0.0
1257;0422 Zakelijke dienstverleners;Waarde;2017;1.6;1.3;0.4;0.2;1.0;0.2;0.2;0.3
1258;0422 Zakelijke dienstverleners;Waarde;2018;1.2;0.6;0.4;0.4;0.5;0.5;0.2;0.0
1259;0422 Zakelijke dienstverleners;Waarde;2019;1.1;0.5;0.6;0.5;0.7;0.2;0.2;0.0
1260;0422 Zakelijke dienstverleners;Waarde;2020;1.3;0.4;0.9;0.8;0.4;0.9;0.0;0.0
1261;0422 Zakelijke dienstverleners;Waarde;2021;1.3;0.9;0.6;0.6;0.8;0.5;0.0;0.0
1262;0422 Zakelijke dienstverleners;Waarde;2022;2.0;0.9;1.1;0.5;0.9;0.3;0.6;0.1
1263;0422 Zakelijke dienstverleners;Waarde;2023;0.8;0.5;0.3;0.0;0.3;0.3;0.2;0.0
1264;0422 Zakelijke dienstverleners;Waarde;2024;1.7;0.5;1.2;0.4;1.5;0.2;0.0;0.0
1265;0422 Zakelijke dienstverleners;Ondergrens 95%-interval;2014;0.8;0.4;0.2;0.1;0.3;0.0;0.2;0.0
1266;0422 Zakelijke dienstverleners;Ondergrens 95%-interval;2015;0.4;0.0;0.3;0.2;0.1;0.1;0.0;0.0
1267;0422 Zakelijke dienstverleners;Ondergrens 95%-interval;2016;1.0;0.0;0.6;0.5;0.2;0.5;0.0;0.0
1268;0422 Zakelijke dienstverleners;Ondergrens 95%-interval;2017;0.8;0.6;0.1;0.0;0.4;0.0;0.0;0.0
1269;0422 Zakelijke dienstverleners;Ondergrens 95%-interval;2018;0.6;0.2;0.1;0.1;0.2;0.2;0.0;0.0
1270;0422 Zakelijke dienstverleners;Ondergrens 95%-interval;2019;0.5;0.2;0.2;0.2;0.3;0.0;0.0;0.0
1271;0422 Zakelijke dienstverleners;Ondergrens 95%-interval;2020;0.6;0.1;0.3;0.3;0.1;0.3;0.0;0.0
1272;0422 Zakelijke dienstverleners;Ondergrens 95%-interval;2021;0.6;0.3;0.2;0.2;0.2;0.2;0.0;0.0
1273;0422 Zakelijke dienstverleners;Ondergrens 95%-interval;2022;1.1;0.4;0.5;0.2;0.4;0.1;0.2;0.0
1274;0422 Zakelijke dienstverleners;Ondergrens 95%-interval;2023;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1275;0422 Zakelijke dienstverleners;Ondergrens 95%-interval;2024;0.8;0.1;0.5;0.1;0.7;0.0;0.0;0.0
1276;0422 Zakelijke dienstverleners;Bovengrens 95%-interval;2014;3.4;2.6;2.0;1.6;2.3;2.0;1.7;
1277;0422 Zakelijke dienstverleners;Bovengrens 95%-interval;2015;2.0;1.4;1.6;1.3;1.0;1.3;0.7;1.4
1278;0422 Zakelijke dienstverleners;Bovengrens 95%-interval;2016;3.8;1.3;2.9;2.4;1.8;3.1;0.9;
1279;0422 Zakelijke dienstverleners;Bovengrens 95%-interval;2017;3.3;2.8;1.5;1.4;2.5;1.2;1.2;1.8
1280;0422 Zakelijke dienstverleners;Bovengrens 95%-interval;2018;2.4;1.6;1.3;1.3;1.6;1.4;1.1;
1281;0422 Zakelijke dienstverleners;Bovengrens 95%-interval;2019;2.3;1.5;1.7;1.5;1.8;1.1;1.4;
1282;0422 Zakelijke dienstverleners;Bovengrens 95%-interval;2020;3.0;1.7;2.5;2.4;1.7;2.5;;
1283;0422 Zakelijke dienstverleners;Bovengrens 95%-interval;2021;3.0;2.4;1.9;1.9;2.4;1.7;;
1284;0422 Zakelijke dienstverleners;Bovengrens 95%-interval;2022;3.6;2.2;2.4;1.6;2.3;1.4;1.7;1.0
1285;0422 Zakelijke dienstverleners;Bovengrens 95%-interval;2023;2.6;2.1;2.1;;2.1;2.1;1.6;
1286;0422 Zakelijke dienstverleners;Bovengrens 95%-interval;2024;3.6;1.9;3.1;1.6;3.4;1.4;;
1287;0423 Directiesecretaresses;Waarde;2014;1.4;0.7;0.7;0.5;0.3;0.4;0.4;0.3
1288;0423 Directiesecretaresses;Waarde;2015;0.2;0.2;0.0;0.0;0.2;0.0;0.0;0.0
1289;0423 Directiesecretaresses;Waarde;2016;0.8;0.2;0.6;0.6;0.3;0.5;0.0;0.0
1290;0423 Directiesecretaresses;Waarde;2017;1.0;0.2;0.8;0.5;0.7;0.3;0.1;0.0
1291;0423 Directiesecretaresses;Waarde;2018;1.0;0.5;0.6;0.6;0.3;0.6;0.1;0.0
1292;0423 Directiesecretaresses;Waarde;2019;1.1;0.1;1.0;0.8;0.7;0.3;0.1;0.0
1293;0423 Directiesecretaresses;Waarde;2020;0.5;0.1;0.1;0.1;0.1;0.0;0.4;0.0
1294;0423 Directiesecretaresses;Waarde;2021;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2
1295;0423 Directiesecretaresses;Waarde;2022;0.7;0.6;0.1;0.1;0.6;0.0;0.1;0.0
1296;0423 Directiesecretaresses;Waarde;2023;1.6;0.4;1.2;0.9;0.7;0.9;0.0;0.0
1297;0423 Directiesecretaresses;Waarde;2024;0.8;0.6;0.1;0.1;0.3;0.0;0.3;0.1
1298;0423 Directiesecretaresses;Ondergrens 95%-interval;2014;0.7;0.3;0.3;0.2;0.1;0.1;0.1;0.1
1299;0423 Directiesecretaresses;Ondergrens 95%-interval;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1300;0423 Directiesecretaresses;Ondergrens 95%-interval;2016;0.4;0.1;0.2;0.2;0.1;0.2;0.0;0.0
1301;0423 Directiesecretaresses;Ondergrens 95%-interval;2017;0.5;0.0;0.4;0.2;0.3;0.1;0.0;0.0
1302;0423 Directiesecretaresses;Ondergrens 95%-interval;2018;0.6;0.2;0.2;0.2;0.1;0.3;0.0;0.0
1303;0423 Directiesecretaresses;Ondergrens 95%-interval;2019;0.6;0.0;0.5;0.4;0.3;0.1;0.0;0.0
1304;0423 Directiesecretaresses;Ondergrens 95%-interval;2020;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0
1305;0423 Directiesecretaresses;Ondergrens 95%-interval;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1306;0423 Directiesecretaresses;Ondergrens 95%-interval;2022;0.3;0.2;0.0;0.0;0.2;0.0;0.0;0.0
1307;0423 Directiesecretaresses;Ondergrens 95%-interval;2023;0.9;0.2;0.6;0.4;0.2;0.5;0.0;0.0
1308;0423 Directiesecretaresses;Ondergrens 95%-interval;2024;0.3;0.2;0.0;0.0;0.1;0.0;0.1;0.0
1309;0423 Directiesecretaresses;Bovengrens 95%-interval;2014;2.6;1.8;1.6;1.5;1.3;1.2;1.3;1.2
1310;0423 Directiesecretaresses;Bovengrens 95%-interval;2015;1.2;1.2;;;1.2;;;
1311;0423 Directiesecretaresses;Bovengrens 95%-interval;2016;1.9;0.9;1.7;1.7;1.0;1.6;;
1312;0423 Directiesecretaresses;Bovengrens 95%-interval;2017;2.1;0.8;1.9;1.3;1.7;1.1;0.6;
1313;0423 Directiesecretaresses;Bovengrens 95%-interval;2018;2.0;1.1;1.4;1.4;0.9;1.5;0.6;
1314;0423 Directiesecretaresses;Bovengrens 95%-interval;2019;2.1;0.7;1.9;1.7;1.5;1.1;0.6;
1315;0423 Directiesecretaresses;Bovengrens 95%-interval;2020;1.5;0.9;0.6;0.6;0.6;;1.5;
1316;0423 Directiesecretaresses;Bovengrens 95%-interval;2021;1.1;;;;;;;1.1
1317;0423 Directiesecretaresses;Bovengrens 95%-interval;2022;1.6;1.4;1.0;1.0;1.4;;1.0;
1318;0423 Directiesecretaresses;Bovengrens 95%-interval;2023;3.0;1.2;2.5;1.9;2.0;1.9;;
1319;0423 Directiesecretaresses;Bovengrens 95%-interval;2024;1.8;1.7;0.8;0.8;1.5;;1.1;0.8
1320;043 Administratief personeel;Waarde;2014;1.4;0.5;0.8;0.6;0.7;0.3;0.2;0.2
1321;043 Administratief personeel;Waarde;2015;1.7;0.9;0.8;0.6;0.9;0.4;0.3;0.1
1322;043 Administratief personeel;Waarde;2016;1.9;0.8;1.2;0.8;1.1;0.3;0.3;0.2
1323;043 Administratief personeel;Waarde;2017;2.1;1.0;1.1;0.8;1.3;0.4;0.2;0.1
1324;043 Administratief personeel;Waarde;2018;1.4;0.7;0.8;0.5;0.9;0.3;0.2;0.1
1325;043 Administratief personeel;Waarde;2019;1.4;0.6;0.8;0.5;0.9;0.2;0.1;0.1
1326;043 Administratief personeel;Waarde;2020;1.3;0.5;0.8;0.6;0.8;0.2;0.1;0.1
1327;043 Administratief personeel;Waarde;2021;1.6;0.7;0.8;0.6;0.9;0.5;0.1;0.1
1328;043 Administratief personeel;Waarde;2022;1.6;0.7;0.9;0.7;1.0;0.3;0.1;0.1
1329;043 Administratief personeel;Waarde;2023;1.8;0.6;1.0;0.7;0.9;0.4;0.3;0.1
1330;043 Administratief personeel;Waarde;2024;1.5;0.6;0.8;0.6;0.9;0.3;0.2;0.1
1331;043 Administratief personeel;Ondergrens 95%-interval;2014;1.1;0.3;0.6;0.4;0.5;0.2;0.1;0.1
1332;043 Administratief personeel;Ondergrens 95%-interval;2015;1.3;0.6;0.6;0.4;0.7;0.2;0.1;0.0
1333;043 Administratief personeel;Ondergrens 95%-interval;2016;1.5;0.6;0.9;0.6;0.8;0.2;0.2;0.1
1334;043 Administratief personeel;Ondergrens 95%-interval;2017;1.7;0.7;0.8;0.6;1.0;0.3;0.1;0.1
1335;043 Administratief personeel;Ondergrens 95%-interval;2018;1.1;0.5;0.6;0.3;0.7;0.2;0.1;0.0
1336;043 Administratief personeel;Ondergrens 95%-interval;2019;1.1;0.5;0.6;0.4;0.7;0.1;0.1;0.0
1337;043 Administratief personeel;Ondergrens 95%-interval;2020;1.0;0.3;0.6;0.4;0.6;0.1;0.0;0.0
1338;043 Administratief personeel;Ondergrens 95%-interval;2021;1.2;0.5;0.6;0.4;0.6;0.3;0.0;0.0
1339;043 Administratief personeel;Ondergrens 95%-interval;2022;1.3;0.5;0.6;0.5;0.8;0.2;0.1;0.0
1340;043 Administratief personeel;Ondergrens 95%-interval;2023;1.4;0.4;0.7;0.5;0.6;0.3;0.2;0.1
1341;043 Administratief personeel;Ondergrens 95%-interval;2024;1.1;0.4;0.6;0.4;0.6;0.2;0.1;0.0
1342;043 Administratief personeel;Bovengrens 95%-interval;2014;1.8;0.8;1.1;0.9;1.0;0.6;0.4;0.4
1343;043 Administratief personeel;Bovengrens 95%-interval;2015;2.1;1.2;1.1;0.9;1.3;0.6;0.5;0.3
1344;043 Administratief personeel;Bovengrens 95%-interval;2016;2.3;1.1;1.5;1.1;1.5;0.6;0.5;0.4
1345;043 Administratief personeel;Bovengrens 95%-interval;2017;2.5;1.3;1.4;1.2;1.7;0.7;0.3;0.3
1346;043 Administratief personeel;Bovengrens 95%-interval;2018;1.8;0.9;1.1;0.7;1.2;0.4;0.3;0.2
1347;043 Administratief personeel;Bovengrens 95%-interval;2019;1.8;0.9;1.1;0.8;1.2;0.4;0.3;0.3
1348;043 Administratief personeel;Bovengrens 95%-interval;2020;1.7;0.8;1.1;0.9;1.2;0.4;0.2;0.3
1349;043 Administratief personeel;Bovengrens 95%-interval;2021;2.0;1.0;1.1;1.0;1.2;0.8;0.3;0.2
1350;043 Administratief personeel;Bovengrens 95%-interval;2022;2.0;1.0;1.2;1.0;1.4;0.5;0.3;0.3
1351;043 Administratief personeel;Bovengrens 95%-interval;2023;2.2;0.9;1.3;1.0;1.2;0.7;0.5;0.3
1352;043 Administratief personeel;Bovengrens 95%-interval;2024;1.9;0.9;1.2;0.9;1.2;0.6;0.3;0.2
1353;0431 Administratief medewerkers;Waarde;2014;1.8;0.7;1.0;0.9;1.0;0.3;0.2;0.3
1354;0431 Administratief medewerkers;Waarde;2015;1.9;1.3;0.4;0.3;1.1;0.3;0.3;0.2
1355;0431 Administratief medewerkers;Waarde;2016;2.2;0.9;1.2;0.9;1.5;0.4;0.2;0.2
1356;0431 Administratief medewerkers;Waarde;2017;2.4;1.1;1.3;1.0;1.5;0.3;0.3;0.2
1357;0431 Administratief medewerkers;Waarde;2018;1.7;1.0;1.0;0.7;1.3;0.3;0.1;0.0
1358;0431 Administratief medewerkers;Waarde;2019;1.6;0.5;1.0;0.8;1.0;0.5;0.1;0.0
1359;0431 Administratief medewerkers;Waarde;2020;2.1;0.8;1.3;1.0;1.1;0.5;0.3;0.2
1360;0431 Administratief medewerkers;Waarde;2021;2.0;0.9;0.9;0.8;1.4;0.4;0.0;0.1
1361;0431 Administratief medewerkers;Waarde;2022;1.8;0.5;1.3;1.1;1.0;0.3;0.3;0.1
1362;0431 Administratief medewerkers;Waarde;2023;2.0;0.9;0.9;0.8;1.2;0.4;0.2;0.1
1363;0431 Administratief medewerkers;Waarde;2024;1.3;0.5;0.8;0.7;0.8;0.3;0.2;0.0
1364;0431 Administratief medewerkers;Ondergrens 95%-interval;2014;1.2;0.3;0.6;0.5;0.5;0.1;0.1;0.1
1365;0431 Administratief medewerkers;Ondergrens 95%-interval;2015;1.2;0.8;0.2;0.1;0.6;0.1;0.1;0.0
1366;0431 Administratief medewerkers;Ondergrens 95%-interval;2016;1.6;0.5;0.8;0.5;1.0;0.1;0.1;0.1
1367;0431 Administratief medewerkers;Ondergrens 95%-interval;2017;1.7;0.7;0.8;0.5;1.0;0.1;0.1;0.1
1368;0431 Administratief medewerkers;Ondergrens 95%-interval;2018;1.2;0.6;0.6;0.4;0.9;0.1;0.0;0.0
1369;0431 Administratief medewerkers;Ondergrens 95%-interval;2019;1.1;0.3;0.6;0.5;0.6;0.2;0.0;0.0
1370;0431 Administratief medewerkers;Ondergrens 95%-interval;2020;1.4;0.4;0.8;0.6;0.7;0.2;0.1;0.1
1371;0431 Administratief medewerkers;Ondergrens 95%-interval;2021;1.3;0.5;0.5;0.4;0.9;0.2;0.0;0.0
1372;0431 Administratief medewerkers;Ondergrens 95%-interval;2022;1.2;0.3;0.8;0.6;0.6;0.1;0.1;0.0
1373;0431 Administratief medewerkers;Ondergrens 95%-interval;2023;1.4;0.5;0.5;0.4;0.7;0.2;0.1;0.0
1374;0431 Administratief medewerkers;Ondergrens 95%-interval;2024;0.7;0.2;0.4;0.3;0.4;0.1;0.0;0.0
1375;0431 Administratief medewerkers;Bovengrens 95%-interval;2014;2.8;1.4;1.8;1.6;1.7;0.9;0.7;1.0
1376;0431 Administratief medewerkers;Bovengrens 95%-interval;2015;2.8;2.2;0.8;0.8;1.8;0.7;0.8;0.7
1377;0431 Administratief medewerkers;Bovengrens 95%-interval;2016;3.1;1.6;1.9;1.5;2.2;0.9;0.6;0.6
1378;0431 Administratief medewerkers;Bovengrens 95%-interval;2017;3.3;1.8;2.1;1.7;2.3;0.8;0.9;0.6
1379;0431 Administratief medewerkers;Bovengrens 95%-interval;2018;2.4;1.6;1.5;1.2;2.0;0.6;0.4;0.1
1380;0431 Administratief medewerkers;Bovengrens 95%-interval;2019;2.4;1.0;1.7;1.4;1.7;1.0;0.4;
1381;0431 Administratief medewerkers;Bovengrens 95%-interval;2020;3.1;1.5;2.1;1.7;1.9;1.0;0.8;0.7
1382;0431 Administratief medewerkers;Bovengrens 95%-interval;2021;3.0;1.6;1.7;1.5;2.3;1.2;;0.4
1383;0431 Administratief medewerkers;Bovengrens 95%-interval;2022;2.7;1.1;2.1;1.8;1.7;0.9;0.8;0.6
1384;0431 Administratief medewerkers;Bovengrens 95%-interval;2023;3.0;1.6;1.6;1.4;2.1;0.9;0.7;0.9
1385;0431 Administratief medewerkers;Bovengrens 95%-interval;2024;2.1;1.0;1.6;1.5;1.5;0.9;0.8;
1386;0432 Secretaresses;Waarde;2014;1.5;1.0;0.5;0.5;0.8;0.7;0.0;0.0
1387;0432 Secretaresses;Waarde;2015;0.6;0.6;0.0;0.0;0.3;0.0;0.3;0.0
1388;0432 Secretaresses;Waarde;2016;0.9;0.4;0.5;0.5;0.0;0.5;0.4;0.0
1389;0432 Secretaresses;Waarde;2017;1.2;0.0;1.2;1.2;0.8;0.3;0.0;0.0
1390;0432 Secretaresses;Waarde;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1391;0432 Secretaresses;Waarde;2019;0.9;0.3;0.6;0.2;0.4;0.2;0.3;0.0
1392;0432 Secretaresses;Waarde;2020;0.5;0.3;0.2;0.2;0.5;0.0;0.0;0.0
1393;0432 Secretaresses;Waarde;2021;0.3;0.0;0.3;0.3;0.3;0.0;0.0;0.0
1394;0432 Secretaresses;Waarde;2022;2.0;1.3;0.7;0.7;1.3;0.7;0.0;0.0
1395;0432 Secretaresses;Waarde;2023;1.3;0.7;0.6;0.1;1.2;0.0;0.0;0.1
1396;0432 Secretaresses;Waarde;2024;0.6;0.0;0.6;0.6;0.0;0.6;0.0;0.0
1397;0432 Secretaresses;Ondergrens 95%-interval;2014;0.6;0.3;0.1;0.1;0.2;0.2;0.0;0.0
1398;0432 Secretaresses;Ondergrens 95%-interval;2015;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
1399;0432 Secretaresses;Ondergrens 95%-interval;2016;0.2;0.1;0.1;0.1;0.0;0.1;0.1;0.0
1400;0432 Secretaresses;Ondergrens 95%-interval;2017;0.4;0.0;0.4;0.4;0.2;0.0;0.0;0.0
1401;0432 Secretaresses;Ondergrens 95%-interval;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1402;0432 Secretaresses;Ondergrens 95%-interval;2019;0.3;0.0;0.1;0.0;0.0;0.0;0.0;0.0
1403;0432 Secretaresses;Ondergrens 95%-interval;2020;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1404;0432 Secretaresses;Ondergrens 95%-interval;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1405;0432 Secretaresses;Ondergrens 95%-interval;2022;0.7;0.4;0.1;0.1;0.4;0.1;0.0;0.0
1406;0432 Secretaresses;Ondergrens 95%-interval;2023;0.4;0.2;0.1;0.0;0.4;0.0;0.0;0.0
1407;0432 Secretaresses;Ondergrens 95%-interval;2024;0.1;0.0;0.1;0.1;0.0;0.1;0.0;0.0
1408;0432 Secretaresses;Bovengrens 95%-interval;2014;4.0;3.2;3.3;3.3;3.3;2.8;;
1409;0432 Secretaresses;Bovengrens 95%-interval;2015;2.3;2.3;;;1.9;;2.1;
1410;0432 Secretaresses;Bovengrens 95%-interval;2016;3.4;2.5;3.4;3.4;;3.3;2.5;
1411;0432 Secretaresses;Bovengrens 95%-interval;2017;3.6;;3.6;3.6;3.3;2.2;;
1412;0432 Secretaresses;Bovengrens 95%-interval;2018;;;;;;;;
1413;0432 Secretaresses;Bovengrens 95%-interval;2019;2.8;2.2;2.4;1.7;2.5;1.7;2.1;
1414;0432 Secretaresses;Bovengrens 95%-interval;2020;2.0;1.9;1.7;1.7;2.0;;;
1415;0432 Secretaresses;Bovengrens 95%-interval;2021;2.2;;2.2;2.2;2.2;;;
1416;0432 Secretaresses;Bovengrens 95%-interval;2022;5.4;3.9;5.0;5.0;3.9;5.0;;
1417;0432 Secretaresses;Bovengrens 95%-interval;2023;4.0;3.3;3.1;0.6;4.0;;;0.6
1418;0432 Secretaresses;Bovengrens 95%-interval;2024;4.0;;4.0;4.0;;4.0;;
1419;0433 Receptionisten en telefonisten;Waarde;2014;1.5;0.6;0.9;0.3;1.0;0.2;0.2;0.0
1420;0433 Receptionisten en telefonisten;Waarde;2015;2.2;0.7;1.6;1.2;0.9;0.9;0.2;0.2
1421;0433 Receptionisten en telefonisten;Waarde;2016;1.5;0.3;1.2;1.0;0.8;0.6;0.0;0.1
1422;0433 Receptionisten en telefonisten;Waarde;2017;1.5;0.7;0.8;0.8;0.9;0.5;0.0;0.0
1423;0433 Receptionisten en telefonisten;Waarde;2018;0.9;0.5;0.5;0.2;0.4;0.3;0.2;0.0
