ID;Geslacht;Leeftijd;OpleidingsrichtingEnSector;BedrijfstakkenEnBranchesSBI2008;Perioden;TotaalMboGediplomeerdenMetWerk_1;BolVoltijd_2;Bbl_3;Niveau1_4;Niveau2_5;Niveau3_6;Niveau4_7;BolVoltijdNiveau1_8;BolVoltijdNiveau2_9;BolVoltijdNiveau3_10;BolVoltijdNiveau4_11;BblNiveau1_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
5585;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;11;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5586;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;20;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5587;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;20;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5588;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;21;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5589;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;21;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5590;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;30;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5591;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;30;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5592;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;50;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5593;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;50;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5594;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;60;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5595;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;60;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5596;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;70;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5597;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;70;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5598;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;80;2007/'08;530;430;100;0;0;0;530;0;0;0;430;0;0;0;100
5599;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;80;2008/'09;430;330;100;0;0;0;430;0;0;0;330;0;0;0;100
5600;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;90;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5601;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;90;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5602;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;I Horeca;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
5603;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;I Horeca;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
5604;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;J Informatie en communicatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5605;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;J Informatie en communicatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5606;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;K Financiële dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5607;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;K Financiële dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5608;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;L Verhuur en handel van onroerend goed;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5609;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;L Verhuur en handel van onroerend goed;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5610;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;M Specialistische zakelijke diensten;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
5611;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;M Specialistische zakelijke diensten;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
5612;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;N Verhuur en overige zakelijke diensten;2007/'08;30;30;0;0;0;0;30;0;0;0;30;0;0;0;0
5613;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;N Verhuur en overige zakelijke diensten;2008/'09;40;30;0;0;0;0;40;0;0;0;30;0;0;0;0
5614;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;O Openbaar bestuur en overheidsdiensten;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5615;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;O Openbaar bestuur en overheidsdiensten;2008/'09;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0
5616;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;P Onderwijs;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5617;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;P Onderwijs;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5618;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;Q Gezondheids- en welzijnszorg;2007/'08;780;630;150;0;0;0;780;0;0;0;630;0;0;0;150
5619;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;Q Gezondheids- en welzijnszorg;2008/'09;750;580;160;0;0;0;750;0;0;0;580;0;0;0;160
5620;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;R Cultuur, sport en recreatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5621;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;R Cultuur, sport en recreatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5622;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;S Overige dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5623;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;S Overige dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5624;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;T Huishoudens;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5625;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;T Huishoudens;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5626;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;U Extraterritoriale organisaties;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5627;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;U Extraterritoriale organisaties;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5628;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;SBI onbekend;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5629;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;SBI onbekend;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5630;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;31;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5631;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;31;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5632;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;32;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5633;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;32;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5634;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;33;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5635;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;33;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5636;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;34;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5637;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;34;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5638;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;35;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5639;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;35;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5640;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;36;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5641;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;36;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5642;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;37;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5643;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;37;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5644;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;38;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5645;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;38;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5646;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;39;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5647;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;39;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5648;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;40;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5649;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;40;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5650;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;41;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5651;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;41;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5652;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;42;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5653;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;42;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5654;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;43;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5655;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;43;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5656;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;51;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5657;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;51;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5658;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;61;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5659;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;61;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5660;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;71;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5661;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;71;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5662;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;81;2007/'08;530;430;100;0;0;0;530;0;0;0;430;0;0;0;100
5663;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;81;2008/'09;430;330;100;0;0;0;430;0;0;0;330;0;0;0;100
5664;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;91;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5665;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;91;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5666;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;I Horeca;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
5667;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;I Horeca;2008/'09;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
5668;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;58-60 Uitgeverijen, film, radio en t.v. ;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5669;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;58-60 Uitgeverijen, film, radio en t.v. ;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5670;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;61 Telecommunicatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5671;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;61 Telecommunicatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5672;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;62-63 IT- en informatiedienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5673;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;62-63 IT- en informatiedienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5674;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;K Financiële dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5675;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;K Financiële dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5676;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;L Verhuur en handel van onroerend goed;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5677;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;L Verhuur en handel van onroerend goed;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5678;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;69-71 Management- en technisch advies;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
5679;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;69-71 Management- en technisch advies;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5680;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;72 Research;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5681;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;72 Research;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5682;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;73-75 Reclame, design, overige diensten;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5683;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;73-75 Reclame, design, overige diensten;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5684;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;N Verhuur en overige zakelijke diensten;2007/'08;30;30;0;0;0;0;30;0;0;0;30;0;0;0;0
5685;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;N Verhuur en overige zakelijke diensten;2008/'09;40;30;0;0;0;0;40;0;0;0;30;0;0;0;0
5686;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;O Openbaar bestuur en overheidsdiensten;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5687;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;O Openbaar bestuur en overheidsdiensten;2008/'09;10;0;0;0;0;0;10;0;0;0;0;0;0;0;0
5688;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;P Onderwijs;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5689;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;P Onderwijs;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5690;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;86 Gezondheidszorg;2007/'08;760;610;150;0;0;0;760;0;0;0;610;0;0;0;150
5691;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;86 Gezondheidszorg;2008/'09;730;570;160;0;0;0;730;0;0;0;570;0;0;0;160
5692;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;87-88 Zorg en welzijn;2007/'08;20;20;10;0;0;0;20;0;0;0;20;0;0;0;10
5693;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;87-88 Zorg en welzijn;2008/'09;20;20;0;0;0;0;20;0;0;0;20;0;0;0;0
5694;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;R Cultuur, sport en recreatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5695;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;R Cultuur, sport en recreatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5696;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;S Overige dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5697;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;S Overige dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5698;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;T Huishoudens;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5699;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;T Huishoudens;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5700;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;U Extraterritoriale organisaties;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5701;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;U Extraterritoriale organisaties;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5702;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;SBI onbekend;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5703;Mannen en vrouwen;Totaal leeftijd;7d Medische ondersteuning;SBI onbekend;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5704;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;0;2007/'08;340;120;220;0;10;100;240;0;0;10;110;0;0;90;120
5705;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;0;2008/'09;320;120;200;0;0;20;300;0;0;10;120;0;0;10;190
5706;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;10;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5707;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;10;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5708;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;11;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5709;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;11;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5710;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;20;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5711;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;20;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5712;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;21;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5713;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;21;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5714;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;30;2007/'08;80;0;80;0;0;60;10;0;0;0;0;0;0;60;10
5715;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;30;2008/'09;60;0;60;0;0;0;60;0;0;0;0;0;0;0;60
5716;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;50;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5717;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;50;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5718;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;60;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5719;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;60;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5720;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;70;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5721;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;70;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5722;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;80;2007/'08;140;20;120;0;0;20;110;0;0;0;20;0;0;20;100
5723;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;80;2008/'09;130;30;100;0;0;10;120;0;0;0;30;0;0;10;90
5724;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;90;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5725;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;90;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5726;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;I Horeca;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5727;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;I Horeca;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5728;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;J Informatie en communicatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5729;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;J Informatie en communicatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5730;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;K Financiële dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5731;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;K Financiële dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5732;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;L Verhuur en handel van onroerend goed;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5733;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;L Verhuur en handel van onroerend goed;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5734;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;M Specialistische zakelijke diensten;2007/'08;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5735;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;M Specialistische zakelijke diensten;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5736;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;N Verhuur en overige zakelijke diensten;2007/'08;10;10;0;0;0;0;10;0;0;0;10;0;0;0;0
5737;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;N Verhuur en overige zakelijke diensten;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5738;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;O Openbaar bestuur en overheidsdiensten;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5739;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;O Openbaar bestuur en overheidsdiensten;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5740;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;P Onderwijs;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5741;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;P Onderwijs;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5742;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;Q Gezondheids- en welzijnszorg;2007/'08;100;80;20;0;0;10;90;0;0;0;80;0;0;0;10
5743;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;Q Gezondheids- en welzijnszorg;2008/'09;100;80;20;0;0;0;100;0;0;0;80;0;0;0;20
5744;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;R Cultuur, sport en recreatie;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5745;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;R Cultuur, sport en recreatie;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5746;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;S Overige dienstverlening;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5747;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;S Overige dienstverlening;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5748;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;T Huishoudens;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5749;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;T Huishoudens;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5750;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;U Extraterritoriale organisaties;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5751;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;U Extraterritoriale organisaties;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5752;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;SBI onbekend;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5753;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;SBI onbekend;2008/'09;10;0;10;0;0;0;10;0;0;0;0;0;0;0;10
5754;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;31;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5755;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;31;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5756;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;32;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5757;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;32;2008/'09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5758;Mannen en vrouwen;Totaal leeftijd;7e Medische techniek;33;2007/'08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
