ID;PeriodeVanBouwvergunningVerlening;RegioS;Perioden;NogGereedTeKomenNieuwbouwwoningen_1;NogGereedTeKomenNieuwbouwwooneenheid_2;NogGereedTeKomenRecreatiewoningen_3
7586;Totaal alle perioden bouwvergunning;Heemstede;2011 3e kwartaal;241.0;0.0;0.0
7587;Totaal alle perioden bouwvergunning;Heemstede;2011 4e kwartaal;241.0;0.0;0.0
7588;Totaal alle perioden bouwvergunning;Heerde;2005 1e kwartaal;126.0;0.0;145.0
7589;Totaal alle perioden bouwvergunning;Heerde;2005 2e kwartaal;235.0;0.0;145.0
7590;Totaal alle perioden bouwvergunning;Heerde;2005 3e kwartaal;235.0;0.0;145.0
7591;Totaal alle perioden bouwvergunning;Heerde;2005 4e kwartaal;269.0;0.0;145.0
7592;Totaal alle perioden bouwvergunning;Heerde;2006 1e kwartaal;269.0;0.0;145.0
7593;Totaal alle perioden bouwvergunning;Heerde;2006 2e kwartaal;350.0;0.0;181.0
7594;Totaal alle perioden bouwvergunning;Heerde;2006 3e kwartaal;379.0;0.0;181.0
7595;Totaal alle perioden bouwvergunning;Heerde;2006 4e kwartaal;400.0;0.0;181.0
7596;Totaal alle perioden bouwvergunning;Heerde;2007 1e kwartaal;400.0;0.0;181.0
7597;Totaal alle perioden bouwvergunning;Heerde;2007 2e kwartaal;352.0;0.0;180.0
7598;Totaal alle perioden bouwvergunning;Heerde;2007 3e kwartaal;345.0;0.0;180.0
7599;Totaal alle perioden bouwvergunning;Heerde;2007 4e kwartaal;158.0;0.0;180.0
7600;Totaal alle perioden bouwvergunning;Heerde;2008 1e kwartaal;168.0;0.0;180.0
7601;Totaal alle perioden bouwvergunning;Heerde;2008 2e kwartaal;177.0;0.0;180.0
7602;Totaal alle perioden bouwvergunning;Heerde;2008 3e kwartaal;183.0;0.0;180.0
7603;Totaal alle perioden bouwvergunning;Heerde;2008 4e kwartaal;37.0;0.0;180.0
7604;Totaal alle perioden bouwvergunning;Heerde;2009 1e kwartaal;37.0;0.0;180.0
7605;Totaal alle perioden bouwvergunning;Heerde;2009 2e kwartaal;43.0;0.0;180.0
7606;Totaal alle perioden bouwvergunning;Heerde;2009 3e kwartaal;50.0;0.0;180.0
7607;Totaal alle perioden bouwvergunning;Heerde;2009 4e kwartaal;50.0;0.0;180.0
7608;Totaal alle perioden bouwvergunning;Heerde;2010 1e kwartaal;54.0;0.0;180.0
7609;Totaal alle perioden bouwvergunning;Heerde;2010 2e kwartaal;57.0;0.0;180.0
7610;Totaal alle perioden bouwvergunning;Heerde;2010 3e kwartaal;57.0;0.0;180.0
7611;Totaal alle perioden bouwvergunning;Heerde;2010 4e kwartaal;57.0;0.0;180.0
7612;Totaal alle perioden bouwvergunning;Heerde;2011 1e kwartaal;57.0;0.0;180.0
7613;Totaal alle perioden bouwvergunning;Heerde;2011 2e kwartaal;57.0;0.0;180.0
7614;Totaal alle perioden bouwvergunning;Heerde;2011 3e kwartaal;289.0;0.0;180.0
7615;Totaal alle perioden bouwvergunning;Heerde;2011 4e kwartaal;291.0;0.0;180.0
7616;Totaal alle perioden bouwvergunning;Heerenveen;2005 1e kwartaal;340.0;0.0;7.0
7617;Totaal alle perioden bouwvergunning;Heerenveen;2005 2e kwartaal;233.0;0.0;7.0
7618;Totaal alle perioden bouwvergunning;Heerenveen;2005 3e kwartaal;297.0;0.0;7.0
7619;Totaal alle perioden bouwvergunning;Heerenveen;2005 4e kwartaal;265.0;0.0;7.0
7620;Totaal alle perioden bouwvergunning;Heerenveen;2006 1e kwartaal;273.0;0.0;7.0
7621;Totaal alle perioden bouwvergunning;Heerenveen;2006 2e kwartaal;384.0;0.0;7.0
7622;Totaal alle perioden bouwvergunning;Heerenveen;2006 3e kwartaal;448.0;0.0;7.0
7623;Totaal alle perioden bouwvergunning;Heerenveen;2006 4e kwartaal;326.0;0.0;1.0
7624;Totaal alle perioden bouwvergunning;Heerenveen;2007 1e kwartaal;333.0;0.0;0.0
7625;Totaal alle perioden bouwvergunning;Heerenveen;2007 2e kwartaal;324.0;0.0;0.0
7626;Totaal alle perioden bouwvergunning;Heerenveen;2007 3e kwartaal;366.0;0.0;0.0
7627;Totaal alle perioden bouwvergunning;Heerenveen;2007 4e kwartaal;432.0;0.0;0.0
7628;Totaal alle perioden bouwvergunning;Heerenveen;2008 1e kwartaal;486.0;0.0;0.0
7629;Totaal alle perioden bouwvergunning;Heerenveen;2008 2e kwartaal;544.0;0.0;0.0
7630;Totaal alle perioden bouwvergunning;Heerenveen;2008 3e kwartaal;412.0;0.0;0.0
7631;Totaal alle perioden bouwvergunning;Heerenveen;2008 4e kwartaal;502.0;0.0;0.0
7632;Totaal alle perioden bouwvergunning;Heerenveen;2009 1e kwartaal;453.0;0.0;0.0
7633;Totaal alle perioden bouwvergunning;Heerenveen;2009 2e kwartaal;453.0;0.0;0.0
7634;Totaal alle perioden bouwvergunning;Heerenveen;2009 3e kwartaal;453.0;0.0;0.0
7635;Totaal alle perioden bouwvergunning;Heerenveen;2009 4e kwartaal;301.0;0.0;0.0
7636;Totaal alle perioden bouwvergunning;Heerenveen;2010 1e kwartaal;301.0;0.0;0.0
7637;Totaal alle perioden bouwvergunning;Heerenveen;2010 2e kwartaal;301.0;0.0;0.0
7638;Totaal alle perioden bouwvergunning;Heerenveen;2010 3e kwartaal;301.0;0.0;0.0
7639;Totaal alle perioden bouwvergunning;Heerenveen;2010 4e kwartaal;95.0;0.0;0.0
7640;Totaal alle perioden bouwvergunning;Heerenveen;2011 1e kwartaal;263.0;0.0;0.0
7641;Totaal alle perioden bouwvergunning;Heerenveen;2011 2e kwartaal;303.0;0.0;0.0
7642;Totaal alle perioden bouwvergunning;Heerenveen;2011 3e kwartaal;308.0;0.0;0.0
7643;Totaal alle perioden bouwvergunning;Heerenveen;2011 4e kwartaal;243.0;0.0;0.0
7644;Totaal alle perioden bouwvergunning;Heerhugowaard;2005 1e kwartaal;965.0;0.0;0.0
7645;Totaal alle perioden bouwvergunning;Heerhugowaard;2005 2e kwartaal;764.0;0.0;0.0
7646;Totaal alle perioden bouwvergunning;Heerhugowaard;2005 3e kwartaal;909.0;0.0;0.0
7647;Totaal alle perioden bouwvergunning;Heerhugowaard;2005 4e kwartaal;742.0;0.0;0.0
7648;Totaal alle perioden bouwvergunning;Heerhugowaard;2006 1e kwartaal;782.0;0.0;0.0
7649;Totaal alle perioden bouwvergunning;Heerhugowaard;2006 2e kwartaal;699.0;0.0;0.0
7650;Totaal alle perioden bouwvergunning;Heerhugowaard;2006 3e kwartaal;817.0;0.0;0.0
7651;Totaal alle perioden bouwvergunning;Heerhugowaard;2006 4e kwartaal;819.0;0.0;0.0
7652;Totaal alle perioden bouwvergunning;Heerhugowaard;2007 1e kwartaal;812.0;0.0;0.0
7653;Totaal alle perioden bouwvergunning;Heerhugowaard;2007 2e kwartaal;917.0;0.0;0.0
7654;Totaal alle perioden bouwvergunning;Heerhugowaard;2007 3e kwartaal;861.0;0.0;0.0
7655;Totaal alle perioden bouwvergunning;Heerhugowaard;2007 4e kwartaal;964.0;0.0;0.0
7656;Totaal alle perioden bouwvergunning;Heerhugowaard;2008 1e kwartaal;897.0;0.0;0.0
7657;Totaal alle perioden bouwvergunning;Heerhugowaard;2008 2e kwartaal;964.0;0.0;0.0
7658;Totaal alle perioden bouwvergunning;Heerhugowaard;2008 3e kwartaal;978.0;0.0;0.0
7659;Totaal alle perioden bouwvergunning;Heerhugowaard;2008 4e kwartaal;1129.0;0.0;0.0
7660;Totaal alle perioden bouwvergunning;Heerhugowaard;2009 1e kwartaal;1118.0;0.0;0.0
7661;Totaal alle perioden bouwvergunning;Heerhugowaard;2009 2e kwartaal;1029.0;0.0;0.0
7662;Totaal alle perioden bouwvergunning;Heerhugowaard;2009 3e kwartaal;1140.0;0.0;0.0
7663;Totaal alle perioden bouwvergunning;Heerhugowaard;2009 4e kwartaal;1129.0;0.0;0.0
7664;Totaal alle perioden bouwvergunning;Heerhugowaard;2010 1e kwartaal;1094.0;0.0;0.0
7665;Totaal alle perioden bouwvergunning;Heerhugowaard;2010 2e kwartaal;1064.0;0.0;0.0
7666;Totaal alle perioden bouwvergunning;Heerhugowaard;2010 3e kwartaal;879.0;0.0;0.0
7667;Totaal alle perioden bouwvergunning;Heerhugowaard;2010 4e kwartaal;1075.0;0.0;0.0
7668;Totaal alle perioden bouwvergunning;Heerhugowaard;2011 1e kwartaal;1079.0;0.0;0.0
7669;Totaal alle perioden bouwvergunning;Heerhugowaard;2011 2e kwartaal;1294.0;0.0;0.0
7670;Totaal alle perioden bouwvergunning;Heerhugowaard;2011 3e kwartaal;1382.0;0.0;0.0
7671;Totaal alle perioden bouwvergunning;Heerhugowaard;2011 4e kwartaal;1384.0;0.0;0.0
7672;Totaal alle perioden bouwvergunning;Heerlen;2005 1e kwartaal;470.0;0.0;0.0
7673;Totaal alle perioden bouwvergunning;Heerlen;2005 2e kwartaal;425.0;0.0;0.0
7674;Totaal alle perioden bouwvergunning;Heerlen;2005 3e kwartaal;512.0;0.0;0.0
7675;Totaal alle perioden bouwvergunning;Heerlen;2005 4e kwartaal;717.0;0.0;0.0
7676;Totaal alle perioden bouwvergunning;Heerlen;2006 1e kwartaal;958.0;0.0;0.0
7677;Totaal alle perioden bouwvergunning;Heerlen;2006 2e kwartaal;1021.0;0.0;0.0
7678;Totaal alle perioden bouwvergunning;Heerlen;2006 3e kwartaal;1040.0;0.0;0.0
7679;Totaal alle perioden bouwvergunning;Heerlen;2006 4e kwartaal;1073.0;0.0;0.0
7680;Totaal alle perioden bouwvergunning;Heerlen;2007 1e kwartaal;1074.0;0.0;0.0
7681;Totaal alle perioden bouwvergunning;Heerlen;2007 2e kwartaal;1040.0;0.0;0.0
7682;Totaal alle perioden bouwvergunning;Heerlen;2007 3e kwartaal;1138.0;0.0;0.0
7683;Totaal alle perioden bouwvergunning;Heerlen;2007 4e kwartaal;1106.0;0.0;0.0
7684;Totaal alle perioden bouwvergunning;Heerlen;2008 1e kwartaal;1137.0;0.0;0.0
7685;Totaal alle perioden bouwvergunning;Heerlen;2008 2e kwartaal;1116.0;0.0;0.0
7686;Totaal alle perioden bouwvergunning;Heerlen;2008 3e kwartaal;1098.0;0.0;0.0
7687;Totaal alle perioden bouwvergunning;Heerlen;2008 4e kwartaal;1147.0;0.0;0.0
7688;Totaal alle perioden bouwvergunning;Heerlen;2009 1e kwartaal;1034.0;0.0;0.0
7689;Totaal alle perioden bouwvergunning;Heerlen;2009 2e kwartaal;1132.0;0.0;0.0
7690;Totaal alle perioden bouwvergunning;Heerlen;2009 3e kwartaal;947.0;0.0;0.0
7691;Totaal alle perioden bouwvergunning;Heerlen;2009 4e kwartaal;864.0;0.0;0.0
7692;Totaal alle perioden bouwvergunning;Heerlen;2010 1e kwartaal;871.0;0.0;0.0
7693;Totaal alle perioden bouwvergunning;Heerlen;2010 2e kwartaal;845.0;0.0;0.0
7694;Totaal alle perioden bouwvergunning;Heerlen;2010 3e kwartaal;823.0;0.0;0.0
7695;Totaal alle perioden bouwvergunning;Heerlen;2010 4e kwartaal;787.0;0.0;0.0
7696;Totaal alle perioden bouwvergunning;Heerlen;2011 1e kwartaal;737.0;0.0;0.0
7697;Totaal alle perioden bouwvergunning;Heerlen;2011 2e kwartaal;665.0;0.0;0.0
7698;Totaal alle perioden bouwvergunning;Heerlen;2011 3e kwartaal;677.0;0.0;0.0
7699;Totaal alle perioden bouwvergunning;Heerlen;2011 4e kwartaal;641.0;0.0;0.0
7700;Totaal alle perioden bouwvergunning;Heeze-Leende;2005 1e kwartaal;108.0;0.0;70.0
7701;Totaal alle perioden bouwvergunning;Heeze-Leende;2005 2e kwartaal;156.0;0.0;70.0
7702;Totaal alle perioden bouwvergunning;Heeze-Leende;2005 3e kwartaal;152.0;0.0;70.0
7703;Totaal alle perioden bouwvergunning;Heeze-Leende;2005 4e kwartaal;131.0;0.0;70.0
7704;Totaal alle perioden bouwvergunning;Heeze-Leende;2006 1e kwartaal;133.0;0.0;70.0
7705;Totaal alle perioden bouwvergunning;Heeze-Leende;2006 2e kwartaal;105.0;0.0;70.0
7706;Totaal alle perioden bouwvergunning;Heeze-Leende;2006 3e kwartaal;49.0;0.0;70.0
7707;Totaal alle perioden bouwvergunning;Heeze-Leende;2006 4e kwartaal;62.0;0.0;70.0
7708;Totaal alle perioden bouwvergunning;Heeze-Leende;2007 1e kwartaal;76.0;0.0;70.0
7709;Totaal alle perioden bouwvergunning;Heeze-Leende;2007 2e kwartaal;121.0;0.0;70.0
7710;Totaal alle perioden bouwvergunning;Heeze-Leende;2007 3e kwartaal;118.0;0.0;70.0
7711;Totaal alle perioden bouwvergunning;Heeze-Leende;2007 4e kwartaal;163.0;0.0;70.0
7712;Totaal alle perioden bouwvergunning;Heeze-Leende;2008 1e kwartaal;193.0;0.0;70.0
7713;Totaal alle perioden bouwvergunning;Heeze-Leende;2008 2e kwartaal;210.0;0.0;70.0
7714;Totaal alle perioden bouwvergunning;Heeze-Leende;2008 3e kwartaal;178.0;0.0;70.0
7715;Totaal alle perioden bouwvergunning;Heeze-Leende;2008 4e kwartaal;173.0;0.0;70.0
7716;Totaal alle perioden bouwvergunning;Heeze-Leende;2009 1e kwartaal;192.0;0.0;70.0
7717;Totaal alle perioden bouwvergunning;Heeze-Leende;2009 2e kwartaal;173.0;0.0;70.0
7718;Totaal alle perioden bouwvergunning;Heeze-Leende;2009 3e kwartaal;226.0;0.0;70.0
7719;Totaal alle perioden bouwvergunning;Heeze-Leende;2009 4e kwartaal;219.0;0.0;90.0
7720;Totaal alle perioden bouwvergunning;Heeze-Leende;2010 1e kwartaal;259.0;0.0;90.0
7721;Totaal alle perioden bouwvergunning;Heeze-Leende;2010 2e kwartaal;268.0;0.0;108.0
7722;Totaal alle perioden bouwvergunning;Heeze-Leende;2010 3e kwartaal;266.0;0.0;108.0
7723;Totaal alle perioden bouwvergunning;Heeze-Leende;2010 4e kwartaal;286.0;0.0;108.0
7724;Totaal alle perioden bouwvergunning;Heeze-Leende;2011 1e kwartaal;294.0;0.0;108.0
7725;Totaal alle perioden bouwvergunning;Heeze-Leende;2011 2e kwartaal;283.0;0.0;108.0
7726;Totaal alle perioden bouwvergunning;Heeze-Leende;2011 3e kwartaal;265.0;0.0;108.0
7727;Totaal alle perioden bouwvergunning;Heeze-Leende;2011 4e kwartaal;208.0;0.0;108.0
7728;Totaal alle perioden bouwvergunning;Heiloo;2005 1e kwartaal;85.0;0.0;1.0
7729;Totaal alle perioden bouwvergunning;Heiloo;2005 2e kwartaal;107.0;0.0;1.0
7730;Totaal alle perioden bouwvergunning;Heiloo;2005 3e kwartaal;90.0;0.0;1.0
7731;Totaal alle perioden bouwvergunning;Heiloo;2005 4e kwartaal;83.0;0.0;0.0
7732;Totaal alle perioden bouwvergunning;Heiloo;2006 1e kwartaal;85.0;0.0;0.0
7733;Totaal alle perioden bouwvergunning;Heiloo;2006 2e kwartaal;110.0;0.0;0.0
7734;Totaal alle perioden bouwvergunning;Heiloo;2006 3e kwartaal;119.0;0.0;3.0
7735;Totaal alle perioden bouwvergunning;Heiloo;2006 4e kwartaal;129.0;0.0;6.0
7736;Totaal alle perioden bouwvergunning;Heiloo;2007 1e kwartaal;130.0;0.0;3.0
7737;Totaal alle perioden bouwvergunning;Heiloo;2007 2e kwartaal;127.0;0.0;3.0
7738;Totaal alle perioden bouwvergunning;Heiloo;2007 3e kwartaal;144.0;0.0;3.0
7739;Totaal alle perioden bouwvergunning;Heiloo;2007 4e kwartaal;205.0;0.0;2.0
7740;Totaal alle perioden bouwvergunning;Heiloo;2008 1e kwartaal;188.0;0.0;2.0
7741;Totaal alle perioden bouwvergunning;Heiloo;2008 2e kwartaal;195.0;0.0;2.0
7742;Totaal alle perioden bouwvergunning;Heiloo;2008 3e kwartaal;218.0;0.0;2.0
7743;Totaal alle perioden bouwvergunning;Heiloo;2008 4e kwartaal;189.0;0.0;1.0
7744;Totaal alle perioden bouwvergunning;Heiloo;2009 1e kwartaal;192.0;0.0;1.0
7745;Totaal alle perioden bouwvergunning;Heiloo;2009 2e kwartaal;106.0;0.0;0.0
7746;Totaal alle perioden bouwvergunning;Heiloo;2009 3e kwartaal;106.0;0.0;0.0
7747;Totaal alle perioden bouwvergunning;Heiloo;2009 4e kwartaal;70.0;0.0;0.0
7748;Totaal alle perioden bouwvergunning;Heiloo;2010 1e kwartaal;71.0;0.0;0.0
7749;Totaal alle perioden bouwvergunning;Heiloo;2010 2e kwartaal;56.0;0.0;0.0
7750;Totaal alle perioden bouwvergunning;Heiloo;2010 3e kwartaal;58.0;0.0;0.0
7751;Totaal alle perioden bouwvergunning;Heiloo;2010 4e kwartaal;82.0;0.0;0.0
7752;Totaal alle perioden bouwvergunning;Heiloo;2011 1e kwartaal;85.0;0.0;0.0
7753;Totaal alle perioden bouwvergunning;Heiloo;2011 2e kwartaal;107.0;0.0;0.0
7754;Totaal alle perioden bouwvergunning;Heiloo;2011 3e kwartaal;198.0;0.0;0.0
7755;Totaal alle perioden bouwvergunning;Heiloo;2011 4e kwartaal;178.0;0.0;0.0
7756;Totaal alle perioden bouwvergunning;Helden;2005 1e kwartaal;125.0;0.0;0.0
7757;Totaal alle perioden bouwvergunning;Helden;2005 2e kwartaal;181.0;0.0;0.0
7758;Totaal alle perioden bouwvergunning;Helden;2005 3e kwartaal;157.0;0.0;0.0
7759;Totaal alle perioden bouwvergunning;Helden;2005 4e kwartaal;109.0;0.0;0.0
7760;Totaal alle perioden bouwvergunning;Helden;2006 1e kwartaal;132.0;0.0;0.0
7761;Totaal alle perioden bouwvergunning;Helden;2006 2e kwartaal;145.0;0.0;0.0
7762;Totaal alle perioden bouwvergunning;Helden;2006 3e kwartaal;145.0;0.0;0.0
7763;Totaal alle perioden bouwvergunning;Helden;2006 4e kwartaal;134.0;0.0;0.0
7764;Totaal alle perioden bouwvergunning;Helden;2007 1e kwartaal;133.0;0.0;0.0
7765;Totaal alle perioden bouwvergunning;Helden;2007 2e kwartaal;163.0;0.0;0.0
7766;Totaal alle perioden bouwvergunning;Helden;2007 3e kwartaal;82.0;0.0;0.0
7767;Totaal alle perioden bouwvergunning;Helden;2007 4e kwartaal;92.0;0.0;0.0
7768;Totaal alle perioden bouwvergunning;Helden;2008 1e kwartaal;112.0;0.0;0.0
7769;Totaal alle perioden bouwvergunning;Helden;2008 2e kwartaal;188.0;0.0;0.0
7770;Totaal alle perioden bouwvergunning;Helden;2008 3e kwartaal;202.0;0.0;0.0
7771;Totaal alle perioden bouwvergunning;Helden;2008 4e kwartaal;144.0;0.0;0.0
7772;Totaal alle perioden bouwvergunning;Helden;2009 1e kwartaal;177.0;0.0;0.0
7773;Totaal alle perioden bouwvergunning;Helden;2009 2e kwartaal;188.0;0.0;0.0
7774;Totaal alle perioden bouwvergunning;Helden;2009 3e kwartaal;196.0;0.0;0.0
7775;Totaal alle perioden bouwvergunning;Helden;2009 4e kwartaal;153.0;0.0;0.0
7776;Totaal alle perioden bouwvergunning;Helden;2010 1e kwartaal;;;
7777;Totaal alle perioden bouwvergunning;Helden;2010 2e kwartaal;;;
7778;Totaal alle perioden bouwvergunning;Helden;2010 3e kwartaal;;;
7779;Totaal alle perioden bouwvergunning;Helden;2010 4e kwartaal;;;
7780;Totaal alle perioden bouwvergunning;Helden;2011 1e kwartaal;;;
7781;Totaal alle perioden bouwvergunning;Helden;2011 2e kwartaal;;;
7782;Totaal alle perioden bouwvergunning;Helden;2011 3e kwartaal;;;
7783;Totaal alle perioden bouwvergunning;Helden;2011 4e kwartaal;;;
7784;Totaal alle perioden bouwvergunning;Den Helder;2005 1e kwartaal;337.0;0.0;55.0
7785;Totaal alle perioden bouwvergunning;Den Helder;2005 2e kwartaal;464.0;0.0;55.0
7786;Totaal alle perioden bouwvergunning;Den Helder;2005 3e kwartaal;405.0;0.0;42.0
7787;Totaal alle perioden bouwvergunning;Den Helder;2005 4e kwartaal;270.0;0.0;36.0
7788;Totaal alle perioden bouwvergunning;Den Helder;2006 1e kwartaal;334.0;0.0;72.0
7789;Totaal alle perioden bouwvergunning;Den Helder;2006 2e kwartaal;334.0;0.0;72.0
7790;Totaal alle perioden bouwvergunning;Den Helder;2006 3e kwartaal;333.0;0.0;72.0
7791;Totaal alle perioden bouwvergunning;Den Helder;2006 4e kwartaal;276.0;0.0;60.0
7792;Totaal alle perioden bouwvergunning;Den Helder;2007 1e kwartaal;423.0;0.0;60.0
7793;Totaal alle perioden bouwvergunning;Den Helder;2007 2e kwartaal;425.0;0.0;60.0
7794;Totaal alle perioden bouwvergunning;Den Helder;2007 3e kwartaal;425.0;0.0;60.0
7795;Totaal alle perioden bouwvergunning;Den Helder;2007 4e kwartaal;440.0;0.0;61.0
7796;Totaal alle perioden bouwvergunning;Den Helder;2008 1e kwartaal;440.0;0.0;61.0
7797;Totaal alle perioden bouwvergunning;Den Helder;2008 2e kwartaal;440.0;0.0;61.0
7798;Totaal alle perioden bouwvergunning;Den Helder;2008 3e kwartaal;453.0;0.0;61.0
7799;Totaal alle perioden bouwvergunning;Den Helder;2008 4e kwartaal;545.0;0.0;60.0
7800;Totaal alle perioden bouwvergunning;Den Helder;2009 1e kwartaal;545.0;0.0;60.0
7801;Totaal alle perioden bouwvergunning;Den Helder;2009 2e kwartaal;263.0;13.0;0.0
7802;Totaal alle perioden bouwvergunning;Den Helder;2009 3e kwartaal;228.0;13.0;0.0
7803;Totaal alle perioden bouwvergunning;Den Helder;2009 4e kwartaal;232.0;13.0;0.0
7804;Totaal alle perioden bouwvergunning;Den Helder;2010 1e kwartaal;302.0;0.0;28.0
7805;Totaal alle perioden bouwvergunning;Den Helder;2010 2e kwartaal;302.0;0.0;28.0
7806;Totaal alle perioden bouwvergunning;Den Helder;2010 3e kwartaal;302.0;0.0;28.0
7807;Totaal alle perioden bouwvergunning;Den Helder;2010 4e kwartaal;294.0;4.0;28.0
7808;Totaal alle perioden bouwvergunning;Den Helder;2011 1e kwartaal;284.0;4.0;28.0
7809;Totaal alle perioden bouwvergunning;Den Helder;2011 2e kwartaal;326.0;4.0;28.0
7810;Totaal alle perioden bouwvergunning;Den Helder;2011 3e kwartaal;332.0;4.0;28.0
7811;Totaal alle perioden bouwvergunning;Den Helder;2011 4e kwartaal;390.0;4.0;28.0
7812;Totaal alle perioden bouwvergunning;Hellendoorn;2005 1e kwartaal;246.0;0.0;25.0
7813;Totaal alle perioden bouwvergunning;Hellendoorn;2005 2e kwartaal;267.0;0.0;25.0
7814;Totaal alle perioden bouwvergunning;Hellendoorn;2005 3e kwartaal;297.0;0.0;25.0
7815;Totaal alle perioden bouwvergunning;Hellendoorn;2005 4e kwartaal;219.0;0.0;40.0
7816;Totaal alle perioden bouwvergunning;Hellendoorn;2006 1e kwartaal;235.0;0.0;133.0
7817;Totaal alle perioden bouwvergunning;Hellendoorn;2006 2e kwartaal;290.0;0.0;133.0
7818;Totaal alle perioden bouwvergunning;Hellendoorn;2006 3e kwartaal;302.0;0.0;146.0
7819;Totaal alle perioden bouwvergunning;Hellendoorn;2006 4e kwartaal;221.0;0.0;134.0
7820;Totaal alle perioden bouwvergunning;Hellendoorn;2007 1e kwartaal;232.0;0.0;134.0
7821;Totaal alle perioden bouwvergunning;Hellendoorn;2007 2e kwartaal;265.0;0.0;92.0
7822;Totaal alle perioden bouwvergunning;Hellendoorn;2007 3e kwartaal;335.0;0.0;91.0
7823;Totaal alle perioden bouwvergunning;Hellendoorn;2007 4e kwartaal;235.0;0.0;19.0
7824;Totaal alle perioden bouwvergunning;Hellendoorn;2008 1e kwartaal;240.0;0.0;27.0
7825;Totaal alle perioden bouwvergunning;Hellendoorn;2008 2e kwartaal;239.0;0.0;27.0
7826;Totaal alle perioden bouwvergunning;Hellendoorn;2008 3e kwartaal;261.0;0.0;27.0
7827;Totaal alle perioden bouwvergunning;Hellendoorn;2008 4e kwartaal;207.0;0.0;27.0
7828;Totaal alle perioden bouwvergunning;Hellendoorn;2009 1e kwartaal;215.0;0.0;28.0
7829;Totaal alle perioden bouwvergunning;Hellendoorn;2009 2e kwartaal;322.0;0.0;28.0
7830;Totaal alle perioden bouwvergunning;Hellendoorn;2009 3e kwartaal;326.0;0.0;28.0
7831;Totaal alle perioden bouwvergunning;Hellendoorn;2009 4e kwartaal;361.0;0.0;66.0
7832;Totaal alle perioden bouwvergunning;Hellendoorn;2010 1e kwartaal;368.0;0.0;58.0
7833;Totaal alle perioden bouwvergunning;Hellendoorn;2010 2e kwartaal;356.0;0.0;91.0
7834;Totaal alle perioden bouwvergunning;Hellendoorn;2010 3e kwartaal;354.0;0.0;91.0
7835;Totaal alle perioden bouwvergunning;Hellendoorn;2010 4e kwartaal;363.0;0.0;94.0
7836;Totaal alle perioden bouwvergunning;Hellendoorn;2011 1e kwartaal;402.0;0.0;94.0
7837;Totaal alle perioden bouwvergunning;Hellendoorn;2011 2e kwartaal;399.0;0.0;103.0
7838;Totaal alle perioden bouwvergunning;Hellendoorn;2011 3e kwartaal;358.0;0.0;83.0
7839;Totaal alle perioden bouwvergunning;Hellendoorn;2011 4e kwartaal;235.0;0.0;83.0
7840;Totaal alle perioden bouwvergunning;Hellevoetsluis;2005 1e kwartaal;130.0;0.0;37.0
7841;Totaal alle perioden bouwvergunning;Hellevoetsluis;2005 2e kwartaal;37.0;0.0;37.0
7842;Totaal alle perioden bouwvergunning;Hellevoetsluis;2005 3e kwartaal;32.0;0.0;37.0
7843;Totaal alle perioden bouwvergunning;Hellevoetsluis;2005 4e kwartaal;32.0;0.0;37.0
7844;Totaal alle perioden bouwvergunning;Hellevoetsluis;2006 1e kwartaal;149.0;0.0;8.0
7845;Totaal alle perioden bouwvergunning;Hellevoetsluis;2006 2e kwartaal;352.0;0.0;8.0
7846;Totaal alle perioden bouwvergunning;Hellevoetsluis;2006 3e kwartaal;349.0;0.0;0.0
7847;Totaal alle perioden bouwvergunning;Hellevoetsluis;2006 4e kwartaal;514.0;0.0;0.0
7848;Totaal alle perioden bouwvergunning;Hellevoetsluis;2007 1e kwartaal;493.0;0.0;0.0
7849;Totaal alle perioden bouwvergunning;Hellevoetsluis;2007 2e kwartaal;468.0;0.0;0.0
7850;Totaal alle perioden bouwvergunning;Hellevoetsluis;2007 3e kwartaal;450.0;0.0;4.0
7851;Totaal alle perioden bouwvergunning;Hellevoetsluis;2007 4e kwartaal;414.0;0.0;4.0
7852;Totaal alle perioden bouwvergunning;Hellevoetsluis;2008 1e kwartaal;372.0;0.0;4.0
7853;Totaal alle perioden bouwvergunning;Hellevoetsluis;2008 2e kwartaal;333.0;0.0;4.0
7854;Totaal alle perioden bouwvergunning;Hellevoetsluis;2008 3e kwartaal;297.0;0.0;0.0
7855;Totaal alle perioden bouwvergunning;Hellevoetsluis;2008 4e kwartaal;236.0;0.0;0.0
7856;Totaal alle perioden bouwvergunning;Hellevoetsluis;2009 1e kwartaal;205.0;0.0;0.0
7857;Totaal alle perioden bouwvergunning;Hellevoetsluis;2009 2e kwartaal;38.0;0.0;0.0
7858;Totaal alle perioden bouwvergunning;Hellevoetsluis;2009 3e kwartaal;22.0;0.0;0.0
7859;Totaal alle perioden bouwvergunning;Hellevoetsluis;2009 4e kwartaal;94.0;0.0;0.0
7860;Totaal alle perioden bouwvergunning;Hellevoetsluis;2010 1e kwartaal;94.0;0.0;0.0
7861;Totaal alle perioden bouwvergunning;Hellevoetsluis;2010 2e kwartaal;95.0;0.0;0.0
7862;Totaal alle perioden bouwvergunning;Hellevoetsluis;2010 3e kwartaal;96.0;0.0;0.0
7863;Totaal alle perioden bouwvergunning;Hellevoetsluis;2010 4e kwartaal;98.0;0.0;0.0
7864;Totaal alle perioden bouwvergunning;Hellevoetsluis;2011 1e kwartaal;104.0;0.0;0.0
