ID;Gebieden;Leeftijdsgroepen;Geslacht;TotaleBevolking_1;NederduitschHervormden_2;WaalschHervormden_3;Remonstranten_4;ChristelijkGereformeerdenAfgesch_5;Doopsgezinden_6;EvangelischLutherschen_7;HersteldLutherschen_8;BehoorendeTotDeGereformeerdeKerken_9;RoomschKatholieken_10;OudRoomschen_11;NederlandscheIsraelieten_12;PortugeescheIsraelieten_13;OverigeKerkelijkeGezindten_14;GeenKerkelijkeGezindte_15;KerkelijkeGezindteOnbekend_16;Pagina_17
5667;Brunssum;50-59 jaar;Vrouwen;48;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;LI180
5668;Brunssum;60-69 jaar;Mannen;41;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;LI180
5669;Brunssum;60-69 jaar;Vrouwen;53;0;0;0;0;0;0;0;0;53;0;0;0;0;0;0;LI180
5670;Brunssum;70-79 jaar;Mannen;13;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;LI180
5671;Brunssum;70-79 jaar;Vrouwen;17;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;LI180
5672;Brunssum;80 jaar en ouder;Mannen;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;LI180
5673;Brunssum;80 jaar en ouder;Vrouwen;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;LI180
5674;Brunssum;Onbekende leeftijd;Mannen;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;LI180
5675;Brunssum;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI180
5676;Budel;Totaal alle leeftijden;Mannen;1446;29;0;0;0;0;0;0;0;1417;0;0;0;0;0;0;NB262
5677;Budel;Totaal alle leeftijden;Vrouwen;1354;21;0;0;0;0;0;0;0;1333;0;0;0;0;0;0;NB262
5678;Budel;0-9 jaar;Mannen;331;1;0;0;0;0;0;0;0;330;0;0;0;0;0;0;NB262
5679;Budel;0-9 jaar;Vrouwen;364;3;0;0;0;0;0;0;0;361;0;0;0;0;0;0;NB262
5680;Budel;10-19 jaar;Mannen;250;3;0;0;0;0;0;0;0;247;0;0;0;0;0;0;NB262
5681;Budel;10-19 jaar;Vrouwen;233;1;0;0;0;0;0;0;0;232;0;0;0;0;0;0;NB262
5682;Budel;20-29 jaar;Mannen;245;11;0;0;0;0;0;0;0;234;0;0;0;0;0;0;NB262
5683;Budel;20-29 jaar;Vrouwen;202;4;0;0;0;0;0;0;0;198;0;0;0;0;0;0;NB262
5684;Budel;30-39 jaar;Mannen;216;7;0;0;0;0;0;0;0;209;0;0;0;0;0;0;NB262
5685;Budel;30-39 jaar;Vrouwen;189;3;0;0;0;0;0;0;0;186;0;0;0;0;0;0;NB262
5686;Budel;40-49 jaar;Mannen;145;2;0;0;0;0;0;0;0;143;0;0;0;0;0;0;NB262
5687;Budel;40-49 jaar;Vrouwen;111;1;0;0;0;0;0;0;0;110;0;0;0;0;0;0;NB262
5688;Budel;50-59 jaar;Mannen;110;3;0;0;0;0;0;0;0;107;0;0;0;0;0;0;NB262
5689;Budel;50-59 jaar;Vrouwen;104;2;0;0;0;0;0;0;0;102;0;0;0;0;0;0;NB262
5690;Budel;60-69 jaar;Mannen;86;1;0;0;0;0;0;0;0;85;0;0;0;0;0;0;NB262
5691;Budel;60-69 jaar;Vrouwen;94;7;0;0;0;0;0;0;0;87;0;0;0;0;0;0;NB262
5692;Budel;70-79 jaar;Mannen;45;1;0;0;0;0;0;0;0;44;0;0;0;0;0;0;NB262
5693;Budel;70-79 jaar;Vrouwen;40;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;NB262
5694;Budel;80 jaar en ouder;Mannen;18;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;NB262
5695;Budel;80 jaar en ouder;Vrouwen;17;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;NB262
5696;Budel;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NB262
5697;Budel;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NB262
5698;Buggenum;Totaal alle leeftijden;Mannen;342;0;0;0;0;0;0;0;0;342;0;0;0;0;0;0;LI180
5699;Buggenum;Totaal alle leeftijden;Vrouwen;321;0;0;0;0;0;0;0;0;321;0;0;0;0;0;0;LI180
5700;Buggenum;0-9 jaar;Mannen;52;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;LI180
5701;Buggenum;0-9 jaar;Vrouwen;68;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;LI180
5702;Buggenum;10-19 jaar;Mannen;78;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;LI180
5703;Buggenum;10-19 jaar;Vrouwen;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;LI180
5704;Buggenum;20-29 jaar;Mannen;62;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;LI180
5705;Buggenum;20-29 jaar;Vrouwen;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;LI180
5706;Buggenum;30-39 jaar;Mannen;48;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;LI180
5707;Buggenum;30-39 jaar;Vrouwen;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;LI180
5708;Buggenum;40-49 jaar;Mannen;33;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;LI180
5709;Buggenum;40-49 jaar;Vrouwen;31;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;LI180
5710;Buggenum;50-59 jaar;Mannen;28;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;LI180
5711;Buggenum;50-59 jaar;Vrouwen;32;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;LI180
5712;Buggenum;60-69 jaar;Mannen;22;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;LI180
5713;Buggenum;60-69 jaar;Vrouwen;28;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;LI180
5714;Buggenum;70-79 jaar;Mannen;12;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;LI180
5715;Buggenum;70-79 jaar;Vrouwen;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;LI180
5716;Buggenum;80 jaar en ouder;Mannen;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;LI180
5717;Buggenum;80 jaar en ouder;Vrouwen;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;LI180
5718;Buggenum;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI180
5719;Buggenum;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI180
5720;Buiksloot;Totaal alle leeftijden;Mannen;565;363;0;1;33;7;20;7;28;86;0;1;0;1;18;0;NH228
5721;Buiksloot;Totaal alle leeftijden;Vrouwen;572;378;1;1;26;3;16;3;37;94;0;0;0;0;13;0;NH228
5722;Buiksloot;0-9 jaar;Mannen;122;79;0;0;1;0;2;0;11;26;0;1;0;0;2;0;NH228
5723;Buiksloot;0-9 jaar;Vrouwen;133;79;0;0;5;0;4;0;9;32;0;0;0;0;4;0;NH228
5724;Buiksloot;10-19 jaar;Mannen;114;68;0;0;9;3;4;2;8;16;0;0;0;0;4;0;NH228
5725;Buiksloot;10-19 jaar;Vrouwen;103;70;0;0;6;1;2;0;7;15;0;0;0;0;2;0;NH228
5726;Buiksloot;20-29 jaar;Mannen;98;63;0;1;6;0;4;3;4;13;0;0;0;0;4;0;NH228
5727;Buiksloot;20-29 jaar;Vrouwen;92;58;1;0;6;0;3;0;5;16;0;0;0;0;3;0;NH228
5728;Buiksloot;30-39 jaar;Mannen;68;40;0;0;5;1;2;1;0;15;0;0;0;0;4;0;NH228
5729;Buiksloot;30-39 jaar;Vrouwen;73;48;0;0;3;0;4;2;1;14;0;0;0;0;1;0;NH228
5730;Buiksloot;40-49 jaar;Mannen;58;41;0;0;5;0;2;0;2;6;0;0;0;0;2;0;NH228
5731;Buiksloot;40-49 jaar;Vrouwen;52;34;0;0;2;1;0;0;8;5;0;0;0;0;2;0;NH228
5732;Buiksloot;50-59 jaar;Mannen;41;29;0;0;2;3;3;0;2;2;0;0;0;0;0;0;NH228
5733;Buiksloot;50-59 jaar;Vrouwen;55;39;0;1;3;1;1;1;4;4;0;0;0;0;1;0;NH228
5734;Buiksloot;60-69 jaar;Mannen;41;26;0;0;3;0;2;1;1;5;0;0;0;1;2;0;NH228
5735;Buiksloot;60-69 jaar;Vrouwen;33;23;0;0;1;0;2;0;1;6;0;0;0;0;0;0;NH228
5736;Buiksloot;70-79 jaar;Mannen;20;14;0;0;2;0;1;0;0;3;0;0;0;0;0;0;NH228
5737;Buiksloot;70-79 jaar;Vrouwen;26;22;0;0;0;0;0;0;2;2;0;0;0;0;0;0;NH228
5738;Buiksloot;80 jaar en ouder;Mannen;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH228
5739;Buiksloot;80 jaar en ouder;Vrouwen;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH228
5740;Buiksloot;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH228
5741;Buiksloot;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH228
5742;Bunde;Totaal alle leeftijden;Mannen;465;6;0;0;0;0;0;0;0;458;0;0;0;0;1;0;LI180
5743;Bunde;Totaal alle leeftijden;Vrouwen;564;1;0;0;0;0;0;0;0;562;0;0;0;0;1;0;LI180
5744;Bunde;0-9 jaar;Mannen;112;0;0;0;0;0;0;0;0;112;0;0;0;0;0;0;LI180
5745;Bunde;0-9 jaar;Vrouwen;118;0;0;0;0;0;0;0;0;118;0;0;0;0;0;0;LI180
5746;Bunde;10-19 jaar;Mannen;111;1;0;0;0;0;0;0;0;110;0;0;0;0;0;0;LI180
5747;Bunde;10-19 jaar;Vrouwen;158;0;0;0;0;0;0;0;0;158;0;0;0;0;0;0;LI180
5748;Bunde;20-29 jaar;Mannen;74;2;0;0;0;0;0;0;0;72;0;0;0;0;0;0;LI180
5749;Bunde;20-29 jaar;Vrouwen;81;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;LI180
5750;Bunde;30-39 jaar;Mannen;56;1;0;0;0;0;0;0;0;55;0;0;0;0;0;0;LI180
5751;Bunde;30-39 jaar;Vrouwen;71;1;0;0;0;0;0;0;0;70;0;0;0;0;0;0;LI180
5752;Bunde;40-49 jaar;Mannen;40;1;0;0;0;0;0;0;0;39;0;0;0;0;0;0;LI180
5753;Bunde;40-49 jaar;Vrouwen;46;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;LI180
5754;Bunde;50-59 jaar;Mannen;27;1;0;0;0;0;0;0;0;26;0;0;0;0;0;0;LI180
5755;Bunde;50-59 jaar;Vrouwen;34;0;0;0;0;0;0;0;0;33;0;0;0;0;1;0;LI180
5756;Bunde;60-69 jaar;Mannen;25;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;LI180
5757;Bunde;60-69 jaar;Vrouwen;32;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;LI180
5758;Bunde;70-79 jaar;Mannen;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;LI180
5759;Bunde;70-79 jaar;Vrouwen;20;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;LI180
5760;Bunde;80 jaar en ouder;Mannen;11;0;0;0;0;0;0;0;0;10;0;0;0;0;1;0;LI180
5761;Bunde;80 jaar en ouder;Vrouwen;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;LI180
5762;Bunde;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI180
5763;Bunde;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI180
5764;Bunnik;Totaal alle leeftijden;Mannen;615;272;0;1;1;0;1;0;8;325;4;3;0;0;0;0;UT112
5765;Bunnik;Totaal alle leeftijden;Vrouwen;622;275;1;1;1;0;0;0;11;325;5;3;0;0;0;0;UT112
5766;Bunnik;0-9 jaar;Mannen;144;60;0;0;0;0;0;0;0;83;1;0;0;0;0;0;UT112
5767;Bunnik;0-9 jaar;Vrouwen;175;70;0;0;0;0;0;0;0;103;2;0;0;0;0;0;UT112
5768;Bunnik;10-19 jaar;Mannen;132;63;0;0;1;0;0;0;5;62;1;0;0;0;0;0;UT112
5769;Bunnik;10-19 jaar;Vrouwen;116;57;0;0;0;0;0;0;4;52;2;1;0;0;0;0;UT112
5770;Bunnik;20-29 jaar;Mannen;79;40;0;1;0;0;1;0;1;34;0;2;0;0;0;0;UT112
5771;Bunnik;20-29 jaar;Vrouwen;85;42;0;0;0;0;0;0;4;38;0;1;0;0;0;0;UT112
5772;Bunnik;30-39 jaar;Mannen;65;27;0;0;0;0;0;0;0;38;0;0;0;0;0;0;UT112
5773;Bunnik;30-39 jaar;Vrouwen;66;26;1;0;0;0;0;0;1;37;1;0;0;0;0;0;UT112
5774;Bunnik;40-49 jaar;Mannen;67;32;0;0;0;0;0;0;0;33;2;0;0;0;0;0;UT112
5775;Bunnik;40-49 jaar;Vrouwen;69;30;0;0;1;0;0;0;1;37;0;0;0;0;0;0;UT112
5776;Bunnik;50-59 jaar;Mannen;67;27;0;0;0;0;0;0;2;38;0;0;0;0;0;0;UT112
5777;Bunnik;50-59 jaar;Vrouwen;59;28;0;1;0;0;0;0;1;29;0;0;0;0;0;0;UT112
5778;Bunnik;60-69 jaar;Mannen;43;16;0;0;0;0;0;0;0;26;0;1;0;0;0;0;UT112
5779;Bunnik;60-69 jaar;Vrouwen;29;11;0;0;0;0;0;0;0;17;0;1;0;0;0;0;UT112
5780;Bunnik;70-79 jaar;Mannen;15;7;0;0;0;0;0;0;0;8;0;0;0;0;0;0;UT112
5781;Bunnik;70-79 jaar;Vrouwen;16;7;0;0;0;0;0;0;0;9;0;0;0;0;0;0;UT112
5782;Bunnik;80 jaar en ouder;Mannen;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;UT112
5783;Bunnik;80 jaar en ouder;Vrouwen;7;4;0;0;0;0;0;0;0;3;0;0;0;0;0;0;UT112
5784;Bunnik;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UT112
5785;Bunnik;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UT112
5786;Bunschoten;Totaal alle leeftijden;Mannen;1446;90;0;0;85;0;0;0;1251;3;0;0;0;0;17;0;UT112
5787;Bunschoten;Totaal alle leeftijden;Vrouwen;1395;97;0;0;63;0;0;0;1221;1;0;0;0;0;13;0;UT112
5788;Bunschoten;0-9 jaar;Mannen;393;25;0;0;24;0;0;0;339;0;0;0;0;0;5;0;UT112
5789;Bunschoten;0-9 jaar;Vrouwen;371;27;0;0;14;0;0;0;325;0;0;0;0;0;5;0;UT112
5790;Bunschoten;10-19 jaar;Mannen;257;10;0;0;11;0;0;0;232;0;0;0;0;0;4;0;UT112
5791;Bunschoten;10-19 jaar;Vrouwen;287;23;0;0;18;0;0;0;244;0;0;0;0;0;2;0;UT112
5792;Bunschoten;20-29 jaar;Mannen;235;12;0;0;9;0;0;0;212;0;0;0;0;0;2;0;UT112
5793;Bunschoten;20-29 jaar;Vrouwen;230;12;0;0;9;0;0;0;208;0;0;0;0;0;1;0;UT112
5794;Bunschoten;30-39 jaar;Mannen;172;17;0;0;12;0;0;0;140;2;0;0;0;0;1;0;UT112
5795;Bunschoten;30-39 jaar;Vrouwen;156;11;0;0;8;0;0;0;135;1;0;0;0;0;1;0;UT112
5796;Bunschoten;40-49 jaar;Mannen;125;7;0;0;10;0;0;0;105;0;0;0;0;0;3;0;UT112
5797;Bunschoten;40-49 jaar;Vrouwen;149;9;0;0;4;0;0;0;134;0;0;0;0;0;2;0;UT112
5798;Bunschoten;50-59 jaar;Mannen;110;4;0;0;7;0;0;0;99;0;0;0;0;0;0;0;UT112
5799;Bunschoten;50-59 jaar;Vrouwen;100;2;0;0;5;0;0;0;92;0;0;0;0;0;1;0;UT112
5800;Bunschoten;60-69 jaar;Mannen;99;8;0;0;3;0;0;0;86;1;0;0;0;0;1;0;UT112
5801;Bunschoten;60-69 jaar;Vrouwen;68;6;0;0;3;0;0;0;59;0;0;0;0;0;0;0;UT112
5802;Bunschoten;70-79 jaar;Mannen;43;6;0;0;7;0;0;0;29;0;0;0;0;0;1;0;UT112
5803;Bunschoten;70-79 jaar;Vrouwen;22;4;0;0;2;0;0;0;16;0;0;0;0;0;0;0;UT112
5804;Bunschoten;80 jaar en ouder;Mannen;12;1;0;0;2;0;0;0;9;0;0;0;0;0;0;0;UT112
5805;Bunschoten;80 jaar en ouder;Vrouwen;12;3;0;0;0;0;0;0;8;0;0;0;0;0;1;0;UT112
5806;Bunschoten;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UT112
5807;Bunschoten;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UT112
5808;Buren;Totaal alle leeftijden;Mannen;980;883;0;1;4;0;0;1;0;83;0;5;0;3;0;0;GE258
5809;Buren;Totaal alle leeftijden;Vrouwen;916;833;0;1;3;2;0;1;0;67;0;4;0;4;1;0;GE258
5810;Buren;0-9 jaar;Mannen;242;223;0;1;0;0;0;1;0;15;0;0;0;2;0;0;GE258
5811;Buren;0-9 jaar;Vrouwen;218;203;0;0;1;0;0;0;0;13;0;0;0;1;0;0;GE258
5812;Buren;10-19 jaar;Mannen;170;150;0;0;3;0;0;0;0;15;0;2;0;0;0;0;GE258
5813;Buren;10-19 jaar;Vrouwen;171;160;0;0;0;1;0;0;0;9;0;0;0;0;1;0;GE258
5814;Buren;20-29 jaar;Mannen;144;130;0;0;0;0;0;0;0;12;0;2;0;0;0;0;GE258
5815;Buren;20-29 jaar;Vrouwen;145;135;0;0;0;0;0;0;0;9;0;0;0;1;0;0;GE258
5816;Buren;30-39 jaar;Mannen;120;110;0;0;0;0;0;0;0;9;0;0;0;1;0;0;GE258
5817;Buren;30-39 jaar;Vrouwen;107;93;0;1;1;0;0;1;0;9;0;1;0;1;0;0;GE258
5818;Buren;40-49 jaar;Mannen;92;80;0;0;0;0;0;0;0;11;0;1;0;0;0;0;GE258
5819;Buren;40-49 jaar;Vrouwen;87;73;0;0;1;0;0;0;0;11;0;2;0;0;0;0;GE258
5820;Buren;50-59 jaar;Mannen;80;73;0;0;1;0;0;0;0;6;0;0;0;0;0;0;GE258
5821;Buren;50-59 jaar;Vrouwen;73;64;0;0;0;1;0;0;0;7;0;1;0;0;0;0;GE258
5822;Buren;60-69 jaar;Mannen;90;82;0;0;0;0;0;0;0;8;0;0;0;0;0;0;GE258
5823;Buren;60-69 jaar;Vrouwen;72;66;0;0;0;0;0;0;0;5;0;0;0;1;0;0;GE258
5824;Buren;70-79 jaar;Mannen;31;26;0;0;0;0;0;0;0;5;0;0;0;0;0;0;GE258
5825;Buren;70-79 jaar;Vrouwen;33;29;0;0;0;0;0;0;0;4;0;0;0;0;0;0;GE258
5826;Buren;80 jaar en ouder;Mannen;11;9;0;0;0;0;0;0;0;2;0;0;0;0;0;0;GE258
5827;Buren;80 jaar en ouder;Vrouwen;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE258
5828;Buren;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE258
5829;Buren;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE258
5830;Burgh;Totaal alle leeftijden;Mannen;305;287;0;0;0;0;0;0;15;3;0;0;0;0;0;0;ZE126
5831;Burgh;Totaal alle leeftijden;Vrouwen;298;282;0;1;1;0;0;0;14;0;0;0;0;0;0;0;ZE126
5832;Burgh;0-9 jaar;Mannen;66;61;0;0;0;0;0;0;5;0;0;0;0;0;0;0;ZE126
5833;Burgh;0-9 jaar;Vrouwen;79;73;0;0;0;0;0;0;6;0;0;0;0;0;0;0;ZE126
5834;Burgh;10-19 jaar;Mannen;69;67;0;0;0;0;0;0;2;0;0;0;0;0;0;0;ZE126
5835;Burgh;10-19 jaar;Vrouwen;56;54;0;0;0;0;0;0;2;0;0;0;0;0;0;0;ZE126
5836;Burgh;20-29 jaar;Mannen;43;38;0;0;0;0;0;0;3;2;0;0;0;0;0;0;ZE126
5837;Burgh;20-29 jaar;Vrouwen;45;42;0;0;0;0;0;0;3;0;0;0;0;0;0;0;ZE126
5838;Burgh;30-39 jaar;Mannen;39;37;0;0;0;0;0;0;2;0;0;0;0;0;0;0;ZE126
5839;Burgh;30-39 jaar;Vrouwen;41;38;0;0;1;0;0;0;2;0;0;0;0;0;0;0;ZE126
5840;Burgh;40-49 jaar;Mannen;33;31;0;0;0;0;0;0;2;0;0;0;0;0;0;0;ZE126
5841;Burgh;40-49 jaar;Vrouwen;21;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;ZE126
5842;Burgh;50-59 jaar;Mannen;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE126
5843;Burgh;50-59 jaar;Vrouwen;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE126
5844;Burgh;60-69 jaar;Mannen;17;16;0;0;0;0;0;0;0;1;0;0;0;0;0;0;ZE126
5845;Burgh;60-69 jaar;Vrouwen;20;19;0;0;0;0;0;0;1;0;0;0;0;0;0;0;ZE126
5846;Burgh;70-79 jaar;Mannen;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE126
5847;Burgh;70-79 jaar;Vrouwen;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE126
5848;Burgh;80 jaar en ouder;Mannen;4;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;ZE126
5849;Burgh;80 jaar en ouder;Vrouwen;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE126
5850;Burgh;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE126
5851;Burgh;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE126
5852;Bussum;Totaal alle leeftijden;Mannen;3234;1152;30;16;17;31;71;21;158;1606;0;7;0;3;122;0;NH230
5853;Bussum;Totaal alle leeftijden;Vrouwen;3803;1392;34;44;21;64;104;31;193;1786;3;13;0;6;112;0;NH230
5854;Bussum;0-9 jaar;Mannen;971;330;5;1;10;6;15;6;57;496;0;2;0;0;43;0;NH230
5855;Bussum;0-9 jaar;Vrouwen;929;306;4;1;6;4;20;4;45;495;0;3;0;0;41;0;NH230
5856;Bussum;10-19 jaar;Mannen;595;213;7;1;1;9;9;0;23;300;0;1;0;1;30;0;NH230
5857;Bussum;10-19 jaar;Vrouwen;712;254;12;5;7;9;14;2;47;334;0;1;0;1;26;0;NH230
5858;Bussum;20-29 jaar;Mannen;494;193;2;3;1;5;9;1;29;236;0;0;0;0;15;0;NH230
5859;Bussum;20-29 jaar;Vrouwen;801;321;4;18;5;25;24;2;33;341;2;4;0;1;21;0;NH230
5860;Bussum;30-39 jaar;Mannen;481;180;5;8;4;4;15;6;21;215;0;2;0;0;21;0;NH230
5861;Bussum;30-39 jaar;Vrouwen;555;226;3;10;2;12;20;8;26;226;1;3;0;2;16;0;NH230
5862;Bussum;40-49 jaar;Mannen;325;116;3;1;1;3;14;3;19;155;0;2;0;0;8;0;NH230
5863;Bussum;40-49 jaar;Vrouwen;366;130;3;6;0;9;13;4;25;170;0;1;0;1;4;0;NH230
5864;Bussum;50-59 jaar;Mannen;193;66;4;0;0;2;4;2;6;105;0;0;0;1;3;0;NH230
5865;Bussum;50-59 jaar;Vrouwen;207;66;5;0;0;1;4;6;9;112;0;0;0;1;3;0;NH230
5866;Bussum;60-69 jaar;Mannen;107;40;2;0;0;1;3;1;2;57;0;0;0;0;1;0;NH230
5867;Bussum;60-69 jaar;Vrouwen;137;51;2;4;1;2;6;3;5;63;0;0;0;0;0;0;NH230
5868;Bussum;70-79 jaar;Mannen;63;13;2;2;0;1;2;2;1;39;0;0;0;1;0;0;NH230
5869;Bussum;70-79 jaar;Vrouwen;82;35;1;0;0;1;2;1;2;38;0;1;0;0;1;0;NH230
5870;Bussum;80 jaar en ouder;Mannen;5;1;0;0;0;0;0;0;0;3;0;0;0;0;1;0;NH230
5871;Bussum;80 jaar en ouder;Vrouwen;14;3;0;0;0;1;1;1;1;7;0;0;0;0;0;0;NH230
5872;Bussum;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH230
5873;Bussum;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NH230
5874;Buurmalsen;Totaal alle leeftijden;Mannen;1011;820;0;1;27;0;0;1;58;71;4;0;0;20;9;0;GE258
5875;Buurmalsen;Totaal alle leeftijden;Vrouwen;881;714;0;0;23;2;0;0;51;62;3;0;0;20;6;0;GE258
5876;Buurmalsen;0-9 jaar;Mannen;222;184;0;0;9;0;0;0;8;13;0;0;0;6;2;0;GE258
5877;Buurmalsen;0-9 jaar;Vrouwen;218;179;0;0;5;1;0;0;11;17;0;0;0;4;1;0;GE258
5878;Buurmalsen;10-19 jaar;Mannen;178;144;0;0;6;0;0;0;12;9;3;0;0;4;0;0;GE258
5879;Buurmalsen;10-19 jaar;Vrouwen;178;145;0;0;6;1;0;0;10;12;1;0;0;2;1;0;GE258
5880;Buurmalsen;20-29 jaar;Mannen;199;163;0;0;2;0;0;1;9;20;0;0;0;4;0;0;GE258
5881;Buurmalsen;20-29 jaar;Vrouwen;136;105;0;0;2;0;0;0;11;9;1;0;0;7;1;0;GE258
5882;Buurmalsen;30-39 jaar;Mannen;126;104;0;0;2;0;0;0;8;10;0;0;0;1;1;0;GE258
5883;Buurmalsen;30-39 jaar;Vrouwen;105;86;0;0;6;0;0;0;3;8;0;0;0;1;1;0;GE258
5884;Buurmalsen;40-49 jaar;Mannen;92;67;0;0;6;0;0;0;10;5;0;0;0;1;3;0;GE258
5885;Buurmalsen;40-49 jaar;Vrouwen;81;68;0;0;0;0;0;0;7;4;1;0;0;1;0;0;GE258
5886;Buurmalsen;50-59 jaar;Mannen;82;69;0;0;0;0;0;0;1;7;1;0;0;2;2;0;GE258
5887;Buurmalsen;50-59 jaar;Vrouwen;64;53;0;0;1;0;0;0;1;6;0;0;0;2;1;0;GE258
5888;Buurmalsen;60-69 jaar;Mannen;66;56;0;1;1;0;0;0;6;1;0;0;0;1;0;0;GE258
5889;Buurmalsen;60-69 jaar;Vrouwen;62;52;0;0;1;0;0;0;4;3;0;0;0;1;1;0;GE258
5890;Buurmalsen;70-79 jaar;Mannen;41;29;0;0;1;0;0;0;3;6;0;0;0;1;1;0;GE258
5891;Buurmalsen;70-79 jaar;Vrouwen;27;20;0;0;2;0;0;0;3;1;0;0;0;1;0;0;GE258
5892;Buurmalsen;80 jaar en ouder;Mannen;5;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;GE258
5893;Buurmalsen;80 jaar en ouder;Vrouwen;10;6;0;0;0;0;0;0;1;2;0;0;0;1;0;0;GE258
5894;Buurmalsen;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE258
5895;Buurmalsen;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE258
