ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;AantalHHBehorendeTotDoelpopulatie_2;AantalHuishoudensMetEenLaagInkomen_3;AantalHHOnderOfRondHetSocMin_4
2363;Helmond;Paar met kinderen;10.7;10.3;6.0;4.0
2364;Helmond;Eenoudergezin;2.0;1.8;29.0;30.0
2365;'s-Hertogenbosch;Totaal particulier huishouden;56.8;54.4;10.0;9.0
2366;'s-Hertogenbosch;Eenpersoonshuishoudens;19.6;18.5;14.0;14.0
2367;'s-Hertogenbosch;Paar zonder kinderen;16.3;15.8;4.0;5.0
2368;'s-Hertogenbosch;Paar met kinderen;15.7;15.1;6.0;4.0
2369;'s-Hertogenbosch;Eenoudergezin;3.4;3.2;27.0;27.0
2370;Heusden;Totaal particulier huishouden;16.1;15.6;5.0;5.0
2371;Heusden;Eenpersoonshuishoudens;3.3;3.2;7.0;8.0
2372;Heusden;Paar zonder kinderen;5.1;4.9;3.0;3.0
2373;Heusden;Paar met kinderen;6.4;6.3;5.0;3.0
2374;Heusden;Eenoudergezin;0.8;0.7;18.0;17.0
2375;Hilvarenbeek;Totaal particulier huishouden;5.4;5.3;5.0;5.0
2376;Hilvarenbeek;Eenpersoonshuishoudens;1.1;1.1;8.0;8.0
2377;Hilvarenbeek;Paar zonder kinderen;1.7;1.7;;
2378;Hilvarenbeek;Paar met kinderen;2.3;2.2;3.0;
2379;Hilvarenbeek;Eenoudergezin;0.2;0.2;;
2380;Lith;Totaal particulier huishouden;2.3;2.3;8.0;7.0
2381;Lith;Eenpersoonshuishoudens;0.4;0.4;;
2382;Lith;Paar zonder kinderen;0.7;0.7;;
2383;Lith;Paar met kinderen;1.1;1.1;8.0;7.0
2384;Lith;Eenoudergezin;0.1;0.1;;0.0
2385;Loon op Zand;Totaal particulier huishouden;8.8;8.5;5.0;5.0
2386;Loon op Zand;Eenpersoonshuishoudens;1.8;1.7;9.0;9.0
2387;Loon op Zand;Paar zonder kinderen;2.9;2.8;3.0;4.0
2388;Loon op Zand;Paar met kinderen;3.3;3.3;3.0;
2389;Loon op Zand;Eenoudergezin;0.5;0.5;;
2390;Mierlo;Totaal particulier huishouden;3.9;3.8;6.0;5.0
2391;Mierlo;Eenpersoonshuishoudens;0.8;0.8;13.0;12.0
2392;Mierlo;Paar zonder kinderen;1.3;1.3;;
2393;Mierlo;Paar met kinderen;1.5;1.5;;
2394;Mierlo;Eenoudergezin;0.2;0.2;;
2395;Mill en Sint Hubert;Totaal particulier huishouden;4.1;4.0;6.0;4.0
2396;Mill en Sint Hubert;Eenpersoonshuishoudens;0.8;0.8;10.0;10.0
2397;Mill en Sint Hubert;Paar zonder kinderen;1.3;1.3;;
2398;Mill en Sint Hubert;Paar met kinderen;1.7;1.6;5.0;
2399;Mill en Sint Hubert;Eenoudergezin;0.2;0.2;;
2400;Nuenen c.a.;Totaal particulier huishouden;9.0;8.8;4.0;4.0
2401;Nuenen c.a.;Eenpersoonshuishoudens;1.8;1.7;8.0;8.0
2402;Nuenen c.a.;Paar zonder kinderen;3.2;3.1;;
2403;Nuenen c.a.;Paar met kinderen;3.4;3.4;2.0;
2404;Nuenen c.a.;Eenoudergezin;0.5;0.4;;18.0
2405;Oirschot;Totaal particulier huishouden;6.5;6.4;4.0;4.0
2406;Oirschot;Eenpersoonshuishoudens;1.4;1.3;9.0;9.0
2407;Oirschot;Paar zonder kinderen;2.0;1.9;;
2408;Oirschot;Paar met kinderen;2.7;2.6;4.0;3.0
2409;Oirschot;Eenoudergezin;0.3;0.3;;
2410;Oisterwijk;Totaal particulier huishouden;9.9;9.5;6.0;5.0
2411;Oisterwijk;Eenpersoonshuishoudens;2.4;2.3;11.0;10.0
2412;Oisterwijk;Paar zonder kinderen;3.2;3.1;4.0;5.0
2413;Oisterwijk;Paar met kinderen;3.6;3.5;3.0;2.0
2414;Oisterwijk;Eenoudergezin;0.4;0.4;;
2415;Oosterhout;Totaal particulier huishouden;21.6;21.0;6.0;6.0
2416;Oosterhout;Eenpersoonshuishoudens;5.5;5.3;10.0;10.0
2417;Oosterhout;Paar zonder kinderen;7.4;7.2;3.0;3.0
2418;Oosterhout;Paar met kinderen;7.0;6.9;4.0;2.0
2419;Oosterhout;Eenoudergezin;1.1;1.0;18.0;18.0
2420;Oss;Totaal particulier huishouden;27.1;26.2;8.0;7.0
2421;Oss;Eenpersoonshuishoudens;7.2;7.0;11.0;11.0
2422;Oss;Paar zonder kinderen;8.6;8.4;4.0;4.0
2423;Oss;Paar met kinderen;8.9;8.6;6.0;4.0
2424;Oss;Eenoudergezin;1.5;1.4;26.0;25.0
2425;Ravenstein;Totaal particulier huishouden;3.1;3.0;5.0;5.0
2426;Ravenstein;Eenpersoonshuishoudens;0.6;0.6;12.0;12.0
2427;Ravenstein;Paar zonder kinderen;0.9;0.9;;
2428;Ravenstein;Paar met kinderen;1.3;1.2;;
2429;Ravenstein;Eenoudergezin;0.1;0.1;;
2430;Rucphen;Totaal particulier huishouden;8.9;8.6;6.0;6.0
2431;Rucphen;Eenpersoonshuishoudens;1.6;1.6;15.0;14.0
2432;Rucphen;Paar zonder kinderen;3.1;3.0;5.0;5.0
2433;Rucphen;Paar met kinderen;3.2;3.1;4.0;3.0
2434;Rucphen;Eenoudergezin;0.4;0.4;;
2435;Schijndel;Totaal particulier huishouden;8.9;8.7;7.0;6.0
2436;Schijndel;Eenpersoonshuishoudens;2.0;1.9;10.0;10.0
2437;Schijndel;Paar zonder kinderen;2.8;2.7;3.0;4.0
2438;Schijndel;Paar met kinderen;3.4;3.3;5.0;3.0
2439;Schijndel;Eenoudergezin;0.5;0.5;26.0;26.0
2440;Sint-Michielsgestel;Totaal particulier huishouden;10.4;10.1;5.0;4.0
2441;Sint-Michielsgestel;Eenpersoonshuishoudens;2.2;2.1;11.0;11.0
2442;Sint-Michielsgestel;Paar zonder kinderen;3.4;3.4;;2.0
2443;Sint-Michielsgestel;Paar met kinderen;4.0;3.9;3.0;
2444;Sint-Michielsgestel;Eenoudergezin;0.4;0.4;;
2445;Sint-Oedenrode;Totaal particulier huishouden;6.4;6.2;5.0;5.0
2446;Sint-Oedenrode;Eenpersoonshuishoudens;1.3;1.3;10.0;10.0
2447;Sint-Oedenrode;Paar zonder kinderen;2.1;2.1;;
2448;Sint-Oedenrode;Paar met kinderen;2.4;2.4;4.0;3.0
2449;Sint-Oedenrode;Eenoudergezin;0.2;0.2;;
2450;Someren;Totaal particulier huishouden;6.7;6.5;6.0;5.0
2451;Someren;Eenpersoonshuishoudens;1.4;1.3;9.0;8.0
2452;Someren;Paar zonder kinderen;2.0;2.0;;4.0
2453;Someren;Paar met kinderen;2.8;2.8;4.0;3.0
2454;Someren;Eenoudergezin;0.3;0.2;;
2455;Son en Breugel;Totaal particulier huishouden;5.9;5.7;5.0;5.0
2456;Son en Breugel;Eenpersoonshuishoudens;1.3;1.2;;7.0
2457;Son en Breugel;Paar zonder kinderen;2.2;2.1;4.0;4.0
2458;Son en Breugel;Paar met kinderen;2.0;1.9;5.0;
2459;Son en Breugel;Eenoudergezin;0.3;0.3;;
2460;Steenbergen;Totaal particulier huishouden;9.3;9.1;6.0;5.0
2461;Steenbergen;Eenpersoonshuishoudens;2.1;2.0;8.0;8.0
2462;Steenbergen;Paar zonder kinderen;3.3;3.3;3.0;3.0
2463;Steenbergen;Paar met kinderen;3.2;3.2;4.0;3.0
2464;Steenbergen;Eenoudergezin;0.4;0.4;18.0;18.0
2465;Waterland;Totaal particulier huishouden;6.8;6.7;4.0;4.0
2466;Waterland;Eenpersoonshuishoudens;1.7;1.7;9.0;9.0
2467;Waterland;Paar zonder kinderen;2.3;2.2;;
2468;Waterland;Paar met kinderen;2.5;2.4;;
2469;Waterland;Eenoudergezin;0.3;0.3;;
2470;Tilburg;Totaal particulier huishouden;82.1;78.5;10.0;9.0
2471;Tilburg;Eenpersoonshuishoudens;26.9;25.4;15.0;14.0
2472;Tilburg;Paar zonder kinderen;24.8;24.0;5.0;5.0
2473;Tilburg;Paar met kinderen;22.5;21.7;6.0;4.0
2474;Tilburg;Eenoudergezin;5.4;5.1;30.0;28.0
2475;Uden;Totaal particulier huishouden;16.1;15.5;7.0;6.0
2476;Uden;Eenpersoonshuishoudens;4.3;4.1;12.0;11.0
2477;Uden;Paar zonder kinderen;5.2;5.1;3.0;3.0
2478;Uden;Paar met kinderen;5.3;5.1;4.0;3.0
2479;Uden;Eenoudergezin;0.8;0.7;20.0;19.0
2480;Valkenswaard;Totaal particulier huishouden;13.0;12.5;6.0;6.0
2481;Valkenswaard;Eenpersoonshuishoudens;3.5;3.3;11.0;10.0
2482;Valkenswaard;Paar zonder kinderen;4.5;4.4;3.0;4.0
2483;Valkenswaard;Paar met kinderen;4.1;4.0;4.0;2.0
2484;Valkenswaard;Eenoudergezin;0.6;0.6;19.0;14.0
2485;Veghel;Totaal particulier huishouden;13.5;13.1;5.0;5.0
2486;Veghel;Eenpersoonshuishoudens;3.0;2.9;8.0;9.0
2487;Veghel;Paar zonder kinderen;4.1;4.1;3.0;3.0
2488;Veghel;Paar met kinderen;5.3;5.2;4.0;2.0
2489;Veghel;Eenoudergezin;0.6;0.5;13.0;14.0
2490;Veldhoven;Totaal particulier huishouden;17.0;16.5;7.0;6.0
2491;Veldhoven;Eenpersoonshuishoudens;4.3;4.1;13.0;10.0
2492;Veldhoven;Paar zonder kinderen;5.7;5.6;3.0;3.0
2493;Veldhoven;Paar met kinderen;5.8;5.6;3.0;2.0
2494;Veldhoven;Eenoudergezin;0.8;0.7;25.0;25.0
2495;Vught;Totaal particulier huishouden;10.3;10.0;6.0;6.0
2496;Vught;Eenpersoonshuishoudens;3.2;3.1;10.0;11.0
2497;Vught;Paar zonder kinderen;3.1;3.0;;
2498;Vught;Paar met kinderen;3.2;3.2;4.0;3.0
2499;Vught;Eenoudergezin;0.5;0.5;16.0;17.0
2500;Waalre;Totaal particulier huishouden;6.6;6.4;6.0;5.0
2501;Waalre;Eenpersoonshuishoudens;1.7;1.6;11.0;10.0
2502;Waalre;Paar zonder kinderen;2.4;2.3;;
2503;Waalre;Paar met kinderen;2.1;2.1;3.0;
2504;Waalre;Eenoudergezin;0.3;0.3;;26.0
2505;Waalwijk;Totaal particulier huishouden;18.1;17.4;7.0;6.0
2506;Waalwijk;Eenpersoonshuishoudens;4.4;4.2;12.0;11.0
2507;Waalwijk;Paar zonder kinderen;5.9;5.7;3.0;3.0
2508;Waalwijk;Paar met kinderen;6.2;6.1;5.0;3.0
2509;Waalwijk;Eenoudergezin;1.0;1.0;23.0;23.0
2510;Werkendam;Totaal particulier huishouden;9.4;9.2;4.0;4.0
2511;Werkendam;Eenpersoonshuishoudens;1.8;1.7;6.0;7.0
2512;Werkendam;Paar zonder kinderen;3.0;3.0;3.0;3.0
2513;Werkendam;Paar met kinderen;4.0;3.9;4.0;2.0
2514;Werkendam;Eenoudergezin;0.4;0.3;;
2515;Woensdrecht;Totaal particulier huishouden;9.0;8.4;7.0;6.0
2516;Woensdrecht;Eenpersoonshuishoudens;2.3;2.2;12.0;13.0
2517;Woensdrecht;Paar zonder kinderen;3.2;3.0;3.0;4.0
2518;Woensdrecht;Paar met kinderen;2.8;2.6;4.0;
2519;Woensdrecht;Eenoudergezin;0.4;0.4;;
2520;Woudrichem;Totaal particulier huishouden;5.2;5.1;5.0;5.0
2521;Woudrichem;Eenpersoonshuishoudens;1.1;1.0;13.0;10.0
2522;Woudrichem;Paar zonder kinderen;1.6;1.6;;
2523;Woudrichem;Paar met kinderen;2.2;2.2;;
2524;Woudrichem;Eenoudergezin;0.2;0.2;;
2525;Zundert;Totaal particulier huishouden;7.7;7.6;7.0;6.0
2526;Zundert;Eenpersoonshuishoudens;1.7;1.6;17.0;14.0
2527;Zundert;Paar zonder kinderen;2.6;2.6;3.0;3.0
2528;Zundert;Paar met kinderen;2.9;2.9;5.0;4.0
2529;Zundert;Eenoudergezin;0.3;0.3;;
2530;Wormerland;Totaal particulier huishouden;6.2;6.0;5.0;5.0
2531;Wormerland;Eenpersoonshuishoudens;1.5;1.5;8.0;8.0
2532;Wormerland;Paar zonder kinderen;2.1;2.1;;
2533;Wormerland;Paar met kinderen;2.2;2.1;3.0;
2534;Wormerland;Eenoudergezin;0.3;0.3;;
2535;Onderbanken;Totaal particulier huishouden;3.3;3.2;8.0;7.0
2536;Onderbanken;Eenpersoonshuishoudens;0.7;0.7;15.0;14.0
2537;Onderbanken;Paar zonder kinderen;1.2;1.1;;
2538;Onderbanken;Paar met kinderen;1.2;1.1;6.0;
2539;Onderbanken;Eenoudergezin;0.2;0.1;;
2540;Landgraaf;Totaal particulier huishouden;16.8;15.8;10.0;9.0
2541;Landgraaf;Eenpersoonshuishoudens;4.3;4.1;18.0;18.0
2542;Landgraaf;Paar zonder kinderen;5.6;5.4;5.0;5.0
2543;Landgraaf;Paar met kinderen;5.3;4.9;5.0;4.0
2544;Landgraaf;Eenoudergezin;1.0;1.0;22.0;21.0
2545;Arcen en Velden;Totaal particulier huishouden;3.4;3.2;5.0;4.0
2546;Arcen en Velden;Eenpersoonshuishoudens;0.6;0.6;;
2547;Arcen en Velden;Paar zonder kinderen;1.2;1.1;;
2548;Arcen en Velden;Paar met kinderen;1.3;1.3;;
2549;Arcen en Velden;Eenoudergezin;0.1;0.1;;
2550;Beek;Totaal particulier huishouden;7.0;6.8;6.0;6.0
2551;Beek;Eenpersoonshuishoudens;1.7;1.6;10.0;12.0
2552;Beek;Paar zonder kinderen;2.4;2.4;;
2553;Beek;Paar met kinderen;2.3;2.2;4.0;
2554;Beek;Eenoudergezin;0.3;0.3;;
2555;Beesel;Totaal particulier huishouden;5.2;5.0;6.0;5.0
2556;Beesel;Eenpersoonshuishoudens;1.1;1.0;10.0;10.0
2557;Beesel;Paar zonder kinderen;1.8;1.7;;4.0
2558;Beesel;Paar met kinderen;2.0;1.9;5.0;
2559;Beesel;Eenoudergezin;0.2;0.2;;
2560;Bergen;Totaal particulier huishouden;5.1;4.8;6.0;6.0
2561;Bergen;Eenpersoonshuishoudens;1.1;1.0;10.0;12.0
2562;Bergen;Paar zonder kinderen;1.6;1.5;;5.0
2563;Bergen;Paar met kinderen;2.0;1.9;5.0;
2564;Bergen;Eenoudergezin;0.3;0.2;;
2565;Brunssum;Totaal particulier huishouden;13.2;12.6;11.0;11.0
2566;Brunssum;Eenpersoonshuishoudens;4.1;3.9;17.0;17.0
2567;Brunssum;Paar zonder kinderen;4.0;3.9;6.0;6.0
2568;Brunssum;Paar met kinderen;3.8;3.6;7.0;4.0
2569;Brunssum;Eenoudergezin;0.8;0.8;28.0;33.0
2570;Echt;Totaal particulier huishouden;7.9;7.6;8.0;8.0
2571;Echt;Eenpersoonshuishoudens;2.1;2.0;13.0;13.0
2572;Echt;Paar zonder kinderen;2.5;2.5;4.0;5.0
2573;Echt;Paar met kinderen;2.6;2.5;5.0;
2574;Echt;Eenoudergezin;0.4;0.4;34.0;34.0
2575;Eijsden;Totaal particulier huishouden;4.5;4.3;5.0;5.0
2576;Eijsden;Eenpersoonshuishoudens;0.9;0.9;12.0;12.0
2577;Eijsden;Paar zonder kinderen;1.5;1.4;;
2578;Eijsden;Paar met kinderen;1.8;1.7;;
2579;Eijsden;Eenoudergezin;0.2;0.2;;
2580;Gennep;Totaal particulier huishouden;6.3;6.1;6.0;6.0
2581;Gennep;Eenpersoonshuishoudens;1.6;1.5;12.0;12.0
2582;Gennep;Paar zonder kinderen;2.0;2.0;;
2583;Gennep;Paar met kinderen;2.2;2.1;4.0;
2584;Gennep;Eenoudergezin;0.3;0.3;;
2585;Haelen;Totaal particulier huishouden;3.9;3.8;5.0;5.0
2586;Haelen;Eenpersoonshuishoudens;0.9;0.8;;9.0
2587;Haelen;Paar zonder kinderen;1.4;1.3;;
2588;Haelen;Paar met kinderen;1.4;1.3;;
2589;Haelen;Eenoudergezin;0.2;0.2;;
2590;Heerlen;Totaal particulier huishouden;43.7;40.9;14.0;13.0
2591;Heerlen;Eenpersoonshuishoudens;16.3;15.2;19.0;19.0
2592;Heerlen;Paar zonder kinderen;12.9;12.3;6.0;6.0
2593;Heerlen;Paar met kinderen;10.3;9.6;10.0;7.0
2594;Heerlen;Eenoudergezin;3.0;2.8;34.0;34.0
2595;Helden;Totaal particulier huishouden;7.1;6.9;7.0;6.0
2596;Helden;Eenpersoonshuishoudens;1.4;1.3;17.0;15.0
2597;Helden;Paar zonder kinderen;2.3;2.2;5.0;6.0
2598;Helden;Paar met kinderen;2.9;2.8;4.0;
2599;Helden;Eenoudergezin;0.3;0.3;;
2600;Heythuysen;Totaal particulier huishouden;4.6;4.5;6.0;6.0
2601;Heythuysen;Eenpersoonshuishoudens;1.0;1.0;8.0;9.0
2602;Heythuysen;Paar zonder kinderen;1.5;1.5;;
2603;Heythuysen;Paar met kinderen;1.8;1.7;4.0;
2604;Heythuysen;Eenoudergezin;0.2;0.2;;
2605;Hunsel;Totaal particulier huishouden;2.3;2.2;6.0;8.0
2606;Hunsel;Eenpersoonshuishoudens;0.4;0.4;;21.0
2607;Hunsel;Paar zonder kinderen;0.7;0.6;;
2608;Hunsel;Paar met kinderen;1.0;1.0;;
2609;Hunsel;Eenoudergezin;0.1;0.1;;
2610;Kerkrade;Totaal particulier huishouden;22.3;19.8;12.0;11.0
2611;Kerkrade;Eenpersoonshuishoudens;7.1;6.5;17.0;16.0
2612;Kerkrade;Paar zonder kinderen;7.3;6.6;6.0;7.0
2613;Kerkrade;Paar met kinderen;5.8;4.9;9.0;6.0
2614;Kerkrade;Eenoudergezin;1.4;1.3;35.0;34.0
2615;Kessel;Totaal particulier huishouden;1.6;1.6;;
2616;Kessel;Eenpersoonshuishoudens;0.3;0.3;0.0;
2617;Kessel;Paar zonder kinderen;0.6;0.5;;
2618;Kessel;Paar met kinderen;0.6;0.6;;
2619;Kessel;Eenoudergezin;;;0.0;0.0
2620;Maasbracht;Totaal particulier huishouden;5.6;5.4;6.0;5.0
2621;Maasbracht;Eenpersoonshuishoudens;1.4;1.3;10.0;10.0
2622;Maasbracht;Paar zonder kinderen;1.8;1.8;4.0;4.0
2623;Maasbracht;Paar met kinderen;1.9;1.8;;
2624;Maasbracht;Eenoudergezin;0.3;0.3;;
2625;Maasbree;Totaal particulier huishouden;4.6;4.4;5.0;5.0
2626;Maasbree;Eenpersoonshuishoudens;0.8;0.7;10.0;10.0
2627;Maasbree;Paar zonder kinderen;1.5;1.4;;5.0
2628;Maasbree;Paar met kinderen;2.1;2.0;4.0;
2629;Maasbree;Eenoudergezin;0.2;0.2;;
2630;Maastricht;Totaal particulier huishouden;52.2;49.5;12.0;12.0
2631;Maastricht;Eenpersoonshuishoudens;18.8;17.6;18.0;17.0
2632;Maastricht;Paar zonder kinderen;15.7;15.0;6.0;7.0
2633;Maastricht;Paar met kinderen;12.5;11.9;7.0;4.0
2634;Maastricht;Eenoudergezin;3.6;3.4;32.0;30.0
2635;Margraten;Totaal particulier huishouden;5.2;4.9;6.0;6.0
2636;Margraten;Eenpersoonshuishoudens;1.0;1.0;15.0;14.0
2637;Margraten;Paar zonder kinderen;1.8;1.8;;
2638;Margraten;Paar met kinderen;2.0;1.9;5.0;
2639;Margraten;Eenoudergezin;0.2;0.2;;
2640;Meerssen;Totaal particulier huishouden;8.1;7.9;6.0;5.0
2641;Meerssen;Eenpersoonshuishoudens;1.8;1.8;11.0;11.0
2642;Meerssen;Paar zonder kinderen;2.9;2.9;;
2643;Meerssen;Paar met kinderen;2.8;2.7;5.0;3.0
2644;Meerssen;Eenoudergezin;0.4;0.3;;
2645;Meijel;Totaal particulier huishouden;2.1;2.1;;
2646;Meijel;Eenpersoonshuishoudens;0.4;0.4;;
2647;Meijel;Paar zonder kinderen;0.7;0.7;;
2648;Meijel;Paar met kinderen;0.9;0.9;;
2649;Meijel;Eenoudergezin;;;0.0;0.0
2650;Mook en Middelaar;Totaal particulier huishouden;3.2;3.1;5.0;5.0
2651;Mook en Middelaar;Eenpersoonshuishoudens;0.8;0.7;10.0;
2652;Mook en Middelaar;Paar zonder kinderen;1.1;1.1;;
2653;Mook en Middelaar;Paar met kinderen;1.1;1.1;;
2654;Mook en Middelaar;Eenoudergezin;0.2;0.2;;
2655;Nederweert;Totaal particulier huishouden;5.9;5.7;4.0;4.0
2656;Nederweert;Eenpersoonshuishoudens;1.0;1.0;8.0;8.0
2657;Nederweert;Paar zonder kinderen;1.9;1.9;;
2658;Nederweert;Paar met kinderen;2.5;2.5;4.0;
2659;Nederweert;Eenoudergezin;0.3;0.2;;
2660;Nuth;Totaal particulier huishouden;6.7;6.5;7.0;7.0
2661;Nuth;Eenpersoonshuishoudens;1.7;1.6;14.0;11.0
2662;Nuth;Paar zonder kinderen;2.3;2.2;4.0;5.0
2663;Nuth;Paar met kinderen;2.2;2.1;4.0;
2664;Nuth;Eenoudergezin;0.3;0.3;;
2665;Roermond;Totaal particulier huishouden;19.9;18.8;13.0;12.0
2666;Roermond;Eenpersoonshuishoudens;6.9;6.5;19.0;18.0
2667;Roermond;Paar zonder kinderen;5.7;5.5;6.0;7.0
2668;Roermond;Paar met kinderen;5.2;4.9;9.0;6.0
2669;Roermond;Eenoudergezin;1.3;1.2;31.0;31.0
2670;Schinnen;Totaal particulier huishouden;5.5;5.2;6.0;6.0
2671;Schinnen;Eenpersoonshuishoudens;1.2;1.1;10.0;11.0
2672;Schinnen;Paar zonder kinderen;1.9;1.9;;4.0
2673;Schinnen;Paar met kinderen;1.9;1.9;4.0;
2674;Schinnen;Eenoudergezin;0.3;0.2;;
2675;Sevenum;Totaal particulier huishouden;2.7;2.6;4.0;4.0
2676;Sevenum;Eenpersoonshuishoudens;0.5;0.5;;
2677;Sevenum;Paar zonder kinderen;0.9;0.9;;
2678;Sevenum;Paar met kinderen;1.1;1.1;;
2679;Sevenum;Eenoudergezin;0.1;0.1;;
2680;Simpelveld;Totaal particulier huishouden;4.6;4.2;6.0;6.0
2681;Simpelveld;Eenpersoonshuishoudens;1.1;1.0;12.0;13.0
2682;Simpelveld;Paar zonder kinderen;1.6;1.5;;
2683;Simpelveld;Paar met kinderen;1.5;1.3;5.0;
2684;Simpelveld;Eenoudergezin;0.2;0.2;;
2685;Stein;Totaal particulier huishouden;10.8;10.4;6.0;6.0
2686;Stein;Eenpersoonshuishoudens;2.3;2.2;12.0;10.0
2687;Stein;Paar zonder kinderen;4.1;4.0;3.0;3.0
2688;Stein;Paar met kinderen;3.6;3.5;3.0;
2689;Stein;Eenoudergezin;0.5;0.4;31.0;33.0
2690;Susteren;Totaal particulier huishouden;5.2;5.1;7.0;6.0
2691;Susteren;Eenpersoonshuishoudens;1.2;1.2;13.0;11.0
2692;Susteren;Paar zonder kinderen;1.7;1.7;;
2693;Susteren;Paar met kinderen;1.8;1.8;5.0;
2694;Susteren;Eenoudergezin;0.3;0.3;;
2695;Swalmen;Totaal particulier huishouden;3.5;3.4;9.0;8.0
2696;Swalmen;Eenpersoonshuishoudens;0.9;0.9;14.0;14.0
2697;Swalmen;Paar zonder kinderen;1.2;1.2;;
2698;Swalmen;Paar met kinderen;1.2;1.1;7.0;
2699;Swalmen;Eenoudergezin;0.2;0.2;;
2700;Thorn;Totaal particulier huishouden;1.0;1.0;;
2701;Thorn;Eenpersoonshuishoudens;0.3;0.3;;
2702;Thorn;Paar zonder kinderen;0.3;0.3;;
2703;Thorn;Paar met kinderen;0.3;0.3;;
2704;Thorn;Eenoudergezin;;;;
2705;Vaals;Totaal particulier huishouden;4.5;3.3;14.0;14.0
2706;Vaals;Eenpersoonshuishoudens;1.6;1.3;21.0;20.0
2707;Vaals;Paar zonder kinderen;1.4;1.1;7.0;9.0
2708;Vaals;Paar met kinderen;1.1;0.7;;
2709;Vaals;Eenoudergezin;0.3;0.2;31.0;37.0
2710;Venlo;Totaal particulier huishouden;38.7;36.4;10.0;10.0
2711;Venlo;Eenpersoonshuishoudens;12.1;11.5;15.0;14.0
2712;Venlo;Paar zonder kinderen;11.8;11.2;5.0;6.0
2713;Venlo;Paar met kinderen;11.3;10.6;8.0;5.0
2714;Venlo;Eenoudergezin;2.3;2.1;26.0;25.0
2715;Venray;Totaal particulier huishouden;14.8;14.2;8.0;6.0
2716;Venray;Eenpersoonshuishoudens;3.7;3.5;13.0;12.0
2717;Venray;Paar zonder kinderen;4.6;4.4;4.0;4.0
2718;Venray;Paar met kinderen;5.2;5.1;5.0;3.0
2719;Venray;Eenoudergezin;0.8;0.7;23.0;24.0
2720;Voerendaal;Totaal particulier huishouden;5.3;5.1;6.0;5.0
2721;Voerendaal;Eenpersoonshuishoudens;1.1;1.1;9.0;9.0
2722;Voerendaal;Paar zonder kinderen;1.9;1.8;;4.0
2723;Voerendaal;Paar met kinderen;1.9;1.8;;
2724;Voerendaal;Eenoudergezin;0.3;0.3;26.0;
2725;Weert;Totaal particulier huishouden;19.5;18.9;7.0;7.0
2726;Weert;Eenpersoonshuishoudens;5.0;4.8;12.0;11.0
2727;Weert;Paar zonder kinderen;6.4;6.2;4.0;4.0
2728;Weert;Paar met kinderen;6.5;6.3;4.0;3.0
2729;Weert;Eenoudergezin;1.1;1.0;26.0;27.0
2730;Meerlo-Wanssum;Totaal particulier huishouden;2.8;2.8;3.0;3.0
2731;Meerlo-Wanssum;Eenpersoonshuishoudens;0.5;0.5;;
2732;Meerlo-Wanssum;Paar zonder kinderen;0.9;0.9;;
2733;Meerlo-Wanssum;Paar met kinderen;1.2;1.2;;
2734;Meerlo-Wanssum;Eenoudergezin;0.1;0.1;;
2735;Valkenburg aan de Geul;Totaal particulier huishouden;7.4;7.1;8.0;8.0
2736;Valkenburg aan de Geul;Eenpersoonshuishoudens;2.1;2.0;15.0;15.0
2737;Valkenburg aan de Geul;Paar zonder kinderen;2.5;2.4;4.0;4.0
2738;Valkenburg aan de Geul;Paar met kinderen;2.2;2.1;4.0;
2739;Valkenburg aan de Geul;Eenoudergezin;0.4;0.3;;23.0
2740;Lelystad;Totaal particulier huishouden;27.2;25.9;12.0;10.0
2741;Lelystad;Eenpersoonshuishoudens;7.8;7.4;18.0;17.0
2742;Lelystad;Paar zonder kinderen;7.8;7.5;4.0;4.0
2743;Lelystad;Paar met kinderen;8.1;7.8;8.0;5.0
2744;Lelystad;Eenoudergezin;2.4;2.2;27.0;27.0
2745;Horst aan de Maas;Totaal particulier huishouden;10.7;10.3;5.0;5.0
2746;Horst aan de Maas;Eenpersoonshuishoudens;2.3;2.2;10.0;12.0
2747;Horst aan de Maas;Paar zonder kinderen;3.5;3.4;3.0;3.0
2748;Horst aan de Maas;Paar met kinderen;4.2;4.0;4.0;2.0
2749;Horst aan de Maas;Eenoudergezin;0.4;0.4;;
2750;Eemsmond;Totaal particulier huishouden;7.0;6.7;10.0;8.0
2751;Eemsmond;Eenpersoonshuishoudens;2.0;2.0;14.0;12.0
2752;Eemsmond;Paar zonder kinderen;2.2;2.1;5.0;5.0
2753;Eemsmond;Paar met kinderen;2.2;2.1;9.0;5.0
2754;Eemsmond;Eenoudergezin;0.4;0.4;24.0;25.0
2755;Gemert-Bakel;Totaal particulier huishouden;10.3;10.0;7.0;6.0
2756;Gemert-Bakel;Eenpersoonshuishoudens;2.2;2.2;15.0;14.0
2757;Gemert-Bakel;Paar zonder kinderen;3.2;3.1;4.0;4.0
2758;Gemert-Bakel;Paar met kinderen;4.1;4.0;4.0;3.0
2759;Gemert-Bakel;Eenoudergezin;0.5;0.4;;
2760;Halderberge;Totaal particulier huishouden;11.6;11.3;6.0;6.0
2761;Halderberge;Eenpersoonshuishoudens;2.5;2.4;9.0;10.0
2762;Halderberge;Paar zonder kinderen;4.1;4.0;4.0;4.0
2763;Halderberge;Paar met kinderen;4.1;4.0;4.0;3.0
