ID;Leeftijd;BrutoHuishoudinkomen;RegioS;Perioden;GemeentelijkeInkomstenEigenBijdrage_1
3552;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Emmen;2020;
3553;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Emmen;2021;
3554;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Emmen;2022;
3555;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Emmen;2023;
3556;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enkhuizen;2017;
3557;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enkhuizen;2018;
3558;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enkhuizen;2019;
3559;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enkhuizen;2020;
3560;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enkhuizen;2021;
3561;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enkhuizen;2022;
3562;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enkhuizen;2023;
3563;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enschede;2017;21.0
3564;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enschede;2018;21.0
3565;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enschede;2019;26.0
3566;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enschede;2020;19.0
3567;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enschede;2021;22.0
3568;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enschede;2022;24.0
3569;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Enschede;2023;21.0
3570;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Epe;2017;
3571;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Epe;2018;
3572;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Epe;2019;
3573;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Epe;2020;
3574;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Epe;2021;
3575;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Epe;2022;
3576;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Epe;2023;
3577;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ermelo;2017;
3578;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ermelo;2018;
3579;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ermelo;2019;
3580;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ermelo;2020;
3581;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ermelo;2021;
3582;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ermelo;2022;
3583;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ermelo;2023;
3584;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Etten-Leur;2017;
3585;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Etten-Leur;2018;
3586;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Etten-Leur;2019;
3587;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Etten-Leur;2020;
3588;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Etten-Leur;2021;
3589;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Etten-Leur;2022;
3590;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Etten-Leur;2023;
3591;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ferwerderadiel;2017;
3592;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ferwerderadiel;2018;
3593;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ferwerderadiel;2019;
3594;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ferwerderadiel;2020;
3595;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ferwerderadiel;2021;
3596;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ferwerderadiel;2022;
3597;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Ferwerderadiel;2023;
3598;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Franekeradeel;2017;
3599;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Franekeradeel;2018;
3600;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Franekeradeel;2019;
3601;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Franekeradeel;2020;
3602;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Franekeradeel;2021;
3603;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Franekeradeel;2022;
3604;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Franekeradeel;2023;
3605;Totaal 18 jaar of ouder;Minder dan 10 000 euro;De Fryske Marren;2017;
3606;Totaal 18 jaar of ouder;Minder dan 10 000 euro;De Fryske Marren;2018;
3607;Totaal 18 jaar of ouder;Minder dan 10 000 euro;De Fryske Marren;2019;
3608;Totaal 18 jaar of ouder;Minder dan 10 000 euro;De Fryske Marren;2020;
3609;Totaal 18 jaar of ouder;Minder dan 10 000 euro;De Fryske Marren;2021;
3610;Totaal 18 jaar of ouder;Minder dan 10 000 euro;De Fryske Marren;2022;
3611;Totaal 18 jaar of ouder;Minder dan 10 000 euro;De Fryske Marren;2023;
3612;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geertruidenberg;2017;
3613;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geertruidenberg;2018;
3614;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geertruidenberg;2019;
3615;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geertruidenberg;2020;
3616;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geertruidenberg;2021;
3617;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geertruidenberg;2022;
3618;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geertruidenberg;2023;
3619;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldermalsen;2017;
3620;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldermalsen;2018;
3621;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldermalsen;2019;
3622;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldermalsen;2020;
3623;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldermalsen;2021;
3624;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldermalsen;2022;
3625;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldermalsen;2023;
3626;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldrop-Mierlo;2017;
3627;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldrop-Mierlo;2018;
3628;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldrop-Mierlo;2019;
3629;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldrop-Mierlo;2020;
3630;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldrop-Mierlo;2021;
3631;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldrop-Mierlo;2022;
3632;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Geldrop-Mierlo;2023;
3633;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gemert-Bakel;2017;
3634;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gemert-Bakel;2018;
3635;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gemert-Bakel;2019;
3636;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gemert-Bakel;2020;
3637;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gemert-Bakel;2021;
3638;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gemert-Bakel;2022;
3639;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gemert-Bakel;2023;
3640;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gennep;2017;
3641;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gennep;2018;
3642;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gennep;2019;
3643;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gennep;2020;
3644;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gennep;2021;
3645;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gennep;2022;
3646;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gennep;2023;
3647;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Giessenlanden;2017;
3648;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Giessenlanden;2018;
3649;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Giessenlanden;2019;
3650;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Giessenlanden;2020;
3651;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Giessenlanden;2021;
3652;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Giessenlanden;2022;
3653;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Giessenlanden;2023;
3654;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gilze en Rijen;2017;
3655;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gilze en Rijen;2018;
3656;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gilze en Rijen;2019;
3657;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gilze en Rijen;2020;
3658;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gilze en Rijen;2021;
3659;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gilze en Rijen;2022;
3660;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gilze en Rijen;2023;
3661;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goeree-Overflakkee;2017;
3662;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goeree-Overflakkee;2018;
3663;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goeree-Overflakkee;2019;
3664;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goeree-Overflakkee;2020;
3665;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goeree-Overflakkee;2021;
3666;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goeree-Overflakkee;2022;
3667;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goeree-Overflakkee;2023;
3668;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goes;2017;
3669;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goes;2018;
3670;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goes;2019;
3671;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goes;2020;
3672;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goes;2021;
3673;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goes;2022;
3674;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goes;2023;
3675;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goirle;2017;
3676;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goirle;2018;
3677;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goirle;2019;
3678;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goirle;2020;
3679;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goirle;2021;
3680;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goirle;2022;
3681;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Goirle;2023;
3682;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gooise Meren;2017;
3683;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gooise Meren;2018;
3684;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gooise Meren;2019;
3685;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gooise Meren;2020;
3686;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gooise Meren;2021;
3687;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gooise Meren;2022;
3688;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gooise Meren;2023;
3689;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gorinchem;2017;
3690;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gorinchem;2018;
3691;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gorinchem;2019;
3692;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gorinchem;2020;
3693;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gorinchem;2021;
3694;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gorinchem;2022;
3695;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gorinchem;2023;
3696;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gouda;2017;
3697;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gouda;2018;
3698;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gouda;2019;
3699;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gouda;2020;
3700;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gouda;2021;
3701;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gouda;2022;
3702;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gouda;2023;
3703;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grave;2017;
3704;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grave;2018;
3705;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grave;2019;
3706;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grave;2020;
3707;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grave;2021;
3708;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grave;2022;
3709;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grave;2023;
3710;Totaal 18 jaar of ouder;Minder dan 10 000 euro;'s-Gravenhage (gemeente);2017;23.0
3711;Totaal 18 jaar of ouder;Minder dan 10 000 euro;'s-Gravenhage (gemeente);2018;14.0
3712;Totaal 18 jaar of ouder;Minder dan 10 000 euro;'s-Gravenhage (gemeente);2019;3.0
3713;Totaal 18 jaar of ouder;Minder dan 10 000 euro;'s-Gravenhage (gemeente);2020;
3714;Totaal 18 jaar of ouder;Minder dan 10 000 euro;'s-Gravenhage (gemeente);2021;
3715;Totaal 18 jaar of ouder;Minder dan 10 000 euro;'s-Gravenhage (gemeente);2022;
3716;Totaal 18 jaar of ouder;Minder dan 10 000 euro;'s-Gravenhage (gemeente);2023;
3717;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Groningen (gemeente);2017;33.0
3718;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Groningen (gemeente);2018;34.0
3719;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Groningen (gemeente);2019;39.0
3720;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Groningen (gemeente);2020;41.0
3721;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Groningen (gemeente);2021;42.0
3722;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Groningen (gemeente);2022;49.0
3723;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Groningen (gemeente);2023;44.0
3724;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grootegast;2017;
3725;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grootegast;2018;
3726;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grootegast;2019;
3727;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grootegast;2020;
3728;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grootegast;2021;
3729;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grootegast;2022;
3730;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Grootegast;2023;
3731;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gulpen-Wittem;2017;
3732;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gulpen-Wittem;2018;
3733;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gulpen-Wittem;2019;
3734;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gulpen-Wittem;2020;
3735;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gulpen-Wittem;2021;
3736;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gulpen-Wittem;2022;
3737;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Gulpen-Wittem;2023;
3738;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaksbergen;2017;
3739;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaksbergen;2018;
3740;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaksbergen;2019;
3741;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaksbergen;2020;
3742;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaksbergen;2021;
3743;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaksbergen;2022;
3744;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaksbergen;2023;
3745;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaren;2017;
3746;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaren;2018;
3747;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaren;2019;
3748;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaren;2020;
3749;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaren;2021;
3750;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaren;2022;
3751;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haaren;2023;
3752;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlem;2017;
3753;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlem;2018;
3754;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlem;2019;8.0
3755;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlem;2020;9.0
3756;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlem;2021;8.0
3757;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlem;2022;9.0
3758;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlem;2023;
3759;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmerliede en Spaarnwoude;2017;
3760;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmerliede en Spaarnwoude;2018;
3761;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmerliede en Spaarnwoude;2019;
3762;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmerliede en Spaarnwoude;2020;
3763;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmerliede en Spaarnwoude;2021;
3764;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmerliede en Spaarnwoude;2022;
3765;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmerliede en Spaarnwoude;2023;
3766;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmermeer;2017;
3767;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmermeer;2018;
3768;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmermeer;2019;
3769;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmermeer;2020;
3770;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmermeer;2021;
3771;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmermeer;2022;
3772;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haarlemmermeer;2023;
3773;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Halderberge;2017;
3774;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Halderberge;2018;
3775;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Halderberge;2019;
3776;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Halderberge;2020;
3777;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Halderberge;2021;
3778;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Halderberge;2022;
3779;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Halderberge;2023;
3780;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardenberg;2017;
3781;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardenberg;2018;
3782;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardenberg;2019;
3783;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardenberg;2020;
3784;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardenberg;2021;
3785;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardenberg;2022;
3786;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardenberg;2023;
3787;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harderwijk;2017;
3788;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harderwijk;2018;
3789;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harderwijk;2019;
3790;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harderwijk;2020;
3791;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harderwijk;2021;
3792;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harderwijk;2022;
3793;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harderwijk;2023;
3794;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardinxveld-Giessendam;2017;
3795;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardinxveld-Giessendam;2018;
3796;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardinxveld-Giessendam;2019;
3797;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardinxveld-Giessendam;2020;
3798;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardinxveld-Giessendam;2021;
3799;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardinxveld-Giessendam;2022;
3800;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hardinxveld-Giessendam;2023;
3801;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haren;2017;
3802;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haren;2018;
3803;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haren;2019;
3804;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haren;2020;
3805;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haren;2021;
3806;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haren;2022;
3807;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Haren;2023;
3808;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harlingen;2017;
3809;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harlingen;2018;
3810;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harlingen;2019;
3811;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harlingen;2020;
3812;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harlingen;2021;
3813;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harlingen;2022;
3814;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Harlingen;2023;
3815;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hattem;2017;
3816;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hattem;2018;
3817;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hattem;2019;
3818;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hattem;2020;
3819;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hattem;2021;
3820;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hattem;2022;
3821;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Hattem;2023;
3822;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemskerk;2017;
3823;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemskerk;2018;
3824;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemskerk;2019;
3825;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemskerk;2020;
3826;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemskerk;2021;
3827;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemskerk;2022;
3828;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemskerk;2023;
3829;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemstede;2017;
3830;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemstede;2018;
3831;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemstede;2019;
3832;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemstede;2020;
3833;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemstede;2021;
3834;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemstede;2022;
3835;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heemstede;2023;
3836;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerde;2017;
3837;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerde;2018;
3838;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerde;2019;
3839;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerde;2020;
3840;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerde;2021;
3841;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerde;2022;
3842;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerde;2023;
3843;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerenveen;2017;
3844;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerenveen;2018;
3845;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerenveen;2019;
3846;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerenveen;2020;
3847;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerenveen;2021;
3848;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerenveen;2022;
3849;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerenveen;2023;
3850;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerhugowaard;2017;
3851;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerhugowaard;2018;
3852;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerhugowaard;2019;
3853;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerhugowaard;2020;
3854;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerhugowaard;2021;
3855;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerhugowaard;2022;
3856;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerhugowaard;2023;
3857;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerlen;2017;
3858;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerlen;2018;
3859;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerlen;2019;
3860;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerlen;2020;
3861;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerlen;2021;
3862;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerlen;2022;
3863;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heerlen;2023;
3864;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heeze-Leende;2017;
3865;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heeze-Leende;2018;
3866;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heeze-Leende;2019;
3867;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heeze-Leende;2020;
3868;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heeze-Leende;2021;
3869;Totaal 18 jaar of ouder;Minder dan 10 000 euro;Heeze-Leende;2022;
