ID;RegioS;Perioden;VoorzieningenBeginVerslagperiode_1;NieuweVoorzieningen_2;BeeindigdeVoorzieningen_3;VoorzieningenEindVerslagperiode_4;AdministratiefVerschil_5;VoorzieningenBeginVerslagperiode_6;NieuweVoorzieningen_7;BeeindigdeVoorzieningen_8;VoorzieningenEindVerslagperiode_9;AdministratiefVerschil_10;VoorzieningenBeginVerslagperiode_11;NieuweVoorzieningen_12;BeeindigdeVoorzieningen_13;VoorzieningenEindVerslagperiode_14;AdministratiefVerschil_15;VoorzieningenBeginVerslagperiode_16;NieuweVoorzieningen_17;BeeindigdeVoorzieningen_18;VoorzieningenEindVerslagperiode_19;AdministratiefVerschil_20;VoorzieningenBeginVerslagperiode_21;NieuweVoorzieningen_22;BeeindigdeVoorzieningen_23;VoorzieningenEindVerslagperiode_24;AdministratiefVerschil_25
359;Haarlem (GA);2014 2e halfjaar;1560.0;240.0;230.0;1570.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1550.0;240.0;230.0;1560.0;10.0
360;Leiden (GA);2013 1e halfjaar;1700.0;840.0;860.0;1680.0;;100.0;30.0;40.0;90.0;;60.0;0.0;0.0;60.0;;80.0;30.0;30.0;80.0;;1460.0;780.0;790.0;1450.0;
361;Leiden (GA);2013 2e halfjaar;1820.0;790.0;810.0;1800.0;140.0;80.0;20.0;20.0;80.0;-10.0;60.0;0.0;0.0;60.0;0.0;30.0;20.0;10.0;40.0;-50.0;1650.0;750.0;780.0;1620.0;200.0
362;Leiden (GA);2014 1e halfjaar;1760.0;950.0;640.0;2060.0;-40.0;80.0;40.0;10.0;110.0;-10.0;50.0;0.0;0.0;50.0;0.0;40.0;30.0;20.0;50.0;10.0;1590.0;880.0;610.0;1850.0;-40.0
363;Leiden (GA);2014 2e halfjaar;2150.0;840.0;820.0;2170.0;80.0;110.0;20.0;10.0;120.0;0.0;50.0;0.0;0.0;50.0;0.0;50.0;10.0;20.0;40.0;0.0;1940.0;810.0;790.0;1960.0;80.0
364;'s-Gravenhage (GA);2013 1e halfjaar;10630.0;11880.0;10310.0;12210.0;;550.0;160.0;330.0;380.0;;550.0;0.0;40.0;510.0;;4040.0;3150.0;3270.0;3910.0;;5500.0;8580.0;6670.0;7420.0;
365;'s-Gravenhage (GA);2013 2e halfjaar;13050.0;13410.0;15000.0;11460.0;840.0;390.0;650.0;250.0;780.0;10.0;560.0;0.0;30.0;520.0;50.0;3430.0;2730.0;2970.0;3190.0;-480.0;8670.0;10040.0;11750.0;6960.0;1260.0
366;'s-Gravenhage (GA);2014 1e halfjaar;9440.0;14020.0;12410.0;11060.0;-2020.0;720.0;410.0;240.0;890.0;-60.0;530.0;0.0;50.0;480.0;0.0;2350.0;3310.0;2660.0;3000.0;-840.0;5850.0;10300.0;9470.0;6680.0;-1120.0
367;'s-Gravenhage (GA);2014 2e halfjaar;12670.0;13440.0;12780.0;13330.0;1610.0;780.0;330.0;310.0;810.0;-110.0;480.0;0.0;70.0;410.0;0.0;4710.0;2310.0;2800.0;4220.0;1710.0;6700.0;10790.0;9600.0;7890.0;20.0
368;Rotterdam (GA);2013 1e halfjaar;17730.0;8550.0;9290.0;16980.0;;540.0;210.0;250.0;500.0;;1590.0;0.0;890.0;700.0;;610.0;60.0;180.0;500.0;;14980.0;8270.0;7980.0;15280.0;
369;Rotterdam (GA);2013 2e halfjaar;17120.0;8650.0;8380.0;17390.0;140.0;500.0;170.0;320.0;350.0;0.0;680.0;0.0;110.0;570.0;-20.0;460.0;10.0;50.0;420.0;-40.0;15480.0;8460.0;7890.0;16050.0;200.0
370;Rotterdam (GA);2014 1e halfjaar;19390.0;11410.0;8370.0;22440.0;2010.0;410.0;420.0;430.0;410.0;60.0;560.0;0.0;540.0;20.0;-10.0;370.0;180.0;50.0;510.0;-50.0;18050.0;10800.0;7350.0;21500.0;2000.0
371;Rotterdam (GA);2014 2e halfjaar;17760.0;9600.0;5480.0;21870.0;-4680.0;430.0;160.0;440.0;150.0;20.0;20.0;0.0;0.0;20.0;0.0;260.0;500.0;320.0;440.0;-240.0;17050.0;8940.0;4720.0;21270.0;-4450.0
372;Dordrecht (GA);2013 1e halfjaar;710.0;710.0;670.0;750.0;;70.0;140.0;140.0;70.0;;100.0;0.0;0.0;90.0;;0.0;0.0;0.0;0.0;;540.0;570.0;520.0;590.0;
373;Dordrecht (GA);2013 2e halfjaar;710.0;620.0;720.0;620.0;-40.0;70.0;130.0;110.0;90.0;0.0;20.0;0.0;0.0;20.0;-80.0;0.0;0.0;0.0;0.0;0.0;620.0;490.0;610.0;510.0;40.0
374;Dordrecht (GA);2014 1e halfjaar;630.0;700.0;630.0;700.0;10.0;90.0;60.0;90.0;60.0;0.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;530.0;640.0;540.0;620.0;20.0
375;Dordrecht (GA);2014 2e halfjaar;670.0;700.0;680.0;690.0;-30.0;0.0;0.0;0.0;0.0;-60.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;660.0;700.0;680.0;670.0;40.0
376;Breda (GA);2013 1e halfjaar;1560.0;1390.0;990.0;1960.0;;90.0;10.0;20.0;80.0;;0.0;0.0;0.0;0.0;;140.0;110.0;20.0;230.0;;1330.0;1270.0;950.0;1650.0;
377;Breda (GA);2013 2e halfjaar;1840.0;1400.0;1170.0;2070.0;-120.0;70.0;0.0;10.0;60.0;-10.0;0.0;0.0;0.0;0.0;0.0;240.0;140.0;30.0;350.0;10.0;1530.0;1260.0;1130.0;1660.0;-120.0
378;Breda (GA);2014 1e halfjaar;1970.0;1470.0;1080.0;2360.0;-100.0;50.0;0.0;10.0;40.0;-20.0;0.0;0.0;0.0;0.0;0.0;360.0;130.0;50.0;440.0;10.0;1570.0;1340.0;1020.0;1880.0;-90.0
379;Breda (GA);2014 2e halfjaar;2220.0;1590.0;1220.0;2590.0;-140.0;40.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;420.0;300.0;260.0;450.0;-20.0;1760.0;1290.0;950.0;2100.0;-120.0
380;Tilburg (GA);2013 1e halfjaar;1720.0;1070.0;740.0;2050.0;;150.0;50.0;40.0;160.0;;160.0;0.0;30.0;140.0;;50.0;120.0;60.0;110.0;;1360.0;910.0;620.0;1650.0;
381;Tilburg (GA);2013 2e halfjaar;1810.0;960.0;950.0;1830.0;-240.0;150.0;50.0;50.0;150.0;-10.0;130.0;0.0;10.0;110.0;-10.0;90.0;160.0;120.0;130.0;-10.0;1440.0;750.0;770.0;1420.0;-210.0
382;Tilburg (GA);2014 1e halfjaar;1470.0;910.0;770.0;1610.0;-350.0;100.0;40.0;10.0;140.0;-50.0;50.0;0.0;10.0;50.0;-60.0;140.0;150.0;130.0;150.0;0.0;1180.0;720.0;620.0;1280.0;-240.0
383;Tilburg (GA);2014 2e halfjaar;1530.0;590.0;650.0;1470.0;-90.0;100.0;50.0;20.0;120.0;-40.0;40.0;0.0;10.0;30.0;0.0;140.0;90.0;140.0;90.0;-10.0;1250.0;450.0;480.0;1220.0;-30.0
384;'s-Hertogenbosch (GA);2013 1e halfjaar;1610.0;2640.0;1970.0;2280.0;;10.0;10.0;0.0;10.0;;0.0;0.0;0.0;0.0;;90.0;270.0;230.0;130.0;;1520.0;2360.0;1740.0;2140.0;
385;'s-Hertogenbosch (GA);2013 2e halfjaar;2290.0;2490.0;2320.0;2460.0;10.0;10.0;40.0;20.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;210.0;220.0;120.0;0.0;2150.0;2240.0;2080.0;2320.0;10.0
386;'s-Hertogenbosch (GA);2014 1e halfjaar;2450.0;2040.0;2660.0;1830.0;-10.0;20.0;30.0;30.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;200.0;170.0;140.0;0.0;2310.0;1810.0;2460.0;1660.0;-10.0
387;'s-Hertogenbosch (GA);2014 2e halfjaar;1860.0;1390.0;1540.0;1710.0;30.0;30.0;10.0;30.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;160.0;120.0;160.0;-20.0;1700.0;1220.0;1390.0;1530.0;40.0
388;Eindhoven (GA);2013 1e halfjaar;2260.0;3210.0;2510.0;2950.0;;10.0;0.0;10.0;10.0;;50.0;0.0;0.0;50.0;;60.0;50.0;20.0;100.0;;2140.0;3150.0;2490.0;2800.0;
389;Eindhoven (GA);2013 2e halfjaar;3020.0;3450.0;2670.0;3810.0;80.0;10.0;10.0;0.0;10.0;0.0;40.0;0.0;10.0;40.0;0.0;100.0;130.0;50.0;180.0;10.0;2870.0;3320.0;2600.0;3580.0;70.0
390;Eindhoven (GA);2014 1e halfjaar;3590.0;3480.0;3070.0;4010.0;-220.0;20.0;20.0;20.0;20.0;10.0;40.0;0.0;0.0;30.0;0.0;140.0;100.0;60.0;180.0;-40.0;3400.0;3360.0;2980.0;3780.0;-190.0
391;Eindhoven (GA);2014 2e halfjaar;3510.0;2840.0;2240.0;4110.0;-500.0;60.0;40.0;50.0;50.0;40.0;30.0;0.0;0.0;30.0;0.0;150.0;110.0;70.0;190.0;-30.0;3270.0;2690.0;2120.0;3840.0;-510.0
392;Geleen/Sittard (GA);2013 1e halfjaar;2000.0;280.0;330.0;1960.0;;170.0;0.0;40.0;140.0;;0.0;0.0;0.0;0.0;;30.0;0.0;0.0;30.0;;1790.0;280.0;290.0;1780.0;
393;Geleen/Sittard (GA);2013 2e halfjaar;1900.0;230.0;310.0;1820.0;-60.0;100.0;0.0;50.0;60.0;-40.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;30.0;0.0;1770.0;230.0;270.0;1730.0;-20.0
394;Geleen/Sittard (GA);2014 1e halfjaar;1230.0;530.0;420.0;1340.0;-590.0;20.0;0.0;10.0;20.0;-30.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;30.0;0.0;1180.0;530.0;410.0;1300.0;-550.0
395;Geleen/Sittard (GA);2014 2e halfjaar;1360.0;460.0;330.0;1490.0;10.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0;0.0;1310.0;460.0;330.0;1450.0;10.0
396;Heerlen (GA);2013 1e halfjaar;5350.0;3250.0;2970.0;5630.0;;20.0;20.0;20.0;20.0;;60.0;0.0;10.0;50.0;;360.0;270.0;180.0;450.0;;4910.0;2960.0;2760.0;5110.0;
397;Heerlen (GA);2013 2e halfjaar;5050.0;2470.0;2910.0;4610.0;-580.0;20.0;10.0;10.0;30.0;0.0;60.0;0.0;40.0;20.0;10.0;430.0;170.0;160.0;440.0;-20.0;4530.0;2290.0;2700.0;4120.0;-580.0
398;Heerlen (GA);2014 1e halfjaar;4060.0;3070.0;2700.0;4430.0;-550.0;30.0;20.0;0.0;40.0;0.0;20.0;0.0;0.0;20.0;0.0;430.0;210.0;180.0;460.0;-10.0;3580.0;2840.0;2520.0;3910.0;-530.0
399;Heerlen (GA);2014 2e halfjaar;4340.0;2170.0;2070.0;4440.0;-90.0;50.0;20.0;0.0;70.0;0.0;20.0;0.0;0.0;20.0;0.0;460.0;180.0;140.0;500.0;0.0;3820.0;1960.0;1920.0;3860.0;-90.0
400;Maastricht (GA);2013 1e halfjaar;1460.0;660.0;450.0;1670.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;80.0;40.0;30.0;90.0;;1380.0;610.0;420.0;1570.0;
401;Maastricht (GA);2013 2e halfjaar;1650.0;480.0;410.0;1720.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;20.0;30.0;90.0;0.0;1560.0;460.0;380.0;1630.0;-20.0
402;Maastricht (GA);2014 1e halfjaar;1750.0;530.0;390.0;1890.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;40.0;30.0;90.0;0.0;1670.0;490.0;360.0;1790.0;40.0
403;Maastricht (GA);2014 2e halfjaar;1760.0;510.0;360.0;1900.0;-130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;30.0;20.0;100.0;0.0;1660.0;480.0;340.0;1800.0;-130.0
404;Aa en Hunze;2013 1e halfjaar;60.0;30.0;30.0;70.0;;10.0;10.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;50.0;30.0;30.0;50.0;
405;Aa en Hunze;2013 2e halfjaar;110.0;130.0;90.0;150.0;50.0;20.0;20.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;110.0;80.0;130.0;50.0
406;Aa en Hunze;2014 1e halfjaar;90.0;100.0;40.0;150.0;-60.0;30.0;20.0;10.0;50.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;80.0;40.0;100.0;-60.0
407;Aa en Hunze;2014 2e halfjaar;140.0;80.0;90.0;140.0;-10.0;40.0;10.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;80.0;90.0;90.0;0.0
408;Aalburg;2013 1e halfjaar;10.0;0.0;10.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;10.0;
409;Aalburg;2013 2e halfjaar;10.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
410;Aalburg;2014 1e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
411;Aalburg;2014 2e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
412;Aalsmeer;2013 1e halfjaar;90.0;150.0;70.0;170.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;90.0;150.0;70.0;170.0;
413;Aalsmeer;2013 2e halfjaar;170.0;140.0;110.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170.0;140.0;110.0;200.0;0.0
414;Aalsmeer;2014 1e halfjaar;190.0;170.0;140.0;220.0;-10.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190.0;160.0;130.0;220.0;-10.0
415;Aalsmeer;2014 2e halfjaar;200.0;110.0;160.0;150.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;110.0;160.0;150.0;-20.0
416;Aalten;2013 1e halfjaar;150.0;100.0;90.0;160.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;140.0;100.0;90.0;150.0;
417;Aalten;2013 2e halfjaar;150.0;120.0;90.0;190.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;120.0;90.0;190.0;0.0
418;Aalten;2014 1e halfjaar;190.0;110.0;90.0;210.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;190.0;110.0;90.0;210.0;0.0
419;Aalten;2014 2e halfjaar;200.0;150.0;90.0;250.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;150.0;90.0;250.0;-10.0
420;Achtkarspelen;2013 1e halfjaar;450.0;390.0;130.0;720.0;;20.0;10.0;0.0;30.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;430.0;390.0;120.0;690.0;
421;Achtkarspelen;2013 2e halfjaar;730.0;300.0;150.0;890.0;10.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;710.0;300.0;150.0;870.0;20.0
422;Achtkarspelen;2014 1e halfjaar;860.0;520.0;260.0;1120.0;-30.0;0.0;0.0;0.0;0.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;860.0;520.0;260.0;1110.0;-10.0
423;Achtkarspelen;2014 2e halfjaar;1100.0;340.0;240.0;1200.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1100.0;340.0;240.0;1200.0;-10.0
424;Alblasserdam;2013 1e halfjaar;30.0;20.0;30.0;20.0;;0.0;10.0;10.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;20.0;20.0;20.0;20.0;
425;Alblasserdam;2013 2e halfjaar;20.0;20.0;20.0;20.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;20.0;20.0;0.0
426;Alblasserdam;2014 1e halfjaar;20.0;30.0;30.0;20.0;10.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;30.0;30.0;20.0;10.0
427;Alblasserdam;2014 2e halfjaar;20.0;30.0;30.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;30.0;30.0;20.0;0.0
428;Albrandswaard;2013 1e halfjaar;230.0;230.0;240.0;220.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;230.0;230.0;240.0;220.0;
429;Albrandswaard;2013 2e halfjaar;220.0;70.0;70.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220.0;70.0;70.0;220.0;0.0
430;Albrandswaard;2014 1e halfjaar;220.0;70.0;50.0;240.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220.0;70.0;50.0;240.0;0.0
431;Albrandswaard;2014 2e halfjaar;240.0;70.0;50.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;240.0;70.0;50.0;260.0;0.0
432;Alkmaar;2013 1e halfjaar;640.0;720.0;620.0;740.0;;40.0;10.0;20.0;40.0;;0.0;0.0;0.0;0.0;;60.0;70.0;70.0;60.0;;530.0;640.0;540.0;640.0;
433;Alkmaar;2013 2e halfjaar;720.0;790.0;760.0;750.0;-20.0;40.0;20.0;20.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;80.0;80.0;60.0;0.0;630.0;680.0;650.0;650.0;-10.0
434;Alkmaar;2014 1e halfjaar;740.0;810.0;680.0;870.0;-10.0;40.0;10.0;10.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;80.0;70.0;70.0;0.0;650.0;720.0;600.0;770.0;0.0
435;Alkmaar;2014 2e halfjaar;830.0;600.0;670.0;760.0;-40.0;30.0;20.0;40.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;60.0;60.0;70.0;-10.0;740.0;510.0;570.0;680.0;-30.0
436;Almelo;2013 1e halfjaar;1900.0;980.0;530.0;2360.0;;300.0;150.0;140.0;310.0;;0.0;0.0;0.0;0.0;;70.0;110.0;40.0;140.0;;1540.0;720.0;360.0;1900.0;
437;Almelo;2013 2e halfjaar;2630.0;1320.0;600.0;3350.0;280.0;340.0;270.0;100.0;500.0;30.0;0.0;0.0;0.0;0.0;0.0;240.0;20.0;110.0;150.0;100.0;2050.0;1030.0;390.0;2690.0;150.0
438;Almelo;2014 1e halfjaar;3180.0;1710.0;400.0;4490.0;-170.0;450.0;120.0;30.0;530.0;-50.0;0.0;0.0;0.0;0.0;0.0;150.0;10.0;10.0;150.0;0.0;2580.0;1590.0;360.0;3810.0;-120.0
439;Almelo;2014 2e halfjaar;4430.0;880.0;290.0;5010.0;-60.0;520.0;50.0;30.0;550.0;-20.0;0.0;0.0;0.0;0.0;0.0;140.0;10.0;0.0;150.0;0.0;3770.0;820.0;270.0;4320.0;-40.0
440;Almere;2013 1e halfjaar;1870.0;2570.0;1970.0;2470.0;;220.0;30.0;20.0;230.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;1650.0;2540.0;1950.0;2250.0;
441;Almere;2013 2e halfjaar;2150.0;2300.0;2210.0;2230.0;-330.0;210.0;20.0;20.0;200.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1940.0;2280.0;2190.0;2030.0;-300.0
442;Almere;2014 1e halfjaar;2150.0;2190.0;1450.0;2890.0;-90.0;150.0;20.0;20.0;160.0;-50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2000.0;2170.0;1440.0;2730.0;-40.0
443;Almere;2014 2e halfjaar;2660.0;1680.0;1380.0;2960.0;-230.0;140.0;20.0;20.0;140.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2520.0;1670.0;1370.0;2820.0;-210.0
444;Alphen aan den Rijn;2013 1e halfjaar;510.0;290.0;220.0;590.0;;20.0;0.0;10.0;10.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;480.0;290.0;210.0;570.0;
445;Alphen aan den Rijn;2013 2e halfjaar;530.0;330.0;240.0;620.0;-60.0;10.0;10.0;0.0;20.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;510.0;320.0;230.0;590.0;-60.0
446;Alphen aan den Rijn;2014 1e halfjaar;710.0;550.0;440.0;820.0;-160.0;30.0;0.0;0.0;20.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;670.0;550.0;440.0;790.0;-160.0
447;Alphen aan den Rijn;2014 2e halfjaar;760.0;500.0;510.0;750.0;-60.0;20.0;0.0;10.0;10.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;730.0;500.0;500.0;730.0;-60.0
448;Alphen-Chaam;2013 1e halfjaar;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;10.0;
449;Alphen-Chaam;2013 2e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
450;Alphen-Chaam;2014 1e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
451;Alphen-Chaam;2014 2e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
452;Ameland;2013 1e halfjaar;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;
453;Ameland;2013 2e halfjaar;10.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
454;Ameland;2014 1e halfjaar;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
455;Ameland;2014 2e halfjaar;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
456;Amersfoort;2013 1e halfjaar;2110.0;1860.0;1410.0;2560.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;2110.0;1850.0;1400.0;2560.0;
457;Amersfoort;2013 2e halfjaar;2560.0;1550.0;1560.0;2540.0;-10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2550.0;1550.0;1560.0;2540.0;-10.0
458;Amersfoort;2014 1e halfjaar;2550.0;1860.0;1740.0;2670.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2540.0;1860.0;1730.0;2670.0;0.0
459;Amersfoort;2014 2e halfjaar;2660.0;1550.0;1570.0;2640.0;-20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2650.0;1550.0;1570.0;2640.0;-20.0
460;Amstelveen;2013 1e halfjaar;520.0;200.0;180.0;540.0;;0.0;20.0;0.0;20.0;;0.0;0.0;0.0;0.0;;100.0;20.0;40.0;90.0;;420.0;160.0;140.0;430.0;
461;Amstelveen;2013 2e halfjaar;480.0;180.0;190.0;480.0;-50.0;20.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;0.0;20.0;50.0;-10.0;400.0;170.0;160.0;410.0;-40.0
462;Amstelveen;2014 1e halfjaar;470.0;220.0;150.0;540.0;-10.0;10.0;20.0;10.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;50.0;0.0;400.0;200.0;140.0;470.0;-10.0
463;Amstelveen;2014 2e halfjaar;510.0;190.0;160.0;540.0;-30.0;30.0;10.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;50.0;0.0;430.0;180.0;140.0;480.0;-30.0
464;Amsterdam;2013 1e halfjaar;20810.0;14730.0;13410.0;22130.0;;370.0;210.0;170.0;400.0;;490.0;0.0;80.0;400.0;;1730.0;1480.0;1330.0;1880.0;;18230.0;13040.0;11830.0;19440.0;
465;Amsterdam;2013 2e halfjaar;23270.0;14850.0;16200.0;21930.0;1150.0;430.0;200.0;180.0;460.0;30.0;400.0;0.0;60.0;340.0;0.0;1850.0;1360.0;1200.0;2000.0;-30.0;20590.0;13290.0;14750.0;19130.0;1150.0
466;Amsterdam;2014 1e halfjaar;23060.0;17940.0;17760.0;23240.0;1140.0;360.0;250.0;140.0;460.0;-100.0;320.0;0.0;70.0;250.0;-30.0;1990.0;1720.0;1400.0;2310.0;-10.0;20400.0;15970.0;16150.0;20220.0;1270.0
467;Amsterdam;2014 2e halfjaar;19750.0;8390.0;10160.0;17980.0;-3490.0;420.0;320.0;160.0;580.0;-40.0;240.0;0.0;30.0;210.0;-10.0;1090.0;260.0;460.0;890.0;-1220.0;17990.0;7810.0;9510.0;16290.0;-2230.0
468;Apeldoorn;2013 1e halfjaar;5060.0;2080.0;1410.0;5740.0;;40.0;20.0;20.0;40.0;;0.0;0.0;0.0;0.0;;120.0;60.0;40.0;140.0;;4890.0;2010.0;1350.0;5560.0;
